Date,TAP
2016-01-26,0.001826620810497781
2016-01-27,-0.00011363529787167259
2016-01-28,0.007976970204099931
2016-01-29,0.02295109319825972
2016-02-01,0.015804392075178253
2016-02-02,-0.0039167769759240745
2016-02-03,-0.017258660901618206
2016-02-04,-0.026008555412266765
2016-02-05,-0.007759633110287156
2016-02-08,-0.03507793843845741
2016-02-09,-0.0003572744476904033
2016-02-10,0.003695665917095914
2016-02-11,-0.006533135113551913
2016-02-12,0.006098079447151461
2016-02-16,0.0061805525302034425
2016-02-17,0.018662451927658585
2016-02-18,-0.01750908097966597
2016-02-19,0.009677745466416088
2016-02-22,0.014961896895692606
2016-02-23,-0.014165202721098002
2016-02-24,0.00630825134168167
2016-02-25,0.00568862278775617
2016-02-26,-0.016622878929641427
2016-02-29,0.0009392037462097047
2016-03-01,0.014894073382429207
2016-03-02,0.001040121138446537
2016-03-03,0.026907777071090377
2016-03-04,0.018974457729705074
2016-03-07,-0.009864804613309852
2016-03-08,-0.010410939681275044
2016-03-09,0.022398192507478765
2016-03-10,0.015821723214802352
2016-03-11,0.007079962595719191
2016-03-14,0.00043289646367261625
2016-03-15,0.0032430530976959027
2016-03-16,0.004202453521738647
2016-03-17,0.013306592652452487
2016-03-18,-0.010272426700925541
2016-03-21,0.000642091023435043
2016-03-22,0.014007750871283031
2016-03-23,0.007275862307959624
2016-03-24,-0.0021986534444307093
2016-03-28,0.0009442421417427127
2016-03-29,0.007442770881035177
2016-03-30,-0.0004162579245102771
2016-03-31,0.0011449876845410767
2016-04-01,0.008005846346617718
2016-04-04,-0.009695538934001657
2016-04-05,-0.02114371677443927
2016-04-06,0.00010611896980483593
2016-04-07,-0.01798054428491913
2016-04-08,0.008884394409361063
2016-04-11,-0.0028996519128834386
2016-04-12,0.00021543645270960532
2016-04-13,0.0005382699912224176
2016-04-14,0.030241100924428332
2016-04-15,0.012012632034773318
2016-04-18,-0.002063863452882564
2016-04-19,0.011067278570682682
2016-04-20,-0.00992324160720015
2016-04-21,-0.013019479762135466
2016-04-22,0.0011515806411594998
2016-04-25,0.008470637593251729
2016-04-26,-0.004562772944364468
2016-04-27,-0.0019790939964472454
2016-04-28,-0.00146126576952621
2016-04-29,-0.0004182719424754566
2016-05-02,0.01192110685946246
2016-05-03,0.015914267146993843
2016-05-04,-0.0014241058547241892
2016-05-05,0.003055550057227796
2016-05-06,-0.0017261168030854313
2016-05-09,0.00844337168577991
2016-05-10,0.008171177997001067
2016-05-11,-0.004502867046474179
2016-05-12,0.0024125066612490365
2016-05-13,-0.009726324974670297
2016-05-16,0.010631646949460949
2016-05-17,-0.015930207212369263
2016-05-18,-0.015373358250714508
2016-05-19,0.008065290578868733
2016-05-20,-0.007898268403555564
2016-05-23,0.005169422937189472
2016-05-24,0.020057457907898923
2016-05-25,0.0026220944232540067
2016-05-26,-0.0007039364686799443
2016-05-27,0.008453955069334107
2016-05-31,-0.010179595976073652
2016-06-01,0.03014705063177825
2016-06-02,0.0017689572521886188
2016-06-03,0.005199036916196054
2016-06-06,0.004782087766323162
2016-06-07,-0.012140981749780844
2016-06-08,0.018582532065408053
2016-06-09,-0.0021236184003338154
2016-06-10,0.0029985727069223866
2016-06-13,-0.020349098396398868
2016-06-14,-0.010139794828114335
2016-06-15,-0.0036795592454516024
2016-06-16,0.006587778233815511
2016-06-17,-0.005255939392148967
2016-06-20,0.007377484240421062
2016-06-21,0.010093833065321078
2016-06-22,-0.005486130010424972
2016-06-23,0.004334309306839534
2016-06-24,-0.037959933445746
2016-06-27,-0.019371654518514747
2016-06-28,0.004782731780550886
2016-06-29,0.018625489217651392
2016-06-30,0.027326336257476713
2016-07-01,-0.0038562111491839968
2016-07-05,-0.0029778934659813183
2016-07-06,0.008263751658998508
2016-07-07,-0.014022272067115038
2016-07-08,0.02714102839521293
2016-07-11,-0.00916523132311231
2016-07-12,-0.0021652753063575725
2016-07-13,-0.001972465386189004
2016-07-14,-0.024110380877964133
2016-07-15,-0.002328941799317863
2016-07-18,0.005886304100452655
2016-07-19,-0.010896959796270034
2016-07-20,0.028256847598585155
2016-07-21,-0.006646835901121029
2016-07-22,0.01537991732834909
2016-07-25,-0.004917881191313644
2016-07-26,-0.03024605247759171
2016-07-27,-0.05075974994785504
2016-07-28,0.04960832024813899
2016-07-29,0.04511543017533515
2016-08-01,-0.012822965423005317
2016-08-02,-0.0005952864190313933
2016-08-03,-0.011310589975441099
2016-08-04,0.002508928531476551
2016-08-05,-0.008308420480833911
2016-08-08,-0.0008075612168366719
2016-08-09,0.00404087781632545
2016-08-10,0.00201245060031785
2016-08-11,-0.00020100282308943562
2016-08-12,0.0022095699437507665
2016-08-15,-0.008417784187681687
2016-08-16,-0.0003032626477925682
2016-08-17,0.002021724911141831
2016-08-18,-0.0012103003305953264
2016-08-19,0.0034340583650969148
2016-08-22,0.004127395542550261
2016-08-23,0.003809599715737466
2016-08-24,0.005193057643044119
2016-08-25,0.0035771204547947466
2016-08-26,0.008612626868570672
2016-08-29,0.01833064043541044
2016-08-30,-0.002129194870070572
2016-08-31,-0.007661717666432533
2016-09-01,0.0014660118880405193
2016-09-02,0.016980751570393693
2016-09-06,0.023030410957860736
2016-09-07,-0.006378250347123804
2016-09-08,-0.015199066895946522
2016-09-09,-0.02856573258791084
2016-09-12,0.023583809208124862
2016-09-13,-0.02111228528607556
2016-09-14,0.00807554183115955
2016-09-15,0.012700346249718386
2016-09-16,-0.008296511148291552
2016-09-19,-0.002140080360325425
2016-09-20,-0.0037045139581336484
2016-09-21,0.028865297497281395
2016-09-22,0.015501601561078271
2016-09-23,-0.007585895045532531
2016-09-26,-0.016136269119955915
2016-09-27,0.03136355792850032
2016-09-28,0.019343621601320526
2016-09-29,-0.01067437204175714
2016-09-30,0.012541575577474706
2016-10-03,-0.010200234571833278
2016-10-04,-0.007913289330331197
2016-10-05,-0.00037114046777197984
2016-10-06,-0.00046359373338400456
2016-10-07,-0.0007429009325380376
2016-10-10,0.02025080619034103
2016-10-11,9.119460981343863e-05
2016-10-12,0.0037328743967295352
2016-10-13,0.0036280589892978554
2016-10-14,0.005422330245077767
2016-10-17,-0.007730485105203244
2016-10-18,-0.002536301570545074
2016-10-19,-0.009263435534218822
2016-10-20,-0.0051331378116235005
2016-10-21,0.0009209538951047147
2016-10-24,-0.003037882415466653
2016-10-25,-0.0018466056569911293
2016-10-26,-0.018408788849695434
2016-10-27,-0.011780084081632447
2016-10-28,-0.003528718551625065
2016-10-31,-0.006507750295184134
2016-11-01,0.014449699027560214
2016-11-02,-0.015763106746636946
2016-11-03,-0.006078423579072623
2016-11-04,-0.0020382876695932417
2016-11-07,0.02130157686794676
2016-11-08,0.008380691392416484
2016-11-09,-0.02635028394198613
2016-11-10,-0.03327191980415378
2016-11-11,-0.006120873165435192
2016-11-14,-0.022514006504092965
2016-11-15,0.009295647034574417
2016-11-16,-0.0021488370626867592
2016-11-17,0.004409548773456562
2016-11-18,-0.011333356809425377
2016-11-21,0.017762942120672642
2016-11-22,0.014510467786646553
2016-11-23,-0.010902035071749028
2016-11-25,0.008595318591776646
2016-11-28,0.005033795635381422
2016-11-29,0.0022036447518793967
2016-11-30,-0.020189771303420256
2016-12-01,-0.03437713732798786
2016-12-02,0.010247151390329057
2016-12-05,-0.001045809671495923
2016-12-06,-0.0005231567540561199
2016-12-07,0.017280699731395677
2016-12-08,0.010089750288247545
2016-12-09,0.00947898936563063
2016-12-12,0.0036351167153800823
2016-12-13,0.004325910980808478
2016-12-14,-0.01031729543469051
2016-12-15,-0.013360466482921662
2016-12-16,0.003795518858954239
2016-12-19,-0.002657241861613757
2016-12-20,-0.016190157987685527
2016-12-21,0.013540150238546378
2016-12-22,-0.004829712129081676
2016-12-23,0.009293711182877917
2016-12-27,-0.0025578897294199487
2016-12-28,-0.00543642404107525
2016-12-29,0.010932280595201904
2016-12-30,-0.007243548924243948
2017-01-03,0.005857563527047471
2017-01-04,0.015631498423025247
2017-01-05,0.0027160717270877655
2017-01-06,0.0011037637001647393
2017-01-09,-0.015131822326269861
2017-01-10,-0.019027251150006363
2017-01-11,-0.007675676509277252
2017-01-12,-0.002508579224884011
2017-01-13,0.022948747619489396
2017-01-17,0.002970714584195955
2017-01-18,0.0029617233585459424
2017-01-19,-0.0067208601658423905
2017-01-20,0.0008202262269216831
2017-01-23,-0.014648539826015883
2017-01-24,0.007173175586863367
2017-01-25,0.0011355671561070757
2017-01-26,-0.009795006047839228
2017-01-27,-0.007184478195733313
2017-01-30,0.001258499087854581
2017-01-31,0.010998321711875647
2017-02-01,-0.0010360688853704447
2017-02-02,-0.004874779105624616
2017-02-03,0.010943205409247758
2017-02-06,-0.0053605697917917805
2017-02-07,-0.016479906101647068
2017-02-08,0.007692716572601732
2017-02-09,0.010981365158881706
2017-02-10,-0.007448470171562693
2017-02-13,0.0027099590603174573
2017-02-14,0.03419607953602943
2017-02-15,-0.004723786898083171
2017-02-16,0.007775444013800481
2017-02-17,0.017935997768725676
2017-02-21,-0.010434222649671532
2017-02-22,-0.0030836338448073652
2017-02-23,-0.0016963010758827002
2017-02-24,0.013849953057542663
2017-02-27,-0.01484847841085346
2017-02-28,0.00874176727926157
2017-03-01,-0.007271525583692262
2017-03-02,-0.01174002879926006
2017-03-03,0.013808519453056167
2017-03-06,-0.01622429953557969
2017-03-07,-0.01262322534937288
2017-03-08,-0.0022682478729680877
2017-03-09,0.00020666433402616313
2017-03-10,0.003202635306912116
2017-03-13,0.004016838311327708
2017-03-14,-0.0038981027426104875
2017-03-15,0.008135239980845865
2017-03-16,0.003370506545684604
2017-03-17,0.001526945362259946
2017-03-20,0.002642860599391339
2017-03-21,-0.006184242778937921
2017-03-22,-0.005304497891470028
2017-03-23,-0.0026662486577213595
2017-03-24,-0.0023649100199968354
2017-03-27,-0.005772174289004561
2017-03-28,-0.0016587257104233588
2017-03-29,0.003738504022278377
2017-03-30,-0.011276800956818267
2017-03-31,0.0014653055593063513
2017-04-03,-0.0026122080335139186
2017-04-04,0.00136185078191553
2017-04-05,-0.0013599986666680275
2017-04-06,0.005656805356456074
2017-04-07,-0.0065626299876831995
2017-04-10,0.005452446329216487
2017-04-11,-0.003232890475194483
2017-04-12,-0.00020923741004086338
2017-04-13,-0.010465040674007109
2017-04-17,0.0060282869431285135
2017-04-18,0.012509305804013993
2017-04-19,-0.0016612336523088578
2017-04-20,-0.01154312078067754
2017-04-21,-0.001999036124431419
2017-04-24,0.012439201182598891
2017-04-25,0.004998231854257851
2017-04-26,-0.007148872839817577
2017-04-27,-0.0005218266514551706
2017-04-28,0.0011485005991027641
2017-05-01,-0.006570354631832198
2017-05-02,0.0010500952700260857
2017-05-03,-0.046875003071112364
2017-05-04,0.009242159424595053
2017-05-05,0.01515295164774133
2017-05-08,0.008698483210041408
2017-05-09,-0.012030278332259337
2017-05-10,0.00021540452373747243
2017-05-11,0.007218384658504329
2017-05-12,0.0026740374778240206
2017-05-15,0.0036273561619266648
2017-05-16,-0.00010668515477563201
2017-05-17,-0.011055295505575269
2017-05-18,-0.005482105438758378
2017-05-19,0.01740150315682376
2017-05-22,0.011048445981558741
2017-05-23,-0.0033623198224435047
2017-05-24,-0.0043226757392467174
2017-05-25,0.00232949394361337
2017-05-26,0.016233414261148882
2017-05-30,-0.005220199905677125
2017-05-31,-0.0051429039823792655
2017-06-01,0.018989546043654215
2017-06-02,0.002795426771836196
2017-06-05,-0.006298066747735476
2017-06-06,-0.002389407383925124
2017-06-07,-0.06498648311548272
2017-06-08,-0.0291825101577452
2017-06-09,0.0027536854978986725
2017-06-12,0.009839902342970053
2017-06-13,0.008157567139681632
2017-06-14,-0.009665072914326833
2017-06-15,-0.005447371932120637
2017-06-16,-0.009014013067619953
2017-06-19,-0.0031086046593830075
2017-06-20,0.0009239362204875867
2017-06-21,-0.010270311709947078
2017-06-22,0.002098680065030667
2017-06-23,0.006399450932820461
2017-06-26,-0.0017343735403506644
2017-06-27,0.0003476286474533019
2017-06-28,0.012039737095246972
2017-06-29,-0.010981447892852048
2017-06-30,-0.0013882056802143605
2017-07-03,0.0008109754021778937
2017-07-05,0.0003474952214008731
2017-07-06,-0.0027768371367316025
2017-07-07,-0.0008120758778933368
2017-07-10,-0.006037342732844397
2017-07-11,0.0036213232669448647
2017-07-12,0.009660027836518648
2017-07-13,0.002766269283912992
2017-07-14,0.010346126600874639
2017-07-17,-0.004323629364370696
2017-07-18,0.0012568181612195861
2017-07-19,0.010386005372391205
2017-07-20,-0.011182619625983325
2017-07-21,0.005026402041173661
2017-07-24,-0.00022749407481337247
2017-07-25,0.007048723027596626
2017-07-26,0.0051929197551321415
2017-07-27,0.005952476390934658
2017-07-28,-0.005135419392583773
2017-07-31,-0.0014590698141974112
2017-08-01,0.0023603222571846327
2017-08-02,0.029599537332973158
2017-08-03,-0.010453978139945419
2017-08-04,-0.003961990602491805
2017-08-07,-0.007291889498456383
2017-08-08,0.00901526436605904
2017-08-09,-0.0017651235061548753
2017-08-10,-0.0033146081549175754
2017-08-11,0.0022168806513387374
2017-08-14,0.005199436095541632
2017-08-15,0.002200638103929231
2017-08-16,0.0029646607520310564
2017-08-17,-0.015108022807453936
2017-08-18,-0.002445800825514821
2017-08-21,-0.00011115230944136467
2017-08-22,-0.007912969193661024
2017-08-23,0.0041566953391576345
2017-08-24,0.004698156885746707
2017-08-25,0.013250167403727975
2017-08-28,-0.016593032306594813
2017-08-29,0.0034799540051742017
2017-08-30,0.002684948980254509
2017-08-31,0.001338568781160454
2017-09-01,0.003120117862610128
2017-09-05,-0.01277374992584801
2017-09-06,-0.0017999584078352004
2017-09-07,-0.008791771593588904
2017-09-08,0.0035249603185836254
2017-09-11,0.013144541968125978
2017-09-12,0.00324344921324915
2017-09-13,-0.012486184161068725
2017-09-14,-0.009144147781071421
2017-09-15,-0.005924798541822485
2017-09-18,-0.012836482475280797
2017-09-19,-0.007662862518812652
2017-09-20,-0.023282602936020913
2017-09-21,-0.008026274036653569
2017-09-22,0.0
2017-09-25,-0.007125044052028406
2017-09-26,0.0015815509818606355
2017-09-27,-0.00595021243910776
2017-09-28,-0.006230232324613394
2017-09-29,0.0035648039152329503
2017-10-02,0.004654690733214117
2017-10-03,-0.0012191778510513007
2017-10-04,0.01538066447273323
2017-10-05,-0.0008415007254258811
2017-10-06,0.0008422094452851248
2017-10-09,-0.011060218332365812
2017-10-10,0.020787500084684662
2017-10-11,0.002024781422052424
2017-10-12,0.002495919155621973
2017-10-13,-0.009010287734365074
2017-10-16,-0.010049034559536207
2017-10-17,-0.0006042113633042412
2017-10-18,-0.0012091533107787544
2017-10-19,0.011864295284429227
2017-10-20,-0.003948438483150629
2017-10-23,0.004324573879801452
2017-10-24,-0.0004785749398031891
2017-10-25,-0.01567527658215684
2017-10-26,-0.02297609181177862
2017-10-27,-0.024138395300070115
2017-10-30,0.006629774320975779
2017-10-31,0.024319853741348485
2017-11-01,0.002101592917385986
2017-11-02,-0.02418514005744621
2017-11-03,0.00859876737298082
2017-11-06,-0.010907603286325118
2017-11-07,-0.00012703750078735254
2017-11-08,0.009508181124091575
2017-11-09,0.011302049264080738
2017-11-10,-0.0023593678472002555
2017-11-13,0.00622382629242324
2017-11-14,-0.0039585237979630206
2017-11-15,-0.021485183372007333
2017-11-16,0.008884225327804973
2017-11-17,0.0023904696236372036
2017-11-20,-0.00602428668797006
2017-11-21,0.0015151996691891156
2017-11-22,0.00277370243900088
2017-11-24,0.0016341380476476708
2017-11-27,-0.0036400921943730014
2017-11-28,-0.010078037215372704
2017-11-29,-0.021107714413067247
2017-11-30,0.020648178939292272
2017-12-01,0.01421242831497338
2017-12-04,0.016412033780588642
2017-12-05,-0.002359805495654399
2017-12-06,0.009337654730291467
2017-12-07,-0.013814960248068164
2017-12-08,0.002376333466083791
2017-12-11,0.008110901991240427
2017-12-12,-0.007921784472703197
2017-12-13,-0.008110119913940617
2017-12-14,-0.001634914436339785
2017-12-15,0.005417545153679537
2017-12-18,0.013157739339253016
2017-12-19,-0.0018551516600481266
2017-12-20,-0.0013631791637159774
2017-12-21,0.007321181886587036
2017-12-22,-0.0009855513550335315
2017-12-26,0.00887768724865512
2017-12-27,-0.0017109705384673601
2017-12-28,0.004285153364961269
2017-12-29,0.00048761322730572765
2018-01-02,0.002071430638146854
2018-01-03,-0.009605910389177574
2018-01-04,0.006752566343893429
2018-01-05,0.011341238659324793
2018-01-08,0.010732181570351385
2018-01-09,-0.002266948290760684
2018-01-10,0.01889305854690404
2018-01-11,-0.008449806199343879
2018-01-12,0.004615832146786181
2018-01-16,-0.0018851805519209952
2018-01-17,-0.0004718035744083471
2018-01-18,-0.016887214743805168
2018-01-19,0.006246186865959791
2018-01-22,0.0034617380605332926
2018-01-23,-0.009516753795489774
2018-01-24,0.0075667013647673365
2018-01-25,-0.0011922798858583494
2018-01-26,0.007160895410765589
2018-01-29,-0.010783329722028778
2018-01-30,0.0
2018-01-31,0.006468605134175132
2018-02-01,-0.005593781451686652
2018-02-02,-0.02980288740458059
2018-02-05,-0.04169712485701793
2018-02-06,0.003862070704595766
2018-02-07,-0.02333956623861011
2018-02-08,-0.021664660836819283
2018-02-09,-0.004026566746849536
2018-02-12,0.02102141473633723
2018-02-13,-0.0009238538803630902
2018-02-14,0.06274747935853853
2018-02-15,0.01603491744972052
2018-02-16,-0.003303208222051768
2018-02-20,-0.02111172215531487
2018-02-21,-0.012539652747364793
2018-02-22,-0.003809480006213839
2018-02-23,0.002677116016997827
2018-02-26,-0.00928051815942521
2018-02-27,-0.01732297645669667
2018-02-28,-0.0043094932220573146
2018-03-01,0.0077380101255637435
2018-03-02,0.02498966780287759
2018-03-05,-0.00395691863627845
2018-03-06,0.009740024178100049
2018-03-07,-0.006727031208591083
2018-03-08,0.029261617222445135
2018-03-09,0.00670349999532216
2018-03-12,-0.0016028054876197073
2018-03-13,-0.006175973878031371
2018-03-14,0.007954555319340528
2018-03-15,0.0038224816451528643
2018-03-16,-0.014985939991892128
2018-03-19,-0.008978659438079073
2018-03-20,-0.03259090363448003
2018-03-21,-0.010796454358532936
2018-03-22,-0.021827129813457802
2018-03-23,-0.02997726107059584
2018-03-26,0.024251796554967786
2018-03-27,0.00432931169645312
2018-03-28,0.015896344332950285
2018-03-29,-0.0010608452552235415
2018-04-02,-0.02973576061621086
2018-04-03,0.007524883171863284
2018-04-04,0.006246740704099585
2018-04-05,-0.0029687903380891667
2018-04-06,-0.0097458257010552
2018-04-09,0.00027341486116871927
2018-04-10,0.011068548278220902
2018-04-11,-0.0013517388429375998
2018-04-12,-0.0037891211773738442
2018-04-13,-0.008558761304692797
2018-04-16,0.007810630216974923
2018-04-17,0.0021752203194667086
2018-04-18,-0.006511871069765585
2018-04-19,-0.0023214592632060382
2018-04-20,-0.036682512006024015
2018-04-23,0.02188127187965594
2018-04-24,-0.0031975564011379465
2018-04-25,0.003068527345961636
2018-04-26,0.008065645244909936
2018-04-27,-0.002621226329486359
