Date,DASH
2024-04-22,0.0007076296404675553
2024-04-23,0.016421812072068054
2024-04-24,-0.020098936779944898
2024-04-25,0.010650035116520629
2024-04-26,0.031223167441596145
2024-04-29,7.565291643141236e-05
2024-04-30,-0.02164699300673456
2024-05-01,-0.013925386808430362
2024-05-02,-0.10316963455463302
2024-05-03,-0.004374070603436975
2024-05-06,0.03321324014044369
2024-05-07,-0.017263362892399048
2024-05-08,-0.021979932235975164
2024-05-09,0.027871187572470646
2024-05-10,-0.011448754859412769
2024-05-13,0.014542022392844967
2024-05-14,-0.0157068217105939
2024-05-15,0.013951852719422009
2024-05-16,-0.0010319497630478791
2024-05-17,0.010933166348381151
2024-05-20,-0.02954952918066356
2024-05-21,-0.010003504728035462
2024-05-22,-0.010547796885527205
2024-05-23,-0.011108106192590284
2024-05-24,0.022103473637984816
2024-05-28,-0.0034565220537033925
2024-05-29,-0.0062255830882029795
2024-05-30,-0.010739188931300991
2024-05-31,-0.0038899973006547572
2024-06-03,0.006448089006784619
2024-06-04,0.004331378435800559
2024-06-05,-0.006469013485725594
2024-06-06,0.03156084107415369
2024-06-07,-0.007013264257895058
2024-06-10,-0.009005002854203248
2024-06-11,0.006681514476614803
2024-06-12,0.018141619927060315
2024-06-13,-0.011125652974694589
2024-06-14,-0.015118165087978142
2024-06-17,0.005711730229519096
2024-06-18,0.0019522691981261886
2024-06-20,-0.02391289070999114
2024-06-21,0.033300047177501346
2024-06-24,-0.027924134017138225
2024-06-25,0.012466169113425796
2024-06-26,-0.008922198283930816
2024-06-27,-0.00450126027869957
2024-06-28,-0.01627783525006521
2024-07-01,-0.002482043078656404
2024-07-02,-0.009768732532669966
2024-07-03,0.0015821852319060081
2024-07-05,0.031035088762778384
2024-07-08,-0.01730351644545025
2024-07-09,-0.0008254215565798306
2024-07-10,-0.027076613408659522
2024-07-11,-0.005471715387308396
2024-07-12,-0.003984046445079881
2024-07-15,0.006190490722656206
2024-07-16,0.029247480295906403
2024-07-17,-0.051315011139238975
2024-07-18,-0.02791784393732355
2024-07-19,0.05803749267721159
2024-07-22,-0.015080098936206432
2024-07-23,0.012057436710339431
2024-07-24,-0.031202751371988913
2024-07-25,-0.016396645717229763
2024-07-26,0.03929350200871551
2024-07-29,0.011934313781692296
2024-07-30,0.011510531609512986
2024-07-31,0.03273950346240451
2024-08-01,-0.022760153943980677
2024-08-02,0.08345662350629213
2024-08-05,0.03471807198053356
2024-08-06,0.011046960463132471
2024-08-07,-0.009377050975230006
2024-08-08,0.02691583117918639
2024-08-09,-0.007614656631693362
2024-08-12,0.0018577123129717155
2024-08-13,0.031441482562829526
2024-08-14,-0.007894342011545818
2024-08-15,0.026471228022364013
2024-08-16,-0.009670692852587925
2024-08-19,0.004107562460753167
2024-08-20,-0.015591206245221367
2024-08-21,0.01497566268624917
2024-08-22,-0.005021196692219787
2024-08-23,7.759710092503092e-05
2024-08-26,-0.001475059739208695
2024-08-27,-0.001088472982143096
2024-08-28,-0.010273911187146378
2024-08-29,-0.004954426428663505
2024-08-30,0.017229178499976516
2024-09-03,-0.028436045926451214
2024-09-04,0.002958777354322484
2024-09-05,0.007415087854833358
2024-09-06,-0.022081527101077025
2024-09-09,0.008497920625645028
2024-09-10,0.009630021205075723
2024-09-11,0.03346321274592223
2024-09-12,0.001307477029373727
2024-09-13,0.008910082497551652
2024-09-16,-0.00365444205575316
2024-09-17,-0.007564684582501258
2024-09-18,0.02001840735279048
2024-09-19,0.03630734989217599
2024-09-20,0.017699818292698177
2024-09-23,-0.0015030540511909996
2024-09-24,0.015554428029448397
2024-09-25,0.01588085909313164
2024-09-26,-0.006322437640708833
2024-09-27,-0.005523762559934364
2024-09-30,0.003515432855371925
2024-10-01,-0.0056050099888250715
2024-10-02,0.011625514270564796
2024-10-03,-0.010168593782197588
2024-10-04,0.01927952144175582
2024-10-07,-0.0191909344717911
2024-10-08,0.008586720192711006
2024-10-09,-0.004536002382628412
2024-10-10,0.012898784966054233
2024-10-11,0.03425840376534817
2024-10-14,0.0038811685062847268
2024-10-15,-0.0076657053894281235
2024-10-16,0.006650134517601991
2024-10-17,0.010276212997869516
2024-10-18,0.0038309237413263197
2024-10-21,0.005987654215629634
2024-10-22,-0.0022892674793176804
2024-10-23,-0.010620133659955844
2024-10-24,0.015041109859541768
2024-10-25,0.004504226322929794
2024-10-28,-0.003314334217843329
2024-10-29,0.011931941639930388
2024-10-30,0.0003221846181769017
2024-10-31,0.00933975490011063
2024-11-01,-0.00663684305288359
2024-11-04,0.010150339161525412
2024-11-05,0.01411855216959812
2024-11-06,0.06384041293844978
2024-11-07,0.005600076347914484
2024-11-08,0.0047482125328695
2024-11-11,0.02071180383998028
2024-11-12,0.008802563999915192
2024-11-13,-0.004136273803654
2024-11-14,-0.01115152205470682
2024-11-15,-0.02514390275744227
2024-11-18,0.019477089030350392
2024-11-19,0.019973351667791128
2024-11-20,-0.022590509098631473
2024-11-21,0.005632992089974698
2024-11-22,0.02350295875298225
2024-11-25,0.010494248209799828
2024-11-26,-0.0005025772954337926
2024-11-27,-0.003184135427745205
2024-11-29,0.011432376475127404
2024-12-02,-0.022772610303893215
2024-12-03,-0.0015875647051576403
2024-12-04,0.004486390830549913
2024-12-05,-0.005597045826745473
2024-12-06,0.014725091516732736
2024-12-09,-0.015912126881861055
2024-12-10,-0.00990665850154071
2024-12-11,0.014433639181834046
2024-12-12,-0.0022107555215260533
2024-12-13,-0.005283535461860112
2024-12-16,0.025187068104101762
2024-12-17,-0.013927576601671321
2024-12-18,-0.06559322378729693
2024-12-19,0.01366463821982089
2024-12-20,0.019982142710867512
2024-12-23,-0.0061988161321271384
2024-12-24,0.011003854833015358
2024-12-26,-0.007217218159566774
2024-12-27,-0.007211179770838183
2024-12-30,0.001535430325073417
2024-12-31,-0.010908054463078631
