Date,CAG
2017-04-19,-0.007599759045078036
2017-04-20,0.005928595847199958
2017-04-21,-0.0014735383101890376
2017-04-24,0.006640520523254034
2017-04-25,-0.039090803536076746
2017-04-26,-0.003066585233412189
2017-04-27,-0.005127257678801511
2017-04-28,-0.0007730652992029574
2017-05-01,-0.012635286940262502
2017-05-02,-0.008879424441459283
2017-05-03,-0.00500685383338062
2017-05-04,-0.0015887899951891882
2017-05-05,0.001060923484208276
2017-05-08,-0.00238474868533467
2017-05-09,-0.009561730175184913
2017-05-10,0.008313101012310975
2017-05-11,-0.0029253666930231237
2017-05-12,-0.0008002843719780994
2017-05-15,0.010411355524188037
2017-05-16,-0.0073980325313879325
2017-05-17,0.0013308778579739222
2017-05-18,0.0015952394452865004
2017-05-19,0.0010614864911038246
2017-05-22,0.009013603325159103
2017-05-23,0.008407838711277815
2017-05-24,0.004168769523019256
2017-05-25,0.007265256806765041
2017-05-26,0.005409607665583405
2017-05-30,-0.013066608248760936
2017-05-31,0.0005188416795607331
2017-06-01,0.036585537594484574
2017-06-02,-0.009011494456241498
2017-06-05,0.0050519535869897325
2017-06-06,-0.008796114571985592
2017-06-07,-0.00025359351353615445
2017-06-08,-0.00811551432039992
2017-06-09,-0.008949372691897772
2017-06-12,-0.001547994875100156
2017-06-13,0.007235545737953597
2017-06-14,-0.000513107424022663
2017-06-15,0.0076997850360855935
2017-06-16,-0.03183887265280405
2017-06-19,-0.012891514149703132
2017-06-20,0.006663593232308251
2017-06-21,-0.002382987392236191
2017-06-22,-0.01565806467778419
2017-06-23,0.0037740967820227844
2017-06-26,0.011281414740859752
2017-06-27,-0.017264110251931197
2017-06-28,0.009999953605367873
2017-06-29,-0.034519620985290156
2017-06-30,-0.00886945233304326
2017-07-03,-0.0072703984656981024
2017-07-05,-0.016620100121804704
2017-07-06,-0.0223429866104059
2017-07-07,-0.020802564029737347
2017-07-10,-0.0056854447688967635
2017-07-11,-0.00481507507530321
2017-07-12,0.009374226864641289
2017-07-13,0.004194399551685768
2017-07-14,0.0017896073091108189
2017-07-17,-0.0029776512647068376
2017-07-18,-0.004779345290166548
2017-07-19,0.01590653908221018
2017-07-20,-0.002954347555666148
2017-07-21,0.0038521442600760736
2017-07-24,-0.001180841458324311
2017-07-25,0.009456333377843684
2017-07-26,-0.009660465569645171
2017-07-27,0.02180465541373411
2017-07-28,-0.0032024336509379747
2017-07-31,0.0
2017-08-01,-0.011974445334343775
2017-08-02,0.011232504963095469
2017-08-03,0.002923331887078273
2017-08-04,-0.00961843006866514
2017-08-07,0.005591608873370957
2017-08-08,0.0005852479918622144
2017-08-09,0.005849863839945346
2017-08-10,-0.009595982399949743
2017-08-11,0.021726614731112814
2017-08-14,0.0025860099707895046
2017-08-15,0.000286657217355879
2017-08-16,0.006877154748740066
2017-08-17,-0.011952373256243654
2017-08-18,-0.007488567161280435
2017-08-21,0.001160718237449565
2017-08-22,0.00029004308764934983
2017-08-23,-0.0084037950390482
2017-08-24,-0.028930383492848932
2017-08-25,-0.002708039615751723
2017-08-28,-0.01840688718073047
2017-08-29,-0.003074074365393753
2017-08-30,0.009559062068811963
2017-08-31,-0.008552413163186112
2017-09-01,0.01293912726830393
2017-09-05,0.024634918019154073
2017-09-06,0.01632556051915124
2017-09-07,0.004088725991400199
2017-09-08,0.0034903303417155307
2017-09-11,0.0072465691261967
2017-09-12,0.0020141066147532083
2017-09-13,-0.002584813308672662
2017-09-14,-0.007198146540646877
2017-09-15,0.015370941197688781
2017-09-18,-0.0034274516991554815
2017-09-19,-0.020636299934759794
2017-09-20,-0.013754429002928892
2017-09-21,-0.008308782222472333
2017-09-22,-0.008079055457430706
2017-09-25,0.009653299823843664
2017-09-26,-0.003286782695127388
2017-09-27,-0.000599533321998913
2017-09-28,0.01829647248181887
2017-09-29,-0.006185515059727531
2017-10-02,-0.011855544055488387
2017-10-03,0.0020998135237981774
2017-10-04,0.016461850529169153
2017-10-05,0.004122586278585638
2017-10-06,-0.0005865229056578602
2017-10-09,-0.018192438975719982
2017-10-10,0.007770414487580535
2017-10-11,0.0020759269249917
2017-10-12,0.023675634607719376
2017-10-13,-0.00751656790924593
2017-10-16,0.004951934037540795
2017-10-17,-0.008405941658803595
2017-10-18,-0.0032153204383700285
2017-10-19,-0.009970595141621796
2017-10-20,0.0044431862215679185
2017-10-23,0.008846693414347628
2017-10-24,-0.0011692007660336623
2017-10-25,-0.007023636618846418
2017-10-26,-0.016209638646676683
2017-10-27,0.009286707934745175
2017-10-30,0.0015832940438538223
2017-10-31,0.018788993815704647
2017-11-01,-0.0008781229039321881
2017-11-02,-0.00791078247626864
2017-11-03,0.0014766765494576006
2017-11-06,-0.017399149261232427
2017-11-07,0.0132053398591363
2017-11-08,0.016291484131847334
2017-11-09,-0.010201308287001942
2017-11-10,0.024735253885864283
2017-11-13,0.0011489873675853968
2017-11-14,0.029564006087130057
2017-11-15,-0.01923601450343415
2017-11-16,0.012507018135059278
2017-11-17,0.002526600332415363
2017-11-20,0.0016802249439447081
2017-11-21,-0.006429628611700933
2017-11-22,-0.0008445164608469335
2017-11-24,-0.001407851368632862
2017-11-27,0.01353607250393396
2017-11-28,0.013912293707862178
2017-11-29,0.020856124861215797
2017-11-30,0.003494616288746144
2017-12-01,0.003750676250199758
2017-12-04,0.012276166208182282
2017-12-05,-0.02003683722453653
2017-12-06,-0.0024212402825980472
2017-12-07,0.004584733437960509
2017-12-08,0.0
2017-12-11,-0.00026847119639317185
2017-12-12,0.008324172718317424
2017-12-13,-0.005592322207083389
2017-12-14,-0.008837794921101705
2017-12-15,0.020264634175335194
2017-12-18,0.0002651752599205359
2017-12-19,0.00555954866556907
2017-12-20,0.004212911825568932
2017-12-21,-0.007603594581005901
2017-12-22,0.006076823071617499
2017-12-26,0.00341359571896116
2017-12-27,-0.0036637740669613894
2017-12-28,-0.0005256389774266346
2017-12-29,-0.009986497049554233
2018-01-02,-0.003982300592163868
2018-01-03,-0.0050638485248789555
2018-01-04,0.016340782290771738
2018-01-05,0.003162998248764648
2018-01-08,-0.014188384334409943
2018-01-09,-0.0034646790220796975
2018-01-10,-0.014977029723326707
2018-01-11,-0.0019010677288118227
2018-01-12,-0.0013599784963910233
2018-01-16,0.0016344546933315662
2018-01-17,0.013326005621061343
2018-01-18,-0.0026837245113572328
2018-01-19,0.01641573818533648
2018-01-22,0.0
2018-01-23,-0.0013239409050223028
2018-01-24,-0.0031814458327507067
2018-01-25,0.011701913614069248
2018-01-26,0.012092616376598864
2018-01-29,-0.0020110916280720037
2018-01-30,-0.00916001206932715
2018-01-31,0.003698139328227379
2018-02-01,-0.01026317245208741
2018-02-02,-0.023930088626345047
2018-02-05,-0.028874754248467083
2018-02-06,0.0016829196622283327
2018-02-07,0.0050407625229274
2018-02-08,-0.011145244013260336
2018-02-09,0.001972409319042079
2018-02-12,0.003936844029245323
2018-02-13,-0.006442215729480116
2018-02-14,0.001973521035061765
2018-02-15,0.02307231644265939
2018-02-16,-0.0030252303419681104
2018-02-20,-0.004689679695834115
2018-02-21,-0.01080932901500653
2018-02-22,0.007004595876143993
2018-02-23,0.009460469812822447
2018-02-26,0.006890888671353901
2018-02-27,-0.009033725383325697
2018-02-28,-0.0019338607436746313
2018-03-01,0.007473042030535559
2018-03-02,0.012911984451219771
2018-03-05,0.02495275052742385
2018-03-06,0.013230959095631656
2018-03-07,-0.0135803096548065
2018-03-08,0.005559243268232539
2018-03-09,0.0021068445623209087
2018-03-12,-0.0002628670181417103
2018-03-13,-0.0005256768276455936
2018-03-14,-0.014988267897371732
2018-03-15,-0.028830534920542772
2018-03-16,0.006322276810055483
2018-03-19,-0.007374925078685979
2018-03-20,0.001926137467838318
2018-03-21,-0.029387507449885053
2018-03-22,0.0031126157349441463
2018-03-23,0.001410333481040027
2018-03-26,0.024225332206972094
2018-03-27,-0.0016504665197797364
2018-03-28,0.0005510877837768824
2018-03-29,0.015418819554001262
2018-04-02,-0.02684384579952248
2018-04-03,0.008080258741779867
2018-04-04,0.022940780776797398
2018-04-05,-0.005403748686135357
2018-04-06,-0.0019018133390511505
2018-04-09,0.0008163267509244676
2018-04-10,0.0021757699025912736
2018-04-11,-0.002984936273194738
2018-04-12,0.0010885706090928426
2018-04-13,0.0005437608530602933
2018-04-16,0.011141510950846811
2018-04-17,0.008062088856385152
2018-04-18,-0.00906403448663029
2018-04-19,-0.013721214316729902
2018-04-20,-0.006273247444670171
2018-04-23,0.0019213109007107931
2018-04-24,0.008767049530943538
2018-04-25,0.008962441416330291
2018-04-26,0.00699862130776796
2018-04-27,0.0038446012709627553
2018-04-30,-0.007230896870822678
2018-05-01,-0.013757753642479886
2018-05-02,-0.016958613739221695
2018-05-03,-0.0033387369611019846
