Date,HBAN
2016-04-04,-0.0052300594769940645
2016-04-05,-0.010515482218047767
2016-04-06,0.013815186446122896
2016-04-07,-0.025157196191958775
2016-04-08,0.003225735688384468
2016-04-11,0.00535898971859039
2016-04-12,0.020255820591495555
2016-04-13,0.034482740938034606
2016-04-14,0.0090907822679962
2016-04-15,-0.006005946366210546
2016-04-18,0.003021647361560076
2016-04-19,0.015059695879341195
2016-04-20,0.016815341145293594
2016-04-21,-0.005836584234280129
2016-04-22,0.002935150582183743
2016-04-25,-0.008780160834987671
2016-04-26,0.00984225725776433
2016-04-27,0.0009747287978549846
2016-04-28,-0.014605465658140915
2016-04-29,-0.005928792694054774
2016-05-02,0.01292227325357942
2016-05-03,-0.017664472376115237
2016-05-04,-0.014985109160154941
2016-05-05,0.0010143427178639364
2016-05-06,0.001013456929430001
2016-05-09,-0.00910960720832621
2016-05-10,0.020428826546067036
2016-05-11,-0.002001724806910077
2016-05-12,-0.008023873112701474
2016-05-13,-0.02224507442292445
2016-05-16,0.011375551763849856
2016-05-17,-0.0010226397941645038
2016-05-18,0.053224028148871616
2016-05-19,-0.006802392484345221
2016-05-20,0.000978337795716211
2016-05-23,-0.002932693002881237
2016-05-24,0.017647295342613667
2016-05-25,0.02312148917905632
2016-05-26,-0.015066198311934675
2016-05-27,0.011472361581030377
2016-05-31,-0.012287155344195888
2016-06-01,0.005741299444735226
2016-06-02,0.004757448885156945
2016-06-03,-0.01893955815133208
2016-06-06,0.016409499402367578
2016-06-07,-0.011395963027351352
2016-06-08,-0.005763495651938455
2016-06-09,-0.017391395644039687
2016-06-10,-0.021632145166703975
2016-06-13,-0.00904559053443188
2016-06-14,-0.03853954841627161
2016-06-15,0.005313687094506303
2016-06-16,-0.015856214702523186
2016-06-17,-0.0010741073528814926
2016-06-20,-0.0021508239075780367
2016-06-21,-0.0021549350051295324
2016-06-22,-0.004319778758069215
2016-06-23,0.022776740483853475
2016-06-24,-0.08695629072764566
2016-06-27,-0.060395236330977764
2016-06-28,0.0346105110026762
2016-06-29,0.01672663904168359
2016-06-30,0.050528402125318506
2016-07-01,-0.012303869282228153
2016-07-05,-0.036240107111893405
2016-07-06,0.0011749174744768442
2016-07-07,0.007042375461803196
2016-07-08,0.016316837278683938
2016-07-11,0.014908489245583967
2016-07-12,0.028248652430618026
2016-07-13,-0.0021980181665517406
2016-07-14,0.016519879580353836
2016-07-15,0.00325032689116056
2016-07-18,0.004319703607956971
2016-07-19,-0.0032258617269550482
2016-07-20,-0.003236301588385948
2016-07-21,-0.008658258396490037
2016-07-22,0.013100513978771655
2016-07-25,0.0021554599223108095
2016-07-26,0.011827960127148929
2016-07-27,0.0010626928118186996
2016-07-28,0.004246258778593415
2016-07-29,0.004228377865636235
2016-08-01,-0.012631648652028149
2016-08-02,-0.011727082608602446
2016-08-03,0.01186623897329575
2016-08-04,-0.0031982750236086988
2016-08-05,0.04278071403675687
2016-08-08,-0.0010257062498920666
2016-08-09,-0.004106823273851368
2016-08-10,-0.01649460484273524
2016-08-11,0.0031445618752672377
2016-08-12,-0.009404695534298457
2016-08-15,0.02109692561858245
2016-08-16,-0.004131992565475917
2016-08-17,0.002074460102213571
2016-08-18,-0.015527286752481606
2016-08-19,0.0
2016-08-22,0.014720814262829451
2016-08-23,-0.001036191338799064
2016-08-24,-0.013485037387131693
2016-08-25,0.00946351649310162
2016-08-26,0.009375015403814801
2016-08-29,0.007223826296095082
2016-08-30,0.013319948857784869
2016-08-31,0.012133110714248163
2016-09-01,-0.004994836439753847
2016-09-02,0.0060241296362011365
2016-09-06,-0.01596817463199085
2016-09-07,0.004056629640752041
2016-09-08,-0.001009673365324093
2016-09-09,-0.003033629493458978
2016-09-12,0.01419848605096874
2016-09-13,-0.011999583579272555
2016-09-14,-0.008096975505870851
2016-09-15,0.006166222942223687
2016-09-16,-0.006128433654026266
2016-09-19,-0.0010278576768968373
2016-09-20,-0.0010289152553408787
2016-09-21,0.002059950024687396
2016-09-22,0.015415805887639689
2016-09-23,0.0020245059628518636
2016-09-26,-0.029293095308134287
2016-09-27,0.013527785818134186
2016-09-28,0.01848060176659705
2016-09-29,-0.02116950059633571
2016-09-30,0.015447632832799929
2016-10-03,-0.006084857257136145
2016-10-04,0.008163071065989902
2016-10-05,0.0263159201344636
2016-10-06,0.0019722546123810414
2016-10-07,0.0009842202422816193
2016-10-10,-0.000983252505262544
2016-10-11,-0.013779491415257472
2016-10-12,-0.0049897899756551345
2016-10-13,-0.025075172989698635
2016-10-14,0.010287873073298481
2016-10-17,-0.016293455276618962
2016-10-18,0.01449300240148177
2016-10-19,0.023469190637337878
2016-10-20,0.010967227340131558
2016-10-21,-0.007889495415572712
2016-10-24,0.003975808207380194
2016-10-25,0.00891115246139429
2016-10-26,0.05004900849335914
2016-10-27,0.0046729400430436385
2016-10-28,-0.017674747017445536
2016-10-31,0.003788346449356661
2016-11-01,-0.0037740490440609786
2016-11-02,-0.02178012960893616
2016-11-03,-0.007744318307227105
2016-11-04,-0.008780541335721925
2016-11-07,0.028543135068910486
2016-11-08,-0.019138538966212426
2016-11-09,0.06439025449023483
2016-11-10,0.06324446015285212
2016-11-11,0.008621009030914895
2016-11-14,0.022222093618042615
2016-11-15,0.0
2016-11-16,-0.0025081070389096904
2016-11-17,0.02514633531883348
2016-11-18,0.02207711091456277
2016-11-21,-0.004800286714958024
2016-11-22,0.006431439284331653
2016-11-23,0.007188318741988553
2016-11-25,-0.003965361766114617
2016-11-28,-0.023885130455609693
2016-11-29,0.0016312684162969049
2016-11-30,0.01465795553134952
2016-12-01,0.0457461823931784
2016-12-02,-0.006907074135610869
2016-12-05,0.006955113621012865
2016-12-06,0.01458195445488264
2016-12-07,-0.0007564574045075823
2016-12-08,0.018924810188074348
2016-12-09,0.0037149502055409123
2016-12-12,-0.01554430537184448
2016-12-13,-0.003759329751911067
2016-12-14,-0.01132044263485521
2016-12-15,0.018320753855197935
2016-12-16,-0.018099597195137318
2016-12-19,0.005376262412074784
2016-12-20,0.02062625563507714
2016-12-21,-0.002245490128263583
2016-12-22,0.0
2016-12-23,0.006751940232252895
2016-12-27,0.0014899247637634172
2016-12-28,-0.014136753668860913
2016-12-29,-0.012830633379508849
2016-12-30,0.010703943565893548
2017-01-03,0.007563989380221736
2017-01-04,0.012012084784053245
2017-01-05,-0.016320203106367392
2017-01-06,0.002262113228928886
2017-01-09,0.0022573176790421368
2017-01-10,0.000750916423270187
2017-01-11,0.008251924878971861
2017-01-12,-0.008928599715744223
2017-01-13,0.011261477719375357
2017-01-17,-0.0386044549986887
2017-01-18,0.015444134614466698
2017-01-19,-0.010646646303280938
2017-01-20,0.00845489517241238
2017-01-23,-0.004572924642850196
2017-01-24,0.014548398991438338
2017-01-25,0.05811316678558698
2017-01-26,-0.0007133260893653626
2017-01-27,-0.016417035104107636
2017-01-30,-0.011611102090321346
2017-01-31,-0.006607775355404133
2017-02-01,-0.002217073629300459
2017-02-02,-0.019259435767270627
2017-02-03,0.027945768759179312
2017-02-06,-0.005878216909584899
2017-02-07,-0.003695393432857186
2017-02-08,-0.005934498889389461
2017-02-09,0.011193729223748505
2017-02-10,0.005165873909128482
2017-02-13,0.013950431499166971
2017-02-14,0.022447478547575672
2017-02-15,0.007082255625215694
2017-02-16,-0.0035162733047405803
2017-02-17,-0.0028228091822286583
2017-02-21,0.0042462485897520885
2017-02-22,0.0
2017-02-23,-0.0007046834345186825
2017-02-24,0.0
2017-02-27,0.002115347359448183
2017-02-28,-0.004925842675776559
2017-03-01,0.036775055520056554
2017-03-02,-0.025238877180279506
2017-03-03,0.007697563228095561
2017-03-06,-0.006249567784092802
2017-03-07,-0.004891898309945852
2017-03-08,-0.004213351601061066
2017-03-09,0.002115347359448183
2017-03-10,-0.001407190299724359
2017-03-13,0.0014091732746872587
2017-03-14,-0.009148283523616851
2017-03-15,-0.010653417612975336
2017-03-16,0.0050542375558702
2017-03-17,-0.013649670204997633
2017-03-20,-0.0152947397171872
2017-03-21,-0.0606509185047317
2017-03-22,0.006299150449679658
2017-03-23,0.01877958604146346
2017-03-24,0.006912228750088678
2017-03-27,-0.006864777835371982
2017-03-28,0.01536088127455204
2017-03-29,0.0
2017-03-30,0.027987735060446717
2017-03-31,-0.014716609697016603
2017-04-03,-0.0029875294206679337
2017-04-04,-0.002996072309603637
2017-04-05,-0.018031788259129655
2017-04-06,0.009946673275909257
2017-04-07,-0.006060856871202391
2017-04-10,-0.009145993649662176
2017-04-11,0.0
2017-04-12,-0.01076920264787462
2017-04-13,-0.020995218266163795
2017-04-17,0.025416850029661653
2017-04-18,-0.008520640454953154
2017-04-19,-0.016405995605123458
2017-04-20,0.010325456344710382
2017-04-21,-0.00943381539899546
2017-04-24,0.03095243643568346
2017-04-25,0.003848983915976101
2017-04-26,0.006134594100501101
2017-04-27,-0.009908038348512505
2017-04-28,-0.010007820761888775
2017-05-01,0.017884776228704213
2017-05-02,-0.010695264714974284
2017-05-03,0.014671974933372578
2017-05-04,-0.006849624016389666
2017-05-05,-0.004597212308222298
2017-05-08,0.0046184442770977885
2017-05-09,-0.009195052507950385
2017-05-10,-0.002320360585872816
2017-05-11,-0.00852714113849351
2017-05-12,-0.002345332702501257
2017-05-15,0.014890012719078749
2017-05-16,0.006950016071595844
2017-05-17,-0.05751527574254811
2017-05-18,0.017086794301194308
2017-05-19,0.005600095618316869
2017-05-22,0.0055689091943387226
2017-05-23,0.01977835194229982
2017-05-24,-0.0054306587160811715
2017-05-25,0.003900344462606009
2017-05-26,-0.0007769532862407225
2017-05-30,-0.009331326112378635
2017-05-31,-0.015698914265267594
2017-06-01,0.01435439265738836
2017-06-02,-0.011006475843804542
2017-06-05,-0.0007947555901302028
2017-06-06,-0.009546608351994834
2017-06-07,0.0192771393589124
2017-06-08,0.018124477719718257
2017-06-09,0.028637715510885675
2017-06-12,0.0060198133263922315
2017-06-13,-0.001496203363536286
2017-06-14,0.004494517652101404
2017-06-15,-0.0030007940402881905
2017-06-16,-0.005266837828851734
2017-06-19,0.007564097205970732
2017-06-20,-0.006756804271489059
2017-06-21,-0.012849618248471084
2017-06-22,-0.009188184241414321
2017-06-23,-0.017774443085179503
2017-06-26,0.006294134641932292
2017-06-27,0.00938257400668574
2017-06-28,0.01781564149116921
2017-06-29,0.01826489773531348
2017-06-30,0.010463326006330043
2017-07-03,0.017011929677437143
2017-07-05,0.0036361690515511746
2017-07-06,-0.010144878493416387
2017-07-07,0.002196374198719875
2017-07-10,0.0
2017-07-11,0.001460643829587882
2017-07-12,0.0014587114939574874
2017-07-13,0.010196997129539254
2017-07-14,-0.00576802484518979
2017-07-17,0.001450445824558777
2017-07-18,-0.007241332194369621
2017-07-19,-0.0007293557469787437
2017-07-20,-0.010219027863572205
2017-07-21,-0.043510409829861874
2017-07-24,0.016962574613704318
2017-07-25,0.015921226593651028
2017-07-26,-0.016418246273491532
2017-07-27,-0.004552521628340189
2017-07-28,0.00381129067053787
2017-07-31,0.006074396436029694
2017-08-01,0.005282941776068029
2017-08-02,0.0
2017-08-03,-0.012011881327369855
2017-08-04,0.010638245197579499
2017-08-07,-0.0015035770558489148
2017-08-08,0.0052706997709803804
2017-08-09,-0.01348293743840967
2017-08-10,-0.027334938576762058
2017-08-11,-0.00702570453890583
2017-08-14,0.018867878214549938
2017-08-15,0.00308646469069096
2017-08-16,0.0
2017-08-17,-0.02769229194832956
2017-08-18,0.0015820866252302945
2017-08-21,-0.004738977200152816
2017-08-22,0.007936298443262935
2017-08-23,-0.002361971836556287
2017-08-24,0.0023675639559415096
2017-08-25,0.004724585019495242
2017-08-28,-0.0031349476499807905
2017-08-29,-0.010220007316928403
2017-08-30,0.006354340871376651
2017-08-31,-0.006314218176745379
2017-09-01,0.008736949135728977
2017-09-05,-0.02519689601177688
2017-09-06,0.010501015725042251
2017-09-07,-0.026379113391024722
2017-09-08,0.0114940863322599
2017-09-11,0.017857186145306736
2017-09-12,0.019936227023568787
2017-09-13,0.00860064861491372
2017-09-14,-0.0077520505602280965
2017-09-15,0.00314487820636411
2017-09-18,0.025861976913159168
2017-09-19,0.01222301302222939
2017-09-20,0.00830199421555422
2017-09-21,0.0029941238350714716
2017-09-22,-0.0007463971287771098
2017-09-25,-0.000746753155163038
2017-09-26,0.005231380134185226
2017-09-27,0.02230506985379299
2017-09-28,0.008727402733815781
2017-09-29,0.006488677470332993
2017-10-02,0.00573087334068334
2017-10-03,-0.009971880760588636
2017-10-04,-0.010071835478634217
2017-10-05,0.014534937870996023
2017-10-06,-0.004298155005512561
2017-10-09,-0.0035968691971598465
2017-10-10,0.00938594992588615
2017-10-11,-0.00929867304629628
2017-10-12,-0.004332194172533055
2017-10-13,-0.006526516694881579
2017-10-16,0.01605850269264808
2017-10-17,-0.007902302958246565
2017-10-18,0.010137373643043457
2017-10-19,0.00215042491611106
2017-10-20,0.015021542057770176
2017-10-23,-0.005637699583558753
2017-10-24,0.0070871510096564005
2017-10-25,-0.023222908900555006
2017-10-26,0.0021613667597770725
2017-10-27,0.0021566083456874274
2017-10-30,-0.012194804484708999
2017-10-31,0.0021782402867274175
2017-11-01,0.0007248603947229704
2017-11-02,0.004344742209389851
2017-11-03,-0.0064891637831557825
2017-11-06,0.0
2017-11-07,-0.02757586348342056
2017-11-08,-0.00820926100241115
2017-11-09,-0.006019485140699832
2017-11-10,-0.005298908131630364
2017-11-13,0.01674277985585282
2017-11-14,0.018712466165653474
2017-11-15,-0.007347417386654342
2017-11-16,-0.008142021604680916
2017-11-17,0.010447646996642579
2017-11-20,0.002215640460874635
2017-11-21,-0.0014738944424754763
2017-11-22,-0.0007379354473743271
2017-11-24,-0.005908440984386809
2017-11-27,0.0029716788482112566
2017-11-28,0.03481492029468858
2017-11-29,0.03650671609318801
2017-11-30,-0.00552497563264287
2017-12-01,0.002777788447206886
2017-12-04,0.018005562422166665
2017-12-05,-0.016326409249918905
2017-12-06,0.004149439531320631
2017-12-07,0.013085144910368385
2017-12-08,0.009517509585603268
2017-12-11,-0.015488068425083656
2017-12-12,0.012995919132648304
2017-12-13,-0.015530079309587164
2017-12-14,-0.009602460308347216
2017-12-15,0.01744595696736817
2017-12-18,0.006858689024068276
2017-12-19,-0.004768176867488871
2017-12-20,0.0020533079351627848
2017-12-21,0.013661066267478539
2017-12-22,-0.004043330574931447
2017-12-26,-0.010148639038718987
2017-12-27,-0.002734245852808792
2017-12-28,0.010281075398009154
2017-12-29,-0.01221155900188775
2018-01-02,0.0027473911737023737
2018-01-03,0.008219224306808881
2018-01-04,0.008831419422574482
2018-01-05,0.008754198373083
2018-01-08,-0.0020025028828373204
2018-01-09,0.018728782520782028
2018-01-10,0.016415095467428698
2018-01-11,0.009689977789458792
2018-01-12,0.014075347003599026
2018-01-16,-0.010725417174401342
2018-01-17,0.005102126631746806
2018-01-18,-0.015862976017337216
2018-01-19,0.01934203671038026
2018-01-22,0.013915438902311728
2018-01-23,0.0006239452498273401
2018-01-24,0.004364058658850922
2018-01-25,-0.0037242496300970984
2018-01-26,0.009968429566754589
2018-01-29,0.0012338686539385968
2018-01-30,-0.008009685233219765
2018-01-31,0.004968861463342744
2018-02-01,0.009888836127468492
2018-02-02,-0.015911853851822255
2018-02-05,-0.040422920158559306
2018-02-06,0.006481034008553044
2018-02-07,0.007082989377541704
2018-02-08,-0.034526877097208586
2018-02-09,0.02052968078308859
2018-02-12,0.004542560002918972
2018-02-13,0.0025840229048261776
2018-02-14,0.02384011119950835
2018-02-15,-0.001888074982442034
2018-02-16,-0.0018916465529742466
2018-02-20,0.004422207209965334
2018-02-21,0.009434184675173318
2018-02-22,-0.019938026895049643
2018-02-23,0.016529078955688892
2018-02-26,0.0025015219028847735
2018-02-27,-0.013100428293190247
2018-02-28,-0.0075854630786552635
2018-03-01,-0.005732432370668561
2018-03-02,0.012171612515246455
2018-03-05,0.013291471516193365
2018-03-06,0.011867425601248316
2018-03-07,0.00493810693862895
2018-03-08,-0.007370803909627077
2018-03-09,0.021039336461127656
2018-03-12,-0.0012119390724953938
2018-03-13,-0.011529057005964294
2018-03-14,-0.014732802006045653
2018-03-15,-0.0006231676048935597
2018-03-16,0.008788461464628305
2018-03-19,-0.009334323412546586
2018-03-20,-0.00565344789500033
2018-03-21,0.003158895023392283
2018-03-22,-0.03589423755106469
2018-03-23,-0.03984337596221543
2018-03-26,0.03945589466440813
2018-03-27,-0.02290566138540784
2018-03-28,0.006027967546631707
2018-03-29,0.005326353450657573
2018-04-02,-0.028476841368042183
2018-04-03,0.010906497839418883
2018-04-04,0.012811880712329193
2018-04-05,0.0033288934514206225
2018-04-06,-0.033841862505407216
2018-04-09,0.004120949615528335
2018-04-10,0.01709957855591515
2018-04-11,-0.014794936601112196
2018-04-12,0.02320820085234354
2018-04-13,-0.022014526333958395
2018-04-16,0.0006821097424878353
2018-04-17,-0.01295170409383839
2018-04-18,0.0006905890915021029
2018-04-19,0.013112504671633163
2018-04-20,0.004768625953548655
2018-04-23,0.01762717963413185
2018-04-24,-0.01065980095008301
2018-04-25,0.014141389904026136
2018-04-26,-0.0019918897720936357
2018-04-27,0.007318762567042558
2018-04-30,-0.015191658915207906
2018-05-01,-0.006706904646510248
2018-05-02,-0.010128286421023702
2018-05-03,-0.0136423762378034
2018-05-04,0.016597149065762595
2018-05-07,0.002040851767086016
2018-05-08,0.008825649000264724
2018-05-09,0.015477731016008578
2018-05-10,0.003313627318781487
2018-05-11,-0.0006605718187873144
2018-05-14,-0.0013219290480089851
