Date,WELL
2016-07-12,-0.0023619546030325678
2016-07-13,0.012233236207951803
2016-07-14,-0.010136339650914206
2016-07-15,0.004332605748124108
2016-07-18,0.009019863399980066
2016-07-19,0.004792993500196685
2016-07-20,0.0006446442018097631
2016-07-21,0.00579840813654986
2016-07-22,0.008839119961818298
2016-07-25,0.0
2016-07-26,-0.012444399690889507
2016-07-27,-0.005272142107789923
2016-07-28,0.013056374849175434
2016-07-29,0.01224950138762293
2016-08-01,0.003529283671375616
2016-08-02,-0.022735597015948183
2016-08-03,-0.004370556965510919
2016-08-04,0.0032279405985846665
2016-08-05,-0.006115703088283686
2016-08-08,0.008771515096411386
2016-08-09,0.015704145923920443
2016-08-10,0.008177733485096539
2016-08-11,-0.01457518567073457
2016-08-12,0.007845790692618815
2016-08-15,-0.007784713460208037
2016-08-16,-0.013890908111521938
2016-08-17,0.00430451256167963
2016-08-18,-0.001428664590930051
2016-08-19,-0.008193590928503025
2016-08-22,0.004983106877509913
2016-08-23,0.0035232323040819136
2016-08-24,-0.008061780404069796
2016-08-25,0.009306749662214342
2016-08-26,-0.015844072772884465
2016-08-29,0.01557087339780594
2016-08-30,0.0005201758685875468
2016-08-31,-0.003247154187271395
2016-09-01,-0.004169104194891804
2016-09-02,0.003532633614249825
2016-09-06,0.015906255460806262
2016-09-07,0.003464944457435948
2016-09-08,-0.0103594184624336
2016-09-09,-0.046911308380942596
2016-09-12,0.01383037872286419
2016-09-13,-0.022468642088457003
2016-09-14,0.006156895591504785
2016-09-15,0.0009515154949057969
2016-09-16,-0.005705480124581608
2016-09-19,0.000819651790315179
2016-09-20,-0.0009555745006079031
2016-09-21,0.015851006495551934
2016-09-22,0.02354067497251955
2016-09-23,0.004074121190063673
2016-09-26,0.005235550477109996
2016-09-27,-0.01666660058760283
2016-09-28,0.012314613754752957
2016-09-29,-0.008371415979890995
2016-09-30,-0.013718666397395496
2016-10-03,-0.013106797191653752
2016-10-04,-0.025884268407410094
2016-10-05,-0.02086824261731579
2016-10-06,-0.0007102134723936393
2016-10-07,-0.011233024357879318
2016-10-10,0.003595114515920095
2016-10-11,-0.015045008345538236
2016-10-12,0.00552824774743943
2016-10-13,0.011139768551751361
2016-10-14,-0.006581730168783051
2016-10-17,-0.0014400931409495055
2016-10-18,0.014423703335683546
2016-10-19,0.0036968437714930413
2016-10-20,0.004107845590048287
2016-10-21,-0.005360663007476063
2016-10-24,0.005106468102002104
2016-10-25,0.0015520809554812054
2016-10-26,-0.018035868053255633
2016-10-27,-0.018510170402660675
2016-10-28,0.0007308500571840959
2016-10-31,0.0011684436552150679
2016-11-01,-0.016343095324991896
2016-11-02,-0.002966731196656025
2016-11-03,-0.018300915105366578
2016-11-04,0.00030693252156122064
2016-11-07,0.01688695463551726
2016-11-08,-0.01917280758287443
2016-11-09,-0.03416983707758581
2016-11-10,-0.027728909998798512
2016-11-11,0.008359267274977933
2016-11-14,0.03576099596527005
2016-11-15,-0.015066383334902733
2016-11-16,0.003983744112928234
2016-11-17,-0.01634676861366202
2016-11-18,0.00822861379591111
2016-11-21,-0.010241706777325388
2016-11-22,0.009215644321086902
2016-11-23,-0.003844789726685338
2016-11-25,0.0073978981856290815
2016-11-28,0.012132783564298588
2016-11-29,0.012460856600939207
2016-11-30,-0.02196616995450784
2016-12-01,-0.021822354005564426
2016-12-02,0.022309193115305215
2016-12-05,-0.0019116646817703975
2016-12-06,0.014203687779036134
2016-12-07,0.02706532710176468
2016-12-08,0.005209578231195833
2016-12-09,0.00091432226605348
2016-12-12,0.013247810135996962
2016-12-13,0.0007514711886786873
2016-12-14,-0.03153634808256267
2016-12-15,-0.01783178292894194
2016-12-16,0.029049145051029956
2016-12-19,0.018410650098882764
2016-12-20,0.0012053789958261785
2016-12-21,-0.01730392362579014
2016-12-22,0.00045958419940972384
2016-12-23,0.0026016347807309437
2016-12-27,0.005342602009670738
2016-12-28,-0.006984452434523614
2016-12-29,0.005657529150044471
2016-12-30,0.017637053026353877
2017-01-03,-0.011355190539686033
2017-01-04,0.007707484655068209
2017-01-05,0.02234546493947631
2017-01-06,0.004107740482868438
2017-01-09,-0.0007305022750015988
2017-01-10,-0.03040946049151172
2017-01-11,0.0012062309983638109
2017-01-12,0.0067770237693687285
2017-01-13,-0.0028417018064140764
2017-01-17,0.00960054631120899
2017-01-18,-0.003268773650135559
2017-01-19,-0.010137309586001009
2017-01-20,0.005421698418233811
2017-01-23,0.013780824265408276
2017-01-24,-0.005614794089680575
2017-01-25,-0.01396731900081527
2017-01-26,-0.0033154736324505496
2017-01-27,-0.0030237453931766245
2017-01-30,0.006066152145537185
2017-01-31,-0.0006028940024762619
2017-02-01,-0.01553551606167669
2017-02-02,0.016393454540930996
2017-02-03,-0.0006106030346724189
2017-02-06,0.011309300387436716
2017-02-07,-0.004533318487267679
2017-02-08,0.002428764496102964
2017-02-09,-0.009692622773195492
2017-02-10,0.0073408954117950564
2017-02-13,0.006376148611602517
2017-02-14,-0.011766573978736039
2017-02-15,0.0010685182036089813
2017-02-16,0.007624375723294552
2017-02-17,-0.002421518562141012
2017-02-21,0.015473202617164894
2017-02-22,0.011353530670933587
2017-02-23,0.01698686964625784
2017-02-24,0.017574340743060635
2017-02-27,-0.00028548524396287966
2017-02-28,0.0048543379182004465
2017-03-01,-0.012787538109108043
2017-03-02,0.0067643072594798515
2017-03-03,-0.0054323780472747
2017-03-06,-0.014805295879675273
2017-03-07,-0.0007295410609774455
2017-03-08,-0.02146279871959811
2017-03-09,-0.018203430772578688
2017-03-10,0.005622695874899941
2017-03-13,-0.0025689669733228726
2017-03-14,0.0007576961621833522
2017-03-15,0.018016380031219192
2017-03-16,0.0007436459094019021
2017-03-17,-0.00014846401220747207
2017-03-20,0.007431727155014167
2017-03-21,0.0005900233545153011
2017-03-22,0.012385946022832606
2017-03-23,0.01369041245233027
2017-03-24,0.0010059518318326077
2017-03-27,0.006602393067819623
2017-03-28,0.006844436075403637
2017-03-29,0.004531963381152249
2017-03-30,-0.002114583488452393
2017-03-31,0.0005650887480443956
2017-04-03,0.004659294122487445
2017-04-04,-0.00801080744524918
2017-04-05,0.010201083913544906
2017-04-06,0.003927210684289806
2017-04-07,0.009499361230798309
2017-04-10,0.008718780708584228
2017-04-11,-0.0013718627509067272
2017-04-12,0.0019231605024121468
2017-04-13,-0.0010969311896312783
2017-04-17,0.007412684278788273
2017-04-18,0.011581884333445425
2017-04-19,-0.004984039271815677
2017-04-20,0.002707185367534226
2017-04-21,-0.005264878208772528
2017-04-24,-0.01601516159118177
2017-04-25,0.0023450279235950333
2017-04-26,-0.011559447878198625
2017-04-27,0.004594360855770141
2017-04-28,-0.009977796993335675
2017-05-01,-0.0033594279860998943
2017-05-02,-0.0063202783477301905
2017-05-03,-0.01328621159699217
2017-05-04,0.0007161944694940026
2017-05-05,0.011740713563680227
2017-05-08,-0.0011459077085665959
2017-05-09,-0.009896727144086404
2017-05-10,0.014196440680766864
2017-05-11,0.021282642264408125
2017-05-12,0.00489528008674478
2017-05-15,-0.0026442919873339576
2017-05-16,-0.0008372308739424961
2017-05-17,0.009217615411985625
2017-05-18,0.00927230463425377
2017-05-19,0.004250788039539932
2017-05-22,0.0021843811311845762
2017-05-23,-0.0020436694062136995
2017-05-24,0.0038224794283319152
2017-05-25,-0.005031761931496681
2017-05-26,-0.00861145616058101
2017-05-30,-0.0004132399735463643
2017-05-31,0.0005515451627746693
2017-06-01,0.005789944404123393
2017-06-02,0.011375753117901732
2017-06-05,-0.004336410107283251
2017-06-06,-0.0059888560977122696
2017-06-07,0.0020538827784626346
2017-06-08,-0.0038260656108812796
2017-06-09,0.0075446381811781205
2017-06-12,0.008032624399657129
2017-06-13,0.001350391657302774
2017-06-14,0.004046543357499877
2017-06-15,0.0030896672374542966
2017-06-16,0.012454860069570417
2017-06-19,0.008598121846442375
2017-06-20,0.008786832218609542
2017-06-21,0.002989985063100997
2017-06-22,0.00440710280844403
2017-06-23,-0.0007744402747668078
2017-06-26,0.0029706235827589023
2017-06-27,-0.014936692344551528
2017-06-28,0.0003917273523892373
2017-06-29,-0.0265255102513553
2017-06-30,0.0046977399450460755
2017-07-03,0.012157864621465952
2017-07-05,-0.00884373359913393
2017-07-06,-0.026900820098135325
2017-07-07,-0.0023266607502753223
2017-07-10,-0.0050755979258624295
2017-07-11,0.0011029887104652136
2017-07-12,0.015149473627000809
2017-07-13,-0.005562174619337612
2017-07-14,0.006139021418647195
2017-07-17,0.0013559804786746898
2017-07-18,0.00270821899203022
2017-07-19,0.0010803478624357155
2017-07-20,-0.005800715730063244
2017-07-21,0.003121108070754941
2017-07-24,-0.010550712276117702
2017-07-25,-0.0019139575390413333
2017-07-26,0.003835114835620823
2017-07-27,-0.006822245201337451
2017-07-28,0.0038468472780310847
2017-07-31,0.004379418834095761
2017-08-01,-0.014579780218764604
2017-08-02,0.001520844306255098
2017-08-03,0.008698249921395229
2017-08-04,-0.004987047447493009
2017-08-07,0.001253010685614564
2017-08-08,0.000278216017618238
2017-08-09,-0.009730617685848486
2017-08-10,-0.00898340412497245
2017-08-11,-0.0028330987340122737
2017-08-14,0.01917600001269304
2017-08-15,-0.0071079580570467815
2017-08-16,0.010668349188579507
2017-08-17,-0.012500168358965169
2017-08-18,-0.006328950315001469
2017-08-21,0.018825140863011125
2017-08-22,-0.014587218274807023
2017-08-23,0.009163892023522857
2017-08-24,-0.002374898453975316
2017-08-25,0.007141727169342138
2017-08-28,-0.009455108881931684
2017-08-29,0.009685618984617061
2017-08-30,0.008063402700035693
2017-08-31,0.009791928778130288
2017-09-01,0.006145701576536267
2017-09-05,0.005294099322891155
2017-09-06,-0.005266219434150621
2017-09-07,0.0043437844763942746
2017-09-08,0.00919058562998476
2017-09-11,0.009240226859655642
2017-09-12,-0.013534791482865294
2017-09-13,-0.0032286130254624013
2017-09-14,0.004723727609725614
2017-09-15,0.001611614206346479
2017-09-18,-0.003486575479273113
2017-09-19,-0.011842252071487147
2017-09-20,-0.00313234218324987
2017-09-21,-0.013661240845930345
2017-09-22,-0.017174271973662614
2017-09-25,0.004932322680012424
2017-09-26,0.007011479939386778
2017-09-27,-0.02645863644481672
2017-09-28,0.009583956153101036
2017-09-29,-0.004250384369669402
2017-10-02,-0.010387187916410912
2017-10-03,-0.0015818563002286679
2017-10-04,-0.011664648893593088
2017-10-05,-0.0016026917883278369
2017-10-06,-0.002481328166709207
2017-10-09,-0.001462772397903822
2017-10-10,-0.003516406574532449
2017-10-11,-0.0010291787018089638
2017-10-12,0.0010302390018475105
2017-10-13,0.002793698344631723
2017-10-16,-0.0019061134173217198
2017-10-17,0.0017627404860085516
2017-10-18,0.0017596386996319158
2017-10-19,-0.0019030444772354382
2017-10-20,-0.0001467759883418962
2017-10-23,-0.009974784488408717
2017-10-24,-0.00948307977113505
2017-10-25,-0.00972303403623942
2017-10-26,-0.006646622672343727
2017-10-27,0.021289471447204056
2017-10-30,0.0007444965991896257
2017-10-31,-0.003719713681762604
2017-11-01,0.0008960188918420986
2017-11-02,0.010444953108505128
2017-11-03,0.006349588357501101
2017-11-06,0.01070155596618605
2017-11-07,0.008676016014606658
2017-11-08,0.0023328590834874596
2017-11-09,-0.006836327527214636
2017-11-10,-0.0023431564730661547
2017-11-13,0.0029356959196791266
2017-11-14,-0.0033663480091012943
2017-11-15,-0.00514019217896633
2017-11-16,0.0029524604367268115
2017-11-17,0.0002945170834662836
2017-11-20,-0.0004415717979370237
2017-11-21,0.00529957910766643
2017-11-22,-0.001757164942812528
2017-11-24,0.001320046449047041
2017-11-27,-0.011573308488209033
2017-11-28,-0.00518727809349695
2017-11-29,0.002383800818472448
2017-11-30,0.0026753889915465123
2017-12-01,0.007411748831530618
2017-12-04,-0.012213107402770151
2017-12-05,-0.015045553601436668
2017-12-06,0.0025709384645566935
2017-12-07,-0.0015082562797131827
2017-12-08,0.00196391452829503
2017-12-11,-0.0060314289119658415
2017-12-12,0.0030340519139042676
2017-12-13,0.004386151106350988
2017-12-14,-0.0018072856139990101
2017-12-15,0.009805820794020148
2017-12-18,0.005975189612194454
2017-12-19,-0.04247102723933749
2017-12-20,-0.012716860242801276
2017-12-21,-0.002827760014714409
2017-12-22,-0.0012600478909792212
2017-12-26,0.0014194411414982788
2017-12-27,-0.003465098826093249
2017-12-28,0.007112343528957288
2017-12-29,0.0007846620014348993
2018-01-02,0.004077279110046073
2018-01-03,0.001717820303345885
2018-01-04,-0.021515406987285046
2018-01-05,-0.006214222477438858
2018-01-08,0.0035274034775929497
2018-01-09,-0.01949189075168256
2018-01-10,-0.01075431552520767
2018-01-11,-0.00889500148241773
2018-01-12,-0.016785742698306017
2018-01-16,0.0016902014660160614
2018-01-17,0.014343697251825382
2018-01-18,-0.01364145972424724
2018-01-19,0.0
2018-01-22,0.0006742937267774085
2018-01-23,0.016686394941676452
2018-01-24,0.0036472840646957216
2018-01-25,0.004955269276866847
2018-01-26,-0.004108947328788748
2018-01-29,-0.017659621569374284
2018-01-30,-0.016633124365555307
2018-01-31,0.02460270991458713
2018-02-01,-0.0321829029513887
2018-02-02,0.007064338244660462
2018-02-05,-0.03284873871535299
2018-02-06,0.012029311843774204
2018-02-07,-0.011536572445995152
2018-02-08,-0.03324500109776374
2018-02-09,0.014816141185496567
2018-02-12,-0.006225835260338819
2018-02-13,0.014925392130872517
2018-02-14,-0.016884456554200344
2018-02-15,0.01883634768653275
2018-02-16,0.011238271166184255
2018-02-20,-0.01774547930728776
2018-02-21,-0.01478086378182386
2018-02-22,-0.004630585772024465
2018-02-23,0.012467798116453821
2018-02-26,-0.00018425788414278
2018-02-27,-0.040073408374214026
2018-02-28,0.005362173463108633
2018-03-01,0.002857090498496584
2018-03-02,0.0053179102783851295
2018-03-05,0.021538032182188527
2018-03-06,-0.02237837444237012
2018-03-07,0.020998594344148636
2018-03-08,-0.007411300434525203
2018-03-09,-0.00018650247081231086
2018-03-12,0.021844204080053498
2018-03-13,-0.01772290772229923
2018-03-14,-0.004278525591814519
2018-03-15,0.00410999167992121
2018-03-16,0.004651169621696649
2018-03-19,-0.013889000559163533
2018-03-20,-0.0018779928223223719
2018-03-21,-0.01317022006775126
2018-03-22,0.00571991143812034
2018-03-23,-0.013649450417272835
2018-03-26,0.0021141454585178465
2018-03-27,0.02186426912297934
2018-03-28,0.02965463334662788
2018-03-29,-0.007838134791204432
2018-04-02,-0.00845144878936166
2018-04-03,-0.004076027833308737
2018-04-04,0.0262322809034381
2018-04-05,-0.007795596255108395
2018-04-06,0.0051162570568945576
2018-04-09,-0.009452780895220836
2018-04-10,-0.008992384623505822
2018-04-11,-0.00018529144114343143
2018-04-12,-0.02685697711354551
2018-04-13,0.001713212669096853
2018-04-16,-0.001710282591293688
2018-04-17,0.015987887687847424
2018-04-18,-0.010115946995975844
2018-04-19,-0.017411238129688034
2018-04-20,-0.014252704655633885
2018-04-23,-0.009769457311283203
2018-04-24,0.006709106924371655
2018-04-25,-0.009800381474614817
2018-04-26,-0.010095141606896174
2018-04-27,0.05738891137702473
2018-04-30,0.010589746233292674
2018-05-01,0.026571966820586157
2018-05-02,0.0034631903818493903
2018-05-03,0.007993020088754577
2018-05-04,0.012434694337178032
