Date,LEN
2016-08-12,-0.008693846712202635
2016-08-15,0.011764614496829084
2016-08-16,-0.00380551638464377
2016-08-17,-0.007428031715517092
2016-08-18,0.0023522542069756014
2016-08-19,-0.008105822075091584
2016-08-22,0.0012903604597573892
2016-08-23,0.029639010568936364
2016-08-24,-0.012307109057335341
2016-08-25,-0.0033790376769770036
2016-08-26,-0.01843591118386556
2016-08-29,0.01079437999686017
2016-08-30,0.01089263358600645
2016-08-31,-0.0006337737241074448
2016-09-01,-0.012473354401605463
2016-09-02,-0.0032113976375316433
2016-09-06,0.0015036057972408479
2016-09-07,0.01501141938643169
2016-09-08,-0.009718849804224328
2016-09-09,-0.036057242846161186
2016-09-12,0.015272597120101983
2016-09-13,-0.02528927757675281
2016-09-14,0.000670814922211882
2016-09-15,0.0060347539632472635
2016-09-16,-0.014885376679748319
2016-09-19,0.016914855679883045
2016-09-20,-0.035263071637462784
2016-09-21,-0.0011490236618008076
2016-09-22,0.0034524460448317473
2016-09-23,-0.011238993715740886
2016-09-26,-0.003710970741839903
2016-09-27,-0.0053553900046573455
2016-09-28,0.011236081638003714
2016-09-29,-0.023379776154850318
2016-09-30,0.003555242419248872
2016-10-03,-0.00472811113432714
2016-10-04,-0.013301602631622944
2016-10-05,0.007222184750083516
2016-10-06,0.006930845742453506
2016-10-07,-0.014004183710587315
2016-10-10,0.00433310039810153
2016-10-11,-0.0033556371938876506
2016-10-12,0.005050718485598127
2016-10-13,-0.01986129881817511
2016-10-14,0.009765685861456097
2016-10-17,0.006044590786118187
2016-10-18,0.007209297586164842
2016-10-19,0.001432102329557372
2016-10-20,-0.01358108999698282
2016-10-21,-0.004347963343272476
2016-10-24,0.012615387878241568
2016-10-25,-0.012697930645928945
2016-10-26,0.000485263836622174
2016-10-27,-0.021586046276910853
2016-10-28,0.024788957469892958
2016-10-31,0.008466312806631793
2016-11-01,-0.010313628977137057
2016-11-02,-0.009694783608493074
2016-11-03,-0.0026924008035694724
2016-11-04,0.015951304691823376
2016-11-07,0.01304346770269138
2016-11-08,-0.012160560799677311
2016-11-09,-0.007965022017387025
2016-11-10,0.01800494049739143
2016-11-11,-0.014101766904945134
2016-11-14,0.026182127601857008
2016-11-15,-0.0021261675463396523
2016-11-16,-0.0037881715953669293
2016-11-17,0.026853936482524876
2016-11-18,0.00601704693399796
2016-11-21,0.010582012178107503
2016-11-22,-0.00910545254529993
2016-11-23,0.007810820393707063
2016-11-25,0.009345775768736297
2016-11-28,-0.012872692395928031
2016-11-29,0.012125341294291658
2016-11-30,-0.038426736667295014
2016-12-01,-0.012223630729255364
2016-12-02,-0.00023800679297181215
2016-12-05,0.009759457065495525
2016-12-06,0.023574090026667438
2016-12-07,0.0287883606304713
2016-12-08,0.02238638232848089
2016-12-09,-0.01839282793414332
2016-12-12,0.007138336457836347
2016-12-13,0.0026574070004361516
2016-12-14,-0.028053651499306054
2016-12-15,-0.015000176830302858
2016-12-16,0.0018461639627584958
2016-12-19,-0.000460967322661765
2016-12-20,-0.009216548090016152
2016-12-21,0.010930258798845571
2016-12-22,-0.012652119504529713
2016-12-23,-0.008387860725317053
2016-12-27,0.01879710908510157
2016-12-28,-0.004612725424436914
2016-12-29,-0.006024118959183089
2016-12-30,0.0006992719848086804
2017-01-03,-0.00023265626457280586
2017-01-04,0.024696837409567518
2017-01-05,0.01000470006125287
2017-01-06,-0.01643457531090109
2017-01-09,-0.0032038307903515806
2017-01-10,0.004132809150956485
2017-01-11,0.006860098706815698
2017-01-12,0.009085272062778538
2017-01-13,0.0006749948497333236
2017-01-17,-0.0013493740231785845
2017-01-18,-0.0022524877289626932
2017-01-19,-0.012866882727968987
2017-01-20,0.0027443993252951326
2017-01-23,-0.0022803414451459947
2017-01-24,0.059885472559323194
2017-01-25,0.012950746515997924
2017-01-26,-0.004901294765214725
2017-01-27,-0.019485808744808764
2017-01-30,-0.007206786345170912
2017-01-31,-0.017817994570156648
2017-02-01,0.005375075682215957
2017-02-02,-0.0017819507535201673
2017-02-03,0.007364496988248037
2017-02-06,-0.008196891814321594
2017-02-07,-0.0033501616941011836
2017-02-08,0.01277434704629754
2017-02-09,0.0
2017-02-10,0.03584832667250848
2017-02-13,-0.0023499169780591966
2017-02-14,-0.01049231539248241
2017-02-15,0.01493204386142577
2017-02-16,-0.015352090812593477
2017-02-17,0.006063363539187128
2017-02-21,0.0120532654616472
2017-02-22,0.006167928795095312
2017-02-23,-0.0033821535321201246
2017-02-24,0.005938437982957678
2017-02-27,0.0198188489235529
2017-02-28,0.008683075203959945
2017-03-01,0.025005050743298396
2017-03-02,-0.005399105927270775
2017-03-03,0.0032166593717086744
2017-03-06,0.0014032302389859197
2017-03-07,0.014808667122946373
2017-03-08,0.030368906847332733
2017-03-09,-0.0061246893982148665
2017-03-10,0.015212776953083207
2017-03-13,-0.015174188165400726
2017-03-14,-0.006163617354895901
2017-03-15,0.010271572596139311
2017-03-16,0.016113491552516512
2017-03-17,-0.0026430627702879184
2017-03-20,-0.0028393752828773655
2017-03-21,-0.026765231388169886
2017-03-22,-0.010922633095154066
2017-03-23,0.0029580791940506668
2017-03-24,0.003539019636432661
2017-03-27,-0.0011755130483830367
2017-03-28,0.007453906314651926
2017-03-29,0.0027255757696968974
2017-03-30,-0.003883095998630237
2017-03-31,-0.0021444964975068093
2017-04-03,-0.0054698525068813675
2017-04-04,-0.005303317033031663
2017-04-05,0.0
2017-04-06,0.005331592156528675
2017-04-07,-0.004517783410614262
2017-04-10,0.01578559130259438
2017-04-11,0.008547060028188946
2017-04-12,-0.012133935594383471
2017-04-13,0.009748248029067375
2017-04-17,0.010812711139977393
2017-04-18,0.0015282687590632005
2017-04-19,0.003242459341187498
2017-04-20,-0.013498161036219591
2017-04-21,0.0023126828324413484
2017-04-24,-0.008459879265259818
2017-04-25,-0.016870100690462686
2017-04-26,0.005325109113957005
2017-04-27,0.002746859400950319
2017-04-28,-0.011161221450415315
2017-05-01,-0.004158405865493653
2017-05-02,-0.0021871554232300028
2017-05-03,-0.00896807832682367
2017-05-04,0.0010053727816445868
2017-05-05,0.00020118819380332553
2017-05-08,0.0012048704919793707
2017-05-09,0.01624893463098842
2017-05-10,-0.0017766559553334949
2017-05-11,0.008305472528540303
2017-05-12,-0.011767118327351223
2017-05-15,0.012701116894615838
2017-05-16,0.007838424803286781
2017-05-17,-0.022555233045540635
2017-05-18,0.016510938177518808
2017-05-19,0.020547898996329028
2017-05-22,0.005752815216793827
2017-05-23,-0.015633654215038706
2017-05-24,0.006778704623355392
2017-05-25,-0.004809606687526835
2017-05-26,-0.0038659263308498115
2017-05-30,-0.0007762367557673233
2017-05-31,-0.0034957789530664085
2017-06-01,0.012083001639757063
2017-06-02,0.015405242560658117
2017-06-05,-0.005689206802385938
2017-06-06,-0.004196100923826385
2017-06-07,0.0038307188530193326
2017-06-08,-0.005151581561351315
2017-06-09,-0.0026850442507947436
2017-06-12,0.013269102353794082
2017-06-13,0.018219710061241123
2017-06-14,0.005218783423172058
2017-06-15,-0.015390008247956222
2017-06-16,-0.003201671266155004
2017-06-19,-0.0035893954536633244
2017-06-20,0.021425960276780565
2017-06-21,-0.011509283104094381
2017-06-22,-0.0157747733764374
2017-06-23,-0.0055334330732368375
2017-06-26,0.006523576776153783
2017-06-27,-0.007052861397901511
2017-06-28,0.014781792133540472
2017-06-29,-0.003026742874465471
2017-06-30,0.011764722443637465
2017-07-03,-0.014253300730134533
2017-07-05,-0.0030441836290753255
2017-07-06,-0.010114498174700004
2017-07-07,0.031039114048905914
2017-07-10,0.02094230157240662
2017-07-11,-0.015029312446300458
2017-07-12,0.00018573956683654025
2017-07-13,0.0009304724745975435
2017-07-14,0.004275351541017436
2017-07-17,-0.0077737168661843326
2017-07-18,-0.012311314868991063
2017-07-19,0.006610396177405997
2017-07-20,-0.0007507277174547689
2017-07-21,0.0013145149055182603
2017-07-24,-0.008438156139086495
2017-07-25,0.005862537304694104
2017-07-26,-0.008272295279507014
2017-07-27,0.005307902664202002
2017-07-28,-0.011314140875238743
2017-07-31,0.0001907130639198229
2017-08-01,0.017925023393860595
2017-08-02,0.009179693084391483
2017-08-03,0.0
2017-08-04,0.007053779003879157
2017-08-07,0.0007373403611496965
2017-08-08,0.0025788299793925162
2017-08-09,-0.004960287416905906
2017-08-10,-0.01846421552808597
2017-08-11,0.001693176223379389
2017-08-14,0.01201891127582333
2017-08-15,0.0033396703345964784
2017-08-16,0.00037017985902187966
2017-08-17,-0.0223700996326337
2017-08-18,-0.018910748287426893
2017-08-21,0.004433407645129783
2017-08-22,-0.003454250800466019
2017-08-23,-0.0065474333080631775
2017-08-24,-0.007753156732947852
2017-08-25,0.008204659023727912
2017-08-28,-0.013369294820373079
2017-08-29,-0.008444873587236446
2017-08-30,0.0043573325327630474
2017-08-31,0.02070571805588939
2017-09-01,0.0
2017-09-05,-0.01391035236172522
2017-09-06,-0.019396493906893242
2017-09-07,-0.003596337219803125
2017-09-08,0.013434929715498978
2017-09-11,0.023743647366810228
2017-09-12,0.008117359660482215
2017-09-13,-0.0182131189232545
2017-09-14,-0.006248635418124926
2017-09-15,0.008253026548175058
2017-09-18,0.007601013627126729
2017-09-19,0.002127465039751586
2017-09-20,-0.026056809305051054
2017-09-21,0.0005946489544643718
2017-09-22,-0.004159291592095382
2017-09-25,0.004972222646227431
2017-09-26,0.012863679038612519
2017-09-27,0.0027355344959709704
2017-09-28,0.017731701713146863
2017-09-29,0.010913274231070469
2017-10-02,0.00037867072123765055
2017-10-03,0.04789878086938293
2017-10-04,0.01915084123702071
2017-10-05,-0.0060274451250174055
2017-10-06,-0.003210446644056675
2017-10-09,0.005546650537765263
2017-10-10,0.0007119117145673037
2017-10-11,0.006045432704590681
2017-10-12,-0.009367184234700399
2017-10-13,-0.0005356543517772705
2017-10-16,-0.00285570767504717
2017-10-17,0.001969107095335154
2017-10-18,0.00607919336138707
2017-10-19,0.008530085452638225
2017-10-20,0.013216191204849626
2017-10-23,-0.003478564401223294
2017-10-24,0.012391283765105676
2017-10-25,-0.0012069176883188204
2017-10-26,0.008974638692387682
2017-10-27,-0.007697183155808585
2017-10-30,-0.040165787988723944
2017-10-31,-0.00017960950779949414
2017-11-01,0.02317237978384279
2017-11-02,-0.032654572227651335
2017-11-03,-0.008711373589034177
2017-11-06,0.027828466898512705
2017-11-07,0.006056376007293807
2017-11-08,0.03682714738358195
2017-11-09,0.02342574052902391
2017-11-10,-0.0037333916169082215
2017-11-13,-0.008345582673136454
2017-11-14,0.005839599456775257
2017-11-15,-0.009221126305270166
2017-11-16,0.0012064041034280937
2017-11-17,0.01377181059146726
2017-11-20,0.0039055991532084278
2017-11-21,0.0238496837863853
2017-11-22,0.0013216661076844716
2017-11-24,0.006764536404662458
2017-11-27,-0.004424830026911297
2017-11-28,0.013004180358451523
2017-11-29,0.010399659225713176
2017-11-30,0.009649563339239275
2017-12-01,-0.003504439602931675
2017-12-04,0.006713541784027388
2017-12-05,-0.01508395900823889
2017-12-06,-0.018056016921247253
2017-12-07,0.013133856014444945
2017-12-08,0.007616584512870839
2017-12-11,-0.008041096056547015
2017-12-12,-0.004053209181355544
2017-12-13,-0.005209350157875714
2017-12-14,0.0004908770558762487
2017-12-15,0.00425278788733352
2017-12-18,0.01563505763329176
2017-12-19,-0.007697148563198697
2017-12-20,0.010988969138973514
2017-12-21,0.019021907191870246
2017-12-22,0.003921531463357164
2017-12-26,-0.0017189185548605046
2017-12-27,0.0004694507600475628
2017-12-28,-0.001564414418460558
2017-12-29,-0.00908812957948002
2018-01-02,0.025300455528530108
2018-01-03,0.036860434618754434
2018-01-04,-0.004165307834514742
2018-01-05,0.009410246946583323
2018-01-08,-0.005178783125134201
2018-01-09,-0.0083297871452237
2018-01-10,0.023848610957760696
2018-01-11,0.01919164965731146
2018-01-12,-0.004456083386505161
2018-01-16,-0.00693032212659872
2018-01-17,0.028060146381478912
2018-01-18,-0.0024039653065970334
2018-01-19,0.018145713112178052
2018-01-22,-0.0012532069952408964
2018-01-23,-0.011152998156001015
2018-01-24,-0.0009866449841972047
2018-01-25,-0.033182935982755124
2018-01-26,-0.009493415963598872
2018-01-29,-0.04128536471062472
2018-01-30,-0.01768701515120974
2018-01-31,-0.01894481412213944
2018-02-01,0.0028728350198834463
2018-02-02,-0.04487588890269989
2018-02-05,-0.03865358338629166
2018-02-06,0.04748666913265209
2018-02-07,0.007776133291133691
2018-02-08,-0.029551706328745153
2018-02-09,-0.007105212273604944
2018-02-12,0.011074943094475653
2018-02-13,0.010448398623767119
2018-02-14,0.02118079761378211
2018-02-15,-0.013555381067143157
2018-02-16,0.00761594465534654
2018-02-20,-0.02809742563049422
2018-02-21,-0.008283675131432688
2018-02-22,-0.003921399719816643
2018-02-23,0.010439772819051507
2018-02-26,0.006944708886313045
2018-02-27,-0.030109319945874846
2018-02-28,-0.018730530497343856
2018-03-01,0.013785787463458599
2018-03-02,0.0020920383390550246
2018-03-05,0.014439884809322567
2018-03-06,0.014748941261056858
2018-03-07,0.0020277532533035103
2018-03-08,-0.01062535314378954
2018-03-09,0.019263303054349645
2018-03-12,0.010704021661014806
2018-03-13,0.0021512253984199425
2018-03-14,-0.010898079876259459
2018-03-15,-0.016861563670445445
2018-03-16,0.005434022633277191
2018-03-19,-0.002533521791288851
2018-03-20,-0.003216964446332571
2018-03-21,0.01749620977528088
2018-03-22,-0.020367422019155312
2018-03-23,-0.010565841990665237
2018-03-26,0.019807341083019736
2018-03-27,-0.009120172178227692
2018-03-28,0.0015339583907216792
2018-03-29,0.0030630721761251145
2018-04-02,-0.03579898148355354
2018-04-03,0.004575148180290478
2018-04-04,0.10036797691009958
2018-04-05,0.01878387574633078
2018-04-06,-0.03781258876204363
2018-04-09,-0.012991340775129978
2018-04-10,-0.011352388999144924
2018-04-11,-0.031619436496198694
2018-04-12,-0.024746383130918148
2018-04-13,0.003348212432914721
2018-04-16,0.003336663278060037
2018-04-17,0.007001635498939507
2018-04-18,0.0019119728759784405
2018-04-19,-0.03504500787779952
2018-04-20,-0.01797945100010223
2018-04-23,-0.0029290264411298006
2018-04-24,-0.01745680383657311
2018-04-25,0.008228877443241744
2018-04-26,0.0070486209587410364
2018-04-27,0.010315276043391997
2018-04-30,-0.03573399312007863
2018-05-01,0.019285355115699288
2018-05-02,-0.012242771968618671
2018-05-03,0.007136226278876334
