Date,ECL
2016-10-21,-0.005582994905611649
2016-10-24,0.008032768823141634
2016-10-25,-0.006512203464858479
2016-10-26,-0.005174357534391438
2016-10-27,-0.0033810877502133962
2016-10-28,0.0012176936556782536
2016-10-31,-0.008080079564253273
2016-11-01,-0.01778016995985121
2016-11-02,-0.0013379131561310764
2016-11-03,-0.007232343094034643
2016-11-04,-0.004587458051270588
2016-11-07,0.019879128930454515
2016-11-08,0.006467519659880683
2016-11-09,0.010211147322354286
2016-11-10,0.012112068423700606
2016-11-11,-0.004132372836513798
2016-11-14,-0.014610438223237598
2016-11-15,0.0014038780263325723
2016-11-16,0.005606978350304992
2016-11-17,0.0004358596533378112
2016-11-18,-0.004789957143680357
2016-11-21,0.005600183942719328
2016-11-22,0.012530607112432035
2016-11-23,0.0036954770103214685
2016-11-25,-0.0012845722499360557
2016-11-28,-0.002571873761897492
2016-11-29,0.0006018050402540887
2016-11-30,0.002749001257209116
2016-12-01,0.015077338827567566
2016-12-02,-0.013503299911650335
2016-12-05,0.014287180046465675
2016-12-06,-0.014085931802678586
2016-12-07,0.016425632732016027
2016-12-08,0.006733536602540058
2016-12-09,0.007440874887240101
2016-12-12,0.008049840986112278
2016-12-13,0.006174365319434161
2016-12-14,-0.009572971917685802
2016-12-15,0.008178440928274355
2016-12-16,-0.01150651711140338
2016-12-19,0.002494542818245904
2016-12-20,-0.0012444105031741426
2016-12-21,-0.00871936610415347
2016-12-22,-0.006534249648767587
2016-12-23,0.0014336301442929855
2016-12-27,0.0037888618136323604
2016-12-28,-0.01015008461793987
2016-12-29,-0.0024574283140241793
2016-12-30,-0.004163057513783874
2017-01-03,0.0069957061217083005
2017-01-04,0.006353924931188137
2017-01-05,-0.0015154714643691447
2017-01-06,0.00261341518349667
2017-01-09,-0.0006726740223235161
2017-01-10,-0.008246172897270254
2017-01-11,0.003902714426528453
2017-01-12,0.002704623165756148
2017-01-13,-0.0005899700025168153
2017-01-17,0.000927612777164244
2017-01-18,0.003286401515044668
2017-01-19,-0.0018479263688945258
2017-01-20,-0.0037860637256119656
2017-01-23,0.008023569796829833
2017-01-24,0.019270871026304093
2017-01-25,0.0069051557997170665
2017-01-26,-0.012572477007605998
2017-01-27,0.002810968147315407
2017-01-30,0.0016492731451123177
2017-01-31,-0.011194719123054586
2017-02-01,0.005411130968273836
2017-02-02,-0.0047194857884439445
2017-02-03,0.004492084440976374
2017-02-06,-0.008695466714234268
2017-02-07,0.004594698242410544
2017-02-08,0.0007483969230825949
2017-02-09,0.0022434422497401574
2017-02-10,0.0048920385703254965
2017-02-13,0.004620482811271254
2017-02-14,0.008869731869175057
2017-02-15,0.004558932968996343
2017-02-16,-0.0009723452146690459
2017-02-17,0.005434697458583049
2017-02-21,0.0006453087852456019
2017-02-22,-0.007497904907932229
2017-02-23,-0.002762280267217143
2017-02-24,0.022320198289149884
2017-02-27,-0.013227344725125545
2017-02-28,0.001049912857232771
2017-03-01,0.015326140306184177
2017-03-02,-0.006196551998789879
2017-03-03,0.0012788553776463818
2017-03-06,-0.0015170182220431983
2017-03-07,-0.0027187217788783302
2017-03-08,-0.0017637438674904526
2017-03-09,-0.006506045458300358
2017-03-10,0.004527602822369747
2017-03-13,0.004184715089907476
2017-03-14,-0.008735973792212692
2017-03-15,0.0136644947385407
2017-03-16,-0.0014357993026289373
2017-03-17,0.004726756789628528
2017-03-20,-0.0022327356525944086
2017-03-21,-0.0074322787448980465
2017-03-22,0.0003220601107274401
2017-03-23,-0.00048286752989634696
2017-03-24,-0.002818446072295089
2017-03-27,0.0022610220110330648
2017-03-28,0.006123714016026183
2017-03-29,-0.0007206469558975748
2017-03-30,0.004487615562715153
2017-03-31,0.0
2017-04-03,0.0043082674330421344
2017-04-04,-0.006514053083724436
2017-04-05,-0.0018390111003955267
2017-04-06,0.003044062775279688
2017-04-07,0.00031946222748668873
2017-04-10,0.004950016600340668
2017-04-11,-0.0016682831996172043
2017-04-12,-0.005570502106817976
2017-04-13,-0.003921341271241219
2017-04-17,0.007632435863165421
2017-04-18,-0.0008771497763819802
2017-04-19,0.003192072908063004
2017-04-20,0.005091264552971708
2017-04-21,-0.0011873392357850676
2017-04-24,0.0087163599905693
2017-04-25,0.007462628408820615
2017-04-26,0.0042883221583658315
2017-04-27,0.004425613619088997
2017-04-28,-0.002164263229312735
2017-05-01,0.0012394411458553911
2017-05-02,-0.03087046290568829
2017-05-03,0.0024748773493115106
2017-05-04,0.0051763450848920645
2017-05-05,0.001980695157422163
2017-05-08,-0.004111699262636326
2017-05-09,-0.0026993426950614463
2017-05-10,0.008359145311954252
2017-05-11,0.0005526917212348437
2017-05-12,-0.001735902453175897
2017-05-15,0.006007343560861855
2017-05-16,0.0008643340717018333
2017-05-17,-0.007772092447008161
2017-05-18,0.0027690322984068594
2017-05-19,0.002761780603217412
2017-05-22,0.005743908769177519
2017-05-23,0.0017994972625987593
2017-05-24,0.00984000286464859
2017-05-25,0.007733197840548378
2017-05-26,0.007597402476927417
2017-05-30,0.0019800006222423505
2017-05-31,0.009729559079669325
2017-06-01,0.007076157448127507
2017-06-02,0.004111119821653464
2017-06-05,-0.004987545101181712
2017-06-06,-0.002319527876155636
2017-06-07,0.0012747426835928444
2017-06-08,-0.005916728975026153
2017-06-09,0.008136918917350355
2017-06-12,-0.00470774792807882
2017-06-13,0.009836118935837135
2017-06-14,-0.004535482352859499
2017-06-15,-0.00022417384931094908
2017-06-16,0.00599319915803842
2017-06-19,0.0024573435132198007
2017-06-20,-0.0037141601793261314
2017-06-21,-0.014689413476703272
2017-06-22,-0.003481399233832949
2017-06-23,-0.00015171556015747267
2017-06-26,0.0027341360091692746
2017-06-27,-0.0018178502351360315
2017-06-28,0.008498960846272219
2017-06-29,-0.010910260143585537
2017-06-30,0.009889516208396287
2017-07-03,0.0014314654224101275
2017-07-05,0.0024820501788258564
2017-07-06,-0.008178801640588707
2017-07-07,0.003328890284365116
2017-07-10,-0.00429804115091359
2017-07-11,-0.001211834577025117
2017-07-12,0.008719557380723941
2017-07-13,-0.007366003525963172
2017-07-14,0.004997745609856885
2017-07-17,-0.004144024764799692
2017-07-18,0.0021184700216898555
2017-07-19,0.004529524671070817
2017-07-20,-0.004509100588710013
2017-07-21,0.004529524671070817
2017-07-24,-0.007590837956501728
2017-07-25,0.006513033433626303
2017-07-26,-0.003385673163870395
2017-07-27,-0.004756685084925882
2017-07-28,0.0007587180679342609
2017-07-31,-0.0018954831701740726
2017-08-01,-0.0018228088835177125
2017-08-02,0.011184863394863687
2017-08-03,-0.0021067091966235907
2017-08-04,0.002111156790048696
2017-08-07,-0.007148060488208263
2017-08-08,-0.005380834837460657
2017-08-09,0.008534119755265523
2017-08-10,-0.01609262487887586
2017-08-11,-0.0032252026596287786
2017-08-14,0.012711220967494219
2017-08-15,-0.0023582768275490773
2017-08-16,0.009607227287200537
2017-08-17,-0.016463968774867888
2017-08-18,-0.0009214499948354549
2017-08-21,0.0022290084452352144
2017-08-22,0.008281918676902533
2017-08-23,-0.005323686500354419
2017-08-24,-0.003440936772913905
2017-08-25,0.005447335344330062
2017-08-28,0.003205584719119914
2017-08-29,-0.004488314956502815
2017-08-30,0.0008406483226228723
2017-08-31,0.01771286010388673
2017-09-01,-0.0033760111115858082
2017-09-05,0.002860399691231086
2017-09-06,-0.01756392223218628
2017-09-07,0.004889853330442007
2017-09-08,-0.0031174760889312036
2017-09-11,-0.009837941754393564
2017-09-12,0.0011552649594837039
2017-09-13,-0.004308391792135935
2017-09-14,0.012285529664554096
2017-09-15,0.00030523670694138083
2017-09-18,-0.0011478092595148537
2017-09-19,0.0016090208821490926
2017-09-20,0.00045883680304892316
2017-09-21,0.0010703817177180053
2017-09-22,0.0029787069966469293
2017-09-25,0.0012179414504347452
2017-09-26,-0.009582379880734737
2017-09-27,-0.009675153929703306
2017-09-28,0.0023261197074542217
2017-09-29,-0.005105689759684395
2017-10-02,0.015861659574832876
2017-10-03,-0.0006885392137073731
2017-10-04,0.0015317552036371307
2017-10-05,0.0074947109639851295
2017-10-06,0.0017457751856639891
2017-10-09,0.0006822803176420589
2017-10-10,0.00484615435802338
2017-10-11,-0.0011302117514908616
2017-10-12,0.010260157146534832
2017-10-13,0.0013443581223933077
2017-10-16,0.0026844264132126483
2017-10-17,-0.013908401028399409
2017-10-18,-0.006637648462443746
2017-10-19,0.00030378741578562796
2017-10-20,0.008046411365976835
2017-10-23,-0.0015059804729442572
2017-10-24,-0.0022628154518415933
2017-10-25,0.0014361640764977146
2017-10-26,0.0013584540330067174
2017-10-27,-0.0051251906504184985
2017-10-30,-0.00810672985830807
2017-10-31,-0.001985875782238189
2017-11-01,0.004668394681848431
2017-11-02,-0.0002283658559952828
2017-11-03,0.0010668561727664727
2017-11-06,0.004033945008661943
2017-11-07,-0.007277530220076822
2017-11-08,-0.00427668485353494
2017-11-09,-0.0010736838852618558
2017-11-10,0.00038386613987495544
2017-11-13,0.010284123093645459
2017-11-14,-0.0018231770197825181
2017-11-15,-0.008904206171322593
2017-11-16,0.013514659368504045
2017-11-17,-0.004091302023045751
2017-11-20,0.005172693792332206
2017-11-21,0.0024223908523373083
2017-11-22,0.004077092589459541
2017-11-24,-0.0009778877188909574
2017-11-27,-0.0003759508280027912
2017-11-28,0.010842067672005351
2017-11-29,0.005586741557533248
2017-11-30,0.006814963270764807
2017-12-01,-0.007578280957964201
2017-12-04,0.017570021958225324
2017-12-05,0.0011654442869795112
2017-12-06,-0.003929398955313412
2017-12-07,-0.007013229654184383
2017-12-08,-0.004340675772086855
2017-12-11,-0.004877120324293549
2017-12-12,0.001336278929497059
2017-12-13,0.0011125613009166369
2017-12-14,-0.004666680217661701
2017-12-15,0.006102784928148086
2017-12-18,0.007864309810291736
2017-12-19,-0.005521032035067375
2017-12-20,-0.007476356248210081
2017-12-21,-0.004251530060758624
2017-12-22,0.003445708882171994
2017-12-26,-0.002015598042702571
2017-12-27,0.0029917631930043154
2017-12-28,0.003206940481891518
2017-12-29,-0.002602101808200863
2018-01-02,0.00238510755621002
2018-01-03,0.00646860739022026
2018-01-04,0.008125665431345963
2018-01-05,0.005202597452935942
2018-01-08,-0.0034989684869307647
2018-01-09,-0.0002928161372829363
2018-01-10,-0.011269012163986791
2018-01-11,0.014135730267359925
2018-01-12,0.004743381390011736
2018-01-16,-0.004793265727591756
2018-01-17,0.0029921387892997142
2018-01-18,0.006694065906361679
2018-01-19,0.010119290742187426
2018-01-22,0.004221923698780383
2018-01-23,-0.01838385299419454
2018-01-24,-0.0032667496138325536
2018-01-25,0.007355842397266388
2018-01-26,-0.0012291315776091771
2018-01-29,-0.004705224817516784
2018-01-30,0.0005818644861654843
2018-01-31,0.0007267874959389076
2018-02-01,0.005883615718953239
2018-02-02,-0.01032575686637649
2018-02-05,-0.03655333838470787
2018-02-06,-0.0023477191872731673
2018-02-07,0.010475445744894119
2018-02-08,-0.0402645681845768
2018-02-09,0.00594886676145423
2018-02-12,0.012760511624347437
2018-02-13,-0.0063001202937850165
2018-02-14,0.003556672396783034
2018-02-15,0.015176998011086518
2018-02-16,-0.002124895321761633
2018-02-20,0.0017493214229455933
2018-02-21,-0.013817154399838993
2018-02-22,-0.0034640961110424806
2018-02-23,0.01073743743698996
2018-02-26,0.008789617332039201
2018-02-27,-0.006818800183474472
2018-02-28,-0.004882340123647078
2018-03-01,-0.013338110566333383
2018-03-02,-0.006604323713899629
2018-03-05,0.016346010266434785
2018-03-06,0.008156995935812539
2018-03-07,0.01366334509918965
2018-03-08,0.011595997318068818
2018-03-09,0.0042433034003153125
2018-03-12,0.01386121120277295
2018-03-13,0.0003655794555221803
2018-03-14,-0.003800636902662191
2018-03-15,0.002861292004705307
2018-03-16,0.010094871098321745
2018-03-19,-0.00864347883966532
2018-03-20,0.001098421315218312
2018-03-21,-0.0015367177472473958
2018-03-22,-0.016859961639813403
2018-03-23,-0.0139425062853471
2018-03-26,0.018828023399628302
2018-03-27,0.0017811977949695468
2018-03-28,0.0024448838849568943
2018-03-29,0.013007091488496325
2018-04-02,-0.022616109064443446
2018-04-03,0.021870715016636177
2018-04-04,0.014389887964280312
2018-04-05,0.017138526323384973
2018-04-06,-0.010407337070539091
2018-04-09,0.0033624954767608184
2018-04-10,0.009911020563663664
2018-04-11,-0.006989712311726071
2018-04-12,0.005190421501597875
2018-04-13,-0.0014149683083469755
2018-04-16,0.040940698419102306
2018-04-17,0.007553003583103957
2018-04-18,0.011953875910362122
2018-04-19,-0.005739586948164788
2018-04-20,-0.002886028108241123
2018-04-23,0.004039130953338521
2018-04-24,-0.019443450860583633
2018-04-25,-0.007384570238612165
2018-04-26,0.00695711880824379
