Date,SCHW
2016-03-08,-0.031238354269255253
2016-03-09,-0.0044996238450547565
2016-03-10,0.0033897897026433643
2016-03-11,0.05855858068263542
2016-03-14,-0.012765880089127601
2016-03-15,-0.003592064666717798
2016-03-16,-0.02956007956053186
2016-03-17,0.02786022850848613
2016-03-18,0.025298473035739955
2016-03-21,-0.003172552899886938
2016-03-22,0.004596832474028201
2016-03-23,-0.013375712406177076
2016-03-24,0.0021406911767924974
2016-03-28,0.0
2016-03-29,-0.002491959966144708
2016-03-30,0.005353024653753202
2016-03-31,-0.005324522354321126
2016-04-01,0.012847657237396115
2016-04-04,-0.01374175869358063
2016-04-05,-0.021436197572613502
2016-04-06,0.016064140345810163
2016-04-07,-0.051742795214798964
2016-04-08,0.008336879168896694
2016-04-11,0.016159139301298975
2016-04-12,0.015162537865293535
2016-04-13,0.04262314450741855
2016-04-14,0.004192671316663121
2016-04-15,-0.007306802098225873
2016-04-18,0.01121635420784517
2016-04-19,-0.0027730786980225686
2016-04-20,0.011122563742592462
2016-04-21,0.0013754690615686016
2016-04-22,0.020253637309707084
2016-04-25,-0.003027866869125928
2016-04-26,0.007762235048802468
2016-04-27,0.0013394247972886575
2016-04-28,-0.03076922083622946
2016-04-29,-0.019668649252537196
2016-05-02,0.013375561404682434
2016-05-03,-0.027439826673401835
2016-05-04,-0.016428981655172037
2016-05-05,0.0
2016-05-06,-0.00835131133696454
2016-05-09,-0.001464647242130801
2016-05-10,0.02713603286226185
2016-05-11,-0.005368719952337231
2016-05-12,0.005397698684963981
2016-05-13,-0.014674210203072025
2016-05-16,0.00581170233650985
2016-05-17,0.008306407194919707
2016-05-18,0.04906861590332001
2016-05-19,-0.011266694883199202
2016-05-20,0.01657485626303079
2016-05-23,-0.005435160608868839
2016-05-24,0.03210374098135005
2016-05-25,0.013898372334011144
2016-05-26,-0.015992160515306608
2016-05-27,0.015920443484483737
2016-05-31,-0.001632478455754982
2016-06-01,0.0075210501665023966
2016-06-02,0.000973834390097128
2016-06-03,-0.05252888863049454
2016-06-06,0.019849068524143698
2016-06-07,-0.01006710855241122
2016-06-08,-0.0016948659588623682
2016-06-09,-0.01222414484930534
2016-06-10,-0.022000459256166782
2016-06-13,-0.010896320628555056
2016-06-14,-0.005685948246549444
2016-06-15,0.01715508351803896
2016-06-16,0.0017566500624668357
2016-06-17,-0.004559686359740689
2016-06-20,0.009513525380571597
2016-06-21,-0.009423871143266815
2016-06-22,-0.0014093720755096184
2016-06-23,0.04763604547370481
2016-06-24,-0.11923220887142605
2016-06-27,-0.08030595440728516
2016-06-28,0.021205860750070027
2016-06-29,0.030130336221959597
2016-06-30,0.00039477176052482577
2016-07-01,-0.007901618551076295
2016-07-05,-0.030665099262492945
2016-07-06,0.013557991236541556
2016-07-07,0.023915647624462855
2016-07-08,0.018606440971931093
2016-07-11,0.001943366621144138
2016-07-12,0.03801403166249373
2016-07-13,-0.012331893063999733
2016-07-14,0.018539611546832813
2016-07-15,0.004086093294228821
2016-07-18,0.002589781930181889
2016-07-19,0.014021745283588682
2016-07-20,0.01601208525078679
2016-07-21,-0.0021492712816250092
2016-07-22,0.011486113078015059
2016-07-25,0.0028392048373842016
2016-07-26,0.013799836053695724
2016-07-27,0.0020945835892098863
2016-07-28,0.0
2016-07-29,-0.010100983000973729
2016-08-01,-0.002815002303738101
2016-08-02,-0.014466867627470403
2016-08-03,0.016469520252800907
2016-08-04,0.003522113141271266
2016-08-05,0.0505443554277043
2016-08-08,0.004343426508713
2016-08-09,0.0009982025378858506
2016-08-10,-0.0153236688717715
2016-08-11,0.012179139812775741
2016-08-12,-0.007353227605032098
2016-08-15,0.017171835653836176
2016-08-16,-0.002317364789650167
2016-08-17,-0.0009953620124698581
2016-08-18,0.0026570614781595836
2016-08-19,0.00861215912339408
2016-08-22,-0.008866985887973078
2016-08-23,0.007952340841606231
2016-08-24,-0.006246026938122706
2016-08-25,0.008600905162950978
2016-08-26,0.015086899161351086
2016-08-29,0.0032310626738702997
2016-08-30,0.01803538782900227
2016-08-31,-0.004745433437886248
2016-09-01,-0.015257574708946842
2016-09-02,0.009360851474085718
2016-09-06,-0.01726865931455368
2016-09-07,0.0013012052611705016
2016-09-08,0.004875051822400334
2016-09-09,-0.008731997099321709
2016-09-12,0.007177816256205505
2016-09-13,-0.013929291272504307
2016-09-14,-0.007555944833215644
2016-09-15,0.02383290553424522
2016-09-16,-0.012932197031078618
2016-09-19,0.011791690643181196
2016-09-20,-0.004532149729832513
2016-09-21,0.012357575392809794
2016-09-22,0.0035336389301519056
2016-09-23,-0.01824582626655824
2016-09-26,-0.0068471283827872265
2016-09-27,0.008864214794780834
2016-09-28,0.010738625012538305
2016-09-29,-0.011912462520126454
2016-09-30,0.02867377554262518
2016-10-03,-0.0028508273261556027
2016-10-04,0.011753530103858933
2016-10-05,0.02386170332335369
2016-10-06,-0.0055196869511005
2016-10-07,-0.0009250099507848164
2016-10-10,0.0015431326053074734
2016-10-11,-0.01694916034706262
2016-10-12,-0.005329034434795599
2016-10-13,-0.009454570016063979
2016-10-14,0.017180947051068873
2016-10-17,-0.00875835852288398
2016-10-18,0.01640875984390533
2016-10-19,0.010245470188787298
2016-10-20,-0.011370654864885754
2016-10-21,0.0031086623780587352
2016-10-24,-0.0024793419044304432
2016-10-25,-0.014911301760091922
2016-10-26,0.013875820878080036
2016-10-27,0.0003109998192696306
2016-10-28,-0.008395711979447995
2016-10-31,-0.005957910472098482
2016-11-01,-0.0015773428278273993
2016-11-02,-0.018641227442048325
2016-11-03,0.0028974309843883272
2016-11-04,-0.008025623884925559
2016-11-07,0.0456312450260854
2016-11-08,0.0030948616997716893
2016-11-09,0.042362526263098665
2016-11-10,0.04598041486694826
2016-11-11,0.023255842050780462
2016-11-14,0.01884684747656684
2016-11-15,0.01196976009373052
2016-11-16,-0.013441045536550456
2016-11-17,0.009264402151107465
2016-11-18,0.011879159347572
2016-11-21,0.016542151752743095
2016-11-22,0.0036742692804097032
2016-11-23,0.02275097121253844
2016-11-25,-0.003068199023378515
2016-11-28,-0.016414599700058874
2016-11-29,0.0028684010225024092
2016-11-30,0.0052003478048969765
2016-12-01,0.02457333604113887
2016-12-02,-0.021459341480029814
2016-12-05,0.006191918138351404
2016-12-06,0.006923027348464839
2016-12-07,0.0025467041302797977
2016-12-08,0.0012697928349492127
2016-12-09,-0.002536473080165136
2016-12-12,-0.007375896390969028
2016-12-13,-0.0020495860552181
2016-12-14,0.001283813580380766
2016-12-15,0.010769202200810346
2016-12-16,-0.014712970367648626
2016-12-19,-0.0023174738449237564
2016-12-20,0.03612878713421508
2016-12-21,-0.004233742659493167
2016-12-22,-0.005252717782776806
2016-12-23,0.013829379276658393
2016-12-27,0.0037201527999142225
2016-12-28,-0.014331346465085049
2016-12-29,-0.007771476513256603
2016-12-30,-0.0027792609998601447
2017-01-03,0.01849513935951519
2017-01-04,0.025372974738401277
2017-01-05,-0.006064947355442607
2017-01-06,0.006345996176659652
2017-01-09,-0.0026679338344969272
2017-01-10,0.0017023648387897161
2017-01-11,0.003156102662074778
2017-01-12,-0.0014520481312096933
2017-01-13,0.0036353991024973276
2017-01-17,-0.026080473603854237
2017-01-18,0.019092505735441634
2017-01-19,0.008272592130693202
2017-01-20,-0.0031370617175464632
2017-01-23,-0.0029051079203610275
2017-01-24,0.014809460489092485
2017-01-25,0.01172289906378654
2017-01-26,0.0037829763846535247
2017-01-27,-0.003297955634804506
2017-01-30,-0.011344978425350094
2017-01-31,-0.014104625883442301
2017-02-01,0.002425153585140727
2017-02-02,-0.05249182793954843
2017-02-03,0.02552977444107829
2017-02-06,-0.010704331343044937
2017-02-07,-0.0015097789380906779
2017-02-08,-0.004040503158860731
2017-02-09,0.01622736463299468
2017-02-10,-0.0034932452292730787
2017-02-13,0.019529390099745525
2017-02-14,0.013261192047669956
2017-02-15,0.021812930105515882
2017-02-16,-0.014468700795778555
2017-02-17,0.0
2017-02-21,0.0055356039609957275
2017-02-22,-0.0038297793531788527
2017-02-23,-0.009129928386990116
2017-02-24,-0.0031525175192552712
2017-02-27,0.01508148627389505
2017-02-28,-0.03163160556494893
2017-03-01,0.06384531104713975
2017-03-02,-0.01767844613300984
2017-03-03,0.0052095812723673696
2017-03-06,-0.008009381468275123
2017-03-07,-0.010686616282437833
2017-03-08,0.004801014800535075
2017-03-09,0.009316561065568107
2017-03-10,0.00544368914238702
2017-03-13,0.011770299856562971
2017-03-14,-0.007212359998579498
2017-03-15,0.0011714198660932595
2017-03-16,0.018960928197271354
2017-03-17,-0.01539181272841983
2017-03-20,-0.014232395940731779
2017-03-21,-0.042839895485354496
2017-03-22,-0.00692408568784697
2017-03-23,0.0002488844134627133
2017-03-24,-0.003734136508185437
2017-03-27,-0.014992848887750543
2017-03-28,0.027144041958177656
2017-03-29,-0.0009877388916912366
2017-03-30,0.017058101092400912
2017-03-31,-0.008021361085051804
2017-04-03,-0.005881211895937155
2017-04-04,-0.00838032617566642
2017-04-05,-0.018642832247904306
2017-04-06,0.014691141960205822
2017-04-07,-0.003994424912866723
2017-04-10,-0.015037514671025431
2017-04-11,-0.009414889957320871
2017-04-12,-0.013613869765960684
2017-04-13,-0.022656661549407042
2017-04-17,0.016253793950952833
2017-04-18,-0.006030083535651487
2017-04-19,0.009759980011044167
2017-04-20,0.01044918826208896
2017-04-21,-0.009048545307081102
2017-04-24,0.02243660595673358
2017-04-25,0.010972342684065328
2017-04-26,0.011105640886528434
2017-04-27,-0.020220038284415875
2017-04-28,-0.010190739773704993
2017-05-01,0.02265073689336594
2017-05-02,0.007551197387952957
2017-05-03,0.009243196431784284
2017-05-04,-0.005940687415786239
2017-05-05,-0.0007469708300268385
2017-05-08,0.00697757497116247
2017-05-09,0.002227153449810171
2017-05-10,-0.0066803644335206025
2017-05-11,-0.003237837317433101
2017-05-12,-0.010244542667181666
2017-05-15,0.02347902450353101
2017-05-16,0.0032064780989047303
2017-05-17,-0.0626997643411965
2017-05-18,0.005508865475579938
2017-05-19,-0.0018263018461389668
2017-05-22,0.00679534278253513
2017-05-23,0.00908647095083115
2017-05-24,0.0036015327008864784
2017-05-25,0.010253958775546357
2017-05-26,0.0027916402170178323
2017-05-30,-0.02176160941084815
2017-05-31,0.0023282004194997707
2017-06-01,0.024516065735038506
2017-06-02,-0.018891808804121557
2017-06-05,0.0038512252502158617
2017-06-06,-0.009718797412357594
2017-06-07,0.00387399224368723
2017-06-08,0.02289696273980657
2017-06-09,0.03848087476363515
2017-06-12,0.014289142153072198
2017-06-13,0.00405938472464884
2017-06-14,0.005945138594441568
2017-06-15,-0.00425550696144128
2017-06-16,-0.0047479665099726676
2017-06-19,0.012881739463486808
2017-06-20,-0.00753699118539175
2017-06-21,-0.009254402839292242
2017-06-22,-0.0028743099679365836
2017-06-23,-0.00024043712059684808
2017-06-26,0.005526388279750494
2017-06-27,0.018398997642334436
2017-06-28,0.00539622313163135
2017-06-29,0.0037340002362651337
2017-06-30,-0.0011622320458776203
2017-07-03,0.012104300067093066
2017-07-05,0.004599844915276208
2017-07-06,-0.0045787832225517855
2017-07-07,-0.003680090622878107
2017-07-10,0.007155918390854277
2017-07-11,-0.012147646764209652
2017-07-12,-0.00115980523226622
2017-07-13,0.0030192315975257067
2017-07-14,-0.0032419497607844017
2017-07-17,-0.002555305808588648
2017-07-18,-0.0016309074807663304
2017-07-19,-0.016099011808423547
2017-07-20,-0.0007114712795415201
2017-07-21,0.00023742663360959426
2017-07-24,-0.00450761925364862
2017-07-25,0.023594030944672273
2017-07-26,-0.0039583529268576445
2017-07-27,-0.005610115286912021
2017-07-28,0.00023499463033282986
2017-07-31,0.008225971037234547
2017-08-01,0.005361101923840872
2017-08-02,-0.0025503668931604606
2017-08-03,-0.0032540057647347798
2017-08-04,0.005363403700176628
2017-08-07,-0.0053347910620547
2017-08-08,-0.0037314850657477194
2017-08-09,-0.014540255811722136
2017-08-10,-0.033555732674097616
2017-08-11,0.0009852058519161933
2017-08-14,0.011561936033295916
2017-08-15,-0.004620939490782017
2017-08-16,-0.004641770867662487
2017-08-17,-0.026264312642320764
2017-08-18,-0.004033349759963389
2017-08-21,-0.0060738821780050856
2017-08-22,0.012732327774937824
2017-08-23,-0.00025174324744525745
2017-08-24,-0.0030179515551296276
2017-08-25,0.0030270871575241998
2017-08-28,-0.005533035454459823
2017-08-29,-0.009104978454321566
2017-08-30,0.009954378916043893
2017-08-31,0.00833934923386237
2017-09-01,0.006516465185158804
2017-09-05,-0.03461148070598741
2017-09-06,0.0041267596187100075
2017-09-07,-0.021063456574373696
2017-09-08,0.014957175911648912
2017-09-11,0.016287042258147588
2017-09-12,0.013482689216067989
2017-09-13,-0.0010042471351530136
2017-09-14,0.004773984847195045
2017-09-15,0.005501636013650613
2017-09-18,0.010942540628894104
2017-09-19,0.009593880420149192
2017-09-20,0.013889119644398207
2017-09-21,0.011295186087872722
2017-09-22,0.010931408016359168
2017-09-25,-0.000940209392715774
2017-09-26,0.0077647248510157585
2017-09-27,0.028251129456829283
2017-09-28,-0.00930967485329004
2017-09-29,0.0025212719581151344
2017-10-02,0.006858595010010182
2017-10-03,0.00953691366040843
2017-10-04,-0.0040486099918422
2017-10-05,0.02032524368695965
2017-10-06,0.0035415489657741883
2017-10-09,0.0015437553336012932
2017-10-10,-0.007047035605156737
2017-10-11,0.004879080133814551
2017-10-12,-0.006179392211616008
2017-10-13,-0.006662112083746119
2017-10-16,-0.005812901528251313
2017-10-17,-0.024286102710545432
2017-10-18,0.0020746150859409784
2017-10-19,-0.004830064766777609
2017-10-20,0.03258617231909233
2017-10-23,-0.004700246600148339
2017-10-24,0.01619079863070394
2017-10-25,-0.011949437564647947
2017-10-26,0.015677350651710942
2017-10-27,-0.009702493595485695
2017-10-30,-0.0013356057711975122
2017-10-31,-0.00022332359522847511
2017-11-01,-0.013380968711750874
2017-11-02,0.01853565430362858
2017-11-03,-0.005326328558059368
2017-11-06,-0.0037929008122420393
2017-11-07,-0.01119855476572662
2017-11-08,0.0029446340311134467
2017-11-09,-0.004524829318223622
2017-11-10,0.006136655126630641
2017-11-13,0.007453983886911875
2017-11-14,-0.00022426451003698666
2017-11-15,-0.0011211000413740013
2017-11-16,0.002244906462705254
2017-11-17,0.0008962543028776526
2017-11-20,0.009847793071924515
2017-11-21,0.0212764900898037
2017-11-22,-0.006076531359754944
2017-11-24,-0.0004365003251830535
2017-11-27,-0.00021857632843291785
2017-11-28,0.029932476829261256
2017-11-29,0.027152846749694426
2017-11-30,0.007641579503063323
2017-12-01,0.014552328588323338
2017-12-04,0.04141410017893743
2017-12-05,-0.01493695573357856
2017-12-06,-0.004726392782362865
2017-12-07,0.010684529226601791
2017-12-08,0.006069087388254069
2017-12-11,-0.013037459147399844
2017-12-12,0.01656148415569403
2017-12-13,-0.023855530685774395
2017-12-14,-0.002583267432225478
2017-12-15,0.021514041185005883
2017-12-18,0.008970351065602289
2017-12-19,0.001352888860564061
2017-12-20,0.0
2017-12-21,0.009071642870786878
2017-12-22,-0.003825424843477254
2017-12-26,-0.0040324940543076115
2017-12-27,-0.00038558258545717816
2017-12-28,0.0036643252099020085
2017-12-29,-0.012874618489731482
2018-01-02,0.0013627979690689074
2018-01-03,0.0015549763145739082
2018-01-04,0.005629053105321136
2018-01-05,0.003860209327151587
2018-01-08,0.004422466902416655
2018-01-09,0.02105667181694071
2018-01-10,0.0041245181087752325
2018-01-11,0.011388833747779659
2018-01-12,0.02252172383443285
2018-01-16,0.002527629490638894
2018-01-17,0.010084569974541546
2018-01-18,-0.013549539082025941
2018-01-19,0.002710685132963908
2018-01-22,-0.0007206818939989867
2018-01-23,-0.0021646724960623365
2018-01-24,0.001265413994184339
2018-01-25,-0.021845166475289446
2018-01-26,0.001660870473716436
2018-01-29,-0.004053450772999678
2018-01-30,-0.01572634956643193
2018-01-31,0.0026319191777279816
2018-02-01,0.029433545890405588
2018-02-02,-0.028591982462498056
2018-02-05,-0.03843289076720113
2018-02-06,0.03061038785917014
2018-02-07,-0.015702023283879596
2018-02-08,-0.058347720793172186
2018-02-09,0.024948761690889665
2018-02-12,0.016360744383015602
2018-02-13,0.004122767252005
2018-02-14,0.024437888717008027
2018-02-15,-0.0013360187912266897
2018-02-16,-0.0030574739798240325
2018-02-20,0.003258448094237698
2018-02-21,-0.0007641419054807974
2018-02-22,-0.005162366173912081
2018-02-23,0.013645686552330005
2018-02-26,0.018771373243788858
2018-02-27,0.0013030265979037114
2018-02-28,-0.014498393511556018
2018-03-01,-0.018294791804440047
2018-03-02,0.011142964493858765
2018-03-05,0.01862052295687766
2018-03-06,0.02089170909756044
2018-03-07,0.012790024178944703
2018-03-08,0.008659670452508372
2018-03-09,0.032015638522699064
2018-03-12,0.0010400652923783227
2018-03-13,-0.018698290916587146
2018-03-14,-0.01305548374014276
2018-03-15,-0.006256986358404548
2018-03-16,0.0021590850871251455
2018-03-19,-0.0007182959692947355
2018-03-20,0.005388818406445228
2018-03-21,-0.002322638366412555
2018-03-22,-0.04369622911776749
2018-03-23,-0.038951361288319664
2018-03-26,0.031956287833425634
2018-03-27,-0.027001508798883633
2018-03-28,-0.012225788519593883
2018-03-29,0.025933312775417994
2018-04-02,-0.03466133649032843
2018-04-03,0.014679996712240628
2018-04-04,0.011730110693686013
2018-04-05,0.011594110494194343
2018-04-06,-0.042788846901399835
2018-04-09,0.0019954113454012656
2018-04-10,0.02589129396049361
2018-04-11,-0.011454080589932025
2018-04-12,0.0159074839460569
2018-04-13,-0.013338614380816516
2018-04-16,0.039968553303143084
2018-04-17,0.009984939761430445
2018-04-18,-0.026673969392459695
2018-04-19,0.028746458777481276
2018-04-20,0.024404064406978954
2018-04-23,0.006910013753733457
2018-04-24,-0.015892926569026522
2018-04-25,0.0020188440414328213
2018-04-26,0.019230714244922842
2018-04-27,0.006109522864309325
2018-04-30,-0.005536470485747125
2018-05-01,-0.0012573166020503068
2018-05-02,0.0007192843939718419
2018-05-03,-0.011680121820458855
2018-05-04,0.01981819372998972
2018-05-07,0.015688987904490137
