Date,LYB
2016-01-04,0.0032218966557988615
2016-01-05,0.005276404223464315
2016-01-06,-0.047124649055698686
2016-01-07,-0.04095309453224327
2016-01-08,-0.00624333991451842
2016-01-11,-0.04095950693362571
2016-01-12,0.02384400531430164
2016-01-13,-0.04107481453765294
2016-01-14,0.019081638236839282
2016-01-15,-0.018200493873348322
2016-01-19,-0.013337235761072042
2016-01-20,-0.02216822596519774
2016-01-21,0.031103084503602663
2016-01-22,0.05228595268983871
2016-01-25,-0.033762341612318836
2016-01-26,0.023470465687366993
2016-01-27,-0.011723702969945626
2016-01-28,0.008864451919938343
2016-01-29,0.00749480990985818
2016-02-01,-0.009234466890857274
2016-02-02,-0.026537157568485514
2016-02-03,0.003723260847828369
2016-02-04,0.0553788835808906
2016-02-05,0.001129489556864982
2016-02-08,-0.05053257549597723
2016-02-09,0.0
2016-02-10,-0.009244735724336928
2016-02-11,-0.021194163078453343
2016-02-12,0.04126408251982716
2016-02-16,0.019225453392261338
2016-02-17,0.01501333501154778
2016-02-18,0.013906629072974797
2016-02-19,-0.025685649239686414
2016-02-22,0.03096969728132759
2016-02-23,-0.044190433033801546
2016-02-24,0.016233383567254345
2016-02-25,0.009165077428933799
2016-02-26,0.02545412842554806
2016-02-29,0.0004989315697434549
2016-03-01,0.008477921814572298
2016-03-02,-0.005686835999158868
2016-03-03,-0.006589413620063156
2016-03-04,0.026282692947331432
2016-03-07,0.027316931039463865
2016-03-08,-0.04344737053551084
2016-03-09,0.024944239039685234
2016-03-10,0.028938247707162024
2016-03-11,0.02941861124313827
2016-03-14,-0.03120728939249673
2016-03-15,-0.00625352998722517
2016-03-16,0.025053377197135518
2016-03-17,0.02629458900584436
2016-03-18,-0.011061086684849508
2016-03-21,-0.016205972972341942
2016-03-22,-0.001508333520727434
2016-03-23,-0.015801198410071993
2016-03-24,0.007791495722399455
2016-03-28,-0.0030457747077851094
2016-03-29,0.0009398704716199191
2016-03-30,0.008334379617950693
2016-03-31,-0.0037249069894194076
2016-04-01,0.014606064545421793
2016-04-04,-0.007716517442752924
2016-04-05,-0.014972212719917333
2016-04-06,0.016024546062702427
2016-04-07,-0.02133822775860228
2016-04-08,-0.006162141228854834
2016-04-11,0.015738918043677108
2016-04-12,0.031576499167740524
2016-04-13,0.005917063257073973
2016-04-14,0.0
2016-04-15,-0.002828169153314186
2016-04-18,0.0037437913567821557
2016-04-19,0.029611336358280393
2016-04-20,-0.007244771159588215
2016-04-21,0.002764375331182567
2016-04-22,-0.005403088684704405
2016-04-25,-0.02161874215122017
2016-04-26,0.01575071929799199
2016-04-27,-0.005354664837919243
2016-04-28,-0.03140433853338587
2016-04-29,-0.04272824074128234
2016-05-02,0.01391109634842791
2016-05-03,-0.01014093032939889
2016-05-04,-0.018922211173334813
2016-05-05,0.0027026188455732125
2016-05-06,0.005881046032957027
2016-05-09,-0.011449683356783424
2016-05-10,0.01429267491561137
2016-05-11,-0.005466478452701984
2016-05-12,-0.007572972983811765
2016-05-13,-0.006523222398194584
2016-05-16,0.0315907760791061
2016-05-17,0.007445726458591206
2016-05-18,-0.027059082000048584
2016-05-19,-0.009678897656044683
2016-05-20,0.005751439363551603
2016-05-23,-0.004227165937116917
2016-05-24,0.00436959528556069
2016-05-25,0.028092033720256593
2016-05-26,-0.016201075836640766
2016-05-27,0.0003690836720440238
2016-05-31,-0.0004919811674828356
2016-06-01,0.014011855133682083
2016-06-02,-0.023272750789965047
2016-06-03,-0.010176235338758555
2016-06-06,0.02194071694340649
2016-06-07,0.00981477711505696
2016-06-08,0.00048623863447549986
2016-06-09,-0.029508443474766333
2016-06-10,0.006882161866708536
2016-06-13,-0.015533583491982528
2016-06-14,-0.007195572814204798
2016-06-15,0.005848700656354344
2016-06-16,-0.000252479643088388
2016-06-17,0.012137566246234854
2016-06-20,-0.005496195931869119
2016-06-21,-0.008792821469043588
2016-06-22,0.0007600710603101746
2016-06-23,0.0010132121856347709
2016-06-24,-0.05237186536898342
2016-06-27,-0.047924321906123946
2016-06-28,0.014301827667457356
2016-06-29,0.023085817982645418
2016-06-30,0.0055394588414434676
2016-07-01,0.0036276025200046025
2016-07-05,-0.024634847450027975
2016-07-06,0.003568908754370659
2016-07-07,0.019285950264064988
2016-07-08,0.029790923283203874
2016-07-11,-0.010164482561966448
2016-07-12,0.01974722603171819
2016-07-13,-0.009036396507425826
2016-07-14,0.011073011668554456
2016-07-15,0.0038657850811221195
2016-07-18,0.007572610106687527
2016-07-19,0.003057596756645742
2016-07-20,0.009397939632416863
2016-07-21,-0.004906760390490761
2016-07-22,-0.011759027617047169
2016-07-25,0.009083918515469191
2016-07-26,-0.000253643993623931
2016-07-27,-0.009004348459617173
2016-07-28,0.011261719197556586
2016-07-29,-0.04758285518794625
2016-08-01,-0.004916084137260857
2016-08-02,-0.03899064257614093
2016-08-03,0.022092830863363444
2016-08-04,0.010603296700870013
2016-08-05,0.0021521284540324537
2016-08-08,0.01234908624460207
2016-08-09,-0.011535412788649335
2016-08-10,-0.002011979018699317
2016-08-11,0.02997324101177301
2016-08-12,-0.00593813896406159
2016-08-15,0.02867356291200629
2016-08-16,-0.008904476404556716
2016-08-17,0.005078134521653066
2016-08-18,0.011918752795915255
2016-08-19,0.022532501667776428
2016-08-22,-0.018029230975232458
2016-08-23,0.006884858251041681
2016-08-24,-0.011143598331937898
2016-08-25,0.010885059452852897
2016-08-26,0.002913299234878375
2016-08-29,0.0063156764407086285
2016-08-30,0.0033890455550631415
2016-08-31,-0.013134857093923369
2016-09-01,-0.005197109304228342
2016-09-02,0.015800079165718017
2016-09-06,-0.0031357415481221285
2016-09-07,0.0003772922760350017
2016-09-08,-0.012200914547901842
2016-09-09,-0.029797654927035455
2016-09-12,0.007350172752292217
2016-09-13,-0.029706998452802447
2016-09-14,0.013293730761693823
2016-09-15,0.014047385137019974
2016-09-16,0.007841355562928198
2016-09-19,0.01711577020605426
2016-09-20,-0.0114736988276537
2016-09-21,0.00773804785741361
2016-09-22,0.0005120404622660502
2016-09-23,-0.010104857674866463
2016-09-26,-0.011629685595967665
2016-09-27,0.016864999393394697
2016-09-28,0.028541915673703233
2016-09-29,0.005875048886016643
2016-09-30,0.0023613079934132752
2016-10-03,0.0022315047755259165
2016-10-04,-0.012370257242013016
2016-10-05,0.01866251125645002
2016-10-06,0.033935747380364534
2016-10-07,-0.03151394869880053
2016-10-10,0.010068989552906471
2016-10-11,-0.02382696300800513
2016-10-12,-0.0037361563745980098
2016-10-13,-0.0012498756611583062
2016-10-14,-0.004380348621560448
2016-10-17,-0.00025148233224003835
2016-10-18,0.008172668103226588
2016-10-19,0.01833410132212232
2016-10-20,-0.0011020348524197754
2016-10-21,0.0038007000839104244
2016-10-24,-0.0030536189958284554
2016-10-25,-0.02033821377189915
2016-10-26,0.004877215419915926
2016-10-27,-0.0012444313350947755
2016-10-28,0.000374010129992719
2016-10-31,-0.00909317520471864
2016-11-01,-0.01684481163522855
2016-11-02,-0.010484432608291794
2016-11-03,0.011887548251451774
2016-11-04,0.0017879357649639438
2016-11-07,0.009050440500081303
2016-11-08,-0.0026531053617578904
2016-11-09,0.025205852937816076
2016-11-10,0.029774894863866974
2016-11-11,-0.013796907855957663
2016-11-14,0.0024329978547228404
2016-11-15,0.012378697848622666
2016-11-16,-0.0026372315053475592
2016-11-17,-0.0022835302303579885
2016-11-18,0.0013251284136812647
2016-11-21,0.024542492081790268
2016-11-22,0.007163116631171862
2016-11-23,0.010143635837004839
2016-11-25,0.010257774660407781
2016-11-28,-0.012577059015191905
2016-11-29,-0.02173397105873487
2016-11-30,0.07883469676320898
2016-12-01,0.009521264025371456
2016-12-02,-0.02237279811275439
2016-12-05,-0.006058345417996658
2016-12-06,-0.009254871471051196
2016-12-07,0.01856939620382647
2016-12-08,0.012638091531517404
2016-12-09,-0.023415352620862806
2016-12-12,0.01323237697630475
2016-12-13,0.0003348729705410225
2016-12-14,-0.017072189911533475
2016-12-15,0.008401040949032712
2016-12-16,-0.0016887582871124573
2016-12-19,-0.006089427733835362
2016-12-20,-0.00011355319109795925
2016-12-21,-0.004084908281848487
2016-12-22,-0.0027345350687464354
2016-12-23,0.0019421803651491487
2016-12-27,-0.00684116732130402
2016-12-28,-0.008266567622003729
2016-12-29,-0.004283178610467342
2016-12-30,-0.002674196362987713
2017-01-03,0.012823519175442444
2017-01-04,0.02198419224715109
2017-01-05,-0.001238632035405196
2017-01-06,-0.0057511875142931546
2017-01-09,-0.014517443774212047
2017-01-10,-0.00011497555554917938
2017-01-11,0.01795585304138614
2017-01-12,0.013342133136474477
2017-01-13,0.0012277068136465896
2017-01-17,0.0026749394296734508
2017-01-18,0.0008888597558545097
2017-01-19,-0.003220342138083754
2017-01-20,0.012588746354317948
2017-01-23,0.0029707496660127397
2017-01-24,0.04354991936107333
2017-01-25,0.01314005999641532
2017-01-26,-0.010272017923283694
2017-01-27,-0.0009435990340952438
2017-01-30,-0.010492681372075374
2017-01-31,-0.010923065215638239
2017-02-01,0.01929877241685829
2017-02-02,-0.013884256613478918
2017-02-03,0.01002639197366606
2017-02-06,0.002640392133249181
2017-02-07,-0.02728026882366197
2017-02-08,-0.007471690428804911
2017-02-09,0.006327754552510001
2017-02-10,-0.004120236927385501
2017-02-13,0.0039193074207506395
2017-02-14,0.010084675477890936
2017-02-15,-0.0006442152602372797
2017-02-16,-0.0042967921333649794
2017-02-17,0.0023734272249527066
2017-02-21,0.017328583847049606
2017-02-22,-0.005395523272943237
2017-02-23,-0.009360666796209505
2017-02-24,-0.007516253355939417
2017-02-27,-0.011901110560283867
2017-02-28,-0.0009856799426557483
2017-03-01,0.029044393393458323
2017-03-02,-0.00806099547827377
2017-03-03,-0.0005417931540414589
2017-03-06,-0.00748018077098056
2017-03-07,-0.003495423389829666
2017-03-08,-0.015784645492044946
2017-03-09,-0.0032294617219461585
2017-03-10,0.003239924935507288
2017-03-13,0.004343758348869464
2017-03-14,-0.017742225743006657
2017-03-15,0.026078070162171008
2017-03-16,-0.005940801422569364
2017-03-17,-0.0029888908138626658
2017-03-20,0.0024426984441796584
2017-03-21,-0.02381010405113082
2017-03-22,0.0
2017-03-23,0.001701716192884506
2017-03-24,-0.00838036329897529
2017-03-27,0.012106031753416957
2017-03-28,0.025727953070932896
2017-03-29,-0.0018701845681828866
2017-03-30,0.005951276877230072
2017-03-31,-0.0008761052941734793
2017-04-03,-0.010198856833477432
2017-04-04,0.004764228037622775
2017-04-05,-0.02525067683966664
2017-04-06,0.008936720619778349
2017-04-07,-0.004485129423097423
2017-04-10,-0.0029283389594848552
2017-04-11,-0.005760685017863754
2017-04-12,-0.019086555411937045
2017-04-13,-0.01656243075084962
2017-04-17,0.004357579863558669
2017-04-18,0.006566551045474434
2017-04-19,-0.0036110547103285207
2017-04-20,-0.00023425687481903879
2017-04-21,-0.0010521697092102933
2017-04-24,0.012877229424104408
2017-04-25,0.00566349924206877
2017-04-26,0.0005746009251303974
2017-04-27,0.004135210413168
2017-04-28,-0.030427798445541887
2017-05-01,-0.01533763327591664
2017-05-02,0.0009587429636916944
2017-05-03,-0.019870634528537545
2017-05-04,-0.005618314863890417
2017-05-05,0.03365292975381373
2017-05-08,-0.040161628472773714
2017-05-09,0.013988759251186034
2017-05-10,0.006714521876187929
2017-05-11,-0.00594242008217305
2017-05-12,-0.011345660390475576
2017-05-15,0.018386199432397277
2017-05-16,0.00642182244333811
2017-05-17,-0.03708144037608918
2017-05-18,0.00537612810233834
2017-05-19,0.008581200114988974
2017-05-22,-0.009864551444908387
2017-05-23,0.00336251656571096
2017-05-24,0.013156388886819803
2017-05-25,-0.011760455250136914
2017-05-26,0.0007437568052770516
2017-05-30,-0.0021059325209478175
2017-05-31,-0.0004961387267995443
2017-06-01,0.011680293726207047
2017-06-02,-0.006331542950980706
2017-06-05,-0.014117865751194447
2017-06-06,0.0029149351855946026
2017-06-07,0.0012633733013975856
2017-06-08,0.0030284516496255076
2017-06-09,0.03019654764716928
2017-06-12,-0.0012210966017069946
2017-06-13,0.014306400910986339
2017-06-14,-0.024351892910352224
2017-06-15,-0.009761448378652227
2017-06-16,0.009233532501449426
2017-06-19,0.005192995011789714
2017-06-20,-0.014760129916218334
2017-06-21,-0.006616625622712813
2017-06-22,0.005529812894474073
2017-06-23,0.0019994625044401637
2017-06-26,0.008981084920382187
2017-06-27,0.014587718807445027
2017-06-28,0.02107951876926939
2017-06-29,-0.00035824335997935997
2017-06-30,0.007401435605148832
2017-07-03,0.011494240626304775
2017-07-05,-0.023430219994874824
2017-07-06,-0.003718487438769791
2017-07-07,0.010595837483093673
2017-07-10,0.0032166962800044274
2017-07-11,0.003088270807561022
2017-07-12,0.014917712048737819
2017-07-13,-0.002799517301453336
2017-07-14,0.0045626181311422265
2017-07-17,-0.0025621591667558397
2017-07-18,-0.004670234012122854
2017-07-19,0.022404989956197108
2017-07-20,-0.0016063458225413774
2017-07-21,-0.0017235586843832307
2017-07-24,0.004374370361793112
2017-07-25,0.008022687698284514
2017-07-26,-0.006935772655461192
2017-07-27,-0.009274009396659899
2017-07-28,0.03883035762965403
2017-07-31,0.0022249722795422144
2017-08-01,-0.009213096064059734
2017-08-02,-0.009970620169162836
2017-08-03,0.004299780425342181
2017-08-04,0.00033833006789762976
2017-08-07,0.0038294193994117265
2017-08-08,-0.0043759944983423615
2017-08-09,0.00529701416759587
2017-08-10,-0.01793726403111795
2017-08-11,-0.004680210693993714
2017-08-14,0.009634002111264417
2017-08-15,-0.0009088208121463826
2017-08-16,-0.0032971825804886112
2017-08-17,-0.016313003641736934
2017-08-18,0.01287236369938527
2017-08-21,0.008701594758164344
2017-08-22,0.007605004110123437
2017-08-23,0.006646562320984373
2017-08-24,0.0016785592002379612
2017-08-25,0.008378731803833528
2017-08-28,0.0006648750704325579
2017-08-29,-0.007971407664776775
2017-08-30,0.008147324490010321
2017-08-31,0.0028782278860206567
2017-09-01,0.006243573823165205
2017-09-05,-0.00952916379588531
2017-09-06,0.026065123669560153
2017-09-07,0.0
2017-09-08,-0.0013076187297488273
2017-09-11,0.02248889744728433
2017-09-12,0.009822679629486908
2017-09-13,-0.004335106955416945
2017-09-14,0.0027609126068146583
2017-09-15,0.007836757515180759
2017-09-18,0.004308106776590437
2017-09-19,0.01025282978002573
2017-09-20,-0.0052812161714633765
2017-09-21,-0.0027070572878449273
2017-09-22,0.011274788465666985
2017-09-25,0.01083900856940434
2017-09-26,0.018791056265039074
2017-09-27,0.00020037209240353349
2017-09-28,0.0
2017-09-29,-0.007316101454571733
2017-10-02,0.01514383911843753
2017-10-03,-0.007856646452798488
2017-10-04,-0.008821369469480422
2017-10-05,0.006068082666664809
2017-10-06,-0.005830248743716959
2017-10-09,0.0014152813054626456
2017-10-10,-0.009895065195561492
2017-10-11,-0.008157708927202911
2017-10-12,0.0027754687688215096
2017-10-13,0.0015384301756498076
2017-10-16,0.00020439577292052924
2017-10-17,0.005220139196422169
2017-10-18,0.000509198877756134
2017-10-19,0.011500068736459479
2017-10-20,-0.004527365700402242
2017-10-23,-0.003840541466918368
2017-10-24,0.024147230651631046
2017-10-25,-0.011789003750335758
2017-10-26,0.014837233107408254
2017-10-27,-0.021930462280109086
2017-10-30,0.07059883684301926
2017-10-31,-0.023301869551545895
2017-11-01,-0.0009659516102384913
2017-11-02,0.001063516750474891
2017-11-03,0.019702478937122514
2017-11-06,0.008618979991617426
2017-11-07,-0.005352269199623061
2017-11-08,-0.0005664933156029894
2017-11-09,-0.015775717760285857
2017-11-10,0.0006719398794952092
2017-11-13,-0.0006714886794727537
2017-11-14,-0.0043189625011292865
2017-11-15,-0.011952866364038583
2017-11-16,0.006829375172332508
2017-11-17,0.006782821131861905
2017-11-20,0.0035610074143670456
2017-11-21,-0.004315534821114575
2017-11-22,-0.00385324159580136
2017-11-24,0.008896094207306637
2017-11-27,0.00038338110049496166
2017-11-28,0.005364823583207778
2017-11-29,0.0006673638167780105
2017-11-30,-0.002952189273798922
2017-12-01,-0.0057307161989438304
2017-12-04,0.0059107250977481485
2017-12-05,0.007417624489802321
2017-12-06,0.0010516172356307418
2017-12-07,0.017385048911888967
2017-12-08,0.005914634375388861
2017-12-11,0.003453558024750114
2017-12-12,-0.004836991779018529
2017-12-13,0.004766683916139991
2017-12-14,-0.01925530605980863
2017-12-15,0.005690608369954608
2017-12-18,0.03329266219217519
2017-12-19,-0.0055679269364253825
2017-12-20,0.008903371957850847
2017-12-21,0.0032746818883508944
2017-12-22,-0.0027197988315610377
2017-12-26,-0.00045483920669020517
2017-12-27,0.0009099853145646541
2017-12-28,0.010269603151091822
2017-12-29,-0.00755692491400195
2018-01-02,0.01731340284194771
2018-01-03,0.0002673695024504319
2018-01-04,0.004810211581594004
2018-01-05,0.01391860587147531
2018-01-08,-0.002273329874209029
2018-01-09,0.009114038713317951
2018-01-10,-0.0010422555476935491
2018-01-11,0.02321133787177465
2018-01-12,-0.00016986251134376573
2018-01-16,-0.015210527305212884
2018-01-17,0.008542508703194729
2018-01-18,8.537607506653444e-05
2018-01-19,0.025922111250629598
2018-01-22,-0.008172415556007118
2018-01-23,-0.004287968745841586
2018-01-24,0.004306434602824538
2018-01-25,0.015133786188053167
2018-01-26,0.006211655926013249
2018-01-29,-0.00477408409144886
2018-01-30,-0.01703757520076654
2018-01-31,0.008330054434019019
2018-02-01,-0.01902540507638062
2018-02-02,-0.04584902311849948
2018-02-05,-0.030310949181542868
2018-02-06,0.046427949744967556
2018-02-07,-0.03118951268143999
2018-02-08,-0.04062747244045917
2018-02-09,0.011343045508999339
2018-02-12,0.02532955934652903
2018-02-13,-0.0005468570575936083
2018-02-14,0.02152498614131937
2018-02-15,-0.0181249506846054
2018-02-16,-0.012367060308011268
2018-02-20,-0.00018429564879163252
2018-02-21,0.004604881169705255
2018-02-22,0.01595000845690775
2018-02-23,0.006947469701041431
2018-02-26,-0.0097671541245955
2018-02-27,-0.007691458288011654
2018-02-28,-0.01313128657527951
2018-03-01,-0.0008318296065010777
2018-03-02,0.0007466580766344322
2018-03-05,0.013617947138075737
2018-03-06,0.009846332499162669
2018-03-07,-0.00328031623281122
2018-03-08,-9.145234964857973e-05
2018-03-09,0.026607179538127745
2018-03-12,-0.010153383753443768
2018-03-13,-0.007198231555423318
2018-03-14,-0.014410081192678503
2018-03-15,-0.011769856782279708
2018-03-16,-0.002698493009628433
2018-03-19,-0.00382542246019435
2018-03-20,0.006556297645845532
2018-03-21,0.03480041674495471
2018-03-22,-0.04145298903374828
2018-03-23,-0.01923073978567913
2018-03-26,0.005164563737434014
2018-03-27,-0.009039641161202816
2018-03-28,-0.00950665330270506
2018-03-29,0.0245273189916817
2018-04-02,-0.01864103868137157
2018-04-03,0.004146320927083336
2018-04-04,-0.013539239546101478
2018-04-05,0.02063611567646162
2018-04-06,-0.03872182399094093
2018-04-09,-0.013493596053643087
2018-04-10,0.029266866186300033
2018-04-11,-0.0012702085625500015
2018-04-12,0.014577727041694022
2018-04-13,-0.00636443704131584
2018-04-16,0.014557494528252946
2018-04-17,0.01434894921693819
2018-04-18,0.02668784061662466
2018-04-19,-0.011665642735300685
2018-04-20,0.0007438303525040268
2018-04-23,0.005943296535774856
2018-04-24,-0.02197155466255407
2018-04-25,-0.005191773849645753
2018-04-26,0.010437295582219619
2018-04-27,0.0016903786798581066
2018-04-30,-0.008812077790582351
2018-05-01,-0.018348498411377312
2018-05-02,0.009249126814582231
2018-05-03,-0.007637341368234907
2018-05-04,0.00808081306550279
