Date,GWW
2016-06-06,0.003556112084065699
2016-06-07,0.000830936302968821
2016-06-08,0.007954931722214731
2016-06-09,-0.0149170974248094
2016-06-10,-0.02068907428366329
2016-06-13,-0.022565033392505263
2016-06-14,0.01154306547870343
2016-06-15,-0.0007272887909496317
2016-06-16,0.007278982105348497
2016-06-17,0.0005873969173268989
2016-06-20,0.0058681370409046085
2016-06-21,0.00026914160023827627
2016-06-22,0.005024967677343728
2016-06-23,0.008749470956556094
2016-06-24,-0.03805800387656377
2016-06-27,-0.005336238497266055
2016-06-28,0.0053648667055126165
2016-06-29,0.007958724990861255
2016-06-30,0.03719780040998266
2016-07-01,0.010913053207931567
2016-07-05,-0.01719403494681182
2016-07-06,-0.010098350645608378
2016-07-07,0.008680278938982156
2016-07-08,0.022311792757092386
2016-07-11,0.004729397950184344
2016-07-12,-0.004836975476764649
2016-07-13,0.0005644301741667412
2016-07-14,0.004466934606398354
2016-07-15,-0.0012518072159123372
2016-07-18,-0.010635205275168924
2016-07-19,-0.04837203313407312
2016-07-20,-0.0033522787113328123
2016-07-21,-0.008200944510437624
2016-07-22,0.011938634530481274
2016-07-25,0.002111546647516782
2016-07-26,0.0053595475356853495
2016-07-27,-0.0007291532822806257
2016-07-28,0.004149598737277493
2016-07-29,-0.006221017331529799
2016-08-01,-0.0030157650820830106
2016-08-02,-0.007699610783940769
2016-08-03,0.0038796773979015153
2016-08-04,0.010317755410771845
2016-08-05,0.01213601669470843
2016-08-08,-0.0014932387662968116
2016-08-09,-0.0050299062645152715
2016-08-10,0.001047514592260823
2016-08-11,0.043585000953244135
2016-08-12,-0.0017873358759868951
2016-08-15,0.008822415537407702
2016-08-16,4.281469406364202e-05
2016-08-17,-0.000519437455676397
2016-08-18,0.0019059729127435254
2016-08-19,0.0002592458684487209
2016-08-22,-0.0026797683278512174
2016-08-23,0.00017347761634312064
2016-08-24,0.0010397750748849521
2016-08-25,-0.0004758602266461409
2016-08-26,0.007491260688549772
2016-08-29,0.008897211477297384
2016-08-30,-0.0010225901216734945
2016-08-31,-0.01633325251531159
2016-09-01,-0.008844362979267939
2016-09-02,0.006954981008726824
2016-09-06,0.0008686998729758866
2016-09-07,-0.011978564889267962
2016-09-08,0.008038699678738048
2016-09-09,-0.03063439321062622
2016-09-12,0.008091741339053549
2016-09-13,-0.009677124505331092
2016-09-14,0.008600994532357742
2016-09-15,0.017634595851019785
2016-09-16,-0.04259917041380634
2016-09-19,0.010722826258708462
2016-09-20,-0.01804420690624986
2016-09-21,0.008449189658317202
2016-09-22,0.009523027975252063
2016-09-23,-0.017823532540400144
2016-09-26,-0.00023050963076831632
2016-09-27,0.007019714976871372
2016-09-28,0.005641603443645948
2016-09-29,0.004788677751132786
2016-09-30,0.020515098841034307
2016-10-03,0.006493787060491085
2016-10-04,-0.01763141162984605
2016-10-05,0.01259492431526188
2016-10-06,0.013238080241981809
2016-10-07,-0.01613402418269505
2016-10-10,-0.00450060976632316
2016-10-11,-0.03057326437764174
2016-10-12,0.006880453842103229
2016-10-13,-0.019902848949654772
2016-10-14,0.0022926721797380534
2016-10-17,0.001727276463843852
2016-10-18,-0.04063757428174031
2016-10-19,-0.004177717214638665
2016-10-20,0.0022441860187116802
2016-10-21,-0.008274322814198376
2016-10-24,0.005054826336021501
2016-10-25,-0.008349603123115834
2016-10-26,0.022109288719763587
2016-10-27,-0.005588602394871911
2016-10-28,0.00920519236994033
2016-10-31,-0.0009122994298317311
2016-11-01,-0.0159042496867704
2016-11-02,-0.006151917545058283
2016-11-03,0.002505340208242224
2016-11-04,0.00583175657627355
2016-11-07,0.022655186646972414
2016-11-08,0.007861130671210415
2016-11-09,0.04721152486484348
2016-11-10,0.031735041624830096
2016-11-11,-0.002948222164139702
2016-11-14,-0.014167166108236873
2016-11-15,0.0023279928439929876
2016-11-16,0.003617808388374888
2016-11-17,-0.020204679327304298
2016-11-18,-0.011537043854141449
2016-11-21,0.0208158698856189
2016-11-22,0.013099426822716476
2016-11-23,-0.0019550424521735943
2016-11-25,0.0051198128879266225
2016-11-28,-0.00965590220548862
2016-11-29,0.012343968569705543
2016-11-30,0.0186438535592377
2016-12-01,0.03213759845033648
2016-12-02,-0.006050854734512501
2016-12-05,-0.005242184031700181
2016-12-06,0.004292412106176036
2016-12-07,0.0033429712653822996
2016-12-08,0.007971208523291695
2016-12-09,0.002636129767403572
2016-12-12,-0.011309527829991062
2016-12-13,0.0030813669818676725
2016-12-14,-0.010941071592430074
2016-12-15,-0.0023399819038832925
2016-12-16,0.0005971475406405524
2016-12-19,0.009802995867929543
2016-12-20,0.008356747494613792
2016-12-21,-0.002595272347346911
2016-12-22,-0.00041964851916875823
2016-12-23,-0.004744179827591344
2016-12-27,0.004091843526811134
2016-12-28,-0.0172668616881001
2016-12-29,-0.0016243215688002133
2016-12-30,-0.005523690166326256
2017-01-03,0.009472515736946852
2017-01-04,0.008018996775476905
2017-01-05,-0.017221621247456742
2017-01-06,-0.0032724598161956164
2017-01-09,-0.004967881373451832
2017-01-10,0.0016065830543376958
2017-01-11,0.022668192653614305
2017-01-12,0.001017041436859989
2017-01-13,0.0035142135770043215
2017-01-17,0.015441388321807192
2017-01-18,0.01632894156570841
2017-01-19,-0.0017987182869360074
2017-01-20,0.009419554075962289
2017-01-23,-0.0025967981084616953
2017-01-24,0.013261606675622373
2017-01-25,0.01613855327114333
2017-01-26,0.01276129016643579
2017-01-27,0.00019511752674072902
2017-01-30,-0.00674734657312448
2017-01-31,-0.008207173171586257
2017-02-01,0.004394693652024273
2017-02-02,-0.0063465506717999
2017-02-03,-0.0018645802588678206
2017-02-06,0.007353074429672368
2017-02-07,-0.00023682456504514615
2017-02-08,0.0040648831867200474
2017-02-09,-0.0007899169171297071
2017-02-10,0.008142274994350496
2017-02-13,-0.0028229771996362008
2017-02-14,-0.0023197016726774766
2017-02-15,-0.0022855074935773656
2017-02-16,0.006438297911931512
2017-02-17,0.0006278701762685301
2017-02-21,0.012551086460405925
2017-02-22,-0.0028278557646636004
2017-02-23,-0.029095187543113243
2017-02-24,0.0012001912822179328
2017-02-27,0.0009192743283612526
2017-02-28,-0.010021273528200703
2017-03-01,0.01673659543731798
2017-03-02,-0.01546942758350256
2017-03-03,0.00668767173260254
2017-03-06,0.00976523997940526
2017-03-07,-0.006816987876951952
2017-03-08,-0.0017559450621285055
2017-03-09,-0.024505170476591176
2017-03-10,0.004671797396364807
2017-03-13,0.004854028732933724
2017-03-14,-0.007387992833116197
2017-03-15,0.011900341887727484
2017-03-16,-0.009537410597712404
2017-03-17,-0.0045293326442611415
2017-03-20,-0.007992851512781507
2017-03-21,-0.008098400522064675
2017-03-22,-0.00025006164964791466
2017-03-23,0.0026250772527269817
2017-03-24,-0.004571276969101756
2017-03-27,-0.009017655194175633
2017-03-28,0.007667417205370786
2017-03-29,-0.006020556610038419
2017-03-30,-0.01636167012876988
2017-03-31,-0.004703833075173303
2017-04-03,-0.00670209019345136
2017-04-04,-0.0017300894200406036
2017-04-05,0.004029288471210091
2017-04-06,-0.008285362364551463
2017-04-07,-0.002349804220664109
2017-04-10,0.00043618224652131055
2017-04-11,0.0005668501045053009
2017-04-12,-0.025228613342809902
2017-04-13,-0.009878864088179506
2017-04-17,0.006636502641144126
2017-04-18,-0.11391668017597545
2017-04-19,-0.011236582488362234
2017-04-20,0.0031227627344876385
2017-04-21,-0.004133781767327593
2017-04-24,-0.016653729829494646
2017-04-25,0.007607997856301951
2017-04-26,0.004189188402409005
2017-04-27,-0.0051500385693173945
2017-04-28,-0.0024333720933464864
2017-05-01,-0.017436287463350797
2017-05-02,0.0068134154169154915
2017-05-03,0.007291356435969121
2017-05-04,-0.016776726512055196
2017-05-05,0.009011502409996375
2017-05-08,-0.001321201529691729
2017-05-09,-0.006402448821967832
2017-05-10,0.00047900816357082654
2017-05-11,-0.0009047161454238672
2017-05-12,-0.016357017986413425
2017-05-15,-0.01754961271516864
2017-05-16,-0.012570388131494137
2017-05-17,-0.024176423541915293
2017-05-18,-0.008410917152520181
2017-05-19,0.008943983703194824
2017-05-22,0.01973151459466549
2017-05-23,-0.009422729373577354
2017-05-24,0.00390683330549102
2017-05-25,-0.005301748273834117
2017-05-26,-0.01581882679180635
2017-05-30,-0.009274968794025118
2017-05-31,0.0018024507207252682
2017-06-01,0.0066749538539214726
2017-06-02,-0.004093765766523649
2017-06-05,0.007179394519168714
2017-06-06,-0.023453585485758155
2017-06-07,-0.002178370793344264
2017-06-08,0.006430631892808236
2017-06-09,0.03358695193986572
2017-06-12,0.0181478520833267
2017-06-13,-0.008076464609071965
2017-06-14,-0.005952093999997521
2017-06-15,-0.0014690891151828422
2017-06-16,0.020140247665694
2017-06-19,-0.004547675409417251
2017-06-20,-0.026963494753541317
2017-06-21,-0.005610907597277004
2017-06-22,-0.005182052865180697
2017-06-23,0.020835886958295857
2017-06-26,0.00816412843880987
2017-06-27,-0.015408868497327699
2017-06-28,0.010737867119103184
2017-06-29,0.011302293426219245
2017-06-30,0.008772625532210698
2017-07-03,0.025591646546848423
2017-07-05,-0.005239024085647137
2017-07-06,-0.01661400548837022
2017-07-07,-0.01026997010928521
2017-07-10,-0.006638184991408003
2017-07-11,-0.008648169857816135
2017-07-12,-0.04373189605653938
2017-07-13,0.007049213842663438
2017-07-14,0.011117637450682283
2017-07-17,0.0018618415857261095
2017-07-18,0.013181601802636056
2017-07-19,-0.07043788387188377
2017-07-20,0.023244451685772827
2017-07-21,-0.006146580387377698
2017-07-24,0.01176202584088859
2017-07-25,0.013063333984194125
2017-07-26,-0.017035342935483477
2017-07-27,0.007762270652067693
2017-07-28,-0.013375021123834263
2017-07-31,0.00913852243252311
2017-08-01,0.01787236185176888
2017-08-02,0.0017675527711358274
2017-08-03,-0.0032347114173362224
2017-08-04,0.0051924151836826304
2017-08-07,-0.017375856799913603
2017-08-08,-0.016727888653410905
2017-08-09,0.009174793328304842
2017-08-10,-0.00788740085335149
2017-08-11,0.0018347363383448556
2017-08-14,0.019350333501388484
2017-08-15,-0.011437934054533638
2017-08-16,0.0
2017-08-17,-0.002907589412304179
2017-08-18,-0.019501853916560785
2017-08-21,-0.018464375603334027
2017-08-22,0.037939313694417054
2017-08-23,-0.017516186446432602
2017-08-24,-0.019871061613289664
2017-08-25,0.009221115936062896
2017-08-28,-0.02215396482583587
2017-08-29,0.005823897251873156
2017-08-30,0.01578003240951653
2017-08-31,0.01835367152564671
2017-09-01,0.00750438130989739
2017-09-05,-0.014835996372846383
2017-09-06,0.01598970118258025
2017-09-07,-0.008296077107656896
2017-09-08,0.014700593536464135
2017-09-11,-0.002303841546863583
2017-09-12,0.010328941677362202
2017-09-13,0.013350313554045368
2017-09-14,0.004628506318695713
2017-09-15,-0.002008475996609249
2017-09-18,0.01225254399080411
2017-09-19,-0.0022806370451041724
2017-09-20,0.026665718189393006
2017-09-21,0.00234069298506423
2017-09-22,0.005809240377968594
2017-09-25,0.012343526180731423
2017-09-26,0.012304451139782957
2017-09-27,-0.0007183670882231485
2017-09-28,-0.004312262759474383
2017-09-29,-0.001832673983395372
2017-10-02,0.013741419210919315
2017-10-03,0.0007682308440000174
2017-10-04,-0.008006309635534281
2017-10-05,0.007462805586459176
2017-10-06,-0.011961260182185018
2017-10-09,-0.013716805475800675
2017-10-10,-0.020777347239368305
2017-10-11,-0.008107507719811502
2017-10-12,0.02927514835208722
2017-10-13,0.019712854989077266
2017-10-16,0.007235505886657112
2017-10-17,0.12645314697753007
2017-10-18,0.016502980131817502
2017-10-19,-0.01992260106847643
2017-10-20,0.015441175673205798
2017-10-23,0.008132108334788724
2017-10-24,-0.05322180871032556
2017-10-25,-0.006150591988669296
2017-10-26,0.020544792585806215
2017-10-27,-0.007058428393991956
2017-10-30,-0.0018521853060421423
2017-10-31,-0.008476117414577877
2017-11-01,-0.010722980643042113
2017-11-02,0.017639737500134256
2017-11-03,0.0049236817745461625
2017-11-06,0.017849078457539358
2017-11-07,0.007859657726232872
2017-11-08,0.014377474092465592
2017-11-09,-0.00989779767234833
2017-11-10,-0.006396689700239322
2017-11-13,-0.03779262091976987
2017-11-14,-0.001072229202986441
2017-11-15,0.0007666505118939515
2017-11-16,0.014152320028236298
2017-11-17,-0.003425844437791148
2017-11-20,0.009099237416357875
2017-11-21,5.014364880540079e-05
2017-11-22,0.0038573829761159306
2017-11-24,-0.00124794967903874
2017-11-27,0.014739222105417227
2017-11-28,0.04170359172619165
2017-11-29,0.02457811457795911
2017-11-30,0.02094392696791414
2017-12-01,-0.01391733068622425
2017-12-04,0.04247832797071682
2017-12-05,-0.003472605448901711
2017-12-06,-0.02328982152310244
2017-12-07,0.0037935168955620657
2017-12-08,0.007378759878921448
2017-12-11,-0.0016526841645700951
2017-12-12,-0.00514453732633724
2017-12-13,0.008588739051138994
2017-12-14,-0.00726735094124753
2017-12-15,0.03278442463635711
2017-12-18,-0.00021755617065732924
2017-12-19,-0.005784903392969332
2017-12-20,0.010280713501704453
2017-12-21,0.01766675166336773
2017-12-22,-0.0007659113572743292
2017-12-26,0.004982239776312403
2017-12-27,0.004194482217947382
2017-12-28,0.004050829941236955
2017-12-29,-0.007186046612768449
2018-01-02,-0.0022856992667794618
2018-01-03,-0.006279073952114134
2018-01-04,0.007813004754671393
2018-01-05,0.009277436955946738
2018-01-08,0.0
2018-01-09,-0.004029717797986776
2018-01-10,-0.023346884659484535
2018-01-11,0.025760404403093018
2018-01-12,-0.008623442237260526
2018-01-16,-0.01637869912449641
2018-01-17,-0.028385474282605294
2018-01-18,0.010211946224259139
2018-01-19,0.011075215171209685
2018-01-22,-0.0008256740681852337
2018-01-23,-0.0017838698720475943
2018-01-24,0.1853127646823738
2018-01-25,0.05320403243247762
2018-01-26,-0.004119021868532968
2018-01-29,-0.037790063515830474
2018-01-30,0.0035342210741537983
2018-01-31,-0.021020580998223015
2018-02-01,-0.013090576947601518
2018-02-02,-0.02419858765126226
2018-02-05,-0.02148716824036845
2018-02-06,0.019282947036790787
2018-02-07,0.003397694909765381
2018-02-08,-0.004963804679681272
2018-02-09,0.038939872282084176
2018-02-12,0.00781797351523883
2018-02-13,0.007199996390979235
2018-02-14,-0.02443147462009143
2018-02-15,0.018206709192200687
2018-02-16,-0.010684502164274412
2018-02-20,-0.011511543257939794
2018-02-21,-0.006904211786285086
2018-02-22,0.006913778160676509
2018-02-23,0.009825705403033291
2018-02-26,0.017393557110314095
2018-02-27,-0.022302789561350234
2018-02-28,-0.012198816746717855
2018-03-01,-0.02232821696663334
2018-03-02,-0.001603587705651499
2018-03-05,0.017743905886367095
2018-03-06,0.030520222545983078
2018-03-07,0.013071175530699808
2018-03-08,0.012681656164276633
2018-03-09,0.02085903671173739
2018-03-12,-0.0024606296250054838
2018-03-13,-0.011045803844333402
2018-03-14,0.012868134557097344
2018-03-15,0.003818461699921283
2018-03-16,0.026557395742995205
2018-03-19,-0.008207923459441657
2018-03-20,-0.002339416941325778
2018-03-21,-0.0008402085277029459
2018-03-22,-0.018565595219439235
2018-03-23,-0.03612133450042765
2018-03-26,0.02436623594102949
2018-03-27,-0.013014061691979939
2018-03-28,0.01629888758914344
2018-03-29,0.017262728513121495
2018-04-02,-0.019945812955777575
2018-04-03,0.026135320132377293
2018-04-04,0.016134160052780233
2018-04-05,0.01844325521400303
2018-04-06,-0.024168514845636202
2018-04-09,-0.00013968357312932334
2018-04-10,0.018735173479783596
2018-04-11,-0.04393850991688253
2018-04-12,0.016943193627125597
2018-04-13,-0.01863347389219361
2018-04-16,0.019776788267811485
2018-04-17,-0.002006276342552127
2018-04-18,0.004020381012189711
2018-04-19,0.05335619551912707
2018-04-20,-0.03828179895880046
2018-04-23,-0.008044503671742587
2018-04-24,-0.022790660182491873
2018-04-25,-0.008227080240677753
2018-04-26,-0.0013345854979223137
2018-04-27,0.025208715059779285
2018-04-30,-0.008877766530136832
2018-05-01,0.002097371939857595
2018-05-02,-0.0036889297379506525
