Date,SPG
2018-05-02,-0.0034429335991973398
2018-05-03,-0.0009421676323285721
2018-05-04,0.0018860410008045836
2018-05-07,0.0026990216215634355
2018-05-08,-0.006384360715102955
2018-05-09,0.007495803601402784
2018-05-10,0.008003379217162099
2018-05-11,-0.008249864783410832
2018-05-14,-0.011695431567119607
2018-05-15,-0.021326488955971445
2018-05-16,0.010543591933465546
2018-05-17,-0.004082694350443172
2018-05-18,0.003253812768144293
2018-05-21,0.018549366325476324
2018-05-22,0.00751432092810056
2018-05-23,0.006572952941885868
2018-05-24,-0.0030137578760602857
2018-05-25,0.004471368286927513
2018-05-29,0.0016301887767309342
2018-05-30,0.011517992671534305
2018-05-31,-0.008477856876049294
2018-06-01,0.003619800223365388
2018-06-04,0.011318006108070655
2018-06-05,0.001906154491322365
2018-06-06,0.014362691265530136
2018-06-07,-0.0029042980576274857
2018-06-08,0.0035800875845160007
2018-06-11,-0.0016932447853394983
2018-06-12,0.006360013880339466
2018-06-13,-0.02196839018689034
2018-06-14,0.009538567220265692
2018-06-15,0.0026210298263966703
2018-06-18,0.003404952534467487
2018-06-19,0.0021204583424605516
2018-06-20,0.01626469052334234
2018-06-21,0.008329292730532067
2018-06-22,0.019884470352587336
2018-06-25,-0.008041592316635149
2018-06-26,0.005482141672426
2018-06-27,-0.008584468077175056
2018-06-28,0.0016966619236207237
2018-06-29,-0.0059574572160076
2018-07-02,-0.002997238474989783
2018-07-03,0.008663684743992706
2018-07-05,0.007887665884402484
2018-07-06,0.002841051440867215
2018-07-09,-0.004913808681316523
2018-07-10,0.004008566733325392
2018-07-11,-0.009836327037046622
2018-07-12,0.0030386110477758077
2018-07-13,0.0002327953991958509
2018-07-16,-0.005999167374650338
2018-07-17,-0.001054476611750732
2018-07-18,0.00140767185759616
2018-07-19,0.01897823412050137
2018-07-20,-0.019889268289480566
2018-07-23,-0.0007038846698200762
2018-07-24,-0.0034042099070893395
2018-07-25,0.00783280882067472
2018-07-26,-0.0012271817118062467
2018-07-27,-0.013691009047771874
2018-07-30,0.01945698745946456
2018-07-31,0.025311121033779305
2018-08-01,0.008739552182616572
2018-08-02,-0.008382526928741751
2018-08-03,0.011403815623407754
2018-08-06,-0.0066191321633913835
2018-08-07,-0.003444661883650446
2018-08-08,-0.0011333895809236827
2018-08-09,0.002382532969424256
2018-08-10,-0.01312943144448453
2018-08-13,0.002351156252146991
2018-08-14,0.00457662356662647
2018-08-15,0.008827863265836955
2018-08-16,0.009420971741825213
2018-08-17,0.009558962526870607
2018-08-20,0.01619277363100613
2018-08-21,-0.006395858545637512
2018-08-22,-0.004605880866038969
2018-08-23,0.0058532163809092985
2018-08-24,0.002716194931896343
2018-08-27,-0.004698307784407052
2018-08-28,0.01316144330427993
2018-08-29,-0.0048233552988252715
2018-08-30,-0.000605925436174215
2018-08-31,0.008707543336696988
2018-09-04,-0.006556249130209246
2018-09-05,0.003189809267121868
2018-09-06,0.011567505608338635
2018-09-07,-0.015337020111822364
2018-09-10,0.0022014117500259722
2018-09-11,0.012136551509140059
2018-09-12,0.003472967809893257
2018-09-13,0.0015678146735673693
2018-09-14,-0.014738341327470872
2018-09-17,0.0052601946637784724
2018-09-18,-0.0111197778216644
2018-09-19,-0.008874282623306695
2018-09-20,0.0016686298390589105
2018-09-21,0.002054286285174456
2018-09-24,-0.02111048378613689
2018-09-25,0.0018114473194652536
2018-09-26,-0.009492058178728668
2018-09-27,0.0009125603974551311
2018-09-28,0.00729464724842499
2018-10-01,-0.0006223522862162101
2018-10-02,-0.003340058948778535
2018-10-03,-0.016756764676088887
2018-10-04,-0.023223466938976034
2018-10-05,0.013011682754826115
2018-10-08,0.021193319384469556
2018-10-09,0.001086349501133732
2018-10-10,-0.014163294250542857
2018-10-11,-0.012860980198678207
2018-10-12,0.004577798802926525
2018-10-15,-0.0009349007832744061
2018-10-16,0.017951202183981385
2018-10-17,-0.007697048328724088
2018-10-18,0.002084008843036056
2018-10-19,0.009589064397018898
2018-10-22,-0.016536001828226787
2018-10-23,0.004712658143225745
2018-10-24,0.007643807444821293
2018-10-25,0.039135654887936244
2018-10-26,-0.005862251506916993
2018-10-29,0.006119189454953267
2018-10-30,0.03809557035938038
2018-10-31,-0.02252972047453705
2018-11-01,-0.01024428512884279
2018-11-02,-0.006771274540514738
2018-11-05,0.015187569263038547
2018-11-06,0.0026206721647250575
2018-11-07,0.01982240428840698
2018-11-08,0.00010675543169980095
2018-11-09,0.007475037794836048
2018-11-12,-0.004080502900246419
2018-11-13,0.005001916246649474
2018-11-14,-0.007730467130333651
2018-11-15,-0.016073147734545157
2018-11-16,0.01452672500394292
2018-11-19,0.009455708830208298
2018-11-20,-0.01953750418557798
2018-11-21,-0.0008187001077529787
2018-11-23,-0.003223987935087713
2018-11-26,-0.009318440461520416
2018-11-27,0.0055329195899360695
2018-11-28,0.014141903310187054
2018-11-29,0.0016278362494424048
2018-11-30,0.005904768594533261
2018-12-03,0.0067852137708592775
2018-12-04,-0.010269797317515539
2018-12-06,0.03004900700994728
2018-12-07,-0.011385743548630312
2018-12-10,-0.012312702038144052
2018-12-11,0.007254115793267291
2018-12-12,-0.026407236132708678
2018-12-13,0.008548128718506742
2018-12-14,-0.007606195722837272
2018-12-17,-0.04204541257582717
2018-12-18,0.00011447373625750323
2018-12-19,-0.017428868724041813
2018-12-20,-0.022564466811610506
2018-12-21,-0.018980208662398357
2018-12-24,-0.02559449100485467
2018-12-26,0.03734585529922807
2018-12-27,0.004020302329626579
2018-12-28,0.004601758721366922
2018-12-31,-0.0006548853751886519
2019-01-02,-0.017738670708946414
2019-01-03,-0.0008483383201361994
2019-01-04,0.015223869294660908
2019-01-07,0.010515061826459338
2019-01-08,0.023885582508191394
2019-01-09,0.0013857492639333113
2019-01-10,-0.00040347283448161075
2019-01-11,-0.005768913670987308
2019-01-14,-0.009341491268269664
2019-01-15,0.002869988568537485
2019-01-16,0.009694372579556854
2019-01-17,0.0021981903411636416
2019-01-18,0.003982157245499884
2019-01-22,-0.0040240294725738535
2019-01-23,0.005252519404050693
2019-01-24,0.006315400284402806
2019-01-25,0.010498413453385425
2019-01-28,0.00784821479254405
2019-01-29,0.003921373979155263
2019-01-30,0.011439734035625815
2019-01-31,0.004799703975455261
2019-02-01,-0.015978193819698006
2019-02-04,0.014843031279100138
2019-02-05,0.011711432923056542
2019-02-06,-0.0008148285705442682
2019-02-07,0.01087840337300805
2019-02-08,-0.009416494156455957
2019-02-11,0.006518180734425005
2019-02-12,-0.0037775895957063987
2019-02-13,0.0079431091890374
2019-02-14,-0.0013045508128545213
2019-02-15,-0.002176855737690997
2019-02-19,-0.006162549165253828
2019-02-20,-0.016517812569831092
2019-02-21,0.016348905566984095
2019-02-22,0.008125247414610293
2019-02-25,-0.0017974011169884507
2019-02-26,-0.00010895050881776225
2019-02-27,-0.011130471696017219
2019-02-28,-0.00044135288942137585
2019-03-01,-0.03085699125070651
2019-03-04,-0.0014808133629249376
2019-03-05,0.0062176927607999755
2019-03-06,-0.0001132735547753061
2019-03-07,-0.0056129874215883335
2019-03-08,-0.006670744532917605
2019-03-11,0.009528422618094723
2019-03-12,0.011598464876280135
2019-03-13,0.0012366425289254135
2019-03-14,0.009262147593826597
2019-03-15,-0.0205792788984821
2019-03-18,-0.009994721816610208
2019-03-19,-0.00533494888510655
2019-03-20,0.0031138596107500582
2019-03-21,0.02437653688900987
2019-03-22,-0.0032550949219327663
2019-03-25,0.0021394847723077426
2019-03-26,0.018316718990442515
2019-03-27,-0.0007172432618094415
2019-03-28,0.01242314059668459
2019-03-29,-0.006271582152516664
2019-04-01,0.003951505408133382
2019-04-02,0.0019681538451701286
2019-04-03,-0.0017462568393188382
2019-04-04,0.004810162935642515
2019-04-05,0.005166614907051725
2019-04-08,-0.007196948830318517
2019-04-09,-0.0049050771704358676
2019-04-10,0.01292630473472145
2019-04-11,-0.0038931515600072464
2019-04-12,0.0071114673115901805
2019-04-15,-0.005497922138027356
2019-04-16,-0.04021700490868474
2019-04-17,0.002032989957551967
2019-04-18,0.003493950055648787
2019-04-22,-0.02442960645399872
2019-04-23,0.016694154838772457
2019-04-24,0.008719970830409762
2019-04-25,-0.0016841145137077573
2019-04-26,0.004273442078016387
2019-04-29,-0.016012787722389454
2019-04-30,-0.011664233113353295
2019-05-01,0.023315795334509115
2019-05-02,0.00028149014056411126
2019-05-03,0.00905540158831486
2019-05-06,-0.007246133602576532
2019-05-07,-0.022907352161168015
2019-05-08,-0.006837628857799483
2019-05-09,0.0053802512041261075
2019-05-10,0.008287173506622558
2019-05-13,-0.0011985937060943197
2019-05-14,0.007142823989625402
2019-05-15,0.004255336406427057
2019-05-16,0.002057649427542829
2019-05-17,-0.004848252446184587
2019-05-20,-0.022354961318007183
2019-05-21,0.013133310345840421
2019-05-22,-0.006481500237973448
2019-05-23,-0.001165112881455821
2019-05-24,-0.0008747603273437932
2019-05-28,-0.018910878642683815
2019-05-29,-0.024569944300161572
2019-05-30,-0.0055502643250381345
2019-05-31,-0.005887772739758601
2019-06-03,-0.0025912599049467966
2019-06-04,0.0027220747810110524
2019-06-05,0.017518769402577128
2019-06-06,-0.008002864776128993
2019-06-07,-0.0014662518708400407
2019-06-10,-0.012240769663526052
2019-06-11,0.007931197511598098
2019-06-12,-0.0007378798966060085
2019-06-13,0.007813025291295128
2019-06-14,-0.005493976999501049
2019-06-17,0.022219586729997243
2019-06-18,-0.002461536404687492
2019-06-19,-0.005176917480477883
2019-06-20,-0.0025411415829033057
2019-06-21,-0.0046106170491726495
2019-06-24,-0.012553813427301441
2019-06-25,-0.0033327493127187635
2019-06-26,-0.01374697849119244
2019-06-27,0.004143865771413235
2019-06-28,-0.0010631665791404066
2019-07-01,-0.007010135757642311
2019-07-02,0.020864496664185328
2019-07-03,0.01901820843778257
2019-07-05,-0.012543020715002462
2019-07-08,0.008099936617017134
2019-07-09,0.0015220272689058234
2019-07-10,-0.0039504892486952325
2019-07-11,-0.008115929192210047
2019-07-12,-0.0017840600480987234
2019-07-15,0.002095338046024242
2019-07-16,-0.0035669572605694366
2019-07-17,-0.011603370509469246
2019-07-18,-0.0046835896486693285
2019-07-19,-0.018507938339377583
2019-07-22,-0.008373609670070614
2019-07-23,0.020111755050572055
2019-07-24,0.005813778086533938
2019-07-25,-0.005340138595844257
2019-07-26,6.301609215975112e-05
2019-07-29,0.008273721410024582
2019-07-30,0.003570734075495574
2019-07-31,0.012421130996427943
2019-08-01,-0.029099879087910674
2019-08-02,0.011239650882988617
2019-08-05,-0.028257379585098885
2019-08-06,-0.008336323364096954
2019-08-07,0.0003913961213348749
2019-08-08,0.010617181459279923
2019-08-09,-0.001289177525437335
2019-08-12,-0.012326518757929117
2019-08-13,0.015159242128824024
2019-08-14,-0.02085465996102487
2019-08-15,-0.014197913118865535
2019-08-16,0.004868256063744525
2019-08-19,0.009084672664154247
2019-08-20,-0.016271309481596052
2019-08-21,-0.0009490571294177297
2019-08-22,0.008956702240812353
2019-08-23,-0.017955581454257574
2019-08-26,0.006505294832575448
2019-08-27,-0.010273353234619864
2019-08-28,0.007355247961038369
2019-08-29,0.011464488462606282
2019-08-30,0.0048576310683263735
2019-09-03,0.00382701655519746
2019-09-04,0.004280709474373312
2019-09-05,-0.0005996626449404907
2019-09-06,0.007930229960066093
2019-09-09,0.04601662349468061
2019-09-10,0.01902541363779786
2019-09-11,-0.020778889972599468
2019-09-12,-0.01646933405945772
2019-09-13,-0.008630342512447875
2019-09-16,0.002988672425371597
2019-09-17,-0.0014251296818778014
2019-09-18,0.01070276815774962
2019-09-19,-0.007701103238306195
2019-09-20,0.0027161578826340183
2019-09-23,-0.0005808852197769498
2019-09-24,-0.00613073937118791
2019-09-25,-0.0015585058360850779
2019-09-26,0.012096638815567884
2019-09-27,0.01503675902450441
2019-09-30,-0.014623866213284487
2019-10-01,-0.02113729481720239
2019-10-02,-0.02093714677849512
2019-10-03,-0.011195409084690966
2019-10-04,0.003389785867050632
2019-10-07,0.0014865896644462584
2019-10-08,-0.01585478587627487
2019-10-09,0.0007539674297361021
2019-10-10,0.008289056595423006
2019-10-11,0.009579410228155227
2019-10-14,0.00033631297822833695
2019-10-15,0.0016145265632017125
2019-10-16,-0.001141478208252833
2019-10-17,0.0006047896357797011
2019-10-18,0.007459245890146793
2019-10-21,0.02167836555324265
2019-10-22,0.0087481842389876
2019-10-23,0.0011652093919676254
2019-10-24,-0.001616182296518498
2019-10-25,0.00725232969735945
2019-10-28,-0.011056997522643552
2019-10-29,-0.00630521731462641
2019-10-30,-0.011055579541584204
2019-10-31,-0.003307063410928013
2019-11-01,0.022697221176945614
2019-11-04,0.02569732214403575
2019-11-05,-0.010438763765363346
2019-11-06,-0.008503454277304257
2019-11-07,0.005739077325569664
2019-11-08,-0.00948904580853549
2019-11-11,0.006019773672527373
2019-11-12,-0.01171020715043991
2019-11-13,0.004817661054973943
2019-11-14,0.0087364512535828
2019-11-15,0.002799841411709636
2019-11-18,-0.0018830323691154671
2019-11-19,-0.01867162150370727
2019-11-20,-0.017303016661338377
2019-11-21,-0.01160373841334994
2019-11-22,0.008122529430762748
2019-11-25,0.010426248384349135
2019-11-26,0.010050867309181921
2019-11-27,0.0031844773137594817
2019-11-29,-6.596913374468105e-05
2019-12-02,-0.015541369955275108
2019-12-03,-0.004971141232414045
2019-12-04,0.006886481496908958
2019-12-05,-0.004291379815950069
2019-12-06,-0.0017508210304403304
2019-12-09,0.010455844678580739
2019-12-10,-0.005007015480495536
2019-12-11,-0.02442303781012989
2019-12-12,-0.009559668828469703
2019-12-13,0.00236088596928008
2019-12-16,0.008521083660289586
2019-12-17,-0.006319524045399483
2019-12-18,-0.002143107647177067
2019-12-19,0.006927614108117375
2019-12-20,0.0009628723858803312
2019-12-23,-0.0035738017400346322
2019-12-24,0.0055182741472619146
2019-12-26,0.005831167873742604
2019-12-27,0.006615674952252126
2019-12-30,0.0
2019-12-31,0.009282423501126624
2020-01-02,-0.0259800324490006
2020-01-03,0.0017920420243149326
2020-01-06,0.005228812580615472
2020-01-07,-0.011361306332499543
2020-01-08,0.006576503942384404
2020-01-09,-0.008046602472413622
2020-01-10,0.0038826249770678167
2020-01-13,0.0034533528743083686
2020-01-14,0.012664276409740882
2020-01-15,-0.00020376281046319278
2020-01-16,0.009789120911684268
2020-01-17,-0.005183819668552414
2020-01-21,0.009068164894405983
2020-01-22,-0.020789819848936908
2020-01-23,0.008492242693782792
2020-01-24,-0.016502371347377198
2020-01-27,-0.022027361091337405
2020-01-28,-0.011579591438804715
2020-01-29,0.0002859373568082635
2020-01-30,-0.02556615624136449
2020-01-31,-0.024184741983299007
2020-02-03,-0.0026284455382941108
2020-02-04,0.033810066873487976
2020-02-05,0.02316261936526076
2020-02-06,0.0027765838537219256
2020-02-07,0.001135945870841093
2020-02-10,0.014466027081277089
2020-02-11,-0.006850326138763352
2020-02-12,-0.020481505271246148
2020-02-13,0.011599835926696223
2020-02-14,0.0018751774713610114
2020-02-18,0.0017996862195359675
2020-02-19,-0.01552089256536493
2020-02-20,0.025691551815062663
2020-02-21,0.01223971538410562
2020-02-24,-0.01033408782489409
2020-02-25,-0.03906802421652611
2020-02-26,-0.022545859142530267
2020-02-27,-0.04862721500814171
2020-02-28,-0.021621733555771128
2020-03-02,0.033636568700347036
2020-03-03,-0.03733681834704616
2020-03-04,0.008328551574161791
2020-03-05,-0.029071234852892314
2020-03-06,-0.007005782751790535
2020-03-09,-0.13455404150291772
2020-03-10,0.08152178943884691
2020-03-11,-0.08919575929949441
2020-03-12,-0.1774384931026124
2020-03-13,0.07521847445009788
2020-03-16,-0.2671271752463966
2020-03-17,-0.10533502371299197
2020-03-18,-0.2368332210467733
2020-03-19,0.24087273011218202
2020-03-20,-0.13634722285982814
2020-03-23,0.04196075122880094
2020-03-24,0.09110846507755399
2020-03-25,0.13904640402012758
2020-03-26,-0.00384989474113695
2020-03-27,-0.06328511215705113
2020-03-30,-0.03266279473440248
2020-03-31,-0.02505757993228297
2020-04-01,-0.14254466935563026
2020-04-02,-0.06441366604528453
2020-04-03,0.061577257278326414
2020-04-06,0.15710609188298097
2020-04-07,0.126156002209439
2020-04-08,0.03334429752059154
2020-04-09,0.08361115983830247
2020-04-13,-0.04210033161127358
2020-04-14,0.03751933910652605
2020-04-15,-0.09638387423977313
2020-04-16,-0.13263668961579755
2020-04-17,0.05687411858790958
2020-04-20,-0.040805372561794395
2020-04-21,-0.005015722777645948
2020-04-22,-0.020538003588477793
2020-04-23,0.01315304060691913
2020-04-24,-0.03123260301955133
2020-04-27,0.11070133045204344
2020-04-28,0.10736162790270187
2020-04-29,0.08637274659442551
2020-04-30,-0.029505679377992644
2020-05-01,-0.05346707859938271
2020-05-04,-0.003006555856142623
2020-05-05,-0.03904129996491512
2020-05-06,-0.07943844460612892
2020-05-07,0.022605045441653093
2020-05-08,0.017894513916865584
2020-05-11,-0.05067213374689972
2020-05-12,-0.009804069435956686
2020-05-13,-0.061789306015630596
2020-05-14,0.007426386038586585
2020-05-15,-0.004462039488775882
2020-05-18,0.10892467747158863
2020-05-19,-0.0007029314159341382
2020-05-20,-0.021100882686309608
2020-05-21,0.005927965555640569
2020-05-22,-0.02517885178641166
2020-05-26,0.08536378130896627
2020-05-27,0.06649790152849322
2020-05-28,-0.05443893498767982
2020-05-29,-0.034309540263386396
2020-06-01,0.06759092225236252
2020-06-02,0.030032574699955683
2020-06-03,0.14862080829356916
2020-06-04,0.052826328285531465
2020-06-05,0.1546983886472828
2020-06-08,0.07787801956734852
2020-06-09,-0.09455482706960705
2020-06-10,-0.04001376807623391
2020-06-11,-0.13359853012291723
2020-06-12,0.05645178598306888
2020-06-15,-0.020926555188406804
2020-06-16,0.015190409885319944
2020-06-17,-0.05098024490046471
2020-06-18,-0.009906482501807923
2020-06-19,-0.05411483614230084
2020-06-22,0.021305197372567752
2020-06-23,0.02304864305225629
2020-06-24,-0.0715810097140992
2020-06-25,-0.002611195755802709
2020-06-26,-0.04681242330940749
2020-06-29,0.10064608315607493
2020-06-30,0.003669487226192203
2020-07-01,0.020912244989175433
2020-07-02,-0.014324208956962736
2020-07-06,0.001744099476643557
2020-07-07,-0.043522703711537214
2020-07-08,-0.0033367644709407784
2020-07-09,-0.052631578947368474
2020-07-10,0.04850861472165291
2020-07-13,-0.004532491326427968
2020-07-14,-0.02763406615409547
2020-07-15,0.07524612661446528
2020-07-16,-0.055413235813969286
2020-07-17,-0.007949355682162262
2020-07-20,-0.031730886266811975
2020-07-21,0.008771983827736252
2020-07-22,0.01771939625546959
2020-07-23,-0.003707745537557483
2020-07-24,-0.019903082874894618
2020-07-27,0.02294860375502683
2020-07-28,0.03518399773625114
2020-07-29,0.022606709168779382
2020-07-30,-0.030034911751170568
2020-07-31,-0.01996223186436974
2020-08-03,-0.021170997041690787
2020-08-04,0.03211546835593371
2020-08-05,-0.007779039589216441
2020-08-06,-0.020799854590902167
2020-08-07,0.016176243270986657
2020-08-10,0.05274190257974887
2020-08-11,0.02566046201591954
2020-08-12,0.010126531490047164
2020-08-13,-0.026684334442670266
2020-08-14,0.032717123483020805
2020-08-17,0.0
2020-08-18,-0.04473419614484775
2020-08-19,-0.019192558831621742
2020-08-20,0.01549790788394323
2020-08-21,-0.005395502139069253
2020-08-24,0.061686393344587254
2020-08-25,0.002189903841038454
2020-08-26,-0.03408596171652811
2020-08-27,0.01900164624282996
2020-08-28,0.033594509483486856
2020-08-31,-0.028493638207647387
2020-09-01,-0.009579852165747749
2020-09-02,0.009523810236194308
2020-09-03,0.0023582869802893924
2020-09-04,0.03294137040293643
2020-09-08,-0.0027047958242693015
2020-09-09,-0.016987992596388835
2020-09-10,-0.038774205044265875
2020-09-11,-0.030820433042716866
2020-09-14,0.05689773707266377
2020-09-15,0.04822994838704031
2020-09-16,0.04291553933292014
2020-09-17,-0.03022116506267325
2020-09-18,-0.02851986200804424
2020-09-21,-0.0710295634269501
2020-09-22,0.003699775109277992
2020-09-23,-0.03409617107098317
2020-09-24,-0.0009540842270063798
2020-09-25,0.011937162152486192
2020-09-28,0.03475909785839648
2020-09-29,-0.027359789065206974
2020-09-30,0.010783163236650406
2020-10-01,0.028602188041234156
2020-10-02,0.025101349592686395
2020-10-05,0.00821132006496228
2020-10-06,0.01774298546011055
2020-10-07,0.01500397644702156
2020-10-08,0.004875994463465538
2020-10-09,-0.03353767242453276
2020-10-12,0.00442998072799905
2020-10-13,-0.032343535569481
2020-10-14,-0.0015194365602061444
2020-10-15,-0.009129591544822402
2020-10-16,-0.00460685447204745
2020-10-19,-0.014038761876377204
2020-10-20,0.008605842410963849
2020-10-21,-0.003878314235469471
2020-10-22,0.03332810748042414
2020-10-23,0.0079878606888657
2020-10-26,-0.03289455481234216
2020-10-27,-0.04174411292119762
2020-10-28,-0.01968381848961298
2020-10-29,0.04361426326893625
2020-10-30,-0.009462255103225625
2020-11-02,0.03024994977812412
2020-11-03,0.004327202221457327
2020-11-04,-0.041698977373254786
2020-11-05,0.019107430399748493
2020-11-06,-0.025366366180521238
2020-11-09,0.2786939437375513
2020-11-10,-0.0032869598481718443
2020-11-11,-0.0688735575608388
2020-11-12,-0.058166695492653187
2020-11-13,0.0804164553193818
2020-11-16,0.05702826218298562
2020-11-17,0.0
2020-11-18,-0.029761706117752418
2020-11-19,0.05247332594873577
2020-11-20,0.006077077871579739
2020-11-23,0.05288483969794133
2020-11-24,0.03957365067531238
2020-11-25,-0.018019724349947586
2020-11-27,-0.01880972483238874
2020-11-30,-0.03483357891874661
2020-12-01,0.02930842305127812
2020-12-02,0.0265915080938528
2020-12-03,0.02727784001549205
2020-12-04,0.04775204502186248
2020-12-07,-0.04834404131791492
2020-12-08,0.008279638335644268
2020-12-09,0.00810146801185141
2020-12-10,-0.004403430788749829
2020-12-11,-0.028084710378777245
2020-12-14,-0.006598538283984823
2020-12-15,0.027714170882805478
2020-12-16,-0.01626929680513134
2020-12-17,0.008495900512240251
2020-12-18,-0.04043613269281421
2020-12-21,-0.02083560289044628
2020-12-22,0.0008367269817197709
2020-12-23,0.014923773793981576
2020-12-24,0.008607395511949223
2020-12-28,0.013156405251737224
2020-12-29,-0.025620245682930864
2020-12-30,0.008164460392043438
2020-12-31,0.01560067619244876
2021-01-04,-0.028963333876018682
2021-01-05,0.004346883382349009
2021-01-06,0.022844998234263336
2021-01-07,0.000705367140398705
2021-01-08,0.01597553042148392
2021-01-11,-0.03873273453820292
2021-01-12,0.027543851981318035
2021-01-13,0.04026680080707146
2021-01-14,0.06841460116145104
2021-01-15,-0.020537090855248463
2021-01-19,-0.003548194665432547
2021-01-20,0.02827201702840254
2021-01-21,-0.008185485466175035
2021-01-22,0.01036934721203897
2021-01-25,0.020839747705325262
2021-01-26,0.016106038797740307
2021-01-27,-0.02433102076893856
2021-01-28,0.009002414303486361
2021-01-29,-0.04696965364125116
2021-02-01,0.00010747848469971899
2021-02-02,-0.005164580696534138
2021-02-03,0.009950579687757699
2021-02-04,0.01906186261337628
2021-02-05,0.016708618250322438
2021-02-08,0.022635552263911674
2021-02-09,0.03648697762026898
2021-02-10,0.03578710948935804
2021-02-11,0.028714040561950593
2021-02-12,-9.14953026631693e-05
2021-02-16,0.006589954159237799
2021-02-17,-0.01591201846503354
2021-02-18,-0.015799806812550665
2021-02-19,0.02731870902916511
2021-02-22,0.030521943370766413
2021-02-23,0.02083897482431074
2021-02-24,0.03370385577687118
2021-02-25,-0.03512602294853462
2021-02-26,-0.016547710989957665
2021-03-01,0.008855847768627356
2021-03-02,-0.019663072517659752
2021-03-03,0.02068428409910661
2021-03-04,-0.034038140924014804
2021-03-05,0.009626720703860059
2021-03-08,0.004767596390641726
2021-03-09,-0.006266904476416313
2021-03-10,0.029819851780426676
2021-03-11,0.013384625780319404
2021-03-12,0.017351540189594727
2021-03-15,0.026813822259907916
2021-03-16,-0.0315675757267978
2021-03-17,0.008959729098131586
2021-03-18,-0.012009657423112774
2021-03-19,-0.0011126495731045294
2021-03-22,-0.012340454018401448
2021-03-23,-0.04199557864073589
2021-03-24,-0.009147721807812204
2021-03-25,0.03875687619561874
2021-03-26,0.009063668830122218
2021-03-29,-0.00749974496427297
2021-03-30,0.01388273989704758
2021-03-31,-0.014039387277580473
2021-04-01,0.012569220768263056
2021-04-05,-0.001301867103118859
2021-04-06,0.012516192156978967
2021-04-07,0.004463789003627205
2021-04-08,-0.011926239312456621
2021-04-09,0.013819679515407302
2021-04-12,-0.010094225537008006
2021-04-13,-0.011852806081584455
2021-04-14,0.00335160838814752
2021-04-15,0.00712017765985129
2021-04-16,0.02225719609226684
2021-04-19,-0.004781513951387262
2021-04-20,-0.019732224425563105
2021-04-21,0.029493884812171745
2021-04-22,-0.016832311778681275
2021-04-23,0.010981431708458222
2021-04-26,0.02779683797727439
2021-04-27,0.018224066939429795
2021-04-28,0.006047785039953402
2021-04-29,0.0018686007098980273
2021-04-30,-0.012892442795774062
2021-05-03,0.011992932993820649
2021-05-04,-0.014935265827221156
2021-05-05,-0.0036255574606325336
2021-05-06,0.016539924226280034
2021-05-07,0.01643370119905163
2021-05-10,0.01448671969948423
2021-05-11,-0.032426167857045884
2021-05-12,-0.04093264829173493
2021-05-13,0.0031455893744625207
2021-05-14,0.03551159647669766
2021-05-17,0.0004910153007413598
2021-05-18,0.0026998089721468332
2021-05-19,-0.0024478131826345395
2021-05-20,0.0024538196747823093
2021-05-21,-0.001550352231278862
2021-05-24,0.01846722423542224
2021-05-25,-0.0019256821290131176
2021-05-26,0.01848888188628517
2021-05-27,0.012549223850153002
2021-05-28,0.0015590412446806479
2021-06-01,0.04436137981077759
2021-06-02,0.00745218383117896
2021-06-03,-0.008358639661972922
2021-06-04,-0.013352416473040196
2021-06-07,0.013079484558143895
2021-06-08,0.012761338047937443
2021-06-09,-0.0008845488836092263
2021-06-10,-0.007743856033990415
2021-06-11,-0.002304088063811216
2021-06-14,-0.007077468637337603
2021-06-15,-0.014930871244069666
2021-06-16,-0.004265449943277155
2021-06-17,-0.015833881605057387
2021-06-18,-0.02588225629996377
2021-06-21,0.04922992784162239
2021-06-22,-0.009505912197645405
2021-06-23,0.015048133609197434
2021-06-24,-0.012026440160195606
2021-06-25,0.0034451783611875175
2021-06-28,-0.006637770630941953
2021-06-29,0.006067715781920224
2021-06-30,-0.003893511056956789
2021-07-01,0.01905809495189792
2021-07-02,-0.014520289378270546
2021-07-06,-0.015351249919527743
2021-07-07,-0.014493992571529057
2021-07-08,-0.005564884893997646
2021-07-09,0.03677350610979491
2021-07-12,0.0044722618188215435
2021-07-13,-0.02809550743303524
2021-07-14,0.006634357085657516
2021-07-15,-0.007139895352930248
2021-07-16,-0.01612128827289605
2021-07-19,-0.05871481481453211
2021-07-20,0.07201965377178521
2021-07-21,0.018307682553651672
2021-07-22,-0.022121446586477744
2021-07-23,-0.007593885899182307
2021-07-26,0.023197528834891568
2021-07-27,-0.009131598393737783
2021-07-28,-0.0051640717557231985
2021-07-29,0.005590141081874389
2021-07-30,0.004764902179671848
2021-08-02,-0.0015805681841744024
2021-08-03,0.025490524941427672
2021-08-04,-0.00648415271052416
2021-08-05,0.04141400601681111
2021-08-06,0.008729283703457824
2021-08-09,-0.017307415153698824
2021-08-10,-0.005645058883329002
2021-08-11,0.010596972852600084
2021-08-12,0.0025466226441461792
2021-08-13,-0.0013446745391955117
2021-08-16,-0.020198983423641792
2021-08-17,-0.021837306006770474
2021-08-18,-0.0008582673934734997
2021-08-19,0.0035936661476352327
2021-08-20,0.0024132188306686952
2021-08-23,0.005358524609125448
2021-08-24,0.023945484533993477
2021-08-25,-0.00015107732039743027
2021-08-26,-0.011317236159563482
2021-08-27,0.0202229239995817
2021-08-30,-0.0020945744329680105
2021-08-31,0.00779570938176799
2021-09-01,0.010115199727175339
