Date,APH
2016-03-11,0.016099945178844166
2016-03-14,-0.008901795353301822
2016-03-15,-0.002694232765361848
2016-03-16,0.016030197838355686
2016-03-17,0.012409329536869684
2016-03-18,0.009280301924682322
2016-03-21,-0.007807098963810821
2016-03-22,0.0013989371051053023
2016-03-23,-0.007159336812279982
2016-03-24,0.005451958786249378
2016-03-28,0.0008747328602292104
2016-03-29,0.009961855650431284
2016-03-30,-0.001384556640805945
2016-03-31,0.0019060438451465878
2016-04-01,0.011414578595908331
2016-04-04,-0.004445791762041296
2016-04-05,-0.0001718629499986024
2016-04-06,0.003264024361912643
2016-04-07,-0.010616168193454567
2016-04-08,0.010211214629450849
2016-04-11,0.001027599393450096
2016-04-12,-0.0025672528233718905
2016-04-13,0.01321195990312063
2016-04-14,-0.00474141958599239
2016-04-15,-0.0005106927807810857
2016-04-18,-0.00408557233272866
2016-04-19,-0.0032479145507754437
2016-04-20,-0.008231686181347508
2016-04-21,-0.017119516731892825
2016-04-22,0.0021114006912530403
2016-04-25,-0.003686983216741768
2016-04-26,0.0051104845894947015
2016-04-27,-0.0005263279405907095
2016-04-28,-0.010524353658750485
2016-04-29,-0.01028183437688801
2016-05-02,0.007702063084602306
2016-05-03,-0.009242884911934812
2016-05-04,-0.0064584555421195455
2016-05-05,0.0048753287505785
2016-05-06,0.003773475262132564
2016-05-09,0.005549708268975051
2016-05-10,0.0053407952818547155
2016-05-11,-0.005312422719658483
2016-05-12,-0.0065871490164681745
2016-05-13,-0.01290302150931777
2016-05-16,0.010166631308067497
2016-05-17,-0.00395391142878887
2016-05-18,0.004330774206443344
2016-05-19,-0.006108726481507842
2016-05-20,0.013015205788520223
2016-05-23,0.00588883094260928
2016-05-24,0.02217460379654468
2016-05-25,0.0006943934652807737
2016-05-26,0.005723235002807137
2016-05-27,0.0027592044206485866
2016-05-31,0.009802318219807704
2016-06-01,0.0015324600778288122
2016-06-02,0.004761193108649531
2016-06-03,0.0028768902954250386
2016-06-06,0.002531225230733236
2016-06-07,0.00454461757640745
2016-06-08,0.007205337309655002
2016-06-09,-0.0021627903961735084
2016-06-10,-0.006183176920234179
2016-06-13,-0.013788392850276554
2016-06-14,-0.0015346778062720334
2016-06-15,-0.0008535384892822684
2016-06-16,-0.0034185627909809613
2016-06-17,-0.0077171352045567465
2016-06-20,0.0069130723866352994
2016-06-21,0.0003431877236848013
2016-06-22,-0.001201137317311085
2016-06-23,0.022848768180415924
2016-06-24,-0.038461769435799154
2016-06-27,-0.03021841834610106
2016-06-28,0.00576364085132286
2016-06-29,0.00967077015769413
2016-06-30,0.016849890376970267
2016-07-01,-0.001395526902238542
2016-07-05,-0.022357963586145724
2016-07-06,0.0012503390110896184
2016-07-07,0.0012492227598326355
2016-07-08,0.0222776739621946
2016-07-11,0.003661134495048346
2016-07-12,0.0024318289161813222
2016-07-13,0.0050250521362666944
2016-07-14,0.006896673833348466
2016-07-15,0.01181504488014129
2016-07-18,-0.00016914840112547402
2016-07-19,-0.008801779145456212
2016-07-20,0.01058722837479431
2016-07-21,0.001014120049753986
2016-07-22,-0.004389038807730006
2016-07-25,-0.0055949165908461
2016-07-26,0.012787540307533929
2016-07-27,-0.004545272560966929
2016-07-28,0.000676417104380711
2016-07-29,0.005915000224148814
2016-08-01,-0.001176113598728823
2016-08-02,-0.012279007482853488
2016-08-03,0.005279189542446661
2016-08-04,0.002879854401413251
2016-08-05,0.012162236948153327
2016-08-08,-0.0003339577202449151
2016-08-09,0.004173679657609952
2016-08-10,-0.0006647394728617195
2016-08-11,0.0044915150779463175
2016-08-12,0.00033134466855266886
2016-08-15,0.001986583471542902
2016-08-16,-0.011235742784883596
2016-08-17,0.002005313364779271
2016-08-18,0.009172752723774158
2016-08-19,0.011237872761486578
2016-08-22,0.0050658856626542015
2016-08-23,-0.00032490484905278727
2016-08-24,-0.0008132023760792917
2016-08-25,0.00016250211841573048
2016-08-26,0.0011392247709083314
2016-08-29,0.00926713760072384
2016-08-30,0.0030605035116963997
2016-08-31,0.000642441979250119
2016-09-01,0.0003207478556201959
2016-09-02,0.004011164342940798
2016-09-06,0.0012783196365135918
2016-09-07,0.003351329889021537
2016-09-08,0.00031802316430740163
2016-09-09,-0.02326668517300512
2016-09-12,0.014357867038877759
2016-09-13,-0.009007550643117201
2016-09-14,0.002759241361135034
2016-09-15,0.01634833582619466
2016-09-16,0.0025481644976976803
2016-09-19,0.012867323616984727
2016-09-20,0.00580306155869903
2016-09-21,0.012006913767440563
2016-09-22,0.012018376918590201
2016-09-23,-0.01918384088372327
2016-09-26,-0.005899059155252129
2016-09-27,0.007183245838604968
2016-09-28,0.007441761268715208
2016-09-29,-0.004616919648463225
2016-09-30,0.003710783019664099
2016-10-03,-0.008009677020494932
2016-10-04,-0.0015528760511560602
2016-10-05,0.0093312312245859
2016-10-06,0.009553121279672672
2016-10-07,-0.0022892754753679467
2016-10-10,-0.007801662693744604
2016-10-11,-0.013259494652537285
2016-10-12,-0.0006249160194152781
2016-10-13,-0.010319021260300931
2016-10-14,0.004107561125014536
2016-10-17,-0.008024026195680434
2016-10-18,0.002537788012884512
2016-10-19,0.02373008497601936
2016-10-20,0.026580085764174033
2016-10-21,-0.007074807603788313
2016-10-24,0.00045458699218325904
2016-10-25,-0.01212293040177903
2016-10-26,0.005215491318194543
2016-10-27,-0.0024414917491164534
2016-10-28,0.0018355210899303476
2016-10-31,0.006718440990781671
2016-11-01,0.0013652628750808748
2016-11-02,-0.013783814216473345
2016-11-03,-0.0033788579521286666
2016-11-04,0.0003082684213715492
2016-11-07,0.025111724049426964
2016-11-08,0.004057865986930809
2016-11-09,0.008082559962883762
2016-11-10,-0.013065794751360271
2016-11-11,0.0024065894905414
2016-11-14,0.0
2016-11-15,0.0075042721324227735
2016-11-16,0.009980668861591102
2016-11-17,0.0030974031508550492
2016-11-18,0.0004409455619795999
2016-11-21,-0.001028439824228733
2016-11-22,0.00073519920291365
2016-11-23,0.0002940831889497453
2016-11-25,0.00925894594185439
2016-11-28,-0.0026211527248413136
2016-11-29,-0.0008756503249693903
2016-11-30,-0.0024844870358432525
2016-12-01,-0.02226772797231169
2016-12-02,0.008990022419580468
2016-12-05,0.0075735538448629125
2016-12-06,-0.0036847609848578156
2016-12-07,0.006953034508045963
2016-12-08,0.01116493866880286
2016-12-09,-0.0023299809709280694
2016-12-12,-0.01240675436628369
2016-12-13,0.0036947142421352996
2016-12-14,-0.002208997248352218
2016-12-15,0.003247291856929291
2016-12-16,-0.008532219472326408
2016-12-19,0.008901804560910609
2016-12-20,0.0048529856071408695
2016-12-21,-0.0016097685336133871
2016-12-22,0.0008794988852320884
2016-12-23,0.000292949091776018
2016-12-27,0.0005853630159646794
2016-12-28,-0.0112669752862119
2016-12-29,0.0004439490715444361
2016-12-30,-0.005917122811507358
2017-01-03,0.0034230271264075185
2017-01-04,0.007414940128134706
2017-01-05,-0.0052998248237514645
2017-01-06,0.007547685477518051
2017-01-09,-0.010281941821420837
2017-01-10,0.006084903892989546
2017-01-11,0.000442630399220878
2017-01-12,0.002211989744794085
2017-01-13,0.0020592039713445143
2017-01-17,-0.006019808747444566
2017-01-18,0.008567514445728897
2017-01-19,-0.0010248065993495592
2017-01-20,0.005717427024350741
2017-01-23,-0.009037609981449202
2017-01-24,0.011473662927529604
2017-01-25,-0.025160278605757758
2017-01-26,-0.005817894738986973
2017-01-27,0.004201224532180081
2017-01-30,0.0008967080628026203
2017-01-31,0.007614293965122032
2017-02-01,-0.013187326959413714
2017-02-02,0.008258603872376424
2017-02-03,0.004616412486625254
2017-02-06,-0.005780932316213461
2017-02-07,0.0032797106494115713
2017-02-08,0.010848635750979385
2017-02-09,0.0039698994671408805
2017-02-10,0.0070282912236661055
2017-02-13,0.002908557933257505
2017-02-14,0.002319546133698669
2017-02-15,-0.0015911397636405589
2017-02-16,0.005216248642404553
2017-02-17,0.0011527999497480401
2017-02-21,0.0017278344367805953
2017-02-22,0.0034493514576856565
2017-02-23,0.0021479745576811204
2017-02-24,0.0030014050564761696
2017-02-27,-0.010116870942341594
2017-02-28,-0.0037427449799151136
2017-03-01,0.024129776191301078
2017-03-02,-0.005643128910729711
2017-03-03,-0.00014234276937485912
2017-03-06,-0.0048246033392354
2017-03-07,0.0019958991413502325
2017-03-08,0.001565621215080304
2017-03-09,-0.003409791365507786
2017-03-10,0.005845108461227877
2017-03-13,0.011906686643725184
2017-03-14,-0.006163537938954078
2017-03-15,0.01282632520999405
2017-03-16,-0.00362661486534277
2017-03-17,-0.001399902195288072
2017-03-20,0.0
2017-03-21,-0.013035755363559276
2017-03-22,0.007811212454023053
2017-03-23,-0.0008453435629642847
2017-03-24,0.0009873597910654563
2017-03-27,0.00014081251848896414
2017-03-28,0.004789976863455392
2017-03-29,-0.00014023731720802513
2017-03-30,0.008133399566442545
2017-03-31,-0.010015537012647457
2017-04-03,-0.012363997248757364
2017-04-04,-0.005548809762445983
2017-04-05,-0.004720781054489698
2017-04-06,0.0051743484518742555
2017-04-07,-0.002288160875637879
2017-04-10,-0.0018631133157379631
2017-04-11,0.0014359669395533903
2017-04-12,-0.012904934204020613
2017-04-13,-0.002760319118444765
2017-04-17,0.012819114639122553
2017-04-18,0.0061841393965029745
2017-04-19,0.0022869433972065867
2017-04-20,0.009982960087358661
2017-04-21,-0.004942376070036669
2017-04-24,0.020718333541753564
2017-04-25,0.003475396938486197
2017-04-26,-0.006234460618921744
2017-04-27,0.014638336912491612
2017-04-28,-0.006457911401059668
2017-05-01,-0.005808300388259413
2017-05-02,-0.005424972450638665
2017-05-03,-0.0029368770687367984
2017-05-04,0.007715023523673592
2017-05-05,0.004036754666761011
2017-05-08,0.005545468525163688
2017-05-09,0.0017924432478375607
2017-05-10,0.00440392383885202
2017-05-11,-0.004932691122683797
2017-05-12,0.0031671489949807174
2017-05-15,0.004392664728328333
2017-05-16,0.007789953224612178
2017-05-17,-0.01600224184157162
2017-05-18,-0.0015157930681236609
2017-05-19,0.006211110734921865
2017-05-22,0.00960203782446567
2017-05-23,-0.0031249782582397634
2017-05-24,0.007632513670736474
2017-05-25,0.008657102850533116
2017-05-26,0.0030842172847524996
2017-05-30,0.001069151098665122
2017-05-31,-0.0037389698514327385
2017-06-01,0.007104565268847951
2017-06-02,0.005723300626141015
2017-06-05,0.00039710399369874416
2017-06-06,-0.0005292618196161003
2017-06-07,0.004897717699845927
2017-06-08,0.0034243773720867843
2017-06-09,-0.00551290866264964
2017-06-12,-0.004488520385358852
2017-06-13,0.006630140028513587
2017-06-14,0.0002630454439833674
2017-06-15,0.003167243554090593
2017-06-16,-0.005130710890485446
2017-06-19,0.0002649145762190219
2017-06-20,-0.009253430721124167
2017-06-21,-0.0029350001544968807
2017-06-22,-0.00481717583072272
2017-06-23,0.009546894848845744
2017-06-26,-0.004262435625750904
2017-06-27,-0.00708908679707887
2017-06-28,0.011854978749106238
2017-06-29,-0.017973865891022234
2017-06-30,0.0008136631041437692
2017-07-03,-0.009753674584109806
2017-07-05,0.009165608836235517
2017-07-06,-0.017486803508577453
2017-07-07,0.012554890405672259
2017-07-10,0.005178132938877367
2017-07-11,-0.0014912526880086485
2017-07-12,0.012489935682352904
2017-07-13,0.00013415632084567974
2017-07-14,-0.0005364428085118389
2017-07-17,0.0038899988325691304
2017-07-18,0.0009353913705465455
2017-07-19,0.008943816194741272
2017-07-20,0.0010586145082747134
2017-07-21,-0.0011891917210818947
2017-07-24,0.0009260281191476594
2017-07-25,0.0026444364032658374
2017-07-26,-0.011867491397821062
2017-07-27,0.012010020209343164
2017-07-28,0.003823613248773672
2017-07-31,0.0064363562433435995
2017-08-01,0.009919037659514185
2017-08-02,0.005944797261271395
2017-08-03,-0.0001285377392201692
2017-08-04,-0.0021841517584136882
2017-08-07,0.004120618619172456
2017-08-08,-0.00012820126647627994
2017-08-09,0.006669011863255969
2017-08-10,-0.009173246486294362
2017-08-11,0.0025720093741103955
2017-08-14,0.0144927229846461
2017-08-15,-0.0024019596606644766
2017-08-16,0.005195765806498942
2017-08-17,-0.004664767441159734
2017-08-18,-0.006713170029080118
2017-08-21,0.003698028107199658
2017-08-22,0.012577670676540809
2017-08-23,-0.0037639686887109836
2017-08-24,-0.00012601231536835122
2017-08-25,0.005038324925397797
2017-08-28,-0.0005011724667498552
2017-08-29,0.005141040419178733
2017-08-30,0.0018712357445507255
2017-08-31,0.007844716443599964
2017-09-01,-0.0008646922588557704
2017-09-05,-0.0064300646644741555
2017-09-06,0.0028623743223707976
2017-09-07,-0.0008685553210520114
2017-09-08,0.00012407020285176706
2017-09-11,0.017635026036668888
2017-09-12,0.0021970059444786916
2017-09-13,-0.0048710308399931845
2017-09-14,0.005995981029653041
2017-09-15,0.006827918958412615
2017-09-18,0.0026637363442687523
2017-09-19,0.0032611411481553443
2017-09-20,-0.0009630168470042832
2017-09-21,0.0018074095269762225
2017-09-22,-0.002405564555529871
2017-09-25,-0.012297833895469679
2017-09-26,-0.0036623345051290945
2017-09-27,0.004287908748127789
2017-09-28,0.003781881696047762
2017-09-29,0.028682718555889553
2017-10-02,0.0015360084744222569
2017-10-03,0.002713161827284649
2017-10-04,0.008940980493540751
2017-10-05,0.006296974305572078
2017-10-06,0.003244359196897584
2017-10-09,-0.0003464552631093909
2017-10-10,0.005430155284371407
2017-10-11,-0.002757722828681919
2017-10-12,0.011408094622024079
2017-10-13,-0.0064942444043457614
2017-10-16,-0.0029814519703156295
2017-10-17,-0.002760921348735401
2017-10-18,-0.0009226969800143481
2017-10-19,-0.006002926992913937
2017-10-20,0.005458726302925987
2017-10-23,-0.0025415350252268043
2017-10-24,0.0034743525345128923
2017-10-25,0.006924551511665822
2017-10-26,-0.020057333053623116
2017-10-27,0.012865072011820633
2017-10-30,-0.009699649456362591
2017-10-31,0.014459186112523392
2017-11-01,-0.0014943419437333239
2017-11-02,0.008288020766385129
2017-11-03,-0.0029678961226030642
2017-11-06,-0.0010309101687344668
2017-11-07,0.0014901369615889504
2017-11-08,0.004234877497900635
2017-11-09,-0.011624869934326876
2017-11-10,0.017181390613232095
2017-11-13,0.003060945506556889
2017-11-14,0.005651002809517136
2017-11-15,-0.006405932110666868
2017-11-16,0.010180007449738682
2017-11-17,0.002351514443984737
2017-11-20,0.004020923203085669
2017-11-21,0.010680984093794255
2017-11-22,-0.010347696056511979
2017-11-24,0.01123488934639183
2017-11-27,-0.005830086331550799
2017-11-28,0.0073024596240833795
2017-11-29,-0.013949902929983549
2017-11-30,0.009134456544031
2017-12-01,-0.008720472701811643
2017-12-04,-0.014922210696117433
2017-12-05,-0.0031654182471758663
2017-12-06,-0.004535866100240593
2017-12-07,0.0041008149641434954
2017-12-08,0.01361470711899937
2017-12-11,-0.0011192660280257005
2017-12-12,0.0048184855885402555
2017-12-13,-0.0018956854884188967
2017-12-14,-0.0030168264073967554
2017-12-15,0.001010433311401382
2017-12-18,0.0035905289132718288
2017-12-19,-0.007266541108820301
2017-12-20,-0.0018017968072160384
2017-12-21,-0.002143657844141833
2017-12-22,-0.0035048653638930505
2017-12-26,-0.003970549492696485
2017-12-27,0.0034169084394899407
2017-12-28,0.005789681200544239
2017-12-29,-0.009029320286660036
2018-01-02,0.0
2018-01-03,0.012984064994152167
2018-01-04,-0.0034855552233372666
2018-01-05,0.012185364102371254
2018-01-08,0.010701211467393446
2018-01-09,0.0015440114761082757
2018-01-10,-0.014315430642047544
2018-01-11,0.014299946228190752
2018-01-12,0.011455156008629341
2018-01-16,-0.005989556830515275
2018-01-17,0.017199982129982194
2018-01-18,-0.0060312165162544895
2018-01-19,0.009101452496582674
2018-01-22,-0.012348101323257588
2018-01-23,-0.0017395038560340526
2018-01-24,-0.006752278453876381
2018-01-25,0.0
2018-01-26,0.01677647142864469
2018-01-29,-0.006470732828255943
2018-01-30,0.004558897357613612
2018-01-31,0.002377219966519961
2018-02-01,0.0005388994669910385
2018-02-02,-0.01691460988754978
2018-02-05,-0.031122756218054604
2018-02-06,0.0016963336344315572
2018-02-07,-0.0031619671534540705
2018-02-08,-0.0434977548883263
2018-02-09,0.004026370609165886
2018-02-12,0.01922635079878332
2018-02-13,0.005438861567024222
2018-02-14,0.005294976845691357
2018-02-15,0.02060886880398982
2018-02-16,0.009535745006542307
2018-02-20,0.004111579593676362
2018-02-21,0.0006640542176250541
2018-02-22,-0.0021013672634984104
2018-02-23,0.006649836939090825
2018-02-26,0.01739467736856337
2018-02-27,-0.005085817566550133
2018-02-28,-0.005982213463603614
2018-03-01,-0.026698425282036475
2018-03-02,0.007869335999062033
2018-03-05,-0.005242573234806147
2018-03-06,0.0063913892574756215
2018-03-07,0.005682596825523856
2018-03-08,0.003545394936415036
2018-03-09,0.02053432284961554
2018-03-12,0.0023798711823268537
2018-03-13,-0.0016186178868123902
2018-03-14,-0.012323000661038197
2018-03-15,0.006347483883215377
2018-03-16,0.002615550797376631
2018-03-19,-0.007173889477387618
2018-03-20,0.003941411055099042
2018-03-21,-0.007306384820435219
2018-03-22,-0.03141828525744239
2018-03-23,-0.03221053718620681
2018-03-26,0.020625832741188566
2018-03-27,-0.017223606397081648
2018-03-28,-0.008645632392440428
2018-03-29,0.015085110440147043
2018-04-02,-0.02414929912530417
2018-04-03,0.008923379464624404
2018-04-04,0.002240443859515384
2018-04-05,-0.0025888198551914376
2018-04-06,-0.025952301424489455
2018-04-09,0.012231948881028742
2018-04-10,0.021416748110592465
2018-04-11,-0.0010543790251372753
2018-04-12,0.01008444607413761
2018-04-13,-0.006152805506498549
2018-04-16,0.010045860727200928
2018-04-17,0.004047390700944176
2018-04-18,0.004376916769639472
2018-04-19,-0.011467918552312328
2018-04-20,-0.011484784429822037
2018-04-23,-0.009505883917573787
2018-04-24,-0.01931297349261163
2018-04-25,0.001328979377670736
2018-04-26,0.01097941373509026
2018-04-27,0.005847997219995182
2018-04-30,-0.006762901757994988
2018-05-01,0.002747642666381278
