Date,CINF
2016-05-11,-0.010157401856800807
2016-05-12,0.01323613173094551
2016-05-13,-0.0064579951867373975
2016-05-16,0.0035452485865183903
2016-05-17,-0.017959534132130583
2016-05-18,0.015739412921578655
2016-05-19,-0.0016232248529474136
2016-05-20,0.0075388795845336976
2016-05-23,-0.006455153194339425
2016-05-24,0.01757221711118251
2016-05-25,-0.0030476258136705736
2016-05-26,-0.0008730150416408344
2016-05-27,0.009323839578635251
2016-05-31,-0.0025985317550077935
2016-06-01,0.0037628908342237644
2016-06-02,0.0037482904887367052
2016-06-03,-0.001867111476863914
2016-06-06,-0.00143888287906202
2016-06-07,0.002593989341410863
2016-06-08,0.008337034772700758
2016-06-09,0.008410470311490004
2016-06-10,-0.003816417223968638
2016-06-13,-0.009933911015655106
2016-06-14,-0.0014329681470168776
2016-06-15,-0.008468626072614449
2016-06-16,0.008830454953078437
2016-06-17,-0.007031302192361033
2016-06-20,0.01440632682775922
2016-06-21,0.009898286767655584
2016-06-22,0.002556925358372597
2016-06-23,0.01756896874635583
2016-06-24,-0.022417341106198196
2016-06-27,-0.010682408049970116
2016-06-28,0.02850541000577933
2016-06-29,0.020156943484435086
2016-06-30,0.02757920581487827
2016-07-01,-0.003203991944805251
2016-07-05,0.0020090699586696736
2016-07-06,0.002940844803117626
2016-07-07,-0.0006660634638332441
2016-07-08,0.009736922175436646
2016-07-11,0.006076874238078789
2016-07-12,-0.0009190284661997339
2016-07-13,0.0014453974009043247
2016-07-14,0.007349135152106223
2016-07-15,-0.010422025795514545
2016-07-18,-0.006055688706264717
2016-07-19,-0.004503628241136148
2016-07-20,-0.003326183373727476
2016-07-21,-0.011347232170839439
2016-07-22,0.011342766536140747
2016-07-25,0.0005339378657556182
2016-07-26,-0.0008008037620130803
2016-07-27,-0.0006674384627256558
2016-07-28,0.005478729738760402
2016-07-29,-0.007177076930363513
2016-08-01,0.005087424178219502
2016-08-02,-0.0025312575437186347
2016-08-03,0.002270092074113883
2016-08-04,0.00013349145907270987
2016-08-05,0.011722301515596056
2016-08-08,0.000790218673894616
2016-08-09,-0.0007895947214009436
2016-08-10,0.0006584835559622082
2016-08-11,0.0005260819655403814
2016-08-12,-0.003155855060579138
2016-08-15,0.0021106495250045043
2016-08-16,-0.008293802538696604
2016-08-17,0.0013272252788882888
2016-08-18,0.008882395225821238
2016-08-19,-0.0013137964276747072
2016-08-22,0.0
2016-08-23,-0.00013177636782746305
2016-08-24,0.000789482859936852
2016-08-25,0.011045447353658977
2016-08-26,-0.008973794050395889
2016-08-29,0.01522322675828347
2016-08-30,-0.00012939687794677468
2016-08-31,-0.00310265862973913
2016-09-01,0.0019451023532013334
2016-09-02,0.007636369974715729
2016-09-06,-0.000513205839130837
2016-09-07,-0.0016712434043431035
2016-09-08,-0.0030892905803204807
2016-09-09,-0.025051571872503953
2016-09-12,0.01695344939352017
2016-09-13,-0.014326679133384701
2016-09-14,-0.00991017890600221
2016-09-15,0.010677080410237183
2016-09-16,-0.013205163274884635
2016-09-19,0.006868507550036762
2016-09-20,0.0
2016-09-21,0.010834861310027755
2016-09-22,0.0071457956312548365
2016-09-23,-0.015109755243860934
2016-09-26,-0.007203752059987023
2016-09-27,0.011421144513436898
2016-09-28,0.008237268130499409
2016-09-29,-0.017788622102627438
2016-09-30,0.011805508978310675
2016-10-03,-0.012729088169043168
2016-10-04,-0.00832616272793707
2016-10-05,0.002843958808455005
2016-10-06,0.001890617506480119
2016-10-07,0.013209153392871098
2016-10-10,0.00478910725660886
2016-10-11,-0.012312631504895699
2016-10-12,0.010187404945526168
2016-10-13,0.00026536576761082564
2016-10-14,0.007561686940188217
2016-10-17,-0.005003164104113389
2016-10-18,-0.0043668147392094125
2016-10-19,-0.0005316421450659581
2016-10-20,-0.030186306693749554
2016-10-21,-0.01892211747136019
2016-10-24,0.0054505160184141754
2016-10-25,-0.0023628401190511905
2016-10-26,-0.012121965520843325
2016-10-27,-0.016361242766881112
2016-10-28,0.006309059992450239
2016-10-31,0.00854960699270646
2016-11-01,-0.017660535729555726
2016-11-02,-0.013375341996004764
2016-11-03,0.005976771567410388
2016-11-04,-0.010868141711418033
2016-11-07,0.0115732787857048
2016-11-08,0.007531058138327662
2016-11-09,0.007761452401982227
2016-11-10,0.022393658422282137
2016-11-11,-0.0022321178872006797
2016-11-14,0.012164272041875535
2016-11-15,0.002901058723618233
2016-11-16,-0.006060455248394714
2016-11-17,0.025775970801094283
2016-11-18,0.00607966744324151
2016-11-21,0.00845976253405123
2016-11-22,0.0023966883995059085
2016-11-23,0.008235785856606226
2016-11-25,0.010276906890319903
2016-11-28,-0.0011739041886299484
2016-11-29,0.006789589942925334
2016-11-30,-0.00479841447290863
2016-12-01,0.0049515953465515405
2016-12-02,-0.003111779275566273
2016-12-05,-0.0006501722221269324
2016-12-06,0.0036442260145668204
2016-12-07,0.011801309470577559
2016-12-08,0.0029477852822106243
2016-12-09,-0.0005109448813501727
2016-12-12,0.008054908115694426
2016-12-13,-0.006088273533012223
2016-12-14,-0.015441214091579614
2016-12-15,0.001684857197239209
2016-12-16,-0.021092296258607757
2016-12-19,0.01716158265076828
2016-12-20,0.0006538014363293154
2016-12-21,-0.0041825362690153245
2016-12-22,0.0013121739999799598
2016-12-23,0.0026219155498328206
2016-12-27,0.0010459232337025615
2016-12-28,-0.007966800619927716
2016-12-29,-0.0011846527191312628
2016-12-30,-0.0015820219248614542
2017-01-03,0.0005284508027509904
2017-01-04,0.0036943519827337123
2017-01-05,-0.004075361600085259
2017-01-06,0.0002641904817175522
2017-01-09,-0.01689124738191139
2017-01-10,0.0002684654042028889
2017-01-11,0.004965051540282817
2017-01-12,-0.06649726978596027
2017-01-13,0.002145515817017163
2017-01-17,-0.004567598067264256
2017-01-18,0.011471288639703703
2017-01-19,-0.009214768369947834
2017-01-20,0.005437160894251614
2017-01-23,-0.007684424794827782
2017-01-24,0.005162805197580056
2017-01-25,0.014552517964919742
2017-01-26,-0.0060471383853094585
2017-01-27,-0.0008483817591605769
2017-01-30,-0.008213107301211164
2017-01-31,0.007709794201728126
2017-02-01,-0.007367636206063177
2017-02-02,0.008421326958111708
2017-02-03,0.01104070985338157
2017-02-06,-0.008959849138019393
2017-02-07,-0.005085632832985465
2017-02-08,-0.001277804950536643
2017-02-09,-0.0012795762986603787
2017-02-10,0.011530053192452483
2017-02-13,0.009710396333526772
2017-02-14,0.008919421632037405
2017-02-15,0.005940413002352152
2017-02-16,0.0037075996433058034
2017-02-17,-0.005746467100842145
2017-02-21,0.002477364197569498
2017-02-22,0.0010977880644438276
2017-02-23,0.005621590244599073
2017-02-24,0.0020455668738585953
2017-02-27,-0.005851234474690603
2017-02-28,-0.0013684555812654153
2017-03-01,0.030016428838944398
2017-03-02,-0.011310674216866823
2017-03-03,-0.004441569316162464
2017-03-06,-0.010680200431713804
2017-03-07,-0.00013655557260860984
2017-03-08,-0.0056034789823291575
2017-03-09,0.009070959393460143
2017-03-10,0.007491300485344965
2017-03-13,-0.0008110370073999285
2017-03-14,0.002570682401394686
2017-03-15,0.011471011554440969
2017-03-16,-0.0033357002408918035
2017-03-17,0.006425403888037584
2017-03-20,-0.006159268360077075
2017-03-21,-0.019401737678063857
2017-03-22,-0.00041238861249282
2017-03-23,-0.00013736666143893128
2017-03-24,-0.011822955929722823
2017-03-27,-0.0030606338753043083
2017-03-28,0.011722163006609554
2017-03-29,-0.010344730981884598
2017-03-30,0.00808362184108935
2017-03-31,-0.0008298425322873504
2017-04-03,-0.009547453551676077
2017-04-04,-0.0002792905181568939
2017-04-05,-0.010480950969721348
2017-04-06,0.0005653958737346088
2017-04-07,-0.008610130136478378
2017-04-10,0.014236906998048804
2017-04-11,0.002105579474398267
2017-04-12,-0.007283884911372551
2017-04-13,-0.005785404969602004
2017-04-17,0.01617951333906653
2017-04-18,-0.014525376041236937
2017-04-19,-0.00736922942299556
2017-04-20,0.005853895498088013
2017-04-21,-0.0038329617520688197
2017-04-24,0.01823918833675675
2017-04-25,0.0050378055594939575
2017-04-26,0.000835204261247835
2017-04-27,0.016137875646011768
2017-04-28,-0.013006702153159355
2017-05-01,-0.013455156060484863
2017-05-02,-0.0008437601669714079
2017-05-03,0.0016889453987947167
2017-05-04,-0.003090665528311831
2017-05-05,-0.001831887993594794
2017-05-08,-0.012848096042594181
2017-05-09,-0.013300830269663444
2017-05-10,0.00318898252977462
2017-05-11,0.002456399206859361
2017-05-12,-0.004612407415806596
2017-05-15,0.008108735806036105
2017-05-16,-0.0041651277743463
2017-05-17,-0.009231123239769379
2017-05-18,0.004221656798827578
2017-05-19,0.0008695217022387514
2017-05-22,0.007097364806705642
2017-05-23,0.0005755987282791697
2017-05-24,0.001868488918525646
2017-05-25,0.010760644526400132
2017-05-26,-0.007665179055743043
2017-05-30,-0.005435804124456656
2017-05-31,0.00791053958712129
2017-06-01,0.012128773428683237
2017-06-02,-0.002960600831769966
2017-06-05,-0.005373073188596034
2017-06-06,-0.012226216973681758
2017-06-07,0.001151133264107429
2017-06-08,0.012938323386251449
2017-06-09,0.018733963214433214
2017-06-12,0.01727514060790236
2017-06-13,-0.0019172627628106786
2017-06-14,0.0023329647971632728
2017-06-15,0.011498521573899412
2017-06-16,-0.0018943013772384498
2017-06-19,-0.0020480758656951092
2017-06-20,-0.009849708777839972
2017-06-21,-0.010499820340303945
2017-06-22,-0.002233937548664522
2017-06-23,-0.0032188478575010393
2017-06-26,0.010248438182377972
2017-06-27,-0.000555615440673507
2017-06-28,0.008759808100428979
2017-06-29,-0.0017918642496386195
2017-06-30,0.00041391743426122396
2017-07-03,0.008971821140076663
2017-07-05,-0.007387492123374861
2017-07-06,-0.0049610180088576206
2017-07-07,0.006371058958334119
2017-07-10,-0.007018896045193124
2017-07-11,-0.004296697940638361
2017-07-12,0.0019490558667385471
2017-07-13,0.007224083700055006
2017-07-14,0.0026205443887037383
2017-07-17,0.000550556758747156
2017-07-18,-0.004950005427009296
2017-07-19,0.012988911451601304
2017-07-20,0.010230126987908372
2017-07-21,0.004861433262475234
2017-07-24,0.011287002607150098
2017-07-25,0.005713972181556892
2017-07-26,-0.009248639466167163
2017-07-27,0.002267042873695946
2017-07-28,0.008647887059495929
2017-07-31,0.00488095206862349
2017-08-01,0.004069335919288264
2017-08-02,0.009282109373099257
2017-08-03,0.04300518252311902
2017-08-04,-0.002731810757088615
2017-08-07,-0.004857012981835607
2017-08-08,-0.002002303585443732
2017-08-09,0.007272348970142506
2017-08-10,-0.008838519604264516
2017-08-11,-0.007786862771524294
2017-08-14,0.006708928783906609
2017-08-15,-0.0011313946932998142
2017-08-16,-0.004154556859290004
2017-08-17,-0.018455285200113192
2017-08-18,-0.0039916903463579345
2017-08-21,-0.00465470530272083
2017-08-22,0.00636491215680568
2017-08-23,-0.008002966873659978
2017-08-24,-0.005465423700509953
2017-08-25,0.013476528979181168
2017-08-28,-0.004776674145331894
2017-08-29,-0.0040212999961176665
2017-08-30,0.0006512433604355383
2017-08-31,0.00012992968511160718
2017-09-01,0.0015620967187279788
2017-09-05,-0.028456925665541588
2017-09-06,0.004681571084537595
2017-09-07,-0.019302641570713153
2017-09-08,0.028505489827865604
2017-09-11,0.009898365151344901
2017-09-12,0.001698899465649939
2017-09-13,-0.00926273502503494
2017-09-14,-0.004214023005421508
2017-09-15,-0.005289554034115462
2017-09-18,0.011433076541080833
2017-09-19,-0.00052590035927913
2017-09-20,0.0038138963558826955
2017-09-21,-0.003296879940922759
2017-09-22,0.003969392170717789
2017-09-25,0.005798426977354554
2017-09-26,-0.001965267736137588
2017-09-27,0.009584120506627158
2017-09-28,0.006241336193234526
2017-09-29,-0.010467386995654193
2017-10-02,0.012145585809473003
2017-10-03,-0.004386971310133991
2017-10-04,0.002850813561353638
2017-10-05,0.0001293771172734548
2017-10-06,-0.008915835996325394
2017-10-09,-0.004432606223657154
2017-10-10,0.009952662872089624
2017-10-11,-0.0023338936207151217
2017-10-12,-0.013126708281668176
2017-10-13,0.007111409668424162
2017-10-16,-0.0006539065982184011
2017-10-17,-0.006411480531933522
2017-10-18,0.0009214466712739178
2017-10-19,0.002500199632181621
2017-10-20,0.003543787935857079
2017-10-23,-0.004447071870578356
2017-10-24,0.0018392832333016251
2017-10-25,-0.006687918600249643
2017-10-26,0.0035646224450853747
2017-10-27,-0.06564048270182721
2017-10-30,-0.008728809422583805
2017-10-31,-0.003408815521128594
2017-11-01,0.007695767703212342
2017-11-02,0.026162959156320387
2017-11-03,0.00013816584868298065
2017-11-06,0.009645768624984008
2017-11-07,-0.005459016890264179
2017-11-08,-0.002332951028752306
2017-11-09,0.0055017520899636185
2017-11-10,0.004104122470706129
2017-11-13,-0.001362256882909585
2017-11-14,0.010367891345217428
2017-11-15,0.0006755668282012461
2017-11-16,-0.007016581189668969
2017-11-17,-0.0017668600146051316
2017-11-20,-0.00040801032302617557
2017-11-21,0.0004081768634001115
2017-11-22,-0.010890244454604292
2017-11-24,-0.0020645200389103335
2017-11-27,0.012412357312390876
2017-11-28,0.01144264202095635
2017-11-29,0.008349950125862371
2017-11-30,0.004840926967672354
2017-12-01,-0.002810608474285381
2017-12-04,0.011406625697036876
2017-12-05,-0.013135314579044044
2017-12-06,0.0010751632268417577
2017-12-07,-0.004028237894293185
2017-12-08,0.0032361913020892974
2017-12-11,0.0021499989510669337
2017-12-12,-0.0005364406065796468
2017-12-13,-0.011271863504021429
2017-12-14,-0.013979256873007273
2017-12-15,0.02243611597038342
2017-12-18,0.00403875269939058
2017-12-19,-0.0071542561207149635
2017-12-20,-0.001359774615432574
2017-12-21,0.0028593769343974174
2017-12-22,0.004480000060495426
2017-12-26,0.003784112311705501
2017-12-27,0.003770096782046206
2017-12-28,0.007109337894693146
2017-12-29,-0.0014651105179145363
2018-01-02,-0.025210215147601134
2018-01-03,-0.003967983772374173
2018-01-04,0.011402512405666254
2018-01-05,0.005161486632737633
2018-01-08,-0.004459354960439588
2018-01-09,-0.006244107222651674
2018-01-10,-0.013932328148392847
2018-01-11,0.008034126438808187
2018-01-12,0.017314983749362467
2018-01-16,0.0022962399024570868
2018-01-17,0.011590145548686426
2018-01-18,-0.0026644690949784167
2018-01-19,0.004007381185789027
2018-01-22,0.010245231028749302
2018-01-23,0.01422342850851499
2018-01-24,0.002986677217169831
2018-01-25,-0.00025853009595000476
2018-01-26,0.0037545848812632343
2018-01-29,-0.011868690558633599
2018-01-30,-0.0026116047078217353
2018-01-31,0.006676446432751115
2018-02-01,0.0035110194777165926
2018-02-02,-0.01023738131686025
2018-02-05,-0.0391462703750215
2018-02-06,-0.010764349588338384
2018-02-07,0.00041315526780327794
2018-02-08,-0.03152992659137288
2018-02-09,0.02559054806344574
2018-02-12,0.030080406591070474
2018-02-13,-0.004575861575924156
2018-02-14,0.021630921465143338
2018-02-15,0.00820413087912697
2018-02-16,0.013124996039971748
2018-02-20,-0.019432503452608052
2018-02-21,-0.001981993959882744
2018-02-22,-0.008207454018489768
2018-02-23,0.011746039554487497
2018-02-26,0.01926116985267301
2018-02-27,-0.01786165313069632
2018-02-28,-0.017000789307504593
2018-03-01,-0.016758077890639433
2018-03-02,0.017316418433023673
2018-03-05,0.017155921305661126
2018-03-06,0.001976342606501813
2018-03-07,-0.004208292373003464
2018-03-08,-0.0060749970958325905
2018-03-09,0.023652086064440025
2018-03-12,-0.02336491224518522
2018-03-13,-0.002126672359262005
2018-03-14,-0.013718672196143089
2018-03-15,0.0033759186600179625
2018-03-16,0.011170844576698924
2018-03-19,-0.00026616157750036784
2018-03-20,0.010995251384788851
2018-03-21,0.001989270057148662
2018-03-22,-0.02792845939527122
2018-03-23,-0.024918645724629762
2018-03-26,0.02136608723535205
2018-03-27,-0.00013693431727745953
2018-03-28,0.009982322150555278
2018-03-29,0.00541586667345606
2018-04-02,-0.025451147181286715
2018-04-03,0.015475683484356795
2018-04-04,0.005579166095949661
2018-04-05,0.006089255738574995
2018-04-06,-0.01815769928665434
2018-04-09,-0.0031506693893925686
2018-04-10,0.008795312730288218
2018-04-11,0.0
2018-04-12,0.007764682260615441
2018-04-13,-0.006082794561768856
2018-04-16,0.016455596466715017
2018-04-17,-0.0033447697295718726
2018-04-18,0.0009394359857255452
2018-04-19,0.006437964300938681
2018-04-20,0.003065015964776485
2018-04-23,0.005978486266994265
2018-04-24,-0.010169038411579012
2018-04-25,-0.0017343896933320613
2018-04-26,-0.04517512756396924
2018-04-27,0.00014006382032816234
2018-04-30,-0.015535746815558582
