Date,LVS
2017-03-24,0.0005395697871000138
2017-03-27,0.018159133916086034
2017-03-28,0.005297579794075746
2017-03-29,0.005620855865564822
2017-03-30,-0.00384288938675148
2017-03-31,0.0007013146951930782
2017-04-03,0.0019276260382945498
2017-04-04,-0.008919389257042942
2017-04-05,-0.008822772388393907
2017-04-06,0.009079605896374465
2017-04-07,-0.008468715058667975
2017-04-10,-0.01138789884315261
2017-04-11,0.010619198136309072
2017-04-12,0.006411407104305766
2017-04-13,-0.010794560283042154
2017-04-17,0.009659956639869405
2017-04-18,0.007618880327959987
2017-04-19,-0.0031650370522599003
2017-04-20,0.019050842062389606
2017-04-21,-0.006750825811342009
2017-04-24,0.004705358640481938
2017-04-25,0.014223847169267723
2017-04-26,0.013511138321260718
2017-04-27,-0.0010123854612485994
2017-04-28,-0.0035474444012801865
2017-05-01,0.006780907077742038
2017-05-02,-0.003367618033909836
2017-05-03,0.0020274759391494257
2017-05-04,-0.01365726830466818
2017-05-05,0.004273742216093224
2017-05-08,-0.02638286186058958
2017-05-09,0.014685118332616431
2017-05-10,0.004996723836083294
2017-05-11,-0.014915405883606181
2017-05-12,0.02071009489002007
2017-05-15,-0.005967513147931314
2017-05-16,-0.003430659056743668
2017-05-17,-0.021686621616310964
2017-05-18,0.00017579348734830802
2017-05-19,-0.001407232060841812
2017-05-22,0.01638190361871472
2017-05-23,-0.0029462562226962863
2017-05-24,0.0
2017-05-25,0.007300682985664997
2017-05-26,0.0012079351277713979
2017-05-30,0.011720024625227365
2017-05-31,0.007325311267813772
2017-06-01,0.04938272180452419
2017-06-02,0.008058021665206416
2017-06-05,-0.002238204641707653
2017-06-06,0.020028777533413367
2017-06-07,0.0031418795652042864
2017-06-08,0.012057598671244785
2017-06-09,-0.014544357546728337
2017-06-12,0.0040824396452157075
2017-06-13,0.01438601000666595
2017-06-14,0.005703743299753539
2017-06-15,-0.0072041132560823895
2017-06-16,0.0033966469034891755
2017-06-19,0.017387200705079042
2017-06-20,-0.011775396933367821
2017-06-21,-0.0007738176553465648
2017-06-22,-0.003562134854791177
2017-06-23,0.009791716302913978
2017-06-26,-0.007388100521803387
2017-06-27,-0.005427080535863049
2017-06-28,0.012628584794102116
2017-06-29,-0.02217077678337842
2017-06-30,0.005983399714207582
2017-07-03,-0.019721432779737924
2017-07-05,0.002235257982851735
2017-07-06,-0.019436009455551573
2017-07-07,0.0035743719677943098
2017-07-10,0.006475577789386122
2017-07-11,-0.00450381321244242
2017-07-12,0.006301447154768658
2017-07-13,-0.0017661286722125968
2017-07-14,-0.01769348404653759
2017-07-17,0.001146215580333454
2017-07-18,0.021753385144658965
2017-07-19,-0.008804148549997337
2017-07-20,0.003875861205676623
2017-07-21,0.0032174749969593464
2017-07-24,0.0056126688055477825
2017-07-25,-0.001435237567318004
2017-07-26,-0.015490122713243015
2017-07-27,0.01005668242234714
2017-07-28,-0.01589851206953463
2017-07-31,0.005384995841070772
2017-08-01,-0.0061675549956605735
2017-08-02,-0.011269107218277563
2017-08-03,0.00396436105081488
2017-08-04,0.0031258509902638565
2017-08-07,0.0016402111118845042
2017-08-08,-0.001145992393032813
2017-08-09,-0.0036066738362194872
2017-08-10,-0.010200857435645028
2017-08-11,-0.008311097403191803
2017-08-14,0.018940724904087824
2017-08-15,0.017601497399327037
2017-08-16,-0.005172852187792398
2017-08-17,-0.023236932981175795
2017-08-18,-0.0016637530328988959
2017-08-21,0.003999374030771774
2017-08-22,0.005311156459979038
2017-08-23,-0.01122650633751121
2017-08-24,0.005843919244764795
2017-08-25,-0.0019920142943542496
2017-08-28,0.0026613204475123275
2017-08-29,0.0071333900372669845
2017-08-30,-0.002470740823366291
2017-08-31,0.02724584065238167
2017-09-01,0.010608912412477967
2017-09-05,-0.0033400523652339364
2017-09-06,0.009575402049423198
2017-09-07,0.0020550648795487625
2017-09-08,-0.004259309350698848
2017-09-11,0.01837753057601277
2017-09-12,0.003111643351841442
2017-09-13,-0.0006204827660313272
2017-09-14,-0.005431431700042455
2017-09-15,-0.013106524565952071
2017-09-18,0.006007780225160575
2017-09-19,0.014144433968090953
2017-09-20,-0.0026646147316737867
2017-09-21,-0.0001572853952674924
2017-09-22,-0.0007860564473679554
2017-09-25,-0.019820417960126013
2017-09-26,0.01380199393373771
2017-09-27,0.015671985236644925
2017-09-28,-0.00810490724776769
2017-09-29,0.008171133527114183
2017-10-02,0.012624584112855608
2017-10-03,-0.0012313633570739668
2017-10-04,0.002619925067664841
2017-10-05,-0.0003073804447488726
2017-10-06,-0.011992766465173443
2017-10-09,-0.009336844876356665
2017-10-10,-0.004712739114760889
2017-10-11,-0.0006312554837838436
2017-10-12,-0.025900164014437843
2017-10-13,0.005350215344984255
2017-10-16,0.01273987503375662
2017-10-17,-0.007802549798083924
2017-10-18,-0.0067405237540004714
2017-10-19,0.007270880847277006
2017-10-20,0.005614436678200052
2017-10-23,0.007018666932644191
2017-10-24,0.0003167776455736959
2017-10-25,-0.003800412477200532
2017-10-26,-0.005245537929686184
2017-10-27,-0.013263102496184564
2017-10-30,-0.004696363649854374
2017-10-31,0.03123982714533846
2017-11-01,0.015619989033058612
2017-11-02,0.008233665292632919
2017-11-03,0.015100367461124087
2017-11-06,0.010169893694562226
2017-11-07,0.011870768925057895
2017-11-08,0.00831611551642042
2017-11-09,-0.007069300366242981
2017-11-10,-0.0002966207619609085
2017-11-13,-0.0022254490819222372
2017-11-14,0.00029737055497136566
2017-11-15,-0.015162858801928913
2017-11-16,0.006490379627948295
2017-11-17,-0.0026994159787155914
2017-11-20,0.008722021803061919
2017-11-21,0.010584279212453973
2017-11-22,-0.0013276406554633136
2017-11-24,-0.0007384849592907416
2017-11-27,0.001625933989085393
2017-11-28,0.00885483449050617
2017-11-29,-0.011702797554553834
2017-11-30,0.02560658979284236
2017-12-01,0.007937967602569262
2017-12-04,-0.000859220963988161
2017-12-05,-0.004872333393801109
2017-12-06,-0.009936439262225316
2017-12-07,0.012363549215323122
2017-12-08,0.010919250840530692
2017-12-11,0.010091061645289612
2017-12-12,-0.013929856897776705
2017-12-13,0.01070203805673331
2017-12-14,-0.0039528927812237935
2017-12-15,-0.000709034310677148
2017-12-18,0.00879435158278885
2017-12-19,0.011951929032200104
2017-12-20,-0.006737989475714357
2017-12-21,-0.006501054352403668
2017-12-22,-0.007965490947325349
2017-12-26,0.005591968752608034
2017-12-27,0.010124112806307428
2017-12-28,-0.012140138360306474
2017-12-29,-0.007001825891983171
2018-01-02,-0.005612535120335327
2018-01-03,-0.011287719114235206
2018-01-04,-0.002488272908342193
2018-01-05,-0.003375080242157602
2018-01-08,0.0011777827400329954
2018-01-09,0.02235298533266583
2018-01-10,0.007480066555144438
2018-01-11,0.008423508042447958
2018-01-12,0.00552163247936166
2018-01-16,0.02323304954357508
2018-01-17,0.011558901208699845
2018-01-18,0.002993193592091714
2018-01-19,0.010578884541871059
2018-01-22,0.03476067576779296
2018-01-23,0.007263127978965445
2018-01-24,-0.0028329562356355087
2018-01-25,-0.02685920731835456
2018-01-26,0.00185761831194875
2018-01-29,0.0467549364348836
2018-01-30,-0.008224836657201529
2018-01-31,-0.010972225547150494
2018-02-01,0.008900925906912827
2018-02-02,-0.03874187102476989
2018-02-05,-0.03724399246372867
2018-02-06,0.023901777395293422
2018-02-07,-0.009175547097687975
2018-02-08,-0.03322900090344738
2018-02-09,0.00014092659171427435
2018-02-12,0.007605644510846554
2018-02-13,0.02250486281201791
2018-02-14,0.01777164177934143
2018-02-15,0.005238558860596321
2018-02-16,0.002405114370371164
2018-02-20,0.0002664752028109785
2018-02-21,0.000266522719906348
2018-02-22,-0.028110951011035556
2018-02-23,0.018917367463412882
2018-02-26,-0.005112361220805273
2018-02-27,-0.01230576731942512
2018-02-28,-0.003149059948168831
2018-03-01,-0.026919200018467038
2018-03-02,0.009315391463708966
2018-03-05,0.0008392243395827226
2018-03-06,0.014950294184250312
2018-03-07,0.005506508966723667
2018-03-08,0.049014333704657354
2018-03-09,-0.0019577580165595077
2018-03-12,-0.010984857735277243
2018-03-13,-0.02340313828317453
2018-03-14,0.0005415011736940034
2018-03-15,0.011772645182158703
2018-03-16,0.0037449107653428904
2018-03-19,0.0
2018-03-20,0.0013325542918711797
2018-03-21,-0.014516351766846625
2018-03-22,-0.02700503025694989
2018-03-23,-0.028314821501779663
2018-03-26,0.01630110642206395
2018-03-27,0.017175293605643738
2018-03-28,-0.012279999845198453
2018-03-29,0.01582343035675593
2018-04-02,-0.018358729204994262
2018-04-03,0.005242376494115408
2018-04-04,-0.012825899503040805
2018-04-05,0.015276823767154779
2018-04-06,-0.02657867259478741
2018-04-09,0.009534922824188552
2018-04-10,0.02189473225349592
2018-04-11,-0.007842132574796934
2018-04-12,0.02145381189646267
2018-04-13,-0.007599908005979761
2018-04-16,0.01573367992103103
2018-04-17,0.007539907484657604
2018-04-18,0.012516511293560129
2018-04-19,-0.007793614202669663
2018-04-20,0.0006773524046010948
2018-04-23,0.007443449988013384
2018-04-24,-0.008731707599767713
2018-04-25,-0.019650617639161427
2018-04-26,0.010644126692849865
2018-04-27,-0.010668761362164658
2018-04-30,0.013825723653135835
2018-05-01,0.020864275147684852
2018-05-02,0.005209855481462133
2018-05-03,0.0014618784910465088
2018-05-04,0.013535143743654166
