Date,PCAR
2017-05-18,-0.016566681852173804
2017-05-19,0.008021715775735183
2017-05-22,0.0007960061446612432
2017-05-23,-0.00111312364242111
2017-05-24,-0.0019106234253754018
2017-05-25,0.0
2017-05-26,-0.0009570779792730244
2017-05-30,0.00015938443218654896
2017-05-31,0.005108804270847145
2017-06-01,0.011594979052431675
2017-06-02,-0.008479008584767134
2017-06-05,-0.013143047435251853
2017-06-06,0.02888362114442722
2017-06-07,-0.010449596366368996
2017-06-08,0.008195198544392435
2017-06-09,0.000625468703607801
2017-06-12,0.008748579931915135
2017-06-13,-0.003716969336306941
2017-06-14,-0.006839522397378284
2017-06-15,0.01909513031515586
2017-06-16,0.0015362635054596563
2017-06-19,-0.00030711770811642225
2017-06-20,-0.018407312728298986
2017-06-21,-0.019378441885023134
2017-06-22,0.0
2017-06-23,-0.0038246516661236685
2017-06-26,0.010878243362918427
2017-06-27,-0.00617162756845413
2017-06-28,0.040764291173365885
2017-06-29,-0.000765013754429611
2017-06-30,0.011177344204589712
2017-07-03,0.014536929210686278
2017-07-05,-0.00910473620463248
2017-07-06,0.012200502710213446
2017-07-07,0.006249977418075314
2017-07-10,0.012718140220154162
2017-07-11,0.0005841046003585149
2017-07-12,0.0
2017-07-13,-0.003794177772311391
2017-07-14,0.005713344174914425
2017-07-17,-0.00611785231358708
2017-07-18,0.003224173067393199
2017-07-19,0.0011688354485650532
2017-07-20,0.0002918962892712873
2017-07-21,0.00466794946252036
2017-07-24,0.00392046392781964
2017-07-25,-0.007231665810447208
2017-07-26,-0.0011654858714791327
2017-07-27,-0.005834343308794954
2017-07-28,0.00029394048245312554
2017-07-31,0.003959563469270622
2017-08-01,-0.020599079943996568
2017-08-02,0.00596686022676951
2017-08-03,0.0025204064425408124
2017-08-04,0.014346949995933889
2017-08-07,-0.00043706852759417547
2017-08-08,-0.00948260427591252
2017-08-09,-0.010161556205080413
2017-08-10,-0.029757316909738152
2017-08-11,-0.0061340666684442935
2017-08-14,0.010068368418680196
2017-08-15,-0.005214500050251036
2017-08-16,-0.0067824032284971025
2017-08-17,-0.01986694219529639
2017-08-18,-0.0023749683793647947
2017-08-21,0.003968467498090877
2017-08-22,0.018972041332092626
2017-08-23,-0.006827084675291584
2017-08-24,-0.0029685902310648826
2017-08-25,0.002977428997701148
2017-08-28,0.006092649024631358
2017-08-29,0.011801483520573974
2017-08-30,0.014119102639682746
2017-08-31,0.0037832016025416415
2017-09-01,-0.0070856174164167784
2017-09-05,-0.008654777808618008
2017-09-06,-0.0007659867468757797
2017-09-07,0.024371908665048014
2017-09-08,0.011521565840220793
2017-09-11,0.001479046476106749
2017-09-12,0.015361671031179469
2017-09-13,0.00552875854508228
2017-09-14,0.0014461822008968728
2017-09-15,0.010113165013525771
2017-09-18,0.013443841832218917
2017-09-19,0.0005644004472922237
2017-09-20,-0.0008465632919680832
2017-09-21,-0.0018348751167034383
2017-09-22,0.010040961154375694
2017-09-25,0.008820973788663311
2017-09-26,-0.002498179426025149
2017-09-27,0.011409350437027843
2017-09-28,-0.0044019623143425335
2017-09-29,-0.00041462990238405606
2017-10-02,0.008018101152126755
2017-10-03,0.011519072003187691
2017-10-04,0.008134950458006829
2017-10-05,0.004975130120159932
2017-10-06,-0.019403077167862937
2017-10-09,0.00027288089829458073
2017-10-10,0.001637051608317952
2017-10-11,-0.007627159079304335
2017-10-12,0.0009607492387733174
2017-10-13,-0.0032910343998304725
2017-10-16,0.0002754178118258288
2017-10-17,-0.00013767098887040863
2017-10-18,-0.0013753969854379822
2017-10-19,0.016115576405976828
2017-10-20,0.015588809520284075
2017-10-23,-0.0036035125994849926
2017-10-24,-0.05720041822864863
2017-10-25,-0.0021312140548163105
2017-10-26,0.02634196360477281
2017-10-27,-0.0029134375868302698
2017-10-30,-0.01975801308233971
2017-10-31,0.01816925150263282
2017-11-01,-0.010455949625575611
2017-11-02,0.013806522698773582
2017-11-03,-0.00889366911014522
2017-11-06,-0.009955080109071424
2017-11-07,-0.0018412932101429247
2017-11-08,0.0005676649917523147
2017-11-09,-0.015598279605581578
2017-11-10,0.002448852156044179
2017-11-13,-0.00028858356035654786
2017-11-14,-0.00937662648470261
2017-11-15,-0.006990297900782316
2017-11-16,0.022144113159260348
2017-11-17,-0.04318486843183933
2017-11-20,0.015144752335155998
2017-11-21,-0.00014813166355642782
2017-11-22,0.0026594147197387397
2017-11-24,-0.013702796055363287
2017-11-27,-0.000597279781388349
2017-11-28,0.0243644749756029
2017-11-29,0.007004239933787293
2017-11-30,0.019127797574309158
2017-12-01,-0.009668751498462469
2017-12-04,0.008901809538287786
2017-12-05,-0.0014229362004173352
2017-12-06,-0.0007128142825204575
2017-12-07,0.01568755709686287
2017-12-08,0.010530540674654087
2017-12-11,-0.0031959234935644565
2017-12-12,0.0023699240063874694
2017-12-13,-0.008626905861980338
2017-12-14,-0.012553576988107662
2017-12-15,-0.0008666942901544017
2017-12-18,0.020821359158055497
2017-12-19,0.004249415090956443
2017-12-20,0.005782614742848136
2017-12-21,-0.0011218305873943457
2017-12-22,-0.003229113253240601
2017-12-26,0.0021127376991412206
2017-12-27,-0.004357312519312262
2017-12-28,0.008470148319588588
2017-12-29,-0.005039211882413297
2018-01-02,0.027293253742707746
2018-01-03,0.012188711730147128
2018-01-04,0.012718040243145046
2018-01-05,0.003339599252174974
2018-01-08,-0.0031956494787309664
2018-01-09,-0.00040059639132394853
2018-01-10,-0.00962174184511233
2018-01-11,0.01970017088561704
2018-01-12,0.010983354066822049
2018-01-16,-0.005627975866781654
2018-01-17,0.007502835801056262
2018-01-18,-0.0018292817512366444
2018-01-19,0.014528598488126931
2018-01-22,0.0016772915513798559
2018-01-23,-0.0036061393966938526
2018-01-24,0.012021511585738276
2018-01-25,-0.013667006489904598
2018-01-26,0.019295307577680276
2018-01-29,0.0036843440918654657
2018-01-30,-0.041265658629846436
2018-01-31,-0.015579402459704905
2018-02-01,0.0021457592777764933
2018-02-02,-0.028372659466088912
2018-02-05,-0.04683174243505095
2018-02-06,0.012283040165117054
2018-02-07,-0.01941459288054115
2018-02-08,-0.024894485889626505
2018-02-09,0.007763577301205915
2018-02-12,0.014720907840845232
2018-02-13,-0.0014650537199384361
2018-02-14,0.014382213209098937
2018-02-15,-0.0020254239071640923
2018-02-16,-0.002899997559965506
2018-02-20,0.0030535989271600616
2018-02-21,0.0033335320404126456
2018-02-22,0.01704721558734601
2018-02-23,0.013068258959214818
2018-02-26,0.0032249473383185734
2018-02-27,-0.004472418154332636
2018-02-28,0.005054060992376819
2018-03-01,-0.035619779092347925
2018-03-02,-0.0267958886819174
2018-03-05,0.024110727760627837
2018-03-06,0.01598607802345664
2018-03-07,-0.012015329614045944
2018-03-08,-0.013175119284636216
2018-03-09,0.013351020573260541
2018-03-12,-0.019256121690176653
2018-03-13,-0.005314337772554079
2018-03-14,-0.01528637265672006
2018-03-15,0.007083742734093068
2018-03-16,0.013768070763844342
2018-03-19,-0.023471658495446968
2018-03-20,0.002116016027333245
2018-03-21,0.007995366749766086
2018-03-22,-0.03741391963853513
2018-03-23,-0.021455347700878202
2018-03-26,0.033047628387987915
2018-03-27,-0.017533374173771765
2018-03-28,0.009705812835074212
2018-03-29,0.025891571046489315
2018-04-02,-0.026598223562366186
2018-04-03,0.020183171865278293
2018-04-04,0.024653776759014034
2018-04-05,0.015000910006417012
2018-04-06,-0.03043614027259356
2018-04-09,-0.011016994739373231
2018-04-10,0.03372447701747561
2018-04-11,-0.010480717761646052
2018-04-12,0.017156506566313734
2018-04-13,-0.0045472585698699275
2018-04-16,0.024311398116074523
2018-04-17,0.0031644966395161234
2018-04-18,0.01634644660128015
2018-04-19,-0.01749445373939973
2018-04-20,-0.006605274223649538
2018-04-23,0.003324707076242772
2018-04-24,-0.06468827668038923
2018-04-25,-0.0003078310265753892
2018-04-26,-0.009861488537332375
2018-04-27,0.002334341294066178
2018-04-30,-0.011489212615910183
2018-05-01,-0.001413153246206389
2018-05-02,-0.022177080162120943
2018-05-03,0.007560080457430507
