Date,SYF
2017-03-01,0.017936081877963916
2017-03-02,-0.024939015993828195
2017-03-03,0.002224053736364695
2017-03-06,-0.013037498490947597
2017-03-07,0.0005620094131644215
2017-03-08,0.00308990708129131
2017-03-09,0.0039204652637525594
2017-03-10,0.004462801459539811
2017-03-13,0.0005554285243476453
2017-03-14,-0.0030529662465750285
2017-03-15,-0.003340464904436402
2017-03-16,0.0008378989129209646
2017-03-17,-0.01981584921826196
2017-03-20,-0.02619604645174356
2017-03-21,-0.034502766898799164
2017-03-22,0.0018173109962196232
2017-03-23,0.010580147202109647
2017-03-24,-0.0035897655565606534
2017-03-27,-0.01711169348460062
2017-03-28,0.02810005207114674
2017-03-29,0.003565097579305343
2017-03-30,0.019242263574222873
2017-03-31,-0.003776028880032256
2017-04-03,-0.015743324522880076
2017-04-04,-0.0008888076289413904
2017-04-05,-0.013934034176419141
2017-04-06,-0.000901887766469267
2017-04-07,-0.0021063513810106738
2017-04-10,-0.008745760535200153
2017-04-11,0.0054760299206624286
2017-04-12,-0.007261655640494746
2017-04-13,-0.013410488487344607
2017-04-17,0.020080362797813223
2017-04-18,-0.005148291967883689
2017-04-19,0.004566076371037342
2017-04-20,0.025757416007971434
2017-04-21,-0.013884705934236519
2017-04-24,0.015578391962828286
2017-04-25,-0.0023599279797826833
2017-04-26,-0.017445319321766628
2017-04-27,-0.005416985962844567
2017-04-28,-0.15885015077652354
2017-05-01,0.005036049153199773
2017-05-02,0.033285562240195965
2017-05-03,-0.0034636483476226942
2017-05-04,0.0010473581046510638
2017-05-05,-0.0020926870750371807
2017-05-08,-0.008039441108755208
2017-05-09,-0.009866077613461255
2017-05-10,-0.012099606900376814
2017-05-11,-0.02989923975668518
2017-05-12,-0.01262511396603172
2017-05-15,0.019556320902470947
2017-05-16,-0.00995949768189952
2017-05-17,-0.012667705928435025
2017-05-18,0.0
2017-05-19,0.012830235579751825
2017-05-22,0.002607845248987495
2017-05-23,-0.0026010620815958285
2017-05-24,-0.001490420442799123
2017-05-25,0.016044761623080772
2017-05-26,0.005141502961928612
2017-05-30,-0.009864718510642412
2017-05-31,-0.009225283975388132
2017-06-01,0.013780084781970237
2017-06-02,0.006613006726560844
2017-06-05,0.020438156132683627
2017-06-06,0.011802549900606252
2017-06-07,0.020501691293610902
2017-06-08,-0.006927461581762606
2017-06-09,0.0010462622933584687
2017-06-12,0.0020907433415939813
2017-06-13,0.007997106392242603
2017-06-14,0.008278671677985683
2017-06-15,0.008210698004955663
2017-06-16,-0.004750383930483881
2017-06-19,0.003068553123874329
2017-06-20,0.0006796211128130558
2017-06-21,0.008831605857070546
2017-06-22,-0.013468044099280263
2017-06-23,-0.011262697404660349
2017-06-26,0.02450798894589723
2017-06-27,-0.00808628784946508
2017-06-28,0.012228352996178193
2017-06-29,-0.008389280761236795
2017-06-30,0.009136887544805017
2017-07-03,0.00804848132260072
2017-07-05,-0.00931460102143844
2017-07-06,-0.013431940657273378
2017-07-07,0.010891756088151627
2017-07-10,-0.019192088324043066
2017-07-11,-0.0010295807768728737
2017-07-12,0.007903749124022363
2017-07-13,0.001022798097320754
2017-07-14,0.004087091535792675
2017-07-17,0.0057666823320894345
2017-07-18,-0.010792494706507672
2017-07-19,0.006136947415836591
2017-07-20,0.0006777063499805447
2017-07-21,0.0453776249646034
2017-07-24,-0.004211172680037012
2017-07-25,0.004879722445563894
2017-07-26,-0.010359331927074611
2017-07-27,-0.007523762820127899
2017-07-28,-0.013184098317612913
2017-07-31,0.01269211229977718
2017-08-01,-0.014511615315167536
2017-08-02,0.006023906196223727
2017-08-03,0.0
2017-08-04,-0.0013375093856569098
2017-08-07,0.017743775269980278
2017-08-08,0.010526081456750935
2017-08-09,-0.015298962943291583
2017-08-10,-0.030744018078406876
2017-08-11,-0.004092875662914608
2017-08-14,0.015068594811407321
2017-08-15,0.04554637271857631
2017-08-16,-0.0038718693346557753
2017-08-17,-0.02494356602367931
2017-08-18,-0.0009966652062667336
2017-08-21,0.006318459029134749
2017-08-22,0.00264384884466895
2017-08-23,-0.0009887812591118372
2017-08-24,0.004949028970129055
2017-08-25,0.0026262603820450536
2017-08-28,-0.008186059543340063
2017-08-29,-0.005612470578927442
2017-08-30,0.017928448104323147
2017-08-31,0.004240023856795672
2017-09-01,0.004222121958963321
2017-09-05,-0.0339587757157066
2017-09-06,0.0030130968417378945
2017-09-07,-0.03004006683117111
2017-09-08,-0.017549758636885238
2017-09-11,0.021015822669721684
2017-09-12,0.001372221884756497
2017-09-13,0.004453629634311174
2017-09-14,-0.02114607632757015
2017-09-15,0.011149981721275237
2017-09-18,0.008269813682612703
2017-09-19,-0.005809881146508378
2017-09-20,-0.0030938080656672806
2017-09-21,-0.0037927895600387007
2017-09-22,0.020075919966832556
2017-09-25,0.003053993308787417
2017-09-26,0.01285517780804546
2017-09-27,0.03340004760697535
2017-09-28,0.008080303550344725
2017-09-29,-0.004488685068737341
2017-10-02,0.01384855606865587
2017-10-03,0.007623866199024221
2017-10-04,-0.012925632022810607
2017-10-05,0.011178743081663889
2017-10-06,-0.01105516028511011
2017-10-09,0.004152223009329159
2017-10-10,0.009859876728320227
2017-10-11,-0.010393643792450336
2017-10-12,-0.024824861640087126
2017-10-13,0.005874674912971001
2017-10-16,0.022063365907475596
2017-10-17,-0.016507829343754832
2017-10-18,0.017107646776521657
2017-10-19,0.006347382474275021
2017-10-20,0.041942613569088794
2017-10-23,-0.010895957151028202
2017-10-24,-0.0009178393372664129
2017-10-25,-0.008269704523102495
2017-10-26,0.015132919358688879
2017-10-27,0.002129457116410105
2017-10-30,-0.010321832835433198
2017-10-31,0.00061346561649267
2017-11-01,0.006437972699363748
2017-11-02,0.011879511443126045
2017-11-03,0.0012092645867147755
2017-11-06,-0.010268598948716456
2017-11-07,-0.012511515667820716
2017-11-08,-0.008961505708635742
2017-11-09,0.000623377886566967
2017-11-10,-0.0006229895286712361
2017-11-13,0.016214515661640894
2017-11-14,-0.000920607252479333
2017-11-15,-0.0009215972699292418
2017-11-16,0.026129673578024315
2017-11-17,0.01437993987087105
2017-11-20,0.0
2017-11-21,-0.0026578931050953436
2017-11-22,-0.0029610772169494926
2017-11-24,-0.005345850451041412
2017-11-27,-0.008361241915306405
2017-11-28,0.03854280261486265
2017-11-29,0.02493496040630494
2017-11-30,0.015275436058986402
2017-12-01,0.0013931808835681014
2017-12-04,0.04201466723578018
2017-12-05,-0.00373812786926897
2017-12-06,0.002143990768799897
2017-12-07,-0.0013375362429374205
2017-12-08,0.004285588943317764
2017-12-11,0.0023995300979187117
2017-12-12,-0.006118421860231038
2017-12-13,-0.019272070532081464
2017-12-14,0.009552514967088754
2017-12-15,0.005406689617481808
2017-12-18,0.03549332291265306
2017-12-19,-0.008569286829576583
2017-12-20,-0.0057619138521666224
2017-12-21,0.016859751348252017
2017-12-22,0.004404685994877422
2017-12-26,-0.0015479596116556582
2017-12-27,-0.0028418092120869876
2017-12-28,0.009585685045465864
2017-12-29,-0.009237844934643413
2018-01-02,0.006474689540333589
2018-01-03,0.006691185577152536
2018-01-04,0.0071574522725441625
2018-01-05,0.00862897559857001
2018-01-08,-0.012078280251493378
2018-01-09,0.004584862982423443
2018-01-10,0.005577834393950543
2018-01-11,0.002521611946807001
2018-01-12,-0.009808889196306847
2018-01-16,-0.03657624958494754
2018-01-17,0.0034273795595063383
2018-01-18,-0.01996828260572925
2018-01-19,0.03136716062217948
2018-01-22,0.027294321020884027
2018-01-23,0.0065785033723848585
2018-01-24,-0.0010054630001680165
2018-01-25,-0.004025899894057661
2018-01-26,0.01591698995192581
2018-01-29,-0.0012433881529609891
2018-01-30,-0.013197126869041509
2018-01-31,0.0012613525220064314
2018-02-01,-0.0005039984380001972
2018-02-02,-0.021007227659103345
2018-02-05,-0.04653565387866243
2018-02-06,0.02142076241181834
2018-02-07,-0.0045124667602483015
2018-02-08,-0.06720027194096145
2018-02-09,0.0014294713426641348
2018-02-12,0.03454179305001581
2018-02-13,-0.006347073921228907
2018-02-14,0.01916170087852631
2018-02-15,0.003814748196933282
2018-02-16,-0.00298580915540414
2018-02-20,-0.004628450515365978
2018-02-21,0.00027379037150621066
2018-02-22,-0.006562948106885402
2018-02-23,0.02257073524774733
2018-02-26,0.006460363262491109
2018-02-27,-0.015512088501683285
2018-02-28,-0.011409856947505737
2018-03-01,-0.014839281800513748
2018-03-02,0.00223126516556027
2018-03-05,0.008349607935041359
2018-03-06,-0.000827964453419705
2018-03-07,0.0027627187636489747
2018-03-08,0.014875755189807771
2018-03-09,0.011943174231388243
2018-03-12,-0.008046941788497852
2018-03-13,-0.00811234466152777
2018-03-14,-0.015812348748695082
2018-03-15,-0.03961238741546491
2018-03-16,0.01528702062405296
2018-03-19,0.0017048406268829197
2018-03-20,0.003970278611777234
2018-03-21,-0.0028248283105362093
2018-03-22,-0.04447583714092407
2018-03-23,-0.03616977389751641
2018-03-26,0.024300499771038098
2018-03-27,-0.01891904950238099
2018-03-28,0.013467811171480104
2018-03-29,0.012685173763222535
2018-04-02,-0.02594684486725607
2018-04-03,0.023576201370614225
2018-04-04,0.014358301131117912
2018-04-05,0.02624598032871517
2018-04-06,-0.028448146044410372
2018-04-09,0.0014785302774094067
2018-04-10,0.01772003866239613
2018-04-11,-0.006383985456361652
2018-04-12,0.017231033528386508
2018-04-13,-0.021820222970718173
2018-04-16,0.011740611359662756
2018-04-17,0.0029013089530296465
2018-04-18,0.009256452646132507
2018-04-19,0.013184334900749661
2018-04-20,-0.0042434628279574005
2018-04-23,-0.013352136271282622
2018-04-24,-0.010941787785623491
2018-04-25,-0.030858800307504652
2018-04-26,0.00030075325018574794
2018-04-27,-0.005706036517142854
2018-04-30,0.001812316435017225
2018-05-01,-0.002713245009433596
2018-05-02,-0.0045344473756471215
2018-05-03,-0.02429418111007242
2018-05-04,0.020325277696147115
2018-05-07,0.0027584516493428524
