Date,AON
2016-01-27,-0.0013949665658012922
2016-01-28,0.005606363925146685
2016-01-29,0.020211873949541825
2016-02-01,-0.0028466693958623113
2016-02-02,-0.015756935860442467
2016-02-03,0.01786554184626965
2016-02-04,0.013790871309501629
2016-02-05,0.044069630359194756
2016-02-08,0.001184535222681804
2016-02-09,-0.0010757059275536829
2016-02-10,-0.000538164192868007
2016-02-11,-0.0015080285944528704
2016-02-12,0.011975222529393204
2016-02-16,0.0037312617682627724
2016-02-17,0.009028201840763694
2016-02-18,-0.004526501468386179
2016-02-19,-0.010468214626779049
2016-02-22,0.002030169740807608
2016-02-23,0.0031994882659034385
2016-02-24,0.006271856161104816
2016-02-25,0.006866769079539203
2016-02-26,0.004721294762862094
2016-02-29,-0.004907813775978265
2016-03-01,0.006925930907851541
2016-03-02,0.015007631306722446
2016-03-03,0.008522468570170805
2016-03-04,0.007228654327981587
2016-03-07,0.002122818207631605
2016-03-08,-0.007060485548653128
2016-03-09,0.0028443436118781307
2016-03-10,-0.0016208373443882262
2016-03-11,0.019480782934984342
2016-03-14,-0.007066394133468656
2016-03-15,0.0012027307242734597
2016-03-16,-0.001000960846002985
2016-03-17,0.022146458803800506
2016-03-18,-0.005196195291247929
2016-03-21,0.0011829076225837731
2016-03-22,-0.0012799147300602831
2016-03-23,-0.009363127749766664
2016-03-24,0.006168384320941245
2016-03-28,0.009987040907728728
2016-03-29,0.007832588969883592
2016-03-30,0.009908712636211847
2016-03-31,0.004713264317392163
2016-04-01,0.004021022900569271
2016-04-04,-0.00019057481366746565
2016-04-05,-0.028040093379677167
2016-04-06,0.0018643890218406067
2016-04-07,-0.010480043624595425
2016-04-08,0.00277167311156834
2016-04-11,0.0015790728746676308
2016-04-12,0.010249549521338608
2016-04-13,0.012096155464769165
2016-04-14,0.0014456604318846544
2016-04-15,0.0038501947734319586
2016-04-18,0.013039292631300325
2016-04-19,-0.0044482024910468265
2016-04-20,-0.0072251742390083695
2016-04-21,-0.011873842567674764
2016-04-22,0.0003875961201798006
2016-04-25,0.0021311536277428544
2016-04-26,0.012373187022717058
2016-04-27,-0.004010509645565596
2016-04-28,-0.007885977194039051
2016-04-29,0.018999600129933736
2016-05-02,0.014269469707232751
2016-05-03,-0.007972350294754293
2016-05-04,0.0018909820135044608
2016-05-05,-0.0052845221368527096
2016-05-06,-0.0059768772005224235
2016-05-09,-0.0006678011630522063
2016-05-10,0.013465647533408065
2016-05-11,-0.005748219700898671
2016-05-12,0.001990247536253431
2016-05-13,0.0008514813193525317
2016-05-16,0.003496739885430422
2016-05-17,-0.004332347708133177
2016-05-18,-0.003121498444413673
2016-05-19,-0.005788036441535804
2016-05-20,0.005821732843386274
2016-05-23,-0.0024668659808375626
2016-05-24,0.0171214991382731
2016-05-25,-0.001963585842321036
2016-05-26,0.0024361218353838865
2016-05-27,0.015423280398739525
2016-05-31,0.005891600907740102
2016-06-01,0.0006408146967031847
2016-06-02,0.0008229123609679867
2016-06-03,-0.006488331696545169
2016-06-06,0.00625481121770588
2016-06-07,0.0010967156887795593
2016-06-08,0.002282925382403045
2016-06-09,0.0008200655615482333
2016-06-10,-0.004460406916058424
2016-06-13,-0.01225221004432453
2016-06-14,-0.005090896174409942
2016-06-15,-0.008373611079478427
2016-06-16,0.003846721774431572
2016-06-17,-0.001215025973218875
2016-06-20,0.004866171010334597
2016-06-21,0.003911406756343494
2016-06-22,-0.0006493228523132277
2016-06-23,0.01086065539163017
2016-06-24,-0.044903711475553276
2016-06-27,-0.030862536628852744
2016-06-28,0.030952159630726284
2016-06-29,0.02415345218311038
2016-06-30,0.026308334041728942
2016-07-01,0.004943734236864339
2016-07-05,-0.013482525747685492
2016-07-06,-0.0018473586856520008
2016-07-07,0.007956584533909572
2016-07-08,0.005690678922968706
2016-07-11,0.005475825043804727
2016-07-12,0.003540240187153376
2016-07-13,-0.0027136201696226214
2016-07-14,0.0026302488063261187
2016-07-15,0.00262304951649317
2016-07-18,-0.002887102467552971
2016-07-19,-0.007147701708827614
2016-07-20,0.0022781786689582972
2016-07-21,-0.006364746928313902
2016-07-22,0.011713112960805017
2016-07-25,-0.0021709410161242504
2016-07-26,0.006345056467719212
2016-07-27,-0.00486380250521512
2016-07-28,0.001906628714243075
2016-07-29,-0.02981175529914748
2016-08-01,0.011674748547105818
2016-08-02,0.0008307682962558349
2016-08-03,0.011991648103220065
2016-08-04,0.002187313685839243
2016-08-05,0.006366815916372337
2016-08-08,-0.001988327119640365
2016-08-09,-0.0017202835391638693
2016-08-10,-0.004263692548021836
2016-08-11,0.0011841724257206643
2016-08-12,-0.002638710287301338
2016-08-15,-0.0005472521585242474
2016-08-16,-0.0034687312919798874
2016-08-17,0.0027478928579331985
2016-08-18,-0.00036552730307437553
2016-08-19,-0.00795043225676706
2016-08-22,0.0076457086783419115
2016-08-23,0.0004572244860672203
2016-08-24,0.0003655521494949632
2016-08-25,0.005754438720992905
2016-08-26,-0.0007266556445245653
2016-08-29,0.012814670653589655
2016-08-30,-0.002243106020775598
2016-08-31,0.0014387500123282937
2016-09-01,0.0
2016-09-02,0.006735719565879261
2016-09-06,0.0009811202570697564
2016-09-07,0.0005345718450597836
2016-09-08,-0.005967701791463553
2016-09-09,-0.023924718650607524
2016-09-12,0.0200129178106756
2016-09-13,-0.013860149728264659
2016-09-14,-0.005384518947405326
2016-09-15,0.012203868812987517
2016-09-16,-0.008249526519469197
2016-09-19,0.005301615838568807
2016-09-20,0.0030006233055708265
2016-09-21,0.016317643733052112
2016-09-22,0.011149900201465224
2016-09-23,-0.010673966761603149
2016-09-26,-0.004725790350738834
2016-09-27,0.006987939471985394
2016-09-28,-0.00106740973818642
2016-09-29,-0.012112635822321471
2016-09-30,0.014154097384061481
2016-10-03,-0.004266809743912248
2016-10-04,-0.005624829220491678
2016-10-05,0.0033223880093180558
2016-10-06,0.01279613222997078
2016-10-07,-0.006008087179223742
2016-10-10,-0.004711088100916805
2016-10-11,-0.018933770940392503
2016-10-12,0.007737715116256316
2016-10-13,-0.004606996455503443
2016-10-14,0.00453792721672075
2016-10-17,-0.00650488697082896
2016-10-18,0.0056378515972064225
2016-10-19,0.0009945913318158972
2016-10-20,-0.00614261228534374
2016-10-21,-0.004271770328043489
2016-10-24,0.00438139290255446
2016-10-25,-0.020357931323220946
2016-10-26,0.003710789861024466
2016-10-27,0.00212598147356835
2016-10-28,0.029697403638882847
2016-10-31,-0.004222641182516806
2016-11-01,-0.018226477455208667
2016-11-02,-0.01167149444007154
2016-11-03,0.008740866393894153
2016-11-04,-0.006360477473037474
2016-11-07,0.033398256827071426
2016-11-08,0.006822688255623266
2016-11-09,-0.010878257192007523
2016-11-10,0.016316514701343543
2016-11-11,-0.019957281945285787
2016-11-14,-0.002715207700071942
2016-11-15,-0.0005445797049467016
2016-11-16,-0.0014528794219055285
2016-11-17,0.013276505994737064
2016-11-18,0.004756308092798367
2016-11-21,0.008574570763024258
2016-11-22,0.003896499832859446
2016-11-23,0.0013232326381913406
2016-11-25,0.0026430404328627866
2016-11-28,-0.009050202542900232
2016-11-29,0.00771411597143512
2016-11-30,0.003959351210603312
2016-12-01,-0.01796651141519412
2016-12-02,-0.003837472627865046
2016-12-05,0.006719004141603646
2016-12-06,0.007475402036307921
2016-12-07,0.02420277394578929
2016-12-08,-0.02639067788144933
2016-12-09,0.0012403433582650614
2016-12-12,-0.002566047879003275
2016-12-13,-0.0015964221478254048
2016-12-14,-0.0071959342588033826
2016-12-15,0.005726900373927535
2016-12-16,-0.0026693788810199237
2016-12-19,0.0021410281569953504
2016-12-20,-0.004451025003938902
2016-12-21,0.0037557124221287985
2016-12-22,0.0020489274711603667
2016-12-23,0.003645142411807134
2016-12-27,-0.00345459727287567
2016-12-28,-0.006933438044883
2016-12-29,-0.0026856084716894157
2016-12-30,0.0009874977691846087
2017-01-03,0.004931438638085872
2017-01-04,0.01097438127784467
2017-01-05,0.001500393053358584
2017-01-06,0.00766645877203076
2017-01-09,-0.008307870098468118
2017-01-10,-0.006790193439289882
2017-01-11,0.00035492042097362564
2017-01-12,0.0
2017-01-13,0.005503290914123715
2017-01-17,0.002912866438343986
2017-01-18,0.0037842290557543734
2017-01-19,-0.015519220711975645
2017-01-20,-0.0018702566379248386
2017-01-23,-0.0033015631594489614
2017-01-24,0.004565762448182298
2017-01-25,0.005614196972844709
2017-01-26,0.0009751435998388569
2017-01-27,0.003895246166559785
2017-01-30,-0.008756123443340091
2017-01-31,0.005621232859430503
2017-02-01,-0.01357566103057728
2017-02-02,0.011783733553689002
2017-02-03,0.014046854570641809
2017-02-06,0.00017512056335799997
2017-02-07,0.0014904554808958803
2017-02-08,0.0009629602156031591
2017-02-09,0.00708277060005158
2017-02-10,0.003646713573927318
2017-02-13,0.002422356187757879
2017-02-14,-0.00017266795690162873
2017-02-15,0.00612868396865851
2017-02-16,0.006177069427250714
2017-02-17,0.0021315969890258746
2017-02-21,-0.01667653335812269
2017-02-22,0.00025956787763825595
2017-02-23,0.005103864728476681
2017-02-24,0.003184395488629699
2017-02-27,-0.0016300375251078192
2017-02-28,-0.0061872251542545165
2017-03-01,0.01608299803020774
2017-03-02,-0.008935170838131223
2017-03-03,0.0001715116538896222
2017-03-06,-0.0066105454613005765
2017-03-07,-0.0014692466530225046
2017-03-08,0.0006922898321499726
2017-03-09,0.006140947095429228
2017-03-10,0.013152110785232596
2017-03-13,0.009163370828648487
2017-03-14,-0.004371837296977654
2017-03-15,0.0050664873948276234
2017-03-16,0.0018484598945078812
2017-03-17,-0.0027672304050282426
2017-03-20,-0.00613922299509051
2017-03-21,-0.005161665728654841
2017-03-22,0.00119078077322321
2017-03-23,-0.0019537719412892063
2017-03-24,0.0005107653512859134
2017-03-27,0.0055299900360603615
2017-03-28,0.005837787847268183
2017-03-29,-0.009421065542541518
2017-03-30,0.006114332760770003
2017-03-31,0.0017720020357789856
2017-04-03,-0.0030327291952443325
2017-04-04,0.004816895693518397
2017-04-05,0.002775487447438829
2017-04-06,0.0013419350261747454
2017-04-07,0.0020939248992117854
2017-04-10,0.0010029508952775767
2017-04-11,-0.0002503496202939104
2017-04-12,-0.00885342377567
2017-04-13,-0.004803234129760581
2017-04-17,0.00804418949944874
2017-04-18,-0.0015959443007796947
2017-04-19,0.002187389366892001
2017-04-20,0.012088430557217533
2017-04-21,-0.017667414272865112
2017-04-24,0.005150977241314969
2017-04-25,0.008652394616394998
2017-04-26,0.0
2017-04-27,0.0035920266987226057
2017-04-28,-0.002497073359556068
2017-05-01,0.0037549183279521614
2017-05-02,-0.0030760104741961447
2017-05-03,0.0035021941268351675
2017-05-04,0.007146717535574165
2017-05-05,0.00882843919659515
2017-05-08,0.004416324682202433
2017-05-09,0.012132547568167285
2017-05-10,-0.001689425836487013
2017-05-11,0.0016922848261951007
2017-05-12,-0.0004826743128448774
2017-05-15,0.01223428993768172
2017-05-16,0.0017494761123475477
2017-05-17,0.0
2017-05-18,0.005635716238145738
2017-05-19,0.004656995510320838
2017-05-22,0.00856394918308312
2017-05-23,0.0014799656862358734
2017-05-24,0.0049006518205712
2017-05-25,0.008746831651053277
2017-05-26,-0.0023787638391528088
2017-05-30,0.005384214036555868
2017-05-31,0.0015300548497843014
2017-06-01,0.005576162116067707
2017-06-02,-0.0018231694481743999
2017-06-05,-0.003043854830543813
2017-06-06,-0.004122139899746746
2017-06-07,0.007281844084076283
2017-06-08,0.002282919037089659
2017-06-09,0.0070609791189635285
2017-06-12,0.002940359984785257
2017-06-13,0.0077422324748441795
2017-06-14,0.007086302773005038
2017-06-15,0.004740612137753786
2017-06-16,0.0059714955919656365
2017-06-19,0.0024915630466593175
2017-06-20,-0.0047516352749273905
2017-06-21,-0.006243481493578784
2017-06-22,-0.007759950614817379
2017-06-23,-0.013780448982299909
2017-06-26,0.004758455813258733
2017-06-27,-0.003382677250095001
2017-06-28,0.010559501785742276
2017-06-29,-0.008508651005698753
2017-06-30,0.0008280552831632093
2017-07-03,0.0015792622594428263
2017-07-05,-0.001426729006053007
2017-07-06,0.003158787386998929
2017-07-07,0.012144417604421864
2017-07-10,0.0021479016755292513
2017-07-11,-0.009311964896465241
2017-07-12,0.004625125883884973
2017-07-13,0.007203584661310991
2017-07-14,0.004349969929362096
2017-07-17,0.004551588397810669
2017-07-18,0.004165079439393926
2017-07-19,0.0048035712013139165
2017-07-20,0.005576645135172642
2017-07-21,0.002160395950561167
2017-07-24,0.0035221479158824565
2017-07-25,0.002649720999758687
2017-07-26,-0.007500076755342144
2017-07-27,-0.021878497734397317
2017-07-28,0.023017710903390443
2017-07-31,-0.003605946679430594
2017-08-01,0.010277280235054809
2017-08-02,-0.0025790025334618827
2017-08-03,-0.0018671948993700394
2017-08-04,-0.00014415169309034415
2017-08-07,-0.0012953234155808069
2017-08-08,-0.0013687720753112753
2017-08-09,0.011617398963068792
2017-08-10,-0.009558418461253715
2017-08-11,-0.003312954649347555
2017-08-14,0.009177215450786091
2017-08-15,-0.0027211486176647037
2017-08-16,0.0002871936221013893
2017-08-17,-0.01880548885414335
2017-08-18,-0.0013172395681023685
2017-08-21,0.01208636379944883
2017-08-22,0.01013276575122335
2017-08-23,-0.00967281829912603
2017-08-24,-0.0031837109850352263
2017-08-25,0.0019603134135361966
2017-08-28,0.0023902801884452263
2017-08-29,-0.003468973127414121
2017-08-30,0.0018129822198194034
2017-08-31,0.007310777786902145
2017-09-01,-0.002155575811541577
2017-09-05,0.01073037875025351
2017-09-06,-0.0008551283836540913
2017-09-07,-0.01155277669289001
2017-09-08,0.029074452843843135
2017-09-11,0.00014044285781222854
2017-09-12,0.0016122952624386677
2017-09-13,0.0006998447451185275
2017-09-14,-0.005944463095185815
2017-09-15,0.008231101561910537
2017-09-18,0.005163560716310744
2017-09-19,0.002707246356476345
2017-09-20,0.010662070811588098
2017-09-21,-0.007124211600127661
2017-09-22,0.007451758576112466
2017-09-25,-0.005479079856614999
2017-09-26,0.007298881725610329
2017-09-27,0.001025941030955435
2017-09-28,0.003550657339693064
2017-09-29,-0.0057837206598911894
2017-10-02,0.008144893509678841
2017-10-03,0.00013600901090127238
2017-10-04,-0.004480494655816236
2017-10-05,-6.802340761036252e-05
2017-10-06,0.0013638954097860978
2017-10-09,0.0034731407158146155
2017-10-10,0.0019001423585724986
2017-10-11,0.0009482141268004618
2017-10-12,0.009947919688616746
2017-10-13,0.0009378756499434093
2017-10-16,0.0038164044832249555
2017-10-17,-0.005002195804925558
2017-10-18,0.002681206199745878
2017-10-19,0.008155146855729933
2017-10-20,0.004773725208943702
2017-10-23,0.002639481410043887
2017-10-24,0.0028957969052210153
2017-10-25,-0.004790534970883886
2017-10-26,-0.002901119453117884
2017-10-27,-0.03326520895076557
2017-10-30,-0.01867570376632921
2017-10-31,0.0023762059426966076
2017-11-01,-0.004113361271149474
2017-11-02,-0.027163038789055682
2017-11-03,-0.002303144288058223
2017-11-06,0.01110779741225798
2017-11-07,0.00021446115388212839
2017-11-08,0.004706929019301587
2017-11-09,0.018385749754127545
2017-11-10,-0.0014638444253889382
2017-11-13,-0.009494206069036837
2017-11-14,0.011629034220877354
2017-11-15,-0.004946160410735478
2017-11-16,-0.010852064226971825
2017-11-17,-0.0007078849591997116
2017-11-20,0.006162190200428075
2017-11-21,-0.004294108671991204
2017-11-22,-0.015554473707352634
2017-11-24,-0.0043807681057288494
2017-11-27,-0.003678978837075353
2017-11-28,0.013176712504698429
2017-11-29,0.0037877986895547
2017-11-30,-0.0017798592896050014
2017-12-01,0.014405843180771871
2017-12-04,-0.018068295957149205
2017-12-05,-0.003078493732421861
2017-12-06,-0.0009336982027243756
2017-12-07,-0.0046726202894668
2017-12-08,0.00021665556380301432
2017-12-11,-0.0013716198780275857
2017-12-12,0.001445923416494077
2017-12-13,-0.014007049778347325
2017-12-14,0.0001460894114824196
2017-12-15,0.013252433604799219
2017-12-18,-0.008670958264074269
2017-12-19,-0.002332504080193254
2017-12-20,-0.003506995459271245
2017-12-21,-0.007698506647783709
2017-12-22,-0.014703689879216886
2017-12-26,-0.00037499061913814913
2017-12-27,0.004651237677110842
2017-12-28,0.004480491698269473
2017-12-29,-0.003865836707560244
2018-01-02,-0.018731505223068212
2018-01-03,0.0159709118427529
2018-01-04,0.013698442571284275
2018-01-05,0.008492349393514731
2018-01-08,7.286077722201689e-05
2018-01-09,0.002489466611064861
2018-01-10,-0.0018985631933101654
2018-01-11,-0.010171482443373514
2018-01-12,0.009462866983960705
2018-01-16,-0.01472026892895173
2018-01-17,0.014568216518589194
2018-01-18,-0.010403353124627035
2018-01-19,0.0007409783538268044
2018-01-22,0.005917784638152179
2018-01-23,0.010589849069003066
2018-01-24,0.010260702439629288
2018-01-25,0.00518645957524555
2018-01-26,0.028089571489240406
2018-01-29,-0.007875721020304538
2018-01-30,-0.004145087663326774
2018-01-31,0.005516524050744209
2018-02-01,0.016248082849423362
2018-02-02,-0.006159933548104624
2018-02-05,-0.022633612621350108
2018-02-06,-0.0029928020441376546
2018-02-07,0.004502446876168964
2018-02-08,-0.032017304580369
2018-02-09,0.013671753466663494
2018-02-12,0.014864422603480643
2018-02-13,-0.005215646731620005
2018-02-14,0.005314978492094946
2018-02-15,0.00657311439791286
2018-02-16,-0.00021306862329117937
2018-02-20,-0.0009940716074657852
2018-02-21,-0.009593681214292271
2018-02-22,-0.00179342474539812
2018-02-23,0.02005431907525601
2018-02-26,0.009794940294154397
2018-02-27,-0.005861628757098836
2018-02-28,-0.01502183422021508
2018-03-01,-0.02045342724093191
2018-03-02,0.007566759871654227
2018-03-05,0.02086808419745001
2018-03-06,0.005587460522192167
2018-03-07,0.0022510156834181227
2018-03-08,0.012211134125002188
2018-03-09,0.026346957282938677
2018-03-12,-0.011619598413426746
2018-03-13,-0.0023917210559575297
2018-03-14,-0.01192116409406263
2018-03-15,0.005200350400948128
2018-03-16,0.00689792888734253
2018-03-19,-0.0066451310055191115
2018-03-20,0.0019308191189455481
2018-03-21,-0.012871582897485911
2018-03-22,-0.02858904111448013
2018-03-23,-0.015361844506333489
2018-03-26,0.026463585435829495
2018-03-27,-0.014062307427385345
2018-03-28,0.004610322973785053
2018-03-29,0.006238046080509818
2018-04-02,-0.01524972988540485
2018-04-03,0.0039802339107715135
2018-04-04,0.010018736913004478
2018-04-05,0.0002856323127455873
2018-04-06,-0.014054581151544676
2018-04-09,0.0058611925589400204
2018-04-10,0.008272491605824994
2018-04-11,-0.0008561351589682076
2018-04-12,0.011139525425110763
2018-04-13,0.002966401664300289
2018-04-16,0.012392119371242405
2018-04-17,0.002086958091079616
2018-04-18,0.0008327295350074593
2018-04-19,0.004299418485317563
2018-04-20,-0.005385981531441875
2018-04-23,-0.0018051992621123114
2018-04-24,-0.010084557784724835
2018-04-25,-0.0025293608914179755
2018-04-26,0.010776871467587323
2018-04-27,0.005087207988181186
2018-04-30,-0.009455336245268176
