Date,APO
2016-10-14,-0.013230340744711078
2016-10-17,-0.022905293796594006
2016-10-18,0.006861175645672013
2016-10-19,-0.005678553803858177
2016-10-20,0.010851065767670587
2016-10-21,0.002824645260984804
2016-10-24,0.008450919356792541
2016-10-25,0.015083810982995383
2016-10-26,-0.003302275114179465
2016-10-27,0.007730787342652867
2016-10-28,-0.0038357027111930453
2016-10-31,0.005500285329381072
2016-11-01,-0.01641104430595386
2016-11-02,-0.002781268839114448
2016-11-03,-0.00278848912059082
2016-11-04,-0.011744772533555103
2016-11-07,0.015279991702693119
2016-11-08,0.0066886881935868114
2016-11-09,0.0
2016-11-10,0.057032469332810365
2016-11-11,0.007857283500151135
2016-11-14,-0.009874873394936534
2016-11-15,0.01207329847315064
2016-11-16,-0.005186758164191674
2016-11-17,0.008497156444204457
2016-11-18,0.020537119075928034
2016-11-21,0.005159787657865955
2016-11-22,0.0015402327872455768
2016-11-23,0.011788746493038182
2016-11-25,0.013171405434703853
2016-11-28,-0.028500165311365455
2016-11-29,-0.0072052529761326145
2016-11-30,-0.0015550533601474958
2016-12-01,0.008826324192159563
2016-12-02,-0.006176089905574056
2016-12-05,-0.0031070957200212135
2016-12-06,0.0015586353368974848
2016-12-07,0.03734434401862097
2016-12-08,0.024499960958307865
2016-12-09,0.018057417133443554
2016-12-12,-0.03259816694556883
2016-12-13,-0.00644224284520567
2016-12-14,-0.0194509662101775
2016-12-15,0.004577773228244597
2016-12-16,-0.0015191759312889186
2016-12-19,-0.01115629615402991
2016-12-20,0.007692226760172227
2016-12-21,-0.006615455144055815
2016-12-22,-0.013319574857281635
2016-12-23,-0.005711373557413357
2016-12-27,-0.0005224929957181601
2016-12-28,0.0015675226900460082
2016-12-29,0.007302976610210843
2016-12-30,0.002589630879740623
2017-01-03,0.016528723377702947
2017-01-04,0.039633999343365645
2017-01-05,0.0019551016668040155
2017-01-06,0.044878277331725336
2017-01-09,-0.004668441765937059
2017-01-10,-0.008443254762811714
2017-01-11,0.014191470304973475
2017-01-12,-0.00046655979419241156
2017-01-13,-0.00046646265171612633
2017-01-17,-0.017740469396236302
2017-01-18,0.007604374184709606
2017-01-19,-0.018867683071362773
2017-01-20,0.0
2017-01-23,-0.00480798650607428
2017-01-24,0.0062802794530369965
2017-01-25,0.026404290812274578
2017-01-26,0.014031592880206611
2017-01-27,-0.023062593647914187
2017-01-30,-0.007082205509376216
2017-01-31,0.009985693738170376
2017-02-01,0.008945504094292733
2017-02-02,0.012599278412636306
2017-02-03,0.01981560092850776
2017-02-06,0.00045152484630883727
2017-02-07,0.03026204360591822
2017-02-08,0.004384430543576068
2017-02-09,0.027935177304680314
2017-02-10,0.00297278811049817
2017-02-13,-0.011854993027785699
2017-02-14,0.0
2017-02-15,-0.011139366942158113
2017-02-16,-0.0185594989854605
2017-02-17,-0.004952917490067321
2017-02-21,0.004525265963498892
2017-02-22,0.0022525295128461575
2017-02-23,-0.019775865945447002
2017-02-24,0.0077948841923465295
2017-02-27,0.017743059003057615
2017-02-28,0.016540335452059685
2017-03-01,0.008355244189699462
2017-03-02,-0.02703868264151832
2017-03-03,0.018377476450966324
2017-03-06,0.007922228373418605
2017-03-07,-0.006550159286651036
2017-03-08,-0.0035166842970144607
2017-03-09,-0.010145126530654136
2017-03-10,0.016933652641552888
2017-03-13,0.023225497545489082
2017-03-14,-0.001284671420317407
2017-03-15,0.016723913548317704
2017-03-16,-0.022353562658006143
2017-03-17,-0.008196873874177335
2017-03-20,0.01565907000482758
2017-03-21,-0.00171327308273872
2017-03-22,0.015014993873342819
2017-03-23,-0.006762407778737933
2017-03-24,-0.00425539343889314
2017-03-27,0.001709725777631066
2017-03-28,0.0021329731289876364
2017-03-29,0.0
2017-03-30,0.021285684554001927
2017-03-31,0.013755715917848521
2017-04-03,0.013157883280475513
2017-04-04,0.002434827856725219
2017-04-05,0.010931291185365843
2017-04-06,0.017220827643214198
2017-04-07,-0.003937075978344806
2017-04-10,0.008300005848242531
2017-04-11,0.007448824737527282
2017-04-12,0.0038906017496995737
2017-04-13,-0.006976681199196366
2017-04-17,0.018345289402441844
2017-04-18,-0.01878147416417386
2017-04-19,-0.005468494019758796
2017-04-20,0.0054985628779742335
2017-04-21,-0.023046460900061017
2017-04-24,0.0031986903826670687
2017-04-25,0.029892001247799005
2017-04-26,0.020511060759400346
2017-04-27,0.03147537238481468
2017-04-28,-0.01580906355300382
2017-05-01,0.00298829351858787
2017-05-02,-0.0055863443513824995
2017-05-03,-0.01048709106471335
2017-05-04,-0.009841140173682095
2017-05-05,0.011085628265028236
2017-05-08,0.00718340021415198
2017-05-09,0.019895013086850266
2017-05-10,-0.005520841857510783
2017-05-11,0.0014804693733470042
2017-05-12,-0.0029564638325435544
2017-05-15,0.004818536236685489
2017-05-16,0.008115011413992512
2017-05-17,-0.014530618712028542
2017-05-18,-0.008695831636010065
2017-05-19,-0.004576650871847776
2017-05-22,0.032950331690418055
2017-05-23,0.02336810029607972
2017-05-24,-0.002899689510778125
2017-05-25,0.005088953935881602
2017-05-26,-0.0032548727434256186
2017-05-30,-0.003991189502933978
2017-05-31,-0.015300703965336448
2017-06-01,0.013688371769630114
2017-06-02,0.002554929659506877
2017-06-05,-0.019657769454745733
2017-06-06,0.000371139282733024
2017-06-07,0.010393544398662469
2017-06-08,0.027185936299426006
2017-06-09,-0.018955335013661423
2017-06-12,-0.0018231966449163695
2017-06-13,0.017165971746605502
2017-06-14,-0.012567205812776039
2017-06-15,0.0
2017-06-16,0.00036344652416087087
2017-06-19,0.033078720278844065
2017-06-20,-0.03201955439554083
2017-06-21,0.0003635034589994923
2017-06-22,-0.0010901141167464212
2017-06-23,-0.006911779612807978
2017-06-26,-0.03919387785318862
2017-06-27,-0.012581087024470694
2017-06-28,0.023938276251411317
2017-06-29,-0.005279121842061585
2017-06-30,0.002653520168585999
2017-07-03,-0.001134114994739699
2017-07-05,-0.0022711005092094227
2017-07-06,0.012898305365540486
2017-07-07,-0.01348321717060097
2017-07-10,0.021640247914318067
2017-07-11,0.006688853044995335
2017-07-12,-0.0029529216546916315
2017-07-13,0.006664184335153589
2017-07-14,0.0025742792911864765
2017-07-17,-0.00036674180137541423
2017-07-18,-0.012844106359419016
2017-07-19,0.02974000937338439
2017-07-20,0.006136983185302425
2017-07-21,0.0021529415824674825
2017-07-24,0.0025058882557185136
2017-07-25,0.003928936209954825
2017-07-26,0.0024903968849834257
2017-07-27,-0.004258606550950228
2017-07-28,-0.011404111812988282
2017-07-31,0.012977717772191477
2017-08-01,0.008541000391115938
2017-08-02,-0.007057331578004589
2017-08-03,0.024520300672145723
2017-08-04,0.0058967139164161075
2017-08-07,0.031724072528197755
2017-08-08,-0.001337156361631564
2017-08-09,0.004685748129424239
2017-08-10,-0.017321922658428357
2017-08-11,-0.003728806330820067
2017-08-14,0.012249394256592883
2017-08-15,0.021848340358472162
2017-08-16,-0.0062499027353970504
2017-08-17,-0.0423700783268699
2017-08-18,0.03062296389389796
2017-08-21,-0.010245847329010904
2017-08-22,0.01656321684577544
2017-08-23,-0.00407340164043446
2017-08-24,-0.005794124144216983
2017-08-25,0.0020567742502330955
2017-08-28,-0.010947354815721733
2017-08-29,-0.002421488378286263
2017-08-30,0.01907063313507118
2017-08-31,0.00476353476097513
2017-09-01,-0.0023703026492670753
2017-09-05,-0.02885278504648281
2017-09-06,-0.001048382542030546
2017-09-07,-0.0020995908267521513
2017-09-08,-0.0024541543313018055
2017-09-11,0.015465589478392383
2017-09-12,0.0024228998986519645
2017-09-13,-0.012430837566751674
2017-09-14,0.029020803163205322
2017-09-15,0.006795837511576197
2017-09-18,0.014512224098624626
2017-09-19,-0.0019962183351809326
2017-09-20,0.002667061711284724
2017-09-21,0.008311040349882726
2017-09-22,0.023739016256903556
2017-09-25,-0.01159427152815784
2017-09-26,-0.018572825349665423
2017-09-27,-0.0036520897221455906
2017-09-28,0.012662276351672164
2017-09-29,-0.009542513086894244
2017-10-02,0.0006645501022946032
2017-10-03,-0.0026559265690290212
2017-10-04,0.011317874488419033
2017-10-05,0.005266814339017767
2017-10-06,-0.0026198191327624354
2017-10-09,0.0032833129128444494
2017-10-10,0.008835131834089793
2017-10-11,0.002595010237709028
2017-10-12,-0.002264973676060711
2017-10-13,0.009403522329175074
2017-10-16,0.008030795746199804
2017-10-17,0.011791066460823618
2017-10-18,-0.0006300143465748365
2017-10-19,0.00409719214260762
2017-10-20,0.005335831442978778
2017-10-23,0.0037464036660690425
2017-10-24,0.021772982318960077
2017-10-25,-0.017351520678656085
2017-10-26,-0.009913379024653612
2017-10-27,0.009699620856964408
2017-10-30,-0.02541055792591984
2017-10-31,0.004133506933157172
2017-11-01,0.001583272136164382
2017-11-02,-0.03129926537442851
2017-11-03,0.021213983628564304
2017-11-06,-0.005752671197729375
2017-11-07,0.009321909009332385
2017-11-08,-0.008280339749687449
2017-11-09,-0.02055234883225454
2017-11-10,-0.0036067556657800592
2017-11-13,-0.03948646959607027
2017-11-14,0.014731063147444878
2017-11-15,-0.020594306789879946
2017-11-16,0.011030638825310968
2017-11-17,-0.0017046432686260715
2017-11-20,0.03565253568200322
2017-11-21,0.008021365165016059
2017-11-22,0.008952404192364094
2017-11-24,-0.0042722687331194775
2017-11-27,0.0016501218077673574
2017-11-28,0.006919409600367521
2017-11-29,0.011779861125419844
2017-11-30,0.01261337201203827
2017-12-01,-0.011498089215834395
2017-12-04,0.0032310963893571465
2017-12-05,-0.0035425643503261828
2017-12-06,-0.021008422173633745
2017-12-07,0.01419609812065481
2017-12-08,0.03841155046408162
2017-12-11,0.015047131640530953
2017-12-12,0.007411802582902638
2017-12-13,-0.013795241991201967
2017-12-14,-0.002486755104808225
2017-12-15,0.006855821019651431
2017-12-18,0.009904074304645016
2017-12-19,-0.0039844527685767295
2017-12-20,0.0033849770042744254
2017-12-21,0.03219863687512081
2017-12-22,0.010398199826340049
2017-12-26,-0.010879207192827978
2017-12-27,-0.006539931105657759
2017-12-28,-0.003889814538755587
2017-12-29,0.0054070686834515325
2018-01-02,0.003883927956643163
2018-01-03,0.019940749107529854
2018-01-04,0.001167185485183797
2018-01-05,0.004954810251212027
2018-01-08,0.01276062555758517
2018-01-09,0.02205030344484049
2018-01-10,-0.003642128435891845
2018-01-11,0.009280016251131062
2018-01-12,0.008358795771421068
2018-01-16,-0.03067126774076878
2018-01-17,0.009691963456182728
2018-01-18,-0.009881377954458093
2018-01-19,-0.009409893351381982
2018-01-22,-0.0023023549765044393
2018-01-23,0.021061431379140405
2018-01-24,0.0042384455493476025
2018-01-25,0.024198431518178687
2018-01-26,0.000549062335078121
2018-01-29,-0.022514831762385334
2018-01-30,-0.0028091268854419926
2018-01-31,0.007042210551857497
2018-02-01,0.028811377783188652
2018-02-02,-0.023926195975958242
2018-02-05,-0.05292501602425581
2018-02-06,-0.012058717399789698
2018-02-07,0.0047633330209015945
2018-02-08,-0.05096301990145358
2018-02-09,0.009366604172311943
2018-02-12,0.021342325130048412
2018-02-13,0.016656514069546935
2018-02-14,0.02114986503917371
2018-02-15,0.007001070667272957
2018-02-16,-0.014773933657242444
2018-02-20,0.007496108644253097
2018-02-21,0.007143148018858181
2018-02-22,0.0017727381641134965
2018-02-23,0.010324506771680397
2018-02-26,-0.0029197247674996873
2018-02-27,-0.04245958281074147
2018-02-28,0.003058045538201437
2018-03-01,-0.024695268945763904
2018-03-02,0.0018755661132230372
2018-03-05,0.01248041771030417
2018-03-06,0.012326805216658077
2018-03-07,-0.0030439319848186708
2018-03-08,0.007938492650946039
2018-03-09,0.016661829527855554
2018-03-12,-0.0005958921197554146
2018-03-13,-0.015802287095230905
2018-03-14,-0.005452536594844348
2018-03-15,-0.014011623428131892
2018-03-16,-0.009885844234967966
2018-03-19,-0.024336945539638166
2018-03-20,0.015670133025170507
2018-03-21,0.007241644408990444
2018-03-22,-0.04595179440713337
2018-03-23,-0.011795498193275966
2018-03-26,0.011604717652248686
2018-03-27,-0.009177598247827712
2018-03-28,-0.02017835166744819
2018-03-29,0.0
2018-04-02,0.0054017532058683315
2018-04-03,0.012088686304976504
2018-04-04,0.0016588935055761311
2018-04-05,0.0006623275594284106
2018-04-06,-0.019529818327936765
2018-04-09,0.004726513209246885
2018-04-10,0.03259424885287365
2018-04-11,-0.02993819421002719
2018-04-12,-0.0006710189969049152
2018-04-13,-0.02215501354546212
2018-04-16,0.005836085138522407
2018-04-17,0.00477804830597317
2018-04-18,-0.00781265271212539
2018-04-19,0.007531811942889988
2018-04-20,-0.0057764257779094885
2018-04-23,-0.012645463857351436
2018-04-24,-0.016268417649209166
2018-04-25,-0.011259843977214024
2018-04-26,0.014590928655310753
2018-04-27,-0.0014033189155071568
2018-04-30,0.012996447517382936
2018-05-01,-0.00832185631844995
2018-05-02,0.036363360020062574
2018-05-03,0.03475073636340298
2018-05-04,0.015650382951007735
2018-05-07,0.007704651001264384
2018-05-08,-0.021025734838515553
2018-05-09,-0.013016829821092757
2018-05-10,0.007583482475345349
2018-05-11,-0.009162419709619951
