Date,TRV
2016-04-06,-0.0017220858049163956
2016-04-07,-0.012334950181425608
2016-04-08,0.00637544869126061
2016-04-11,-0.0039051794455166045
2016-04-12,0.0035721196198381655
2016-04-13,0.006684470335430737
2016-04-14,-0.005174073227043885
2016-04-15,0.007541450439645825
2016-04-18,-0.00189297892592577
2016-04-19,0.0022414879557481893
2016-04-20,-0.004042483432563859
2016-04-21,-0.06053539947796105
2016-04-22,0.018843406039661392
2016-04-25,-0.0045107303691962475
2016-04-26,-0.003353131490365091
2016-04-27,-0.004001130617221738
2016-04-28,-0.0036518791683496366
2016-04-29,0.00705591709104203
2016-05-02,0.00919002550795267
2016-05-03,-0.005229524448200018
2016-05-04,-0.00543801432340274
2016-05-05,0.009295470526938132
2016-05-06,-0.002708906943567735
2016-05-09,0.0032590938458334495
2016-05-10,0.013176016747149966
2016-05-11,-0.0026722318757740338
2016-05-12,0.005983710067625436
2016-05-13,0.00026647024019088583
2016-05-16,-0.0038167535770317063
2016-05-17,-0.016215098798012972
2016-05-18,0.007969650354801683
2016-05-19,-0.010781831607183934
2016-05-20,0.016258076289212386
2016-05-23,-0.004468818022004939
2016-05-24,0.01840391186393675
2016-05-25,0.0008816672523521696
2016-05-26,0.000528138194427541
2016-05-27,0.005105858125842522
2016-05-31,-0.00035020069035573975
2016-06-01,0.006132588406980943
2016-06-02,0.00026161026093207695
2016-06-03,-0.0021766056780357923
2016-06-06,-0.0025302099613159212
2016-06-07,0.0021868049435562753
2016-06-08,0.0027212441057293812
2016-06-09,0.0
2016-06-10,-0.0035892790129784524
2016-06-13,-0.007117238759879685
2016-06-14,-0.003982209248104329
2016-06-15,-0.00657503849386476
2016-06-16,0.0084073838798997
2016-06-17,-0.007893748582434412
2016-06-20,0.006704710887243115
2016-06-21,0.0009768701503956034
2016-06-22,-0.007895520700544334
2016-06-23,0.018063021556147696
2016-06-24,-0.02485703136002093
2016-06-27,-0.00603528580420587
2016-06-28,0.03425480551068194
2016-06-29,0.023481841060579045
2016-06-30,0.01909109230968853
2016-07-01,-0.0015962860542730883
2016-07-05,-0.0014305436191169862
2016-07-06,0.0006744569373531295
2016-07-07,-0.010525638682337912
2016-07-08,0.004850655866008191
2016-07-11,0.00033886307375552427
2016-07-12,-0.0002541203661383662
2016-07-13,-0.0007620026461427898
2016-07-14,0.0062711242169088965
2016-07-15,-0.0008421742406250488
2016-07-18,-0.010620465247835331
2016-07-19,-0.0028114391277752615
2016-07-20,-0.0003415266296057373
2016-07-21,-0.002478367035743889
2016-07-22,0.003683686048613799
2016-07-25,0.002561132261256427
2016-07-26,0.0017028482254421995
2016-07-27,-0.010369731959592343
2016-07-28,0.010134724786931448
2016-07-29,-0.011818648595255166
2016-08-01,0.005076438763859326
2016-08-02,0.0018833324440661325
2016-08-03,0.008117877791538053
2016-08-04,-0.0008477571548460849
2016-08-05,0.005938149733333731
2016-08-08,-0.0036262202530481513
2016-08-09,0.00025413473588153934
2016-08-10,0.00042300357448277204
2016-08-11,0.0031295017712777984
2016-08-12,-0.0007590400229243732
2016-08-15,-0.0013501412754813868
2016-08-16,-0.011575589378729823
2016-08-17,0.0037610310956024406
2016-08-18,0.0034068056295957216
2016-08-19,-0.0029706263104076758
2016-08-22,-0.004426667736779799
2016-08-23,-0.0027361420079050625
2016-08-24,0.004115393653885802
2016-08-25,0.005464967306691104
2016-08-26,-0.005180503085887689
2016-08-29,0.01143946934248774
2016-08-30,-8.468530367156113e-05
2016-08-31,0.0020258566050221916
2016-09-01,-0.0030325627328945393
2016-09-02,0.004140520773606715
2016-09-06,0.0037863596354934526
2016-09-07,0.0005055989183899712
2016-09-08,-0.014997943188284513
2016-09-09,-0.021043747696916193
2016-09-12,0.00943732089950955
2016-09-13,-0.010907151998523212
2016-09-14,-0.004813615987908526
2016-09-15,0.010817053101526808
2016-09-16,-0.0023492479271400857
2016-09-19,0.0036627216482618685
2016-09-20,-0.002606337230899536
2016-09-21,0.009930769333199363
2016-09-22,0.006901018911337653
2016-09-23,-0.012164817548370732
2016-09-26,-0.011881195914042797
2016-09-27,0.004125070216685733
2016-09-28,0.0052443032533255884
2016-09-29,-0.009912338618716432
2016-09-30,0.005971996124267465
2016-10-03,-0.013531439691969682
2016-10-04,-0.006017647053518926
2016-10-05,0.006944337911316101
2016-10-06,0.0007075252824797484
2016-10-07,0.011927671288848973
2016-10-10,0.005326166206992777
2016-10-11,-0.009900826794707385
2016-10-12,0.011842038436019164
2016-10-13,-0.002513967646971871
2016-10-14,0.00017358638406439475
2016-10-17,-0.0008689082739886667
2016-10-18,0.0017393278643498267
2016-10-19,0.009116500964870156
2016-10-20,-0.057730575715688404
2016-10-21,-0.010682943923870036
2016-10-24,0.006645259928902192
2016-10-25,-0.0003667487165706085
2016-10-26,-0.001926264619359408
2016-10-27,-0.007351486454965417
2016-10-28,0.003795844116282865
2016-10-31,-0.002306007572207447
2016-11-01,-0.0179329683856021
2016-11-02,-0.0058356823571604766
2016-11-03,0.0009467329818300119
2016-11-04,-0.009931732156758466
2016-11-07,0.006591958803288778
2016-11-08,0.02515192011568912
2016-11-09,-0.009906593068232383
2016-11-10,0.025060980775657882
2016-11-11,0.006020653419589683
2016-11-14,0.01722875279813829
2016-11-15,-0.0029417542890708415
2016-11-16,-0.0044700856017541035
2016-11-17,-0.0015268913156715191
2016-11-18,0.0057563666656834656
2016-11-21,0.00017894750533509196
2016-11-22,0.005007314413075559
2016-11-23,0.005960756737448447
2016-11-25,0.003360694191166358
2016-11-28,0.0031732246179387857
2016-11-29,-0.0009663507739352539
2016-11-30,-0.003078415470310847
2016-12-01,0.018173892071414732
2016-12-02,0.0020796091863051203
2016-12-05,0.0019021119642730344
2016-12-06,0.008285253863120623
2016-12-07,0.015754087137393347
2016-12-08,0.003305445128151119
2016-12-09,0.006842292244152004
2016-12-12,0.014430744497176962
2016-12-13,0.004300722391249234
2016-12-14,-0.008729437352737901
2016-12-15,0.0002496084468355253
2016-12-16,0.009966393124704931
2016-12-19,0.0012337517141332022
2016-12-20,0.0056672962990085285
2016-12-21,0.0010615947632806044
2016-12-22,-0.0036712125356570535
2016-12-23,0.0
2016-12-27,-0.0011465127262837438
2016-12-28,0.0008198129388787834
2016-12-29,0.0017202950146377738
2016-12-30,0.0010627462402243992
2017-01-03,-0.012415889720535644
2017-01-04,-0.0053765755069723475
2017-01-05,-0.01596675408871706
2017-01-06,-0.0005071227985207205
2017-01-09,-0.008032103492768838
2017-01-10,-0.0011934206650433543
2017-01-11,0.004010883393392728
2017-01-12,-0.007650102613589338
2017-01-13,0.0025698504021081092
2017-01-17,0.0035025912770045853
2017-01-18,0.009194723776793756
2017-01-19,-0.004639703827266084
2017-01-20,0.00025425300007997365
2017-01-23,0.00016935485633240432
2017-01-24,-0.010165969308108314
2017-01-25,0.0071037002117424475
2017-01-26,0.0039092526127697536
2017-01-27,-0.0002542635736281218
2017-01-30,-0.0049952374872807015
2017-01-31,0.0022974668998909653
2017-02-01,-0.010528122684465568
2017-02-02,0.009352982130461429
2017-02-03,0.0012752340480444158
2017-02-06,-0.000933975377865881
2017-02-07,0.0007650681798327952
2017-02-08,0.0004243218632680179
2017-02-09,0.008233981841723415
2017-02-10,0.007997845508104673
2017-02-13,-0.00016724380138233297
2017-02-14,0.004427316142811222
2017-02-15,0.006154498338255543
2017-02-16,0.006695243902466785
2017-02-17,0.0013137318978051482
2017-02-21,-0.0032800584410522804
2017-02-22,0.0028796097170631363
2017-02-23,0.0037732966385561895
2017-02-24,-0.0007353672345984386
2017-02-27,-0.0018812407013314436
2017-02-28,0.0016389709804172092
2017-03-01,0.022496715328109707
2017-03-02,-0.003760337649256873
2017-03-03,-0.003131955473136716
2017-03-06,-0.014581474722760168
2017-03-07,-0.0014714410099442299
2017-03-08,-0.0018936494609083088
2017-03-09,0.0054438331016211094
2017-03-10,0.007629111200466943
2017-03-13,-0.005536089510529529
2017-03-14,0.0038477315489389152
2017-03-15,0.00301751530440475
2017-03-16,-0.0020327601118140803
2017-03-17,0.0032589066919197496
2017-03-20,-0.006334251435660021
2017-03-21,-0.005475604319425509
2017-03-22,0.0027941264254323084
2017-03-23,-0.006064208274995209
2017-03-24,-0.004287369535773244
2017-03-27,0.001987224573139157
2017-03-28,0.006528711394954367
2017-03-29,-0.010427126683805854
2017-03-30,0.004148193139726697
2017-03-31,-0.004048484022826648
2017-04-03,-0.00132721751905851
2017-04-04,0.0019107198460102115
2017-04-05,0.0024872493250804872
2017-04-06,-0.0030602667388309746
2017-04-07,-0.003235477417201982
2017-04-10,0.007990144956750322
2017-04-11,0.0006606745339503561
2017-04-12,0.0022277280295774915
2017-04-13,-0.007656824397581086
2017-04-17,0.011532359964851802
2017-04-18,-0.009596115211986112
2017-04-19,-0.002898565237138162
2017-04-20,-0.012625011126893737
2017-04-21,0.0018506091398993174
2017-04-24,0.012342959563005573
2017-04-25,0.006220147894135941
2017-04-26,0.00568767148938476
2017-04-27,0.001229317210913905
2017-04-28,-0.004093142729925114
2017-05-01,-0.003945374037646832
2017-05-02,-0.006766585201561703
2017-05-03,0.0037388897658061637
2017-05-04,0.0
2017-05-05,0.004055930471409841
2017-05-08,-0.0023911649536051405
2017-05-09,-0.008759602365315144
2017-05-10,0.006169519436834747
2017-05-11,-0.0012430660058334597
2017-05-12,0.0004149977023519824
2017-05-15,-0.0028196135536520117
2017-05-16,-0.002661141146137247
2017-05-17,0.0026682417139500814
2017-05-18,0.005239174002630076
2017-05-19,-0.0007445309371738595
2017-05-22,0.007119985639753246
2017-05-23,8.185062223797779e-05
2017-05-24,0.0032058422857810243
2017-05-25,0.013682874191634609
2017-05-26,-0.0004849601277628901
2017-05-30,0.000566382327330528
2017-05-31,0.00905165709275102
2017-06-01,0.004405183561543291
2017-06-02,-0.001993766685030929
2017-06-05,0.0018379678140809652
2017-06-06,-0.01076713666055329
2017-06-07,0.0015407558049020942
2017-06-08,0.00226724194508221
2017-06-09,0.011714120571677533
2017-06-12,0.0035135075581427255
2017-06-13,0.0034216364735897287
2017-06-14,0.014750556116830182
2017-06-15,0.00828385538546672
2017-06-16,0.003255006776970104
2017-06-19,-0.00903870286322328
2017-06-20,0.0037420633092133393
2017-06-21,-0.001320393799475461
2017-06-22,-0.0021000395076572476
2017-06-23,-0.005065677573323879
2017-06-26,0.0022714754517501046
2017-06-27,-0.004454716937889014
2017-06-28,0.0031404127328096276
2017-06-29,-0.010878173522230195
2017-06-30,0.0011075556827564448
2017-07-03,0.006401615698648611
2017-07-05,-0.007617383921270315
2017-07-06,-0.0015033751171347198
2017-07-07,0.007845834611428959
2017-07-10,-0.011008986278673416
2017-07-11,-0.005724525744580489
2017-07-12,0.0015992082247906492
2017-07-13,0.0014372002182194699
2017-07-14,0.002311932240825154
2017-07-17,0.004056868305422956
2017-07-18,-0.005545590960829627
2017-07-19,0.0074086568544766696
2017-07-20,-0.014945634072315306
2017-07-21,0.004655933489588815
2017-07-24,0.009828450374490316
2017-07-25,0.008545665879524877
2017-07-26,-0.011454436330899265
2017-07-27,-0.0009526228424502348
2017-07-28,0.010565603163466442
2017-07-31,0.006917926652308948
2017-08-01,0.008743987459917335
2017-08-02,-0.0037149800855837967
2017-08-03,0.006447425249845207
2017-08-04,0.0010032059430955531
2017-08-07,-0.006862320946714351
2017-08-08,-0.0019411099772119744
2017-08-09,0.012446755287065514
2017-08-10,-0.003534698119357249
2017-08-11,-0.011643137682564308
2017-08-14,0.00475926682594352
2017-08-15,0.002018619496765739
2017-08-16,0.003254603437167214
2017-08-17,-0.009886534028853311
2017-08-18,-0.002340302687767526
2017-08-21,-0.003440429281034052
2017-08-22,0.002510736027872218
2017-08-23,-0.004773968166988052
2017-08-24,-0.012503956925730142
2017-08-25,0.007167034527684413
2017-08-28,-0.02561868613222784
2017-08-29,-0.0017851915566854393
2017-08-30,-0.00975519289206872
2017-08-31,-0.0051721070024074445
2017-09-01,-0.010562728516233078
2017-09-05,-0.037281123005428296
2017-09-06,0.019925537521578107
2017-09-07,-0.015639812296261102
2017-09-08,0.03976382002624557
2017-09-11,0.023380167534135632
2017-09-12,-0.0006526317002204518
2017-09-13,-0.007919685036460566
2017-09-14,-0.012756174169756607
2017-09-15,0.006168571297499037
2017-09-18,0.00016572846358609006
2017-09-19,-0.0011596071041792833
2017-09-20,0.011029957640891208
2017-09-21,-0.003445160348596543
2017-09-22,0.004527002617351394
2017-09-25,0.0051624588095773305
2017-09-26,-0.0008151871551059786
2017-09-27,0.00016319998393110602
2017-09-28,0.001712877212863173
2017-09-29,-0.0022797836262004045
2017-10-02,0.006529406041468011
2017-10-03,0.0030813539990002248
2017-10-04,0.0016167987852351295
2017-10-05,0.00435836865223993
2017-10-06,0.005062455867168136
2017-10-09,-0.0009592652064703833
2017-10-10,0.007923365906744362
2017-10-11,-0.0026204557254309035
2017-10-12,0.0027067494931194425
2017-10-13,0.0057165981056255255
2017-10-16,0.01697321138855945
2017-10-17,-0.0013196858526542954
2017-10-18,0.010648970305682903
2017-10-19,0.024227081973088094
2017-10-20,0.0011262327473819944
2017-10-23,0.008476009476869217
2017-10-24,-0.00937170358006223
2017-10-25,-0.010586155300036593
2017-10-26,0.0012141464650630152
2017-10-27,-0.006669879060506534
2017-10-30,0.011903050142786586
2017-10-31,-0.0012819408569558766
2017-11-01,0.007701244681706632
2017-11-02,0.009140566609880274
2017-11-03,-0.0101716995955633
2017-11-06,0.0009002441861436505
2017-11-07,0.0020983412895299036
2017-11-08,-0.0014955123798425785
2017-11-09,0.007564415076008135
2017-11-10,0.007507355165409235
2017-11-13,-0.016378995213630287
2017-11-14,0.004050419920462067
2017-11-15,-0.0011205628076061958
2017-11-16,-0.02168858532028428
2017-11-17,-0.006803818314268906
2017-11-20,-0.0011546149450075704
2017-11-21,0.006627407298392285
2017-11-22,-0.004746486801548877
2017-11-24,-0.0013842585649911365
2017-11-27,0.005006217684996539
2017-11-28,0.019390074801754364
2017-11-29,0.011427898706302564
2017-11-30,0.007730324596125326
2017-12-01,0.004721016002221967
2017-12-04,0.0011011632885409295
2017-12-05,-0.00762691399690496
2017-12-06,0.00029564622143718466
2017-12-07,-0.008495778690889688
2017-12-08,0.001947507730311493
2017-12-11,-0.004411321447125083
2017-12-12,0.008936915662751677
2017-12-13,-0.005880108113577531
2017-12-14,-0.007337629575654758
2017-12-15,0.017423452058277222
2017-12-18,0.0023721272445842434
2017-12-19,0.0024406210969538655
2017-12-20,-0.00206597339036374
2017-12-21,-0.00606212521887084
2017-12-22,-0.00037205714251276056
2017-12-26,0.002902067400634367
2017-12-27,-7.40767706536305e-05
2017-12-28,0.006604142754708331
2017-12-29,-0.0001477897011614715
2018-01-02,-0.02698307408458056
2018-01-03,0.0031822090428461625
2018-01-04,0.0
2018-01-05,-0.0018125884084777555
2018-01-08,-0.005372366746013046
2018-01-09,0.007759636793741809
2018-01-10,-0.0027176836465090393
2018-01-11,0.0017409253406277525
2018-01-12,0.018059477438221228
2018-01-16,0.005863725660523622
2018-01-17,0.009887895246929235
2018-01-18,0.003507170801309911
2018-01-19,0.003713460353124143
2018-01-22,0.010881491811337352
2018-01-23,0.04958717143303848
2018-01-24,0.009298466913851833
2018-01-25,0.005758245181504584
2018-01-26,0.006398165563296976
2018-01-29,-0.0030780645169842247
2018-01-30,-0.0016113834187787557
2018-01-31,0.008068710130514134
2018-02-01,0.0005338486784602914
2018-02-02,-0.013666796526541458
2018-02-05,-0.043460386827447905
2018-02-06,-0.004734402578993935
2018-02-07,0.00915840294735859
2018-02-08,-0.05016170017633115
2018-02-09,0.01533217444093471
2018-02-12,0.007732737387196265
2018-02-13,0.003185313200958273
2018-02-14,0.014576448462130687
2018-02-15,0.001991557379557918
2018-02-16,0.001987215539556386
2018-02-20,-0.014805518958169062
2018-02-21,-0.003811430485009204
2018-02-22,-0.0064963657522151275
2018-02-23,0.015257609018568985
2018-02-26,0.02032328254617255
2018-02-27,-0.007294335330425672
2018-02-28,-0.017945233492146384
2018-03-01,-0.00021587202810835482
2018-03-02,-0.007843618674597708
2018-03-05,0.012329897965386527
2018-03-06,0.012967513363698169
2018-03-07,-0.017752551562767893
2018-03-08,0.010929789583707716
2018-03-09,0.01882977848190759
2018-03-12,-0.005692184014114754
2018-03-13,-0.00565419274666179
2018-03-14,-0.00831632488718792
2018-03-15,0.006809506245321284
2018-03-16,0.006050572094314477
2018-03-19,-0.009198818115061735
2018-03-20,0.010427111949423695
2018-03-21,-0.002685814691320232
2018-03-22,-0.02090710921308836
2018-03-23,-0.02352537789159692
2018-03-26,0.024611063914767195
2018-03-27,-0.01063527659073471
2018-03-28,0.014917605926489497
2018-03-29,0.0005045585793219676
2018-04-02,-0.028950178634854717
2018-04-03,0.015945018469448735
2018-04-04,0.011971570902402418
2018-04-05,0.004760624674273295
2018-04-06,-0.014645389113289498
2018-04-09,-0.00014564658633964278
2018-04-10,0.004590754728248214
2018-04-11,-0.009212507837228823
2018-04-12,0.005125017457791481
2018-04-13,-0.0072838613180360445
2018-04-16,0.009245230646457658
2018-04-17,-0.0015269301886032816
2018-04-18,-0.0063348009089121415
2018-04-19,0.0008792681716733863
2018-04-20,0.0018302322394427861
2018-04-23,0.0028504514992915286
2018-04-24,-0.031698540744073966
2018-04-25,-0.004967030362881375
2018-04-26,0.005520845229517013
2018-04-27,0.0018052977090792233
2018-04-30,-0.011937578077499178
