Date,NTRS
2016-02-09,0.004677982222229149
2016-02-10,-0.01879627575541387
2016-02-11,-0.04217934200424511
2016-02-12,0.043119527288291826
2016-02-16,0.02462605640402482
2016-02-17,0.0233475392004725
2016-02-18,-0.008891015785992828
2016-02-19,0.005077901391742579
2016-02-22,0.025597816302871168
2016-02-23,-0.019047577311802844
2016-02-24,-0.01707414027240095
2016-02-25,0.01362408919960667
2016-02-26,0.012096721962139512
2016-02-29,-0.014276147004031459
2016-03-01,0.05254288171482413
2016-03-02,0.0175412307368219
2016-03-03,0.018978196805915948
2016-03-04,0.019090482839324796
2016-03-07,0.0035027860791980725
2016-03-08,-0.029291137382738253
2016-03-09,-0.0050033273056169225
2016-03-10,-0.0006284256882570505
2016-03-11,0.03317599806478633
2016-03-14,-0.0039568735628814355
2016-03-15,-0.006875346524507053
2016-03-16,-0.004769361062101685
2016-03-17,0.0072656509860884455
2016-03-18,0.01350519389928917
2016-03-21,0.0013627395387698638
2016-03-22,-0.00030234458604050385
2016-03-23,-0.007260322794155116
2016-03-24,-0.006247340227204856
2016-03-28,-0.002453257984163626
2016-03-29,-0.0013834929458323986
2016-03-30,0.007849747112444128
2016-03-31,-0.004734324327893891
2016-04-01,0.010434160010006854
2016-04-04,-0.0025816404524112713
2016-04-05,-0.017052165656235574
2016-04-06,0.009603274858750677
2016-04-07,-0.03313856497228718
2016-04-08,0.0038081158715157493
2016-04-11,0.009800700321887179
2016-04-12,0.020037683876200862
2016-04-13,0.0375999095073809
2016-04-14,0.005472568368585451
2016-04-15,-0.005884282452496836
2016-04-18,0.010506320508359979
2016-04-19,0.05198391594720331
2016-04-20,0.00570724066702244
2016-04-21,-0.006505327489973456
2016-04-22,0.008080304551160378
2016-04-25,-0.009535838114098083
2016-04-26,0.01116224144620448
2016-04-27,-0.002760026522182879
2016-04-28,-0.00913208541129773
2016-04-29,-0.0074011601006245265
2016-05-02,0.010973603388634734
2016-05-03,-0.02198728551920881
2016-05-04,-0.013517287128981481
2016-05-05,-0.0049041815279301515
2016-05-06,0.00043489430665233364
2016-05-09,-0.004346411819939222
2016-05-10,0.02270063426833757
2016-05-11,-0.012236831562551509
2016-05-12,0.0005762437514607033
2016-05-13,-0.014252987954096574
2016-05-16,0.007594748666336804
2016-05-17,-0.0008697173892124876
2016-05-18,0.03771953799199346
2016-05-19,-0.007409437215942116
2016-05-20,0.012394344869502305
2016-05-23,-0.007790904504543894
2016-05-24,0.018368069937851894
2016-05-25,0.019688757972834425
2016-05-26,-0.003915673522119745
2016-05-27,0.00637108900800798
2016-05-31,-0.0018854132580173877
2016-06-01,0.0037965169814759836
2016-06-02,0.004458562539513045
2016-06-03,-0.027303206121771062
2016-06-06,0.013689085385482525
2016-06-07,-0.009548300359180195
2016-06-08,0.0009641022753850148
2016-06-09,-0.01114498784696305
2016-06-10,-0.012383492912603877
2016-06-13,-0.004367546261283106
2016-06-14,-0.01754633724837229
2016-06-15,0.004320882750056487
2016-06-16,-0.006453404506429505
2016-06-17,0.0
2016-06-20,0.003031046487433242
2016-06-21,0.0005758924010068611
2016-06-22,-0.00201376001359288
2016-06-23,0.030984448933507602
2016-06-24,-0.08442823568524993
2016-06-27,-0.05847322363087182
2016-06-28,0.030808998261148135
2016-06-29,0.026742252463515248
2016-06-30,0.015167908502137895
2016-07-01,-0.015544950737780172
2016-07-05,-0.02575525097670106
2016-07-06,-0.0012585184292619456
2016-07-07,0.000787680747076358
2016-07-08,0.01590041402292308
2016-07-11,0.007748405845422912
2016-07-12,0.019375658277979824
2016-07-13,-0.006335595900381352
2016-07-14,0.013815254735670912
2016-07-15,0.003593450583921909
2016-07-18,0.005968466784110227
2016-07-19,-0.0045979494139255506
2016-07-20,-0.009536534284912523
2016-07-21,0.003911606750662822
2016-07-22,0.005244983663652114
2016-07-25,0.0004471451995056164
2016-07-26,0.014453588907769488
2016-07-27,0.005875826118584726
2016-07-28,-0.010806497508469626
2016-07-29,-0.0022141604922391034
2016-08-01,-0.007397684618908995
2016-08-02,-0.013116446950145466
2016-08-03,0.012082744008793389
2016-08-04,-0.0034320352380525776
2016-08-05,0.03533949046591478
2016-08-08,0.0008678577485601302
2016-08-09,-0.00014436443434118207
2016-08-10,-0.011995780529288291
2016-08-11,0.003949168184678831
2016-08-12,-0.011656192343276084
2016-08-15,0.00751821051465229
2016-08-16,-0.002340830669682936
2016-08-17,0.0020529878126753776
2016-08-18,-0.000585540017340791
2016-08-19,0.004247562777253355
2016-08-22,0.0008747866339278154
2016-08-23,0.0005829663668590612
2016-08-24,-0.004222939954912297
2016-08-25,0.006581095971658346
2016-08-26,0.007554335482401475
2016-08-29,0.0077865754058670245
2016-08-30,0.013306919082978208
2016-08-31,0.0021296027206549883
2016-09-01,-0.0025502579402564285
2016-09-02,0.0034086233902879126
2016-09-06,-0.011181827982319925
2016-09-07,-0.0024333513950312025
2016-09-08,0.0020088944087830463
2016-09-09,-0.012602000256032309
2016-09-12,0.011167465211050276
2016-09-13,-0.01348250725761413
2016-09-14,-0.004652773073399952
2016-09-15,0.013438524181372369
2016-09-16,-0.014701190708610201
2016-09-19,0.002193973215270262
2016-09-20,0.0017515775592196192
2016-09-21,0.007722577945793674
2016-09-22,0.003470582294945901
2016-09-23,-0.001297063491145778
2016-09-26,-0.026691770556101724
2016-09-27,0.001334004120467247
2016-09-28,0.0005924928584415401
2016-09-29,-0.01316787416913745
2016-09-30,0.01934029507051549
2016-10-03,0.002353203245697877
2016-10-04,0.02465169664674316
2016-10-05,0.02964319429719331
2016-10-06,0.0019473501143123517
2016-10-07,-0.0012492612385914814
2016-10-10,0.0016676299308140408
2016-10-11,-0.013875309418468706
2016-10-12,0.0005629421467105988
2016-10-13,-0.018281701199802436
2016-10-14,0.011173482497027987
2016-10-17,-0.00453312586219512
2016-10-18,0.009676403701458947
2016-10-19,0.002536976349751141
2016-10-20,-0.0021083981254641504
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,-0.009298539702447872
2016-10-26,0.016211577716315206
2016-10-27,0.013154082425008262
2016-10-28,0.0
2016-10-31,0.00027636761326266246
2016-11-01,0.004142286907179216
2016-11-02,-0.009625754501325412
2016-11-03,0.004998635520194972
2016-11-04,-0.004145113581232485
2016-11-07,0.02663747582433751
2016-11-08,-0.00027032631402879037
2016-11-09,0.04284926689085777
2016-11-10,0.0177576759933189
2016-11-11,0.017320615192196742
2016-11-14,0.03680541006143656
2016-11-15,0.0018112088706365714
2016-11-16,-0.023261517740993054
2016-11-17,0.005676004883803154
2016-11-18,0.0
2016-11-21,0.004785343438562961
2016-11-22,0.00024434008814289143
2016-11-23,0.0013425327804228449
2016-11-25,0.0015853972672532635
2016-11-28,-0.018989857582728642
2016-11-29,0.00682466523479297
2016-11-30,0.017211732123893153
2016-12-01,0.03980513047518097
2016-12-02,-0.010653520742992195
2016-12-05,0.01053155313028098
2016-12-06,0.011475561304629123
2016-12-07,0.03391942226199429
2016-12-08,0.005150794679788628
2016-12-09,-0.004455835834561883
2016-12-12,-0.006266090840496452
2016-12-13,0.0021392236350470384
2016-12-14,-0.005617684790674038
2016-12-15,0.017626531900015507
2016-12-16,-0.01776563661873143
2016-12-19,0.0023741348449928257
2016-12-20,0.01669106296297196
2016-12-21,-0.0007765783705686591
2016-12-22,-0.004218342653927398
2016-12-23,-0.0018954373936845847
2016-12-27,0.0034626252214291497
2016-12-28,-0.00701235292729363
2016-12-29,-0.006501546677224246
2016-12-30,0.004738396842947745
2017-01-03,0.006625758787023539
2017-01-04,0.009482884225085586
2017-01-05,-0.004310499781736032
2017-01-06,-0.0028854981715399353
2017-01-09,-0.009015728383239385
2017-01-10,0.0026953963921532154
2017-01-11,0.008401745465114852
2017-01-12,-0.002555084017060616
2017-01-13,0.00445516669081969
2017-01-17,-0.022618982954634492
2017-01-18,-0.047192866785351506
2017-01-19,-0.005595666496755247
2017-01-20,-0.0019157108108988075
2017-01-23,-0.008277432489546821
2017-01-24,0.009918878226929273
2017-01-25,0.006947093064584298
2017-01-26,-0.0014273258622716778
2017-01-27,-0.003216131238728881
2017-01-30,-0.006333845881507649
2017-01-31,-0.002284607536771288
2017-02-01,0.004218713986036349
2017-02-02,-0.005881550386443779
2017-02-03,0.019077035733290337
2017-02-06,0.0017776979379529045
2017-02-07,-0.0022475793119645093
2017-02-08,-0.004267028778802251
2017-02-09,0.01797572953788329
2017-02-10,-0.0016370959441935895
2017-02-13,0.010659536719785923
2017-02-14,0.015067379322943664
2017-02-15,0.012331759620451743
2017-02-16,-0.014888730645157944
2017-02-17,-0.0016029051825050544
2017-02-21,0.009862257485016679
2017-02-22,-0.0063588685640327824
2017-02-23,0.0021711398617052513
2017-02-24,-0.007298114409958534
2017-02-27,0.005513742927783616
2017-02-28,-0.002056246470838463
2017-03-01,0.028055492285379735
2017-03-02,-0.011967298870675158
2017-03-03,0.004188437799123479
2017-03-06,-0.01127282763896531
2017-03-07,0.007753117952460364
2017-03-08,0.005995987770278877
2017-03-09,0.005397939930261497
2017-03-10,-0.001118474639102418
2017-03-13,0.005711115177088555
2017-03-14,-0.0010023858048688883
2017-03-15,-0.002117769743816611
2017-03-16,0.005138181353834703
2017-03-17,-0.014556886635493704
2017-03-20,-0.007442647460217833
2017-03-21,-0.019200357460453787
2017-03-22,0.00278022189071625
2017-03-23,0.0019637757095554154
2017-03-24,-0.01141349555665827
2017-03-27,-0.007929769268895326
2017-03-28,0.013165246712965928
2017-03-29,-0.0008121918700958464
2017-03-30,0.012424704568795075
2017-03-31,-0.006996590483314691
2017-04-03,-0.004157568066510353
2017-04-04,0.0006957463990400203
2017-04-05,-0.00614273453300318
2017-04-06,0.007579933119691962
2017-04-07,-0.0035878528009696264
2017-04-10,-0.006620636773848165
2017-04-11,0.013096310924526122
2017-04-12,-0.010041809441603933
2017-04-13,-0.008627767256293106
2017-04-17,0.016347424865943427
2017-04-18,-0.007637394746003334
2017-04-19,0.0029151490974839156
2017-04-20,0.016742160661442185
2017-04-21,-0.0010289963113762068
2017-04-24,0.023123024576137574
2017-04-25,0.013425556291210006
2017-04-26,0.012143794634918326
2017-04-27,-0.0017447603041691462
2017-04-28,-0.016608932978645408
2017-05-01,0.0014444415882646222
2017-05-02,-0.005657988488942056
2017-05-03,0.006583261124156969
2017-05-04,0.00365826201405417
2017-05-05,-0.00011083306432446705
2017-05-08,0.004418587391549211
2017-05-09,-0.001539707578533167
2017-05-10,0.0002204187616712261
2017-05-11,-0.005505964007051833
2017-05-12,-0.007197520494697018
2017-05-15,0.0054648792006890545
2017-05-16,0.004991850977572598
2017-05-17,-0.053421814828945924
2017-05-18,0.011427474383836955
2017-05-19,0.002305547884349224
2017-05-22,0.008511769710327188
2017-05-23,0.010492854456376488
2017-05-24,-0.00214464844281248
2017-05-25,-0.0014705276257919175
2017-05-26,0.004644656379397816
2017-05-30,-0.006652836389678174
2017-05-31,-0.0031915742178050266
2017-06-01,0.01784053668148955
2017-06-02,-0.005505600880171491
2017-06-05,0.002485662330547589
2017-06-06,-0.01250966914879792
2017-06-07,0.018032170579743934
2017-06-08,0.009977428497122354
2017-06-09,0.018425891429245445
2017-06-12,0.0017442783715131416
2017-06-13,0.008921641850272888
2017-06-14,0.006793970331923305
2017-06-15,0.005676878790994211
2017-06-16,0.007029795591368293
2017-06-19,0.007932200898468356
2017-06-20,-0.006925584386782924
2017-06-21,-0.002641586854680078
2017-06-22,-0.0005297776743756755
2017-06-23,-0.0034980808016681353
2017-06-26,0.0020211908026783743
2017-06-27,0.012951323743050747
2017-06-28,0.012995053426354986
2017-06-29,0.0035174887926217036
2017-06-30,0.0021648000815337465
2017-07-03,0.012138675646020447
2017-07-05,0.005996645226618025
2017-07-06,-0.014548311438785655
2017-07-07,0.006048802721611901
2017-07-10,0.0042800365963229225
2017-07-11,-0.00659580587231634
2017-07-12,0.0008176460167257371
2017-07-13,0.002142755055590362
2017-07-14,-0.0008146446799274232
2017-07-17,-0.000815308866958353
2017-07-18,-0.006732618864785489
2017-07-19,-0.08380405912588673
2017-07-20,-0.019168293055552565
2017-07-21,0.0038858293429311352
2017-07-24,0.0006829195696667067
2017-07-25,0.002844138647036365
2017-07-26,-0.0028360724637365164
2017-07-27,-0.002730796768293242
2017-07-28,-0.004562403839036944
2017-07-31,0.002864777970082999
2017-08-01,0.0068567041403893025
2017-08-02,0.0
2017-08-03,-0.0014755965566944917
2017-08-04,0.011479664472801465
2017-08-07,-0.007866088822133799
2017-08-08,0.005663368325708129
2017-08-09,0.005067743957265725
2017-08-10,-0.02285931112529138
2017-08-11,-0.0005734599436028054
2017-08-14,0.017096709215524752
2017-08-15,0.0005643605449610067
2017-08-16,0.008907256935625218
2017-08-17,-0.022909978278941256
2017-08-18,0.005718855052152971
2017-08-21,-0.0006824388784948399
2017-08-22,0.013542533223346087
2017-08-23,0.0016844505705901902
2017-08-24,0.0060528563835853255
2017-08-25,-0.00022233203958688108
2017-08-28,-0.008581957042615107
2017-08-29,-0.004721117143326015
2017-08-30,0.0021562501388916466
2017-08-31,0.002151827068087142
2017-09-01,0.005197312996412684
2017-09-05,-0.027540104712401647
2017-09-06,0.0009246630401560374
2017-09-07,0.0028870404867438193
2017-09-08,0.01865520102925844
2017-09-11,0.017748140011556668
2017-09-12,0.005997923342785816
2017-09-13,-0.02539474845777856
2017-09-14,-0.005211397285606156
2017-09-15,0.0017084840019321312
2017-09-18,0.006593784904863398
2017-09-19,0.0004521630190637005
2017-09-20,0.012417701681834092
2017-09-21,0.012934856719464927
2017-09-22,-0.0046235601981375885
2017-09-25,-0.011391263954364406
2017-09-26,0.005369980557317078
2017-09-27,0.0201398531230772
2017-09-28,0.0027270674652506433
2017-09-29,0.0
2017-10-02,0.006200446358153533
2017-10-03,-0.0011894664781227915
2017-10-04,-0.007901102326709153
2017-10-05,0.014291852645596625
2017-10-06,0.0032270119197130853
2017-10-09,-0.006647316554587612
2017-10-10,0.0066917990612676
2017-10-11,0.004932127809060605
2017-10-12,-0.004054383074280632
2017-10-13,-0.003856711536621593
2017-10-16,-0.01150634857466537
2017-10-17,-0.008920858943139764
2017-10-18,0.03819981473819145
2017-10-19,0.004229034881760851
2017-10-20,0.0030533194930397745
2017-10-23,0.0014697229845903603
2017-10-24,0.010900017080554658
2017-10-25,-0.017521827384522015
2017-10-26,0.008020125162299774
2017-10-27,-0.008479741794547468
2017-10-30,-0.0006334038213615667
2017-10-31,-0.011939054576487917
2017-11-01,-0.0011759828210288203
2017-11-02,0.006423212493899877
2017-11-03,0.00404220697733626
2017-11-06,-0.0018012006047452012
2017-11-07,-0.019210334297876774
2017-11-08,0.004977925161594454
2017-11-09,-0.007645288563151054
2017-11-10,0.0037976777561745667
2017-11-13,-0.0005401483234285243
2017-11-14,0.0019465560288067785
2017-11-15,0.006908650217823498
2017-11-16,0.004609632352813087
2017-11-17,0.0038419979612640542
2017-11-20,0.0038268873207827347
2017-11-21,0.0003172362892418512
2017-11-22,-0.00074075856913558
2017-11-24,-0.0013770612781642821
2017-11-27,-0.0015915756446869267
2017-11-28,0.023164423015923363
2017-11-29,0.02025111288710968
2017-11-30,-0.00040868433301854967
2017-12-01,-0.0012272352052301594
2017-12-04,0.013209086388163316
2017-12-05,-0.02021248627202188
2017-12-06,-0.004641336384651251
2017-12-07,0.008497408591007227
2017-12-08,0.0042130032518685745
2017-12-11,-0.001739699664089489
2017-12-12,0.01014791329962006
2017-12-13,-0.010857571002260147
2017-12-14,-0.009130038626223302
2017-12-15,0.01304462698779485
2017-12-18,0.007562569891486515
2017-12-19,-0.005781571464061108
2017-12-20,0.00428490415757099
2017-12-21,0.016355336369578755
2017-12-22,-0.010694695043756974
2017-12-26,-0.0028289922746860263
2017-12-27,-0.00020247206733525758
2017-12-28,0.01661937345482567
2017-12-29,-0.004286408182603285
2018-01-02,-0.0043050510148211485
2018-01-03,0.005932498960708132
2018-01-04,0.014992195308286549
2018-01-05,0.004431655662771483
2018-01-08,0.004901766510299499
2018-01-09,0.01717072265398456
2018-01-10,0.014386906791776122
2018-01-11,0.0017965668628925346
2018-01-12,0.012364528433127742
2018-01-16,-0.0060600234696549515
2018-01-17,0.0026263450683918776
2018-01-18,-0.014126711224067279
2018-01-19,0.01053331715864081
2018-01-22,0.008827111395544929
2018-01-23,-0.005026490184080634
2018-01-24,-0.006735844568713678
2018-01-25,-0.010925639125207054
2018-01-26,0.011141344222084237
2018-01-29,0.007157930983946903
2018-01-30,-0.011688735269006711
2018-01-31,-0.0028386474351648205
2018-02-01,0.01318915517638497
2018-02-02,-0.020134996403510574
2018-02-05,-0.046736123074293756
2018-02-06,0.016242486824674884
2018-02-07,-0.006215608105514803
2018-02-08,-0.04497164019099609
2018-02-09,0.012265983092980992
2018-02-12,0.020332560295441615
2018-02-13,-0.00010032426371997527
2018-02-14,0.033618414949279085
2018-02-15,0.011490867271581662
2018-02-16,0.009531070803653119
2018-02-20,-0.0013349520507573986
2018-02-21,0.006302380757097659
2018-02-22,-0.011956726198921963
2018-02-23,0.023434561721496827
2018-02-26,0.02139649802130572
2018-02-27,-0.011484861837161908
2018-02-28,-0.015986374079986487
2018-03-01,-0.020780634927907937
2018-03-02,0.010031878325628574
2018-03-05,0.01575805086843518
2018-03-06,0.0033847939947428962
2018-03-07,0.008433127586137346
2018-03-08,0.005317230391309824
2018-03-09,0.02718735678192452
2018-03-12,-0.01074962082590758
2018-03-13,-0.008766476942338342
2018-03-14,-0.01897744291863601
2018-03-15,-0.003662230624262519
2018-03-16,0.010461996657390449
2018-03-19,-0.004570506859825518
2018-03-20,-0.003467101377891635
2018-03-21,0.005641603435528664
2018-03-22,-0.0415143350783197
2018-03-23,-0.029851114591032513
2018-03-26,0.04374064097607655
2018-03-27,-0.02138707957881214
2018-03-28,-0.004430310678579352
2018-03-29,0.01977670518971042
2018-04-02,-0.01667805087108687
2018-04-03,0.02465248273333076
2018-04-04,0.008565287453392134
2018-04-05,-0.003244485761934812
2018-04-06,-0.031495261688504694
2018-04-09,0.008500579925539098
2018-04-10,0.011957248976563362
2018-04-11,-0.00910418053244788
2018-04-12,0.026683540744907308
2018-04-13,-0.01075771314755336
2018-04-16,0.009431317177596599
2018-04-17,0.014872645671779372
2018-04-18,-0.0013153095516679203
2018-04-19,0.01730807621695818
2018-04-20,-0.004623380842093905
2018-04-23,-0.002415236992819647
2018-04-24,-0.0032588739425070123
2018-04-25,-0.001962000599770697
2018-04-26,0.005616254589824399
2018-04-27,0.0008380066624262827
2018-04-30,-0.007161680580921481
2018-05-01,-0.007868880569441461
2018-05-02,-0.012746656895425423
2018-05-03,-0.005546990071942481
