Date,INTC
2016-06-07,0.006312682475275944
2016-06-08,0.00031374340446932436
2016-06-09,0.0015680762494276745
2016-06-10,0.003130796912570899
2016-06-13,0.004057259271652125
2016-06-14,-0.0009325979211227686
2016-06-15,-0.016490193968682232
2016-06-16,0.002530935680092661
2016-06-17,0.002208772113262203
2016-06-20,0.012909243149234362
2016-06-21,0.004662842147645785
2016-06-22,-0.0009281227731694486
2016-06-23,0.021678617912449516
2016-06-24,-0.043650002505587926
2016-06-27,-0.026307217218258017
2016-06-28,0.015299508471914525
2016-06-29,0.023725683575473777
2016-06-30,0.02724705771889524
2016-07-01,-0.001524354528417593
2016-07-05,-0.00213749927214657
2016-07-06,0.008873794201133434
2016-07-07,0.006976020603612465
2016-07-08,0.024096540475779582
2016-07-11,0.011176558199366804
2016-07-12,0.016288502725225307
2016-07-13,0.0020031160034834627
2016-07-14,0.005427369712403207
2016-07-15,-0.0036931625988803063
2016-07-18,-0.000570477508273326
2016-07-19,0.002853203643611968
2016-07-20,0.015362573869298846
2016-07-21,-0.03978666140679221
2016-07-22,0.011379877349833922
2016-07-25,0.000865599301772324
2016-07-26,0.011530499234016833
2016-07-27,-0.007409346594398181
2016-07-28,-0.0017228169429196472
2016-07-29,0.0025885829215603895
2016-08-01,-0.0002868550379834245
2016-08-02,-0.008321046956521028
2016-08-03,-0.0014579803595413665
2016-08-04,0.009635043499830243
2016-08-05,0.011567223287096917
2016-08-08,0.001715310191596764
2016-08-09,-0.0034250146051190145
2016-08-10,-0.011168036585702867
2016-08-11,0.004344399350964867
2016-08-12,-0.003172356297914014
2016-08-15,0.009835122747689606
2016-08-16,0.008593884071877556
2016-08-17,-0.005396120665794313
2016-08-18,-0.0014281393050877833
2016-08-19,0.007721002670130428
2016-08-22,0.0034053760171990355
2016-08-23,0.0011311397836062387
2016-08-24,-0.0070619185652358585
2016-08-25,-0.001707348516684859
2016-08-26,0.004844754589478972
2016-08-29,0.008224640286316864
2016-08-30,0.004219683650531936
2016-08-31,0.005322055857057251
2016-09-01,0.003622129463711765
2016-09-02,0.0016655879056071132
2016-09-06,0.013581009709016545
2016-09-07,-0.003008146817545243
2016-09-08,-0.0005484099275755439
2016-09-09,-0.027442196083700687
2016-09-12,0.0180585112689593
2016-09-13,-0.013026562945496756
2016-09-14,0.0002804195743175697
2016-09-15,0.026389984280551282
2016-09-16,0.030361287590876973
2016-09-19,-0.013538877898199742
2016-09-20,-0.000538142590238988
2016-09-21,0.008347000662471515
2016-09-22,0.002670064831949981
2016-09-23,-0.009587275894268
2016-09-26,-0.014520027313943973
2016-09-27,0.014461374171927055
2016-09-28,0.006992531473419383
2016-09-29,-0.003204897262586548
2016-09-30,0.011522321944166025
2016-10-03,-0.0023845096109661457
2016-10-04,-0.0031863620503880252
2016-10-05,0.011987303606663113
2016-10-06,0.00210560298220952
2016-10-07,0.0007880734223491004
2016-10-10,-0.0020992770138651418
2016-10-11,-0.019726806545106834
2016-10-12,-0.0037562587205856035
2016-10-13,-0.004309188882953285
2016-10-14,0.01298357874136058
2016-10-17,-0.004272493448195913
2016-10-18,0.012336022093546228
2016-10-19,-0.05933817776422812
2016-10-20,-0.002252989075329781
2016-10-21,-0.007902404001684182
2016-10-24,0.0031291343882320355
2016-10-25,-0.004537925950464539
2016-10-26,-0.005128338572420232
2016-10-27,-0.003149813842462823
2016-10-28,-0.0020106191147446495
2016-10-31,0.0037418975639449403
2016-11-01,-0.010037416521664233
2016-11-02,0.002317466285959524
2016-11-03,-0.011939020055074523
2016-11-04,-0.009431382064826077
2016-11-07,0.032133096044146825
2016-11-08,0.001441532890138042
2016-11-09,0.00028790502321962563
2016-11-10,-0.007194478225020062
2016-11-11,0.0031886482335088395
2016-11-14,-0.003756283395701776
2016-11-15,0.012470897534929692
2016-11-16,-0.0020045845845952925
2016-11-17,0.00516620681122526
2016-11-18,-0.0019987544477456654
2016-11-21,0.0008579903906413833
2016-11-22,0.014293948588752103
2016-11-23,-0.00789156117960077
2016-11-25,0.006818094779110551
2016-11-28,0.0019750014222990053
2016-11-29,-0.005632387051253573
2016-11-30,-0.017275070458740216
2016-12-01,-0.027089617824604284
2016-12-02,0.011848284819457655
2016-12-05,0.006733290327381347
2016-12-06,0.00959558838265595
2016-12-07,0.022465559849067285
2016-12-08,0.005633972815934696
2016-12-09,0.0016806507110975755
2016-12-12,0.005872506022446489
2016-12-13,0.02307456431581345
2016-12-14,-0.00679344548216354
2016-12-15,0.006566456196853032
2016-12-16,-0.013047238275082584
2016-12-19,0.01597363957615361
2016-12-20,0.008674180325013658
2016-12-21,-0.006180754239250019
2016-12-22,-0.0013520755095096648
2016-12-23,0.0010830109995934034
2016-12-27,0.0027048827677695897
2016-12-28,-0.011869391504689908
2016-12-29,0.0008190861226131663
2016-12-30,-0.010638321601453948
2017-01-03,0.009098151666393717
2017-01-04,-0.005191181572623549
2017-01-05,-0.0016476857900800113
2017-01-06,0.003576349137750512
2017-01-09,0.003563668488144156
2017-01-10,-0.0019123298305010472
2017-01-11,0.011220961737348434
2017-01-12,-0.006495938773677823
2017-01-13,0.0021797676323154214
2017-01-17,0.00027167193308863524
2017-01-18,-0.0010870909489377745
2017-01-19,-0.005168522944035692
2017-01-20,0.010117444410946641
2017-01-23,-0.004601947248182636
2017-01-24,0.02311649661836035
2017-01-25,0.004784691669522889
2017-01-26,-0.006348880240352628
2017-01-27,0.011182214847487826
2017-01-30,-0.01474500749925478
2017-01-31,-0.016033881883545376
2017-02-01,-0.008147958965150193
2017-02-02,0.0043810633300418456
2017-02-03,0.0027456955472240363
2017-02-06,-0.006845411604454954
2017-02-07,0.002205793892967156
2017-02-08,0.0008251607005249628
2017-02-09,-0.025288400747197293
2017-02-10,-0.0033840077503511923
2017-02-13,0.01301590116873852
2017-02-14,0.0036313442660937945
2017-02-15,0.003340065588808505
2017-02-16,0.00998626092808319
2017-02-17,0.001922647967343094
2017-02-21,0.0010960389853105212
2017-02-22,-0.012321893337171708
2017-02-23,0.003049655182969957
2017-02-24,0.009673712955369895
2017-02-27,-0.0005470791277087939
2017-02-28,-0.00849094426777397
2017-03-01,-0.007458884689241496
2017-03-02,-0.0005565377104658209
2017-03-03,-0.000278682206548142
2017-03-06,-0.009191903892583952
2017-03-07,0.006465871015316704
2017-03-08,-0.005027935386293536
2017-03-09,0.005615050176219771
2017-03-10,0.002512498703145072
2017-03-13,-0.020885661613134543
2017-03-14,0.0005691216972996127
2017-03-15,-0.0022742028289028937
2017-03-16,0.0011399246240704208
2017-03-17,0.003699348425374005
2017-03-20,0.004536404660555382
2017-03-21,-0.011007666232154989
2017-03-22,0.009417699958464087
2017-03-23,-0.0028270734801684183
2017-03-24,-0.003119090619635667
2017-03-27,0.0065418645551060806
2017-03-28,0.005933727285175605
2017-03-29,-0.0008426751220891315
2017-03-30,0.0050603149340398
2017-03-31,0.00895112427628919
2017-04-03,0.002495149035907307
2017-04-04,0.0033183711741155975
2017-04-05,-0.0016534422405226623
2017-04-06,-0.005245863631370917
2017-04-07,0.0
2017-04-10,-0.006383771335681354
2017-04-11,-0.0016758056674527344
2017-04-12,-0.003077878704188408
2017-04-13,-0.010665137950667702
2017-04-17,0.006524832440370831
2017-04-18,0.008173977880085337
2017-04-19,0.003913577297334658
2017-04-20,0.00751886402052504
2017-04-21,0.003869613416950912
2017-04-24,0.01183905310568445
2017-04-25,0.003265475549552921
2017-04-26,0.0016274234632485118
2017-04-27,0.013538759302074821
2017-04-28,-0.03419714892266201
2017-05-01,0.004426104480681703
2017-05-02,0.018177050986782906
2017-05-03,0.0077118298213258996
2017-05-04,-0.003515600117485529
2017-05-05,-0.0008142026434778682
2017-05-08,-0.007604145423394826
2017-05-09,-0.004653103417506244
2017-05-10,-0.009898052697306259
2017-05-11,-0.008886289335877318
2017-05-12,-0.004483401105975671
2017-05-15,0.0028149478494212676
2017-05-16,0.005332256744261965
2017-05-17,-0.02177535842921763
2017-05-18,0.005136708927472311
2017-05-19,0.005111111779426913
2017-05-22,0.010452152787150837
2017-05-23,0.00251616368176788
2017-05-24,0.0072497744558848165
2017-05-25,0.0038764266062081276
2017-05-26,0.0
2017-05-30,-0.002206556470718768
2017-05-31,-0.0019346486160560783
2017-06-01,0.00027662259750282914
2017-06-02,0.005537488188778639
2017-06-05,0.000550553511056151
2017-06-06,-0.005778898245528241
2017-06-07,0.0035984375202149366
2017-06-08,0.006067188872965756
2017-06-09,-0.021107447454354666
2017-06-12,0.000559958107602121
2017-06-13,0.004198431048501927
2017-06-14,-0.009755274855164253
2017-06-15,-0.006191913144455219
2017-06-16,-0.0028317038140714956
2017-06-19,0.008520085557924606
2017-06-20,-0.01830464243845409
2017-06-21,-0.008032216320602803
2017-06-22,-0.006361753355638822
2017-06-23,-0.004947855585235805
2017-06-26,-0.0035097211861810917
2017-06-27,-0.012327390879000033
2017-06-28,0.016344550632633403
2017-06-29,-0.01929805638526816
2017-06-30,0.005962965437030565
2017-07-03,-0.008298912635111844
2017-07-05,0.026300100865994214
2017-07-06,-0.02067525888916033
2017-07-07,0.007433484229196985
2017-07-10,-0.0067884993986160325
2017-07-11,0.008023647434957759
2017-07-12,0.009728915337541721
2017-07-13,-0.0002919138976361646
2017-07-14,0.012850517491467928
2017-07-17,-0.00605564321024521
2017-07-18,0.0017406390965162277
2017-07-19,0.0008689739811944541
2017-07-20,0.005497613179187288
2017-07-21,-0.00057555997161296
2017-07-24,-0.006622552560867079
2017-07-25,0.004927577709346709
2017-07-26,0.002307485856578806
2017-07-27,0.006330828372999475
2017-07-28,0.009722372479337604
2017-07-31,0.004531456477723905
2017-08-01,0.024809868455561546
2017-08-02,0.007977831333543906
2017-08-03,0.003382187927050806
2017-08-04,-0.005206813502415142
2017-08-07,0.0035813424411745842
2017-08-08,-0.0005490047430471989
2017-08-09,0.00494350575061131
2017-08-10,-0.012298125449374364
2017-08-11,-0.0074710044674378695
2017-08-14,0.013102742965488634
2017-08-15,-0.009356132714622434
2017-08-16,-0.005277937673279887
2017-08-17,-0.017872005507110433
2017-08-18,-0.004549322855514126
2017-08-21,-0.0025708236421247976
2017-08-22,-0.007731694942410106
2017-08-23,0.00028850486213793936
2017-08-24,0.0014425698355924332
2017-08-25,-0.0011522881083735337
2017-08-28,-0.0005768746249918966
2017-08-29,0.002308830405642226
2017-08-30,0.004606958167145736
2017-08-31,0.005159134056258896
2017-09-01,0.000570099382242395
2017-09-05,-0.0019947319952575704
2017-09-06,0.021130582076465787
2017-09-07,-0.006151945519136892
2017-09-08,-0.009848210373305077
2017-09-11,0.01648228784528616
2017-09-12,0.008945959664113046
2017-09-13,0.00664986847878879
2017-09-14,0.004129089858283086
2017-09-15,0.01425399268358074
2017-09-18,0.0
2017-09-19,0.006216200356411461
2017-09-20,-0.00429723289779449
2017-09-21,0.003506705144778799
2017-09-22,-0.0005374566357647659
2017-09-25,-0.0005381144749105893
2017-09-26,0.008342804917351287
2017-09-27,0.0018681525192703052
2017-09-28,0.0077244834002874185
2017-09-29,0.006608683632311596
2017-10-02,0.02520978949209396
2017-10-03,0.00870930010642934
2017-10-04,-0.0010158724262949725
2017-10-05,0.004829836229651052
2017-10-06,0.0025298127177726393
2017-10-09,0.005803609686746647
2017-10-10,-0.0052683025953566
2017-10-11,-0.00882708452819092
2017-10-12,-0.0027998003199904975
2017-10-13,0.0122486436402367
2017-10-16,0.0022684272990194376
2017-10-17,0.0007547376312413423
2017-10-18,0.011560546227021185
2017-10-19,-0.003975090357416278
2017-10-20,0.008480850132767781
2017-10-23,0.00989376441851375
2017-10-24,0.002938827144772338
2017-10-25,-0.004151036654095663
2017-10-26,0.013977298533055516
2017-10-27,0.07376050395319078
2017-10-30,-0.0006757610960095306
2017-10-31,0.025242383584178185
2017-11-01,0.02681905483084024
2017-11-02,0.008349369048746835
2017-11-03,-0.016135592391318565
2017-11-06,0.01374030335434906
2017-11-07,0.001713207989988641
2017-11-08,-0.0017102779281770175
2017-11-09,-0.008565066923312159
2017-11-10,-0.015550604336793894
2017-11-13,0.0037295361517766246
2017-11-14,0.0024047123661670167
2017-11-15,-0.00872244041259329
2017-11-16,0.004179490698476673
2017-11-17,-0.022344000313752277
2017-11-20,-0.00022389265533329095
2017-11-21,0.007171770539189826
2017-11-22,-0.006453152434884313
2017-11-24,0.0022393480855120718
2017-11-27,-0.005809661540048694
2017-11-28,0.005394314536490308
2017-11-29,-0.017438094029681328
2017-11-30,0.020249846361009904
2017-12-01,-0.003567736578906855
2017-12-04,-0.004252250786281442
2017-12-05,-0.02360098148641432
2017-12-06,0.00023023518299036816
2017-12-07,-0.008515590529210915
2017-12-08,0.006267453469281703
2017-12-11,0.007151165033400408
2017-12-12,-0.007558539023830302
2017-12-13,0.0002307148111149182
2017-12-14,-0.0018459218296245083
2017-12-15,0.030050809985025406
2017-12-18,0.038151018761985345
2017-12-19,0.016861250027503827
2017-12-20,0.011054345047806002
2017-12-21,-0.016820757097448236
2017-12-22,-0.0012835240236573897
2017-12-26,-0.013276072662125937
2017-12-27,0.0006510353750257547
2017-12-28,0.002385740859800922
2017-12-29,-0.001298028300615206
2018-01-02,0.014947957242780197
2018-01-03,-0.0339383476112306
2018-01-04,-0.018338479925279483
2018-01-05,0.006977541447561686
2018-01-08,0.0
2018-01-09,-0.025033618122504042
2018-01-10,-0.025676286918705937
2018-01-11,0.021411697410168573
2018-01-12,-0.003915970659843726
2018-01-16,-0.0023126855536862445
2018-01-17,0.028975212165451625
2018-01-18,0.002027464019832781
2018-01-19,0.0076440493387246455
2018-01-22,0.020749562654579057
2018-01-23,0.0067761220832271984
2018-01-24,-0.011940959935266782
2018-01-25,-0.004614524549508281
2018-01-26,0.10551877362859718
2018-01-29,-0.0019967251747248227
2018-01-30,-0.023809532468288097
2018-01-31,-0.01332233352624601
2018-02-01,-0.01017867091103608
2018-02-02,-0.031479514184248325
2018-02-05,-0.035319687713201486
2018-02-06,0.01560393587565101
2018-02-07,0.00645716434096788
2018-02-08,-0.05420329571024052
2018-02-09,0.02807004393054302
2018-02-12,0.020022915196213242
2018-02-13,-0.008253613674298776
2018-02-14,0.020692667754853344
2018-02-15,0.011899477595796792
2018-02-16,-0.00783950019058166
2018-02-20,0.01668119953740499
2018-02-21,-0.008203751355387978
2018-02-22,-0.0030474868181138426
2018-02-23,0.042139704511402476
2018-02-26,0.028912697753771033
2018-02-27,0.01628982597214823
2018-02-28,-0.012422331040906509
2018-03-01,-0.029417582000995868
2018-03-02,0.023829194513449226
2018-03-05,0.01572074042463867
2018-03-06,0.01929672403313165
2018-03-07,0.012028853084206537
2018-03-08,-0.011301563134451409
2018-03-09,0.02857673772194147
2018-03-12,-0.012837244570260031
2018-03-13,0.005046314166105903
2018-03-14,0.001545264580797845
2018-03-15,-0.01889706503726607
2018-03-16,0.005699691636685156
2018-03-19,-0.0066445162211630215
2018-03-20,0.014164817082028547
2018-03-21,0.00019393229197683937
2018-03-22,-0.014158163968729265
2018-03-23,-0.0289200272633926
2018-03-26,0.06320908980933293
2018-03-27,-0.0245809870407937
2018-03-28,-0.031060470666467888
2018-03-29,0.04999978615887368
2018-04-02,-0.060675774495018486
2018-04-03,0.01696644758960497
2018-04-04,0.004824498534841792
2018-04-05,0.007801186704910812
2018-04-06,-0.03155993880822239
2018-04-09,0.015576683928764767
2018-04-10,0.03471265860822714
2018-04-11,-0.0033160860588992147
2018-04-12,0.031702978155342176
2018-04-13,-0.01631274794015658
2018-04-16,0.010412528175104407
2018-04-17,0.021756029519444775
2018-04-18,0.0013073214468914962
2018-04-19,-0.025928084613389357
2018-04-20,-0.013213443539428327
2018-04-23,-0.008344778174454448
2018-04-24,0.00684934834165607
2018-04-25,-0.0013602525195726134
2018-04-26,0.03250280572966191
2018-04-27,-0.0060319784445188596
2018-04-30,-0.021050665602095897
2018-05-01,0.03312680521205613
2018-05-02,-0.01912627178273607
2018-05-03,-0.0005736028783682734
2018-05-04,0.015390496554853472
