Date,NWS
2016-08-01,-0.009672535063581345
2016-08-02,-0.012772202821939582
2016-08-03,-0.0022833394667818308
2016-08-04,0.006865128275681753
2016-08-05,0.006060639205301754
2016-08-08,-0.0030120645660529632
2016-08-09,0.04003012905798342
2016-08-10,-0.002904881718526764
2016-08-11,0.011653301240330594
2016-08-12,0.010799024148652192
2016-08-15,0.009259330671456345
2016-08-16,-0.0007055891455846064
2016-08-17,0.0014123246505381992
2016-08-18,-0.0021157986696395126
2016-08-19,-0.002826796270051446
2016-08-22,0.008504654811998913
2016-08-23,-0.000702688681310959
2016-08-24,-0.0007031827999053331
2016-08-25,0.0014073552278002222
2016-08-26,0.007730246924310125
2016-08-29,0.0027893416323119258
2016-08-30,-0.0020862978732828497
2016-08-31,0.005574944339701959
2016-09-01,-0.008316054965991526
2016-09-02,-0.004192858742100847
2016-09-06,-0.014736869395282848
2016-09-07,0.0035613682731536755
2016-09-08,0.005677741868548747
2016-09-09,-0.030345877281879985
2016-09-12,0.06304985303256361
2016-09-13,-0.017241314147794284
2016-09-14,0.006315803642175766
2016-09-15,-0.011854961281710708
2016-09-16,-0.0119971874747129
2016-09-19,0.0
2016-09-20,0.005000128347392163
2016-09-21,0.014925304939477968
2016-09-22,0.017506934529992524
2016-09-23,-0.004129348438108749
2016-09-26,-0.019350366355817328
2016-09-27,0.00916131891858818
2016-09-28,-0.0034914154130818442
2016-09-29,-0.009811041842159307
2016-09-30,0.00636944147846763
2016-10-03,0.04992984886768426
2016-10-04,-0.016075074567392655
2016-10-05,0.03267533702599845
2016-10-06,-0.005932774761374993
2016-10-07,-0.03713524996704887
2016-10-10,-0.0185951534932306
2016-10-11,-0.017543866136527364
2016-10-12,-0.017856923747120557
2016-10-13,0.007272375817263699
2016-10-14,-0.007219870207761048
2016-10-17,0.003636149585771964
2016-10-18,0.007246257279019064
2016-10-19,0.00719435424133219
2016-10-20,-0.014285704607234773
2016-10-21,-0.007246257279019175
2016-10-24,-0.03649643627441401
2016-10-25,-0.015151584103642923
2016-10-26,0.0115385148560041
2016-10-27,-0.04182496554858006
2016-10-28,-0.007936626760071563
2016-10-31,-0.007999952111745534
2016-11-01,0.0
2016-11-02,-0.024193487386048318
2016-11-03,0.004132162662783934
2016-11-04,0.0
2016-11-07,0.028806540814166892
2016-11-08,-0.03199989275728932
2016-11-09,0.020661161703580122
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,0.012145632214589197
2016-11-15,-0.011999886012464822
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,-0.01214571754889826
2016-11-21,-0.01229530890091246
2016-11-22,-0.00414939682704607
2016-11-23,0.008333547768424543
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,-0.01652891194338113
2016-11-30,0.004201433593862713
2016-12-01,0.004184119975345402
2016-12-02,0.004166686060966818
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.008298881112924095
2016-12-08,0.00411533163787503
2016-12-09,0.01639334207822274
2016-12-12,-0.00806446746527445
2016-12-13,-0.004065144443077373
2016-12-14,-0.004081479201980542
2016-12-15,-0.01229530890091246
2016-12-16,-0.00414939682704607
2016-12-19,0.012500146006145796
2016-12-20,-0.016461066334514163
2016-12-21,0.008368239950690803
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,0.01659758730818428
2016-12-28,-0.016326605055332122
2016-12-29,0.0
2016-12-30,-0.020746896676398174
2017-01-03,0.02118644976051942
2017-01-04,0.01659758730818428
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,0.012244953791499036
2017-01-10,0.00806446746527456
2017-01-11,0.003999933900719288
2017-01-12,-0.007968080317161341
2017-01-13,0.0
2017-01-17,0.02008032842420482
2017-01-18,-0.011811077528058322
2017-01-19,-0.007968080317161341
2017-01-20,-0.00803199593143511
2017-01-23,0.0040485156267600075
2017-01-24,0.016129104910998615
2017-01-25,0.007936375836568477
2017-01-26,-0.011811077528058322
2017-01-27,0.007968164291576318
2017-01-30,0.00395258728095671
2017-01-31,-0.0039370258426860705
2017-02-01,0.00395258728095671
2017-02-02,-0.00787388572019887
2017-02-03,0.0
2017-02-06,-0.003968438841787325
2017-02-07,0.0
2017-02-08,-0.007968080317161341
2017-02-09,0.024096326389922318
2017-02-10,0.0666668099390948
2017-02-13,-0.01838235806926314
2017-02-14,0.0
2017-02-15,0.007490591467560481
2017-02-16,-0.003717645724017893
2017-02-17,0.007462879077921869
2017-02-21,0.011111161419729232
2017-02-22,-0.003663020066006051
2017-02-23,-0.00735297422413983
2017-02-24,-0.007407597076680705
2017-02-27,0.0
2017-02-28,-0.014925207622030534
2017-03-01,0.015151344585725424
2017-03-02,-0.0111937680830696
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,-0.018868088106489322
2017-03-08,-0.015384443271846515
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,-0.011811181159283035
2017-03-14,0.011952269242292868
2017-03-15,0.01574799583948394
2017-03-16,0.0
2017-03-17,0.0038758590301370965
2017-03-20,-0.0038608947463699694
2017-03-21,-0.003875940087921803
2017-03-22,0.007781961534734094
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,0.023166337416168803
2017-03-29,0.015094066243557913
2017-03-30,0.01858753428862059
2017-03-31,-0.014598582486570533
2017-04-03,-0.018518379386007866
2017-04-04,-0.007547348788259023
2017-04-05,-0.007604505896764202
2017-04-06,-0.007663017911944792
2017-04-07,-0.0038608947463699694
2017-04-10,0.0
2017-04-11,-0.003875940087921803
2017-04-12,0.007781961534734094
2017-04-13,-0.019304877455995295
2017-04-17,0.011811017463183582
2017-04-18,-0.011673145735056623
2017-04-19,0.011811017463183582
2017-04-20,0.03891045865912779
2017-04-21,-0.00374529048343597
2017-04-24,0.0037593704176850373
2017-04-25,0.00749058096687194
2017-04-26,-0.01486962316646645
2017-04-27,-0.0037737927690595363
2017-04-28,-0.015151560760475746
2017-05-01,0.0
2017-05-02,-0.0076922507695951214
2017-05-03,-0.003875940087921803
2017-05-04,0.0
2017-05-05,0.011673064361874319
2017-05-08,0.007692411638130725
2017-05-09,0.02290067135222218
2017-05-10,-0.02611928739105296
2017-05-11,-0.0038315490190123924
2017-05-12,0.0038462862533332753
2017-05-15,0.019157023960342023
2017-05-16,0.0
2017-05-17,-0.018796930708380732
2017-05-18,0.0
2017-05-19,0.011494166300557218
2017-05-22,0.026515191723051057
2017-05-23,-0.0036900092788488825
2017-05-24,0.011111182542028919
2017-05-25,-0.0036630524875633785
2017-05-26,0.0147057715470984
2017-05-30,-0.010869408732958052
2017-05-31,0.00366297588351272
2017-06-01,0.021897644756428303
2017-06-02,-0.003571402163545123
2017-06-05,-0.01075268333612922
2017-06-06,0.007246323002911836
2017-06-07,-0.007194191567072017
2017-06-08,0.010869560275777568
2017-06-09,0.01075268333612911
2017-06-12,-0.0035460729931727775
2017-06-13,-0.007117459175360108
2017-06-14,0.003584202793155189
2017-06-15,0.0035714768525085816
2017-06-16,0.007117384752197253
2017-06-19,0.007067085585012123
2017-06-20,-0.017543804293310594
2017-06-21,-0.003571402163545123
2017-06-22,0.0
2017-06-23,0.007168480542974143
2017-06-26,0.0035586923760986267
2017-06-27,0.0
2017-06-28,0.014184514450449548
2017-06-29,-0.01748260517784561
2017-06-30,0.007117384752197253
2017-07-03,0.01060085006914191
2017-07-05,-0.010489650853169774
2017-07-06,-0.03533550182226819
2017-07-07,0.007326028371076099
2017-07-10,-0.014545572072525936
2017-07-11,0.014760268623600359
2017-07-12,-0.010909160042662291
2017-07-13,0.007352962659236129
2017-07-14,0.021897644756428303
2017-07-17,0.007142879016053483
2017-07-18,-0.0035460729931727775
2017-07-19,0.021352377526080213
2017-07-20,0.0
2017-07-21,0.006968515945763976
2017-07-24,0.0
2017-07-25,0.006920508871162356
2017-07-26,0.0034364004328899522
2017-07-27,0.006849335671377466
2017-07-28,0.006802883676642946
2017-07-31,-0.006756917155223197
2017-08-01,0.010204076551771468
2017-08-02,-0.006733956472281033
2017-08-03,-0.006779751853822846
2017-08-04,-0.0034129439487641244
2017-08-07,0.013698814581855068
2017-08-08,-0.013513693007035532
2017-08-09,-0.0034246320259136986
2017-08-10,-0.0378007640901078
2017-08-11,-0.014285683343143729
2017-08-14,0.0
2017-08-15,-0.007246247231502134
2017-08-16,-0.00364960745940468
2017-08-17,0.0
2017-08-18,0.007326028371076099
2017-08-21,0.0
2017-08-22,0.0036361838890779374
2017-08-23,-0.021739044780145433
2017-08-24,0.007407429209615346
2017-08-25,0.011029482431697435
2017-08-28,0.0036361838890779374
2017-08-29,-0.007246247231502134
2017-08-30,-0.007299291243285211
2017-08-31,0.007352962659236129
2017-09-01,0.007299138594333732
2017-09-05,-0.018115883278689515
2017-09-06,0.007380172896501058
2017-09-07,0.010988851046487946
2017-09-08,-0.028985519325876896
2017-09-11,0.018656890245696278
2017-09-12,-0.003690170321445918
2017-09-13,-0.014814814245275754
2017-09-14,0.0037593788385446025
2017-09-15,0.007490675434361771
2017-09-18,0.0
2017-09-19,0.003717452610389582
2017-09-20,0.007407522454307092
2017-09-21,-0.011029505484147495
2017-09-22,-0.0037176069576019266
2017-09-25,0.014925606675205039
2017-09-26,-0.01470610907542258
2017-09-27,0.01119412754482596
2017-09-28,0.0073801885654953825
2017-09-29,0.0
2017-10-02,0.003662984164836569
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,-0.0036496156803915714
2017-10-09,-0.0073261204153765025
2017-10-10,0.022140182676175124
2017-10-11,-0.007220029379849224
2017-10-12,0.007272537312914551
2017-10-13,0.01444043348355506
2017-10-16,0.0
2017-10-17,-0.007117400914904426
2017-10-18,0.010752706573905257
2017-10-19,-0.014184470256980775
2017-10-20,0.014388564421051964
2017-10-23,-0.007092235128490443
2017-10-24,-0.0035714100359810486
2017-10-25,0.003584210722125114
2017-10-26,0.0
2017-10-27,-0.0035714100359810486
2017-10-30,0.014336917296030371
2017-10-31,-0.01766789921583345
2017-11-01,0.0107913859781954
2017-11-02,0.0
2017-11-03,0.01067624912824039
2017-11-06,0.0246479037966274
2017-11-07,-0.010309366605162795
2017-11-08,0.003472132119352045
2017-11-09,0.020761498954005475
2017-11-10,0.05423706843226839
2017-11-13,0.003215551059622568
2017-11-14,-0.003205244432491372
2017-11-15,0.0
2017-11-16,0.028938958264787873
2017-11-17,0.012500064874066519
2017-11-20,-0.015432017685213961
2017-11-21,0.0
2017-11-22,-0.0031347795098785047
2017-11-24,0.0
2017-11-27,0.003144637254309357
2017-11-28,0.025078301156451932
2017-11-29,0.006116239208368457
2017-11-30,-0.0030396868654961606
2017-12-01,0.0030489547331520317
2017-12-04,0.01823717470214259
2017-12-05,-0.011940482010421083
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.015105661546755744
2017-12-11,0.005952535782220325
2017-12-12,-0.020710134037639882
2017-12-13,-0.003020944154961902
2017-12-14,-0.00303041245239577
2017-12-15,-0.00607905823404753
2017-12-18,0.01529056627826142
2017-12-19,0.003012094712998792
2017-12-20,-0.0030030492442472134
2017-12-21,0.003012094712998792
2017-12-22,0.009008773684134441
2017-12-26,-0.011904577285808515
2017-12-27,0.003012094712998792
2017-12-28,0.0
2017-12-29,-0.0030030492442472134
2018-01-02,0.012048003676717656
2018-01-03,0.005952535782220325
2018-01-04,0.0017749542948808372
2018-01-05,0.015947940108317127
2018-01-08,0.0
2018-01-09,0.002907324271359979
2018-01-10,-0.005797371268662421
2018-01-11,0.020408301605687518
2018-01-12,0.002857246570912686
2018-01-16,-0.014245115852129397
2018-01-17,0.014450971616989383
2018-01-18,-0.008547258773486277
2018-01-19,0.008620944214559945
2018-01-22,0.0
2018-01-23,-0.011396128168367659
2018-01-24,0.0028817097282889392
2018-01-25,-0.005746977986660684
2018-01-26,0.011560693294802693
2018-01-29,-0.008571443145585778
2018-01-30,-0.0028818293807441053
2018-01-31,0.008670414972616003
2018-02-01,-0.017192008097354772
2018-02-02,-0.02332331501112972
2018-02-05,-0.038806070779908386
2018-02-06,0.024844847036475493
2018-02-07,-0.012121335268724165
2018-02-08,-0.0276073434061177
2018-02-09,0.009463606708879801
2018-02-12,0.009375016218516663
2018-02-13,0.0247678014596191
2018-02-14,0.00906352236431296
2018-02-15,-0.005987992316425106
2018-02-16,-0.009036159080570427
2018-02-20,-0.021276609170082783
2018-02-21,0.0031055091728857676
2018-02-22,0.021672035159606473
2018-02-23,0.015151496088432692
2018-02-26,0.008955113630835676
2018-02-27,-0.011834318436345082
2018-02-28,-0.017964225568428804
2018-03-01,-0.018292525855165276
2018-03-02,0.0031055091728857676
2018-03-05,0.015479795572862054
2018-03-06,0.0121953125983989
2018-03-07,-0.006024001838358828
2018-03-08,-0.006060887812963434
2018-03-09,0.02439024544614088
2018-03-12,0.0029764223531827394
2018-03-13,-0.005970168745542015
2018-03-14,0.0
2018-03-15,0.006006025732655962
2018-03-16,0.014925298660900976
2018-03-19,-0.014705810053797563
2018-03-20,0.0
2018-03-21,0.008955068313881931
2018-03-22,-0.011834176824748743
2018-03-23,-0.04191630492559151
2018-03-26,0.0062500213619998135
2018-03-27,-0.009316673655517804
2018-03-28,-0.009404549124595318
2018-03-29,0.018987407490853148
2018-04-02,-0.027950213232058152
2018-04-03,0.022364093183600664
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,-0.012500042723999627
2018-04-09,0.003164698525894405
2018-04-10,0.022082027141874683
2018-04-11,-0.012345783594495452
2018-04-12,0.0062500213619998135
2018-04-13,-0.012422274266358113
2018-04-16,0.01886792207944743
2018-04-17,0.0030863025896255003
2018-04-18,0.0
2018-04-19,0.009230737384622989
2018-04-20,-0.0030486652054599883
2018-04-23,0.0
2018-04-24,-0.012232519925105323
2018-04-25,0.0
2018-04-26,0.00309611369369045
2018-04-27,0.0030863025896255003
2018-04-30,0.0
2018-05-01,-0.003076806633345197
2018-05-02,-0.021604946134924474
2018-05-03,0.022082027141874683
2018-05-04,0.00925922623331732
2018-05-07,0.015290507912139928
2018-05-08,0.0
2018-05-09,0.0030121204609496743
2018-05-10,0.0018016961711739832
2018-05-11,-0.0707433481628259
2018-05-14,0.0483869915516848
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,-0.003076806633345197
2018-05-18,-0.006172923643691819
2018-05-21,0.006211265310182235
2018-05-22,-0.00925935361909358
2018-05-23,-0.0031152754120629123
2018-05-24,0.0
2018-05-25,0.0031250106809999068
2018-05-29,-0.031152689832474656
2018-05-30,0.021221951448357146
2018-05-31,-0.027078124799994607
2018-06-01,0.00970870414748859
2018-06-04,0.0032052715141448473
2018-06-05,0.02555899189467037
2018-06-06,0.0031152754120629123
2018-06-07,0.0
2018-06-08,0.003105536522338692
2018-06-11,0.00309611369369045
2018-06-12,0.012345528822942597
2018-06-13,-0.018292620394309345
