Date,UNH
2016-01-26,0.005115336169374096
2016-01-27,-0.01430319696573279
2016-01-28,-0.008457336415910954
2016-01-29,0.03393797259143305
2016-02-01,0.006339033394699989
2016-02-02,-0.017344100762462844
2016-02-03,-0.009922383116897748
2016-02-04,0.012859990353635276
2016-02-05,-0.02171599649325251
2016-02-08,-0.015216864792088725
2016-02-09,0.010361616503125726
2016-02-10,0.014213864175538715
2016-02-11,-0.018804244558676797
2016-02-12,0.010847842765532967
2016-02-16,0.029780032209072438
2016-02-17,0.027355561500671977
2016-02-18,-0.007185131728411287
2016-02-19,0.001958566861617772
2016-02-22,0.030506102444876504
2016-02-23,-0.0009892192522724663
2016-02-24,-0.0078414753852315
2016-02-25,0.008319250846769322
2016-02-26,0.001072643733859291
2016-02-29,-0.01837962244521041
2016-03-01,0.021578490445296916
2016-03-02,-0.0032877431687950986
2016-03-03,0.004535276151877987
2016-03-04,-0.00016399248856346915
2016-03-07,-0.00032840164777070413
2016-03-08,-0.0008213101265004408
2016-03-09,-0.0004952401075316581
2016-03-10,0.008175074448221631
2016-03-11,0.024653782415795966
2016-03-14,0.0009594965102757147
2016-03-15,-0.0029548910720051946
2016-03-16,0.0004005730570937338
2016-03-17,-0.0029623206821211
2016-03-18,0.017586096372967486
2016-03-21,0.00015776745230366984
2016-03-22,0.010099483394834019
2016-03-23,0.013825621243882313
2016-03-24,-0.009245467713811184
2016-03-28,0.0025662997860687042
2016-03-29,0.007058686638111267
2016-03-30,-0.0011554203044776834
2016-03-31,-0.006014864053916824
2016-04-01,0.007913408853674975
2016-04-04,-0.0033098420623892677
2016-04-05,-0.018920531618893954
2016-04-06,0.007792833071581073
2016-04-07,-0.009060254782062849
2016-04-08,-0.00937970778210373
2016-04-11,0.005171798118666082
2016-04-12,0.0037205491369136645
2016-04-13,0.0075709755526569555
2016-04-14,0.001722004015505929
2016-04-15,-0.005079127536597339
2016-04-18,0.0037698699948989223
2016-04-19,0.021046916878908473
2016-04-20,0.026283411300426662
2016-04-21,-0.007242526332007615
2016-04-22,0.008799524929073987
2016-04-25,-0.002609551957780898
2016-04-26,0.003438801856102902
2016-04-27,-0.010727249238138281
2016-04-28,-0.005496958221181902
2016-04-29,-0.002952808193981027
2016-05-02,0.003189657996407247
2016-05-03,0.0027248237857764313
2016-05-04,-0.0032461091451114754
2016-05-05,0.0021208463702575564
2016-05-06,-0.0020409732957523685
2016-05-09,0.004771143840432757
2016-05-10,0.006784189568999066
2016-05-11,-0.021561918817203707
2016-05-12,-0.007269105010390686
2016-05-13,-0.005703756805271909
2016-05-16,0.012713126028117916
2016-05-17,-0.008266706595090212
2016-05-18,0.007332163682371551
2016-05-19,-0.003907691809577285
2016-05-20,0.007231166827428526
2016-05-23,-0.00397150135821156
2016-05-24,0.0166385868281258
2016-05-25,0.006259777063206462
2016-05-26,-0.0032975095805665156
2016-05-27,0.007670016571223792
2016-05-31,-0.0024627559649746944
2016-06-01,0.006433647140116072
2016-06-02,0.011224487325320442
2016-06-03,0.005880622109314171
2016-06-06,0.00957310559867719
2016-06-07,-0.008758439602731927
2016-06-08,0.025266188260227862
2016-06-09,0.001994600014383785
2016-06-10,-0.010235931929494457
2016-06-13,-0.008259004129660075
2016-06-14,-0.001593697172802
2016-06-15,0.00010950651956487256
2016-06-16,0.010199910195332507
2016-06-17,-0.006995670697999112
2016-06-20,0.006028022105208697
2016-06-21,-0.0023820331486749113
2016-06-22,-0.0020988631311293915
2016-06-23,0.00935465085095788
2016-06-24,-0.01365059257878809
2016-06-27,-0.001311221675358576
2016-06-28,0.011669740129021555
2016-06-29,0.013048425906282413
2016-06-30,0.00483957442527938
2016-07-01,-0.002407946683326223
2016-07-05,0.004969364523443209
2016-07-06,0.0057927784468081445
2016-07-07,-0.011097094964742982
2016-07-08,0.003337806521867881
2016-07-11,-0.0067247431479497966
2016-07-12,-0.003277966527856724
2016-07-13,0.011582702646073084
2016-07-14,-0.0045232940725249415
2016-07-15,0.0034789744243237664
2016-07-18,-0.004103968949574099
2016-07-19,0.013073178105972527
2016-07-20,0.0030155922473338315
2016-07-21,-0.0010488863900036671
2016-07-22,0.005739540238119956
2016-07-25,-0.013640372223055697
2016-07-26,-0.00021232966325779312
2016-07-27,-0.00014082041964114111
2016-07-28,0.0076227544654616786
2016-07-29,0.003082165965275996
2016-08-01,0.0021648396745745924
2016-08-02,-0.0023690044935670285
2016-08-03,-0.002025979596850913
2016-08-04,-0.0011895720257801834
2016-08-05,0.0019621993236877966
2016-08-08,-0.006014374683377399
2016-08-09,-0.0021809517919757493
2016-08-10,0.0026085637389556826
2016-08-11,0.003094459629779056
2016-08-12,0.001752555764408692
2016-08-15,-0.008818289147024427
2016-08-16,-0.0038132081813776475
2016-08-17,0.004465678621088376
2016-08-18,0.0032462462765163735
2016-08-19,-0.000914617740267909
2016-08-22,0.0003521028350046418
2016-08-23,-0.0005632772584747148
2016-08-24,-0.015068954113713784
2016-08-25,-0.01837398773338239
2016-08-26,-0.004953389363709038
2016-08-29,0.004758417449510555
2016-08-30,-0.002914320261133363
2016-08-31,-0.005990890220368583
2016-09-01,-0.0022788681756661378
2016-09-02,0.006409660056633459
2016-09-06,-0.004684991675067529
2016-09-07,-0.002622701341778
2016-09-08,0.003333314162614176
2016-09-09,-0.013437608765154319
2016-09-12,0.014294292467155412
2016-09-13,-0.0116581238807687
2016-09-14,-0.0019411608412739367
2016-09-15,0.014361587456361624
2016-09-16,0.021090106642475348
2016-09-19,-0.005705583212721521
2016-09-20,-0.001524960947783316
2016-09-21,0.01774915437158775
2016-09-22,0.008076688072822469
2016-09-23,-0.0037577290518835404
2016-09-26,-0.005621815786590156
2016-09-27,0.00765756625833558
2016-09-28,-0.0026987804062768017
2016-09-29,-0.014885074698727796
2016-09-30,0.012145631539415724
2016-10-03,-0.010785628300762906
2016-10-04,-0.00238299826822741
2016-10-05,-0.00405319102926216
2016-10-06,-0.008212086212482927
2016-10-07,0.0013921692080041126
2016-10-10,0.010390944203625185
2016-10-11,-0.024116666779327556
2016-10-12,0.002597253621644535
2016-10-13,-0.00673552092539631
2016-10-14,-0.002012185311645265
2016-10-17,0.0015680365203412094
2016-10-18,0.06903770806081067
2016-10-19,0.006834491781058993
2016-10-20,0.00484873678950648
2016-10-21,0.0020677021994117695
2016-10-24,-0.004677548803849962
2016-10-25,-0.006289272533977597
2016-10-26,-0.01078036340506816
2016-10-27,-0.0020392561406908927
2016-10-28,-0.01120158508184299
2016-10-31,0.006982776162709481
2016-11-01,-0.013443880755187876
2016-11-02,-0.0032277317664310967
2016-11-03,-0.008274340293495275
2016-11-04,-0.0008705388759054911
2016-11-07,0.030643759854354302
2016-11-08,0.0068345485130514305
2016-11-09,-0.006998021947808852
2016-11-10,0.02980980298186542
2016-11-11,0.0019850702469166315
2016-11-14,0.04002107557645962
2016-11-15,-0.00032834830491623723
2016-11-16,-0.004795161861495978
2016-11-17,-0.004818381384525172
2016-11-18,-0.00875527815535937
2016-11-21,0.006423758895881093
2016-11-22,0.012299347016569984
2016-11-23,0.008407325489903084
2016-11-25,-0.004754815008653268
2016-11-28,-0.004580817468643694
2016-11-29,0.03602654220296975
2016-11-30,0.008632552417816575
2016-12-01,0.01654878744410948
2016-12-02,-0.0013051665831143033
2016-12-05,-0.01928696106249317
2016-12-06,-0.001966560208502388
2016-12-07,0.013221433439408514
2016-12-08,-0.0005016882102616416
2016-12-09,0.005020927256216057
2016-12-12,-0.003934034115943841
2016-12-13,0.0065837456323183385
2016-12-14,-0.004236122709442958
2016-12-15,0.004754497010218239
2016-12-16,0.02066970023498249
2016-12-19,-0.014639885651233087
2016-12-20,0.00030991231019883436
2016-12-21,-0.0016094101564469998
2016-12-22,0.0015499629312201169
2016-12-23,0.008973506753735982
2016-12-27,-0.002391620566487229
2016-12-28,-0.0073783974225077875
2016-12-29,-0.0024780346479230664
2016-12-30,-0.006209613154923077
2017-01-03,0.008810450714875406
2017-01-04,0.0028491009741575812
2017-01-05,0.0016676197148755012
2017-01-06,0.0014181919873652582
2017-01-09,-0.002832474129185081
2017-01-10,-0.002284390403070935
2017-01-11,0.0019183774385562735
2017-01-12,0.0029029699599230074
2017-01-13,-0.003448757118152068
2017-01-17,-0.007045858924086934
2017-01-18,-0.01817514567567624
2017-01-19,0.006086147737388803
2017-01-20,-0.0002522789969194861
2017-01-23,0.002584212242956019
2017-01-24,0.008549779731062968
2017-01-25,0.005048903296274387
2017-01-26,0.00936521134205881
2017-01-27,0.0014745114519678637
2017-01-30,-0.005521649908354576
2017-01-31,6.153626463945017e-05
2017-02-01,0.003762914718450805
2017-02-02,-0.011984289223196165
2017-02-03,0.006904763809257419
2017-02-06,-0.008401991933160269
2017-02-07,0.00012471708600259035
2017-02-08,-0.0013706343909076768
2017-02-09,0.0008110220959620662
2017-02-10,0.0019322252498084058
2017-02-13,0.007713995821729824
2017-02-14,0.007037701250729667
2017-02-15,0.007110592985447806
2017-02-16,-0.0038955258674341353
2017-02-17,-0.036847050088950395
2017-02-21,0.018715751282027293
2017-02-22,0.0
2017-02-23,0.012642691982280407
2017-02-24,0.002828950300309385
2017-02-27,0.014227935989101104
2017-02-28,0.0
2017-03-01,0.015479509542865921
2017-03-02,-0.003751571605020154
2017-03-03,0.005319567696063565
2017-03-06,0.002973104653531733
2017-03-07,-0.0023712889960695316
2017-03-08,0.0014013131993853012
2017-03-09,0.0005955392501710843
2017-03-10,0.011725532015964824
2017-03-13,0.0013531819024397151
2017-03-14,-0.006756257815340061
2017-03-15,0.01608906974879476
2017-03-16,-0.002794408642983859
2017-03-17,-0.009340359531934017
2017-03-20,-0.010017987857380173
2017-03-21,-0.0017855578696142071
2017-03-22,-0.003994985672538975
2017-03-23,-0.010417555241038379
2017-03-24,-0.0017547117619105546
2017-03-27,-0.0024237504884224714
2017-03-28,0.004556257404615183
2017-03-29,-0.011551263791496957
2017-03-30,0.009483529504231702
2017-03-31,-0.005939387045771127
2017-04-03,0.00963307667014468
2017-04-04,-0.003744054740921987
2017-04-05,0.0024250303259969463
2017-04-06,-0.0001817408829360989
2017-04-07,0.004112949035765867
2017-04-10,-0.003252897277833622
2017-04-11,0.0021152051318991116
2017-04-12,-0.0016282079617030432
2017-04-13,-0.0036239548687115875
2017-04-17,0.013457695890916055
2017-04-18,0.008434328952187764
2017-04-19,0.00391464249428064
2017-04-20,0.013530138320969165
2017-04-21,-0.0022153822677375423
2017-04-24,0.006836091691526436
2017-04-25,0.009922662883428135
2017-04-26,0.001953574771261346
2017-04-27,0.0014335082122676202
2017-04-28,0.0014317536225834093
2017-05-01,-0.0016581904261925295
2017-05-02,-0.002577587679777449
2017-05-03,-0.009188130907303527
2017-05-04,0.008577684854893075
2017-05-05,0.0005746293958750481
2017-05-08,0.001838036436989432
2017-05-09,-0.006879048126242737
2017-05-10,0.0008657247259196144
2017-05-11,-0.00040338250206584103
2017-05-12,-0.008712582661856594
2017-05-15,-0.0016296783851421637
2017-05-16,-0.019880052939728388
2017-05-17,0.00440185679970817
2017-05-18,0.015337953553378192
2017-05-19,0.006649332961334187
2017-05-22,0.012225477949411534
2017-05-23,0.002976818099656553
2017-05-24,0.002111448308297126
2017-05-25,0.014009623969115648
2017-05-26,-0.003089316363808936
2017-05-30,-0.005126257424382885
2017-05-31,-0.00798459159310072
2017-06-01,0.025117154354382665
2017-06-02,-0.0010583392903882327
2017-06-05,-0.00011136978367920491
2017-06-06,0.008083798785084806
2017-06-07,0.013217894969753008
2017-06-08,-0.008296691972837111
2017-06-09,-0.0012659686084378619
2017-06-12,-0.01217904592353436
2017-06-13,0.010041829123265122
2017-06-14,0.00723548690436826
2017-06-15,-0.006772628362520905
2017-06-16,0.006930164049439469
2017-06-19,0.007652596768323416
2017-06-20,0.0013661527783102034
2017-06-21,0.009003159351527179
2017-06-22,0.008543726144277564
2017-06-23,-0.0067021976141552475
2017-06-26,-0.0007015649141597358
2017-06-27,-0.002808974898325989
2017-06-28,0.005958707007558628
2017-06-29,-0.002315644401100325
2017-06-30,0.0008096253472664738
2017-07-03,0.0066333711813693075
2017-07-05,0.008572339890754899
2017-07-06,-0.0069587988369519405
2017-07-07,0.005456362702167317
2017-07-10,-0.00537345808904488
2017-07-11,-0.005348905926985115
2017-07-12,0.0039792666826330425
2017-07-13,-0.006481302762172736
2017-07-14,0.0076559622751302125
2017-07-17,-0.002942920515131897
2017-07-18,0.0026832032641430636
2017-07-19,0.012523355569086903
2017-07-20,0.012209982055160218
2017-07-21,0.0014622241797372926
2017-07-24,-0.004640712062516039
2017-07-25,-0.0025670013917499235
2017-07-26,0.0018383171913489704
2017-07-27,-0.009541329082980887
2017-07-28,0.011750327979797692
2017-07-31,0.003452949971280983
2017-08-01,0.00218938656726797
2017-08-02,0.004005779329113057
2017-08-03,0.009171119700791097
2017-08-04,0.0005645889092538159
2017-08-07,-0.0005129569401932654
2017-08-08,0.0006159881635383613
2017-08-09,-0.0003590683648828641
2017-08-10,-0.011599622838366908
2017-08-11,0.00233635299907764
2017-08-14,0.0035750104598286647
2017-08-15,0.00407815234839326
2017-08-16,-0.0037531954017772096
2017-08-17,-0.005521806142588903
2017-08-18,-0.009756227623002767
2017-08-21,0.006341023458172668
2017-08-22,0.014372594788519155
2017-08-23,-0.002823186275859202
2017-08-24,0.0026254269824979026
2017-08-25,-0.002002734704049547
2017-08-28,0.0037559879048336686
2017-08-29,0.008406336426320715
2017-08-30,-0.00432079733618318
2017-08-31,0.015417884125927372
2017-09-01,0.00427331016232646
2017-09-05,-0.0022024842316560322
2017-09-06,-0.004666248040555598
2017-09-07,0.002732291016196209
2017-09-08,-0.002119517231283341
2017-09-11,0.009254431416652276
2017-09-12,-0.010572285200917797
2017-09-13,0.004354871537943561
2017-09-14,-0.003024981624853984
2017-09-15,0.0022755547772317364
2017-09-18,5.0614857852959716e-05
2017-09-19,-0.017861547290690893
2017-09-20,0.0056510426249090084
2017-09-21,-0.00275853233935619
2017-09-22,-0.01116733340947218
2017-09-25,-0.006631351070265801
2017-09-26,0.004954514420681733
2017-09-27,0.009289451736146814
2017-09-28,0.008277631020247922
2017-09-29,-0.001274938867574682
2017-10-02,0.00811833444391219
2017-10-03,0.006027386963984638
2017-10-04,0.009313737189471372
2017-10-05,-0.01286940575768225
2017-10-06,0.000808640238934677
2017-10-09,-0.008886121114950796
2017-10-10,-0.008252672819676787
2017-10-11,0.0029790872766874976
2017-10-12,-0.011983962153779282
2017-10-13,-0.0020731178009014695
2017-10-16,0.003532112424488698
2017-10-17,0.05533099576998235
2017-10-18,0.006572145375198568
2017-10-19,-0.009647766996011553
2017-10-20,0.020861145052547103
2017-10-23,-0.002313465225216249
2017-10-24,0.005507210301853638
2017-10-25,-0.002834491912992454
2017-10-26,0.007660235361410139
2017-10-27,0.016495231256311138
2017-10-30,-0.01509858372965922
2017-10-31,0.0039637377995771494
2017-11-01,-0.00328194415155314
2017-11-02,0.007492713083839586
2017-11-03,0.008384808795082854
2017-11-06,-0.0035233343236474868
2017-11-07,0.0027343156615524666
2017-11-08,-0.009073946604329808
2017-11-09,0.0037483164724556595
2017-11-10,-0.0023162910440399642
2017-11-13,0.0075335016468549565
2017-11-14,-0.004467355256389305
2017-11-15,-0.008738552504332309
2017-11-16,0.006051826261465498
2017-11-17,-0.005825868901516373
2017-11-20,0.0016674495068107476
2017-11-21,0.011176850079777978
2017-11-22,-0.006490730753355378
2017-11-24,0.006107351436423825
2017-11-27,-0.0005175222460610529
2017-11-28,0.017608344549560506
2017-11-29,0.031183056061873993
2017-11-30,0.027191563727226864
2017-12-01,-0.006092205423678054
2017-12-04,-0.02363517674940041
2017-12-05,-0.006006332432447858
2017-12-06,-0.0006816524424997361
2017-12-07,0.0009543728520384764
2017-12-08,0.017079442540680834
2017-12-11,-0.005091000555039971
2017-12-12,-0.0012571512966985665
2017-12-13,0.008360192346206663
2017-12-14,-0.013817953634133406
2017-12-15,0.002576374386139113
2017-12-18,0.0038319805964646125
2017-12-19,-0.002829322864462025
2017-12-20,0.0015310422103997912
2017-12-21,-0.003102512385339651
2017-12-22,-0.007623591381864636
2017-12-26,-0.0018181211259590269
2017-12-27,0.0037341475291898796
2017-12-28,0.010661708914680768
2017-12-29,-0.010369653966031844
2018-01-02,0.0031751114620117704
2018-01-03,0.010490116718193443
2018-01-04,0.00434070538837128
2018-01-05,0.019068786637633117
2018-01-08,-0.017356756577543653
2018-01-09,0.0049830930363965464
2018-01-10,-0.007437615306871592
2018-01-11,0.005307670417909138
2018-01-12,0.014419366338973783
2018-01-16,0.01863211876926596
2018-01-17,0.023743889426709908
2018-01-18,0.019838309681100785
2018-01-19,0.0007814332034066229
2018-01-22,0.0008628446340117613
2018-01-23,0.006774582716446709
2018-01-24,-0.001468331292064473
2018-01-25,0.0013479321092459973
2018-01-26,0.013418726157991001
2018-01-29,-0.004266247638713527
2018-01-30,-0.043490531579770786
2018-01-31,0.0005494643409866828
2018-02-01,-0.006588577519223815
2018-02-02,-0.014199281615762005
2018-02-05,-0.051147277008260716
2018-02-06,0.02345221883405446
2018-02-07,0.002842410497898573
2018-02-08,-0.041448960628175935
2018-02-09,0.02078895621053012
2018-02-12,0.021406497306669436
2018-02-13,0.004209381876880469
2018-02-14,0.009442341916511499
2018-02-15,-0.012063782382020105
2018-02-16,0.01482170922147863
2018-02-20,-0.011815271174929642
2018-02-21,-0.006750052451569011
2018-02-22,0.00870598665846467
2018-02-23,0.013518865579177142
2018-02-26,0.01694494842266181
2018-02-27,-0.006579427085714129
2018-02-28,-0.02735256436778788
2018-03-01,-0.007560942176413232
2018-03-02,0.0032966767286808363
2018-03-05,0.014165961100163882
2018-03-06,-0.009633193731389489
2018-03-07,0.0048192098130690475
2018-03-08,-0.007902279695538472
2018-03-09,0.0031148293726124265
2018-03-12,-0.011799401099032103
2018-03-13,0.018718758700078553
2018-03-14,-0.006873899099160585
2018-03-15,0.018191075905426013
2018-03-16,-0.0070591571420647314
2018-03-19,-0.012332495766928853
2018-03-20,0.007687338408239208
2018-03-21,-0.017461627626769505
2018-03-22,-0.034153281522010914
2018-03-23,-0.012359894583105824
2018-03-26,0.0306750815323229
2018-03-27,-0.005066677570284561
2018-03-28,0.0024773145712781997
2018-03-29,-0.020594989976470246
2018-04-02,0.014953255380454777
2018-04-03,0.0339778571744469
2018-04-04,0.01874628163774994
2018-04-05,0.0012236129558895747
2018-04-06,-0.022307444050023717
2018-04-09,-0.0054923748969631925
2018-04-10,0.018228573989306884
2018-04-11,-0.02156166835913209
2018-04-12,0.010545345585758481
2018-04-13,0.00017812044807530292
2018-04-16,0.026930727897541917
2018-04-17,0.03573294034042607
2018-04-18,-0.009012692124345745
2018-04-19,-0.002707229348877793
2018-04-20,-0.002969391193389681
2018-04-23,-0.003062796251101396
2018-04-24,-0.0005119857599228395
2018-04-25,0.0029030301816215243
2018-04-26,0.00906775389743597
2018-04-27,0.013289335233074517
2018-04-30,-0.015738039796579395
2018-05-01,0.0019034326744322705
