Date,VZ
2016-05-27,0.00917040495150645
2016-05-31,0.005531638423732499
2016-06-01,-0.00923381037004778
2016-06-02,0.006741822561271427
2016-06-03,0.0029547570956542923
2016-06-06,-0.004124012124131049
2016-06-07,0.02050871654714137
2016-06-08,-0.0044445622212450075
2016-06-09,0.008346088831986398
2016-06-10,0.013859422611852246
2016-06-13,-0.0018984661327223762
2016-06-14,0.007989147102819283
2016-06-15,-0.0028302110044824413
2016-06-16,0.011733504359015434
2016-06-17,0.005985615387957388
2016-06-20,-0.00037181045041212446
2016-06-21,0.006324277716214022
2016-06-22,-0.0012939247310784774
2016-06-23,0.01184516948971348
2016-06-24,-0.004389656505338957
2016-06-27,0.005695090176517148
2016-06-28,0.001461610988263251
2016-06-29,0.004378095347666644
2016-06-30,0.01416642171326754
2016-07-01,0.006983992196938571
2016-07-05,0.005335143207024773
2016-07-06,0.005271316135271542
2016-07-07,-0.015641780868972388
2016-07-08,0.009389803047141765
2016-07-11,0.0005367263717319659
2016-07-12,-0.008224915761886886
2016-07-13,0.009555049164397644
2016-07-14,-0.002857064852379909
2016-07-15,0.0
2016-07-18,0.0016116900315723548
2016-07-19,-0.004112184522580664
2016-07-20,-0.0014363361197800018
2016-07-21,-0.004494979226623008
2016-07-22,0.013183994182417669
2016-07-25,-0.004099942223627306
2016-07-26,-0.018971965992716444
2016-07-27,0.009304572184494209
2016-07-28,-0.008315388459940176
2016-07-29,0.010025594891723388
2016-08-01,-0.016423200770379065
2016-08-02,-0.009174147211191475
2016-08-03,-0.001851886246709511
2016-08-04,0.0005565285507656004
2016-08-05,-0.005377350648961832
2016-08-08,-0.0009322716131217046
2016-08-09,0.0013064209998729925
2016-08-10,0.0027955442700973165
2016-08-11,0.0009289851433977869
2016-08-12,-0.003899160930997958
2016-08-15,-0.0007453820000107303
2016-08-16,-0.015855317914010958
2016-08-17,0.007770928860201254
2016-08-18,-0.005642040464930886
2016-08-19,-0.007944114740972452
2016-08-22,0.001906613261595913
2016-08-23,0.0015223181783481365
2016-08-24,-0.0019000924598563396
2016-08-25,0.004188114737160076
2016-08-26,-0.012890934446959101
2016-08-29,0.008258079792087036
2016-08-30,-0.00438131360196814
2016-08-31,0.0011482353866163475
2016-09-01,0.004395079399619695
2016-09-02,0.006088231358609253
2016-09-06,0.011914037314490145
2016-09-07,0.0037376884230289065
2016-09-08,-0.0020483923877230303
2016-09-09,-0.033208713279594626
2016-09-12,0.014472973165944536
2016-09-13,-0.021304931256496462
2016-09-14,0.000777848805876058
2016-09-15,0.009516253359764137
2016-09-16,-0.0019238525240916626
2016-09-19,-0.013107166348785726
2016-09-20,0.0013669859485740954
2016-09-21,0.011703089146518852
2016-09-22,0.009253650184528395
2016-09-23,0.004011396112574284
2016-09-26,-0.0078006155134999755
2016-09-27,0.006519800624058325
2016-09-28,-0.008192235702996764
2016-09-29,0.0011526319938077734
2016-09-30,-0.002685948013160022
2016-10-03,-0.0019238525240916626
2016-10-04,-0.011950535525257933
2016-10-05,-0.008129380990339774
2016-10-06,-0.00019906802485192276
2016-10-07,-0.006764848198153817
2016-10-10,0.005409009071863702
2016-10-11,-0.00577789659240302
2016-10-12,0.008015459459361107
2016-10-13,-0.0001985887098592265
2016-10-14,-0.00019874839012901102
2016-10-17,0.0029831413310408283
2016-10-18,-0.003172645169304378
2016-10-19,0.002188064314248006
2016-10-20,-0.024612958915171124
2016-10-21,-0.019129039837472273
2016-10-24,0.00020761724462570186
2016-10-25,-0.007675038468632045
2016-10-26,-0.0043892960202409625
2016-10-27,0.01910549059502409
2016-10-28,-0.006798457328003438
2016-10-31,-0.0022814342984862623
2016-11-01,-0.009147924518387418
2016-11-02,-0.015106962692908787
2016-11-03,-0.0014910435301624947
2016-11-04,0.0044805197276456266
2016-11-07,0.008071421461757433
2016-11-08,0.0040032383658572535
2016-11-09,0.004406859412200426
2016-11-10,-0.024446032113018434
2016-11-11,0.0
2016-11-14,-0.010922953185484197
2016-11-15,0.025768422794766543
2016-11-16,0.01182191930850296
2016-11-17,-0.0018781345213614298
2016-11-18,0.00480828720322557
2016-11-21,0.004992702112673442
2016-11-22,0.024425330695736047
2016-11-23,0.01495257609477929
2016-11-25,0.0087597077039816
2016-11-28,0.008881078395438058
2016-11-29,-0.0031299985557674548
2016-11-30,-0.020800369726342027
2016-12-01,-0.0006017532151416649
2016-12-02,-0.0012027154853119226
2016-12-05,-0.0012047707196709556
2016-12-06,0.012261565064779267
2016-12-07,0.020253817330646573
2016-12-08,-0.004865772878347219
2016-12-09,0.007041299115606803
2016-12-12,0.005243491610425144
2016-12-13,0.011591956225117217
2016-12-14,-0.013941976737619655
2016-12-15,0.0034866126535078035
2016-12-16,0.008878404926176087
2016-12-19,0.012244194433342237
2016-12-20,0.003968755535492807
2016-12-21,-0.0028236516511292997
2016-12-22,0.01283727263263068
2016-12-23,0.000559354336264084
2016-12-27,-0.0007453512979104238
2016-12-28,-0.003728409045306358
2016-12-29,0.005614165465697596
2016-12-30,-0.0066993195815436835
2017-01-03,0.022480771012671097
2017-01-04,-0.0010998677234023146
2017-01-05,0.0022013811839747266
2017-01-06,-0.014834900521343508
2017-01-09,-0.010890089712825901
2017-01-10,0.0015187171411186196
2017-01-11,-0.005686354574659602
2017-01-12,0.0041937878021376385
2017-01-13,-0.002467674026722988
2017-01-17,0.003615890244337061
2017-01-18,-0.009291372345723303
2017-01-19,0.00210577973619519
2017-01-20,0.006875021209503229
2017-01-23,-0.005880067992541704
2017-01-24,-0.04369374567867157
2017-01-25,-0.006983182624096029
2017-01-26,-0.013060079491014176
2017-01-27,0.00977168485943336
2017-01-30,-0.004637159600129559
2017-01-31,-0.007291639716751619
2017-02-01,-0.012650545161732696
2017-02-02,-0.0022732597422105982
2017-02-03,0.006213756186804531
2017-02-06,-0.01132159864672333
2017-02-07,0.00020832788379965272
2017-02-08,0.006869403132611307
2017-02-09,0.009096797629895015
2017-02-10,0.0034824027825393067
2017-02-13,-0.00877873189851841
2017-02-14,-0.005766943256985013
2017-02-15,-0.003936439646784473
2017-02-16,0.00790337072863534
2017-02-17,0.01506385054876569
2017-02-21,0.004879163858940938
2017-02-22,0.004855291660325056
2017-02-23,0.012884924704342327
2017-02-24,0.005764323435220042
2017-02-27,-0.01304342377030776
2017-02-28,-0.006207450797807712
2017-03-01,0.0036268396986758322
2017-03-02,0.003413210527017485
2017-03-03,0.002200521381183096
2017-03-06,-0.0011982026959560521
2017-03-07,-0.011792634458466233
2017-03-08,-0.0056632516494649066
2017-03-09,0.0024408879954664897
2017-03-10,0.00142045514901179
2017-03-13,0.0024318544320547364
2017-03-14,-0.002223812113544832
2017-03-15,0.015802033338381483
2017-03-16,-0.001994237966575274
2017-03-17,0.006994348042641763
2017-03-20,-0.0029768420612716895
2017-03-21,-0.001592059932283174
2017-03-22,-0.008971234905387648
2017-03-23,-0.001408528762913197
2017-03-24,0.0008059227791716861
2017-03-27,-0.010869510241319658
2017-03-28,0.0032560655169884267
2017-03-29,-0.0034482771174342286
2017-03-30,-0.0014248527762740215
2017-03-31,-0.00631861309277848
2017-04-03,0.00882039226437592
2017-04-04,0.002643716864584089
2017-04-05,-0.005881463326420255
2017-04-06,-0.0002475685406960748
2017-04-07,0.004748792125456314
2017-04-10,-0.002466052593610657
2017-04-11,0.0032966656194004518
2017-04-12,0.004516996522660577
2017-04-13,-0.0061321233567062094
2017-04-17,0.003907500419970011
2017-04-18,0.008399958139200248
2017-04-19,-0.00568857504972653
2017-04-20,-0.010829707374112929
2017-04-21,-0.023961817608270986
2017-04-24,-0.004233195626014874
2017-04-25,-0.007438391835178582
2017-04-26,0.014132598982724787
2017-04-27,-0.014569368766795154
2017-04-28,-0.01628452668785252
2017-05-01,-0.0006534098975888858
2017-05-02,0.0006538371212352345
2017-05-03,0.005227729897037792
2017-05-04,-0.0058505546750377
2017-05-05,0.01765482644612648
2017-05-08,-0.0012852412518122858
2017-05-09,-0.004503499340703931
2017-05-10,-0.000861662726957757
2017-05-11,-0.00776203488259819
2017-05-12,-0.003910831701143702
2017-05-15,-0.010035622254494059
2017-05-16,-0.0015422560973703536
2017-05-17,-0.018318082237181232
2017-05-18,0.01258968266473981
2017-05-19,0.008436834104058377
2017-05-22,0.0013212436598886157
2017-05-23,0.0
2017-05-24,-0.009674710455452207
2017-05-25,0.005994741187965502
2017-05-26,0.00022064397769816502
2017-05-30,0.01941727878276267
2017-05-31,0.009524322613706282
2017-06-01,-0.0027875263630110503
2017-06-02,-0.0015051029925561288
2017-06-05,-0.0015072444358498194
2017-06-06,0.0015095196509444797
2017-06-07,0.001292032921951014
2017-06-08,-0.006666762447089747
2017-06-09,0.01147434589995
2017-06-12,0.010060268856779686
2017-06-13,-0.015469642123230098
2017-06-14,0.004950597102785892
2017-06-15,-0.0010707389187512018
2017-06-16,-0.00021473225524393236
2017-06-19,-0.00128651485951925
2017-06-20,-0.013528219246461859
2017-06-21,-0.011536659107941771
2017-06-22,0.00021996277753300042
2017-06-23,-0.0006602638751573853
2017-06-26,0.007931006366426852
2017-06-27,-0.019890733841003927
2017-06-28,0.0
2017-06-29,-0.009589381826361265
2017-06-30,0.005629417733042041
2017-07-03,0.007612999598754833
2017-07-05,-0.0077779064574103884
2017-07-06,-0.01252467131178947
2017-07-07,-0.0009196530192133734
2017-07-10,-0.006439403420725909
2017-07-11,-0.007176004051943963
2017-07-12,0.007694078031430518
2017-07-13,0.00624745739872834
2017-07-14,0.0016093791082758546
2017-07-17,0.0022954475198295743
2017-07-18,-0.006871106161547402
2017-07-19,0.002075627117642753
2017-07-20,0.01772141987322362
2017-07-21,0.0002259273993123756
2017-07-24,-0.011756323994053575
2017-07-25,0.006177086996422831
2017-07-26,0.009550283751275535
2017-07-27,0.07680141147289632
2017-07-28,0.0027188341053479004
2017-07-31,0.009595532630361614
2017-08-01,0.010123700355928023
2017-08-02,-0.013908704536293559
2017-08-03,0.008297390040638453
2017-08-04,0.006171352234067395
2017-08-07,-0.0010222699260309387
2017-08-08,-0.0053214702882435905
2017-08-09,-0.007818833414012794
2017-08-10,-0.0041478342137022395
2017-08-11,0.0008332894328217932
2017-08-14,0.014981014645948587
2017-08-15,-0.006150026626767446
2017-08-16,-0.0014438480337606308
2017-08-17,-0.010741753585546965
2017-08-18,-0.004175990512950811
2017-08-21,0.009436038425236104
2017-08-22,0.0043618326400607366
2017-08-23,-0.0014473683892909373
2017-08-24,0.0006212689115343561
2017-08-25,0.007658847645656941
2017-08-28,-0.001437676203144278
2017-08-29,-0.0020574575498193415
2017-08-30,-0.008039466834440012
2017-08-31,-0.0031175221065509184
2017-09-01,-0.0010423021642246288
2017-09-05,-0.011685952367701868
2017-09-06,-0.009501726614919881
2017-09-07,-0.015135429928164301
2017-09-08,-0.0019481608709612797
2017-09-11,0.004120720662914579
2017-09-12,0.01058338066600073
2017-09-13,0.0098310563901991
2017-09-14,-0.0014814337264967836
2017-09-15,0.014412810265469256
2017-09-18,0.004805572012738679
2017-09-19,0.0259928323963019
2017-09-20,0.0028377184143122403
2017-09-21,-0.010913695855360728
2017-09-22,0.019616376939690205
2017-09-25,0.0
2017-09-26,-0.00781616185241496
2017-09-27,0.0
2017-09-28,-0.002019762937161551
2017-09-29,0.0016192222347675145
2017-10-02,-0.002626894027383031
2017-10-03,0.00992710256949847
2017-10-04,0.0010034617792504807
2017-10-05,-0.0026057771020933096
2017-10-06,-0.007523170539816215
2017-10-09,0.004916738091961026
2017-10-10,0.0018352554080429684
2017-10-11,-0.0056981026508065025
2017-10-12,-0.010438350163208154
2017-10-13,-0.010134076871073372
2017-10-16,0.004805533140377127
2017-10-17,0.006446460705835433
2017-10-18,0.00516521565496153
2017-10-19,0.011510988516035825
2017-10-20,0.006502167115620017
2017-10-23,-0.01090237481886136
2017-10-24,-0.0010205080929704957
2017-10-25,-0.006129539213521551
2017-10-26,0.00513937278099208
2017-10-27,-0.00040880224598260906
2017-10-30,-0.021280923888617354
2017-10-31,0.0008361458036705294
2017-11-01,-0.0008354472479599195
2017-11-02,-0.0077357501971763165
2017-11-03,-0.0008428466955779923
2017-11-06,-0.039856915008492755
2017-11-07,0.0008787016239959478
2017-11-08,-0.0024139916611817247
2017-11-09,-0.008578820225755956
2017-11-10,-0.004215855755322462
2017-11-13,-0.002896241349034434
2017-11-14,-0.011843924026834984
2017-11-15,-0.00248762398428648
2017-11-16,0.014962966139162814
2017-11-17,0.01451826358893582
2017-11-20,0.017173196673109237
2017-11-21,-0.0004330416454508823
2017-11-22,0.01992205244902201
2017-11-24,-0.0019104415556940868
2017-11-27,0.013826537637217973
2017-11-28,0.02433914466114362
2017-11-29,0.022122564221769947
2017-11-30,0.0198390632135772
2017-12-01,0.007074350078858815
2017-12-04,0.009170768217094727
2017-12-05,-0.015468041028840585
2017-12-06,-0.004713453999658279
2017-12-07,-0.0051302531788876005
2017-12-08,0.013288454069395383
2017-12-11,0.014679884653937547
2017-12-12,0.026041795281651625
2017-12-13,-0.005640100753177002
2017-12-14,-0.010398926047587187
2017-12-15,0.006305030197579109
2017-12-18,0.011012103197411749
2017-12-19,-0.007887782967716639
2017-12-20,-0.0011355978490440455
2017-12-21,0.004548211235793076
2017-12-22,0.0033954420536168595
2017-12-26,0.0005640642809952023
2017-12-27,0.0011273842334582618
2017-12-28,0.0028156654726207986
2017-12-29,-0.009358119957909472
2018-01-02,0.011335281249455376
2018-01-03,-0.020548875605711725
2018-01-04,0.0032419632811391264
2018-01-05,-0.002280688464467606
2018-01-08,-0.0017151955669062469
2018-01-09,-0.003668195751135972
2018-01-10,0.0015501433595379588
2018-01-11,0.008125546403755957
2018-01-12,-0.004797388116652868
2018-01-16,-0.003856784988606976
2018-01-17,0.0011614821014880317
2018-01-18,-0.0032869378696317453
2018-01-19,0.006983320547906402
2018-01-22,0.029859575576703046
2018-01-23,-0.0043025438151745865
2018-01-24,0.01859878153891903
2018-01-25,0.0012909779286622847
2018-01-26,0.007920608452611777
2018-01-29,-0.01078213455256205
2018-01-30,-0.004249288054921863
2018-01-31,0.0031542087462308466
2018-02-01,0.004253687205522549
2018-02-02,-0.024309427767704284
2018-02-05,-0.04681019035321177
2018-02-06,0.0065347766495285065
2018-02-07,0.0035412311540852226
2018-02-08,-0.03862003891433308
2018-02-09,0.017129144937890306
2018-02-12,0.004610660539389189
2018-02-13,-0.0005984770692828434
2018-02-14,-0.011381858359475472
2018-02-15,0.004645924451906591
2018-02-16,0.008242699176211454
2018-02-20,-0.024526733419781732
2018-02-21,-0.019624237362587116
2018-02-22,-0.0018760381156355255
2018-02-23,0.008773721593193118
2018-02-26,0.016566939322955943
2018-02-27,-0.021389237124216476
2018-02-28,-0.006244781724002668
2018-03-01,0.0046073846419159015
2018-03-02,0.006255679470310804
2018-03-05,0.009324475001352805
2018-03-06,0.003695239321466426
2018-03-07,-0.0010223912667004509
2018-03-08,0.003480528419276263
2018-03-09,0.0
2018-03-12,-0.004284762186508417
2018-03-13,-0.0030737646262021245
2018-03-14,-0.0041107937252765625
2018-03-15,-0.0033026097854450542
2018-03-16,0.005591421716790057
2018-03-19,-0.0051482203252321
2018-03-20,-0.012834006233720885
2018-03-21,-0.008597022376885977
2018-03-22,-0.008460118847928966
2018-03-23,-0.012585470949530553
2018-03-26,0.016850651326140387
2018-03-27,0.005098243849402939
2018-03-28,0.014585061185551806
2018-03-29,-0.003750193463539553
2018-04-02,-0.01380195465146139
2018-04-03,0.007209457944173714
2018-04-04,0.009052779140960254
2018-04-05,0.0064677607014187455
2018-04-06,-0.015754714784592005
2018-04-09,0.0006399133108994093
2018-04-10,0.028772223561939425
2018-04-11,-0.01429443124569052
2018-04-12,0.003362746318564369
2018-04-13,-0.0016753842474015457
2018-04-16,0.015316298867486644
2018-04-17,0.009506182794666751
2018-04-18,-0.004708390753669911
2018-04-19,-0.00390761301266862
2018-04-20,-0.010943593083613812
2018-04-23,0.015866686869473012
2018-04-24,0.02075584398512942
2018-04-25,0.008657108644967826
2018-04-26,-0.006786292639665903
2018-04-27,0.03637470090205208
2018-04-30,-0.04304857021569486
