Date,PNR
2016-07-08,0.035569732568166756
2016-07-11,0.012534558583736866
2016-07-12,0.022507930650270236
2016-07-13,-0.0056600688283984235
2016-07-14,0.00268816979612585
2016-07-15,0.00252320404712969
2016-07-18,-0.009438486499520837
2016-07-19,-0.007305097797757454
2016-07-20,0.0036999333348202157
2016-07-21,-0.006731246672841418
2016-07-22,0.010164658972197982
2016-07-25,-0.008784625996623774
2016-07-26,0.0196583619327082
2016-07-27,0.007743500680815751
2016-07-28,0.001724821780610064
2016-07-29,-0.0009389020329230169
2016-08-01,-0.023973717750835566
2016-08-02,-0.01862279609586437
2016-08-03,0.019794034882642197
2016-08-04,-0.0014436179437441465
2016-08-05,0.03710864491469179
2016-08-08,-0.0027883599763161016
2016-08-09,0.00201928770373927
2016-08-10,-0.002170258705431749
2016-08-11,0.02268134021173207
2016-08-12,-0.003038131014870493
2016-08-15,0.01737026967518651
2016-08-16,-0.005841122645072971
2016-08-17,0.0031636309062297308
2016-08-18,-0.0009013823202157489
2016-08-19,-0.01112256771923803
2016-08-22,-0.008360015757746253
2016-08-23,-0.0018394649334747548
2016-08-24,-0.009366953845377557
2016-08-25,-0.008215710167119639
2016-08-26,-0.004376575956615336
2016-08-29,0.01695438580274966
2016-08-30,-0.00957081370480306
2016-08-31,-0.0017144398153169371
2016-09-01,-0.013114868469651597
2016-09-02,0.012814571037320865
2016-09-06,-0.0032803560989854708
2016-09-07,-0.006738530733984227
2016-09-08,-0.019091340409445712
2016-09-09,-0.03667335362003976
2016-09-12,0.011687937628343192
2016-09-13,-0.0293777539848048
2016-09-14,-0.0005100897769181323
2016-09-15,0.003912758640735925
2016-09-16,0.00660869309572254
2016-09-19,0.00690272484772958
2016-09-20,-0.0046816052467379965
2016-09-21,0.01646246940463092
2016-09-22,0.02875565453119444
2016-09-23,-0.01590370496343929
2016-09-26,-0.004734058889109494
2016-09-27,0.008036558343134992
2016-09-28,0.0296128429704261
2016-09-29,-0.005214637663942034
2016-09-30,0.02049197398294611
2016-10-03,-0.0037354831516074327
2016-10-04,-0.0284376744561895
2016-10-05,0.0008042499059155439
2016-10-06,-0.010605878048875805
2016-10-07,-0.02176381066592581
2016-10-10,-0.007471283868745515
2016-10-11,-0.010538841587048098
2016-10-12,0.007945879762158992
2016-10-13,-0.013585864792759361
2016-10-14,-0.0011904702044437387
2016-10-17,0.004426457342865842
2016-10-18,0.007457632933028258
2016-10-19,-0.0025381207315421372
2016-10-20,-0.011365484054705721
2016-10-21,0.0015440974177147737
2016-10-24,0.009765214197675398
2016-10-25,-0.05123855628972418
2016-10-26,-0.009298746414852066
2016-10-27,-0.010288726639461343
2016-10-28,0.0058359691559009
2016-10-31,-0.00036288352007673996
2016-11-01,-0.0038089935339907788
2016-11-02,-0.01820826616023774
2016-11-03,0.004265569847971662
2016-11-04,0.010156769549769296
2016-11-07,0.014442386423407783
2016-11-08,0.007929813158502164
2016-11-09,0.024494906955591533
2016-11-10,0.05130832739913238
2016-11-11,-0.013113698986132794
2016-11-14,0.00824225673527934
2016-11-15,-0.01735086231084526
2016-11-16,-0.010356570139497201
2016-11-17,-0.005832892347676144
2016-11-18,-0.00258848928423161
2016-11-21,0.0072664212007993445
2016-11-22,-0.003950692821765189
2016-11-23,-0.0027586405819419735
2016-11-25,0.003976769825267512
2016-11-28,-0.01722330381157089
2016-11-29,-0.014896739421682126
2016-11-30,0.022238165059041304
2016-12-01,0.023494269906593646
2016-12-02,-0.0005100608417815122
2016-12-05,0.015311523764891755
2016-12-06,0.007540253532855035
2016-12-07,0.020289438695300532
2016-12-08,-0.011572970118762793
2016-12-09,-0.006596722843253966
2016-12-12,-0.0059756513952442525
2016-12-13,-0.01536457350162923
2016-12-14,-0.020861067729126104
2016-12-15,-0.012645553282427113
2016-12-16,-0.007894551325587917
2016-12-19,0.01061040596908569
2016-12-20,-0.000524876049337708
2016-12-21,-0.001050532152186201
2016-12-22,-0.004206204199860508
2016-12-23,0.0
2016-12-27,0.008095724179391306
2016-12-28,-0.01780745414306506
2016-12-29,0.00444382040805702
2016-12-30,-0.007786563636672628
2017-01-03,0.03352992613902783
2017-01-04,0.0034513566286094033
2017-01-05,-0.0013758617113472926
2017-01-06,-0.001033121083321209
2017-01-09,-0.024823589703157678
2017-01-10,0.006364015936604739
2017-01-11,0.00948554226339371
2017-01-12,-0.003480409522540473
2017-01-13,0.025144232453120585
2017-01-17,-0.0035769513058971913
2017-01-18,0.004102667085425393
2017-01-19,0.003234530310137318
2017-01-20,-0.0022061686684577975
2017-01-23,0.0
2017-01-24,0.024319845926787265
2017-01-25,0.026968327185907137
2017-01-26,-0.01089436464468907
2017-01-27,0.0036167381093299422
2017-01-30,-0.004749747593841502
2017-01-31,-0.035056125811458116
2017-02-01,-0.008698909777564379
2017-02-02,-0.005162000779967091
2017-02-03,0.009858152753335903
2017-02-06,-0.00856277585115417
2017-02-07,0.004318870104757844
2017-02-08,-0.0030963350035358994
2017-02-09,0.005865901687779118
2017-02-10,0.007204623635413299
2017-02-13,0.012942514088838175
2017-02-14,-0.014458469798475981
2017-02-15,0.009041171279566829
2017-02-16,-0.010312812119649184
2017-02-17,-0.0070037419060294814
2017-02-21,0.02081498906300583
2017-02-22,-0.007414559915483676
2017-02-23,-0.007130789299360174
2017-02-24,-0.005642779905589257
2017-02-27,0.008082648598224829
2017-02-28,-0.009553167790011363
2017-03-01,0.031002218120559144
2017-03-02,-0.01820916281652185
2017-03-03,0.006466085659275311
2017-03-06,-0.004902866333329037
2017-03-07,0.0006795474966394544
2017-03-08,0.00696115566169353
2017-03-09,-0.001854823021799623
2017-03-10,0.015371492644723705
2017-03-13,0.011645054418339074
2017-03-14,-0.0067420855810067515
2017-03-15,0.03824514022325376
2017-03-16,-0.00111622416018764
2017-03-17,0.003671632837960681
2017-03-20,-0.010657069903025618
2017-03-21,-0.02106099583991805
2017-03-22,0.0008211954416343925
2017-03-23,0.00032833657654540715
2017-03-24,-0.00393682746396995
2017-03-27,0.00559916189103471
2017-03-28,0.027841737870368366
2017-03-29,0.004939457768251998
2017-03-30,-0.002853892096159938
2017-03-31,-0.0017490309932383097
2017-04-03,-0.008123878488682124
2017-04-04,0.009153761641855773
2017-04-05,-0.0073201006792967815
2017-04-06,0.007053635057412855
2017-04-07,-0.0004777655957891591
2017-04-10,0.005255450527934968
2017-04-11,0.005069888505679687
2017-04-12,-0.017181594294169766
2017-04-13,-0.0030470956266024363
2017-04-17,0.018500757544166913
2017-04-18,-0.005844681031399124
2017-04-19,-0.005990617932652653
2017-04-20,0.009321897237749122
2017-04-21,-0.003663086945486893
2017-04-24,0.011188059076404855
2017-04-25,0.02196883619390788
2017-04-26,0.004794515004491906
2017-04-27,-0.004771637317775745
2017-04-28,-0.002319620411580514
2017-05-01,-0.002789916121242464
2017-05-02,0.006217616476236643
2017-05-03,0.011122933164586346
2017-05-04,-0.0024441333888758354
2017-05-05,0.01746018552053208
2017-05-08,-0.0051181348184304865
2017-05-09,0.02481474794174976
2017-05-10,-0.025838091544232
2017-05-11,-0.01394342219185396
2017-05-12,-0.006455797794998941
2017-05-15,0.013150014472752103
2017-05-16,0.00015251701413121488
2017-05-17,-0.004274559780314324
2017-05-18,0.011192810069041492
2017-05-19,0.017588851162736452
2017-05-22,0.008046929543685799
2017-05-23,-0.02217344790353304
2017-05-24,0.00665180414047617
2017-05-25,-0.0006005725134551332
2017-05-26,-0.004507874363559039
2017-05-30,0.00603761889752974
2017-05-31,-0.006452038794821924
2017-06-01,0.00030235447203152965
2017-06-02,-0.0006036483417275473
2017-06-05,-0.012688761367452561
2017-06-06,-0.01025112158865149
2017-06-07,-0.0051014961026187855
2017-06-08,0.005904633048939845
2017-06-09,0.02347859470730418
2017-06-12,0.0010563823866325261
2017-06-13,0.0030149251114537368
2017-06-14,-0.00045069003353515047
2017-06-15,-0.0022556320851009337
2017-06-16,0.004973472896198761
2017-06-19,0.008398508598348453
2017-06-20,-0.011154520227837028
2017-06-21,-0.023611965388408707
2017-06-22,0.00061562339930199
2017-06-23,0.010314249179251167
2017-06-26,0.00015238857274724182
2017-06-27,-0.008379307052606366
2017-06-28,0.014749086271712564
2017-06-29,-0.006510160663194209
2017-06-30,0.014020013400028342
2017-07-03,0.007363853046462809
2017-07-05,-0.005072321912825806
2017-07-06,-0.016194246480535135
2017-07-07,0.015546600708645553
2017-07-10,0.0034517518818921733
2017-07-11,-0.0037388552794758168
2017-07-12,0.01050889773257424
2017-07-13,-0.007726038357977805
2017-07-14,-0.003592839625977895
2017-07-17,-0.0001504760577059061
2017-07-18,-0.00390733474368421
2017-07-19,0.0021990768945836514
2017-07-20,-0.01437653006737405
2017-07-21,-0.005527157725503051
2017-07-24,-0.0029336381946117873
2017-07-25,-0.02028458328875571
2017-07-26,-0.014224917095895462
2017-07-27,0.0020841551448180784
2017-07-28,0.012320352614151764
2017-07-31,-0.0031613522879704314
2017-08-01,-0.00967167915815248
2017-08-02,0.003202247335533759
2017-08-03,0.0030321166812574685
2017-08-04,0.004932478809382301
2017-08-07,-0.005225148034667448
2017-08-08,-0.008435267624697929
2017-08-09,0.0011235617743878823
2017-08-10,-0.013628468250562742
2017-08-11,0.0008125852297746761
2017-08-14,0.01526749750018186
2017-08-15,-0.007678731805771277
2017-08-16,0.005642365068563082
2017-08-17,-0.016351581251813352
2017-08-18,-0.006355907348719381
2017-08-21,-0.0016402525567278392
2017-08-22,0.008706987721396775
2017-08-23,-0.01074912129343264
2017-08-24,0.0037867609284827353
2017-08-25,0.008856309659443173
2017-08-28,-0.009103734677427977
2017-08-29,0.0018045535530502033
2017-08-30,-0.0011463794209578548
2017-08-31,0.017380030505443234
2017-09-01,0.0069300144670072505
2017-09-05,-0.014564842552723944
2017-09-06,0.0027614652112692983
2017-09-07,-0.001620211882990441
2017-09-08,0.006164898978550548
2017-09-11,0.026282027898863802
2017-09-12,0.012097248944445527
2017-09-13,0.001863090857156413
2017-09-14,0.006507197960366362
2017-09-15,-0.005541821049995566
2017-09-18,0.014551391459770358
2017-09-19,0.016173349404107418
2017-09-20,0.007507296387999629
2017-09-21,-0.004768722787648283
2017-09-22,0.004042991528850903
2017-09-25,-0.0010439658086099923
2017-09-26,-0.009256875463407477
2017-09-27,0.009946079277882935
2017-09-28,0.0022379888270298576
2017-09-29,0.01176135917289467
2017-10-02,0.02015874716673216
2017-10-03,0.0043273071725262735
2017-10-04,0.005888262031352509
2017-10-05,-0.006567807128006531
2017-10-06,0.006323956380468676
2017-10-09,-0.0002858339011306832
2017-10-10,-0.0007142381666142006
2017-10-11,0.0
2017-10-12,-0.0008579005408715368
2017-10-13,0.001288001729597088
2017-10-16,0.01600445986784793
2017-10-17,-0.00956377302547573
2017-10-18,0.0011356546456242622
2017-10-19,0.007911391972317938
2017-10-20,0.006505033511518654
2017-10-23,-0.004917765107430361
2017-10-24,-0.0033887544539263903
2017-10-25,0.00510068758562654
2017-10-26,0.0031012832834167448
2017-10-27,-0.014474586651272436
2017-10-30,-0.0004278987426690195
2017-10-31,0.005135614472270955
2017-11-01,-0.017030885897258097
2017-11-02,0.009673768526560877
2017-11-03,-0.008151406706877196
2017-11-06,0.0017302279227655593
2017-11-07,-0.0077717488657972345
2017-11-08,0.003336070407784497
2017-11-09,-0.014457274540644938
2017-11-10,-0.001760055961523399
2017-11-13,0.0032327091975257183
2017-11-14,-0.0036615682322957976
2017-11-15,-0.008086182405898534
2017-11-16,0.011264629401143367
2017-11-17,0.0030774817498611107
2017-11-20,0.010520262230457877
2017-11-21,0.0027471099674427624
2017-11-22,0.0023075180766802816
2017-11-24,-0.00503548263831799
2017-11-27,-0.0007227046521094405
2017-11-28,0.003038665315655109
2017-11-29,0.0
2017-11-30,0.026543456025455825
2017-12-01,-0.013631086603322795
2017-12-04,-0.014674799874182187
2017-12-05,-0.008820233436839353
2017-12-06,0.0099197922630061
2017-12-07,0.002744517293655324
2017-12-08,0.00763474187590818
2017-12-11,-0.0025730847218912167
2017-12-12,-0.0012898612833069922
2017-12-13,-0.00057430783377177
2017-12-14,-0.01148743038244504
2017-12-15,-0.009733158731139446
2017-12-18,0.010562024522195568
2017-12-19,0.0043548011248377705
2017-12-20,0.00852708255513357
2017-12-21,0.005589210745443385
2017-12-22,-0.006270720795197304
2017-12-26,-0.005019138895097863
2017-12-27,0.00028834954454515227
2017-12-28,0.010662816479070747
2017-12-29,0.006843396819630421
2018-01-02,-0.005522637288434051
2018-01-03,0.00811631453532824
2018-01-04,0.024717682161740306
2018-01-05,0.001516274295430442
2018-01-08,-0.0009636650396089852
2018-01-09,0.003995120286213627
2018-01-10,0.0072721911613584655
2018-01-11,0.009807930923506403
2018-01-12,-0.004991098847569542
2018-01-16,-0.0027117476578074617
2018-01-17,0.0002719642899062791
2018-01-18,-0.0002718903454415056
2018-01-19,0.005709598131028004
2018-01-22,-0.0005405812428423973
2018-01-23,-0.010413698695069917
2018-01-24,0.0038269192679292185
2018-01-25,0.0034194461385423924
2018-01-26,0.00913448296389685
2018-01-29,-0.0028369964075547482
2018-01-30,-0.02926433121760641
2018-01-31,-0.0020937213943360566
2018-02-01,0.00923097275300222
2018-02-02,-0.012749726881036594
2018-02-05,-0.04154967934513787
2018-02-06,0.0029293186171654995
2018-02-07,0.0024824113344519283
2018-02-08,-0.028841936884237085
2018-02-09,0.0062994241432130504
2018-02-12,0.028916767780383434
2018-02-13,0.005215170745250797
2018-02-14,0.020463686642987255
2018-02-15,-0.002259329171423796
2018-02-16,0.0025476135797164456
2018-02-20,-0.003388126406177583
2018-02-21,0.0007080263971572798
2018-02-22,0.006370432284353855
2018-02-23,0.004220071178557827
2018-02-26,-0.0005603769870423658
2018-02-27,-0.011352457616073064
2018-02-28,-0.026226197592970624
2018-03-01,-0.025185695052292623
2018-03-02,0.0040322473319560626
2018-03-05,0.00639607048212909
2018-03-06,0.012710371144305066
2018-03-07,0.011675768731955527
2018-03-08,0.013704655267086974
2018-03-09,0.022057554048068306
2018-03-12,-0.008772142063359745
2018-03-13,-0.01713714860042803
2018-03-14,0.009575463437820453
2018-03-15,0.021092944803463354
2018-03-16,0.008457260552492407
2018-03-19,-0.014435291194938804
2018-03-20,0.001394858149762923
2018-03-21,-0.0005569887637579818
2018-03-22,-0.029825707832936588
2018-03-23,-0.03304127095597853
2018-03-26,0.027633082041253365
2018-03-27,-0.012866881613149528
2018-03-28,-0.0057116259540818115
2018-03-29,0.003535037553211051
2018-04-02,-0.012769557779355067
2018-04-03,0.024531590570638917
2018-04-04,0.014221259933798525
2018-04-05,0.008012837881221424
2018-04-06,-0.03364089907594747
2018-04-09,0.005141062501209603
2018-04-10,0.018997294671682763
2018-04-11,-0.003011628893052065
2018-04-12,0.0131562551015727
2018-04-13,-0.000999225706262874
2018-04-16,0.004713641336102414
2018-04-17,0.012368571602984879
2018-04-18,0.009689886802648706
2018-04-19,-0.010570385972132001
2018-04-20,-0.009699064510187427
2018-04-23,-0.016323908957127764
2018-04-24,-0.031601468160147306
2018-04-25,0.00789733921433533
2018-04-26,-0.0008868671380894977
2018-04-27,-0.004735062535025425
2018-04-30,0.0002970727832085629
2018-05-01,-0.008071014231914142
2018-05-02,0.013387069253972372
2018-05-03,-0.03258435541529814
2018-05-04,0.00819238445295789
