Date,CME
2015-11-25,-0.0023921777532893707
2015-11-27,0.007505598462422158
2015-11-30,0.01034660098334883
2015-12-01,0.00204826838459371
2015-12-02,0.003883140702279908
2015-12-03,-0.02850413827101206
2015-12-04,0.04443018672046306
2015-12-07,-0.0013044998474764924
2015-12-08,-0.012418904853222168
2015-12-09,-0.03844196679433054
2015-12-10,0.0092501467586934
2015-12-11,-0.029181860847063756
2015-12-14,0.027563180749989424
2015-12-15,0.0048584164429470444
2015-12-16,0.003888006071674166
2015-12-17,-0.005757563801579768
2015-12-18,-0.025481468508952387
2015-12-21,-0.001188647770668183
2015-12-22,0.0243396707300938
2015-12-23,-0.008715263382988336
2015-12-24,0.010001331940165503
2015-12-28,-0.00010902308885263334
2015-12-29,0.004679457405772247
2015-12-30,-0.008665642372782112
2015-12-31,-0.010051994434661093
2016-01-04,-0.021302869635166477
2016-01-05,0.007894506522566624
2016-01-06,-0.0049232098954004044
2016-01-07,-0.015742479252298658
2016-01-08,-0.014852543931848206
2016-01-11,0.008349832961481285
2016-01-12,0.0034504764359593043
2016-01-13,-0.035301085678080546
2016-01-14,0.006296930772552001
2016-01-15,0.00011835529147918855
2016-01-19,0.016526847912402998
2016-01-20,-0.02218101571499831
2016-01-21,-0.026247148256373642
2016-01-22,0.03390625522162294
2016-01-25,-0.0015334133201153621
2016-01-26,0.020439713825526562
2016-01-27,0.004052208170092664
2016-01-28,0.004266924746063383
2016-01-29,0.031691169923057094
2016-02-01,-0.004563107156598134
2016-02-02,-0.003689746281789641
2016-02-03,0.0032546465403531233
2016-02-04,-0.0343404138020138
2016-02-05,0.02571543271220511
2016-02-08,0.018520701913189663
2016-02-09,0.03459331351093131
2016-02-10,-0.029793182205548496
2016-02-11,-0.01336569834030965
2016-02-12,0.020488092626369747
2016-02-16,-0.004826649170633468
2016-02-17,0.015874591098100854
2016-02-18,-0.00922413675428757
2016-02-19,0.02212522436113229
2016-02-22,-0.014466846872738581
2016-02-23,-0.0007607970565228772
2016-02-24,0.0043527111161894005
2016-02-25,0.009642042547805874
2016-02-26,-0.00021455839761963524
2016-02-29,-0.018568273738532648
2016-03-01,0.012248750199241432
2016-03-02,0.007994937504653077
2016-03-03,0.011146457425862177
2016-03-04,0.004876194831212599
2016-03-07,-0.012869244561567905
2016-03-08,0.0033336520373721257
2016-03-09,0.00653890731398854
2016-03-10,-0.0018107360152904706
2016-03-11,0.009175733098590877
2016-03-14,0.019029544474807203
2016-03-15,0.003319671900104293
2016-03-16,-0.0034122988623160877
2016-03-17,0.0004151853652683002
2016-03-18,-0.0048746563631014705
2016-03-21,-0.0015632995883227974
2016-03-22,-0.002296550409757958
2016-03-23,0.008160695581301391
2016-03-24,-0.01234953595488264
2016-03-28,0.00042034991475370376
2016-03-29,-0.0022053105292961783
2016-03-30,0.005999987873728019
2016-03-31,0.005022175285107178
2016-04-01,0.009370485031448883
2016-04-04,-0.002166290634483814
2016-04-05,-0.02284514417532235
2016-04-06,-0.0015864385999745378
2016-04-07,-0.022886242990223682
2016-04-08,-0.03394052641732437
2016-04-11,0.006846927952210091
2016-04-12,0.003902020349001001
2016-04-13,0.0024429514358101923
2016-04-14,0.007754462040704624
2016-04-15,0.0051668768186197145
2016-04-18,0.00043725887769818783
2016-04-19,0.01246183676095125
2016-04-20,0.005182487096291322
2016-04-21,-0.0005370907193035235
2016-04-22,0.012358790467841274
2016-04-25,-0.005307613740472283
2016-04-26,0.00448227803879786
2016-04-27,0.003612198406605094
2016-04-28,-0.022549317391614476
2016-04-29,-0.004548670622643192
2016-05-02,0.018605124142355045
2016-05-03,-0.008438342959304346
2016-05-04,-0.005493885393478948
2016-05-05,0.006607374365652285
2016-05-06,-0.0005377224961317095
2016-05-09,0.012058227432493629
2016-05-10,0.00787262926833443
2016-05-11,-0.011189081365407527
2016-05-12,0.015158551382402186
2016-05-13,-0.00809708918934482
2016-05-16,0.007526759571588881
2016-05-17,-0.006312729930653127
2016-05-18,0.024883130530967135
2016-05-19,-0.010434925550072527
2016-05-20,0.006995480260733933
2016-05-23,0.0018663016769671081
2016-05-24,0.013659929994756626
2016-05-25,-0.002347774922945578
2016-05-26,-0.0025584907918242417
2016-05-27,0.01169622006675719
2016-05-31,-0.0073017944628563924
2016-06-01,0.001225898635213607
2016-06-02,-0.004795354163839138
2016-06-03,-0.00748406752663433
2016-06-06,-0.0003100619944372829
2016-06-07,-0.0076460387906571725
2016-06-08,-0.0005238176336094247
2016-06-09,-0.0037743919670449877
2016-06-10,0.002104879385672165
2016-06-13,0.0003148248956632571
2016-06-14,-0.004618964089512789
2016-06-15,-0.006749141621491095
2016-06-16,0.010405051156027634
2016-06-17,-0.011243978628813878
2016-06-20,-0.0006377378259337929
2016-06-21,-0.005742843727574165
2016-06-22,0.00598984253198287
2016-06-23,0.02243493276961317
2016-06-24,0.007903559302807395
2016-06-27,-0.04075559380397842
2016-06-28,0.01344557026519766
2016-06-29,0.01984690421833535
2016-06-30,0.01363312411833495
2016-07-01,-0.01098538962695006
2016-07-05,0.016090450399867562
2016-07-06,0.0024521762733409336
2016-07-07,0.0003053319499837226
2016-07-08,0.007641752259690993
2016-07-11,0.004650875312424363
2016-07-12,0.004025649548489385
2016-07-13,-0.0007013067603243162
2016-07-14,0.01604961516977732
2016-07-15,0.005331223022012388
2016-07-18,-0.0032407399060168096
2016-07-19,0.007783761812823808
2016-07-20,-0.007918969586882874
2016-07-21,-0.004434828371365107
2016-07-22,0.007522474957331271
2016-07-25,-0.0022592032852187804
2016-07-26,-0.0005908305774178224
2016-07-27,0.01201991241898015
2016-07-28,-0.007593848043132678
2016-07-29,0.0029431414316125615
2016-08-01,0.008313585109194666
2016-08-02,0.001940206441317871
2016-08-03,-0.0001937494928845318
2016-08-04,0.0008717802252091733
2016-08-05,0.011513232652541783
2016-08-08,-0.003539256231428589
2016-08-09,-0.003935497361009732
2016-08-10,-0.0002887075186764898
2016-08-11,-0.004048694267469455
2016-08-12,0.004742190495423904
2016-08-15,0.01059649857995848
2016-08-16,-0.008864619421021236
2016-08-17,0.017599267619859083
2016-08-18,0.004914246671176015
2016-08-19,-0.004043624544519675
2016-08-22,-0.0010390019380832616
2016-08-23,0.0022689277062972746
2016-08-24,-0.0019806264279838004
2016-08-25,-0.0018900495154394736
2016-08-26,0.0024616455600550147
2016-08-29,0.013883722194585335
2016-08-30,0.004564467596656296
2016-08-31,0.004729202530186383
2016-09-01,0.003230229212009217
2016-09-02,-0.0017478699573624246
2016-09-06,-0.007464843543941946
2016-09-07,-0.002707619329640365
2016-09-08,-0.0030896224802487993
2016-09-09,-0.004038428156898699
2016-09-12,0.02008504362060437
2016-09-13,-0.003697584909683971
2016-09-14,-0.002134014432298992
2016-09-15,0.01608557108805253
2016-09-16,0.003385875067185351
2016-09-19,0.0010033629898729135
2016-09-20,-0.007470810160834063
2016-09-21,-0.00027584009476755433
2016-09-22,-0.004498873851664031
2016-09-23,-0.01780124253873494
2016-09-26,-0.011456283498288311
2016-09-27,0.004179624270468363
2016-09-28,0.005770610535247744
2016-09-29,-0.015049085291786946
2016-09-30,-0.001909928850714726
2016-10-03,-0.00430528066064928
2016-10-04,-0.0013451869397054228
2016-10-05,0.0012506887416725565
2016-10-06,0.0012493328892637656
2016-10-07,-0.0035510792600891294
2016-10-10,0.0027931608575555433
2016-10-11,-0.0017288321732995549
2016-10-12,0.0032710320936051307
2016-10-13,-0.0033563634842979084
2016-10-14,0.01462649966887608
2016-10-17,-0.016217503471294137
2016-10-18,0.003470226990967218
2016-10-19,-0.0015368403696960353
2016-10-20,-0.0026942044842508395
2016-10-21,0.004244846853112438
2016-10-24,-0.00528375933750469
2016-10-25,-0.0020281610782891812
2016-10-26,-0.004742131958591411
2016-10-27,-0.026448751119384495
2016-10-28,-0.0020974408389848875
2016-10-31,0.0019018011858846773
2016-11-01,-0.004595699865199698
2016-11-02,0.015555716995461655
2016-11-03,0.01798685153733759
2016-11-04,-0.0015540990901337093
2016-11-07,0.018960261381425036
2016-11-08,0.007919696464753878
2016-11-09,0.06030457257423394
2016-11-10,0.04508972261905231
2016-11-11,-0.022811271555455592
2016-11-14,0.012589860844211653
2016-11-15,0.002158536023340263
2016-11-16,-0.00844325838896709
2016-11-17,0.003562553814607128
2016-11-18,-0.013593176947855445
2016-11-21,0.0026334394778368964
2016-11-22,-0.01698364327730162
2016-11-23,0.0026716143770020295
2016-11-25,0.0022207470871355994
2016-11-28,-0.008508102932512474
2016-11-29,0.007061620009334524
2016-11-30,0.0021299491052260144
2016-12-01,0.017801991133817863
2016-12-02,0.00626502168805132
2016-12-05,0.01962980849601581
2016-12-06,0.010092485837656318
2016-12-07,0.019831526304232794
2016-12-08,0.01191565878137002
2016-12-09,0.003679665103377694
2016-12-12,-0.0012224065084506242
2016-12-13,0.006852233349877501
2016-12-14,-0.014744961206150653
2016-12-15,0.005920508134405145
2016-12-16,0.0026975914549192126
2016-12-19,-0.002038179361177672
2016-12-20,8.144576445356932e-05
2016-12-21,-0.01004695275805878
2016-12-22,-0.004125891310410745
2016-12-23,-0.004427901899984321
2016-12-27,-0.0019670055670757414
2016-12-28,-0.006255978564271292
2016-12-29,-0.003190766861863259
2016-12-30,-0.00207635540166351
2017-01-03,-0.008235894998806503
2017-01-04,0.009790452718001275
2017-01-05,0.0034625089436295386
2017-01-06,0.010955541237517963
2017-01-09,-0.007338471422701498
2017-01-10,-0.0002575135914172355
2017-01-11,-0.0034395547273738947
2017-01-12,0.004572863703972141
2017-01-13,0.0037791883064053344
2017-01-17,-0.010096893198614398
2017-01-18,0.013484287415417073
2017-01-19,-0.00759020872031968
2017-01-20,0.0025779559344591974
2017-01-23,-0.003600161076725561
2017-01-24,0.010323365750356084
2017-01-25,0.023075277621556367
2017-01-26,0.004910889841538868
2017-01-27,-0.003561265951548598
2017-01-30,0.0010805037522485517
2017-01-31,0.005313721425765028
2017-02-01,-0.0014862708659307833
2017-02-02,0.0029774823382919813
2017-02-03,-0.01080347761722733
2017-02-06,-0.0011670520143024499
2017-02-07,-0.00901414899846309
2017-02-08,-0.018192723856284676
2017-02-09,0.01724304180212699
2017-02-10,0.0033732457044146624
2017-02-13,0.020171605818563032
2017-02-14,-0.0030482886999413372
2017-02-15,0.009089994364079867
2017-02-16,-0.0022930711681447002
2017-02-17,0.006484414140146777
2017-02-21,-0.012803698835023636
2017-02-22,0.01206130103380132
2017-02-23,8.15643377969355e-05
2017-02-24,0.0008160011935767209
2017-02-27,0.0017125021390376194
2017-02-28,-0.011153333382432296
2017-03-01,0.045611862142080906
2017-03-02,-0.021732569855098194
2017-03-03,-0.0015293150948162415
2017-03-06,0.0
2017-03-07,-0.003950055208570058
2017-03-08,0.002440948009473587
2017-03-09,0.004951522377173889
2017-03-10,-0.0006462242286137121
2017-03-13,0.008890409460033055
2017-03-14,-0.0030442347365717826
2017-03-15,0.0023304329933200307
2017-03-16,0.0
2017-03-17,-0.0012025537851383383
2017-03-20,-0.005297225458525512
2017-03-21,-0.029452254511969866
2017-03-22,-0.007898439908287092
2017-03-23,-0.0011730896103522293
2017-03-24,0.0057890351171383525
2017-03-27,-0.01368025158639119
2017-03-28,0.004905480585687183
2017-03-29,-0.002693452405562735
2017-03-30,0.0029535706994894273
2017-03-31,-0.00042057180012566864
2017-04-03,-0.010942688761272357
2017-04-04,-0.0019579314090257816
2017-04-05,0.002387922593772851
2017-04-06,0.0022119864484706486
2017-04-07,0.001528056105627007
2017-04-10,-0.007628097632707442
2017-04-11,-0.00017073973231929163
2017-04-12,-0.003843846029892739
2017-04-13,-0.006431159886206683
2017-04-17,0.013549500529528302
2017-04-18,-0.0028948060199918135
2017-04-19,0.0005977587227463665
2017-04-20,0.016557063594497157
2017-04-21,-0.0028547393779330132
2017-04-24,0.008335422515324042
2017-04-25,0.0015030895593524107
2017-04-26,0.0008341893100975994
2017-04-27,-0.040986555708744765
2017-04-28,0.009294529105551508
2017-05-01,0.0038729587633592466
2017-05-02,0.005315302653927212
2017-05-03,0.006566817431309158
2017-05-04,0.0051677969908203725
2017-05-05,0.0010118393132569903
2017-05-08,-0.013977606150975763
2017-05-09,0.004611344662132977
2017-05-10,-0.005015251213129734
2017-05-11,-0.002221258323091835
2017-05-12,-0.005308917919435552
2017-05-15,0.00929696938402147
2017-05-16,-0.00486142602712214
2017-05-17,-0.013369901160145914
2017-05-18,0.00555959388183247
2017-05-19,0.009243051651732559
2017-05-22,0.0006847443301001288
2017-05-23,0.011034134878142199
2017-05-24,-0.003638049670079191
2017-05-25,0.002547625715581203
2017-05-26,-0.0007623455435633586
2017-05-30,-0.006611421728740519
2017-05-31,0.0007681812530064835
2017-06-01,0.0045185176955215844
2017-06-02,-0.007553870031791865
2017-06-05,0.010775477770104347
2017-06-06,-0.008206913703058927
2017-06-07,0.02445063903886191
2017-06-08,0.024118817498932188
2017-06-09,0.01717231120082552
2017-06-12,0.00964692113223209
2017-06-13,0.0038219152730851746
2017-06-14,0.009915477387205218
2017-06-15,-0.00424138195918744
2017-06-16,-0.00473244949931273
2017-06-19,0.009985480850844608
2017-06-20,-0.01075030974039426
2017-06-21,-0.009280332122402424
2017-06-22,-0.0067254026789463905
2017-06-23,0.00048362080613961744
2017-06-26,-0.0037868079254924636
2017-06-27,0.00784493376652562
2017-06-28,0.017252063379096683
2017-06-29,-0.01364633793844039
2017-06-30,0.0015993797900277773
2017-07-03,0.008463686171410911
2017-07-05,-0.0027709517294997044
2017-07-06,-0.017943816047572336
2017-07-07,0.009216947729777658
2017-07-10,-0.005768226615717187
2017-07-11,-0.007654355544827518
2017-07-12,0.0018674547987258538
2017-07-13,0.0
2017-07-14,-0.022854433839177846
2017-07-17,0.000580613100821914
2017-07-18,-0.0006633919892220508
2017-07-19,-0.003234711318649053
2017-07-20,0.003245208631741381
2017-07-21,0.00364962787597789
2017-07-24,-0.004793116352614701
2017-07-25,0.012207037713584779
2017-07-26,-0.0004919776675381682
2017-07-27,-0.0038580715230611684
2017-07-28,-0.0006589479255724173
2017-07-31,0.011048810665239328
2017-08-01,0.00954135442395665
2017-08-02,0.002989221572009315
2017-08-03,0.006684809789599733
2017-08-04,0.006720478436058386
2017-08-07,-0.006834663408110786
2017-08-08,-0.0016802652281133756
2017-08-09,0.011461982230168699
2017-08-10,-0.015849023205088297
2017-08-11,-0.007488689579523866
2017-08-14,0.011520620249055202
2017-08-15,0.009945099822179504
2017-08-16,0.0023828761566762058
2017-08-17,-0.006813787729250453
2017-08-18,0.00023954893919198028
2017-08-21,-0.0008775069518168754
2017-08-22,0.00870076886029203
2017-08-23,-0.003323543667908324
2017-08-24,-0.00023859003577131332
2017-08-25,0.009371181556525388
2017-08-28,-0.0013373501306926938
2017-08-29,-0.004333168047291225
2017-08-30,-0.0025323142882043292
2017-08-31,-0.002062224049653949
2017-09-01,0.0035771505127137893
2017-09-05,-0.006257515099030941
2017-09-06,0.023592991106621497
2017-09-07,-0.0158107726850365
2017-09-08,0.01829183946736479
2017-09-11,0.005935440112656565
2017-09-12,0.009782609386399077
2017-09-13,0.006228013252759013
2017-09-14,0.00955157141037799
2017-09-15,-0.00628222268204226
2017-09-18,7.637073785038417e-05
2017-09-19,0.0038837788472327883
2017-09-20,0.015097926633481196
2017-09-21,0.0
2017-09-22,0.0027652908625195316
2017-09-25,0.0009686867785654307
2017-09-26,-0.009009675436391862
2017-09-27,0.010819822680829816
2017-09-28,0.009886290885246396
2017-09-29,-0.0013248931172807898
2017-10-02,0.005306678558991695
2017-10-03,0.006818168009555148
2017-10-04,-0.003276889732183652
2017-10-05,0.008328661658631331
2017-10-06,-0.0059411004879567075
2017-10-09,0.0057578871540024945
2017-10-10,-0.005507529032418801
2017-10-11,-0.0002917381660024754
2017-10-12,0.003790421498599539
2017-10-13,-0.0029048359746156605
2017-10-16,0.0015292247114606639
2017-10-17,-0.00967082256749452
2017-10-18,0.0013216825733601834
2017-10-19,-0.010413277977914692
2017-10-20,0.0013341308145704556
2017-10-23,-0.0038482802671035987
2017-10-24,-0.0040115889841716434
2017-10-25,-0.00164089142330881
2017-10-26,0.020545466178059302
2017-10-27,0.006954240740898898
2017-10-30,-0.010468253413925543
2017-10-31,0.007787497878337435
2017-11-01,-0.007508925477992756
2017-11-02,0.030556642352640218
2017-11-03,-0.0017104499559024156
2017-11-06,-0.013565985899509525
2017-11-07,-0.004415192331646001
2017-11-08,0.0003635083982935772
2017-11-09,0.003197815607975274
2017-11-10,-0.00115877148283694
2017-11-13,0.016463270432756527
2017-11-14,0.00035669169981478177
2017-11-15,-0.003779904969645309
2017-11-16,0.0030069897182620764
2017-11-17,-0.004283009000059401
2017-11-20,0.017277096091794952
2017-11-21,0.004792219392279806
2017-11-22,-0.004979544493632582
2017-11-24,-7.060324086904934e-05
2017-11-27,0.0014804648170532175
2017-11-28,0.021468097513086537
2017-11-29,0.018674243161315385
2017-11-30,0.011567305414361018
2017-12-01,0.008358925371140913
2017-12-04,0.017375097256780325
2017-12-05,-0.008473920647037558
2017-12-06,0.004207488728607656
2017-12-07,-0.0001316175848059542
2017-12-08,0.0049321892640710185
2017-12-11,-0.0007196720652514754
2017-12-12,0.0020953964052254914
2017-12-13,-0.00927945694190857
2017-12-14,-0.007848951691372785
2017-12-15,0.004321099901562375
2017-12-18,0.0013903378599222638
2017-12-19,-0.007403717697118228
2017-12-20,-0.004794859431996756
2017-12-21,0.009635921754302945
2017-12-22,-0.01259273783157977
2017-12-26,-0.0002683200029212074
2017-12-27,0.003506469212036123
2017-12-28,0.0024665902063916167
2017-12-29,-0.0017768050552561254
2018-01-02,-0.008627459153817574
2018-01-03,0.016023086402729536
2018-01-04,0.010672506968018913
2018-01-05,0.006523705907077071
2018-01-08,0.013899323367197125
2018-01-09,0.005931865467019515
2018-01-10,0.0017687985602465872
2018-01-11,-0.0005887970336601045
2018-01-12,-0.000523263958870035
2018-01-16,-0.003470408905381084
2018-01-17,-0.0049277932375212385
2018-01-18,0.005018077044869118
2018-01-19,0.01359993542886695
2018-01-22,0.007583573639308616
2018-01-23,-0.0077195633795345
2018-01-24,0.004797423969900683
2018-01-25,-0.0052908718308538605
2018-01-26,0.006421673527235994
2018-01-29,-0.011020863076332432
2018-01-30,-0.0007818815593030326
2018-01-31,0.0009778409891194606
2018-02-01,0.03537944188271913
2018-02-02,0.0012588205548138554
2018-02-05,-0.03236770242130682
2018-02-06,0.023967107578156233
2018-02-07,0.014462562470761053
2018-02-08,-0.043081569749208404
2018-02-09,0.024895558101714954
2018-02-12,0.02091201627865713
2018-02-13,0.00018717631636255838
2018-02-14,0.012424740537889889
2018-02-15,0.018255018734461448
2018-02-16,-0.016534304228860153
2018-02-20,0.005973300869315468
2018-02-21,-0.009610916199185637
2018-02-22,-0.007726562916974378
2018-02-23,0.021740522023127706
2018-02-26,0.017558836899072672
2018-02-27,-0.0012581001971786465
2018-02-28,-0.0031800064094262837
2018-03-01,-0.023471132981993215
2018-03-02,0.024651468843047475
2018-03-05,0.013413062084856264
2018-03-06,0.006528585780485319
2018-03-07,-0.005955388550858198
2018-03-08,0.0033353077751110405
2018-03-09,0.0176919669396447
2018-03-12,-0.013067341689752987
2018-03-13,-0.0258303388975597
2018-03-14,-0.011285738165849546
2018-03-15,0.014973642012866106
2018-03-16,-0.0016325047600496134
2018-03-19,-0.009568483800856398
2018-03-20,0.003913508114808062
2018-03-21,0.001948945119877532
2018-03-22,-0.026382974469460696
2018-03-23,-0.012737525428691776
2018-03-26,0.022704362253339827
2018-03-27,-0.01675860847980215
2018-03-28,-0.0010059708413002744
2018-03-29,0.018257491367885903
2018-04-02,-0.02497868223962596
2018-04-03,0.018199326198897303
2018-04-04,-0.0004981289317342874
2018-04-05,0.01557734256567711
2018-04-06,-0.02902009689087237
2018-04-09,0.005812909373535513
2018-04-10,0.027704602485097762
2018-04-11,-0.014243127505070396
2018-04-12,0.01829355195725557
2018-04-13,-0.004810965093581809
2018-04-16,0.0036714193356164326
2018-04-17,0.004512073810874151
2018-04-18,0.0026704560759458484
2018-04-19,-0.004419397182662821
2018-04-20,0.00370911749024172
2018-04-23,-0.005330621045046335
2018-04-24,-0.01583461150692278
2018-04-25,-0.0032176309107370127
2018-04-26,-0.010118919676866178
2018-04-27,-0.013107619473644916
2018-04-30,0.002033601674575225
2018-05-01,-0.007483542050325309
