Date,V
2016-12-20,0.003329460117340144
2016-12-21,-0.0028077119976408493
2016-12-22,-0.003071375570770307
2016-12-23,0.003209422615523705
2016-12-27,0.002558702944465141
2016-12-28,-0.000637578465833788
2016-12-29,0.00038305980775699133
2016-12-30,-0.0039580429678731655
2017-01-03,0.018969733568163116
2017-01-04,0.00817625380267506
2017-01-05,0.01172775733783582
2017-01-06,0.013811791688439268
2017-01-09,-0.005595347118300786
2017-01-10,-0.005382070171490061
2017-01-11,0.006026158497352219
2017-01-12,-0.005256622880928874
2017-01-13,-0.0024576481770636205
2017-01-17,0.0011082477335397911
2017-01-18,0.004061067963494702
2017-01-19,0.001716191372097331
2017-01-20,0.0013460692984630374
2017-01-23,0.0037879911338367656
2017-01-24,0.013146331073777384
2017-01-25,0.008049849455391334
2017-01-26,-0.007866659954647637
2017-01-27,0.0063674895277308075
2017-01-30,-0.0008357646618842862
2017-01-31,-0.011828040144073237
2017-02-01,-0.0032643076731039278
2017-02-02,-0.0016980054888535712
2017-02-03,0.045929436460646844
2017-02-06,-0.002904437519956282
2017-02-07,-0.0005823910328749404
2017-02-08,-0.008043905689733344
2017-02-09,0.005758645789701644
2017-02-10,0.003739117050653551
2017-02-13,0.00628644925021038
2017-02-14,0.004742971937923057
2017-02-15,0.009863372255243252
2017-02-16,-0.0014846957974179453
2017-02-17,0.0005717011444277276
2017-02-21,0.005259359973776689
2017-02-22,-0.0013644733931821307
2017-02-23,0.00432767124083977
2017-02-24,0.0028351945842086668
2017-02-27,-0.004862404473806592
2017-02-28,-0.0006817539016163998
2017-03-01,0.011939888690583045
2017-03-02,-0.005169298308341896
2017-03-03,0.002937006916565954
2017-03-06,0.0016892657001297273
2017-03-07,0.001349187994760248
2017-03-08,-0.001122581756686336
2017-03-09,0.0016859466020078262
2017-03-10,0.00695773250457532
2017-03-13,0.00423494813662284
2017-03-14,-0.006214548961474109
2017-03-15,0.004131455551479313
2017-03-16,0.0013346635962487863
2017-03-17,0.0022214445093602375
2017-03-20,-0.011746807621437427
2017-03-21,-0.012558715886106353
2017-03-22,0.0052237085441901865
2017-03-23,0.003841247416018767
2017-03-24,0.0037134926079132047
2017-03-27,-0.002690902749476254
2017-03-28,0.0019114751151434461
2017-03-29,0.00067273286126035
2017-03-30,-0.0019057307574168458
2017-03-31,-0.0015731317552054591
2017-04-03,0.005513682248480256
2017-04-04,-0.006490922071701655
2017-04-05,0.0028162157264908227
2017-04-06,0.0006735945494174
2017-04-07,-0.003928439278881535
2017-04-10,0.0013526839455417772
2017-04-11,-0.00011296520671633115
2017-04-12,-0.0019130814945631514
2017-04-13,0.0021424999706314285
2017-04-17,0.010577008355760364
2017-04-18,-0.0008905657934253908
2017-04-19,0.00022283990195037795
2017-04-20,0.015599007053705094
2017-04-21,0.0
2017-04-24,0.0076793976195346225
2017-04-25,0.002831110208438181
2017-04-26,-0.0031485652512793783
2017-04-27,-0.0023962353994109176
2017-04-28,-0.004148493040397105
2017-05-01,0.0004388427441508469
2017-05-02,0.01402574647750221
2017-05-03,-0.0010806283300028863
2017-05-04,0.0019471129254733377
2017-05-05,-0.005722130976087758
2017-05-08,-0.0018461238414809733
2017-05-09,0.0008702986215440855
2017-05-10,0.0027173841484255945
2017-05-11,-0.0016259069401355353
2017-05-12,0.006840052996205825
2017-05-15,0.0053923336861569915
2017-05-16,-0.0008580697536388904
2017-05-17,-0.013174350931674295
2017-05-18,-0.0005447765278538963
2017-05-19,0.008396030114144581
2017-05-22,0.008974748441090918
2017-05-23,0.005894294070033945
2017-05-24,0.010121574498445307
2017-05-25,0.0024258149564884146
2017-05-26,-0.003892947010761927
2017-05-30,0.0005282863986688646
2017-05-31,0.005384076064393728
2017-06-01,0.0017852220958840537
2017-06-02,0.007861631367094501
2017-06-05,0.00416014761527439
2017-06-06,-0.00787160887178917
2017-06-07,0.003131731765276591
2017-06-08,0.0
2017-06-09,-0.015922446864773288
2017-06-12,-0.011209904463637788
2017-06-13,0.01689857612524115
2017-06-14,0.0025238903928868073
2017-06-15,-0.0120643510992402
2017-06-16,0.0
2017-06-19,0.006583940598578586
2017-06-20,-0.004325460430086525
2017-06-21,0.001695044678456492
2017-06-22,-0.0062405451937288525
2017-06-23,0.01734971124429019
2017-06-26,-0.0037663684283593124
2017-06-27,-0.003360521266002392
2017-06-28,0.014014670539758134
2017-06-29,-0.018809352016859626
2017-06-30,-0.006778075301190123
2017-07-03,-0.004585399684421176
2017-07-05,0.007070363824856596
2017-07-06,-0.008084629428545043
2017-07-07,0.007185057970285236
2017-07-10,0.01245747962485333
2017-07-11,0.003365286144271895
2017-07-12,0.008070602286829764
2017-07-13,-0.0024954439896326397
2017-07-14,0.01031898544428822
2017-07-17,-0.001031771681551663
2017-07-18,0.007746030244834001
2017-07-19,0.006865729051748426
2017-07-20,-0.0014248767263379536
2017-07-21,0.015186985096161898
2017-07-24,0.007731085553871919
2017-07-25,-0.003786130986156988
2017-07-26,0.008600753089938351
2017-07-27,-0.012692077573220995
2017-07-28,-0.004217961530714076
2017-07-31,0.004135009885875451
2017-08-01,0.013157898998431117
2017-08-02,0.004064421768332327
2017-08-03,-0.006812705673794994
2017-08-04,0.0029825311636679785
2017-08-07,0.0059470845390663385
2017-08-08,-0.0020694004124185428
2017-08-09,-0.003060432437113514
2017-08-10,-0.014657807253798616
2017-08-11,0.006030445301693721
2017-08-14,0.017784195320091012
2017-08-15,0.007460447190011044
2017-08-16,0.008344243665016737
2017-08-17,-0.011227375761677871
2017-08-18,0.0034264139551132278
2017-08-21,0.006926077713080847
2017-08-22,0.008234865079629339
2017-08-23,-0.008552201342688859
2017-08-24,0.00038791290532325107
2017-08-25,0.0012592729075191489
2017-08-28,0.004160497954561304
2017-08-29,-9.632061456588126e-05
2017-08-30,-0.0003853195724814462
2017-08-31,-0.0020244834316219817
2017-09-01,0.0036706195099507344
2017-09-05,-0.008565887071273814
2017-09-06,0.0016503153507143598
2017-09-07,0.013374531821182867
2017-09-08,-0.001242981097881457
2017-09-11,0.01647034342437892
2017-09-12,0.000565323613649138
2017-09-13,-0.003577652689430666
2017-09-14,0.0023619017198830417
2017-09-15,-0.007352995290589859
2017-09-18,-0.004463402294819785
2017-09-19,0.005532865250297281
2017-09-20,-0.004174326840071796
2017-09-21,0.003239078165024889
2017-09-22,0.002373870957288915
2017-09-25,-0.02406234348310643
2017-09-26,-0.0007760153218689947
2017-09-27,0.009228407783787196
2017-09-28,0.0066416415609915624
2017-09-29,0.0063109928670019855
2017-10-02,0.001900528142018354
2017-10-03,0.0014223678294806863
2017-10-04,-0.002651661015460882
2017-10-05,0.008831264631776081
2017-10-06,0.00461178708719312
2017-10-09,0.0026237155440800297
2017-10-10,0.0028035257561096483
2017-10-11,0.010530162191903392
2017-10-12,-0.003043248372055496
2017-10-13,0.00508746407667604
2017-10-16,-0.003312923133398482
2017-10-17,-0.007017592621424429
2017-10-18,0.0024175978792975172
2017-10-19,-0.007235674892019928
2017-10-20,0.004952470854513891
2017-10-23,-0.00018581362721070693
2017-10-24,0.008183456609619055
2017-10-25,0.009962431985322873
2017-10-26,0.002831101153831339
2017-10-27,-0.0008196500207294788
2017-10-30,0.003007946607297196
2017-10-31,-0.000545265921545468
2017-11-01,0.009911104999695164
2017-11-02,-0.0008104226849946494
2017-11-03,0.0034238831441417705
2017-11-06,0.005028897314110159
2017-11-07,0.0015190048192068595
2017-11-08,0.003390120642455585
2017-11-09,-0.0029341315308435423
2017-11-10,-0.0023187864912098677
2017-11-13,-0.004289955960941061
2017-11-14,0.005206409729555439
2017-11-15,-0.01544913485836652
2017-11-16,0.008768080589134808
2017-11-17,-0.010808752455325754
2017-11-20,0.0011836941954577185
2017-11-21,0.013642643456082792
2017-11-22,-0.005652916669129704
2017-11-24,0.010377396312490461
2017-11-27,0.0036615612414951926
2017-11-28,0.008720513753933012
2017-11-29,-0.030874885397891183
2017-11-30,0.024849618470836665
2017-12-01,-0.016520087844537734
2017-12-04,-0.029802345581714795
2017-12-05,0.010704484552026328
2017-12-06,0.010683529849805362
2017-12-07,0.015126824121009852
2017-12-08,0.010771807792044452
2017-12-11,-0.002042583954681376
2017-12-12,0.00970002139211168
2017-12-13,-0.0013218966285050149
2017-12-14,-0.0034419201238844455
2017-12-15,0.00797030392626863
2017-12-18,-0.0023719300365696583
2017-12-19,-0.01241765835834574
2017-12-20,-0.00017832274597251452
2017-12-21,0.0025863917842541273
2017-12-22,0.002490808131798916
2017-12-26,0.0026624996355060215
2017-12-27,0.00911570676093909
2017-12-28,0.002893987374996909
2017-12-29,-0.002885636379745038
2018-01-02,0.004297399674376257
2018-01-03,0.009955499351496977
2018-01-04,0.0037180994142296253
2018-01-05,0.02394914370545176
2018-01-08,0.004038119098050519
2018-01-09,-0.0019270896973576646
2018-01-10,-0.0010913716882805513
2018-01-11,0.007227804337843979
2018-01-12,0.002086316938627597
2018-01-16,0.0024978996288174127
2018-01-17,0.013207275823765574
2018-01-18,0.00926382710947693
2018-01-19,-0.003330429032324833
2018-01-22,0.013284645360615022
2018-01-23,0.002573552979030058
2018-01-24,-0.0008021950469644379
2018-01-25,0.005379395972929135
2018-01-26,0.008784298196097717
2018-01-29,-0.011715860334957084
2018-01-30,-0.010333374671294027
2018-01-31,0.0055038305654102615
2018-02-01,0.011993929891082722
2018-02-02,-0.0382598208486864
2018-02-05,-0.03837556785414775
2018-02-06,0.031822590679074336
2018-02-07,-0.0026675511849316713
2018-02-08,-0.04839098158151012
2018-02-09,0.021605326362930777
2018-02-12,0.018483695835734393
2018-02-13,-0.0010131075322195038
2018-02-14,0.020954897096087333
2018-02-15,0.01376219350385055
2018-02-16,-0.0035164932611477795
2018-02-20,0.0013132514854874433
2018-02-21,-0.012949838152495063
2018-02-22,-0.00041542980068831614
2018-02-23,0.021182999927512824
2018-02-26,0.013503782715009294
2018-02-27,-0.009792228401601544
2018-02-28,-0.003485619390281469
2018-03-01,-0.020660292230379462
2018-03-02,0.0030732015492640485
2018-03-05,0.009190959298034151
2018-03-06,-0.006727901553548299
2018-03-07,0.00652563132170525
2018-03-08,0.0030364991369280503
2018-03-09,0.018736845393234836
2018-03-12,-0.0021687027617272037
2018-03-13,-0.008370893212883534
2018-03-14,-0.00503243637780193
2018-03-15,0.006771136894618834
2018-03-16,0.009075386878284908
2018-03-19,-0.010599808243445197
2018-03-20,0.0137977174914643
2018-03-21,-0.013529799808171927
2018-03-22,-0.026213442592135094
2018-03-23,-0.024918738231832105
2018-03-26,0.031111104713203552
2018-03-27,-0.026856415937954847
2018-03-28,-0.0034924896068324607
2018-03-29,0.02248057652439095
2018-04-02,-0.010282618985999137
2018-04-03,0.006841755097088509
2018-04-04,0.005117406590357421
2018-04-05,0.011518182453515324
2018-04-06,-0.02879766245159332
2018-04-09,0.009260950173433313
2018-04-10,0.016247130905257867
2018-04-11,-0.007786840401163064
2018-04-12,0.010770133981701457
2018-04-13,-0.002643224918560616
2018-04-16,0.009358066600007486
2018-04-17,0.015753164234604045
2018-04-18,0.005492758467889214
2018-04-19,-0.00417737652558714
2018-04-20,0.0019361525785281941
2018-04-23,0.0020934615408210178
2018-04-24,-0.02563078294761767
2018-04-25,-0.0004948246120550781
2018-04-26,0.04842835257291611
2018-04-27,-0.00841985629973907
2018-04-30,0.006904172315920665
2018-05-01,0.004965490178280074
