Date,CPT
2017-06-02,0.01840687767962934
2017-06-05,0.016775139194846966
2017-06-06,-0.008481206578960121
2017-06-07,0.011248844838671612
2017-06-08,-0.000579488660880978
2017-06-09,0.004290190311934339
2017-06-12,0.00023066090841217246
2017-06-13,0.008194685755268605
2017-06-14,0.0042362789893619635
2017-06-15,0.007181343957338049
2017-06-16,0.0066783057170101134
2017-06-19,0.0008991410916623366
2017-06-20,0.0006741165740080657
2017-06-21,-0.015940451711127457
2017-06-22,-0.0050194903977406335
2017-06-23,0.0037837534811511198
2017-06-26,-0.0023989648636910665
2017-06-27,-0.009846314994714445
2017-06-28,0.004665616679425888
2017-06-29,-0.0025539586011642523
2017-06-30,-0.004656072322801852
2017-07-03,0.008419878866322783
2017-07-05,0.012060819931684952
2017-07-06,-0.018219663774537098
2017-07-07,0.006069296644874322
2017-07-10,-0.018097585656886572
2017-07-11,-0.005316488711501477
2017-07-12,0.014372286081447472
2017-07-13,-0.002927409953123905
2017-07-14,0.01432760544714351
2017-07-17,0.006136276527362261
2017-07-18,-0.0011504999377504044
2017-07-19,0.016128991569947404
2017-07-20,0.001813893244133613
2017-07-21,0.008375052209609768
2017-07-24,-0.005836331816246765
2017-07-25,-0.012756832191357592
2017-07-26,0.009605580175471973
2017-07-27,-0.009514190852434212
2017-07-28,0.022183988226144757
2017-07-31,0.0034682598385664676
2017-08-01,-0.005908806954043944
2017-08-02,0.002579735503442482
2017-08-03,0.0005587736593717363
2017-08-04,0.0016772763986603323
2017-08-07,0.0014508574121863127
2017-08-08,0.0036775161935389544
2017-08-09,0.0032203205887222364
2017-08-10,-0.006087390556354211
2017-08-11,-0.008574698543329817
2017-08-14,0.012804592155120531
2017-08-15,-0.007652051745283495
2017-08-16,-0.0026823631535959347
2017-08-17,-0.003922221632345457
2017-08-18,-0.006187153066451678
2017-08-21,0.016979567059065337
2017-08-22,0.0010019528331035588
2017-08-23,0.005448780061838798
2017-08-24,-0.0013272939879129808
2017-08-25,-0.0008856345447513236
2017-08-28,-0.0094212005530111
2017-08-29,-0.0038047001516957613
2017-08-30,0.009547239495073967
2017-08-31,-0.004450193424561544
2017-09-01,0.01039286414650964
2017-09-05,0.012167257600779191
2017-09-06,0.005136192915419002
2017-09-07,0.025113654476324854
2017-09-08,0.014954073860143247
2017-09-11,-0.008150168187896156
2017-09-12,-0.010008835272808159
2017-09-13,-0.009258025518036561
2017-09-14,0.006981676333564835
2017-09-15,0.004799866655625484
2017-09-18,-0.0015921717850760908
2017-09-19,-0.0036153763608590683
2017-09-20,-0.0004268629903627641
2017-09-21,-0.0025621654245270298
2017-09-22,-0.004602396041276768
2017-09-25,0.00010755721615818281
2017-09-26,-0.0030103150723674865
2017-09-27,-0.010568398510294008
2017-09-28,0.005824625540027828
2017-09-29,-0.000874463760012989
2017-10-02,-0.004264636987173831
2017-10-03,0.00032934559204322866
2017-10-04,0.012735019031923533
2017-10-05,0.003577244576775662
2017-10-06,-0.0018362542332959197
2017-10-09,0.009955336493215006
2017-10-10,-0.0036426799521868114
2017-10-11,0.004301548302608094
2017-10-12,0.008137724642044208
2017-10-13,-0.0004249599208167032
2017-10-16,-0.0035064395739698995
2017-10-17,-0.008103884161172803
2017-10-18,-0.005590527674963819
2017-10-19,0.0007568655775997968
2017-10-20,-0.003348826039348607
2017-10-23,-0.00032538287056593784
2017-10-24,-0.009974877104170998
2017-10-25,-0.0008760304953318032
2017-10-26,-0.00756342939379917
2017-10-27,0.007841750205551223
2017-10-30,-0.0017534295894920948
2017-10-31,0.0016469444071460781
2017-11-01,0.001972715867027741
2017-11-02,-0.006781688146223708
2017-11-03,0.018612490061716613
2017-11-06,0.012866179290367485
2017-11-07,0.004376506426241988
2017-11-08,0.0013813445877699504
2017-11-09,-0.003289762154146225
2017-11-10,0.002981480196698083
2017-11-13,0.00573268788104242
2017-11-14,0.0020064357254352405
2017-11-15,-0.016014248014248
2017-11-16,0.009850347602128773
2017-11-17,-0.013146665634004129
2017-11-20,-0.000859477998625291
2017-11-21,0.00881743999363116
2017-11-22,-0.006821905392319749
2017-11-24,0.007727001322582527
2017-11-27,-0.009477983911764909
2017-11-28,-0.010751453344440831
2017-11-29,-0.004564947068801395
2017-11-30,-0.003384658099198079
2017-12-01,0.005368220820559877
2017-12-04,0.002070183579942819
2017-12-05,-0.009460661463737585
2017-12-06,0.003842581288687086
2017-12-07,0.00546786474311145
2017-12-08,0.0023934084472683193
2017-12-11,0.002169822426325796
2017-12-12,0.012342823526695579
2017-12-13,-0.009625589292705183
2017-12-14,0.000653386785468113
2017-12-15,0.01251192672357404
2017-12-18,0.01085340828059822
2017-12-19,-0.027000928586291106
2017-12-20,-0.013219862004217764
2017-12-21,-0.005646620126273594
2017-12-22,0.0122482328587048
2017-12-26,0.00263970863682772
2017-12-27,0.0035109539658213507
2017-12-28,0.002951651808495548
2017-12-29,0.003487733429023532
2018-01-02,-0.006082772031182571
2018-01-03,0.001967230307096779
2018-01-04,-0.03261360977200345
2018-01-05,-0.0034950636104447153
2018-01-08,0.01165403183589575
2018-01-09,-0.012973701928910675
2018-01-10,-0.018583556379725974
2018-01-11,-0.012238600074096606
2018-01-12,-0.009117933266933442
2018-01-16,0.008729863080789046
2018-01-17,-0.00011714359262338103
2018-01-18,-0.009239738341787596
2018-01-19,0.001180418507602754
2018-01-22,0.010258063927680805
2018-01-23,0.01622323070365006
2018-01-24,-0.007120408061593864
2018-01-25,0.006940411746870101
2018-01-26,-0.006548035707396038
2018-01-29,-0.009944481016275764
2018-01-30,-0.008525972640996415
2018-01-31,0.019672063830741937
2018-02-01,-0.023798483750355315
2018-02-02,-0.0130173400759237
2018-02-05,-0.028177489708107517
2018-02-06,0.008390028469738464
2018-02-07,-0.01615091616185449
2018-02-08,-0.020271068374861034
2018-02-09,0.025006284524099254
2018-02-12,0.005448754521025112
2018-02-13,0.008252427447918764
2018-02-14,-0.011849368453134779
2018-02-15,0.02274687733248304
2018-02-16,0.007615020974773401
2018-02-20,-0.019913434253094442
2018-02-21,-0.02717291190587856
2018-02-22,0.01119791815851201
2018-02-23,0.01729502481043199
2018-02-26,-0.008194893468720266
2018-02-27,-0.01775784089500554
2018-02-28,0.0007533431291708581
2018-03-01,-0.003011165543102212
2018-03-02,-0.011576359505141909
2018-03-05,0.013367312098661932
2018-03-06,-0.006155755675225527
2018-03-07,0.004929659094418337
2018-03-08,0.022892963908448527
2018-03-09,0.0150027841800775
2018-03-12,0.002301781968113259
2018-03-13,0.004714190233376714
2018-03-14,0.00974473508529905
2018-03-15,0.001668200818758958
2018-03-16,0.008207147398689996
2018-03-19,-0.003538936036451723
2018-03-20,-0.0075775246822265
2018-03-21,-0.009902480982220352
2018-03-22,-0.01156762111452636
2018-03-23,-0.011459426978516651
2018-03-26,0.011222164281612601
2018-03-27,0.0036587079117087473
2018-03-28,0.031031604355670206
2018-03-29,0.0014276703563151916
2018-04-02,-0.013305235463696663
2018-04-03,0.012521529243100238
2018-04-04,0.009274288750703352
2018-04-05,0.0017673479803606007
2018-04-06,-0.00164650056172444
2018-04-09,-0.0037695549447855914
2018-04-10,0.006384856376861814
2018-04-11,0.011514788739778403
2018-04-12,-0.014635712788755972
2018-04-13,0.0086052467820803
2018-04-16,0.0022208489064283743
2018-04-17,0.005597793687620811
2018-04-18,-0.0032473993413633107
2018-04-19,-0.011867224590543346
2018-04-20,-0.0018841752464577866
2018-04-23,-0.005308352456294463
2018-04-24,0.0021350176953727207
2018-04-25,-0.0017754100541749196
2018-04-26,0.008299101136749254
2018-04-27,0.01246280763254437
2018-04-30,-0.008244715873843567
2018-05-01,0.009835744185235473
2018-05-02,-0.003710658610971973
2018-05-03,-0.010474828720823837
2018-05-04,0.016702086622757184
