Date,SYY
2016-03-29,0.004757645031971736
2016-03-30,0.010400738876730209
2016-03-31,0.0021446844026606904
2016-04-01,0.007490072560174754
2016-04-04,-0.001911776113993624
2016-04-05,-0.0061714300048824056
2016-04-06,0.005995513063415725
2016-04-07,-0.004682927551593941
2016-04-08,0.003849409854960406
2016-04-11,-0.00489965167158013
2016-04-12,0.00513797061434107
2016-04-13,0.003195254070699871
2016-04-14,-0.0104036820650516
2016-04-15,0.004505551249583073
2016-04-18,0.0012813200093111377
2016-04-19,0.002133144050290303
2016-04-20,-0.00489547940159718
2016-04-21,-0.0250266635210894
2016-04-22,0.004168250326924694
2016-04-25,0.011579738323604705
2016-04-26,0.0
2016-04-27,0.002375539053394604
2016-04-28,-0.003232016165389595
2016-04-29,-0.004107084972212793
2016-05-02,0.055133426730646695
2016-05-03,-0.0020573260624781042
2016-05-04,0.0002063459547279045
2016-05-05,0.0072132504920365825
2016-05-06,0.010231608495412159
2016-05-09,0.007089059651101071
2016-05-10,0.00905065219049428
2016-05-11,0.0009968220519531723
2016-05-12,-0.0007966057917213609
2016-05-13,-0.0005980510006956541
2016-05-16,0.001196914090563883
2016-05-17,-0.018124391253700578
2016-05-18,-0.012170018074623812
2016-05-19,0.007597373243441563
2016-05-20,-0.010597000701366932
2016-05-23,-0.003295630274861683
2016-05-24,0.006612954898347789
2016-05-25,-0.002463504645043635
2016-05-26,0.005144984301474587
2016-05-27,-0.003685569669284905
2016-05-31,-0.011302724196195157
2016-06-01,0.014549846549607892
2016-06-02,-0.0010242006498942802
2016-06-03,0.002871157749604336
2016-06-06,-0.002454228955989457
2016-06-07,-0.002049760341351403
2016-06-08,0.0
2016-06-09,0.0065734597876006
2016-06-10,-0.004489974631313065
2016-06-13,-0.007174804932576828
2016-06-14,0.0008258492511394877
2016-06-15,0.003919821080420549
2016-06-16,0.022605746234849455
2016-06-17,0.0008040672092226586
2016-06-20,0.003012198964418955
2016-06-21,0.002402058055797296
2016-06-22,-0.0019969504944037375
2016-06-23,0.006403569509511486
2016-06-24,-0.007357364309660053
2016-06-27,-0.004206710123133561
2016-06-28,-0.00402331088776986
2016-06-29,0.020732144625714266
2016-06-30,0.01035441076714938
2016-07-01,-0.00019717722447887276
2016-07-05,0.009264425544672328
2016-07-06,0.0013675592260504743
2016-07-07,-0.0015603623029426528
2016-07-08,0.007814004192290058
2016-07-11,0.0009688982002706847
2016-07-12,-0.010844186553067403
2016-07-13,0.018598228269344652
2016-07-14,-0.0011530856089250197
2016-07-15,0.0009619061871268819
2016-07-18,-0.0011534919502430574
2016-07-19,0.0036567425776292684
2016-07-20,-0.006519454523628787
2016-07-21,-0.0013509015708967897
2016-07-22,0.006764479948128788
2016-07-25,0.000767807422728195
2016-07-26,-0.003261345640752089
2016-07-27,-0.007313023188689094
2016-07-28,0.004846826778087454
2016-07-29,-0.000771659112478118
2016-08-01,0.002510130111670561
2016-08-02,0.0003849295504025907
2016-08-03,-0.011744106203003923
2016-08-04,0.0033119879147793796
2016-08-05,-0.0048547282306748984
2016-08-08,-0.000780485903995598
2016-08-09,0.011911988194695189
2016-08-10,0.0
2016-08-11,-0.001157943642542958
2016-08-12,0.008693856850667148
2016-08-15,-0.0005744172382180501
2016-08-16,-0.0017247021677829766
2016-08-17,0.002879531282645731
2016-08-18,0.004211229190945076
2016-08-19,0.0003811503621249379
2016-08-22,0.008384491544750405
2016-08-23,-0.0028345498662056823
2016-08-24,-0.006632720224970412
2016-08-25,0.0007630655747343784
2016-08-26,-0.006481111871886602
2016-08-29,0.005755932967743904
2016-08-30,-0.009347278542929383
2016-08-31,-0.0013483343425425565
2016-09-01,0.003856712333712764
2016-09-02,0.02266609382202911
2016-09-06,0.00413213042725924
2016-09-07,-0.00692095527322556
2016-09-08,-0.009041046143317688
2016-09-09,-0.05341211279373259
2016-09-12,0.011245239853173938
2016-09-13,-0.016481668572923325
2016-09-14,0.00181736675672739
2016-09-15,-0.0008063178008634875
2016-09-16,-0.004033874084837796
2016-09-19,-0.0026323462229438377
2016-09-20,-0.0028431186673301134
2016-09-21,0.011810486353476035
2016-09-22,0.006641447163433956
2016-09-23,-0.009396597453719346
2016-09-26,-0.013521369223930546
2016-09-27,0.007364855534430559
2016-09-28,0.00406133695164379
2016-09-29,-0.008292568819339152
2016-09-30,-0.00040810823328008006
2016-10-03,-0.001836159340428467
2016-10-04,-0.016557795907856887
2016-10-05,-0.0006276606349709946
2016-10-06,0.010676532885660395
2016-10-07,-0.004349941587486583
2016-10-10,0.0029124985302062534
2016-10-11,-0.004148487968642867
2016-10-12,0.012497606893022484
2016-10-13,0.00514249604559236
2016-10-14,-0.01105171557410467
2016-10-17,-0.00124171315152799
2016-10-18,0.00020725890462136576
2016-10-19,-0.00704366268483303
2016-10-20,-0.007094025871873022
2016-10-21,-0.0021012675659805025
2016-10-24,0.005264381129382212
2016-10-25,-0.006283595570280465
2016-10-26,-0.0037947413142079833
2016-10-27,0.004020436960487039
2016-10-28,0.01138052196017636
2016-10-31,0.002708729348212202
2016-11-01,-0.0008314476745039379
2016-11-02,-0.006447494255975128
2016-11-03,0.0016749793236159327
2016-11-04,0.003970663759651272
2016-11-07,0.09825106236242953
2016-11-08,0.027104092066617014
2016-11-09,-0.0005534718209961875
2016-11-10,-0.017356212269008076
2016-11-11,-0.0016908579934715728
2016-11-14,0.006775785110455956
2016-11-15,0.0001870832815762391
2016-11-16,-0.006915972256584246
2016-11-17,0.004328839155947284
2016-11-18,-0.004123178320981635
2016-11-21,0.011103167390352997
2016-11-22,0.006886101507256326
2016-11-23,-0.009981447068688865
2016-11-25,0.006908136944813625
2016-11-28,-0.004079510702822975
2016-11-29,0.003351486069117726
2016-11-30,-0.011876049787765464
2016-12-01,-0.0028170162147055366
2016-12-02,0.009228213164510946
2016-12-05,-0.0020527405595117676
2016-12-06,0.00878840394817737
2016-12-07,0.010750530161798943
2016-12-08,-0.0036676803448196793
2016-12-09,0.015092845145247225
2016-12-12,-0.002357148163808942
2016-12-13,0.010904963085032415
2016-12-14,-0.0019774780692802807
2016-12-15,0.00792644421994515
2016-12-16,0.00732787786256428
2016-12-19,0.0044357819575311375
2016-12-20,-0.0024727915413476076
2016-12-21,-0.0037188888945199894
2016-12-22,-0.00017787210029474032
2016-12-23,-0.0003555530983319066
2016-12-27,-0.0010670386839058965
2016-12-28,-0.007833478627344403
2016-12-29,0.003409571174766146
2016-12-30,-0.009835622867196192
2017-01-03,-0.006682315678102402
2017-01-04,0.009145742327308692
2017-01-05,-0.0032630680849425886
2017-01-06,0.007092580148259531
2017-01-09,0.005417196748791486
2017-01-10,-0.006286010318927615
2017-01-11,-0.0007227056922027852
2017-01-12,-0.007053663305206848
2017-01-13,0.0012749428011589181
2017-01-17,-0.0016372111829924263
2017-01-18,0.006741785228391528
2017-01-19,-0.029502295557402802
2017-01-20,0.0035435231294131952
2017-01-23,-0.005389075990614889
2017-01-24,0.0
2017-01-25,-0.008781941762950884
2017-01-26,-0.00037688313092731907
2017-01-27,-0.0062231066663996915
2017-01-30,0.0007591322357434205
2017-01-31,-0.005309265454372825
2017-02-01,-0.007815574246825663
2017-02-02,0.006340187052096269
2017-02-03,0.0030548083247849966
2017-02-06,-0.0255045806653168
2017-02-07,0.020117239208600646
2017-02-08,-0.007658363252928013
2017-02-09,0.008103312292017772
2017-02-10,0.007081224745721704
2017-02-13,0.0036109553335745836
2017-02-14,-0.001514742886939091
2017-02-15,0.000379260203430265
2017-02-16,-0.0022749681597933336
2017-02-17,-0.005320092438587998
2017-02-21,0.00878693779279871
2017-02-22,-0.0011360571652042628
2017-02-23,0.002653904818229913
2017-02-24,0.005861288486640248
2017-02-27,-0.006579131472298494
2017-02-28,-0.0024594151642614026
2017-03-01,0.008155999922298873
2017-03-02,-0.0069614062506272445
2017-03-03,-0.011178297615313304
2017-03-06,-0.0005747764962471535
2017-03-07,0.0026838329199021516
2017-03-08,0.0005737490023529634
2017-03-09,0.0017198069996380294
2017-03-10,-0.004959811480674259
2017-03-13,-0.005368120326175729
2017-03-14,-0.00019328531388940196
2017-03-15,0.013688525444281119
2017-03-16,-0.005135070163121536
2017-03-17,0.008220289808834602
2017-03-20,-0.011755916007184952
2017-03-21,-0.00613982127339141
2017-03-22,0.014092724028272885
2017-03-23,0.0022846768968829423
2017-03-24,0.003038781771343757
2017-03-27,-0.01458065718581747
2017-03-28,0.003074766786833605
2017-03-29,-0.007471480579327672
2017-03-30,0.004053403828798263
2017-03-31,-0.0019222741731149684
2017-04-03,-0.0044298097062965835
2017-04-04,-0.0015479303952312673
2017-04-05,0.005460329837434941
2017-04-06,0.0015515044001015443
2017-04-07,0.002904712547398436
2017-04-10,0.004634024830441286
2017-04-11,0.000961010185223099
2017-04-12,0.0024961913995189544
2017-04-13,-0.005937378133651361
2017-04-17,0.004238799277664018
2017-04-18,0.005372327281187417
2017-04-19,-0.005534302625186394
2017-04-20,0.006524364936650651
2017-04-21,-0.004766124865196342
2017-04-24,0.012643224022125699
2017-04-25,0.0051080964357843595
2017-04-26,0.0015056572760150377
2017-04-27,0.004134708890004779
2017-04-28,-0.010481303960724442
2017-05-01,-0.000378243235260034
2017-05-02,0.0003783863573401103
2017-05-03,0.0007569319866982394
2017-05-04,0.03194098490735642
2017-05-05,0.01300377259187191
2017-05-08,-0.007412895665243835
2017-05-09,0.00018234306461795136
2017-05-10,-0.006738599973815984
2017-05-11,0.008617624090720533
2017-05-12,-0.019269162566014297
2017-05-15,0.0016680642151021274
2017-05-16,0.002775622640851516
2017-05-17,0.0038754635690776418
2017-05-18,0.0005514508491719639
2017-05-19,0.00275573459367795
2017-05-22,0.006778999489725823
2017-05-23,-0.013102611014697674
2017-05-24,-0.00018459586189067956
2017-05-25,0.0011066501620529134
2017-05-26,0.0027635237088323716
2017-05-30,-0.0042256905088484675
2017-05-31,0.00664217700697689
2017-06-01,0.015395774914943372
2017-06-02,0.005956636198678034
2017-06-05,-0.004665409922854913
2017-06-06,-0.006670233024604677
2017-06-07,-0.006352003324125333
2017-06-08,0.004383233028007583
2017-06-09,0.0036372103486717045
2017-06-12,0.0023558706504098748
2017-06-13,0.001084559722061229
2017-06-14,0.0007222848393340087
2017-06-15,0.0019846584237777076
2017-06-16,-0.020709493688658487
2017-06-19,0.0022071345246672536
2017-06-20,-0.011743760368268408
2017-06-21,-0.009468832089035595
2017-06-22,-0.010684221247981518
2017-06-23,-0.05418725411319014
2017-06-26,0.000601223264273365
2017-06-27,-0.013613471531910504
2017-06-28,0.012177644471067506
2017-06-29,-0.00020073458467018135
2017-06-30,0.009426404571507119
2017-07-03,0.0041725002859480664
2017-07-05,-0.016530609581724698
2017-07-06,-0.005468015620139655
2017-07-07,0.006923464789583278
2017-07-10,-0.0016177436370847786
2017-07-11,-0.0026329864332234054
2017-07-12,0.01949628189417374
2017-07-13,0.003784749592236958
2017-07-14,0.0035721845328060553
2017-07-17,0.002966147419655396
2017-07-18,-0.006506318171886183
2017-07-19,0.012105545556196251
2017-07-20,-0.0035293667447942045
2017-07-21,0.005115999837549401
2017-07-24,0.009201197115839221
2017-07-25,0.008147508192720698
2017-07-26,0.002694067701824121
2017-07-27,0.008635466899891586
2017-07-28,-0.005898153451184163
2017-07-31,0.007081369284477779
2017-08-01,-0.0007599203898007723
2017-08-02,0.0019020468566293136
2017-08-03,-0.01101002229189696
2017-08-04,0.004414410189991669
2017-08-07,0.0028663878683374833
2017-08-08,-0.0076220618779189175
2017-08-09,-0.014592868861791675
2017-08-10,-0.00876849081296971
2017-08-11,0.013957396947493317
2017-08-14,-0.009499803558093767
2017-08-15,0.009786676379295312
2017-08-16,-0.00775373264785828
2017-08-17,0.0
2017-08-18,-0.00039066585626124084
2017-08-21,0.0
2017-08-22,0.008598739484461548
2017-08-23,0.0009690339866499365
2017-08-24,-0.008517268679580137
2017-08-25,0.021475860889308196
2017-08-28,-0.00344023351259215
2017-08-29,0.0028764737372544147
2017-08-30,0.008032206874391878
2017-08-31,-0.0007585341529491307
2017-09-01,0.005695857168257712
2017-09-05,0.0009439771975257027
2017-09-06,-0.002074720662131102
2017-09-07,0.003779748347007006
2017-09-08,-0.0035772883299681757
2017-09-11,0.006991624766325311
2017-09-12,-0.00825692448467008
2017-09-13,0.012110063860502507
2017-09-14,-0.015142821294759745
2017-09-15,0.018602433452131084
2017-09-18,0.0050317914641133665
2017-09-19,-0.00018545210263376521
2017-09-20,0.008716650403687076
2017-09-21,-0.00956065918976401
2017-09-22,-0.009281717268862733
2017-09-25,0.013490905538581233
2017-09-26,0.0003697205369590506
2017-09-27,0.0003697568798781692
2017-09-28,-0.0014782214584461162
2017-09-29,-0.0018497979318942148
2017-10-02,0.0005559764826024161
2017-10-03,-0.00444603396516785
2017-10-04,0.009303907348469531
2017-10-05,0.007048924243715948
2017-10-06,-0.001105206603547293
2017-10-09,-0.004794470374641979
2017-10-10,-0.0007411444273205392
2017-10-11,-0.0027814176768680143
2017-10-12,0.009297251796720474
2017-10-13,0.003131895691573794
2017-10-16,0.005509709652294692
2017-10-17,0.0014612560684947873
2017-10-18,0.000729349863114237
2017-10-19,-0.002368977383234605
2017-10-20,0.0027397497744492405
2017-10-23,0.0010935496839687975
2017-10-24,-0.0038216345912912564
2017-10-25,-0.003471148499944343
2017-10-26,0.0056829465980898775
2017-10-27,-0.0010938929131323327
2017-10-30,-0.002007341123550832
2017-10-31,0.01700485918733441
2017-11-01,-0.001078360711072479
2017-11-02,0.005039540715517266
2017-11-03,0.01468477601053686
2017-11-06,-0.043946374477879524
2017-11-07,-0.029167501050206934
2017-11-08,0.026430745876909967
2017-11-09,0.0007411795241767383
2017-11-10,0.003147055685586153
2017-11-13,-0.003137182796629334
2017-11-14,0.01684575069983607
2017-11-15,-0.015109951063232319
2017-11-16,0.007023649217701378
2017-11-17,0.00752546583553948
2017-11-20,0.0014576990168899684
2017-11-21,-0.005821293433655117
2017-11-22,0.004574536368985527
2017-11-24,0.000364167633360335
2017-11-27,0.00437011473711002
2017-11-28,0.021211148348507347
2017-11-29,0.024320881912943015
2017-11-30,0.0005198241820467686
2017-12-01,0.0008661115194523727
2017-12-04,0.030287187642672242
2017-12-05,-0.004199537413264953
2017-12-06,0.004048774562424473
2017-12-07,0.023353295893471016
2017-12-08,0.028402654626997537
2017-12-11,-0.010536246319576392
2017-12-12,-0.0022589557813852412
2017-12-13,-0.003557792387491765
2017-12-14,-0.011684166734544199
2017-12-15,0.0008208753325091855
2017-12-18,0.006398598658049703
2017-12-19,-0.0052167678834802444
2017-12-20,-0.0039333226456609305
2017-12-21,-0.0031256696606236645
2017-12-22,0.0021455640901957285
2017-12-26,0.0006586010446605339
2017-12-27,0.0016458400050283206
2017-12-28,0.003286424197278315
2017-12-29,-0.005404784010140107
2018-01-02,-0.003787118344020568
2018-01-03,0.0021486791228444435
2018-01-04,0.009457363912869665
2018-01-05,0.01002641566565421
2018-01-08,0.0021155421311862543
2018-01-09,-0.003247786219795934
2018-01-10,-0.0004887703726204062
2018-01-11,-0.002118990424747058
2018-01-12,0.00261353787239349
2018-01-16,0.005539422667871108
2018-01-17,0.007776869919801754
2018-01-18,0.0003218237781010824
2018-01-19,0.01591099444922972
2018-01-22,0.006011608729700413
2018-01-23,-0.0039314828618803865
2018-01-24,0.006157469592087184
2018-01-25,0.004079422786054776
2018-01-26,0.002032002448808745
2018-01-29,-0.011385056241988933
2018-01-30,-0.0014199624723161275
2018-01-31,-0.006792727220662931
2018-02-01,-0.013997350320037905
2018-02-02,-0.013066641722697336
2018-02-05,-0.06047725947658489
2018-02-06,0.03757847401599923
2018-02-07,-0.020288445331208327
2018-02-08,-0.024473738336742712
2018-02-09,0.02333335469582254
2018-02-12,-0.003428585652530458
2018-02-13,0.004988672196572397
2018-02-14,-0.0011985124261961744
2018-02-15,0.01748090733761609
2018-02-16,0.01061136457487799
2018-02-20,-0.018666681669084806
2018-02-21,-0.005604676744514259
2018-02-22,0.005294774818659809
2018-02-23,0.013931253377582387
2018-02-26,0.010053630416096304
2018-02-27,-0.0071334991633706935
2018-02-28,-0.003341511344334469
2018-03-01,-0.003185272552431173
2018-03-02,0.0033635834466465564
2018-03-05,0.00636947759975337
2018-03-06,0.013824040457360187
2018-03-07,-0.012157021438968463
2018-03-08,0.0058207600855133546
2018-03-09,0.013227272129529233
2018-03-12,-0.012401963765623636
2018-03-13,0.002974371990644098
2018-03-14,-0.013509107515995544
2018-03-15,-0.008350055039736293
2018-03-16,0.012462150366885583
2018-03-19,0.0009977973544563756
2018-03-20,0.004154254014968162
2018-03-21,-0.002151021101829964
2018-03-22,-0.008789572477145513
2018-03-23,-0.007528811239719824
2018-03-26,0.010788994738954116
2018-03-27,-0.01000668155775919
2018-03-28,0.00016849365040672026
2018-03-29,0.009937659284570133
2018-04-02,-0.026684586978859337
2018-04-03,0.018505720934035796
2018-04-04,0.029778031591393583
2018-04-05,-0.008874200832023837
2018-04-06,-0.009782703970841244
2018-04-09,0.002176569956052976
2018-04-10,0.012865923865761797
2018-04-11,-0.0016499927089113076
2018-04-12,-0.00016535551968421824
2018-04-13,-0.001487154339742891
2018-04-16,0.013902656450153428
2018-04-17,0.02024139325450469
2018-04-18,-0.010399666791725215
2018-04-19,-0.004365545826265249
2018-04-20,-0.006982744167249089
2018-04-23,0.0031072065180524078
2018-04-24,0.0096185854302
2018-04-25,0.008396482621982893
2018-04-26,0.008006372710524845
2018-04-27,0.006830922117527338
2018-04-30,-0.013253584234459881
2018-05-01,0.00879433708403643
