Date,NDAQ
2016-05-24,0.032248168856270576
2016-05-25,-0.0018286321458297339
2016-05-26,-0.007328741573862652
2016-05-27,0.009997411232874454
2016-05-31,0.005177061041604647
2016-06-01,-0.006211108104194896
2016-06-02,-0.006859792365777162
2016-06-03,-0.0012280533102426716
2016-06-06,0.0009223003153844278
2016-06-07,-0.0036847799417494276
2016-06-08,0.010066258096100622
2016-06-09,0.006746723589354353
2016-06-10,-0.0012186581587206868
2016-06-13,-0.007166761882150041
2016-06-14,-0.0033787553522558467
2016-06-15,-0.001387233491849993
2016-06-16,0.001389160581934723
2016-06-17,-0.015564939408555967
2016-06-20,-0.01236691343678975
2016-06-21,-0.0019018216211620365
2016-06-22,0.0019054454384948016
2016-06-23,0.020922872142202564
2016-06-24,-0.021891339870961146
2016-06-27,-0.024920470776420345
2016-06-28,0.019046229824772443
2016-06-29,0.023801682305617966
2016-06-30,0.00904979619977997
2016-07-01,0.0015463864737268462
2016-07-05,-0.0027791979386081467
2016-07-06,0.002322452838314115
2016-07-07,0.0027801789618087103
2016-07-08,0.014787430118214262
2016-07-11,0.00834861370810458
2016-07-12,0.013246966959697737
2016-07-13,-0.002080127359957218
2016-07-14,0.002977466676539642
2016-07-15,0.0020785702299472852
2016-07-18,0.0013330035813925445
2016-07-19,0.006952703258092052
2016-07-20,-0.004847989059430957
2016-07-21,-0.005462421325724609
2016-07-22,0.006234629329998187
2016-07-25,0.009588211881477182
2016-07-26,0.0008768194051040901
2016-07-27,0.03416019836407269
2016-07-28,0.0004238840625669926
2016-07-29,-0.0015522124166713613
2016-08-01,0.009327378771265549
2016-08-02,-0.0030807033558635233
2016-08-03,0.004635056074132615
2016-08-04,-0.001397711904133403
2016-08-05,-0.0035001904887648205
2016-08-08,-0.009553333552915988
2016-08-09,-0.0038297842759023037
2016-08-10,0.0012812825990562438
2016-08-11,-0.0041241103975822035
2016-08-12,0.0017140129161901108
2016-08-15,-0.0008550680032552993
2016-08-16,-0.011556840289356107
2016-08-17,0.01342405190590057
2016-08-18,0.0015661431599927056
2016-08-19,0.001706567412002702
2016-08-22,0.0005677926461498117
2016-08-23,0.001135222784065082
2016-08-24,-0.003968258065363939
2016-08-25,0.004838025561624271
2016-08-26,-0.0018408330705113052
2016-08-29,0.008653656257850972
2016-08-30,0.0033755968353093024
2016-08-31,-0.001822440066313713
2016-09-01,0.006038397197371204
2016-09-02,0.00041859582363756864
2016-09-06,-0.002371728142994911
2016-09-07,-0.008391457597314744
2016-09-08,-0.009731831223258158
2016-09-09,-0.01751923979941139
2016-09-12,0.007248347819307721
2016-09-13,-0.006044625798257819
2016-09-14,-0.0007274953541375195
2016-09-15,0.012083621721824311
2016-09-16,-0.0007194276667017441
2016-09-19,0.004750198703851183
2016-09-20,-0.0025788708444324238
2016-09-21,0.015081929834810825
2016-09-22,-0.003254657272677264
2016-09-23,-0.013912484082310494
2016-09-26,-0.008925973385792152
2016-09-27,-0.0042125011982023786
2016-09-28,-0.004960025433857984
2016-09-29,-0.010702261364689547
2016-09-30,0.0008890802752250515
2016-10-03,-0.007255072020732611
2016-10-04,-0.003877913990398385
2016-10-05,0.0011981151917828115
2016-10-06,0.007178314109602679
2016-10-07,-0.00475172908048016
2016-10-10,-0.0090998809518541
2016-10-11,-0.007226945501947024
2016-10-12,0.007885884066577198
2016-10-13,0.005717691605505504
2016-10-14,0.005984514763542226
2016-10-17,-0.012789982445122083
2016-10-18,-0.0025610861094570447
2016-10-19,0.002869540880428678
2016-10-20,-0.01009045540232556
2016-10-21,0.006846388072712317
2016-10-24,0.0018133886152065237
2016-10-25,0.0009048045219544054
2016-10-26,-0.025165794617624138
2016-10-27,-0.011439094875274503
2016-10-28,0.002189273508172107
2016-10-31,-0.001872112335380205
2016-11-01,-0.007034954346529454
2016-11-02,0.003778135590494003
2016-11-03,0.006273812022402625
2016-11-04,0.008104561168528202
2016-11-07,0.012059617571767323
2016-11-08,-0.0012222562828826389
2016-11-09,0.02370743524383645
2016-11-10,0.0025403364094069847
2016-11-11,-0.00983615125509174
2016-11-14,-0.025737553551276382
2016-11-15,-0.0038620026075290026
2016-11-16,0.00356669068519877
2016-11-17,0.0023181013715765086
2016-11-18,0.015263577172344611
2016-11-21,0.001822175967619355
2016-11-22,-0.005911650207777064
2016-11-23,-0.0036595572384063857
2016-11-25,0.005356649937771074
2016-11-28,-0.016897634353268076
2016-11-29,0.006039399977726845
2016-11-30,-0.013544997660229652
2016-12-01,-0.008425894087669472
2016-12-02,0.005193016159842134
2016-12-05,0.015341190592629728
2016-12-06,0.025593410209881595
2016-12-07,0.016386227799188413
2016-12-08,0.0023665821286973365
2016-12-09,0.012542297668391322
2016-12-12,0.0024772913359745186
2016-12-13,0.006832778477337209
2016-12-14,-0.00986394917175093
2016-12-15,0.005127751108691347
2016-12-16,-0.008016526925926581
2016-12-19,-0.00528936274377001
2016-12-20,0.0045789352887493084
2016-12-21,-0.0076459469621282805
2016-12-22,-0.0041486724121888585
2016-12-23,-0.0005953457203253798
2016-12-27,0.005359544931027527
2016-12-28,-0.002813472095662184
2016-12-29,-0.00490061045939727
2016-12-30,0.0016417447734136115
2017-01-03,-0.006555237855398799
2017-01-04,0.01559690211137199
2017-01-05,-0.0011816271941494927
2017-01-06,0.012122733105174532
2017-01-09,-0.010078514109267966
2017-01-10,-0.008410911092150974
2017-01-11,0.007738401015577878
2017-01-12,-0.004725636727007987
2017-01-13,0.004599511494787212
2017-01-17,-0.010633503983142556
2017-01-18,0.0038809860968389565
2017-01-19,-0.0028250883535307914
2017-01-20,0.004473220900066854
2017-01-23,-0.000593533090224696
2017-01-24,0.009358400834656333
2017-01-25,0.005739426096017075
2017-01-26,0.007170043206913057
2017-01-27,-0.006828428256506647
2017-01-30,-0.0026334107886620828
2017-01-31,0.03461451215630884
2017-02-01,0.002977132035363983
2017-02-02,-0.0011309292168524276
2017-02-03,-0.004669413161821345
2017-02-06,-0.00852973003227675
2017-02-07,-0.005449004705616489
2017-02-08,-0.006920425045331524
2017-02-09,0.0031937745497720993
2017-02-10,0.009696203231219336
2017-02-13,0.01332943726151914
2017-02-14,0.0011316363212474645
2017-02-15,0.006640303717784013
2017-02-16,0.001263159756002663
2017-02-17,0.0023826824377770617
2017-02-21,-0.0019574962803166063
2017-02-22,-0.0018214043651921807
2017-02-23,0.0029476941107184906
2017-02-24,0.0
2017-02-27,-0.0041987465474218055
2017-02-28,-0.0005624700504757163
2017-03-01,0.015047044216903949
2017-03-02,-0.012884115324322876
2017-03-03,-0.0022457094378920406
2017-03-06,0.00379782388918537
2017-03-07,-0.006025611377031059
2017-03-08,-0.002819870829156912
2017-03-09,0.004948311257396476
2017-03-10,-0.0016880570929969085
2017-03-13,-0.002536459642365707
2017-03-14,-0.0009891668156133404
2017-03-15,0.006108840363371559
2017-03-16,0.0048010443814139325
2017-03-17,-0.003934618001776968
2017-03-20,-0.001552085690022409
2017-03-21,-0.014553878248310448
2017-03-22,-0.0005739611401708311
2017-03-23,0.0004305306388525665
2017-03-24,0.0017207257192803915
2017-03-27,-0.012025792078115383
2017-03-28,0.0018840657352947598
2017-03-29,-0.006798129737266234
2017-03-30,0.010484866828893269
2017-03-31,0.0008649082583489509
2017-04-03,-0.007775472429243813
2017-04-04,-0.004063373343978882
2017-04-05,0.006702934173124175
2017-04-06,0.0005785102401700826
2017-04-07,0.0013022419216259795
2017-04-10,0.00202254038357208
2017-04-11,-0.005190280135559666
2017-04-12,-0.004637810838926781
2017-04-13,-0.008299381476714163
2017-04-17,0.014241879480797026
2017-04-18,0.0002891551591643893
2017-04-19,0.0010132629780894575
2017-04-20,0.013734471048161945
2017-04-21,-0.002995196767464181
2017-04-24,0.007724311834928388
2017-04-25,0.0011357976340546916
2017-04-26,-0.01403660917190841
2017-04-27,-0.012511107395599907
2017-04-28,0.0029125264223857084
2017-05-01,-0.006243476421695537
2017-05-02,-0.0011690590749439123
2017-05-03,-0.008045744609288086
2017-05-04,0.0022122670525948074
2017-05-05,-0.0007356664230464549
2017-05-08,-0.01295847321189647
2017-05-09,-0.004176949549274722
2017-05-10,0.0
2017-05-11,0.006741506842397937
2017-05-12,0.005208098934050387
2017-05-15,0.0032570048764175574
2017-05-16,-0.005902409474235593
2017-05-17,-0.009499656141883861
2017-05-18,0.00014986488178347912
2017-05-19,0.010488382563078602
2017-05-22,0.006969204704431187
2017-05-23,0.0002943293129489266
2017-05-24,-0.0038273668412314166
2017-05-25,0.007684336773723377
2017-05-26,-0.008945643626639632
2017-05-30,-0.00236748593368874
2017-05-31,0.0034114220972878417
2017-06-01,0.003251900482324821
2017-06-02,-0.005451189906983345
2017-06-05,0.005481068250912102
2017-06-06,0.005746655179130977
2017-06-07,0.019630908865770014
2017-06-08,0.008763757423924545
2017-06-09,0.004700414294774635
2017-06-12,-0.001984600639865164
2017-06-13,0.015482776595193926
2017-06-14,-0.0008435220077285255
2017-06-15,-0.0014077275040453863
2017-06-16,0.00296008383180113
2017-06-19,-0.00028112854988704417
2017-06-20,-0.012229471251157364
2017-06-21,-0.007257586773112168
2017-06-22,-0.0032970686824113082
2017-06-23,0.004746103550840486
2017-06-26,0.006298338944588089
2017-06-27,0.005405492332152928
2017-06-28,0.013440845388406064
2017-06-29,-0.0012566416103299005
2017-06-30,-0.0006985888088288927
2017-07-03,0.0022377376801052673
2017-07-05,0.0004188543775087705
2017-07-06,-0.005859421383611285
2017-07-07,0.005192349335661373
2017-07-10,-0.004048755227276213
2017-07-11,-0.0019622063304810533
2017-07-12,0.0018256244820202827
2017-07-13,0.0029440409063283823
2017-07-14,-0.006709340646416262
2017-07-17,0.006051352422360434
2017-07-18,0.0029375419257722246
2017-07-19,0.001534153862492893
2017-07-20,0.0029241800529100637
2017-07-21,0.009997069821251925
2017-07-24,-0.0013744854834931708
2017-07-25,0.001376377294103781
2017-07-26,0.023508453693112497
2017-07-27,-0.0016116209152038374
2017-07-28,0.0005380158691516979
2017-07-31,0.0
2017-08-01,0.005512854853665816
2017-08-02,-0.0014708795562599075
2017-08-03,0.005625054437624621
2017-08-04,0.000266068895663496
2017-08-07,-0.0013313746644531
2017-08-08,0.0031994377401993734
2017-08-09,0.013289410313338745
2017-08-10,-0.004327993242495332
2017-08-11,-0.005532353248007826
2017-08-14,0.017218725645975486
2017-08-15,0.0026041547698028022
2017-08-16,0.0015585863416835988
2017-08-17,-0.010892536771473615
2017-08-18,-0.01796001040858819
2017-08-21,0.00507257545438633
2017-08-22,0.015274510130495189
2017-08-23,-0.009811615586761135
2017-08-24,-0.009909008970342081
2017-08-25,0.010808851866189517
2017-08-28,-0.0015844772181544675
2017-08-29,-0.00555313961146231
2017-08-30,-0.0017287191997112927
2017-08-31,0.003996067365023004
2017-09-01,-0.00013273816070424882
2017-09-05,-0.01313523641908343
2017-09-06,-0.002554622359641212
2017-09-07,-0.006334910025553864
2017-09-08,0.00854604961355232
2017-09-11,-0.002421337763772069
2017-09-12,0.01159558367430824
2017-09-13,-0.003865543613340683
2017-09-14,0.0045725203341933085
2017-09-15,0.0006692694967576074
2017-09-18,0.004548749755374892
2017-09-19,0.016380031468075984
2017-09-20,0.0055032439358992935
2017-09-21,-0.008339914239733681
2017-09-22,0.004204984209754681
2017-09-25,0.009160155409073
2017-09-26,-0.00972544419011434
2017-09-27,0.009951647272673503
2017-09-28,0.006482511098915955
2017-09-29,-0.0007730775815495416
2017-10-02,0.002836366424274983
2017-10-03,-0.0005141310843969071
2017-10-04,-0.0023154035402752626
2017-10-05,0.0010315953686126367
2017-10-06,-0.04829391090203916
2017-10-09,0.008119228269189982
2017-10-10,0.0008052101958699875
2017-10-11,0.014350860799355214
2017-10-12,-0.009519863976545806
2017-10-13,-0.007608664792891018
2017-10-16,-0.0030942953576004184
2017-10-17,0.008095957908729634
2017-10-18,-0.0014722134952701582
2017-10-19,-0.02225171856949304
2017-10-20,-0.00027438007915547846
2017-10-23,0.007817014141721534
2017-10-24,-0.0005446532066721854
2017-10-25,-0.013750834982763527
2017-10-26,-0.0020709842154380542
2017-10-27,0.0006919395392566141
2017-10-30,0.0008293422559038088
2017-10-31,0.0034529226897279663
2017-11-01,-0.0033035702369035302
2017-11-02,0.010496069229974037
2017-11-03,-0.010523539880707089
2017-11-06,-0.005938977026675785
2017-11-07,0.0006945666974444986
2017-11-08,0.009997134084885895
2017-11-09,0.013610187231941406
2017-11-10,-0.002169943866401569
2017-11-13,0.025010027611627184
2017-11-14,0.007426119408358689
2017-11-15,-0.000526703304454812
2017-11-16,0.0005269808670189668
2017-11-17,-0.00026343674161422026
2017-11-20,0.012376788954461926
2017-11-21,0.004552123308349421
2017-11-22,-0.0009065334093799615
2017-11-24,0.0010367748052582115
2017-11-27,-0.0002590716932376891
2017-11-28,0.014372746764447442
2017-11-29,0.0028083223842536587
2017-11-30,0.007637365318378331
2017-12-01,0.001263368836575296
2017-12-04,-0.004163587534471214
2017-12-05,-0.005321185069920742
2017-12-06,-0.0024201177132476825
2017-12-07,-0.006766984563404521
2017-12-08,0.01272655173353665
2017-12-11,0.00558543883398821
2017-12-12,0.0006308385820257278
2017-12-13,-0.013371935570915983
2017-12-14,-0.004625721627368629
2017-12-15,0.0005164867640301551
2017-12-18,-0.006966399131289491
2017-12-19,-0.011173417809538067
2017-12-20,-0.013927491139748005
2017-12-21,0.004663525935205914
2017-12-22,0.00915134624114744
2017-12-26,0.0005257693339435487
2017-12-27,0.002758437125040203
2017-12-28,0.004322654499843814
2017-12-29,0.002086916160809249
2018-01-02,-0.0011711892142081126
2018-01-03,0.011988336741711292
2018-01-04,0.013262933878663397
2018-01-05,0.006608184486024848
2018-01-08,0.00946847063193701
2018-01-09,0.0026261502229045774
2018-01-10,0.013222254541077838
2018-01-11,-0.009479458533417251
2018-01-12,0.012055765932495355
2018-01-16,-0.012403209290707373
2018-01-17,0.0004972206517430688
2018-01-18,-0.007829731874137158
2018-01-19,0.0030064200997665935
2018-01-22,0.006993605330083419
2018-01-23,-0.005208975330168397
2018-01-24,0.011968630614944686
2018-01-25,0.00012331511608731915
2018-01-26,0.002217258881318074
2018-01-29,0.0035644659385243305
2018-01-30,0.0024493608490991914
2018-01-31,-0.011484551613088811
2018-02-01,0.005685476814806911
2018-02-02,-0.012658141786525023
2018-02-05,-0.03572351665330031
2018-02-06,0.0032272119106164787
2018-02-07,-0.005790129391658572
2018-02-08,-0.026659589189408806
2018-02-09,0.011966643011472433
2018-02-12,0.01905127434477416
2018-02-13,0.012119785049171439
2018-02-14,0.016050693664127813
2018-02-15,0.007773356504222839
2018-02-16,-0.016919519639108316
2018-02-20,-0.002784060186954318
2018-02-21,0.004060847734618678
2018-02-22,-0.011628044060349896
2018-02-23,0.029155953846476512
2018-02-26,0.014662033235881555
2018-02-27,0.000367567993382778
2018-02-28,-0.011506966421385934
2018-03-01,-0.014241614812324555
2018-03-02,0.012437431398596654
2018-03-05,0.014641936941003575
2018-03-06,0.02617070159020063
2018-03-07,0.0004769236347974548
2018-03-08,0.010839725681631274
2018-03-09,0.019679496932123675
2018-03-12,-0.007396159703463745
2018-03-13,-0.007451420282348131
2018-03-14,-0.01032256448244906
2018-03-15,0.0010714779403866448
2018-03-16,-0.00130834325114082
2018-03-19,-0.004168114405260881
2018-03-20,0.006338304838122921
2018-03-21,0.000712985808622113
2018-03-22,-0.026006315037175654
2018-03-23,-0.01584982334735041
2018-03-26,0.034439781354870025
2018-03-27,-0.018922142095143757
2018-03-28,0.019165146740019123
2018-03-29,0.03269864889222962
2018-04-02,-0.008002966779629195
2018-04-03,0.013094707123169291
2018-04-04,-0.0049621976365208376
2018-04-05,0.001043913671347374
2018-04-06,-0.012860767014705399
2018-04-09,0.0010564113117712548
2018-04-10,0.007738390387168836
2018-04-11,-0.00232729401182985
2018-04-12,0.010145955747268953
2018-04-13,-0.007965936967746612
2018-04-16,0.0005819590893714199
2018-04-17,-0.0009304887028258602
2018-04-18,-0.0029103642260555063
2018-04-19,0.015061295369646732
2018-04-20,0.005521211515427726
2018-04-23,-0.005376325969457252
2018-04-24,-0.008050744191729575
2018-04-25,0.017855074529789627
2018-04-26,0.004214628139926457
2018-04-27,0.007259547641707442
2018-04-30,-0.00540541982851217
2018-05-01,0.007812534554339834
