Date,CHD
2015-12-07,0.0038046964969535857
2015-12-08,-0.001952202353400767
2015-12-09,-0.010932377918233316
2015-12-10,-0.011750633225217078
2015-12-11,-0.012832994466428604
2015-12-14,0.001669574157082021
2015-12-15,0.006310576280163405
2015-12-16,0.012068035338364647
2015-12-17,-0.003507033006840632
2015-12-18,-0.023698027702068858
2015-12-21,0.010935165683636283
2015-12-22,0.014264059922280747
2015-12-23,0.0172266118910529
2015-12-24,-0.004147210182591121
2015-12-28,-0.01261000377171495
2015-12-29,0.01077879461356912
2015-12-30,-0.001622540034890818
2015-12-31,-0.014513124113998188
2016-01-04,-0.016140089403606117
2016-01-05,-0.008501987929217636
2016-01-06,-0.004709897411460995
2016-01-07,-0.016139509245592265
2016-01-08,0.012086826667667028
2016-01-11,0.006824499922076788
2016-01-12,0.013435056988416516
2016-01-13,-0.06067130894325223
2016-01-14,-0.005340097346771988
2016-01-15,0.008947797866609486
2016-01-19,0.0003799964441704162
2016-01-20,-0.005572258517863249
2016-01-21,0.00878753460082815
2016-01-22,0.02348195097472372
2016-01-25,-0.01998262195329925
2016-01-26,0.010824325388417932
2016-01-27,0.002490423929416785
2016-01-28,0.013414408231877006
2016-01-29,0.02953782674036476
2016-02-01,0.012738464956902673
2016-02-02,0.008345673951110077
2016-02-03,0.015038647538138994
2016-02-04,-0.003790275648471342
2016-02-05,0.0018450666060976229
2016-02-08,0.004027189595412706
2016-02-09,0.014212438946826556
2016-02-10,-0.0007913563265442569
2016-02-11,-0.016408044061778537
2016-02-12,0.0226275221204999
2016-02-16,0.011966323837120818
2016-02-17,0.0026773440393810244
2016-02-18,-0.00411646286393208
2016-02-19,-0.0011171640589889842
2016-02-22,0.008500192947747731
2016-02-23,0.008317544976534696
2016-02-24,0.007699251268946661
2016-02-25,0.0064393673599383305
2016-02-26,-0.005531090532325367
2016-02-29,-0.010250400261813786
2016-03-01,0.002424024842769823
2016-03-02,0.004066596873576023
2016-03-03,0.004378836121601282
2016-03-04,0.0003269011812905287
2016-03-07,-0.012311848269147996
2016-03-08,0.003088702136533561
2016-03-09,-0.00835800813142018
2016-03-10,0.0014415207218008153
2016-03-11,0.0075307134334512416
2016-03-14,-0.004176990661555857
2016-03-15,0.010044370282350501
2016-03-16,0.00426161278433046
2016-03-17,0.0009794775158449287
2016-03-18,-0.00282628194279122
2016-03-21,0.0029432207034607583
2016-03-22,-0.005652230610934117
2016-03-23,0.0009839744533550743
2016-03-24,-0.0013101750032895598
2016-03-28,0.005795389737865975
2016-03-29,0.00337012386781832
2016-03-30,-0.001841663217064582
2016-03-31,0.0006506155342400621
2016-04-01,0.01648990530381189
2016-04-04,-0.012380213555400199
2016-04-05,0.015128660716735354
2016-04-06,0.005109583207820068
2016-04-07,-0.00529544028465001
2016-04-08,0.002023119162616771
2016-04-11,-0.007013213619108671
2016-04-12,0.003103172972491519
2016-04-13,-0.0027733361635617904
2016-04-14,-0.0048141506752745755
2016-04-15,0.00945941782917692
2016-04-18,-0.006708401723289459
2016-04-19,0.010506076030886158
2016-04-20,-0.010609037686854728
2016-04-21,-0.02101665847496248
2016-04-22,0.007995625364215275
2016-04-25,0.004889628005413149
2016-04-26,-0.004541049755279691
2016-04-27,0.0024981449950578494
2016-04-28,0.0053092010702888714
2016-04-29,-0.0008621207837340439
2016-05-02,0.008521786729635217
2016-05-03,0.0017117917179843012
2016-05-04,0.002562702396603722
2016-05-05,0.013100392250036785
2016-05-06,0.01808223367385109
2016-05-09,0.002478729592206186
2016-05-10,0.008755742229672236
2016-05-11,-0.012253850167386005
2016-05-12,0.010324167120948191
2016-05-13,-0.008421372257096493
2016-05-16,-0.0009323461961820989
2016-05-17,-0.009019253519429005
2016-05-18,0.014541513452689614
2016-05-19,0.02175692936303486
2016-05-20,-0.02633986221682738
2016-05-23,0.013267179778875926
2016-05-24,0.0013297222661028396
2016-05-25,-0.005516625427895883
2016-05-26,0.008628863815470345
2016-05-27,-0.00020364992717247787
2016-05-31,0.003157740915533447
2016-06-01,0.004671113048737352
2016-06-02,0.0029313194360787165
2016-06-03,-0.003527471128718984
2016-06-06,-0.0027304359227756647
2016-06-07,0.0052732146400620294
2016-06-08,-0.0026226903543815627
2016-06-09,0.00970978449182014
2016-06-10,0.0005004172290921094
2016-06-13,-0.007408840798306282
2016-06-14,0.005547746322116298
2016-06-15,-0.007924596983611032
2016-06-16,0.0050559125105353875
2016-06-17,-0.00835022912513883
2016-06-20,0.006797102130080557
2016-06-21,0.004333011476673976
2016-06-22,0.0057186988944841755
2016-06-23,0.002693990083057596
2016-06-24,-0.02318201253959784
2016-06-27,0.005703826195923023
2016-06-28,0.012557960519196998
2016-06-29,-0.0006001832111139915
2016-06-30,0.029724078599303594
2016-07-01,-0.005637152586647209
2016-07-05,0.01006746677828163
2016-07-06,-0.01964407778471644
2016-07-07,-0.0064158084056552545
2016-07-08,0.00635833634961247
2016-07-11,0.0038496771295877252
2016-07-12,-0.020847785899837934
2016-07-13,0.004117651466044592
2016-07-14,-0.0001997465988402558
2016-07-15,0.0033011524653259183
2016-07-18,-0.004487032109554034
2016-07-19,0.008814056524670155
2016-07-20,-0.010921352182980626
2016-07-21,-0.0022080791613551254
2016-07-22,0.008953482865152518
2016-07-25,0.0006979352726808052
2016-07-26,-0.015145389346800986
2016-07-27,-0.011028013173096096
2016-07-28,0.007775023029096717
2016-07-29,-0.0027408654791091225
2016-08-01,0.009771879784799653
2016-08-02,-0.010382918414505782
2016-08-03,-0.005602387207410908
2016-08-04,0.03646784137556236
2016-08-05,-0.006523205082560879
2016-08-08,-0.004476680341786721
2016-08-09,0.008793712570488887
2016-08-10,0.00455707793197857
2016-08-11,-0.007273552842355868
2016-08-12,0.0015949032598545632
2016-08-15,-0.004478177135291528
2016-08-16,-0.007398055915348145
2016-08-17,-0.0006038735168545362
2016-08-18,0.007054270201083845
2016-08-19,-0.005203812572109556
2016-08-22,0.004325414695115493
2016-08-23,-0.0013021690293282262
2016-08-24,-0.005616268419530002
2016-08-25,0.00544641365148868
2016-08-26,-0.005918333883755733
2016-08-29,0.009081676108010361
2016-08-30,-0.005700039886949337
2016-08-31,-0.00010054683729499025
2016-09-01,0.003319066852149888
2016-09-02,0.0019049469342329317
2016-09-06,0.006804089652800771
2016-09-07,-0.023454531326760675
2016-09-08,-0.012823403707466485
2016-09-09,-0.02288649003200416
2016-09-12,0.0031654750457394965
2016-09-13,-0.012200549172547537
2016-09-14,-0.0031942786475437357
2016-09-15,0.006409394604093732
2016-09-16,-0.006580698510090244
2016-09-19,0.0029914886492501402
2016-09-20,0.01022586370775902
2016-09-21,0.009067863197671056
2016-09-22,0.019853581876102977
2016-09-23,-0.013524452382203123
2016-09-26,-0.003115891847162322
2016-09-27,-0.0008336440357772368
2016-09-28,0.007925067680942366
2016-09-29,-0.01593218927576645
2016-09-30,0.007569373421493886
2016-10-03,-0.019198523710335036
2016-10-04,-0.01617050690071309
2016-10-05,0.00043287435408401187
2016-10-06,0.003242336059400275
2016-10-07,0.010989069662924678
2016-10-10,0.001918200835791417
2016-10-11,-0.0008510226813358557
2016-10-12,0.018522416314258106
2016-10-13,-0.001254208416681557
2016-10-14,0.002930220950462914
2016-10-17,0.007512597596321724
2016-10-18,-0.0016569193017293982
2016-10-19,-0.00954398451448113
2016-10-20,-0.005236487650496557
2016-10-21,0.0004212105891010509
2016-10-24,-0.003788669727385896
2016-10-25,0.016480126476208
2016-10-26,-0.005819975667587296
2016-10-27,-0.002090992333028119
2016-10-28,0.010685072370909765
2016-10-31,0.0004146619579536992
2016-11-01,-0.013883116097858306
2016-11-02,-0.007144276866853039
2016-11-03,-0.06624361199869144
2016-11-04,-0.007705878815597256
2016-11-07,0.014846571956045773
2016-11-08,0.03173554116363042
2016-11-09,-0.006544181168360308
2016-11-10,-0.04721130099884008
2016-11-11,0.007374803944611319
2016-11-14,0.008913060710916021
2016-11-15,0.014799529975585202
2016-11-16,0.0008977755900889672
2016-11-17,-0.0040351264409564935
2016-11-18,0.008102566234021058
2016-11-21,0.0006697393611903024
2016-11-22,0.0008924830823617835
2016-11-23,-0.004458246632294216
2016-11-25,0.008956327933177244
2016-11-28,-0.004438364877748069
2016-11-29,-0.000445701357895234
2016-11-30,-0.02341691943669888
2016-12-01,-0.02329290046448207
2016-12-02,0.014963970431399742
2016-12-05,0.01727722703373158
2016-12-06,0.013360314953437591
2016-12-07,0.0029048932013651108
2016-12-08,-0.024287060423888507
2016-12-09,0.012103236644123161
2016-12-12,0.00338478547760368
2016-12-13,-0.0031482274225219653
2016-12-14,0.009474318211813326
2016-12-15,0.0022343650073279875
2016-12-16,0.002452995712475481
2016-12-19,-0.007340127992056411
2016-12-20,0.002464705948529433
2016-12-21,-0.0037996220540137404
2016-12-22,-0.0013459951132138714
2016-12-23,0.00471776258501011
2016-12-27,0.006932044913287694
2016-12-28,-0.019542400815807714
2016-12-29,0.01517549369120541
2016-12-30,-0.014056252541288838
2017-01-03,0.0033942610787704997
2017-01-04,0.008119207095247383
2017-01-05,0.004250604217097331
2017-01-06,-0.000445498305968961
2017-01-09,-0.012703688207923114
2017-01-10,-0.01625240603496958
2017-01-11,-0.0004590850460417517
2017-01-12,-0.0020660501109216467
2017-01-13,0.00713167189004027
2017-01-17,0.016902325048884226
2017-01-18,0.00494149542001554
2017-01-19,0.004246994454446318
2017-01-20,0.013799192490927092
2017-01-23,-0.0004392300228572843
2017-01-24,0.012299545951341084
2017-01-25,0.0030374801341026547
2017-01-26,-0.002811989094798517
2017-01-27,-0.016485706809496237
2017-01-30,-0.0006615212097363932
2017-01-31,-0.0019865346867887768
2017-02-01,0.0006632767319625366
2017-02-02,0.006187921319761314
2017-02-03,0.006150053339152528
2017-02-06,-0.007858480840459703
2017-02-07,0.0400439185264152
2017-02-08,0.011846799041886458
2017-02-09,0.005017640873450135
2017-02-10,0.0035363182298704388
2017-02-13,0.003731401867147488
2017-02-14,0.002271872872837921
2017-02-15,0.005357613653331095
2017-02-16,0.006790094009910819
2017-02-17,0.015737045511873493
2017-02-21,-0.0018112600354202035
2017-02-22,0.0016127499946176904
2017-02-23,-0.0014084255956445801
2017-02-24,-0.0018141800907935934
2017-02-27,0.0006061965887664833
2017-02-28,0.0056493329121150015
2017-03-01,0.007824990305397073
2017-03-02,-0.000796463798615088
2017-03-03,-0.00677419856074668
2017-03-06,-0.0036105156171698516
2017-03-07,-0.0024161591082798584
2017-03-08,-0.0008071374352498495
2017-03-09,0.0024235395113987312
2017-03-10,0.008059730961985645
2017-03-13,-0.003597948754094804
2017-03-14,-0.002005955373975965
2017-03-15,0.008643209573104604
2017-03-16,-0.0013950948946638286
2017-03-17,-0.00019952936782174913
2017-03-20,0.0017963764868074161
2017-03-21,0.0029886766219973104
2017-03-22,-0.0011918747416769238
2017-03-23,0.0011932970022332512
2017-03-24,-0.002383665287624792
2017-03-27,0.0011946381634693193
2017-03-28,-0.0003977094699446626
2017-03-29,-0.004377303730334403
2017-03-30,-0.00019972377473531644
2017-03-31,-0.0031979978224234706
2017-04-03,0.0004008941205226879
2017-04-04,-0.0028061537436848694
2017-04-05,-0.0036181986788931253
2017-04-06,0.0038329550511888577
2017-04-07,-0.004220100043925812
2017-04-10,0.006659824759821964
2017-04-11,0.0026065219896136416
2017-04-12,0.0001998435321759473
2017-04-13,-0.004398390759074888
2017-04-17,0.010843358215427257
2017-04-18,0.007151416841520097
2017-04-19,-0.0009862042588942854
2017-04-20,-0.007502283638437746
2017-04-21,-0.0003981257568140828
2017-04-24,0.0027860502981986723
2017-04-25,-0.0017858700434683072
2017-04-26,-0.010139411750480387
2017-04-27,-0.00020081175961839115
2017-04-28,-0.005021983470187785
2017-05-01,-0.0042396964978027585
2017-05-02,-0.009935175152041897
2017-05-03,-0.00163833781666467
2017-05-04,0.043076964006444785
2017-05-05,-0.0013767963554155438
2017-05-08,-0.003150932162937048
2017-05-09,-0.006518884300856009
2017-05-10,0.011533133782126948
2017-05-11,-0.003931716821072517
2017-05-12,-0.005546908739955114
2017-05-15,0.0009961615438744964
2017-05-16,-0.01532350341923272
2017-05-17,0.004648527238157563
2017-05-18,-0.0006037752773561111
2017-05-19,0.0012077701180843725
2017-05-22,0.005629602942147649
2017-05-23,0.005797479978277842
2017-05-24,0.008348268682867532
2017-05-25,0.009264656443113362
2017-05-26,-0.0019530805429237574
2017-05-30,0.008414713937076046
2017-05-31,0.002523105661103031
2017-06-01,0.01142066445094736
2017-06-02,0.006124634085297398
2017-06-05,0.0009509302634540528
2017-06-06,0.003800749380925783
2017-06-07,0.008330164311357802
2017-06-08,-0.008261345942226161
2017-06-09,0.0034077545201631754
2017-06-12,-0.0018866699411117516
2017-06-13,-0.0018903958345040106
2017-06-14,0.007196917624310961
2017-06-15,0.006957471645672841
2017-06-16,-0.006535878137192697
2017-06-19,0.010338348475539272
2017-06-20,-0.004092898585278948
2017-06-21,-0.009527528216851211
2017-06-22,-0.003394899940922902
2017-06-23,0.003785005003254849
2017-06-26,0.0009431409483426911
2017-06-27,-0.007723096339429025
2017-06-28,-0.0018979697198524548
2017-06-29,-0.014644542318501541
2017-06-30,0.0013511083929926837
2017-07-03,0.0026985707244306933
2017-07-05,-0.004613844862601746
2017-07-06,0.003283339662764284
2017-07-07,0.0009622792077628173
2017-07-10,0.005961548596211008
2017-07-11,-0.0024851600339900193
2017-07-12,-0.0053661122147998785
2017-07-13,0.0019268197393949027
2017-07-14,0.011923097192422016
2017-07-17,0.013493045480840404
2017-07-18,0.00562553939461119
2017-07-19,-0.01267952397261618
2017-07-20,0.0007550294627360898
2017-07-21,0.0050953927908448104
2017-07-24,-0.008636822026238944
2017-07-25,0.010038001881100822
2017-07-26,0.006375505744305121
2017-07-27,0.0024221068348477814
2017-07-28,-0.009293859734493037
2017-07-31,0.0009383818620807283
2017-08-01,-0.006373114924226542
2017-08-02,-0.005282012688109572
2017-08-03,-0.01820608185345618
2017-08-04,-0.02665636035737995
2017-08-07,-0.001984391675560304
2017-08-08,-0.011732038192264649
2017-08-09,0.004426509166393977
2017-08-10,-0.006810759035194791
2017-08-11,0.004656524273738194
2017-08-14,0.007255384042071489
2017-08-15,-0.004201877635957141
2017-08-16,0.010046363540937797
2017-08-17,-0.008354857312502073
2017-08-18,0.004012095690524298
2017-08-21,0.00699294234476322
2017-08-22,-0.0005953137052014945
2017-08-23,-0.006352848923801169
2017-08-24,-0.008990973896248144
2017-08-25,0.002822571412337327
2017-08-28,0.0
2017-08-29,-0.004422997251673166
2017-08-30,0.0016155157465429504
2017-08-31,0.011491952410714878
2017-09-01,0.0007970829798009671
2017-09-05,0.003584728737234588
2017-09-06,-0.011311372050522461
2017-09-07,-0.006824702938999172
2017-09-08,-0.007275571273122949
2017-09-11,0.01017887555131125
2017-09-12,-0.003828853706457025
2017-09-13,-0.00303472445719688
2017-09-14,0.007711051847562489
2017-09-15,0.015505346776450546
2017-09-18,0.0035694243613004772
2017-09-19,-0.0007904857793179509
2017-09-20,-0.01740145068373178
2017-09-21,-0.024149748690545425
2017-09-22,0.002474791246687147
2017-09-25,-0.002880056626778149
2017-09-26,0.005570382311614885
2017-09-27,-0.014361875419371728
2017-09-28,0.0016651110336700636
2017-09-29,0.0068579408677209575
2017-10-02,-0.010732718134250474
2017-10-03,-0.011892187145120303
2017-10-04,0.005911787693619441
2017-10-05,0.006087537421323175
2017-10-06,-0.010014648905439238
2017-10-09,-0.009062022797735603
2017-10-10,0.007656125862368635
2017-10-11,0.0004224094704949888
2017-10-12,0.006750817085540373
2017-10-13,0.0050292720451330375
2017-10-16,-0.0020850145314277313
2017-10-17,-0.003342835241068265
2017-10-18,-0.006079701193056675
2017-10-19,-0.002742326449968857
2017-10-20,-0.023265467860028588
2017-10-23,0.00021641965739016555
2017-10-24,-0.010175260171025546
2017-10-25,0.0008748484609557572
2017-10-26,0.0
2017-10-27,-0.009615564923401654
2017-10-30,-0.011253164267945648
2017-10-31,0.008034097533363926
2017-11-01,0.022359894350795884
2017-11-02,-0.016240491789989098
2017-11-03,-0.0332383952366081
2017-11-06,-0.013661120020104667
2017-11-07,0.010157064799072968
2017-11-08,0.015767616348121738
2017-11-09,-0.010123508334702325
2017-11-10,0.01704522912831763
2017-11-13,0.017653840387528374
2017-11-14,0.008599624680841522
2017-11-15,-0.029077377488215483
2017-11-16,0.016437955882174116
2017-11-17,-0.008640002316175344
2017-11-20,-0.0015643138744494411
2017-11-21,0.0026858690978897037
2017-11-22,-0.000892829176412091
2017-11-24,0.0013403937573941427
2017-11-27,0.00624720268404011
2017-11-28,0.012195228420908144
2017-11-29,0.024972522829129096
2017-11-30,0.006411649758126359
2017-12-01,-0.005309061305585727
2017-12-04,0.03223749327951464
2017-12-05,-0.001447666341930831
2017-12-06,-0.010149310190304406
2017-12-07,0.0071145437155710756
2017-12-08,0.005610001014778376
2017-12-11,-0.009091055430997752
2017-12-12,0.008965894908210759
2017-12-13,-0.005373144974327948
2017-12-14,0.00685636813442847
2017-12-15,0.012381477183587952
2017-12-18,0.004076512933163023
2017-12-19,-0.0008117373858638199
2017-12-20,0.00528219641604144
2017-12-21,0.0004041487297801183
2017-12-22,0.011111292578303011
2017-12-26,0.002197837697959004
2017-12-27,-0.0019936829128914813
2017-12-28,0.0023971318093651828
2017-12-29,-0.00019925545074683804
2018-01-02,-0.014750012732514528
2018-01-03,-0.006473683505830996
2018-01-04,0.01690083710098289
2018-01-05,0.002603188763645514
2018-01-08,0.007389484626761478
2018-01-09,-0.0009915571483215535
2018-01-10,-0.011906588728621048
2018-01-11,-0.008435793467425623
2018-01-12,-0.007089549737782752
2018-01-16,0.004692351193258393
2018-01-17,0.012182699238576067
2018-01-18,-0.007622671860933239
2018-01-19,0.008893999016773568
2018-01-22,0.004007339571504787
2018-01-23,-0.004989264713319619
2018-01-24,-0.015041838752758774
2018-01-25,0.004683152804300761
2018-01-26,-0.004661323115878746
2018-01-29,-0.0036652541125998805
2018-01-30,0.003474306236672442
2018-01-31,-0.005091809979128614
2018-02-01,-0.007369182855888501
2018-02-02,-0.044545245651832155
2018-02-05,0.023526740887690467
2018-02-06,0.009489523390569188
2018-02-07,-0.01044493483313047
2018-02-08,0.00021098693693755166
2018-02-09,0.02490526377396174
2018-02-12,0.0014413194339615298
2018-02-13,0.00020595097539888307
2018-02-14,0.00945844582520583
2018-02-15,0.016980184154609335
2018-02-16,0.0014080408401468958
2018-02-20,-0.02812348273573151
2018-02-21,-0.009094562888401603
2018-02-22,0.004797517266982521
2018-02-23,0.019721911849326812
2018-02-26,0.017711526160008262
2018-02-27,-0.010402015688233957
2018-02-28,-0.005660077081640069
2018-03-01,-0.002032702450695867
2018-03-02,0.01914842848042686
2018-03-05,0.007795252350915716
2018-03-06,0.006941644516045509
2018-03-07,-0.015954066586365556
2018-03-08,0.020416210171396276
2018-03-09,-0.0076501532550000695
2018-03-12,-0.0005929021542468993
2018-03-13,0.0035601007104777427
2018-03-14,-0.01773743895990587
2018-03-15,-0.006019329323738054
2018-03-16,0.009487247237028429
2018-03-19,0.0035993376671696886
2018-03-20,-0.010161326987000896
2018-03-21,-0.013888969328987755
2018-03-22,-0.01245148282381947
2018-03-23,-0.0223232844133755
2018-03-26,0.0014799585819655903
2018-03-27,0.01667733012009509
2018-03-28,0.022425083259583145
2018-03-29,0.022745890515426304
2018-04-02,-0.02839584366486958
2018-04-03,0.014715050211061786
2018-04-04,0.016515443081521086
2018-04-05,-0.012086352952374368
2018-04-06,-0.007220165278473578
2018-04-09,-0.0006060422258278297
2018-04-10,0.004245121031594579
2018-04-11,-0.006038883037046583
2018-04-12,-0.011745459808834569
2018-04-13,0.003073506083607347
2018-04-16,0.023493503975443586
2018-04-17,0.004391417458997404
2018-04-18,-0.0009938590070989184
2018-04-19,-0.030833395063720292
2018-04-20,-0.05911347294039382
2018-04-23,-0.009380079477736447
2018-04-24,0.0011008617264225418
2018-04-25,0.009458852930279482
2018-04-26,0.005448008115763736
2018-04-27,0.013870584949808862
2018-04-30,-0.012398352531925005
2018-05-01,0.002164707105642316
