Date,HRL
2016-01-20,-0.017425337153900156
2016-01-21,-0.014292955906137217
2016-01-22,0.02013929745575105
2016-01-25,-0.006053748050098284
2016-01-26,0.01734659006561845
2016-01-27,-0.0028637956736888848
2016-01-28,0.022451194278963138
2016-01-29,0.026554735576984845
2016-02-01,0.020021928949488954
2016-02-02,-0.008412444378011696
2016-02-03,-0.017336768517029033
2016-02-04,-0.01864345770594389
2016-02-05,0.006502722697613761
2016-02-08,0.03116278471570233
2016-02-09,0.017936247802005312
2016-02-10,0.005792449275177969
2016-02-11,0.00048027852706766794
2016-02-12,-0.0045574116236166695
2016-02-16,0.07084327578156935
2016-02-17,0.0006749203873048781
2016-02-18,-0.03552987354127923
2016-02-19,-0.003263752030772893
2016-02-22,0.0065495501147117
2016-02-23,0.012549434146382765
2016-02-24,0.003213033272898347
2016-02-25,0.003660715684597804
2016-02-26,-0.020515383890708283
2016-02-29,-0.01070507996740322
2016-03-01,0.01199749498766578
2016-03-02,0.007670625953178689
2016-03-03,0.01707002845557115
2016-03-04,-0.0018138224589432372
2016-03-07,-0.012951933252265402
2016-03-08,0.0057547300959925884
2016-03-09,0.005264825744253576
2016-03-10,-0.0093352655045289
2016-03-11,0.0016087320602600208
2016-03-14,0.006195692498663696
2016-03-15,0.005244848610476582
2016-03-16,0.007713019275377819
2016-03-17,-0.008329316449014579
2016-03-18,-0.007945382197095063
2016-03-21,-0.0016018472146576146
2016-03-22,-0.0020626810485031566
2016-03-23,0.003444687511583444
2016-03-24,-0.009612847705014582
2016-03-28,0.012248512805494771
2016-03-29,0.01369892969253117
2016-03-30,-0.010134868399764407
2016-03-31,-0.016155192536538854
2016-04-01,0.015495341916900163
2016-04-04,-0.008198981256729243
2016-04-05,-0.03008049028741444
2016-04-06,0.017992742360368963
2016-04-07,-0.018837337172843527
2016-04-08,-0.00876956801665063
2016-04-11,-0.015542925380353845
2016-04-12,-0.011902223583969751
2016-04-13,-0.021140268098938653
2016-04-14,-0.01071245530839482
2016-04-15,0.005350707877110228
2016-04-18,-0.001520645830999312
2016-04-19,0.0017769804194269767
2016-04-20,-0.022295498068832464
2016-04-21,-0.01943539620095769
2016-04-22,-0.004756928086707135
2016-04-25,0.00663792330135915
2016-04-26,0.00870573289887111
2016-04-27,0.008628912706588165
2016-04-28,0.0041486692031673655
2016-04-29,-0.004647430961518317
2016-05-02,0.004150448176489352
2016-05-03,-0.004650016434191495
2016-05-04,0.00519069161605068
2016-05-05,-0.013942600885811562
2016-05-06,0.009426601263418766
2016-05-09,0.030868989256574997
2016-05-10,0.006542517387839064
2016-05-11,0.0002499698348261692
2016-05-12,0.004998862864838749
2016-05-13,-0.0077096027861796035
2016-05-16,0.008521231745214797
2016-05-17,-0.03578518230507144
2016-05-18,-0.08556701227439412
2016-05-19,-0.0031004347050455072
2016-05-20,-0.01441894646030395
2016-05-23,0.00028675868175587205
2016-05-24,-0.0020072826771668772
2016-05-25,-0.0054598650897775824
2016-05-26,0.008378759727937224
2016-05-27,-0.003438050087672173
2016-05-31,-0.010638248979270681
2016-06-01,0.0005812255615555983
2016-06-02,-0.004356694156577801
2016-06-03,0.01137684551506557
2016-06-06,-0.01903674317624271
2016-06-07,0.011467306671500532
2016-06-08,0.004069762079021988
2016-06-09,0.010422408350636125
2016-06-10,-0.004011252123445219
2016-06-13,-0.009205835244609495
2016-06-14,-0.0026133407077224557
2016-06-15,-0.004949012770751882
2016-06-16,0.022820192919922322
2016-06-17,-0.002287985649299773
2016-06-20,-0.006880518392166746
2016-06-21,0.008082438225155641
2016-06-22,-0.010022455147607023
2016-06-23,0.0005783974188608987
2016-06-24,0.02168264151302579
2016-06-27,0.013299189848335002
2016-06-28,-0.02317775477055628
2016-06-29,0.009719826649871255
2016-06-30,0.03624010918917464
2016-07-01,-0.008743222615658186
2016-07-05,0.012403281641046648
2016-07-06,-0.0027223723248170906
2016-07-07,-0.0051870311650437095
2016-07-08,0.004665426420132013
2016-07-11,-0.0051899289832118
2016-07-12,-0.004118839754887249
2016-07-13,0.007995546547732602
2016-07-14,0.008101530780746602
2016-07-15,-0.011986180994789764
2016-07-18,0.007168781436880156
2016-07-19,0.00793850490049075
2016-07-20,0.000543222315781744
2016-07-21,0.00027143144092045546
2016-07-22,0.0008142668161541522
2016-07-25,-0.0018982812246192138
2016-07-26,-0.007063357048715746
2016-07-27,-0.00930221883506055
2016-07-28,0.011046814461095789
2016-07-29,0.02021289211549604
2016-08-01,0.005354757793662124
2016-08-02,-0.01704409789406569
2016-08-03,-0.021132277410489286
2016-08-04,0.004428378136269062
2016-08-05,0.003307000694494411
2016-08-08,0.001922262987740897
2016-08-09,0.00027397977708765175
2016-08-10,0.007673370104034349
2016-08-11,-0.009246562549964366
2016-08-12,0.017293417932681354
2016-08-15,-0.009443897957452374
2016-08-16,-0.014165062929295091
2016-08-17,0.004420641461839958
2016-08-18,0.018982416439320415
2016-08-19,0.04373626032404365
2016-08-22,0.021986636819911753
2016-08-23,-0.010883176215433332
2016-08-24,-0.010747414358708074
2016-08-25,-0.005948964409478119
2016-08-26,-0.013271251925925043
2016-08-29,0.012658518969949739
2016-08-30,-0.013542087665853964
2016-08-31,0.010031905870780511
2016-09-01,-0.001306849360161788
2016-09-02,0.006543108205882442
2016-09-06,0.004939966847750998
2016-09-07,-0.015265290252323482
2016-09-08,-0.014450633728909312
2016-09-09,-0.039989435502590265
2016-09-12,0.013329472453384783
2016-09-13,0.0013703702545972973
2016-09-14,-0.005746924235665696
2016-09-15,0.009633788489531003
2016-09-16,-0.008451467228845266
2016-09-19,0.0057742432658058895
2016-09-20,-0.00519443651365159
2016-09-21,0.026930725215664086
2016-09-22,0.01016836352414674
2016-09-23,0.003178785969151665
2016-09-26,-0.014259084386302856
2016-09-27,0.024644669957053278
2016-09-28,0.0031372958806923368
2016-09-29,-0.012770606270141371
2016-09-30,0.0013203359463609399
2016-10-03,0.00290000674740698
2016-10-04,-0.02471068172516
2016-10-05,-0.0051215674097166985
2016-10-06,0.012733858822511435
2016-10-07,0.001872635604449835
2016-10-10,0.009612877611258064
2016-10-11,-0.0002644679791057314
2016-10-12,0.00820073903401286
2016-10-13,-0.0015741923737156993
2016-10-14,-0.0034167106748210774
2016-10-17,0.003692062810689123
2016-10-18,0.005517597566143229
2016-10-19,-0.0057485478053914685
2016-10-20,-0.004089011217957572
2016-10-21,-0.0010595916022803076
2016-10-24,0.007424820366692231
2016-10-25,0.0010530848875527354
2016-10-26,0.0007890450469651977
2016-10-27,-0.003678643633885925
2016-10-28,0.007911279699293061
2016-10-31,0.0073260565585613335
2016-11-01,-0.009870244028832853
2016-11-02,-0.008918894884457629
2016-11-03,-0.03573333630755027
2016-11-04,0.0
2016-11-07,0.01811684776128253
2016-11-08,0.008896914922182031
2016-11-09,-0.014430485562397455
2016-11-10,-0.05694133559686532
2016-11-11,0.0
2016-11-14,0.008338363250107506
2016-11-15,0.017678573839320588
2016-11-16,0.0016812919655562197
2016-11-17,0.0053148458841032475
2016-11-18,-0.010016721651327498
2016-11-21,-0.017987978473507527
2016-11-22,0.026331400996688403
2016-11-23,-0.01756841566798062
2016-11-25,0.017882584342935104
2016-11-28,-0.01505883061231672
2016-11-29,0.004246992584887366
2016-11-30,-0.03467724749994505
2016-12-01,-0.027745678887045044
2016-12-02,0.015620576719824752
2016-12-05,-0.0005913598447760959
2016-12-06,-0.014205237675223747
2016-12-07,0.016811305648176234
2016-12-08,0.006495392684208845
2016-12-09,0.00880024976712801
2016-12-12,0.005234542889226201
2016-12-13,0.008388533427211131
2016-12-14,-0.015203769035863957
2016-12-15,0.0037867882903590555
2016-12-16,0.00493339419787775
2016-12-19,0.0043313397677036125
2016-12-20,0.0028754924758163103
2016-12-21,-0.0034407379930649906
2016-12-22,0.011220308966944259
2016-12-23,0.004551467744295934
2016-12-27,0.003398637125997528
2016-12-28,-0.01637037169182487
2016-12-29,0.011191262834912008
2016-12-30,-0.012202399005751374
2017-01-03,0.013789609859170104
2017-01-04,0.016151625284922977
2017-01-05,0.008365547574546328
2017-01-06,0.0049779886082168545
2017-01-09,-0.02091357196664423
2017-01-10,-0.018550052900731195
2017-01-11,0.004295912950987857
2017-01-12,0.01432640773291216
2017-01-13,0.0036718964200057602
2017-01-17,0.023079340117439173
2017-01-18,-0.004951814959073486
2017-01-19,0.001658949413668731
2017-01-20,0.001104091223684156
2017-01-23,-0.0022056821500240353
2017-01-24,0.009671410674978898
2017-01-25,-0.0005475554097642554
2017-01-26,-0.009857397621741204
2017-01-27,-0.0011061631247599735
2017-01-30,0.00415255853996177
2017-01-31,0.0008273500169913017
2017-02-01,-0.01873302683478273
2017-02-02,0.009825976818998772
2017-02-03,0.0047262397472283
2017-02-06,-0.007471239417710551
2017-02-07,0.010594071617707979
2017-02-08,0.006344631459439309
2017-02-09,0.012061386797943108
2017-02-10,0.005688148933598924
2017-02-13,0.0032319233500133215
2017-02-14,0.00912773234644626
2017-02-15,0.0074483888072744975
2017-02-16,-0.016635562051917963
2017-02-17,0.0005368202314550707
2017-02-21,0.009125030782950683
2017-02-22,-0.007978780392601581
2017-02-23,-0.05388722534814616
2017-02-24,-0.017851827488742256
2017-02-27,-0.0002885937369585534
2017-02-28,0.017315795692796954
2017-03-01,0.0005672595915022782
2017-03-02,-0.0019844833453616095
2017-03-03,0.004829358214700763
2017-03-06,-0.010460564280092899
2017-03-07,-0.004285911979284185
2017-03-08,-0.005738651066166667
2017-03-09,-0.0028862265694655775
2017-03-10,0.015051112005392664
2017-03-13,-0.0037074539896710945
2017-03-14,-0.006868792213152841
2017-03-15,0.021037293430096637
2017-03-16,-0.012418637977197777
2017-03-17,-0.002000834724709466
2017-03-20,0.0008593354027632838
2017-03-21,-0.013447722239301796
2017-03-22,0.006090263306066213
2017-03-23,0.0008653724177702937
2017-03-24,-0.005760678292016097
2017-03-27,-0.01071840984821637
2017-03-28,0.0055636522950479605
2017-03-29,0.006989078942448934
2017-03-30,-0.01070015159314508
2017-03-31,0.012277282430933179
2017-04-03,-0.0034652413954679995
2017-04-04,-0.003477086256873929
2017-04-05,0.002035263329618564
2017-04-06,-0.0023213298603168564
2017-04-07,-0.0037815202633764144
2017-04-10,0.00437976517673988
2017-04-11,-0.002906996850850385
2017-04-12,-0.0014579077639649274
2017-04-13,-0.0011732152556638287
2017-04-17,0.012337946821642909
2017-04-18,0.00841580679785281
2017-04-19,-0.006043505794593673
2017-04-20,-0.00028944854521062435
2017-04-21,0.004633943197758228
2017-04-24,0.007206408146761101
2017-04-25,0.014024163736495954
2017-04-26,-0.013830206653872357
2017-04-27,0.0014312780889331744
2017-04-28,0.002572002090455161
2017-05-01,-0.005131008196636366
2017-05-02,-0.0025791721905057408
2017-05-03,-0.006606959765518061
2017-05-04,0.004916220082668232
2017-05-05,0.0
2017-05-08,-0.007770038641417343
2017-05-09,0.0029004058039117098
2017-05-10,-0.004627174216024099
2017-05-11,-0.0008711686490430193
2017-05-12,0.000581217335067663
2017-05-15,0.0034873219782827203
2017-05-16,-0.010136144016988813
2017-05-17,0.0002928400471313708
2017-05-18,-0.001169988856824511
2017-05-19,0.019912353629848
2017-05-22,0.010909882857365494
2017-05-23,0.0
2017-05-24,0.005396337225373138
2017-05-25,-0.06412440476470327
2017-05-26,-0.000301767295033728
2017-05-30,0.004528866650218344
2017-05-31,0.010820515924217178
2017-06-01,0.008326230658629141
2017-06-02,0.005898039853279746
2017-06-05,0.0014654175477910591
2017-06-06,0.00995326364006166
2017-06-07,0.013912964898757263
2017-06-08,-0.022870307527684153
2017-06-09,0.017261583452658158
2017-06-12,-0.0011504724993588455
2017-06-13,-0.0014393926661978584
2017-06-14,0.0011533227056141904
2017-06-15,-0.0034564548531472727
2017-06-16,-0.018786136957850808
2017-06-19,0.0117822564168919
2017-06-20,-0.011936100949210382
2017-06-21,0.0017678763258726082
2017-06-22,0.012352881519738235
2017-06-23,0.015107543563199544
2017-06-26,-0.004006827251497258
2017-06-27,-0.01867803326656936
2017-06-28,0.0017570046807697803
2017-06-29,-0.0073079326833966896
2017-06-30,0.0044173289392888115
2017-07-03,0.0011723890154433647
2017-07-05,-0.012298895483309757
2017-07-06,-0.017195057989694784
2017-07-07,0.0015082795211773803
2017-07-10,-0.016566441466805193
2017-07-11,-0.0036753060385812386
2017-07-12,0.002766575746945943
2017-07-13,0.008012381863915286
2017-07-14,0.0036686937562484534
2017-07-17,0.01096577989115266
2017-07-18,-0.010846835876416439
2017-07-19,-0.006396639826780626
2017-07-20,0.009503499993316122
2017-07-21,0.009110174757498868
2017-07-24,0.0024074523446258045
2017-07-25,0.024017124406556567
2017-07-26,-0.0029323099428297805
2017-07-27,0.009409506758532027
2017-07-28,-0.005243423814330295
2017-07-31,0.0005855294271726041
2017-08-01,-0.0008780872697409237
2017-08-02,0.0005859059897515007
2017-08-03,-0.006733017720070067
2017-08-04,-0.007662750723874567
2017-08-07,0.015741024565237183
2017-08-08,-0.015789455382326345
2017-08-09,-0.0014855833159100884
2017-08-10,0.001487793557196193
2017-08-11,0.010397836219219636
2017-08-14,0.012055407730665824
2017-08-15,-0.005229376755088722
2017-08-16,0.0032125940880014525
2017-08-17,-0.014264899546407861
2017-08-18,0.00679260262489545
2017-08-21,-0.004693506468987807
2017-08-22,0.013262825882705664
2017-08-23,-0.01337999796520506
2017-08-24,-0.05395032885492268
2017-08-25,-0.023372014796687934
2017-08-28,-0.009253245484967199
2017-08-29,-0.0025764030886495926
2017-08-30,-0.0035517989885971435
2017-08-31,-0.003888851317271458
2017-09-01,0.005855784781665374
2017-09-05,-0.007115085589327164
2017-09-06,0.004886076122433414
2017-09-07,0.012965754242141747
2017-09-08,0.011200016714883576
2017-09-11,0.0025317821343509017
2017-09-12,0.002840721518091893
2017-09-13,-0.013849447300712692
2017-09-14,-0.013405641069229923
2017-09-15,0.015205245006837176
2017-09-18,0.00860438353990034
2017-09-19,0.002527487578619647
2017-09-20,-0.009454495427083764
2017-09-21,-0.0076359817735367486
2017-09-22,0.0025649876494364676
2017-09-25,0.008314360284421562
2017-09-26,0.005391861214579574
2017-09-27,-0.011672028017810532
2017-09-28,0.01212910119416133
2017-09-29,0.013560173074984139
2017-10-02,-0.006844859973922701
2017-10-03,-0.004386218998279956
2017-10-04,-0.0006289020211595053
2017-10-05,-0.0028340794084086296
2017-10-06,-0.0015787834826055391
2017-10-09,-0.01170148661114856
2017-10-10,0.01599994925838888
2017-10-11,-0.0009446483234107905
2017-10-12,0.0025219096645414663
2017-10-13,0.0015723293499816382
2017-10-16,-0.01036092160403157
2017-10-17,-0.0003173036895190995
2017-10-18,-0.005395282818497771
2017-10-19,-0.022973587825734332
2017-10-20,0.009523599915437275
2017-10-23,-0.010084550387636115
2017-10-24,-0.005258093447124135
2017-10-25,0.0016519785821942357
2017-10-26,0.0016491775680034237
2017-10-27,0.00032924663833600043
2017-10-30,-0.007570790871481381
2017-10-31,0.03349909892503988
2017-11-01,0.001604570820283202
2017-11-02,0.009612596190789358
2017-11-03,-0.006030023315128585
2017-11-06,-0.017560777110662062
2017-11-07,0.02372444580835298
2017-11-08,0.02063508177390272
2017-11-09,-0.006221076053574359
2017-11-10,0.011893820478300343
2017-11-13,0.0037113617390258646
2017-11-14,0.016333124331923132
2017-11-15,0.003032326345421721
2017-11-16,-0.004534388207394047
2017-11-17,0.005769504594407282
2017-11-20,0.008454008190188045
2017-11-21,0.03353317318373694
2017-11-22,-0.007242083851571102
2017-11-24,0.004084886717608649
2017-11-27,-0.0066841901600041
2017-11-28,0.011995336903181775
2017-11-29,0.04047446673844912
2017-11-30,0.012781297335796582
2017-12-01,0.008778910104840998
2017-12-04,0.024748592954907833
2017-12-05,-0.015392812871679373
2017-12-06,0.0
2017-12-07,-0.004582290909186382
2017-12-08,0.008394359847175403
2017-12-11,-0.006713124533015091
2017-12-12,0.0
2017-12-13,0.003514440048016043
2017-12-14,-0.013470089318734724
2017-12-15,0.004642354552887085
2017-12-18,0.00761055001165456
2017-12-19,-0.006743850051145306
2017-12-20,-0.00733296813242057
2017-12-21,-0.0038304523307776117
2017-12-22,0.008789258357205787
2017-12-26,0.0002720463447267729
2017-12-27,-0.004082551846742111
2017-12-28,-0.001366640386745832
2017-12-29,-0.004104897318546685
2018-01-02,-0.0008246565226883718
2018-01-03,-0.009900984415917913
2018-01-04,0.012500121582728285
2018-01-05,-0.002744033673514945
2018-01-08,0.0016508101198990932
2018-01-09,-0.0002748195664652453
2018-01-10,-0.027746823320992875
2018-01-11,-0.024487075428482497
2018-01-12,0.006115135288972118
2018-01-16,0.004920523428916468
2018-01-17,0.005760146857702431
2018-01-18,-0.019186612042540463
2018-01-19,0.014890262603351356
2018-01-22,0.003452616602951819
2018-01-23,0.0017199056194516782
2018-01-24,-0.015741130970582606
2018-01-25,0.005815555030157293
2018-01-26,0.002023935533342014
2018-01-29,-0.0005771848472906349
2018-01-30,0.0017320884297331585
2018-01-31,-0.010662787484559177
2018-02-01,-0.0072822495905313644
2018-02-02,-0.012617522561360506
2018-02-05,-0.034472275639465755
2018-02-06,0.007694592075442763
2018-02-07,0.0
2018-02-08,-0.01618811905602302
2018-02-09,0.01862775539994521
2018-02-12,0.007924446114820904
2018-02-13,0.000302014541616602
2018-02-14,0.02902083117756793
2018-02-15,0.001175124361455504
2018-02-16,0.007922339254557542
2018-02-20,-0.016011301652882892
2018-02-21,-0.03313629108486471
2018-02-22,0.009792011943554169
2018-02-23,-0.010909007032364526
2018-02-26,0.013173964311715025
2018-02-27,-0.009676462214214365
2018-02-28,-0.008855198845272305
2018-03-01,-0.003080454872686267
2018-03-02,0.008961635645876154
2018-03-05,0.006737985776305244
2018-03-06,0.017036917273880015
2018-03-07,-0.007777409020687687
2018-03-08,0.009948881155065648
2018-03-09,0.007760881000972164
2018-03-12,-0.0017770328968697013
2018-03-13,0.009792346243915118
2018-03-14,-0.00910958355356728
2018-03-15,-0.012455692503477334
2018-03-16,0.006006191135551786
2018-03-19,0.005970056763255016
2018-03-20,-0.004154225004390777
2018-03-21,-0.022944306234197076
2018-03-22,-0.0027445077486355496
2018-03-23,-0.004587191232568455
2018-03-26,0.026420712352049236
2018-03-27,0.004788995541910923
2018-03-28,0.002681151199928733
2018-03-29,0.01960762412042505
2018-04-02,-0.02418385675088508
2018-04-03,0.021797566027308424
2018-04-04,0.04821704186934883
2018-04-05,-0.02118750770049116
2018-04-06,-0.0051266401996653554
2018-04-09,0.013169072934905435
2018-04-10,-0.0014129047648222537
2018-04-11,0.0005659485018845167
2018-04-12,-0.00763555919290293
2018-04-13,0.003953709773762304
2018-04-16,0.011415346925819359
2018-04-17,-0.000564047010434332
2018-04-18,0.003388135217867516
2018-04-19,-0.0039390896158381095
2018-04-20,0.0014123256652405214
2018-04-23,0.00902634351090148
2018-04-24,0.012021512484051033
2018-04-25,-0.0013809876971044854
2018-04-26,0.004425779594957602
2018-04-27,0.004406594303683509
2018-04-30,-0.0060327439511044245
2018-05-01,-0.00358586970631225
2018-05-02,-0.020764378472065026
2018-05-03,-0.0028271782994963024
2018-05-04,0.014176229683880326
