Date,IDXX
2015-12-16,0.008959577657868367
2015-12-17,0.00014325603371800888
2015-12-18,0.0018616246600204889
2015-12-21,0.01972551846022319
2015-12-22,0.012054957310038361
2015-12-23,0.003739671521793664
2015-12-24,0.006623371318530413
2015-12-28,0.016586795949089295
2015-12-29,0.001887801816816248
2015-12-30,-0.004441478028268775
2015-12-31,-0.014194984918614928
2016-01-04,-0.02468452369119578
2016-01-05,0.009983113850579484
2016-01-06,-0.007100127011412383
2016-01-07,-0.021172211759558524
2016-01-08,-0.010170449925553049
2016-01-11,-0.009117181871630686
2016-01-12,0.011537912975653208
2016-01-13,-0.02685533573465748
2016-01-14,0.010385711163128253
2016-01-15,-0.014390539640195099
2016-01-19,-0.002532863399629437
2016-01-20,-0.007766940504394748
2016-01-21,-0.012795400725820416
2016-01-22,0.011893851136300482
2016-01-25,-0.007383933985273261
2016-01-26,-0.001214541182918638
2016-01-27,-0.00911990372049809
2016-01-28,-0.007976748780279985
2016-01-29,0.08458329017442012
2016-02-01,0.017964102469274046
2016-02-02,0.0005602369001749263
2016-02-03,0.00027990820804912886
2016-02-04,-0.007556687971532305
2016-02-05,0.0016920861489049255
2016-02-08,-0.020551788649450065
2016-02-09,-0.015665477703374675
2016-02-10,0.017082871000624777
2016-02-11,-0.03430960225950985
2016-02-12,0.00862199881073522
2016-02-16,0.022991970863246003
2016-02-17,0.0303989752144167
2016-02-18,-0.012444063638455405
2016-02-19,0.01005237310041518
2016-02-22,0.0011214162484081136
2016-02-23,0.00392045346507186
2016-02-24,0.005020929228371385
2016-02-25,0.015265142114682773
2016-02-26,0.004373970459352838
2016-02-29,-0.004354922158478991
2016-03-01,0.03171131190122911
2016-03-02,0.0014572466357332114
2016-03-03,-0.001190585292375701
2016-03-04,0.012317884836765325
2016-03-07,0.017532334587729625
2016-03-08,-0.007586426171502514
2016-03-09,0.009458452371690962
2016-03-10,-0.006417661102526284
2016-03-11,0.009559460389636287
2016-03-14,0.0003838615318125793
2016-03-15,-0.01458172659501722
2016-03-16,-0.0347871271200314
2016-03-17,0.0034965321960240825
2016-03-18,0.011122945203833723
2016-03-21,0.009410294799007568
2016-03-22,0.0057772425269804195
2016-03-23,-0.01488249885583981
2016-03-24,0.0017227306519371766
2016-03-28,0.003571957739672449
2016-03-29,0.029923498876912147
2016-03-30,-0.004863653740898366
2016-03-31,0.0073311857855205
2016-04-01,0.013406576300423634
2016-04-04,0.00478766839193967
2016-04-05,-0.0070219129604232045
2016-04-06,0.012249036378308542
2016-04-07,0.0039920119786056585
2016-04-08,0.0007454964723057067
2016-04-11,-0.0026073886526635226
2016-04-12,0.00012441810790631003
2016-04-13,0.0013691886403495168
2016-04-14,-0.007830917057999098
2016-04-15,-0.0011274910828703577
2016-04-18,0.0025084276912274994
2016-04-19,0.004879261705985405
2016-04-20,0.008341610700833835
2016-04-21,-0.0032102051326543535
2016-04-22,0.004707013967754747
2016-04-25,0.0013561904761905108
2016-04-26,0.0076335275531793645
2016-04-27,0.0010997552701927926
2016-04-28,-0.013914309598463626
2016-04-29,0.04406482879380125
2016-05-02,0.011025492851207463
2016-05-03,-0.001524358059084907
2016-05-04,-0.0017616150697697952
2016-05-05,0.013294085334329075
2016-05-06,0.005340753502165008
2016-05-09,0.0070447007292993025
2016-05-10,0.006995420088301563
2016-05-11,-0.007857816093791548
2016-05-12,0.0003443385944803534
2016-05-13,-0.005507783689378987
2016-05-16,0.020653062805402467
2016-05-17,-0.013904541490719513
2016-05-18,0.012610322501307891
2016-05-19,-0.0016981945292586786
2016-05-20,0.008958957958644653
2016-05-23,-0.00955376489219717
2016-05-24,0.023831121296719937
2016-05-25,-0.0015517555725360621
2016-05-26,-0.0037744667004206978
2016-05-27,0.0036773104402749723
2016-05-31,-0.02775618972433125
2016-06-01,0.0069658628808653145
2016-06-02,0.008051701996092842
2016-06-03,-0.008887399268216689
2016-06-06,-0.0006810165679103086
2016-06-07,0.00874598631371204
2016-06-08,0.0007881961124707182
2016-06-09,0.015414072782606203
2016-06-10,-0.015180085834703982
2016-06-13,0.00045005531912090113
2016-06-14,0.007309958831127394
2016-06-15,-0.006475402847279432
2016-06-16,0.0002247923692677567
2016-06-17,-0.015166817680274947
2016-06-20,0.016769262262123164
2016-06-21,0.0059464425560844525
2016-06-22,0.004238202519487144
2016-06-23,0.01810303461621654
2016-06-24,-0.042652952010633016
2016-06-27,-0.012989965381710045
2016-06-28,0.022050288295450526
2016-06-29,0.029142684588605583
2016-06-30,0.019207551182928828
2016-07-01,0.002261459003794597
2016-07-05,0.0033308000387903824
2016-07-06,0.0020347231419446388
2016-07-07,0.0030992937530529563
2016-07-08,0.011719566023524752
2016-07-11,-0.0037910763881886522
2016-07-12,-0.004016884350393712
2016-07-13,-0.006049667665457115
2016-07-14,-0.004698370894149595
2016-07-15,0.0030039564644037675
2016-07-18,0.002888055178420057
2016-07-19,0.003199609807254422
2016-07-20,0.012651525327384228
2016-07-21,-0.010393678359785108
2016-07-22,0.0019096149066031298
2016-07-25,-0.014506593722633854
2016-07-26,0.006769069039257891
2016-07-27,-0.009925297070068173
2016-07-28,0.004742939067888141
2016-07-29,0.0062225280200791655
2016-08-01,-0.0029853798546078947
2016-08-02,0.13228526183932932
2016-08-03,0.01973936552229838
2016-08-04,9.26381042640756e-05
2016-08-05,0.009909239318017793
2016-08-08,-0.003943148034316835
2016-08-09,0.02172712714671543
2016-08-10,-0.009821624926244499
2016-08-11,0.009737007013988608
2016-08-12,-0.001622208964139893
2016-08-15,0.010290660789043837
2016-08-16,-0.008756216436491937
2016-08-17,-0.001171848566356104
2016-08-18,0.0002707226780780392
2016-08-19,0.0029772811436108437
2016-08-22,-0.006386606963811103
2016-08-23,0.0019916822607872753
2016-08-24,-0.008312234969358734
2016-08-25,0.001366631951161379
2016-08-26,0.002183585258602516
2016-08-29,0.017612299456536418
2016-08-30,0.00865377154424296
2016-08-31,-0.0033610230109993866
2016-09-01,0.0042598806854239335
2016-09-02,0.00821838675931974
2016-09-06,-0.001227096100816838
2016-09-07,0.007108426587814742
2016-09-08,-0.0048797941579288295
2016-09-09,-0.03704024378788895
2016-09-12,0.015185942988158452
2016-09-13,-0.03108206054885443
2016-09-14,0.003697897130904737
2016-09-15,0.009118521382999845
2016-09-16,-0.0001825177392479338
2016-09-19,0.010041979778413257
2016-09-20,0.010755625885493059
2016-09-21,0.002146095500669798
2016-09-22,0.009101424518996426
2016-09-23,-0.015297513339466162
2016-09-26,-0.003591967705518506
2016-09-27,0.020818291074742756
2016-09-28,0.0012360468190368845
2016-09-29,-0.013579057100779002
2016-09-30,0.007687499680318455
2016-10-03,0.0034595882022072644
2016-10-04,-0.00167965379060242
2016-10-05,-8.856934564283048e-05
2016-10-06,0.001682628803464814
2016-10-07,0.0195384941432879
2016-10-10,0.014915029702175175
2016-10-11,-0.03588520629513692
2016-10-12,-0.009836875372037812
2016-10-13,-0.008950147408529063
2016-10-14,0.0033414170140935173
2016-10-17,0.0015301365551765311
2016-10-18,0.011683320670243136
2016-10-19,0.0018654977795324879
2016-10-20,-0.006384121550773614
2016-10-21,-0.014099538069631046
2016-10-24,0.026249038815786552
2016-10-25,-0.02116770113444344
2016-10-26,-0.03883587184734938
2016-10-27,-0.016499433177531664
2016-10-28,0.0013344713064671332
2016-10-31,0.019895252519515738
2016-11-01,-0.029494082982234437
2016-11-02,0.014041152503726062
2016-11-03,-0.0035091306716124038
2016-11-04,0.010849903806601002
2016-11-07,0.021843514874517966
2016-11-08,0.008476902048218049
2016-11-09,-0.0031064079248116494
2016-11-10,-0.003207757970518088
2016-11-11,0.0037697317456952817
2016-11-14,0.0011908480809106337
2016-11-15,0.03467514346123224
2016-11-16,-0.0030064227509105645
2016-11-17,0.02164081987943467
2016-11-18,0.008160385381447144
2016-11-21,0.02075263686479123
2016-11-22,0.011304170132793612
2016-11-23,0.0023357225150706373
2016-11-25,0.0009153876298666486
2016-11-28,-0.006568498446685167
2016-11-29,0.007197798433164593
2016-11-30,-0.022353289794514786
2016-12-01,-0.029579288668076353
2016-12-02,0.0035911681587545985
2016-12-05,-0.004189242007879734
2016-12-06,0.014198096128366311
2016-12-07,0.019875521933124585
2016-12-08,0.0065243542989557035
2016-12-09,-0.004630045016574491
2016-12-12,0.017337644526344897
2016-12-13,0.004489158794724446
2016-12-14,-0.008772698600719941
2016-12-15,0.0011689657090014904
2016-12-16,-0.00400303012487746
2016-12-19,-0.0033492550017315548
2016-12-20,-0.005292760311508493
2016-12-21,0.009797263663559264
2016-12-22,-0.003931090919208069
2016-12-23,0.0066336463164033965
2016-12-27,-0.0010843948648343593
2016-12-28,-0.01670146137787054
2016-12-29,0.002802563321058882
2016-12-30,-0.006859799927401822
2017-01-03,0.0028140346252341075
2017-01-04,-0.01403062540210831
2017-01-05,8.626249671173092e-05
2017-01-06,0.02069680531931173
2017-01-09,0.005576174630883779
2017-01-10,0.014199315149322933
2017-01-11,0.0033966006562757833
2017-01-12,-0.003963039514933819
2017-01-13,0.0013262903093407274
2017-01-17,-0.006539742512993607
2017-01-18,-0.00924923415209622
2017-01-19,0.011606368677107293
2017-01-20,-0.011639520619282528
2017-01-23,-0.009589497106214484
2017-01-24,0.006539869937418175
2017-01-25,0.024386122163142954
2017-01-26,-0.014744653155097098
2017-01-27,0.01713906062450432
2017-01-30,-0.00953479884260977
2017-01-31,0.015186737187175892
2017-02-01,0.0038420764625854975
2017-02-02,0.13249188817693636
2017-02-03,0.02121231604859819
2017-02-06,-7.048137814302802e-05
2017-02-07,0.007886841907614128
2017-02-08,-0.01411307345454793
2017-02-09,0.0070866699431269
2017-02-10,-0.0019702960952382442
2017-02-13,-0.0009166246995283567
2017-02-14,-0.0007056517069868873
2017-02-15,0.0009886962119627363
2017-02-16,0.0014815256592342063
2017-02-17,0.001972516980038863
2017-02-21,0.001195234296926806
2017-02-22,-0.001053327969897322
2017-02-23,0.005413035307282543
2017-02-24,0.0002796342115654049
2017-02-27,0.0038445621497549265
2017-02-28,0.009261206221029772
2017-03-01,0.014281716783235865
2017-03-02,-0.00618997644597552
2017-03-03,0.007049957127086559
2017-03-06,-0.0003398562502436864
2017-03-07,-0.0003399717917820233
2017-03-08,-0.0010201584556192023
2017-03-09,0.0172249366502637
2017-03-10,0.005822870596770668
2017-03-13,0.008783652747810677
2017-03-14,-0.002572555237116192
2017-03-15,0.016334804921925405
2017-03-16,-0.013404461587525729
2017-03-17,0.0021765060129412817
2017-03-20,-0.0026982801602097872
2017-03-21,-0.009436404507958351
2017-03-22,0.018453162755299513
2017-03-23,6.537484639412838e-05
2017-03-24,0.005559592562685234
2017-03-27,0.0014309952702122875
2017-03-28,-0.0009743384562994617
2017-03-29,0.005916414254949265
2017-03-30,-0.0012926379696500678
2017-03-31,0.000582425157922728
2017-04-03,0.004333472390533499
2017-04-04,-0.0010304202947398755
2017-04-05,-0.002578609522145725
2017-04-06,-0.0010341498245022285
2017-04-07,0.005952369199517804
2017-04-10,-0.005788486758524947
2017-04-11,0.0007116095811137146
2017-04-12,-0.0031676610345240386
2017-04-13,-0.0038909912879437902
2017-04-17,0.010937451881668947
2017-04-18,0.0025759524705619707
2017-04-19,0.008992864986762328
2017-04-20,0.01553350148308863
2017-04-21,-0.0025075798931789572
2017-04-24,0.01728255457759853
2017-04-25,0.0034595513404960254
2017-04-26,0.0024011245830442007
2017-04-27,-0.00036858380225535115
2017-04-28,0.030535766702144862
2017-05-01,-0.02384785131991307
2017-05-02,0.0
2017-05-03,-0.02107125779190322
2017-05-04,0.0011230842022789123
2017-05-05,0.012526451593761756
2017-05-08,-0.004985520726952131
2017-05-09,0.0024742910269903717
2017-05-10,0.005862007667245095
2017-05-11,0.0009815573737883554
2017-05-12,0.00030644758423070684
2017-05-15,0.007719608488007568
2017-05-16,0.0014591774039296457
2017-05-17,-0.022340990209437805
2017-05-18,0.003415319639144432
2017-05-19,0.0002475929564242918
2017-05-22,0.008290517214685211
2017-05-23,0.007547375089439479
2017-05-24,0.002436109395297592
2017-05-25,0.017010860808886363
2017-05-26,0.0009558164154312987
2017-05-30,0.0022081351311675768
2017-05-31,0.0027392766862992524
2017-06-01,-0.0008313996683644298
2017-06-02,0.009569097238345092
2017-06-05,0.0007653649025394227
2017-06-06,0.005235598334539793
2017-06-07,0.006203169056091085
2017-06-08,-0.003489624840037453
2017-06-09,-0.03957043845108055
2017-06-12,-0.038526959357988444
2017-06-13,0.01946657696430143
2017-06-14,-0.004153739344507801
2017-06-15,-0.0003735140183648289
2017-06-16,0.0008718900371333937
2017-06-19,0.022836152172400093
2017-06-20,0.009976878823051427
2017-06-21,0.0035537665504594695
2017-06-22,-0.0005401616803368814
2017-06-23,0.004984397128027007
2017-06-26,-0.008246219494960072
2017-06-27,-0.021268896507404156
2017-06-28,0.013604970585218368
2017-06-29,-0.024962045324675386
2017-06-30,0.005481530581878502
2017-07-03,-0.013009483760052287
2017-07-05,0.012929936378935913
2017-07-06,-0.013136759894858296
2017-07-07,0.013625506993548031
2017-07-10,0.0004955822008576583
2017-07-11,0.0013002707015652426
2017-07-12,0.017994086322928204
2017-07-13,-0.006317247853221963
2017-07-14,0.0177883961565648
2017-07-17,-0.002822830154373124
2017-07-18,-0.003011503967211615
2017-07-19,0.013592702329442652
2017-07-20,-0.002920523880850845
2017-07-21,-0.004005010435976009
2017-07-24,0.021365968448684214
2017-07-25,-0.021330296040963592
2017-07-26,0.0016811694636227337
2017-07-27,-0.014565772989867498
2017-07-28,0.01897816600857727
2017-07-31,-0.006327587939108037
2017-08-01,-0.07076783349128979
2017-08-02,-0.022433321219424762
2017-08-03,0.019046289902448166
2017-08-04,-0.009669610421092711
2017-08-07,0.018938396291334536
2017-08-08,-0.004630530550304601
2017-08-09,-0.0016799751789582373
2017-08-10,-0.022328632909824786
2017-08-11,0.012975021485134963
2017-08-14,0.015030734463074014
2017-08-15,-0.004184967323086708
2017-08-16,0.003491359354204082
2017-08-17,-0.021326027151618465
2017-08-18,-0.009611530702713922
2017-08-21,-0.0001994069317338143
2017-08-22,0.01602289477715435
2017-08-23,0.005169436253571025
2017-08-24,-0.006770348818439631
2017-08-25,-0.009766044580424849
2017-08-28,-0.0042361621782618375
2017-08-29,-0.0007976277269354792
2017-08-30,0.015899409747190507
2017-08-31,0.017811445500166112
2017-09-01,-0.0028951744801329893
2017-09-05,0.005355541708194744
2017-09-06,0.006803142129535811
2017-09-07,0.006884693470206926
2017-09-08,-0.0029122599807891447
2017-09-11,0.0173978674125701
2017-09-12,-0.007801285859893259
2017-09-13,0.00012582886525680514
2017-09-14,-0.001257842441774737
2017-09-15,0.001070517416110528
2017-09-18,0.019689280108056373
2017-09-19,-0.00968542421408769
2017-09-20,-0.012770217824372154
2017-09-21,-0.017163057130436754
2017-09-22,0.011171068018288155
2017-09-25,-0.018920607793898814
2017-09-26,-0.008283709189134458
2017-09-27,0.020947476768534257
2017-09-28,-0.01329499438560433
2017-09-29,0.00725536316255182
2017-10-02,0.010804505861665259
2017-10-03,-0.01762425593136041
2017-10-04,0.019494882672359548
2017-10-05,0.004446966088284876
2017-10-06,0.005439254993559572
2017-10-09,-0.004277586521662213
2017-10-10,-0.006064764014126922
2017-10-11,0.004767050093887226
2017-10-12,0.023279305624718916
2017-10-13,-0.013353044489804455
2017-10-16,-0.006578966238113937
2017-10-17,0.009145360582357265
2017-10-18,0.019062519073486328
2017-10-19,-0.009015646692361545
2017-10-20,0.019371239307728105
2017-10-23,-0.0017000426608710928
2017-10-24,-0.010521168914422008
2017-10-25,-0.004056568374241176
2017-10-26,0.013638649749662335
2017-10-27,0.02508368412290718
2017-10-30,-0.023519579318879935
2017-10-31,0.010704911304868281
2017-11-01,-0.04170423513356192
2017-11-02,-0.04653355568006101
2017-11-03,0.02410593175242104
2017-11-06,-0.025725126108995133
2017-11-07,-0.009307568888912598
2017-11-08,-6.65945276785429e-05
2017-11-09,0.0007995942648837406
2017-11-10,-0.01671222934165828
2017-11-13,0.0007448579076860806
2017-11-14,0.011841126459839924
2017-11-15,0.01243814828045764
2017-11-16,0.01770150622596911
2017-11-17,0.005192127740464292
2017-11-20,0.003357366976229903
2017-11-21,0.00122266698113771
2017-11-22,-0.0098335292455064
2017-11-24,0.004868233233060737
2017-11-27,0.004004877766068393
2017-11-28,-0.0026377689161675155
2017-11-29,-0.006579823534698104
2017-11-30,0.015649374429281604
2017-12-01,-0.00901479207912681
2017-12-04,0.027741955172631005
2017-12-05,0.0030131557962562727
2017-12-06,0.0013143492018501401
2017-12-07,-0.0013126239556018326
2017-12-08,0.004944351927384183
2017-12-11,-0.005418262043295874
2017-12-12,-0.0026925027175837
2017-12-13,-0.006718197372483914
2017-12-14,-0.01864726299082886
2017-12-15,0.008695691488023405
2017-12-18,0.004469967566792299
2017-12-19,0.0005721318254585661
2017-12-20,0.008196157895262512
2017-12-21,-0.00882274994393828
2017-12-22,0.002352461343204215
2017-12-26,-0.0036789508069784427
2017-12-27,-0.0024193344692987617
2017-12-28,0.01340220059995123
2017-12-29,-0.01517720577629611
2018-01-02,0.009144344744411947
2018-01-03,0.026867787584812453
2018-01-04,0.011786508029248965
2018-01-05,0.016101483785955217
2018-01-08,-0.009123674770554868
2018-01-09,0.003937447839076125
2018-01-10,0.002473925497370022
2018-01-11,0.03232210868493657
2018-01-12,0.010086939780405535
2018-01-16,0.016508892401671194
2018-01-17,0.018512177137118613
2018-01-18,-0.002007139881392228
2018-01-19,0.009106172529678824
2018-01-22,0.0017715332822876295
2018-01-23,0.0070737706597641115
2018-01-24,0.010152039438565685
2018-01-25,0.008963460886961094
2018-01-26,0.006999424334585669
2018-01-29,-0.0013366839631701044
2018-01-30,-0.0010172526108149782
2018-01-31,0.0024116884992446685
2018-02-01,0.0369439901098505
2018-02-02,-0.03913377910449822
2018-02-05,-0.03219575005553377
2018-02-06,-0.001718771110804429
2018-02-07,-0.017883927609695704
2018-02-08,-0.04269639186551144
2018-02-09,0.0216800460503912
2018-02-12,0.012200061564516806
2018-02-13,0.0018850784625668027
2018-02-14,0.01636350491575911
2018-02-15,0.017895223492133017
2018-02-16,0.005676488270157876
2018-02-20,0.0037264793428954945
2018-02-21,0.004258564990726965
2018-02-22,-0.000434934380737384
2018-02-23,0.02039595337512945
2018-02-26,-0.008101936290794254
2018-02-27,0.010156372867119012
2018-02-28,-0.0039897862381435
2018-03-01,-0.025209642303104962
2018-03-02,0.01786208900194164
2018-03-05,0.02890668565260701
2018-03-06,-0.0028774879853201707
2018-03-07,0.020095502936390286
2018-03-08,0.015584810245003133
2018-03-09,0.028969365961563076
2018-03-12,0.00580798319242537
2018-03-13,0.0008808058253253481
2018-03-14,-0.004644780491429579
2018-03-15,-0.001031568484027523
2018-03-16,0.00668732184198495
2018-03-19,-0.027695004578084048
2018-03-20,0.008339212712090704
2018-03-21,-0.002441238990554151
2018-03-22,-0.03171348439405275
2018-03-23,-0.018413488932892186
2018-03-26,0.0367295758648305
2018-03-27,-0.03243795771049496
2018-03-28,-0.011052910831918172
2018-03-29,0.013771948704797143
2018-04-02,-0.02492295463541827
2018-04-03,0.011199290812151652
2018-04-04,0.011234142556107107
2018-04-05,0.00026202929978524914
2018-04-06,-0.02787095132088291
2018-04-09,0.00846091477083033
2018-04-10,0.032757919436074756
2018-04-11,-0.004398172766668984
2018-04-12,0.009355038810345828
2018-04-13,-0.012512269453501812
2018-04-16,0.02002292398755179
2018-04-17,0.020447807483093827
2018-04-18,0.0061116183275473634
2018-04-19,-0.015036790822237855
2018-04-20,-0.005408994462653416
2018-04-23,0.004472705884688732
2018-04-24,-0.019126644162855144
2018-04-25,0.003920528671173207
2018-04-26,0.022866229558017315
2018-04-27,-0.009394128102694577
2018-04-30,-0.013692362263875268
2018-05-01,0.0029307010608816686
2018-05-02,-0.009689323353347712
2018-05-03,0.013511418103699935
