Date,GIS
2016-06-13,-0.008561460605887139
2016-06-14,0.002929812916374175
2016-06-15,-0.0023064624497354247
2016-06-16,0.01371551491217593
2016-06-17,0.0004559268079511458
2016-06-20,0.0010638787284045215
2016-06-21,0.009714609623818982
2016-06-22,-0.0018038158209610078
2016-06-23,0.005572233013518613
2016-06-24,-0.00943534468015117
2016-06-27,0.0007560874369145765
2016-06-28,-0.006496594638823239
2016-06-29,0.0319342835899068
2016-06-30,0.05098708180409983
2016-07-01,0.008693402638571879
2016-07-05,0.002362824984665446
2016-07-06,0.006240614994401872
2016-07-07,-0.0008325381466099957
2016-07-08,0.006109445326444529
2016-07-11,-0.008970406927346075
2016-07-12,-0.005431005875435879
2016-07-13,0.007281103779737119
2016-07-14,0.002084630673976129
2016-07-15,-0.0009708814073957628
2016-07-18,0.0036103318129561135
2016-07-19,0.004980609136754133
2016-07-20,-0.012940572604270506
2016-07-21,-0.006833938374050774
2016-07-22,0.00014039026433243507
2016-07-25,0.006599181878013782
2016-07-26,-0.005718924034229911
2016-07-27,-0.010241217943544156
2016-07-28,0.01119755592465177
2016-07-29,0.007709744837793631
2016-08-01,-0.0036167133657539763
2016-08-02,-0.009213841573070258
2016-08-03,-0.016767880773286836
2016-08-04,0.010174980561678426
2016-08-05,0.0008511683365082234
2016-08-08,0.0011340744897556654
2016-08-09,0.004247479635376639
2016-08-10,0.0018324992151286246
2016-08-11,0.0001406866229805015
2016-08-12,0.001407110678920187
2016-08-15,-0.001826614653806402
2016-08-16,-0.007601281582270247
2016-08-17,0.0008509733797690266
2016-08-18,0.010062651160683833
2016-08-19,0.0025254849604547935
2016-08-22,0.0015391788445298094
2016-08-23,-0.006428052142265495
2016-08-24,-0.0014060748624323827
2016-08-25,0.005492815452588395
2016-08-26,-0.007283647807004745
2016-08-29,0.0077601319138143054
2016-08-30,-0.012741253002491515
2016-08-31,0.004396344231925253
2016-09-01,-0.01002511643020565
2016-09-02,0.011838424602507391
2016-09-06,-0.0005641414749825158
2016-09-07,-0.04301800854730353
2016-09-08,-0.0056007913867957
2016-09-09,-0.035867813765323664
2016-09-12,0.018908698305690308
2016-09-13,-0.010259467774101028
2016-09-14,-0.001829313245152786
2016-09-15,0.0009161328359803544
2016-09-16,-0.005340189446494392
2016-09-19,0.00030687008826002504
2016-09-20,-0.007820938623517737
2016-09-21,0.008655492216738114
2016-09-22,-0.0030648467227384346
2016-09-23,-0.006301957262242475
2016-09-26,-0.011600831044799365
2016-09-27,0.00031314711124874606
2016-09-28,0.002503327017430834
2016-09-29,-0.006554589471838845
2016-09-30,0.0034558758531662015
2016-10-03,0.0
2016-10-04,-0.012993069892459852
2016-10-05,-0.0033563466514068274
2016-10-06,0.0009619831143905522
2016-10-07,-0.004645685761579976
2016-10-10,0.004989412239086777
2016-10-11,-0.007847393128047275
2016-10-12,0.0029055525455794484
2016-10-13,0.0014484418474911553
2016-10-14,-0.007071530700001993
2016-10-17,-0.00016210223196932994
2016-10-18,0.002266600389832396
2016-10-19,-0.005491588509062062
2016-10-20,-0.009258166071362539
2016-10-21,-0.0047540016605036595
2016-10-24,0.0029648988759387596
2016-10-25,0.0034486951831671497
2016-10-26,-0.0042551829858038515
2016-10-27,-0.0019721194023217814
2016-10-28,0.015480664369663666
2016-10-31,0.005189946527798028
2016-11-01,-0.005647132452534009
2016-11-02,-0.0040564294140447155
2016-11-03,-0.004236024967844809
2016-11-04,-0.007689847742035627
2016-11-07,0.019456246357939078
2016-11-08,0.030405748612733152
2016-11-09,-0.01522530428939639
2016-11-10,-0.026617820930756375
2016-11-11,-0.0004911943054496382
2016-11-14,0.0026214163059199436
2016-11-15,0.0016338360218275394
2016-11-16,-0.000652722855232879
2016-11-17,0.0016326607523633463
2016-11-18,-0.0016299995161269676
2016-11-21,0.006040038426731176
2016-11-22,0.017037273523266228
2016-11-23,-0.01914500313866785
2016-11-25,0.013337456128347025
2016-11-28,-0.0035311422913130164
2016-11-29,0.009343011574422189
2016-11-30,-0.027450014858143135
2016-12-01,-0.005743081326785915
2016-12-02,0.005776254828027572
2016-12-05,0.0031179603887117047
2016-12-06,-0.0016357922330363373
2016-12-07,0.03211537176991497
2016-12-08,-0.008096684069259785
2016-12-09,0.011523791048460241
2016-12-12,0.01060135763921144
2016-12-13,-0.0020355221118694145
2016-12-14,-0.013649165318739942
2016-12-15,-0.0007954666506106989
2016-12-16,0.010824823418614349
2016-12-19,-0.00692931325839774
2016-12-20,-0.025531197343570122
2016-12-21,0.015297187560183945
2016-12-22,0.0011219544109135615
2016-12-23,-0.00480329652426581
2016-12-27,0.0006435250281715543
2016-12-28,-0.004983798079310375
2016-12-29,0.0075940901714717235
2016-12-30,-0.0094613211412653
2017-01-03,0.005180620507741818
2017-01-04,-0.0003222508518543332
2017-01-05,0.0029001873142355805
2017-01-06,-0.004856921861243646
2017-01-09,-0.014804047195003611
2017-01-10,-0.0018162665507055475
2017-01-11,0.008767623203452812
2017-01-12,0.004755781679947502
2017-01-13,-0.0031010855357286315
2017-01-17,0.014734691501952835
2017-01-18,0.0016136552663277293
2017-01-19,-0.0069268574617247225
2017-01-20,0.012489998761352927
2017-01-23,-0.004806097527004338
2017-01-24,0.008853855281406808
2017-01-25,0.00542506630256967
2017-01-26,-0.004919790650342426
2017-01-27,0.00031895921206204214
2017-01-30,-0.0019132273217120632
2017-01-31,-0.0019169771994445028
2017-02-01,-0.01776588984494254
2017-02-02,0.005703427647524739
2017-02-03,0.016363947802093826
2017-02-06,-0.02056410367766104
2017-02-07,0.006184674761234632
2017-02-08,0.006470826986378242
2017-02-09,0.013500376523851942
2017-02-10,-0.004757565130760644
2017-02-13,0.0020710885184811456
2017-02-14,0.0031806953965445306
2017-02-15,0.0015850190875357217
2017-02-16,-0.0261116319645458
2017-02-17,-0.03753679089107631
2017-02-21,0.030221100299176795
2017-02-22,-0.007046596268912797
2017-02-23,0.0031356331212168964
2017-02-24,0.009706869452682287
2017-02-27,-0.023301257052671942
2017-02-28,0.007173993509567822
2017-03-01,0.002981767952165315
2017-03-02,0.005945210398447198
2017-03-03,-0.0029548251103040934
2017-03-06,-0.004940011296309277
2017-03-07,-0.002978721696615394
2017-03-08,-0.0029877066251589035
2017-03-09,0.00932264563622165
2017-03-10,-0.0009896319690697597
2017-03-13,-0.0008254392716916525
2017-03-14,-0.0009913454214727224
2017-03-15,0.01157777093922907
2017-03-16,-0.0057225036240189375
2017-03-17,-0.002466883443108858
2017-03-20,-0.006594227078519976
2017-03-21,-0.008297371009342247
2017-03-22,-0.01372155498753913
2017-03-23,0.007295709668204919
2017-03-24,-0.0035369174119616043
2017-03-27,-0.006254528633171774
2017-03-28,0.0037419856281493136
2017-03-29,0.007287055750903493
2017-03-30,-0.006224807286264955
2017-03-31,-0.0010158549362644376
2017-04-03,-0.007795062541231856
2017-04-04,-0.0029036710862391235
2017-04-05,-0.0022263851251207445
2017-04-06,-0.0013852617678824508
2017-04-07,-0.0006932812390787468
2017-04-10,-0.0022549047106595888
2017-04-11,-0.0017386811359857424
2017-04-12,0.0027865211796285205
2017-04-13,-0.007120596550362235
2017-04-17,0.007521367123558331
2017-04-18,0.009722436299203885
2017-04-19,-0.005501957015861869
2017-04-20,0.0006913946797555415
2017-04-21,-0.0025915354491690135
2017-04-24,0.007102094694241279
2017-04-25,0.0017200519703366446
2017-04-26,-0.006181484208150345
2017-04-27,-0.008120197452845868
2017-04-28,0.0017418343382022972
2017-05-01,-0.015823113408796607
2017-05-02,-0.012014103351467131
2017-05-03,0.002324755697046932
2017-05-04,0.01784097865190226
2017-05-05,0.004381974651208598
2017-05-08,0.0017454463229933381
2017-05-09,-0.017944498715995905
2017-05-10,-0.0005319551639865194
2017-05-11,-0.001419968163794194
2017-05-12,-0.0001777256788684234
2017-05-15,0.0019556938637717014
2017-05-16,-0.004790895528025363
2017-05-17,-0.001069494908837454
2017-05-18,-0.002141919202712561
2017-05-19,0.005723465329217525
2017-05-22,0.008536477049686297
2017-05-23,-0.000352811283319876
2017-05-24,0.003880849595008451
2017-05-25,-0.001405656217472906
2017-05-26,0.00862220252491852
2017-05-30,-0.013084535986759072
2017-05-31,0.003005232358925136
2017-06-01,0.014275619967939024
2017-06-02,0.0
2017-06-05,-0.0019113388112123042
2017-06-06,0.0015666716050171114
2017-06-07,0.0029551733189050466
2017-06-08,-0.00866566435030669
2017-06-09,-0.0019230342574919623
2017-06-12,0.0026273964135541394
2017-06-13,0.01624720576685923
2017-06-14,0.009971035543960172
2017-06-15,0.0013615450958681663
2017-06-16,-0.029406857929566987
2017-06-19,0.00035067047693337905
2017-06-20,-0.006652788698483181
2017-06-21,-0.009341038168696247
2017-06-22,-0.0037359239429318736
2017-06-23,-0.001071305114440202
2017-06-26,0.004111348245054769
2017-06-27,-0.011572047508572991
2017-06-28,0.0162106283981438
2017-06-29,-0.025700043715886633
2017-06-30,0.007822197282575605
2017-07-03,-0.003970661734775005
2017-07-05,-0.006705572694522988
2017-07-06,-0.00920474161874918
2017-07-07,-0.0035301710235187134
2017-07-10,-0.004289056518203771
2017-07-11,0.0024347331584881893
2017-07-12,-0.001681140708682527
2017-07-13,-0.0029944233917666985
2017-07-14,0.008633800347495502
2017-07-17,0.007629421158826144
2017-07-18,-0.008863986885427666
2017-07-19,0.003353415335735521
2017-07-20,0.005942309179199912
2017-07-21,0.0033229325127517306
2017-07-24,0.0023918022756879154
2017-07-25,0.011747932727251165
2017-07-26,0.00018125175961425377
2017-07-27,0.00653013615335718
2017-07-28,-0.002883707259616286
2017-07-31,0.005964383083270741
2017-08-01,-0.008264437960817217
2017-08-02,0.01576084375100195
2017-08-03,0.0026751544655914117
2017-08-04,-0.0008894292417092053
2017-08-07,0.0037388380412572975
2017-08-08,-0.010642050884242527
2017-08-09,-0.00017919809262678665
2017-08-10,0.009323972017899473
2017-08-11,0.005329397563832661
2017-08-14,0.014313648877290586
2017-08-15,-0.0015679719876640075
2017-08-16,0.003838524975676272
2017-08-17,0.0006953410825194517
2017-08-18,-0.007469194089021247
2017-08-21,0.002625415022102784
2017-08-22,0.003665566881524862
2017-08-23,0.003129960846384172
2017-08-24,-0.03467365662506383
2017-08-25,-0.01185350628087467
2017-08-28,-0.013449637482786603
2017-08-29,-0.006448244608189491
2017-08-30,-0.0033375317348564026
2017-08-31,-0.009116577728203623
2017-09-01,0.00863732837939879
2017-09-05,0.0
2017-09-06,0.018242674269314918
2017-09-07,-0.0007314083082012868
2017-09-08,0.012623592615877088
2017-09-11,0.007768770458991492
2017-09-12,-0.003943994550050456
2017-09-13,-0.004859879690982338
2017-09-14,-0.004340429216451724
2017-09-15,0.0136237884333541
2017-09-18,0.011290432815072027
2017-09-19,-0.018607333471613474
2017-09-20,-0.05796325591511087
2017-09-21,-0.009200596588426424
2017-09-22,-0.008899377199592884
2017-09-25,0.020300532459350817
2017-09-26,-0.005739275411870692
2017-09-27,0.008851333008448092
2017-09-28,-0.003242272422848025
2017-09-29,-0.009567576925480603
2017-10-02,0.0009659705780196148
2017-10-03,-0.009457650192723821
2017-10-04,0.013445257908131003
2017-10-05,0.0015379870515785932
2017-10-06,-0.0038760105014065127
2017-10-09,-0.023540952740995658
2017-10-10,0.015142763084076138
2017-10-11,-0.0015702031157562857
2017-10-12,0.007863066390481954
2017-10-13,0.005071187200639038
2017-10-16,0.005433903078464253
2017-10-17,-0.00212320339293659
2017-10-18,0.010638216208594953
2017-10-19,-0.004210455875687691
2017-10-20,-0.0003844749368107081
2017-10-23,-0.00653713899352848
2017-10-24,0.002322241571264483
2017-10-25,-0.005020173231575775
2017-10-26,0.004463486643661696
2017-10-27,-0.00367088553537942
2017-10-30,-0.017645659493129018
2017-10-31,0.024871497938274922
2017-11-01,0.002118705361397577
2017-11-02,-0.005189349561484202
2017-11-03,-0.008114732109407163
2017-11-06,-0.024152444687810526
2017-11-07,0.017365435721706568
2017-11-08,0.024916466924193914
2017-11-09,-0.008805453484316383
2017-11-10,0.028968537287999307
2017-11-13,-0.005818230436510086
2017-11-14,0.021710540354577645
2017-11-15,-0.029379338909179764
2017-11-16,0.02170227176201922
2017-11-17,0.0009314416453354291
2017-11-20,0.009679998578561166
2017-11-21,-0.013274641188740999
2017-11-22,0.002428949450499207
2017-11-24,0.0
2017-11-27,0.0074559055172671584
2017-11-28,0.0146159350628432
2017-11-29,0.02735231693646578
2017-11-30,0.003904798250901509
2017-12-01,-0.0017679642218398905
2017-12-04,0.024796315124905988
2017-12-05,-0.01054283711864945
2017-12-06,0.0027948253348240026
2017-12-07,-0.01254131223108057
2017-12-08,-0.014993632910012655
2017-12-11,0.0008951550341045333
2017-12-12,0.0030417039726324813
2017-12-13,0.007313707464067898
2017-12-14,-0.006020924848929798
2017-12-15,0.013540177415113597
2017-12-18,0.015995632088011025
2017-12-19,-0.0029412774449188994
2017-12-20,0.01960807217480509
2017-12-21,0.013104102869866407
2017-12-22,0.010078805621913212
2017-12-26,-0.00016625799782432615
2017-12-27,0.0009979645467308451
2017-12-28,-0.010468723469864938
2017-12-29,-0.0043659071019194196
2018-01-02,-0.004216523086785662
2018-01-03,-0.005250597389787615
2018-01-04,0.01157837831364672
2018-01-05,0.008584200157127908
2018-01-08,0.0033379037062610806
2018-01-09,-0.005198891417897644
2018-01-10,-0.011631360633917676
2018-01-11,-0.009210763046024306
2018-01-12,-0.004131481043230245
2018-01-16,0.010025819709231332
2018-01-17,0.011809211322980184
2018-01-18,-0.00778094910200211
2018-01-19,0.0076717424845516025
2018-01-22,0.011165387240547275
2018-01-23,0.0003347100768824607
2018-01-24,-0.0011708016128377796
2018-01-25,0.00703279367217946
2018-01-26,0.0009977039222059947
2018-01-29,-0.010299248743249612
2018-01-30,-0.016784025720809392
2018-01-31,-0.0015362395516401728
2018-02-01,-0.010429124708471682
2018-02-02,-0.03334488047929152
2018-02-05,-0.03467385270759393
2018-02-06,0.03277192472946755
2018-02-07,-0.02025817416487874
2018-02-08,-0.012077144709560339
2018-02-09,0.013521270836474919
2018-02-12,0.003654813737626883
2018-02-13,-0.002367154982919728
2018-02-14,0.022631955017101246
2018-02-15,0.015348876669184497
2018-02-16,-0.008085687724885826
2018-02-20,-0.008506120012644391
2018-02-21,-0.026273761762937053
2018-02-22,0.008627662664636437
2018-02-23,-0.035851269985619494
2018-02-26,-0.029444889348893444
2018-02-27,-0.012446721865486898
2018-02-28,-0.0045290950964747
2018-03-01,0.0003952661896005072
2018-03-02,0.007316925133647789
2018-03-05,-0.006281611513741292
2018-03-06,0.008692097430159418
2018-03-07,0.0
2018-03-08,0.012534280589928226
2018-03-09,-0.0048357432698837854
2018-03-12,0.010106737702463509
2018-03-13,0.0003849456066584711
2018-03-14,-0.0034620272453866896
2018-03-15,-0.016985388543900637
2018-03-16,-0.008639389574188194
2018-03-19,-0.005545435723098513
2018-03-20,-0.005576656776647759
2018-03-21,-0.08852396620532177
2018-03-22,-0.023291671981312878
2018-03-23,-0.005399161894034776
2018-03-26,0.02465505286800007
2018-03-27,0.0002205376057866637
2018-03-28,-0.021187066479351868
2018-03-29,0.01600885407339292
2018-04-02,-0.0215272092907276
2018-04-03,0.004763138751010532
2018-04-04,0.024153825942634155
2018-04-05,0.0013222822459777461
2018-04-06,0.0008805036551102763
2018-04-09,-0.0006669196563445778
2018-04-10,-0.009788747151555532
2018-04-11,0.008087986699715888
2018-04-12,-0.006462768829355814
2018-04-13,0.004934773357221367
2018-04-16,0.009821411969762606
2018-04-17,0.0004422394333756241
2018-04-18,-0.01171029840416582
2018-04-19,-0.01564935138636958
2018-04-20,-0.01408113601980654
2018-04-23,0.026491146038307267
2018-04-24,-0.004263673677254554
2018-04-25,-0.007437528195809229
2018-04-26,0.007493259524803397
2018-04-27,0.0033806643374239
