Date,WMB
2016-05-13,0.015748283531790364
2016-05-16,0.06408278577007231
2016-05-17,0.0446818868755563
2016-05-18,-0.03161323684458739
2016-05-19,0.03408558062793099
2016-05-20,0.028319182577688506
2016-05-23,-0.00902893975651542
2016-05-24,0.008200033335522106
2016-05-25,-0.0397651569288332
2016-05-26,-0.020705804910104653
2016-05-27,0.03219632407979267
2016-05-31,0.03165701886666694
2016-06-01,0.019404467299304784
2016-06-02,0.0004423979624172958
2016-06-03,0.01017731122200205
2016-06-06,0.024090944313763796
2016-06-07,0.00812669036494107
2016-06-08,-0.01654649753012727
2016-06-09,0.0043141095364300774
2016-06-10,-0.05326441813049565
2016-06-13,-0.010889620457502192
2016-06-14,-0.02844030745170889
2016-06-15,0.027856465047622292
2016-06-16,0.047326122598402076
2016-06-17,0.018075292009210875
2016-06-20,-0.009321131229385382
2016-06-21,-0.029121841181155128
2016-06-22,-0.04199354842508318
2016-06-23,0.049133111909875904
2016-06-24,-0.021579695816116407
2016-06-27,-0.0614734328702744
2016-06-28,0.031999989546782404
2016-06-29,0.009689886829051364
2016-06-30,0.03790788994025274
2016-07-01,-0.04946843051275873
2016-07-05,-0.02285946324071919
2016-07-06,0.01742113088485886
2016-07-07,-0.004402788267113045
2016-07-08,0.03144976534276389
2016-07-11,-0.012387174357796904
2016-07-12,0.05595746040889482
2016-07-13,0.015532494254669515
2016-07-14,0.061628151017166566
2016-07-15,-0.006779414820407004
2016-07-18,0.04820780986207418
2016-07-19,0.01709406308244721
2016-07-20,0.00560264530436827
2016-07-21,-0.01830511526925782
2016-07-22,-0.006079972263666633
2016-07-25,-0.03629704819684609
2016-07-26,-0.0029621913684655388
2016-07-27,-0.011884881530274227
2016-07-28,-0.008590704041800179
2016-07-29,0.038561548043399174
2016-08-01,-0.06007513544459675
2016-08-02,0.0634705090917056
2016-08-03,0.07136922938241974
2016-08-04,-0.026879801547226467
2016-08-05,0.026021044775347946
2016-08-08,0.011705077814332387
2016-08-09,-0.0038569070756797608
2016-08-10,-0.0170341219251815
2016-08-11,0.03662839415280583
2016-08-12,-0.004179277916374513
2016-08-15,0.0144983637009648
2016-08-16,-0.011282364952599377
2016-08-17,-0.008748864028792713
2016-08-18,0.07866494121627743
2016-08-19,-0.015297345823438668
2016-08-22,-0.00903171775243361
2016-08-23,0.04119562252027209
2016-08-24,-0.017506537298962788
2016-08-25,-0.006771514366212261
2016-08-26,-0.0014353069401299434
2016-08-29,0.008264849923480533
2016-08-30,-0.001782012065177141
2016-08-31,-0.002499095000075724
2016-09-01,0.007515958330628125
2016-09-02,0.008881029589998146
2016-09-06,0.026760602718442605
2016-09-07,0.047651837805609
2016-09-08,0.026697425985263923
2016-09-09,-0.035634075622097305
2016-09-12,0.012649811973655112
2016-09-13,-0.022025151613001337
2016-09-14,-0.0003361294169073048
2016-09-15,0.0033628350566057286
2016-09-16,-0.00268123097388151
2016-09-19,0.008064804899622358
2016-09-20,-0.008333714158693328
2016-09-21,0.0416808687759993
2016-09-22,-0.010648434746598823
2016-09-23,-0.010437190229476201
2016-09-26,0.0006590851246328633
2016-09-27,0.009551797486686775
2016-09-28,0.011419877059469119
2016-09-29,-0.01967780453924528
2016-09-30,0.011188124034512636
2016-10-03,-0.003254297969571218
2016-10-04,-0.013712237988483644
2016-10-05,0.010592764871931948
2016-10-06,-0.0006548833666525367
2016-10-07,-0.004261132631831366
2016-10-10,0.006254220646636943
2016-10-11,-0.008832253210902197
2016-10-12,-0.013531248006605767
2016-10-13,-0.023084800735510114
2016-10-14,-0.002396910221480475
2016-10-17,-0.0020600147396974133
2016-10-18,0.005847864150990922
2016-10-19,0.02770167221076747
2016-10-20,0.004326058070483585
2016-10-21,0.001657005019577884
2016-10-24,-0.005954562184686929
2016-10-25,-0.029284288620775478
2016-10-26,0.013369905606647192
2016-10-27,-0.006766003019507805
2016-10-28,0.010558630783940925
2016-10-31,-0.01584098421407354
2016-11-01,-0.021575433604739902
2016-11-02,-0.01610045553957673
2016-11-03,0.01209526179570708
2016-11-04,0.005272326814930839
2016-11-07,0.02272713927497816
2016-11-08,0.02017115680117576
2016-11-09,0.02949057327773663
2016-11-10,-0.002604226199622861
2016-11-11,-0.017624250442437428
2016-11-14,0.0013289851447033652
2016-11-15,0.027538246128887334
2016-11-16,-0.021956497541267828
2016-11-17,-0.003632009586973073
2016-11-18,-0.0009938185558256984
2016-11-21,0.012272090862367024
2016-11-22,0.004259036583934783
2016-11-23,-0.0009780809450147254
2016-11-25,-0.017309277452018823
2016-11-28,-0.028248664966957104
2016-11-29,-0.01060196350448428
2016-11-30,0.061182401418174104
2016-12-01,-0.02214999516629723
2016-12-02,0.02698200992524291
2016-12-05,0.018813054757572
2016-12-06,-0.0006368273225848542
2016-12-07,0.013145328646347876
2016-12-08,-0.014557121050401634
2016-12-09,-0.030186183596275895
2016-12-12,-0.00894046085456679
2016-12-13,0.01570337145804923
2016-12-14,-0.038815691905603966
2016-12-15,-0.003422468199505757
2016-12-16,0.05803586731080812
2016-12-19,-0.0016229231069647687
2016-12-20,-0.013329188140593029
2016-12-21,0.00889627562799955
2016-12-22,-0.010450427277427399
2016-12-23,0.04158411380354621
2016-12-27,0.0069706451540649805
2016-12-28,-0.02328520662065936
2016-12-29,-0.0009663824601046089
2016-12-30,0.004192229919190327
2017-01-03,0.010276112367022971
2017-01-04,-0.0031784946709415562
2017-01-05,0.012117063798231742
2017-01-06,0.02142422494628482
2017-01-09,-0.01511399011491421
2017-01-10,-0.10742254346849056
2017-01-11,0.009824410799357475
2017-01-12,-0.0027794550977690013
2017-01-13,-0.0048782906288658
2017-01-17,-0.004201616844880185
2017-01-18,-0.0035159074061174023
2017-01-19,0.0038814864646850022
2017-01-20,-0.008436040952661483
2017-01-23,0.0
2017-01-24,0.00957071179359259
2017-01-25,0.01158711766479903
2017-01-26,0.0055539648137268305
2017-01-27,-0.016223744088044167
2017-01-30,-0.011578769870671413
2017-01-31,0.02378390638812644
2017-02-01,-0.01768392358819748
2017-02-02,0.01094272695797227
2017-02-03,0.008729339931857316
2017-02-06,0.010037603337767598
2017-02-07,-0.022275089068540477
2017-02-08,-0.008061776111046415
2017-02-09,0.013074001709937777
2017-02-10,-0.008022411534155727
2017-02-13,0.021097257969864947
2017-02-14,-0.005165104915181518
2017-02-15,0.003461141134808665
2017-02-16,-0.034494855237188426
2017-02-17,0.007503107642133244
2017-02-21,0.023758602195943723
2017-02-22,-0.0301353615888188
2017-02-23,0.00964325368279062
2017-02-24,-0.01061179213937502
2017-02-27,0.006435257579517906
2017-02-28,0.006749667479775345
2017-03-01,0.015878477367916144
2017-03-02,0.00868364784447384
2017-03-03,0.021005080376257812
2017-03-06,0.006071144290773933
2017-03-07,-0.013744748207380364
2017-03-08,-0.01957393122125972
2017-03-09,0.010507542148973759
2017-03-10,0.0024265467882604863
2017-03-13,-0.0024206729121799553
2017-03-14,-0.02564986528668267
2017-03-15,0.0259694627978746
2017-03-16,-0.0072814348661495165
2017-03-17,-0.0020956994108336513
2017-03-20,0.005950179896003993
2017-03-21,-0.013221859519714774
2017-03-22,0.0028205508317538097
2017-03-23,-0.0014061504643295697
2017-03-24,0.010211351750302855
2017-03-27,-0.001045658210442335
2017-03-28,-0.00244252787751964
2017-03-29,0.02623289347502067
2017-03-30,-0.009543163729857196
2017-03-31,0.018238088432563027
2017-04-03,0.008448985237820894
2017-04-04,0.0026803551223977262
2017-04-05,-0.008689322907283303
2017-04-06,0.019892167525480398
2017-04-07,0.0033056783033678094
2017-04-10,0.0056014047097274755
2017-04-11,-0.00524274727710794
2017-04-12,0.0006587602251257874
2017-04-13,-0.010533125884688022
2017-04-17,0.0039920075932060595
2017-04-18,0.007952269665524092
2017-04-19,-0.006245779195234391
2017-04-20,0.0009922901568075737
2017-04-21,-0.008261714441208934
2017-04-24,-0.0009996646770438211
2017-04-25,0.02768506517995295
2017-04-26,-0.0009737078414475686
2017-04-27,-0.0009747544357375793
2017-04-28,-0.0039025290607113128
2017-05-01,0.005550300010519704
2017-05-02,-0.01525951401565906
2017-05-03,0.012528721782058883
2017-05-04,-0.0384237856883306
2017-05-05,0.024381927394614644
2017-05-08,0.012561557698277381
2017-05-09,-0.01860897591317645
2017-05-10,0.02328691076054845
2017-05-11,-0.015930036044741525
2017-05-12,0.0016519955991758373
2017-05-15,0.015171371856337101
2017-05-16,-0.005198169986597723
2017-05-17,-0.01730891275136981
2017-05-18,-0.006314277128592227
2017-05-19,0.010033221777207446
2017-05-22,0.0013245006771658296
2017-05-23,0.00826717934764254
2017-05-24,-0.006887293550105977
2017-05-25,-0.013870511348410886
2017-05-26,-0.005693323069911105
2017-05-30,-0.03368130265927538
2017-05-31,-0.0031370793018185017
2017-06-01,0.007342536923209408
2017-06-02,0.002429811328188869
2017-06-05,0.0038089603267525973
2017-06-06,0.008968486768428763
2017-06-07,-0.007599173328870723
2017-06-08,0.006961333099944067
2017-06-09,0.01590037830010904
2017-06-12,0.002722103445594204
2017-06-13,0.0027144111490751133
2017-06-14,-0.02571890961100931
2017-06-15,-0.017019773726959952
2017-06-16,0.02897502913907757
2017-06-19,-0.008584974931273082
2017-06-20,-0.015240563121599049
2017-06-21,-0.020401412686959275
2017-06-22,0.01149039740145641
2017-06-23,0.02058929255920039
2017-06-26,0.007652139500739175
2017-06-27,0.006903765261105921
2017-06-28,0.01988335173676825
2017-06-29,0.0016805149383101181
2017-06-30,0.016107512946262226
2017-07-03,0.018163871496270412
2017-07-05,-0.015569180934752458
2017-07-06,0.003953951424813029
2017-07-07,-0.0019696285847420336
2017-07-10,0.000986855576320389
2017-07-11,-0.0003286600978911203
2017-07-12,0.011830672095475947
2017-07-13,0.01201649564069851
2017-07-14,0.008665252551883329
2017-07-17,0.0003181186440694983
2017-07-18,-0.009223924859390276
2017-07-19,0.0032100677985249515
2017-07-20,0.005760260952261564
2017-07-21,0.0006361427225489713
2017-07-24,0.006995200445158556
2017-07-25,-0.002210049592615615
2017-07-26,0.00031640723906645185
2017-07-27,0.01170524535807016
2017-07-28,0.0003126475410140106
2017-07-31,-0.006564847027116016
2017-08-01,-0.0018875978192414156
2017-08-02,-0.0025220565161419017
2017-08-03,-0.018331517669678
2017-08-04,-0.0025754575374860034
2017-08-07,0.0012909578838422586
2017-08-08,-0.01708562955195514
2017-08-09,0.004591551552941109
2017-08-10,-0.018935893310645158
2017-08-11,0.0009986781880455542
2017-08-14,0.0009974842055120448
2017-08-15,-0.004649892858792692
2017-08-16,-0.011678245045098623
2017-08-17,-0.018231045246928645
2017-08-18,-0.00034372416702843633
2017-08-21,-0.002063974308442851
2017-08-22,0.016890805738829062
2017-08-23,-0.0003389311377366422
2017-08-24,-0.0006782936751583701
2017-08-25,-0.0027147137140394184
2017-08-28,-0.007485405239662346
2017-08-29,0.0
2017-08-30,-0.001371673205940227
2017-08-31,0.020597747394633714
2017-09-01,0.011099598668520061
2017-09-05,0.002993949808824281
2017-09-06,-0.0013262999543572906
2017-09-07,-1.974225304346433e-07
2017-09-08,-0.004025446189813486
2017-09-11,0.018861770342923467
2017-09-12,-0.0013228489842253
2017-09-13,0.006951648304979852
2017-09-14,-0.0003286948791600963
2017-09-15,-0.0036170260324271952
2017-09-18,0.009240583517050593
2017-09-19,-0.0026160896392958266
2017-09-20,-0.003606256839697952
2017-09-21,-0.013162417592674891
2017-09-22,0.00033330962128585995
2017-09-25,0.019666758279106356
2017-09-26,-0.011768602317108967
2017-09-27,-0.008269896143249245
2017-09-28,0.0006670379412672123
2017-09-29,0.00033329664912296053
2017-10-02,0.0013328404513595071
2017-10-03,0.007986887728328007
2017-10-04,-0.008253514099336279
2017-10-05,0.009986661399272734
2017-10-06,-0.007580595166093995
2017-10-09,-0.0016608833006417356
2017-10-10,-0.000997796292540154
2017-10-11,0.004328821078498413
2017-10-12,0.00033172362816680234
2017-10-13,-0.00994382465207877
2017-10-16,0.002343723139810683
2017-10-17,-0.0006683221399202965
2017-10-18,-0.0076869106349432
2017-10-19,-0.003031584255504649
2017-10-20,-0.009121513410727311
2017-10-23,-0.016706511437099447
2017-10-24,-0.002427223594543726
2017-10-25,-0.014946117573874762
2017-10-26,0.0024702546186576857
2017-10-27,0.007391570311996665
2017-10-30,-0.0027952490123014373
2017-10-31,-0.0014015937174288728
2017-11-01,0.010175558690870279
2017-11-02,-0.02361916528540353
2017-11-03,0.005336219179424395
2017-11-06,0.01875422944255334
2017-11-07,-0.0006948136017888018
2017-11-08,-0.0135555241670835
2017-11-09,0.010218477991851715
2017-11-10,-0.0017442015613036155
2017-11-13,-0.013626774675189912
2017-11-14,-0.018065879267554097
2017-11-15,-0.007936589658092408
2017-11-16,-0.017454230515386637
2017-11-17,0.008881982930623034
2017-11-20,0.0022011088770070852
2017-11-21,-0.0029279353510496264
2017-11-22,0.018722344421742587
2017-11-24,0.011531532295776747
2017-11-27,-0.0032066502586475254
2017-11-28,0.013581529826161454
2017-11-29,-0.0014105929460391797
2017-11-30,0.02577659474100491
2017-12-01,0.0082619254427172
2017-12-04,-0.008194225363701402
2017-12-05,0.0006886963744425767
2017-12-06,-0.013071771706538504
2017-12-07,0.002817864361585043
2017-12-08,0.0028098440374451084
2017-12-11,0.01225940051916985
2017-12-12,0.006228459884377813
2017-12-13,-0.0006879008749859361
2017-12-14,0.021335197856039434
2017-12-15,0.0016845940727718833
2017-12-18,0.013790812282428178
2017-12-19,-0.0026543490700406958
2017-12-20,-0.0003327372154806607
2017-12-21,0.00898515091094243
2017-12-22,-0.0003298839096745887
2017-12-26,0.005938524892934893
2017-12-27,-0.003279778171134229
2017-12-28,0.003948914570684137
2017-12-29,-0.0006557545395564635
2018-01-02,0.02131860586268819
2018-01-03,0.027617067493020953
2018-01-04,0.017187529573113425
2018-01-05,-0.0027648368784708444
2018-01-08,0.003696819368244064
2018-01-09,0.004603847634021552
2018-01-10,0.000611187452704165
2018-01-11,0.010687113440009055
2018-01-12,0.0033234264219395016
2018-01-16,-0.018669098760011216
2018-01-17,-0.0021479873106048375
2018-01-18,-0.00738035530394654
2018-01-19,0.0006197979391966424
2018-01-22,0.017027800700674334
2018-01-23,0.009132547991526296
2018-01-24,-0.0015083458377358472
2018-01-25,-0.021147949612425276
2018-01-26,0.004012281382564931
2018-01-29,-0.01690740673938529
2018-01-30,-0.014697010228496343
2018-01-31,-0.0038079067361793673
2018-02-01,0.009238490777186081
2018-02-02,-0.030934619580458067
2018-02-05,-0.03973915453426424
2018-02-06,0.023405826432591592
2018-02-07,-0.005635039277630982
2018-02-08,-0.04800009317805598
2018-02-09,0.0017510649380521048
2018-02-12,0.028311355807933092
2018-02-13,0.011896772111901877
2018-02-14,0.007054278684794912
2018-02-15,0.0
2018-02-16,-0.035690601037996594
2018-02-20,0.006226407606855222
2018-02-21,-0.01615691242447581
2018-02-22,-0.0020965672336056285
2018-02-23,0.006302712279792733
2018-02-26,-0.011482212605783748
2018-02-27,-0.0017600023778275853
2018-02-28,-0.021156546658380293
2018-03-01,-0.013688777432518506
2018-03-02,-0.009860925252840214
2018-03-05,0.004794986225007625
2018-03-06,0.014317274208542896
2018-03-07,-0.006152642484174464
2018-03-08,0.0011061922269848257
2018-03-09,0.03130744569870436
2018-03-12,0.009285728811240679
2018-03-13,-0.008492449092878607
2018-03-14,0.004282440311550895
2018-03-15,-0.05152813892276076
2018-03-16,0.0194830935087853
2018-03-19,-0.037118874502686805
2018-03-20,0.0
2018-03-21,0.03053454804612321
2018-03-22,-0.019259289239755395
2018-03-23,-0.03172209637751877
2018-03-26,-0.00741013162887294
2018-03-27,-0.011788019050754994
2018-03-28,-0.014711547444168804
2018-03-29,0.003228093418349731
2018-04-02,-0.013274079845990605
2018-04-03,-0.0032614619814003154
2018-04-04,0.00040931078532735476
2018-04-05,0.013900056398290284
2018-04-06,-0.016935795742134663
2018-04-09,0.0
2018-04-10,0.028302071515639682
2018-04-11,0.011168667119691778
2018-04-12,-0.010650526706747376
2018-04-13,0.0027907946317307086
2018-04-16,0.017494918250059888
2018-04-17,0.0054710264512733975
2018-04-18,0.0015544533109084213
2018-04-19,-0.008536670421783965
2018-04-20,-0.001565741737366677
2018-04-23,0.013328041001517743
2018-04-24,-0.011605169694930195
2018-04-25,0.002739682239180752
2018-04-26,-0.0015612393292676607
2018-04-27,-0.0007821213600075483
2018-04-30,0.006651041248269207
2018-05-01,0.008939112439348307
2018-05-02,0.007318788586952563
2018-05-03,-0.0019119687196375024
2018-05-04,0.00344837882562965
2018-05-07,0.0030543014745767483
