Date,AIG
2016-02-10,0.00382772359021466
2016-02-11,-0.03679703162794001
2016-02-12,0.04908940882590329
2016-02-16,-0.01773595278850093
2016-02-17,0.011717610275203683
2016-02-18,-0.014239800309499673
2016-02-19,-0.007511339588348931
2016-02-22,0.01106141315772513
2016-02-23,-0.01996146836955015
2016-02-24,-0.002742089440259887
2016-02-25,0.008837400286917818
2016-02-26,-0.0054508018734991115
2016-02-29,-0.017420188065553677
2016-03-01,0.03346609268489931
2016-03-02,-0.0009635455786766167
2016-03-03,0.008489230591415486
2016-03-04,0.0005743329545555564
2016-03-07,0.006883035200376142
2016-03-08,-0.013862667189316169
2016-03-09,-0.006547088893188335
2016-03-10,0.0052663451450079
2016-03-11,0.026193032604917788
2016-03-14,-0.0003782084195222968
2016-03-15,0.0028374997096085597
2016-03-16,-0.002074999970475222
2016-03-17,0.005103018970638695
2016-03-18,0.009966283625123529
2016-03-21,-0.0026066806965461264
2016-03-22,0.0028002419731312234
2016-03-23,-0.005212211199816408
2016-03-24,-0.008608093009874418
2016-03-28,0.008116713981360046
2016-03-29,-0.0003749769697586336
2016-03-30,0.021165277026354623
2016-03-31,-0.008620803895705742
2016-04-01,0.01554116855514609
2016-04-04,-0.008926507724764554
2016-04-05,-0.013235531094666131
2016-04-06,0.00801041926972701
2016-04-07,-0.018480846864196043
2016-04-08,0.00094110541115211
2016-04-11,0.00470327737131826
2016-04-12,0.007114552217707404
2016-04-13,0.025097487618615855
2016-04-14,0.0021763912000942742
2016-04-15,-0.005609720063123436
2016-04-18,0.006005221062434174
2016-04-19,0.007959542441540846
2016-04-20,0.007178689772634028
2016-04-21,-0.01069132815257201
2016-04-22,0.012067674965280828
2016-04-25,-0.00427118652785119
2016-04-26,0.010723898671644694
2016-04-27,0.0014144948629910559
2016-04-28,-0.014126670020074505
2016-04-29,-0.0001791891436743187
2016-05-02,0.013794514414368075
2016-05-03,-0.01148635973502865
2016-05-04,-0.019485118745232066
2016-05-05,-0.0007290359785665501
2016-05-06,0.0041960257972804005
2016-05-09,0.003815583096549391
2016-05-10,0.019909267866059954
2016-05-11,-0.006920982803662601
2016-05-12,0.005897353885646606
2016-05-13,-0.011192041351947513
2016-05-16,-0.006827301000336572
2016-05-17,0.0021709664861186972
2016-05-18,0.0236459722242508
2016-05-19,-0.0061715822685683985
2016-05-20,0.010822961623998983
2016-05-23,-0.001228379082401032
2016-05-24,0.014059717505415348
2016-05-25,0.006065691076239332
2016-05-26,-0.005168018903407567
2016-05-27,0.009870454043888532
2016-05-31,-0.007544640077118858
2016-06-01,-0.002418963918175643
2016-06-02,0.0017318661452077055
2016-06-03,-0.01002789045808572
2016-06-06,0.0005241424769151237
2016-06-07,-0.004014554968715944
2016-06-08,-0.002453557895305547
2016-06-09,-0.008833750627464387
2016-06-10,-0.019786285542950033
2016-06-13,-0.010728966476225787
2016-06-14,-0.0075367538137851575
2016-06-15,-0.007779395287811797
2016-06-16,0.0011201832633767062
2016-06-17,-0.003916031231083639
2016-06-20,0.005803043845509004
2016-06-21,0.0011167585903633093
2016-06-22,-0.002044839733626791
2016-06-23,0.019187804432363897
2016-06-24,-0.07292995515283651
2016-06-27,-0.03805233220255244
2016-06-28,0.021110817484014666
2016-06-29,0.03291856933868975
2016-06-30,0.02778867768305826
2016-07-01,-0.00037843662839132097
2016-07-05,-0.031397309500887816
2016-07-06,0.0009760533959943807
2016-07-07,0.010924763750886024
2016-07-08,0.022964313349839394
2016-07-11,0.005281962468611789
2016-07-12,0.010695993175099394
2016-07-13,-0.0009282081092735206
2016-07-14,0.010964776230464324
2016-07-15,0.0007348957873398732
2016-07-18,0.00220447599156115
2016-07-19,-0.0018329493181612477
2016-07-20,0.002020122602181651
2016-07-21,-0.005131228876786298
2016-07-22,0.006078462094392778
2016-07-25,0.0007322866600187883
2016-07-26,0.0005487035760805004
2016-07-27,-0.0012797521801457545
2016-07-28,0.0031122402272043548
2016-07-29,-0.006388043669056764
2016-08-01,-0.004224725111336758
2016-08-02,-0.0012912602487984426
2016-08-03,0.07314390710722107
2016-08-04,-0.00843388630460451
2016-08-05,0.02586329882576721
2016-08-08,0.004907138297405966
2016-08-09,-0.002020657871880216
2016-08-10,-0.004555281649110343
2016-08-11,0.0030511844182263825
2016-08-12,-0.00557668730077121
2016-08-15,0.006287450125842531
2016-08-16,0.0015195201072755182
2016-08-17,-0.00472082458695311
2016-08-18,-0.0008471565245210533
2016-08-19,-0.0020345422296225157
2016-08-22,0.0022085944284377934
2016-08-23,0.0005088335022407353
2016-08-24,-0.0018639624698310042
2016-08-25,0.0005094431540790811
2016-08-26,0.001357308688384684
2016-08-29,0.006946788249594826
2016-08-30,0.003533286977175587
2016-08-31,0.0031858034111145184
2016-09-01,-0.007019971840700467
2016-09-02,0.00757451409598886
2016-09-06,-0.0068493079440946625
2016-09-07,-0.0013455041261803968
2016-09-08,-0.005558277367229247
2016-09-09,-0.006267133333679453
2016-09-12,0.005454221584813235
2016-09-13,-0.007499671576269851
2016-09-14,-0.0025759084335231774
2016-09-15,0.00878085460226563
2016-09-16,-0.011776308354492504
2016-09-19,-0.001036548132641979
2016-09-20,0.0
2016-09-21,0.004322457432845317
2016-09-22,0.015492858303201906
2016-09-23,-0.00440752961522195
2016-09-26,-0.00817276340335793
2016-09-27,0.004463439458734841
2016-09-28,0.016920302816503474
2016-09-29,-0.018487753276511643
2016-09-30,0.016096285372842356
2016-10-03,-0.007077914618530801
2016-10-04,0.0027155227927100345
2016-10-05,0.013879646783460986
2016-10-06,0.0008344586822073286
2016-10-07,0.0018347870086494744
2016-10-10,0.006327150665324854
2016-10-11,-0.009596250056254085
2016-10-12,0.009689230333385757
2016-10-13,-0.014063313639361086
2016-10-14,0.004530781382723781
2016-10-17,0.007183544454895774
2016-10-18,0.0033173494389044933
2016-10-19,0.003636578121658074
2016-10-20,-0.010541831065650653
2016-10-21,-0.0011649204622601328
2016-10-24,0.005332809129654947
2016-10-25,0.003813142813866355
2016-10-26,0.009248790109532834
2016-10-27,0.005072560359134171
2016-10-28,-0.0022792519511848353
2016-10-31,0.006853687362779359
2016-11-01,-0.016531500830265444
2016-11-02,-0.002142505000643724
2016-11-03,-0.039636559256861825
2016-11-04,-0.013241644613506187
2016-11-07,0.033112752115896926
2016-11-08,0.0037111280967987437
2016-11-09,0.024033582888060234
2016-11-10,0.037419741405608775
2016-11-11,0.001740385751595852
2016-11-14,0.01784591477672559
2016-11-15,0.00232723597065565
2016-11-16,-0.00773976126573972
2016-11-17,0.0020278962063151607
2016-11-18,-0.004981978845705726
2016-11-21,0.00015667365288041246
2016-11-22,0.0012513297847565052
2016-11-23,0.005156261304162912
2016-11-25,0.0017101590333126193
2016-11-28,-0.01753596161708948
2016-11-29,-0.00047379828517679634
2016-11-30,0.0007904145152022313
2016-12-01,0.012316214867778896
2016-12-02,-0.00561529969850072
2016-12-05,0.007372577830289551
2016-12-06,0.004694580767039103
2016-12-07,0.011215233131671498
2016-12-08,0.01386312031365211
2016-12-09,0.00015172923439243924
2016-12-12,-0.0031897185954092855
2016-12-13,0.010514804377370401
2016-12-14,-0.0045241743433646064
2016-12-15,0.0027269992818810262
2016-12-16,0.0016618400716494897
2016-12-19,0.003619856321000814
2016-12-20,0.0009018781375365048
2016-12-21,0.0009007808119239069
2016-12-22,-0.006450390363913039
2016-12-23,0.0027174389503017427
2016-12-27,0.004366909156156229
2016-12-28,-0.012293992448536462
2016-12-29,-0.0057677994508330555
2016-12-30,-0.0029009194325492205
2017-01-03,-0.0029090689520610002
2017-01-04,0.013052869244579046
2017-01-05,-0.005608904065151354
2017-01-06,0.01844508889744856
2017-01-09,-0.006435909361918624
2017-01-10,0.012352971964394666
2017-01-11,-0.003720271944861131
2017-01-12,-0.01045544695207401
2017-01-13,0.0015095906583955099
2017-01-17,-0.004370785544832612
2017-01-18,0.0027245758926730534
2017-01-19,0.0007549808990048312
2017-01-20,0.003771198647422258
2017-01-23,-0.01577998247958723
2017-01-24,0.0001528556762324662
2017-01-25,0.003358692739531488
2017-01-26,0.0045648614714484115
2017-01-27,-0.012268989914762773
2017-01-30,-0.004907441064878948
2017-01-31,-0.009708432213687224
2017-02-01,0.00015548640950679982
2017-02-02,-0.0023339985219287263
2017-02-03,0.01278866698970238
2017-02-06,-0.0006160900593602525
2017-02-07,-0.0003079793153584198
2017-02-08,0.0004623669873038416
2017-02-09,0.006316289863369295
2017-02-10,0.004439707195853737
2017-02-13,0.008078080818085365
2017-02-14,0.011339397790984806
2017-02-15,-0.09029725297528979
2017-02-16,0.02333607700689644
2017-02-17,0.0036935186374871254
2017-02-21,0.01455991795016165
2017-02-22,0.006623501162831502
2017-02-23,0.002976520433949359
2017-02-24,-0.006091517504311694
2017-02-27,0.005814948715553658
2017-02-28,-0.0012502776316948294
2017-03-01,0.01110767620176567
2017-03-02,-0.01129499041986981
2017-03-03,0.005007825167242075
2017-03-06,-0.006851421070197428
2017-03-07,-0.005174126632037757
2017-03-08,-0.00015739667248348965
2017-03-09,-0.0036257738736129586
2017-03-10,-0.0020567003831155617
2017-03-13,0.006692266353763854
2017-03-14,-0.004748178026446559
2017-03-15,0.005566019241415754
2017-03-16,-0.005060648501961085
2017-03-17,-0.007789024976857739
2017-03-20,-0.0008009730137369386
2017-03-21,-0.009780354290882531
2017-03-22,-0.00841976517904175
2017-03-23,0.0016328901107693916
2017-03-24,-0.007499203144798905
2017-03-27,0.0008214666072081656
2017-03-28,0.015263254925798941
2017-03-29,-0.0014548337545216006
2017-03-30,0.012951341391111093
2017-03-31,-0.0022377547536555076
2017-04-03,-0.010251448821427811
2017-04-04,0.0063120072381448455
2017-04-05,-0.00900632588348882
2017-04-06,0.0035704345003124693
2017-04-07,-0.008085539300186628
2017-04-10,0.00228247313717711
2017-04-11,-0.011223149739692295
2017-04-12,-0.010199248236371639
2017-04-13,-0.010304031309608552
2017-04-17,0.0063812351884404706
2017-04-18,-0.007174946749733069
2017-04-19,-0.008739653512802592
2017-04-20,0.011698869467219541
2017-04-21,-0.00904968936049011
2017-04-24,0.00947056579191674
2017-04-25,0.006366189576403558
2017-04-26,0.0014984998123341864
2017-04-27,0.01645601243097894
2017-04-28,-0.003924703863849799
2017-05-01,0.011492001401960161
2017-05-02,-0.0012981611272080418
2017-05-03,0.00016248106750671454
2017-05-04,0.01836189904606922
2017-05-05,0.0006384029151627058
2017-05-08,-0.01259763103895295
2017-05-09,-0.001615186161857518
2017-05-10,-0.007279104766916178
2017-05-11,0.0068436108778533455
2017-05-12,-0.012946846114248012
2017-05-15,0.013608579183826963
2017-05-16,0.004206140634259947
2017-05-17,-0.00837651449305421
2017-05-18,-0.002761598233802842
2017-05-19,-0.00309502584309318
2017-05-22,0.0029413546042924565
2017-05-23,0.01287052279118428
2017-05-24,0.006916811286811209
2017-05-25,0.008306631911502382
2017-05-26,0.006812184022208401
2017-05-30,0.008654780220363367
2017-05-31,-0.007332196297514582
2017-06-01,0.0042430924682441695
2017-06-02,0.00532064337453475
2017-06-05,-0.006382311640065863
2017-06-06,-0.008146419073843059
2017-06-07,-0.0023692880441381625
2017-06-08,0.007916482557501325
2017-06-09,0.008168171060088047
2017-06-12,-0.0006263953829700464
2017-06-13,0.006424558619934073
2017-06-14,0.00031128385339740383
2017-06-15,-0.006848231601991439
2017-06-16,-0.00031340629626042116
2017-06-19,0.002508183520650187
2017-06-20,-0.008756825712496807
2017-06-21,-0.0026818260281764594
2017-06-22,-0.0026890375590931104
2017-06-23,-0.0004759993903397097
2017-06-26,0.002538978910541223
2017-06-27,0.0036406317676982436
2017-06-28,0.006781184390733053
2017-06-29,-0.005325844125346202
2017-06-30,-0.015433430910385404
2017-07-03,0.012316388217504137
2017-07-05,-0.00805833865899963
2017-07-06,0.0047788967078461475
2017-07-07,0.004280022586569787
2017-07-10,-0.004419771237896608
2017-07-11,-0.0025367424795335047
2017-07-12,0.0044507571590308714
2017-07-13,0.014875662266150336
2017-07-14,-0.00031184247023718914
2017-07-17,-0.0009359656207560407
2017-07-18,-0.00281016112181387
2017-07-19,0.005010230868217613
2017-07-20,0.0006231749745211346
2017-07-21,-0.00046732757807643743
2017-07-24,0.005140156382723804
2017-07-25,0.011777506213096478
2017-07-26,-0.0015316538562900606
2017-07-27,-0.0003065559571869825
2017-07-28,0.0015342578192500955
2017-07-31,0.002757778533583055
2017-08-01,0.00045832983832627683
2017-08-02,0.006414323092960528
2017-08-03,0.0024280185076244187
2017-08-04,-0.014835201599264214
2017-08-07,-0.0015365961439309794
2017-08-08,-0.00630965305862341
2017-08-09,-0.008672671543130783
2017-08-10,-0.01577881393970182
2017-08-11,-0.005555350734210096
2017-08-14,0.0036712049741505215
2017-08-15,0.0023853117628218623
2017-08-16,-0.0009520031260960016
2017-08-17,-0.02064465112029923
2017-08-18,-0.005351105780303622
2017-08-21,-0.0008151424334419399
2017-08-22,-0.0011421763408800967
2017-08-23,-0.007350432709099852
2017-08-24,-0.008885972960105404
2017-08-25,0.009131736725209505
2017-08-28,-0.0019743356438531867
2017-08-29,-0.007418443762838733
2017-08-30,-0.00016607255398937149
2017-08-31,0.004651193606040938
2017-09-01,0.0036375180838219556
2017-09-05,-0.01729816743258128
2017-09-06,-0.0030172911542403202
2017-09-07,-0.020178413527053185
2017-09-08,0.025913617624059082
2017-09-11,0.01656078052762533
2017-09-12,0.00707593170178944
2017-09-13,-0.007516219575860128
2017-09-14,-0.01009618225844644
2017-09-15,-0.003176837089861717
2017-09-18,-0.003857736003122114
2017-09-19,0.0016839805096173777
2017-09-20,0.010589900110204109
2017-09-21,0.0063206018375645545
2017-09-22,0.003471037386616027
2017-09-25,0.004941483784432599
2017-09-26,-0.008850903462946258
2017-09-27,0.012899018818710806
2017-09-28,-0.0045712270421311985
2017-09-29,0.006888481787218792
2017-10-02,0.007655952540165156
2017-10-03,-0.0037180437699376734
2017-10-04,-0.0008114250832895742
2017-10-05,0.0064956868742238605
2017-10-06,0.004517462458340837
2017-10-09,-0.007709405166932082
2017-10-10,0.0
2017-10-11,0.0009711344011782419
2017-10-12,0.011481161371556192
2017-10-13,0.00975223255160751
2017-10-16,0.012983120258734271
2017-10-17,-0.005470545561932605
2017-10-18,-0.00298619005384293
2017-10-19,0.02569359915807512
2017-10-20,-0.0030735391292346925
2017-10-23,0.0013871696271225975
2017-10-24,0.002617162461020728
2017-10-25,-0.00046073513950006806
2017-10-26,-0.0038401538126432433
2017-10-27,-0.0046260209051549595
2017-10-30,0.0035629567899113646
2017-10-31,-0.0026240743165169
2017-11-01,0.0007739276049349986
2017-11-02,0.0049490030854482114
2017-11-03,-0.04586043380483873
2017-11-06,0.00790336725362617
2017-11-07,-0.0057610514826472725
2017-11-08,-0.007403697874795889
2017-11-09,0.009242611163670755
2017-11-10,-0.0028920963465169924
2017-11-13,-0.0009667530657406775
2017-11-14,-0.008709573650142577
2017-11-15,-0.005206831846997884
2017-11-16,-0.017664320651118004
2017-11-17,0.0
2017-11-20,-0.006160529386955438
2017-11-21,-0.0010051381372899737
2017-11-22,-0.006708106602685615
2017-11-24,-0.003376349978514104
2017-11-27,-0.004574166589836226
2017-11-28,0.018039493861528033
2017-11-29,0.0080240197032726
2017-11-30,-0.005638602174691476
2017-12-01,-0.0013340197134749099
2017-12-04,-0.010354041624444643
2017-12-05,0.004555941603797242
2017-12-06,0.008399396864249287
2017-12-07,-0.0026798563766173844
2017-12-08,-0.0006716473822396818
2017-12-11,0.004705315689056189
2017-12-12,0.0023413679170087853
2017-12-13,-0.01601848763165914
2017-12-14,-0.014583820635067024
2017-12-15,0.02202715182438686
2017-12-18,0.003199134473245824
2017-12-19,0.0033568573350828412
2017-12-20,0.0036802746273303377
2017-12-21,0.0013334518761449754
2017-12-22,-0.012816561900106271
2017-12-26,0.0020234087309902726
2017-12-27,0.0018508961843555216
2017-12-28,0.007725981769764578
2017-12-29,-0.007000138738421313
2018-01-02,-0.001342306563618778
2018-01-03,0.011092152034799296
2018-01-04,0.003989330504927224
2018-01-05,0.0041392776099293815
2018-01-08,-0.006595420913164229
2018-01-09,0.006307017658092828
2018-01-10,0.006102625118134197
2018-01-11,0.0024591684873287445
2018-01-12,-0.0029435200232627023
2018-01-16,0.001475952662604696
2018-01-17,0.005895718023789298
2018-01-18,0.0017909274892440319
2018-01-19,0.0003253565887839649
2018-01-22,-0.008936023430727302
2018-01-23,0.021967435254175438
2018-01-24,0.03176109191022913
2018-01-25,0.007462772753192182
2018-01-26,-0.0018519805495114117
2018-01-29,-0.0064934202654231
2018-01-30,-0.01416115117955652
2018-01-31,0.008997396148234138
2018-02-01,0.003911260224023438
2018-02-02,-0.017609512399659355
2018-02-05,-0.03822969959043765
2018-02-06,-0.0061024719705454755
2018-02-07,0.0034847750362800856
2018-02-08,-0.03621627452478282
2018-02-09,0.033287650149875114
2018-02-12,-0.01012960616415648
2018-02-13,-0.00301964306200575
2018-02-14,-0.00033638454268503093
2018-02-15,-0.003030042542816358
2018-02-16,0.004052204833048023
2018-02-20,0.009584725893233559
2018-02-21,0.002331695924086663
2018-02-22,-0.0036558895239235945
2018-02-23,0.0018347681913324365
2018-02-26,-0.01764623730135051
2018-02-27,-0.013217721606626376
2018-02-28,-0.015284526242991925
2018-03-01,-0.01517263782144651
2018-03-02,0.000708362608648816
2018-03-05,0.019642490665778833
2018-03-06,0.007115643877461997
2018-03-07,-0.012407358634212051
2018-03-08,-0.018147075309013716
2018-03-09,0.005331603106289995
2018-03-12,0.0007071924517114692
2018-03-13,-0.011835564741931703
2018-03-14,-0.012405570771533814
2018-03-15,-0.004915364153851187
2018-03-16,-0.006586192405863778
2018-03-19,0.002762695836182605
2018-03-20,0.02167104709653045
2018-03-21,0.00377495483878465
2018-03-22,-0.018445513068248043
2018-03-23,-0.025542479335724733
2018-03-26,0.014977939301749732
2018-03-27,-0.007931946200712692
2018-03-28,0.013759838633535137
2018-03-29,-0.0018343366656763394
2018-04-02,-0.02388807872734444
2018-04-03,0.011483356454437876
2018-04-04,0.009119589225432545
2018-04-05,0.006086506703917971
2018-04-06,-0.017415301571618413
2018-04-09,-0.005596947924158324
2018-04-10,0.004127564690931118
2018-04-11,-0.0029898629286063683
2018-04-12,0.0024365215417399
2018-04-13,0.00186957230513074
2018-04-16,0.012875493966453488
2018-04-17,-0.00036865953437326127
2018-04-18,0.003686083316984945
2018-04-19,0.013220758767940932
2018-04-20,0.004530698474943362
2018-04-23,-0.0045102638294896025
2018-04-24,-0.0016309477181538634
2018-04-25,0.005627062858368559
2018-04-26,0.002526945713620332
2018-04-27,0.012783819374236893
