Date,ISRG
2016-04-19,-0.0052154963860704395
2016-04-20,0.03342898363889879
2016-04-21,-0.004111286943710435
2016-04-22,-0.0058575222613443945
2016-04-25,0.0009244939573795907
2016-04-26,-0.009769170610573141
2016-04-27,0.0008062792292504728
2016-04-28,-0.002385431803182958
2016-04-29,-0.008139277592358662
2016-05-02,0.011175693477843529
2016-05-03,-0.023257003976810853
2016-05-04,-0.005625314392040726
2016-05-05,0.0002763771950415883
2016-05-06,0.005915582954024057
2016-05-09,0.00791656950577635
2016-05-10,0.0043278279302898515
2016-05-11,0.0018035185104210427
2016-05-12,0.008937582632328134
2016-05-13,-0.00708991553815963
2016-05-16,0.010273421005188021
2016-05-17,-0.02186474184995557
2016-05-18,0.006163764591686993
2016-05-19,-0.0022713192486865097
2016-05-20,0.014091319375646671
2016-05-23,-0.00621267753104604
2016-05-24,0.0159389360069091
2016-05-25,0.006842372458233381
2016-05-26,-0.009081843371490872
2016-05-27,-0.0008631560389995574
2016-05-31,-0.0030472758083358586
2016-06-01,0.004695123151781999
2016-06-02,0.0027442561317208014
2016-06-03,-0.004066031536039683
2016-06-06,-0.0019157585915594577
2016-06-07,0.0004247648264474879
2016-06-08,0.010992548283256687
2016-06-09,0.008275248624343146
2016-06-10,-0.010197458776112112
2016-06-13,0.0039120994469934445
2016-06-14,0.0013818194688364205
2016-06-15,0.00018598267625136167
2016-06-16,-0.0024491503279104876
2016-06-17,-0.002781558212500257
2016-06-20,0.009879396739744584
2016-06-21,-0.004490192087620359
2016-06-22,0.009733855018040138
2016-06-23,0.015150892317707276
2016-06-24,-0.024950133270398744
2016-06-27,-0.023138213362933757
2016-06-28,0.013827529131471339
2016-06-29,0.02992441641420518
2016-06-30,0.005610235665602037
2016-07-01,0.007408475552663996
2016-07-05,-0.0024613959644648187
2016-07-06,0.008681029401160556
2016-07-07,0.007248983253772323
2016-07-08,0.00524211600699509
2016-07-11,-0.007571772885452632
2016-07-12,0.0023898566850399927
2016-07-13,-0.0036575811788917
2016-07-14,0.004101973039337015
2016-07-15,-0.007726489861205277
2016-07-18,0.00023865331519168365
2016-07-19,0.0020282739774506453
2016-07-20,0.046361090510383285
2016-07-21,-0.017210722080909457
2016-07-22,-0.002286764502013372
2016-07-25,-0.004351733193036722
2016-07-26,0.00036424613554952856
2016-07-27,-0.005155691276146346
2016-07-28,0.010262287956442684
2016-07-29,0.008216283833776261
2016-08-01,-0.002716442217647219
2016-08-02,-0.004871247654923527
2016-08-03,-0.003997120521909925
2016-08-04,0.00852084218185789
2016-08-05,-0.00037490829002717607
2016-08-08,-0.0007067200800210394
2016-08-09,0.005542399794493891
2016-08-10,-0.004937740842870464
2016-08-11,0.0033177367876648933
2016-08-12,-0.006642259491674629
2016-08-15,0.002995949614460036
2016-08-16,-0.0100289346496244
2016-08-17,-0.004577036030371628
2016-08-18,0.0039830266135716386
2016-08-19,0.002989965513494397
2016-08-22,0.0066601630367491005
2016-08-23,0.005359356397150794
2016-08-24,-0.014900274792386314
2016-08-25,0.0012544283071938
2016-08-26,-0.001689881109151803
2016-08-29,0.0032979104049304375
2016-08-30,-2.916158544352676e-05
2016-08-31,-0.0016144204649990446
2016-09-01,0.004763864453086297
2016-09-02,-0.0019139138971713265
2016-09-06,0.006900369721444699
2016-09-07,-0.004400407675941964
2016-09-08,0.0015649949009306496
2016-09-09,-0.021601591400255193
2016-09-12,0.010602987276415288
2016-09-13,-0.016330325338494878
2016-09-14,0.0013239961066628947
2016-09-15,0.01644574667339782
2016-09-16,0.0031862945077894
2016-09-19,0.01046079687170498
2016-09-20,0.007670668361359212
2016-09-21,0.005995363347256033
2016-09-22,0.021534511052926586
2016-09-23,-0.011111189720854009
2016-09-26,-0.004195844896342837
2016-09-27,0.018310611655672604
2016-09-28,-0.003360243054148615
2016-09-29,0.0030929039231024635
2016-09-30,0.006722353121142888
2016-10-03,-0.009505686852969042
2016-10-04,-0.001838603969353203
2016-10-05,0.0020652448346123453
2016-10-06,-0.0026597593499156913
2016-10-07,0.0025830579889902783
2016-10-10,0.009149950536543328
2016-10-11,-0.01974860365370723
2016-10-12,0.0008870420232292009
2016-10-13,0.003530535890224007
2016-10-14,0.0020603985111773415
2016-10-17,-0.007651250798265896
2016-10-18,0.017323513068999707
2016-10-19,-0.05625368960289523
2016-10-20,0.0010129364117272832
2016-10-21,-0.005573267250254643
2016-10-24,0.010294720216414532
2016-10-25,-0.008029241273788457
2016-10-26,-0.020279638025144875
2016-10-27,-0.003740285191201842
2016-10-28,0.005005804438912742
2016-10-31,0.008296404225339726
2016-11-01,-0.003511487785805123
2016-11-02,-0.004703437861921178
2016-11-03,0.01009649215065811
2016-11-04,-0.0027922700012911195
2016-11-07,0.010440607952619807
2016-11-08,0.009875760511795395
2016-11-09,-0.049143965646578525
2016-11-10,-0.024468109550449868
2016-11-11,-0.021651611902244183
2016-11-14,0.004567734462900042
2016-11-15,0.02553626452319535
2016-11-16,0.004386899118150156
2016-11-17,0.017470739707494687
2016-11-18,0.00044307833287171583
2016-11-21,0.010994254590314556
2016-11-22,-0.03304690696337054
2016-11-23,0.007919252093635532
2016-11-25,0.017403326880956804
2016-11-28,-0.013434723128671111
2016-11-29,0.004045196539812945
2016-11-30,-0.010102920273268645
2016-12-01,-0.017724529641841236
2016-12-02,0.006816069500909627
2016-12-05,0.00048696350696553203
2016-12-06,-0.024114898929600614
2016-12-07,-0.004150648639650201
2016-12-08,0.0007269006599788241
2016-12-09,0.009282339822247687
2016-12-12,0.013643401010907885
2016-12-13,0.0035187141069707994
2016-12-14,0.0009749530986018495
2016-12-15,0.0037857779095145094
2016-12-16,0.0037402300767495067
2016-12-19,-0.005425697407289376
2016-12-20,-0.006113729271521318
2016-12-21,-0.005867477343222016
2016-12-22,0.011566179114815611
2016-12-23,0.004971874221899375
2016-12-27,-0.0019352526759082167
2016-12-28,-0.006192168197287851
2016-12-29,0.0015733802599604552
2016-12-30,-0.0037388768655955973
2017-01-03,0.012015673842029395
2017-01-04,-0.019165069675600388
2017-01-05,0.005432930033150374
2017-01-06,0.005055970108772234
2017-01-09,0.008158982334132814
2017-01-10,0.03259012583825793
2017-01-11,0.024101442691700115
2017-01-12,-0.019582397307688737
2017-01-13,-0.0002557054273476522
2017-01-17,-0.0014593192673839628
2017-01-18,-0.0010093712104612962
2017-01-19,-0.007555823925401883
2017-01-20,-0.001990673115259467
2017-01-23,-0.002618924023601532
2017-01-24,0.0168236165041471
2017-01-25,0.050972179954424934
2017-01-26,-0.01777146456286338
2017-01-27,0.005424975018270661
2017-01-30,-0.0016779503438740795
2017-01-31,0.003709376029463307
2017-02-01,0.0062510724344666535
2017-02-02,0.004504836426433068
2017-02-03,0.002813622562095164
2017-02-06,0.004030606202586107
2017-02-07,-0.0010213579326764366
2017-02-08,-0.002229277440714661
2017-02-09,0.003856694771440905
2017-02-10,0.00019848452828186147
2017-02-13,0.007342080880749835
2017-02-14,0.005937788004408473
2017-02-15,0.0025457710052760874
2017-02-16,0.006599265415585975
2017-02-17,0.0044215529817359656
2017-02-21,0.010363452333823409
2017-02-22,-0.00012285475435702686
2017-02-23,0.004466741101408989
2017-02-24,0.002053446762354749
2017-02-27,-0.003840633690115114
2017-02-28,0.004046084938317263
2017-03-01,0.0055495307145772
2017-03-02,0.001997052693412993
2017-03-03,0.002989608634144325
2017-03-06,-0.012204716787178493
2017-03-07,-0.00754386056607137
2017-03-08,-0.002793979073839714
2017-03-09,0.010863769548287605
2017-03-10,-0.002527085377198812
2017-03-13,-0.00036775227787555487
2017-03-14,0.008434468108676096
2017-03-15,0.008904458593998577
2017-03-16,-0.004205378433480456
2017-03-17,0.008473150333750734
2017-03-20,0.0002667535760134676
2017-03-21,-0.005439845670241694
2017-03-22,0.0031637518175233748
2017-03-23,-0.002846379729812276
2017-03-24,0.01584066084637259
2017-03-27,0.012295484037530002
2017-03-28,-0.003714214355430401
2017-03-29,0.0015828047512165266
2017-03-30,0.0007575089747371422
2017-03-31,0.0002740273507613189
2017-04-03,-0.0022961644530701264
2017-04-04,-0.003099247483387857
2017-04-05,0.0006033840849093419
2017-04-06,-3.9337190838484304e-05
2017-04-07,0.005702946795571595
2017-04-10,-0.00010427860019623925
2017-04-11,-0.0028812541234626288
2017-04-12,-0.0007452433168705364
2017-04-13,0.0006935096249953698
2017-04-17,0.0045632714201087055
2017-04-18,-0.011636366366344908
2017-04-19,0.06368692856025437
2017-04-20,0.008357063139761145
2017-04-21,-0.0012523935006046871
2017-04-24,0.010756908851803804
2017-04-25,0.006154404292549209
2017-04-26,0.008195936171618623
2017-04-27,0.0030454549234222306
2017-04-28,-0.0008248183905691375
2017-05-01,0.004426512943679128
2017-05-02,0.0061936887202582724
2017-05-03,0.0006628542724431696
2017-05-04,0.002235884789306475
2017-05-05,0.003918617249242473
2017-05-08,-0.011463252346069819
2017-05-09,0.0028306497109162887
2017-05-10,-0.00013046077491585262
2017-05-11,0.0022181225515560676
2017-05-12,-0.0014320792413929917
2017-05-15,0.008237353493121491
2017-05-16,0.010344763568325588
2017-05-17,-0.009878213834868088
2017-05-18,0.010576042172484534
2017-05-19,0.012035180064204454
2017-05-22,0.02494457834214936
2017-05-23,0.005605146962491814
2017-05-24,0.003154830814112497
2017-05-25,0.008556762539023266
2017-05-26,0.0030741188577581013
2017-05-30,0.004470783774239484
2017-05-31,0.00027340270047671034
2017-06-01,0.0048104521937666345
2017-06-02,0.006103889011288999
2017-06-05,-0.002898244226865354
2017-06-06,0.0025487527912357866
2017-06-07,0.008265210554653013
2017-06-08,-0.0023068931103670254
2017-06-09,-0.014529178354446337
2017-06-12,-0.014241483191408055
2017-06-13,0.00546889977540288
2017-06-14,-0.0026424621408630555
2017-06-15,-0.0076062912168838315
2017-06-16,0.017687457373006144
2017-06-19,0.024386783987748295
2017-06-20,0.0034252778161221187
2017-06-21,0.013728821170669425
2017-06-22,0.0009335877739977683
2017-06-23,-0.005470797919568282
2017-06-26,-0.008957347137541816
2017-06-27,-0.00471052083979806
2017-06-28,0.01100410999884538
2017-06-29,-0.016707012620705952
2017-06-30,0.00523378121857343
2017-07-03,-0.014657275897272393
2017-07-05,0.01782651365263499
2017-07-06,-0.0035071189816135995
2017-07-07,0.010130518468765892
2017-07-10,0.003155848172281761
2017-07-11,-0.005025107050734889
2017-07-12,0.006206977194019636
2017-07-13,-0.010333857979920924
2017-07-14,0.014075084725959641
2017-07-17,-0.003845575571623794
2017-07-18,-0.0015188055298107628
2017-07-19,0.021275021597073618
2017-07-20,0.005109695381359192
2017-07-21,-0.045547633227161044
2017-07-24,0.023396971451132842
2017-07-25,-0.004477588186314496
2017-07-26,-0.001068859661393362
2017-07-27,-0.012776679412041525
2017-07-28,0.01003385957857783
2017-07-31,-0.0031236824916855976
2017-08-01,0.002888307882042751
2017-08-02,-0.008501905556744571
2017-08-03,0.0012755237220476445
2017-08-04,-0.003307756126177397
2017-08-07,0.005971596695794723
2017-08-08,-0.0024022292758056896
2017-08-09,0.009707011995609971
2017-08-10,-0.014913405667705493
2017-08-11,0.013847944862079409
2017-08-14,0.023677373891511033
2017-08-15,0.021574633297509527
2017-08-16,0.003582386135777549
2017-08-17,-0.01597733632367948
2017-08-18,0.011519852529630059
2017-08-21,-0.0016356409704240127
2017-08-22,0.014144673910111871
2017-08-23,-0.009963870153580245
2017-08-24,0.003962859190657753
2017-08-25,-0.012063674797681223
2017-08-28,0.007530978088357676
2017-08-29,0.001419879821717318
2017-08-30,0.008750244696560605
2017-08-31,0.008664277199514459
2017-09-01,0.0020703865826536827
2017-09-05,0.01459146383883092
2017-09-06,0.0009104721642496649
2017-09-07,0.013791475808669018
2017-09-08,0.0059046599704479785
2017-09-11,0.0027719643881376488
2017-09-12,-0.000459085981484475
2017-09-13,-0.0020287253047457376
2017-09-14,-0.002282124468850233
2017-09-15,-0.0023738598253326693
2017-09-18,0.007957316492350985
2017-09-19,-0.0007837139747187694
2017-09-20,0.0008609094061642342
2017-09-21,-0.015443863678063274
2017-09-22,0.001271568187227512
2017-09-25,-0.013746689237994048
2017-09-26,-0.0006881033643968415
2017-09-27,0.007318234705600002
2017-09-28,0.0017576483584889058
2017-09-29,0.019495450608615794
2017-10-02,0.013959542746651676
2017-10-03,0.012645264202936435
2017-10-04,0.010252398757850001
2017-10-05,0.004405949088231109
2017-10-06,-0.0048362861984994066
2017-10-09,-0.018978063828190783
2017-10-10,0.001071635091308476
2017-10-11,0.01492996341011299
2017-10-12,0.006217208097674121
2017-10-13,-0.0006619662120070924
2017-10-16,-0.02412435594804674
2017-10-17,0.004101293242272597
2017-10-18,-0.0017746401123338584
2017-10-19,0.008719689159396582
2017-10-20,0.03390589861506843
2017-10-23,0.010660735730170456
2017-10-24,-0.005434779278424173
2017-10-25,0.0025034123718796764
2017-10-26,-0.00016108138524828508
2017-10-27,0.003813467823434946
2017-10-30,0.006180140382250787
2017-10-31,-0.0019410133740288549
2017-11-01,0.0018115543250745159
2017-11-02,0.009866010024201621
2017-11-03,0.011849840741038342
2017-11-06,0.0015095182086304337
2017-11-07,0.016136932984724073
2017-11-08,0.0033244759463939566
2017-11-09,-0.005964205433379721
2017-11-10,-0.0021795419546274397
2017-11-13,0.0076320612682272415
2017-11-14,-0.00293276015200572
2017-11-15,-0.0032739053515625782
2017-11-16,0.01054680727196855
2017-11-17,-0.003351974009995984
2017-11-20,0.0014013531367915721
2017-11-21,0.013892125795973431
2017-11-22,-0.004767983814632837
2017-11-24,0.003933450151039297
2017-11-27,0.013939516785952621
2017-11-28,-0.0036413586589169045
2017-11-29,-0.019715033195066067
2017-11-30,0.013897997530653461
2017-12-01,-0.007804242300786357
2017-12-04,-0.06733728247685855
2017-12-05,-0.0012163929756693337
2017-12-06,0.025818676894474146
2017-12-07,0.012505291201780677
2017-12-08,-0.01086559534683662
2017-12-11,-0.015963725717066835
2017-12-12,-0.008191708552766519
2017-12-13,0.0015925169372497106
2017-12-14,-0.02834969280009736
2017-12-15,0.025820938053680464
2017-12-18,0.005488411507347246
2017-12-19,-0.01223450030245754
2017-12-20,-0.0003810647457415106
2017-12-21,-0.016012628049103528
2017-12-22,0.005064563958038448
2017-12-26,0.007352189509830076
2017-12-27,0.006177738506372599
2017-12-28,0.0021190021351691346
2017-12-29,-0.010654140287373437
2018-01-02,0.028251233405533815
2018-01-03,0.022838106650455048
2018-01-04,-0.017977200311616093
2018-01-05,0.005544974017915871
2018-01-08,0.033904053335909845
2018-01-09,0.014648181047606679
2018-01-10,0.06579465915547433
2018-01-11,-0.005639947724889849
2018-01-12,-0.005529622699394499
2018-01-16,0.0024580328658252437
2018-01-17,0.026257526097172024
2018-01-18,0.0022500608705706693
2018-01-19,0.0026847939968086543
2018-01-22,0.0016388325763991851
2018-01-23,0.01292802074019428
2018-01-24,-0.004709378641124529
2018-01-25,0.028184151004677638
2018-01-26,-0.021275565070659197
2018-01-29,-0.008858824667080545
2018-01-30,-0.01948029126752404
2018-01-31,0.008951984992575213
2018-02-01,-0.013320395865312529
2018-02-02,-0.02103679520706625
2018-02-05,-0.04304972317461575
2018-02-06,0.023357868393597103
2018-02-07,-0.02155120371340924
2018-02-08,-0.04420192748147145
2018-02-09,0.02891036435468264
2018-02-12,0.014252643229546003
2018-02-13,0.008757597422527796
2018-02-14,0.019626902110541078
2018-02-15,0.02115201117153731
2018-02-16,-0.00616399501158349
2018-02-20,0.013894895491713521
2018-02-21,-0.012329315455775314
2018-02-22,0.007753938178606923
2018-02-23,0.01839015132514743
2018-02-26,0.010502727351185293
2018-02-27,-0.0023610856797959823
2018-02-28,-0.0105109962907739
2018-03-01,-0.03357953495202093
2018-03-02,0.012763024183735538
2018-03-05,0.016435468913001294
2018-03-06,0.005303476532882323
2018-03-07,0.009284820761111146
2018-03-08,0.004413868731590664
2018-03-09,0.018734473345185743
2018-03-12,-0.003428290762124586
2018-03-13,0.002893312541473181
2018-03-14,0.001249382197920701
2018-03-15,0.0026770818447385825
2018-03-16,-0.013779831157242572
2018-03-19,-0.020648832164908315
2018-03-20,0.007801156881162896
2018-03-21,-0.012087710494247283
2018-03-22,-0.026094759527309663
2018-03-23,-0.035636555312154705
2018-03-26,0.04001002343580207
2018-03-27,-0.02384854718592566
2018-03-28,-0.006983827460985248
2018-03-29,0.025944945954333498
2018-04-02,-0.028922285516214674
2018-04-03,0.006435684942956765
2018-04-04,-0.003841756527190987
2018-04-05,0.010449909545202196
2018-04-06,-0.023564481137876125
2018-04-09,0.02294786411778138
2018-04-10,0.032170637243401634
2018-04-11,-0.015715277335144107
2018-04-12,0.007109598808117346
2018-04-13,-0.0010119218176519729
2018-04-16,0.00904420764979652
2018-04-17,0.040800135585045805
2018-04-18,0.08170858497458622
2018-04-19,-0.017663402238739745
2018-04-20,-0.013918010331167574
2018-04-23,-0.01847588681868939
2018-04-24,-0.025388486851049108
2018-04-25,0.003413693768941739
2018-04-26,0.01879166108346042
2018-04-27,0.0018825979112500058
2018-04-30,-0.01398113095678788
2018-05-01,0.015359145812445796
