Date,HPQ
2018-05-11,-0.0017582900454010675
2018-05-14,-0.006164535476996358
2018-05-15,-0.023482766589541626
2018-05-16,0.008620544067321045
2018-05-17,0.0031492571765063815
2018-05-18,-0.007174867867890011
2018-05-21,-0.0022585815509618135
2018-05-22,-0.0009055214817902391
2018-05-23,-0.007702703990238313
2018-05-24,0.0009132673073259934
2018-05-25,-0.00045583108183577803
2018-05-29,-0.027841321829031762
2018-05-30,0.04037567433024836
2018-05-31,-0.005866641129813832
2018-06-01,0.02950554057907362
2018-06-04,0.002645361681249181
2018-06-05,0.029903011314230676
2018-06-06,0.0038429240279194143
2018-06-07,0.001701450622874967
2018-06-08,0.006794037159374433
2018-06-11,0.012652932156625551
2018-06-12,-0.010514941617884022
2018-06-13,-0.003386774994633468
2018-06-14,0.011045087238620965
2018-06-15,-0.008823928227675193
2018-06-18,0.002543668464785931
2018-06-19,-0.005496807271363924
2018-06-20,-0.00935358685448695
2018-06-21,0.008583632117381557
2018-06-22,0.012766024021332756
2018-06-25,-0.029832035902720877
2018-06-26,-0.0017323607718839895
2018-06-27,-0.010412202322155895
2018-06-28,-0.0061377969225894224
2018-06-29,0.0008826520136751004
2018-07-02,0.007492272088567287
2018-07-03,-0.011811240892992125
2018-07-05,0.007083030034000348
2018-07-06,0.011428206264361807
2018-07-09,0.01564514242509052
2018-07-10,0.021394865039081834
2018-07-11,-0.03393334678284787
2018-07-12,0.020381563068281316
2018-07-13,0.007649848988322772
2018-07-16,-0.005904915087010965
2018-07-17,0.0008484389518506052
2018-07-18,-0.002543159140276474
2018-07-19,-0.01444981688034197
2018-07-20,-0.01078051567665228
2018-07-23,0.004359431154832949
2018-07-24,-0.002170306650593923
2018-07-25,0.01304922204812109
2018-07-26,0.006870144103196862
2018-07-27,-0.00938181317368314
2018-07-30,-0.005596292750866483
2018-07-31,-0.0008659094847880411
2018-08-01,-0.0030328933052498064
2018-08-02,0.008691919845941198
2018-08-03,0.0056013227329716475
2018-08-06,0.01713773817314146
2018-08-07,0.010530855828658314
2018-08-08,0.006252487257080164
2018-08-09,-0.0024854148118299557
2018-08-10,-0.003737511027019691
2018-08-13,-0.00791995742527063
2018-08-14,0.014705503730241265
2018-08-15,-0.004968872037092287
2018-08-16,0.004577786266641182
2018-08-17,0.01657009570559187
2018-08-20,0.0
2018-08-21,-0.002037843111833748
2018-08-22,0.0
2018-08-23,0.005716945084495828
2018-08-24,-0.019488725595555256
2018-08-27,0.007453656315488333
2018-08-28,0.006575981770048367
2018-08-29,0.024091746646235146
2018-08-30,-0.013955655976193082
2018-08-31,-0.0032347610591126896
2018-09-04,0.006491004813589107
2018-09-05,-0.005239801883399786
2018-09-06,0.0
2018-09-07,0.0012156142313228813
2018-09-10,-0.0024283738627968177
2018-09-11,0.0068949805430704725
2018-09-12,-0.0032413343271915362
2018-09-13,0.016666452976758617
2018-09-14,0.0011997846922453537
2018-09-17,-0.0011983469339380548
2018-09-18,0.0059977769875600995
2018-09-19,0.003974488815209121
2018-09-20,0.017023023966500128
2018-09-21,0.005449582917304685
2018-09-24,0.001548465613869121
2018-09-25,-0.01198295525130011
2018-09-26,0.016040765601158746
2018-09-27,-0.01309224598057146
2018-09-28,0.005462621401945311
2018-10-01,-0.006596880503620506
2018-10-02,0.018750025084472766
2018-10-03,-0.0007669485224628403
2018-10-04,0.013814110581102046
2018-10-05,-0.04087791477830327
2018-10-08,-0.013023023979190196
2018-10-09,-0.0015993307651049893
2018-10-10,-0.028433978575211127
2018-10-11,-0.05152526854380657
2018-10-12,0.028683377946290722
2018-10-15,-0.004647347891395981
2018-10-16,0.01697812068365212
2018-10-17,-0.003756788367289432
2018-10-18,-0.0041891826013733535
2018-10-19,0.00294513591171941
2018-10-22,0.011325592905282456
2018-10-23,-0.007051082314921797
2018-10-24,-0.03675867547479672
2018-10-25,0.031656582689767676
2018-10-26,-0.027742735755250436
2018-10-29,-0.004755743363823783
2018-10-30,0.028236414408936428
2018-10-31,0.019856189330189178
2018-11-01,0.014498686846200703
2018-11-02,0.0057166111797015695
2018-11-05,0.00040609846189965104
2018-11-06,0.00974007933063814
2018-11-07,0.02371367949068004
2018-11-08,0.001178303934681324
2018-11-09,-0.019607758620285742
2018-11-12,-0.0404001989544569
2018-11-13,-0.0016671313080546257
2018-11-14,-0.00918623007298125
2018-11-15,0.01854179163074865
2018-11-16,-0.0004134319308842782
2018-11-19,-0.02524837192061391
2018-11-20,-0.03991484454370631
2018-11-21,0.0022114751953561385
2018-11-23,-0.0066199969884180865
2018-11-26,0.013327696046794513
2018-11-27,-0.003507168272739558
2018-11-28,0.030795938432932157
2018-11-29,-0.024327542275436542
2018-11-30,0.006124120526538546
2018-12-03,0.04130462290552406
2018-12-04,-0.02964533605473585
2018-12-06,0.033562612840474904
2018-12-07,-0.04537891564671026
2018-12-10,0.0
2018-12-11,-0.016572082389401
2018-12-12,0.007146181321277867
2018-12-13,-0.011529871941397096
2018-12-14,-0.012561733651226148
2018-12-17,-0.026806098404903222
2018-12-18,-0.0004667444574095736
2018-12-19,-0.040168186252178995
2018-12-20,-0.0233578686719792
2018-12-21,-0.020926308512671743
2018-12-24,-0.013740808798560766
2018-12-26,0.04901967745418512
2018-12-27,0.0024591956505857215
2018-12-28,-0.0019622508842992437
2018-12-31,0.005899493064438932
2019-01-02,0.008309043157835205
2019-01-03,-0.03393129307034559
2019-01-04,0.039638767529837304
2019-01-07,0.011100428044047206
2019-01-08,0.012410434327264186
2019-01-09,0.0
2019-01-10,0.01225852717136644
2019-01-11,-0.013972926012412512
2019-01-14,-0.017949881448456995
2019-01-15,0.01058181978360273
2019-01-16,0.001903862401563261
2019-01-17,0.008551213395214141
2019-01-18,0.02449350516119453
2019-01-22,-0.019770297344198662
2019-01-23,0.005628539745580641
2019-01-24,0.015392071971384036
2019-01-25,0.01515842050073557
2019-01-28,-0.005429991424690805
2019-01-29,-0.0045498236015083515
2019-01-30,0.014625504058983552
2019-01-31,-0.007657472562762724
2019-02-01,0.010440130386667024
2019-02-04,0.013027794667870296
2019-02-05,0.011086411281723274
2019-02-06,0.011842254912845851
2019-02-07,-0.009102764519302808
2019-02-08,0.0026244741555510043
2019-02-11,-0.002617604320661937
2019-02-12,0.021434900732233197
2019-02-13,-0.0012851060898361188
2019-02-14,-0.0038591600393149683
2019-02-15,0.0021523972854569084
2019-02-19,-0.001288460830964011
2019-02-20,0.00559111169161941
2019-02-21,0.0004279205961217336
2019-02-22,0.014963714324055521
2019-02-25,0.007160635810734339
2019-02-26,-0.00041803821502350846
2019-02-27,-0.0020922564276307787
2019-02-28,-0.1727461558723914
2019-03-01,-0.0065891553732493335
2019-03-04,-0.003571079269196087
2019-03-05,-0.008704769975604543
2019-03-06,-0.014462925247201053
2019-03-07,-0.013626824736399534
2019-03-08,-0.004250561244142026
2019-03-11,0.01600865894747261
2019-03-12,0.009533811186876795
2019-03-13,0.028856085108525997
2019-03-14,0.0015296981398469356
2019-03-15,0.015275114670416645
2019-03-18,0.0005015393636431664
2019-03-19,0.002506439740023625
2019-03-20,-0.0005002698963736396
2019-03-21,0.011505611640974633
2019-03-22,-0.043520983259535906
2019-03-25,-0.019131323613389317
2019-03-26,0.008434211199419561
2019-03-27,-0.010454710774850828
2019-03-28,0.003697842463336043
2019-03-29,0.022631417527174236
2019-04-01,0.031909339471841935
2019-04-02,-0.016458709316256925
2019-04-03,0.0015214039816096037
2019-04-04,0.0005058878098787023
2019-04-05,0.0015184437820416896
2019-04-08,0.007579757025052869
2019-04-09,-0.017552756903245093
2019-04-10,0.01939786093154905
2019-04-11,-0.001502357616480765
2019-04-12,0.01354073694785396
2019-04-15,-0.0004948388805303683
2019-04-16,0.018316472608387313
2019-04-17,-0.0034027940355206843
2019-04-18,0.0009757923622184528
2019-04-22,-0.031189298140762545
2019-04-23,0.010563286944996753
2019-04-24,-0.01095043083662306
2019-04-25,-0.013588438094464528
2019-04-26,-0.009693711042623065
2019-04-29,0.012879579095822935
2019-04-30,0.014751013341277375
2019-05-01,-0.0010028117407273607
2019-05-02,0.0055195846099438395
2019-05-03,0.01247497773059103
2019-05-06,-0.009857178452670534
2019-05-07,-0.023892333468857774
2019-05-08,-0.00407953494585267
2019-05-09,-0.01228903831610817
2019-05-10,-0.008812373568635623
2019-05-13,-0.04445625504700246
2019-05-14,0.0016420214298475955
2019-05-15,0.02349716495092191
2019-05-16,0.011211797574071092
2019-05-17,0.004224159426990948
2019-05-20,-0.0031546076883025576
2019-05-21,0.025316353605309372
2019-05-22,-0.012345569948528312
2019-05-23,-0.0005206244601845267
2019-05-24,0.04377239765485408
2019-05-28,-0.01847234489368299
2019-05-29,-0.03357046918268036
2019-05-30,0.007368437605207001
2019-05-31,-0.024033508979824925
2019-06-03,-0.001070486363515033
2019-06-04,0.03912092766650166
2019-06-05,0.008767408757653916
2019-06-06,0.005112288616177851
2019-06-07,0.0025436515897343526
2019-06-10,0.008624765841537263
2019-06-11,0.007099427246047618
2019-06-12,0.003021129576507242
2019-06-13,0.0035140152931594226
2019-06-14,-0.0040018211321370956
2019-06-17,-0.0005022375061827233
2019-06-18,0.031155779483754698
2019-06-19,0.005360381757893551
2019-06-20,0.01114910356510701
2019-06-21,-0.00767017111922097
2019-06-24,-0.0019321670585527029
2019-06-25,-0.002904482576493117
2019-06-26,0.009223224972693345
2019-06-27,-0.002405006400329701
2019-06-28,0.002410804400342581
2019-07-01,0.00962013784842064
2019-07-02,0.00333477085916134
2019-07-03,0.004748235271173851
2019-07-05,0.0
2019-07-08,-0.019848652330358596
2019-07-09,-0.005303859694919533
2019-07-10,-0.0019389499422647338
2019-07-11,0.012627602354743583
2019-07-12,0.01822560695594788
2019-07-15,0.005652233270231566
2019-07-16,-0.0018734519291799812
2019-07-17,-0.006100256610263033
2019-07-18,0.009442553201335357
2019-07-19,0.00046803326266986467
2019-07-22,0.002337216875790249
2019-07-23,0.008861759619341658
2019-07-24,-0.0027738009056119672
2019-07-25,-0.011126497864366702
2019-07-26,0.008907460092189456
2019-07-29,-0.0009293264075201924
2019-07-30,0.0018607073379686145
2019-07-31,-0.023212664888899726
2019-08-01,-0.00237631884309375
2019-08-02,-0.04049553616544821
2019-08-05,-0.04865968226887829
2019-08-06,0.004697502048462088
2019-08-07,-0.008311678172713388
2019-08-08,0.023048718814762115
2019-08-09,-0.012800781074734147
2019-08-12,-0.019709624428033812
2019-08-13,0.03386270229931698
2019-08-14,-0.0133062136965989
2019-08-15,-0.033713566885487656
2019-08-16,0.02415443809028961
2019-08-19,0.006813477446836913
2019-08-20,-0.0156165875593548
2019-08-21,0.0026437986240794853
2019-08-22,-0.0015822687435859129
2019-08-23,-0.05916539224831063
2019-08-26,0.0016845021543374639
2019-08-27,-0.00616583763741152
2019-08-28,0.0033839419778332047
2019-08-29,0.016863631486282005
2019-08-30,0.011055590066739063
2019-09-03,-0.007654494494021891
2019-09-04,0.011570370876094582
2019-09-05,0.029956729577942598
2019-09-06,0.010047385001362041
2019-09-09,-0.004712073516997095
2019-09-10,0.007426941737218806
2019-09-11,0.003686277238340807
2019-09-12,-0.0162643604445869
2019-09-13,0.017599851905558905
2019-09-16,-0.011006181760145006
2019-09-17,0.0
2019-09-18,-0.008479427321051336
2019-09-19,0.00213829491464379
2019-09-20,-0.014933596612339617
2019-09-23,0.0027073021110242124
2019-09-24,-0.01997834458522796
2019-09-25,0.014324784138901814
2019-09-26,0.000543237671383201
2019-09-27,0.005971616230696197
2019-09-30,0.02104725856845646
2019-10-01,-0.017442020810249925
2019-10-02,0.0
2019-10-03,-0.010220580185654526
2019-10-04,-0.09565204487277879
2019-10-07,0.009615237531577225
2019-10-08,-0.02976193591663079
2019-10-09,0.006135302456229175
2019-10-10,-0.022561120878486718
2019-10-11,0.013100236226195383
2019-10-14,0.01847319734257491
2019-10-15,0.01632409146723557
2019-10-16,0.013682327482342771
2019-10-17,-0.004695102811337892
2019-10-18,-0.00648540973821099
2019-10-21,0.008901595077398738
2019-10-22,0.007058921052706779
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.012266438945462088
2019-10-28,0.0173112907873314
2019-10-29,-0.0017017497092436384
2019-10-30,0.001136280343401852
2019-10-31,-0.01418859821921048
2019-11-01,0.02360395598009979
2019-11-04,0.012373395053244973
2019-11-05,0.022222206510037923
2019-11-06,0.0635873762785113
2019-11-07,-0.00919796337060963
2019-11-08,0.006704324366189507
2019-11-11,0.006147566247052927
2019-11-12,-0.005600670628938542
2019-11-13,0.0
2019-11-14,0.030721850270716278
2019-11-15,0.0024835297320064953
2019-11-18,-0.008423770115000506
2019-11-19,0.004997309034543651
2019-11-20,-0.02038773083956258
2019-11-21,-0.0025379735795623137
2019-11-22,0.01475810180033199
2019-11-25,0.010531840845787288
2019-11-26,-0.00446671934645515
2019-11-27,-0.0134595892219469
2019-11-29,0.01465393430295836
2019-12-02,-0.01245041171600092
2019-12-03,-0.010085459593281554
2019-12-04,0.020886253887815176
2019-12-05,0.013972304800992319
2019-12-06,0.008858358279932643
2019-12-09,-0.0014638997843262613
2019-12-10,-0.004631683231889117
2019-12-11,-0.0064355770537897206
2019-12-12,0.017937033154089566
2019-12-13,-0.00391599464961534
2019-12-16,0.008353950001882549
2019-12-17,-0.007309643557752654
2019-12-18,-0.0019636514998351284
2019-12-19,-0.0014757491023410507
2019-12-20,0.012807974629958085
2019-12-23,0.0
2019-12-24,0.0014586823455584597
2019-12-26,0.004856900699711453
2019-12-27,-0.007733236440114477
2019-12-30,-0.0019482366865650746
2019-12-31,0.002928227524420679
2020-01-02,0.01167904707352907
2020-01-03,-0.012506322789318958
2020-01-06,0.003896808601696833
2020-01-07,0.002426315876763452
2020-01-08,0.01306870502962032
2020-01-09,0.014811010224932808
2020-01-10,0.006591269467957961
2020-01-13,0.0037418839381835323
2020-01-14,-0.0027958706549033874
2020-01-15,0.0009347842213569546
2020-01-16,0.011671105600939757
2020-01-17,0.013844093562917825
2020-01-21,-0.0004551614303784923
2020-01-22,-0.001366106089937369
2020-01-23,0.007752066921452805
2020-01-24,-0.005430014934357685
2020-01-27,-0.018198278479448438
2020-01-28,0.0027802169064572446
2020-01-29,-0.009703939574511655
2020-01-30,0.004666092022682644
2020-01-31,-0.009753837603398763
2020-02-03,-0.0009381842159517095
2020-02-04,0.011736969110149875
2020-02-05,0.010673065254094727
2020-02-06,0.002754897830208547
2020-02-07,-0.005036577660762931
2020-02-10,0.007823098441904763
2020-02-11,0.015068547966397006
2020-02-12,0.011246154216077109
2020-02-13,-0.011566022058683956
2020-02-14,0.00675091579970144
2020-02-18,-0.005811498807580806
2020-02-19,0.008543283646135658
2020-02-20,0.009362567872506
2020-02-21,0.002649946093173705
2020-02-24,-0.02643154665896985
2020-02-25,0.05656111579903911
2020-02-26,-0.027409196677032455
2020-02-27,-0.03654790481555881
2020-02-28,-0.049816887685137146
2020-03-02,0.05146673263848123
2020-03-03,-0.05077747405752475
2020-03-04,0.04096398249688593
2020-03-05,-0.0027780671929669154
2020-03-06,-0.006035327990702721
2020-03-09,-0.11443230768670287
2020-03-10,0.053556247920384825
2020-03-11,-0.021728237624662916
2020-03-12,-0.09555793764937903
2020-03-13,-0.018846271314502006
2020-03-16,-0.15832369527348666
2020-03-17,-0.004149326396570396
2020-03-18,-0.08958348606897093
2020-03-19,0.09839835360868432
2020-03-20,-0.03125008631454229
2020-03-23,-0.017921116587700237
2020-03-24,0.12919731194194406
2020-03-25,-0.0058177122223891375
2020-03-26,0.16644979402702376
2020-03-27,-0.06020061826343759
2020-03-30,0.058125937768153335
2020-03-31,-0.026906062398129205
2020-04-01,-0.14516119002035233
2020-04-02,0.04380027091166938
2020-04-03,-0.06520333910186527
2020-04-06,0.035911736189885524
2020-04-07,0.008000127882042962
2020-04-08,0.03968234224306566
2020-04-09,0.0159034245539027
2020-04-13,-0.026925528861914683
2020-04-14,0.024452988595415892
2020-04-15,-0.057788918359114816
2020-04-16,0.01599987696656524
2020-04-17,0.018372875051907656
2020-04-20,-0.01030924740136252
2020-04-21,-0.06119798997621939
2020-04-22,0.025658908699053518
2020-04-23,-0.01149439064700608
2020-04-24,0.02599183289712026
2020-04-27,0.0020001266698910225
2020-04-28,0.03260138219493092
2020-04-29,0.04896907159880537
2020-04-30,-0.0472973821928131
2020-05-01,-0.05157962236303426
2020-05-04,0.012916403684353206
2020-05-05,-0.00604026978722616
2020-05-06,-0.01012839624850792
2020-05-07,0.019781837405923985
2020-05-08,0.047491707944828265
2020-05-11,-0.01532569691120389
2020-05-12,-0.03566798619378886
2020-05-13,-0.05447225494137797
2020-05-14,0.03200578250946062
2020-05-15,0.02412128497109367
2020-05-18,0.08479156371453866
2020-05-19,0.037841164478006784
2020-05-20,0.03407017485229269
2020-05-21,-0.006936134981930686
2020-05-22,-0.010477566003208705
2020-05-26,0.003529569444133518
2020-05-27,0.0035171553999036043
2020-05-28,-0.12324780983904848
2020-05-29,0.008660962949357698
2020-06-01,-0.0006603687196292674
2020-06-02,0.043621923947777974
2020-06-03,0.06776440215570556
2020-06-04,-0.023131923375331098
2020-06-05,0.05707348287075864
2020-06-08,0.04365340946882146
2020-06-09,-0.02745378988748337
2020-06-10,-0.034857231381321574
2020-06-11,-0.07282395688808108
2020-06-12,0.039591276814042065
2020-06-15,0.03624099527732283
2020-06-16,0.0225249754393253
2020-06-17,-0.02492763936736786
2020-06-18,0.005945473144541191
2020-06-19,-0.00827437366535122
2020-06-22,0.008939502161235957
2020-06-23,0.0047251541538002595
2020-06-24,-0.04761913898314141
2020-06-25,0.010493869741941442
2020-06-26,0.014661011921314415
2020-06-29,0.031306167625333
2020-06-30,0.01751337520231311
2020-07-01,-0.02467034060042883
2020-07-02,0.0041175866229010705
2020-07-06,0.022847303056881874
2020-07-07,-0.047537278708877584
2020-07-08,0.007216068093187866
2020-07-09,-0.02029858784662031
2020-07-10,0.035344364439912734
2020-07-13,0.005297258657218862
2020-07-14,0.041568944958719545
2020-07-15,0.0
2020-07-16,0.0022483666415316073
2020-07-17,-0.01570370162783863
2020-07-20,0.005697911612185802
2020-07-21,-0.009632022611253399
2020-07-22,0.014302311791813516
2020-07-23,-0.003947988791086043
2020-07-24,-0.009060051661934576
2020-07-27,0.0177143349188833
2020-07-28,-0.06232460088793579
2020-07-29,0.022754615545155232
2020-07-30,0.009367513149973306
2020-07-31,0.019721593780562152
2020-08-03,0.010807859542188325
2020-08-04,0.006752690759745716
2020-08-05,0.004471913047022769
2020-08-06,0.016694592545716036
2020-08-07,0.010946603523545706
2020-08-10,0.027612707021881455
2020-08-11,-0.02160187954727022
2020-08-12,0.01238578354119424
2020-08-13,-0.02234062975950346
2020-08-14,-0.010881214661799032
2020-08-17,-0.012651359035610543
2020-08-18,0.01615608033407212
2020-08-19,-0.005482365418840396
2020-08-20,0.0005512153165521116
2020-08-21,0.0044076031883553135
2020-08-24,0.023038851161356844
2020-08-25,-0.011260007933815541
2020-08-26,-0.005965091086631458
2020-08-27,0.020185342870065792
2020-08-28,0.061497244942732676
2020-08-31,-0.015113158764251011
2020-09-01,-0.014833898923268474
2020-09-02,0.030114162908565723
2020-09-03,-0.027217647130227784
2020-09-04,-0.0036270056054676925
2020-09-08,0.020783167467272268
2020-09-09,0.012853463362773487
2020-09-10,-0.03502544771518479
2020-09-11,0.014729214365254206
2020-09-14,0.002073514919364694
2020-09-15,-0.003621459892871104
2020-09-16,0.007788460313729262
2020-09-17,-0.013910585460439884
2020-09-18,-0.009926822672189473
2020-09-21,-0.03219001100139007
2020-09-22,0.005452548316513095
2020-09-23,-0.006507526735289537
2020-09-24,-0.009279311023390746
2020-09-25,0.008264224169576506
2020-09-28,0.030601110210647597
2020-09-29,0.003181481495496241
2020-09-30,0.0036998195471598105
2020-10-01,0.000526714773674053
2020-10-02,0.00473664627039283
2020-10-05,0.011524572061957894
2020-10-06,-0.01812558778721518
2020-10-07,0.014240391681934472
2020-10-08,0.008840661429457164
2020-10-09,-0.0015464045519381076
2020-10-12,0.0237479154759761
2020-10-13,-0.0075643603240191926
2020-10-14,-0.00914630587764409
2020-10-15,0.003076720382134468
2020-10-16,0.0020450074954723174
2020-10-19,-0.01224454871125702
2020-10-20,0.0005165332097216702
2020-10-21,-0.007744113248891571
2020-10-22,0.006763845013590508
2020-10-23,-0.011886289661448557
2020-10-26,-0.045501890979194104
2020-10-27,-0.014794824979320498
2020-10-28,-0.03503885774581472
2020-10-29,0.0247839417960225
2020-10-30,0.010123568114360326
2020-11-02,0.025055768235106246
2020-11-03,0.011407000712116089
2020-11-04,-0.018260146345629225
2020-11-05,0.04649862917100922
2020-11-06,0.00627315784423943
2020-11-09,0.024935159964627696
2020-11-10,0.007095965595921072
2020-11-11,-0.02566693248376617
2020-11-12,-0.022210697628554987
2020-11-13,0.03592164221569338
2020-11-16,0.03518597073825358
2020-11-17,0.009852520894942263
2020-11-18,-0.002439153344754752
2020-11-19,0.0024451173609438825
2020-11-20,-0.002439153344754752
2020-11-23,0.03618579576677683
2020-11-24,0.02642767743589558
2020-11-25,0.022988491604152728
2020-11-27,0.0008988838825048084
2020-11-30,-0.015267202328109408
2020-12-01,0.020519701871085427
2020-12-02,0.019660378309867443
2020-12-03,0.0184048690038634
2020-12-04,0.02323590283096366
2020-12-07,-0.004205062393192405
2020-12-08,0.0014474444585923507
2020-12-09,-0.014030704968771457
2020-12-10,-0.0008622499439394637
2020-12-11,-0.002589554965227725
2020-12-14,0.0043269388601663294
2020-12-15,0.021542533903490924
2020-12-16,0.011387692396102267
2020-12-17,0.010008430676594182
2020-12-18,0.009908980613003049
2020-12-21,-0.018806122097412725
2020-12-22,0.006666665437833563
2020-12-23,0.0020694444927635836
2020-12-24,0.0020654448257533264
2020-12-28,0.00041210986666695426
2020-12-29,-0.009064687264097038
2020-12-30,0.011226609161568701
2020-12-31,0.011101971664765564
2021-01-04,-0.019520036671298868
2021-01-05,0.014516610529742069
2021-01-06,0.020441444925819452
2021-01-07,0.031650995496798506
2021-01-08,-0.00854394408181225
2021-01-11,0.009792486887584051
2021-01-12,0.00504258207108621
2021-01-13,-0.007719026743584934
2021-01-14,-0.003500411064076059
2021-01-15,-0.017564657265662365
2021-01-19,-0.0011918951132300348
2021-01-20,0.0023868108114575293
2021-01-21,0.00634911746082345
2021-01-22,-0.0035488083694940054
2021-01-25,-0.009893152205566746
2021-01-26,-0.015987207405107506
2021-01-27,0.00934199669670499
2021-01-28,0.0008047398205219825
2021-01-29,-0.021310636472173683
2021-02-01,0.005751847240446528
2021-02-02,0.01674809040705183
2021-02-03,0.013660282193653783
2021-02-04,0.02853745040650124
2021-02-05,0.007707127780547607
2021-02-08,0.043977048009725905
2021-02-09,-0.007692306445815866
2021-02-10,0.0022149207125010673
2021-02-11,0.0084712898706083
2021-02-12,0.00401744993476183
2021-02-16,-0.01200444568570469
2021-02-17,-0.03240042886106276
2021-02-18,0.004946811299778142
2021-02-19,0.026126462870948552
2021-02-22,0.0007379256396879974
2021-02-23,0.009587019867052682
2021-02-24,0.021548493076583908
2021-02-25,0.007865728416161843
2021-02-26,0.027669381965100603
2021-03-01,0.021056338237866568
2021-03-02,0.015551044516833423
2021-03-03,-0.007323493325681496
2021-03-04,-0.05868550277244011
2021-03-05,0.059850281116902826
2021-03-08,0.01378151055574306
2021-03-09,0.004471836341717328
2021-03-10,0.005315591137556419
2021-03-11,0.002643524635602912
2021-03-12,-0.0019773255849329097
2021-03-15,0.016842671526898556
2021-03-16,-0.01169205754631597
2021-03-17,0.010187216656142972
2021-03-18,-0.013988318736520178
2021-03-19,-0.007588240779021538
2021-03-22,0.012965461916635945
2021-03-23,-0.029208843109223448
2021-03-24,-0.007099638179157042
2021-03-25,0.01770514094396347
2021-03-26,0.059217227278926865
2021-03-29,-0.018635438715982056
2021-03-30,0.01577082364734439
2021-03-31,0.006020269831759739
2021-04-01,0.009448673703323474
2021-04-05,0.012792714672283267
2021-04-06,-0.00523731029086516
2021-04-07,-0.0003098111656025804
2021-04-08,0.0030979143968563605
2021-04-09,0.01853001390275355
2021-04-12,-0.007277173018158667
2021-04-13,0.009163366242924464
2021-04-14,0.004842593108703497
2021-04-15,0.012650379978735637
2021-04-16,0.010707931478128652
2021-04-19,-0.008240170494850041
2021-04-20,-0.0097922267361088
2021-04-21,0.015882575695210566
2021-04-22,-0.0038348400999259624
2021-04-23,0.019247818320930588
2021-04-26,-0.002614859327285113
2021-04-27,0.0029129239129139783
2021-04-28,-0.003194890626076141
2021-04-29,0.011072374364487159
2021-04-30,-0.017002823913406462
2021-05-03,0.010847066204814126
2021-05-04,-0.015081206792285862
2021-05-05,0.014428792249697953
2021-05-06,0.01538466151192952
2021-05-07,0.01686678696271615
2021-05-10,-0.008996368249750475
2021-05-11,-0.04709215259637023
2021-05-12,-0.04882403942959712
2021-05-13,0.013771458082039834
2021-05-14,0.016363327089520263
2021-05-17,0.003645183938493002
2021-05-18,-0.021186577654762617
2021-05-19,-0.016697684826815773
2021-05-20,0.007547137473438825
2021-05-21,-0.011860090048311012
2021-05-24,0.020530739849095037
2021-05-25,-0.013927633820419283
2021-05-26,0.009729905719465082
2021-05-27,-0.0021760165309762103
2021-05-28,-0.08940788339985795
2021-06-01,0.021553123171347943
2021-06-02,-0.002679157922162223
2021-06-03,0.005036934246142044
2021-06-04,0.023387840933780657
2021-06-07,-0.002611663877423953
2021-06-08,0.002108110343984171
2021-06-09,-0.012162913000219655
2021-06-10,-0.0026622442962860315
2021-06-11,0.003670202460436922
2021-06-14,-0.022938750963543142
2021-06-15,0.00680503656071596
2021-06-16,-0.018925196831508062
2021-06-17,-0.013434404607904127
2021-06-18,0.0010472535119019355
2021-06-21,0.018835184084567747
2021-06-22,-0.002396555694109237
2021-06-23,0.0020590932870352407
2021-06-24,0.009246617857116224
2021-06-25,0.008143772262772409
2021-06-28,0.0033659810340804786
2021-06-29,0.011070071505902002
2021-06-30,0.0016590158104974329
2021-07-01,0.005299580319994446
2021-07-02,0.011532325768200513
2021-07-06,-0.01693823938706862
2021-07-07,0.0033136340600714576
2021-07-08,-0.011889136460037752
2021-07-09,0.004010753926565469
2021-07-12,-0.027629896759805872
2021-07-13,-0.034919499292777934
2021-07-14,0.014189429589950064
2021-07-15,-0.017138849135003187
2021-07-16,-0.02064062459565308
2021-07-19,0.002543569185796013
2021-07-20,0.02247169934524118
2021-07-21,0.010989103710058234
2021-07-22,-0.025245279531416642
2021-07-23,0.01438849033886247
2021-07-26,0.009928939396919523
2021-07-27,-0.0028090047021979148
2021-07-28,0.0024649853740972283
2021-07-29,0.010888820010172218
2021-07-30,0.003127008109871099
2021-08-02,0.00935208379237129
2021-08-03,0.01338376914114825
2021-08-04,-0.015577373327262611
2021-08-05,0.0055039866155546235
2021-08-06,0.00307901743080663
2021-08-09,0.0
2021-08-10,0.01398352962573779
2021-08-11,0.012445494312825378
2021-08-12,0.009966596398406358
2021-08-13,-0.045723575539817984
2021-08-16,0.01482239747655445
2021-08-17,-0.025814954956398406
2021-08-18,-0.016039118665082674
2021-08-19,-0.015592057092952527
2021-08-20,0.015839019997042847
2021-08-23,0.01204796808400821
2021-08-24,0.011904848378127886
2021-08-25,0.01695500788858051
2021-08-26,-0.00986744047051169
2021-08-27,-0.006185546122383423
2021-08-30,0.02835433625172601
2021-08-31,0.0
2021-09-01,-0.017485074330418238
2021-09-02,0.013004995643776995
2021-09-03,0.008783628857984338
2021-09-07,-0.03424800041129339
2021-09-08,-0.016055801040041118
2021-09-09,0.0007092719841799155
2021-09-10,-0.007444076942995648
2021-09-13,0.013571488731582537
2021-09-14,-0.028893568554704707
2021-09-15,0.01415098015707672
2021-09-16,0.003220061939075869
2021-09-17,-0.012838750939497268
2021-09-20,-0.015895951038881306
2021-09-21,-0.015051462986241382
2021-09-22,0.028326622187688777
