Date,NKE
2018-05-02,0.0023490998756456882
2018-05-03,-0.019923848738015892
2018-05-04,0.017937641046944286
2018-05-07,0.01820830704006382
2018-05-08,-0.012691166595071857
2018-05-09,-0.0074497142311986675
2018-05-10,-0.00044160494832934383
2018-05-11,0.007509006336862578
2018-05-14,0.005991735927059816
2018-05-15,0.009587523271157528
2018-05-16,0.02647436541329551
2018-05-17,-0.005606676023387935
2018-05-18,0.005356684870274631
2018-05-21,0.0008411260038525548
2018-05-22,-0.0009807029222916874
2018-05-23,0.0004205636464083007
2018-05-24,0.011774802035746657
2018-05-25,0.0009697179542667023
2018-05-29,-0.018408175374508118
2018-05-30,0.01847159099118345
2018-05-31,-0.005953142988690874
2018-06-01,0.016201282736430178
2018-06-04,0.01470543068554675
2018-06-05,0.0029799060288213663
2018-06-06,0.009453114517512295
2018-06-07,0.00013380843477683868
2018-06-08,0.0018724007244246277
2018-06-11,-0.004138535171726021
2018-06-12,-0.004022083872248894
2018-06-13,-0.0024227945312340626
2018-06-14,0.007960968063760454
2018-06-15,0.015260813626101433
2018-06-18,-0.003032267103275754
2018-06-19,-0.017854825725232448
2018-06-20,0.0061943475278321
2018-06-21,-0.01043880214717563
2018-06-22,-0.006897751200306224
2018-06-25,-0.014707812292822586
2018-06-26,0.002902386152505265
2018-06-27,-0.01667571526477507
2018-06-28,0.004905417802320233
2018-06-29,0.11129724041739819
2018-07-02,-0.01669144238025344
2018-07-03,-0.026420145371448767
2018-07-05,0.0035395996040998856
2018-07-06,-0.0009147427027049737
2018-07-09,0.010460142877874334
2018-07-10,0.003753191890078389
2018-07-11,-0.0027075000353418144
2018-07-12,0.00012918654892035697
2018-07-13,0.0001292772350305338
2018-07-16,0.004781351098854136
2018-07-17,-0.003601003434320016
2018-07-18,-0.011359244622939912
2018-07-19,0.004700292111429416
2018-07-20,0.00012976692370658682
2018-07-23,-0.004807445798304721
2018-07-24,-0.013840122601979532
2018-07-25,0.02158091622708702
2018-07-26,0.012830695478345922
2018-07-27,-0.01612284448600121
2018-07-30,-0.012095458503771805
2018-07-31,0.012506794377263208
2018-08-01,0.0081912328942908
2018-08-02,0.01431552765165578
2018-08-03,0.001143819965758297
2018-08-06,0.009779043086956651
2018-08-07,0.012828657152565093
2018-08-08,-0.0003724068977597472
2018-08-09,0.009440884334590116
2018-08-10,-0.006522162953169763
2018-08-13,-0.007184670069503518
2018-08-14,-0.00012468963630118957
2018-08-15,-0.007112653046331019
2018-08-16,0.006032487734046077
2018-08-17,-0.0037475412306331446
2018-08-20,0.030470300079991297
2018-08-21,0.009369696641312375
2018-08-22,-0.00373720431158564
2018-08-23,0.0032673923830341955
2018-08-24,-0.005548491005833434
2018-08-27,0.0024258384236039987
2018-08-28,-0.0008470289957916988
2018-08-29,0.0025431405874876134
2018-08-30,-0.01678951247498306
2018-08-31,0.0123152445418524
2018-09-04,-0.031630103351162564
2018-09-05,0.004019841852766826
2018-09-06,0.006006035899134954
2018-09-07,-0.001243572513264679
2018-09-10,0.02241599484490009
2018-09-11,0.00645521477730604
2018-09-12,0.004477894401764493
2018-09-13,0.0056624495912889206
2018-09-14,0.00023996402823067697
2018-09-17,-0.0027548050772425725
2018-09-18,0.024021086480887854
2018-09-19,-0.009735092501749087
2018-09-20,0.011133972007583592
2018-09-21,0.0021080173483343234
2018-09-24,-0.014962116423765659
2018-09-25,0.006170787736702543
2018-09-26,-0.012855429682269603
2018-09-27,0.010035942225511185
2018-09-28,0.002129204617926428
2018-10-01,-0.003068809391360783
2018-10-02,-0.020009497822271016
2018-10-03,-0.0032619544674008516
2018-10-04,-0.02812121024616343
2018-10-05,-0.0007487073841937475
2018-10-08,0.001372969119675771
2018-10-09,0.00236836266595275
2018-10-10,-0.06814236285539788
2018-10-11,-0.005737791117952029
2018-10-12,0.018789274774945186
2018-10-15,-0.012119221268554803
2018-10-16,0.03320420763959686
2018-10-17,-0.012906529749994955
2018-10-18,-0.011506620372763177
2018-10-19,-0.01838584940282817
2018-10-22,0.0092974380621198
2018-10-23,-0.020694169346588742
2018-10-24,-0.01676876251248427
2018-10-25,0.013588483714950916
2018-10-26,-0.014090135420112504
2018-10-29,0.0016648834242394273
2018-10-30,0.03213753721652535
2018-10-31,0.007113113576253882
2018-11-01,0.023320903866828502
2018-11-02,-0.0027346500230729376
2018-11-05,0.01240535582573532
2018-11-06,-0.012382576573408466
2018-11-07,0.0182842140545616
2018-11-08,-0.002437010158726105
2018-11-09,-0.018256329741391464
2018-11-12,-0.016501052376599934
2018-11-13,0.0013313345842986823
2018-11-14,0.0
2018-11-15,-0.011568698756942553
2018-11-16,0.005515629158225455
2018-11-19,-0.02970275842057335
2018-11-20,-0.01930520681791248
2018-11-21,0.01757606879554774
2018-11-23,-0.012159869807369938
2018-11-26,0.01706559217500514
2018-11-27,-0.008526732874132303
2018-11-28,0.035649574750187485
2018-11-29,-0.004286265148610746
2018-11-30,0.013491589104260848
2018-12-03,0.03753992397862915
2018-12-04,-0.02758499617405108
2018-12-06,-0.0032989030765705474
2018-12-07,-0.029123588485670093
2018-12-10,-0.011317199746198381
2018-12-11,0.0146190020932635
2018-12-12,0.01019377333695859
2018-12-13,-0.01870274576648423
2018-12-14,-0.005484557419101699
2018-12-17,-0.036260774002297325
2018-12-18,0.017882626564633686
2018-12-19,-0.03063955754222536
2018-12-20,-0.02087883316454686
2018-12-21,0.07167229064019831
2018-12-24,-0.059002699904599054
2018-12-26,0.07209974334610503
2018-12-27,0.009040340722489493
2018-12-28,-0.004479616516742335
2018-12-31,0.010908242063291773
2019-01-02,-0.0010793433847673395
2019-01-03,-0.017688561759687693
2019-01-04,0.02611730355689512
2019-01-07,0.014333510574478181
2019-01-08,0.013338648176309142
2019-01-09,-0.0018245819124104168
2019-01-10,-0.0022197369089623775
2019-01-11,-0.004972542410301872
2019-01-14,0.0006576116483756334
2019-01-15,0.023524571258800586
2019-01-16,-0.002567663208989157
2019-01-17,0.018666192131906012
2019-01-18,0.016681460823919636
2019-01-22,0.003728969982448982
2019-01-23,-0.0030958621391797836
2019-01-24,-0.0007452691421316882
2019-01-25,0.0021132906196767998
2019-01-28,-0.003597748363024511
2019-01-29,-0.0012449333926687345
2019-01-30,0.01321395832689598
2019-01-31,0.007381373934617352
2019-02-01,-0.004518857838272328
2019-02-04,0.005889189929999095
2019-02-05,0.010610976123338611
2019-02-06,-0.0018103558737846415
2019-02-07,-0.003869130272340593
2019-02-08,-0.00036363530607996797
2019-02-11,0.0160270419966968
2019-02-12,0.012308767504909168
2019-02-13,0.008145670081634249
2019-02-14,-0.008431156472194279
2019-02-15,0.008266327189033973
2019-02-19,-0.009486901027599193
2019-02-20,0.003192360142384665
2019-02-21,-0.010490016165680571
2019-02-22,0.009648498863767951
2019-02-25,0.004837221199588404
2019-02-26,0.007396882670929861
2019-02-27,0.004312208560705244
2019-02-28,-0.005106042113077414
2019-03-01,0.01929611751074578
2019-03-04,-0.01743933279740184
2019-03-05,-0.0023350725686471785
2019-03-06,-0.0036286295096831234
2019-03-07,0.001527349991132354
2019-03-08,-0.005395520902798379
2019-03-11,0.012028342365418165
2019-03-12,-0.0045442493653118365
2019-03-13,0.005852657615333046
2019-03-14,0.01093928882202655
2019-03-15,-0.0008058219545213907
2019-03-18,0.011750904076376134
2019-03-19,-0.0014800967712268465
2019-03-20,-0.011403920645756904
2019-03-21,0.015226809299447863
2019-03-22,-0.0661285947143383
2019-03-25,0.0017029111427924182
2019-03-26,0.012753774935797768
2019-03-27,-0.0034779982117782993
2019-03-28,0.011433203671527226
2019-03-29,0.0020225749767317502
2019-04-01,0.01211291187276764
2019-04-02,-0.010090417598806911
2019-04-03,0.001185355048269443
2019-04-04,0.009589081458409865
2019-04-05,0.0014074410375557456
2019-04-08,-0.007845656160306969
2019-04-09,-0.005311093477929796
2019-04-10,0.0071190409091344
2019-04-11,0.0014138796140055199
2019-04-12,0.01458839507874976
2019-04-15,0.006841230211615645
2019-04-16,0.011171196481375434
2019-04-17,0.010592348113329209
2019-04-18,0.005296716726663098
2019-04-22,-0.020627508197896605
2019-04-23,0.0008014908333260351
2019-04-24,0.01097990694843931
2019-04-25,-0.00939010603507151
2019-04-26,0.008565380025853386
2019-04-29,-0.0005660016217603481
2019-04-30,-0.0048720513430565715
2019-05-01,-0.021974379004013667
2019-05-02,-0.007334102906931261
2019-05-03,0.005043181151298981
2019-05-06,-0.024854541244279216
2019-05-07,-0.01232499892015737
2019-05-08,0.0027867123643561253
2019-05-09,0.0025369161677599728
2019-05-10,0.011689803377272767
2019-05-13,-0.016914778288902088
2019-05-14,0.013812820327186115
2019-05-15,0.004064024039795555
2019-05-16,0.0032136329689567145
2019-05-17,0.003440956149493024
2019-05-20,-0.020338234174879455
2019-05-21,0.009535360681316885
2019-05-22,-0.005260590326343073
2019-05-23,-0.006730740276432834
2019-05-24,-0.005808314357226063
2019-05-28,-0.011684596248133894
2019-05-29,-0.02869481056740064
2019-05-30,0.004945314913122889
2019-05-31,-0.024038837959759363
2019-06-03,0.010630175947592857
2019-06-04,0.04694727935887699
2019-06-05,0.01347705773712704
2019-06-06,-0.0032643273579067156
2019-06-07,0.011643578433722768
2019-06-10,-0.00995031787475631
2019-06-11,0.008234263548980714
2019-06-12,-0.007566967315261519
2019-06-13,0.011860398847647557
2019-06-14,-0.002033624345380125
2019-06-17,-0.01593948766509401
2019-06-18,0.026671556428657484
2019-06-19,-0.008896684223718365
2019-06-20,0.020227401496730302
2019-06-21,0.0059830530780833335
2019-06-24,-0.014577265343090007
2019-06-25,-0.02224873521081472
2019-06-26,-0.0008471105681221447
2019-06-27,0.01344638911657059
2019-06-28,0.0034666585720006804
2019-07-01,0.01739088807334266
2019-07-02,-0.005268522605342274
2019-07-03,0.014595185555350554
2019-07-05,0.00719256755307307
2019-07-08,0.019119854184642238
2019-07-09,-0.004972957528997735
2019-07-10,-0.006815036169465327
2019-07-11,0.00972096106549536
2019-07-12,0.009400991854254803
2019-07-15,0.004039504964218121
2019-07-16,-0.009834761350576371
2019-07-17,-0.012415416577270189
2019-07-18,-0.0006856531216988815
2019-07-19,-0.010178220125921511
2019-07-22,-0.006701520587602983
2019-07-23,0.008491372927619922
2019-07-24,0.0
2019-07-25,0.006690022088372105
2019-07-26,0.0029785260250971834
2019-07-29,0.0009138490280848899
2019-07-30,-0.004793280121980437
2019-07-31,-0.013417363781411673
2019-08-01,-0.03382553877231953
2019-08-02,-0.023820734289146106
2019-08-05,-0.026743767824645936
2019-08-06,0.029504485331169672
2019-08-07,-0.00024584571786190335
2019-08-08,0.02116127774546106
2019-08-09,-0.012288950598733472
2019-08-12,-0.004025513061188368
2019-08-13,0.020453205147755282
2019-08-14,-0.027484537894549632
2019-08-15,-0.018758297809327584
2019-08-16,0.00968434605236701
2019-08-19,0.010587950338002416
2019-08-20,-0.007395585360171042
2019-08-21,0.027443149816001045
2019-08-22,0.006888930827605444
2019-08-23,-0.03444959556395388
2019-08-26,0.02250131056798499
2019-08-27,-0.0026747660716280874
2019-08-28,0.017676315564577383
2019-08-29,0.02275981428757068
2019-08-30,-0.007750057609974381
2019-09-03,0.0020117745757015637
2019-09-04,0.01984180539352609
2019-09-05,0.023972381993273784
2019-09-06,0.0030536256264994677
2019-09-09,-0.00022542714701101474
2019-09-10,-0.020750999743829657
2019-09-11,-0.0009217793210836156
2019-09-12,0.010605517843918832
2019-09-13,-0.003992322040454521
2019-09-16,-0.000572456864136095
2019-09-17,0.003666649039148373
2019-09-18,0.005593963053246442
2019-09-19,-0.004313896585978916
2019-09-20,-0.01163077083556685
2019-09-23,0.011652262972663419
2019-09-24,-0.0058160486372991205
2019-09-25,0.04163803546921119
2019-09-26,0.014976327583030358
2019-09-27,0.0015187666444445025
2019-09-30,0.01744141697382373
2019-10-01,-0.017461783474513326
2019-10-02,-0.008560938972641097
2019-10-03,0.007978918802878265
2019-10-04,0.009217171526376466
2019-10-07,0.0010744436457874595
2019-10-08,-0.015240742066985447
2019-10-09,0.00839230302170435
2019-10-10,0.005187969651684332
2019-10-11,0.009462555410884033
2019-10-14,0.010651730668296278
2019-10-15,-0.0009484570035273032
2019-10-16,0.0009493574282288808
2019-10-17,0.007166993143341793
2019-10-18,0.005650761429680129
2019-10-21,0.0012487825649483142
2019-10-22,-0.006443484944443134
2019-10-23,-0.034309591213627644
2019-10-24,-0.008882384587647452
2019-10-25,-0.006338504182174631
2019-10-28,-0.0007697784511260242
2019-10-29,-0.01728156680094184
2019-10-30,0.010192689043518
2019-10-31,-0.007096148702193217
2019-11-01,-0.004131862225123739
2019-11-04,0.007625261116729343
2019-11-05,0.00022240079560731374
2019-11-06,-0.004450036567584692
2019-11-07,0.010281484624723225
2019-11-08,-0.00652671043801234
2019-11-11,0.0026722124407521086
2019-11-12,-0.0061074882614299275
2019-11-13,0.019999956037007216
2019-11-14,-0.00021936600441119225
2019-11-15,0.019393227854081152
2019-11-18,0.012252993887996277
2019-11-19,-0.006052468244734599
2019-11-20,-0.005982227665467077
2019-11-21,-0.009565034765927294
2019-11-22,0.012804053236711743
2019-11-25,-0.004713824111436504
2019-11-26,0.004628587936553075
2019-11-27,0.008678932206941825
2019-11-29,-0.004313448010312526
2019-12-02,0.0007488557496388992
2019-12-03,-0.01175749182362984
2019-12-04,0.013627444192339855
2019-12-05,0.02208724191865108
2019-12-06,0.012631687480064713
2019-12-09,-0.0038142005894259423
2019-12-10,0.003932537163356065
2019-12-11,0.0017525878588433574
2019-12-12,0.005556487549412736
2019-12-13,0.0005117070559097492
2019-12-16,0.0106373272983451
2019-12-17,0.008501116754158877
2019-12-18,0.00923219986920154
2019-12-19,0.005766972461401787
2019-12-20,-0.011764455785405858
2019-12-23,0.0008002534244899717
2019-12-24,0.0009995986404280899
2019-12-26,0.00569196536095018
2019-12-27,0.008539390533646385
2019-12-30,-0.007580911121226719
2019-12-31,0.005059507901253202
2020-01-02,0.008784750846262845
2020-01-03,-0.0027394983031734377
2020-01-06,-0.000883052145239982
2020-01-07,-0.0004911340942205245
2020-01-08,-0.0022598289142747863
2020-01-09,-0.0006891777674472577
2020-01-10,-0.005715338609179277
2020-01-13,0.012487461610996009
2020-01-14,0.0074393319422934034
2020-01-15,-0.0012629323863273534
2020-01-16,0.005642419592458481
2020-01-17,0.011221680833434222
2020-01-21,0.0004784482414739166
2020-01-22,-0.0008602790090279644
2020-01-23,-0.014068642927592245
2020-01-24,-0.009609619380979706
2020-01-27,-0.017543998826858198
2020-01-28,0.0016957885375918913
2020-01-29,-0.00567666061620864
2020-01-30,-0.016526213762692143
2020-01-31,-0.01924845534491082
2020-02-03,0.030841182115982413
2020-02-04,0.02125520127520497
2020-02-05,-0.008285692142516066
2020-02-06,-0.002685599526651372
2020-02-07,-0.008277531316548736
2020-02-10,0.005832422818054184
2020-02-11,0.0
2020-02-12,0.029794177675268374
2020-02-13,0.003592171742227812
2020-02-14,0.0016445989481779222
2020-02-18,-0.014873582171568756
2020-02-19,0.004509989789700519
2020-02-20,0.0006830566754307821
2020-02-21,-0.022237296980183285
2020-02-24,-0.04329183221402566
2020-02-25,-0.031383276630604806
2020-02-26,-0.009688170509970395
2020-02-27,-0.037500076649381375
2020-02-28,0.01217397133261544
2020-03-02,0.03692087246817932
2020-03-03,-0.018882202668230486
2020-03-04,0.03145243739487813
2020-03-05,-0.03422497343370112
2020-03-06,-0.024508722009333184
2020-03-09,-0.048098818581799874
2020-03-10,0.04981585978822123
2020-03-11,-0.04869780160674719
2020-03-12,-0.11666673137550276
2020-03-13,0.018598676086418076
2020-03-16,-0.11630087337954553
2020-03-17,0.0456655168528477
2020-03-18,-0.025773123062508008
2020-03-19,0.03380359681673273
2020-03-20,-0.041086083067593315
2020-03-23,-0.068939980433257
2020-03-24,0.1517518588386202
2020-03-25,0.09235426110571665
2020-03-26,0.06695375768055833
2020-03-27,-0.01269276222883109
2020-03-30,0.025831881711445126
2020-03-31,-0.030920612917509915
2020-04-01,-0.04242196163942091
2020-04-02,0.01148564299770638
2020-04-03,-0.01597210741331767
2020-04-06,0.07316754932179981
2020-04-07,-0.005553462821645483
2020-04-08,0.013545483485765564
2020-04-09,0.017467875421585122
2020-04-13,-0.026846463525601383
2020-04-14,0.03563796821694809
2020-04-15,-0.027780923706065663
2020-04-16,0.014816711033387442
2020-04-17,0.041830839077891424
2020-04-20,-0.022355637129990558
2020-04-21,-0.030716930273414267
2020-04-22,0.041901429308425886
2020-04-23,-0.015995998382747012
2020-04-24,0.01167664167624971
2020-04-27,0.011316287428829286
2020-04-28,-0.006377866488754047
2020-04-29,-0.008220888637515467
2020-04-30,-0.010105682934163251
2020-05-01,-0.01881126032666558
2020-05-04,0.0024546668694986895
2020-05-05,0.0169097336486137
2020-05-06,0.014220049667883483
2020-05-07,0.0013570417375148303
2020-05-08,0.021453999891731135
2020-05-11,0.005195912995496821
2020-05-12,-0.029363403183602754
2020-05-13,-0.025379199312409395
2020-05-14,0.006160953488118626
2020-05-15,0.005083975369548632
2020-05-18,0.04655701793644429
2020-05-19,0.00516263056473254
2020-05-20,0.01573586652980108
2020-05-21,0.014093873015146308
2020-05-22,-0.005410715921455256
2020-05-26,0.0306134056634344
2020-05-27,0.03363692648661032
2020-05-28,-0.01411828384498015
2020-05-29,0.0037161908981186986
2020-06-01,0.009738261483091426
2020-06-02,0.012055489223824045
2020-06-03,0.033452371187554064
2020-06-04,-0.02718286494811495
2020-06-05,0.014119327740539811
2020-06-08,0.015383303360734457
2020-06-09,-0.015917378023554307
2020-06-10,-0.004968967233328958
2020-06-11,-0.06805752082812844
2020-06-12,0.01323964643685116
2020-06-15,0.014621816477205396
2020-06-16,0.012265208130731509
2020-06-17,0.0017164424295830205
2020-06-18,-0.007660667389984721
2020-06-19,-0.027120354809723968
2020-06-22,0.03894341663131429
2020-06-23,0.024218695087165898
2020-06-24,-0.018053208271586185
2020-06-25,0.013189345446835699
2020-06-26,-0.07623282490168382
2020-06-29,0.02348687706429664
2020-06-30,0.02273912633324926
2020-07-01,-0.006629264435411786
2020-07-02,0.010575018123950342
2020-07-06,0.015441919449608488
2020-07-07,-0.028814025618994932
2020-07-08,0.01823424483192282
2020-07-09,-0.01871714627290011
2020-07-10,0.010310300162182484
2020-07-13,-0.015613847074235854
2020-07-14,0.003110043046179456
2020-07-15,0.018396136493613824
2020-07-16,-0.01298964661208446
2020-07-17,-0.01007613651406003
2020-07-20,-0.006543165429339748
2020-07-21,0.02833225417375429
2020-07-22,0.005591660987495972
2020-07-23,-0.006167399866809475
2020-07-24,0.0013228784922576509
2020-07-27,-0.012394783198296566
2020-07-28,-0.009669690105913342
2020-07-29,0.007271144552225772
2020-07-30,-0.0015470107592102655
2020-07-31,0.008159401922744003
2020-08-03,0.00737646545072046
2020-08-04,-0.010169796016000765
2020-08-05,0.03709011705104048
2020-08-06,-0.004854273887338945
2020-08-07,0.014036896810089239
2020-08-10,0.03485183858573193
2020-08-11,-0.002751232009224114
2020-08-12,0.0009511739230105842
2020-08-13,0.012354979275162048
2020-08-14,-0.0008447596802251267
2020-08-17,-0.00723467066560135
2020-08-18,0.012398127449394059
2020-08-19,0.013274918289596815
2020-08-20,-0.003505776592694576
2020-08-21,0.016109499507734215
2020-08-24,0.018952205683468115
2020-08-25,-0.0028616490016010188
2020-08-26,0.00017942104766421885
2020-08-27,-0.0061867280536322955
2020-08-28,0.015326026133982484
2020-08-31,-0.0035621226897964986
2020-09-01,0.026365239540425245
2020-09-02,0.017067180497202905
2020-09-03,-0.03381855947614587
2020-09-04,-0.003987412002778856
2020-09-08,0.0028467643018499356
2020-09-09,0.019340122415425043
2020-09-10,-0.000957278971602471
2020-09-11,0.027964003379773228
2020-09-14,0.010847411794933093
2020-09-15,-8.381739808349664e-05
2020-09-16,-0.005701353580741975
2020-09-17,-0.01880427481484359
2020-09-18,-0.014609806096663402
2020-09-21,-0.011250657940973352
2020-09-22,0.030872398766444098
2020-09-23,0.08761869567502756
2020-09-24,-0.018566547157358393
2020-09-25,-0.0041684346844730324
2020-09-28,0.000724625515976518
2020-09-29,0.016328724667405092
2020-09-30,-0.006410726994578786
2020-10-01,0.008762040298960105
2020-10-02,0.0
2020-10-05,0.010028530827699056
2020-10-06,-0.002032790475519186
2020-10-07,0.01887974064395026
2020-10-08,-0.0026908940935039816
2020-10-09,0.009790859395411244
2020-10-12,-0.011604742489398023
2020-10-13,-0.002008389728402893
2020-10-14,-0.011919385411969685
2020-10-15,0.010496673186589422
2020-10-16,-0.007752134508979269
2020-10-19,-0.004453069501270002
2020-10-20,0.008318386012899692
2020-10-21,0.007315668773943296
2020-10-22,0.0045583584367092644
2020-10-23,-0.00023061917347211303
2020-10-26,-0.012462613283856894
2020-10-27,-0.0029600931400497466
2020-10-28,-0.046175567308359255
2020-10-29,0.0063893378045869476
2020-10-30,-0.022627284751589816
2020-11-02,0.019237081494387853
2020-11-03,0.017975238859827547
2020-11-04,0.022072424089221165
2020-11-05,0.01853307787138969
2020-11-06,-0.006168062336084024
2020-11-09,0.0003879358131804178
2020-11-10,-0.00961615855475495
2020-11-11,-0.00039142350434595574
2020-11-12,-0.007990073274440013
2020-11-13,0.012949986594535279
2020-11-16,0.014265671571543681
2020-11-17,0.01614040887098156
2020-11-18,-0.004387011333260915
2020-11-19,0.0021271868336358857
2020-11-20,0.008111540900553216
2020-11-23,0.008648036555672922
2020-11-24,0.004249554785642262
2020-11-25,0.006236115708165402
2020-11-27,-0.009517787543827816
2020-11-30,0.0033522257329341443
2020-12-01,0.005493591883844129
2020-12-02,0.0010337938671109992
2020-12-03,0.010178285036392953
2020-12-04,0.0036949068706899624
2020-12-07,0.01137119394348618
2020-12-08,0.002666430076107895
2020-12-09,-0.0023721104820877414
2020-12-10,-0.008717874864534458
2020-12-11,-0.0012357100423339151
2020-12-14,-0.008223583782268618
2020-12-15,0.02282055737574762
2020-12-16,-0.00753272909436431
2020-12-17,0.015613485446716924
2020-12-18,-0.022917917025874757
2020-12-21,0.04909655968227966
2020-12-22,-0.010901544982551914
2020-12-23,-0.004843561833273946
2020-12-24,-0.001128432429566617
2020-12-28,0.0058614143440332
2020-12-29,-0.006038213741348719
2020-12-30,7.070749715709645e-05
2020-12-31,-0.0007768122348728035
2021-01-04,-0.009684154942357304
2021-01-05,0.008065803732224763
2021-01-06,0.007930274688952466
2021-01-07,0.018265006446004373
2021-01-08,0.009658271230797988
2021-01-11,0.004783106691822692
2021-01-12,-0.013600948520679168
2021-01-13,-0.01385716109100521
2021-01-14,-0.012164435942565444
2021-01-15,-0.004104514610712484
2021-01-19,-0.010304383443417331
2021-01-20,0.02534647509716237
2021-01-21,-0.008333435418455992
2021-01-22,-0.015959137580219718
2021-01-25,-0.012917321124510162
2021-01-26,-0.017811724310993537
2021-01-27,-0.030199840806427347
2021-01-28,0.028240124412489465
2021-01-29,-0.008387908138789757
2021-02-01,0.01586953240138156
2021-02-02,0.028590491081285974
2021-02-03,-0.006877238484965242
2021-02-04,0.01442679669848057
2021-02-05,0.031856323068309544
2021-02-08,-0.011715094369950219
2021-02-09,-0.01129635295726783
2021-02-10,0.004725254074937624
2021-02-11,0.007581198745358009
2021-02-12,-0.009892508985419157
2021-02-16,-0.00288493833790493
2021-02-17,0.016089148802852282
2021-02-18,0.00763934197560312
2021-02-19,-0.021159131552809463
2021-02-22,-0.03767088955233544
2021-02-23,-0.003951305317385523
2021-02-24,-0.003525721951106897
2021-02-25,-0.0008110693260984236
2021-02-26,-0.003585404508676837
2021-03-01,0.02129365947978945
2021-03-02,-0.004576832097997308
2021-03-03,-0.020142810914333675
2021-03-04,-0.016535228109767375
2021-03-05,0.009921289782974574
2021-03-08,0.009074020434365337
2021-03-09,0.010329405635268518
2021-03-10,0.012063621307471184
2021-03-11,0.026164779048721387
2021-03-12,-0.005240829607206843
2021-03-15,0.031968233752294184
2021-03-16,-0.0020007847001756174
2021-03-17,0.0011752752571312364
2021-03-18,-0.011393272440777591
2021-03-19,-0.03967308969439487
2021-03-22,0.005673084632927816
2021-03-23,-0.008317302549552208
2021-03-24,-0.028879626911682665
2021-03-25,-0.03394417092324864
2021-03-26,0.033815380399075945
2021-03-29,0.00375977730498378
2021-03-30,-0.0040455194042586795
2021-03-31,-0.00045126046537646847
2021-04-01,-0.0027092108973956197
2021-04-05,0.01954296481075901
2021-04-06,0.01509776786269712
2021-04-07,-0.004520348758412562
2021-04-08,-0.020946141925432427
2021-04-09,0.013240423722096217
2021-04-12,0.00878553514312519
2021-04-13,-0.022687464450558248
2021-04-14,-0.00958518507848427
2021-04-15,0.010660832922984032
2021-04-16,0.0047883246916100575
2021-04-19,-0.012955060771453253
2021-04-20,-0.04118599462068795
2021-04-21,0.02194950224509995
2021-04-22,-0.005542954365371333
2021-04-23,0.00781891891824249
2021-04-26,0.010830272017664733
2021-04-27,0.0038752762790272843
2021-04-28,-0.010597134351726711
2021-04-29,0.01950856199800466
2021-04-30,-0.00480238944666711
2021-05-03,0.0030915395675683577
2021-05-04,-0.0111253880082125
2021-05-05,0.005017183304473205
2021-05-06,0.009681668059976944
2021-05-07,0.03236179392995897
2021-05-10,-0.010231781581549804
2021-05-11,0.005278753075164344
2021-05-12,-0.027202273801650634
2021-05-13,0.0016491231599373712
2021-05-14,0.01736413927679159
2021-05-17,0.003531058161557077
2021-05-18,-0.006230990307019235
2021-05-19,-0.019179652775003664
2021-05-20,0.002331569540325873
2021-05-21,-0.00457733322489795
2021-05-24,0.010553320992754633
2021-05-25,0.001939371256176381
2021-05-26,0.01913335632310198
2021-05-27,-0.0024105855098942586
2021-05-28,0.0012839622029556796
2021-06-01,-0.014289835043856058
2021-06-02,-0.0025275728817995002
2021-06-03,0.0
2021-06-04,-0.003205015869072847
2021-06-07,0.0015702071364662729
2021-06-08,-0.004479109272490289
2021-06-09,-0.011323734367464589
2021-06-10,-0.006523071802734259
2021-06-11,0.007329460219084982
2021-06-14,-0.004395976172093752
2021-06-15,-0.008145686434208654
2021-06-16,0.0008441211312275598
2021-06-17,-0.011349498006065661
2021-06-18,-0.003955878753539421
2021-06-21,0.013005171352115097
2021-06-22,0.01845008771390777
2021-06-23,0.004680170110292536
2021-06-24,0.0037566194896976324
2021-06-25,0.15531428261620706
2021-06-28,-0.012892712141428064
2021-06-29,0.023562527727690075
2021-06-30,-0.009362095038753737
2021-07-01,0.02271984218137546
2021-07-02,0.011012808576066124
2021-07-06,0.0023162992695819895
2021-07-07,0.0003121430078454335
2021-07-08,0.002934719414796616
2021-07-09,0.002303264420861595
2021-07-12,0.005093533074698842
2021-07-13,-0.0014217012563129128
2021-07-14,-0.00030928414497455314
2021-07-15,0.000928339222501906
2021-07-16,-0.011379467192902837
2021-07-19,-0.012386840736467009
2021-07-20,0.011845290909549888
2021-07-21,0.008388505677942693
2021-07-22,0.016141106742920464
2021-07-23,0.016373561227391198
2021-07-26,-0.007633942359487889
2021-07-27,-0.0031500030145673596
2021-07-28,0.005408176618808769
2021-07-29,0.00924684807093512
2021-07-30,0.0031139698072253363
2021-08-02,0.00740259856576464
2021-08-03,0.014696118748241505
2021-08-04,0.003971266541212604
2021-08-05,0.011285145318333578
2021-08-06,-0.006039813645363323
2021-08-09,-0.005960471893564079
2021-08-10,0.002910763447806053
2021-08-11,-0.00580491192058219
2021-08-12,-0.0036782525987766324
2021-08-13,0.006153053482925053
2021-08-16,0.0039024651500174645
2021-08-17,-0.009863076574182283
2021-08-18,-0.010840338700204843
2021-08-19,-0.019074783686985564
2021-08-20,0.013285816119449345
2021-08-23,0.011502542302402441
2021-08-24,0.0015320356369852295
2021-08-25,-0.0008235927530291232
2021-08-26,-0.017192683606312764
2021-08-27,0.0056106666646049685
2021-08-30,0.00268540588292443
2021-08-31,-0.019579849580272257
2021-09-01,-0.0010928951064128611
