Date,CSX
2017-12-12,0.00017590227602015673
2017-12-13,0.012460567648328258
2017-12-14,-0.00658683238483182
2017-12-15,-0.07642662016714497
2017-12-18,0.012469570844008349
2017-12-19,0.023512017509014438
2017-12-20,0.010209349883307794
2017-12-21,-0.00956497817023394
2017-12-22,0.0021863742960352983
2017-12-26,-0.0023635772979785363
2017-12-27,0.004920642767027417
2017-12-28,-0.0025389723600243164
2017-12-29,0.00018174289714045777
2018-01-02,0.024177757079530515
2018-01-03,0.012602112030394741
2018-01-04,-0.004733167659351167
2018-01-05,0.016555065426888005
2018-01-08,0.017671762707148764
2018-01-09,0.008852672275249995
2018-01-10,-0.013162431899324978
2018-01-11,0.003591106044660952
2018-01-12,0.009541800939249168
2018-01-16,-0.018903124302391938
2018-01-17,-0.007569260533941025
2018-01-18,0.00624029543097282
2018-01-19,-0.009646672420260405
2018-01-22,0.004174118879301636
2018-01-23,-0.01091284400253556
2018-01-24,-0.00402757182617508
2018-01-25,-0.012836533341100687
2018-01-26,0.03152844259602361
2018-01-29,-0.011742298729224165
2018-01-30,-0.006465224149018511
2018-01-31,-0.0015829577848642806
2018-02-01,-0.003346788721084737
2018-02-02,-0.023506191303523827
2018-02-05,-0.059004843656003
2018-02-06,0.035199031694481686
2018-02-07,-0.015793247715380265
2018-02-08,-0.047196491059500634
2018-02-09,0.008321898064969746
2018-02-12,0.0446054808120393
2018-02-13,0.007524789262133291
2018-02-14,0.02968619504931036
2018-02-15,0.007434057788833881
2018-02-16,0.009719637951935534
2018-02-20,-0.026916227341874044
2018-02-21,0.006777422397482802
2018-02-22,0.0005457406346927041
2018-02-23,0.015457398306045533
2018-02-26,0.006626276231581185
2018-02-27,-0.01939129959433017
2018-02-28,-0.02149405763927026
2018-03-01,0.0148919836210335
2018-03-02,0.009537828365290935
2018-03-05,0.024346270476385712
2018-03-06,-0.004256623343898758
2018-03-07,0.0019591708173509748
2018-03-08,0.0
2018-03-09,0.031111243462328853
2018-03-12,-0.007069320402390278
2018-03-13,-0.0019097343528351463
2018-03-14,-0.011308437774505187
2018-03-15,-0.0014074916630331114
2018-03-16,0.002995496047820456
2018-03-19,-0.004040886581026082
2018-03-20,0.00493905302103359
2018-03-21,-0.00122905391035677
2018-03-22,-0.02829483612572692
2018-03-23,-0.018447920470286316
2018-03-26,0.025427820545295576
2018-03-27,-0.017070492744347465
2018-03-28,-0.007129943575671316
2018-03-29,0.02577805203868877
2018-04-02,-0.01741144251236415
2018-04-03,0.018085107729183925
2018-04-04,-0.0046652583621142885
2018-04-05,0.002343392217467599
2018-04-06,-0.022481776460941183
2018-04-09,0.0012877222737370797
2018-04-10,0.015435802744711014
2018-04-11,-0.004524315030988824
2018-04-12,0.019996568046267038
2018-04-13,-0.009267325310345575
2018-04-16,0.014750914625581313
2018-04-17,0.0028360530268796147
2018-04-18,0.07848661462849238
2018-04-19,0.0029508654936283296
2018-04-20,-0.018794201833026936
2018-04-23,0.004996585490026462
2018-04-24,-0.019058855452178336
2018-04-25,0.013515964809828418
2018-04-26,-0.01250192885642698
2018-04-27,0.01755556765021793
2018-04-30,-0.014764184027824978
2018-05-01,0.007745337682493414
2018-05-02,-0.007852893581113074
2018-05-03,-0.00488392550828487
2018-05-04,0.014892600292514935
2018-05-07,0.00883778933038859
2018-05-08,0.0011569255237651177
