Date,UDR
2016-01-08,-0.013161411573227144
2016-01-11,0.011392242714478806
2016-01-12,-0.010439907530107706
2016-01-13,-0.0008327072446346895
2016-01-14,-0.015282240585302809
2016-01-15,0.00959370861229325
2016-01-19,0.0019565643023677914
2016-01-20,-0.02761530801302592
2016-01-21,-0.0025816327993645194
2016-01-22,0.02703482629133247
2016-01-25,-0.008401006486114082
2016-01-26,0.03219439475253427
2016-01-27,-0.02708635089263689
2016-01-28,-0.014622884725527308
2016-01-29,0.015696188009782785
2016-02-01,0.015735023295152084
2016-02-02,-0.018534261459820733
2016-02-03,0.024802461322616542
2016-02-04,0.011276393406543184
2016-02-05,-0.047592920907195024
2016-02-08,-0.031981956266292855
2016-02-09,-0.014159431721025073
2016-02-10,0.014961260849637226
2016-02-11,-0.022700325928223353
2016-02-12,0.007239929547854018
2016-02-16,0.01407608060490495
2016-02-17,-0.0062022107630759216
2016-02-18,0.007429339305568661
2016-02-19,0.007669741459431778
2016-02-22,0.007026025172788941
2016-02-23,-0.0046515953671453225
2016-02-24,-0.016062848174805855
2016-02-25,0.024933078964243904
2016-02-26,-0.004633774740679608
2016-02-29,-0.001163681111248538
2016-03-01,0.038158927250518504
2016-03-02,0.014871214954518486
2016-03-03,0.009952596864073016
2016-03-04,-0.048453195041549435
2016-03-07,0.0310701764260628
2016-03-08,-0.012834417379319008
2016-03-09,0.01102297485548176
2016-03-10,-0.002236644839958113
2016-03-11,0.020454039782195288
2016-03-14,0.0005487963870733914
2016-03-15,0.01701421210341092
2016-03-16,0.008634950298316735
2016-03-17,0.019261719186840942
2016-03-18,-0.007874013538516134
2016-03-21,-0.010317414973990413
2016-03-22,0.0016036772406291533
2016-03-23,-0.00747241534862475
2016-03-24,-0.0037645519650615356
2016-03-28,0.01241547780169383
2016-03-29,0.01572930811637141
2016-03-30,0.003936866465030775
2016-03-31,0.007320595824554799
2016-04-01,-0.0038933459751751
2016-04-04,0.004689997476234442
2016-04-05,-0.009336000214045459
2016-04-06,0.0
2016-04-07,-0.005408352401489069
2016-04-08,-0.0007957871680163153
2016-04-11,-0.025219410028933575
2016-04-12,0.004902660743806964
2016-04-13,-0.021409568943719592
2016-04-14,-0.016061954227811537
2016-04-15,0.02139034279681651
2016-04-18,0.00909333276426616
2016-04-19,0.004642140820899199
2016-04-20,-0.0263655555703739
2016-04-21,-0.009771065435440929
2016-04-22,0.014942166651176425
2016-04-25,0.013333119196385246
2016-04-26,-0.009868082894397223
2016-04-27,-0.022148574107159424
2016-04-28,-0.0028311679574021253
2016-04-29,-0.008517919891371628
2016-05-02,0.010881733640412117
2016-05-03,0.005666071221422042
2016-05-04,0.018873255619971774
2016-05-05,0.00939993406642392
2016-05-06,0.010956211185628728
2016-05-09,0.008398655772452024
2016-05-10,0.004029821275994161
2016-05-11,-0.018998998397990352
2016-05-12,0.004091596134857101
2016-05-13,-0.014398369367863428
2016-05-16,0.007717932333638489
2016-05-17,-0.012308725313235014
2016-05-18,-0.010523202428554534
2016-05-19,-0.01203505179050135
2016-05-20,0.006232415381961509
2016-05-23,0.003097317149312495
2016-05-24,0.010664666422963265
2016-05-25,0.0047211458607374635
2016-05-26,-0.007186107811189446
2016-05-27,0.006681331780139743
2016-05-31,-0.0035950778766068447
2016-06-01,-0.027754874962652276
2016-06-02,0.0031402638042672404
2016-06-03,-0.0267499335640472
2016-06-06,-0.02280751943148973
2016-06-07,0.0
2016-06-08,0.004189723571093484
2016-06-09,0.004469227386256991
2016-06-10,0.0008901359498956207
2016-06-13,0.009484321788888472
2016-06-14,0.000293481220666969
2016-06-15,0.011153373639028796
2016-06-16,0.013062537896179727
2016-06-17,-0.0011464300285938256
2016-06-20,0.0005742533204251554
2016-06-21,0.00888730192198306
2016-06-22,0.003978534049367433
2016-06-23,-0.003679611303568975
2016-06-24,-0.012784064045920807
2016-06-27,0.002877988520405994
2016-06-28,0.02869402233425622
2016-06-29,0.015899613162678072
2016-06-30,0.013728578679500725
2016-07-01,-0.0010832028207667932
2016-07-05,0.015184448076055235
2016-07-06,-0.0045406810667413255
2016-07-07,-0.009871608531441423
2016-07-08,0.013111109226518813
2016-07-11,0.002157070974707853
2016-07-12,0.006456859380482793
2016-07-13,0.0037424958074425696
2016-07-14,-0.015446495520403447
2016-07-15,-0.0140656539524876
2016-07-18,0.0005488989249262666
2016-07-19,0.009048544989348262
2016-07-20,0.001086999110266662
2016-07-21,0.001629049635340385
2016-07-22,0.007045594822216117
2016-07-25,-0.0018836605423211417
2016-07-26,-0.012671931829548289
2016-07-27,-0.015565174412250915
2016-07-28,0.014147188035355862
2016-07-29,0.01832579932883771
2016-08-01,0.010743949774545403
2016-08-02,-0.013553250912603843
2016-08-03,-0.00350153145484422
2016-08-04,-0.003244246084981861
2016-08-05,0.0002713943568386501
2016-08-08,0.016811111835647763
2016-08-09,0.001599746622587661
2016-08-10,-0.010117227552926766
2016-08-11,-0.009951571171652351
2016-08-12,0.0
2016-08-15,0.0016303060805313851
2016-08-16,-0.010577885862937397
2016-08-17,-0.003289602514837564
2016-08-18,-0.0002749116722329248
2016-08-19,-0.007977815715099035
2016-08-22,0.004437076476635937
2016-08-23,-0.007454717422478052
2016-08-24,-0.004728701120385037
2016-08-25,0.008943452872294921
2016-08-26,-0.006648168838153556
2016-08-29,0.008644830069510112
2016-08-30,-0.00331765086720337
2016-08-31,0.003606042930062614
2016-09-01,-0.002487750512251252
2016-09-02,0.004156348397502008
2016-09-06,0.009658052632989023
2016-09-07,0.004372518813458681
2016-09-08,-0.030203891157337348
2016-09-09,-0.03226717846864413
2016-09-12,0.016236540084265894
2016-09-13,-0.024250914300959714
2016-09-14,0.013742669385124362
2016-09-15,0.005768673987425421
2016-09-16,-0.005161968163914121
2016-09-19,0.016143004168522657
2016-09-20,0.005106395620372517
2016-09-21,0.012136393868433792
2016-09-22,0.019520645566736494
2016-09-23,0.005196545145984555
2016-09-26,0.004625978551044518
2016-09-27,-0.007313093191980258
2016-09-28,0.00900424812532341
2016-09-29,-0.01487318231543
2016-09-30,-0.01207771024242521
2016-10-03,-0.024450948633115144
2016-10-04,-0.011677981186332453
2016-10-05,-0.021037245283356487
2016-10-06,0.0016331484600498047
2016-10-07,-0.008597534900589454
2016-10-10,0.008971144683429744
2016-10-11,-0.002370982819148826
2016-10-12,0.00475331296793291
2016-10-13,0.010348802100224264
2016-10-14,-0.011413450866460728
2016-10-17,0.0008881236738855769
2016-10-18,-0.00147881553733753
2016-10-19,0.0020732843234210208
2016-10-20,-0.0035471674895742877
2016-10-21,0.0
2016-10-24,-0.003262983923008722
2016-10-25,-0.0017856076853325353
2016-10-26,0.02057230925195941
2016-10-27,-0.019573397918104307
2016-10-28,0.00864116374905044
2016-10-31,0.033087435281469846
2016-11-01,-0.006577392815288796
2016-11-02,-0.008347578698384095
2016-11-03,-0.0008711538078605141
2016-11-04,0.004358278649299718
2016-11-07,0.0026031068273513203
2016-11-08,0.012983396871784514
2016-11-09,-0.018228328972276997
2016-11-10,-0.02436899934758119
2016-11-11,0.011894000577505226
2016-11-14,0.02791654163548074
2016-11-15,-0.03459124678947412
2016-11-16,0.001776773620395522
2016-11-17,-0.014484119472937151
2016-11-18,-0.0056987028922314
2016-11-21,-0.0012068266195832678
2016-11-22,0.017215261949576677
2016-11-23,-0.008610145255494639
2016-11-25,0.0038933305544659458
2016-11-28,0.017004690372174114
2016-11-29,0.0029334149467281634
2016-11-30,-0.004387062065263625
2016-12-01,-0.019389325365770982
2016-12-02,0.008388564646911512
2016-12-05,0.000296786629940593
2016-12-06,-0.005049066042468686
2016-12-07,0.01164187743463696
2016-12-08,0.009737344599852094
2016-12-09,0.0005845457951880739
2016-12-12,0.00934589762354765
2016-12-13,0.0
2016-12-14,-0.007812335494575384
2016-12-15,0.007582058399124403
2016-12-16,0.01910297115975279
2016-12-19,0.009372147736445902
2016-12-20,0.008722658119461713
2016-12-21,-0.01701536940372217
2016-12-22,0.005107749466032319
2016-12-23,0.004235011549629908
2016-12-27,0.0002810701285003159
2016-12-28,-0.0025293602030174167
2016-12-29,0.009298279292479172
2016-12-30,0.018425454050032597
2017-01-03,-0.014528333589540976
2017-01-04,0.010013744611421682
2017-01-05,0.0033046775655034555
2017-01-06,0.008164244006427124
2017-01-09,-0.010431217250422842
2017-01-10,-0.008876472600237717
2017-01-11,-0.005877407371765786
2017-01-12,0.01154272085745589
2017-01-13,-0.008349508383135418
2017-01-17,0.008419809654429455
2017-01-18,0.0038966292626740895
2017-01-19,-0.009980950036505454
2017-01-20,0.010081573720094994
2017-01-23,-0.000554664587158582
2017-01-24,-0.006379993836669984
2017-01-25,-0.015633803864709916
2017-01-26,-0.007090050940388504
2017-01-27,-0.0025707862232521306
2017-01-30,-0.007731866151490463
2017-01-31,0.008658244293618278
2017-02-01,-0.013448286046956248
2017-02-02,0.014211475068859336
2017-02-03,-0.008864589855412497
2017-02-06,0.002884800274215449
2017-02-07,0.004603058409434979
2017-02-08,0.022622963669882923
2017-02-09,-0.008680751397181719
2017-02-10,0.008474441250651443
2017-02-13,-0.010924400075832952
2017-02-14,0.0014163246324498946
2017-02-15,-0.0028283503194588278
2017-02-16,0.005955824759193318
2017-02-17,0.0033831892337221614
2017-02-21,0.010115054795544198
2017-02-22,-0.007510485684695145
2017-02-23,0.014293584836268636
2017-02-24,0.0002768060216749024
2017-02-27,0.0044197376402113075
2017-02-28,0.0038503333748878266
2017-03-01,-0.0016438237704105019
2017-03-02,-0.001646317380143092
2017-03-03,-0.013194462272769991
2017-03-06,0.00668547798126351
2017-03-07,0.0024904762852451245
2017-03-08,-0.008556869257147603
2017-03-09,-0.0208795503471102
2017-03-10,-0.00796115077885362
2017-03-13,0.007165385825216086
2017-03-14,-0.0014228080436473611
2017-03-15,0.02792809923430495
2017-03-16,0.0
2017-03-17,0.0027722470313824576
2017-03-20,-0.0019352795758693642
2017-03-21,0.0019390321451768777
2017-03-22,-0.0016589643407428634
2017-03-23,0.007754411768077452
2017-03-24,0.0005495026606336939
2017-03-27,-0.009063413195671943
2017-03-28,0.004988661676236239
2017-03-29,-0.004412425543306786
2017-03-30,0.00138482843514387
2017-03-31,0.003042938947414253
2017-04-03,-0.00579142893063056
2017-04-04,0.003883228006033468
2017-04-05,-0.0013812420311928308
2017-04-06,0.005861199096788061
2017-04-07,0.0030518790254256967
2017-04-10,0.005809103428663143
2017-04-11,0.004400498326683433
2017-04-12,-0.008762086384157541
2017-04-13,-0.004696286405802996
2017-04-17,0.017485422111120474
2017-04-18,0.00245487094855501
2017-04-19,-0.006258459700574148
2017-04-20,-0.0071195595336617234
2017-04-21,-0.001378846686566071
2017-04-24,-0.006627772551597522
2017-04-25,0.030302716973834354
2017-04-26,0.0032384336390685053
2017-04-27,-0.004034664600869875
2017-04-28,0.008371609757111154
2017-05-01,0.007230633155070221
2017-05-02,-0.0047857266786189845
2017-05-03,-0.005877775277270736
2017-05-04,0.011018676451854725
2017-05-05,0.00956924782517099
2017-05-08,-0.0013162676430684694
2017-05-09,-0.010018509515687168
2017-05-10,-0.0007989409387556545
2017-05-11,0.0023984658131799286
2017-05-12,0.001329762565976722
2017-05-15,0.003717273614304517
2017-05-16,-0.003968149489809392
2017-05-17,-0.006640316776404087
2017-05-18,0.0122995862325892
2017-05-19,-0.0005280403375663711
2017-05-22,0.006870794679280978
2017-05-23,0.004724446661908743
2017-05-24,0.002873965448490612
2017-05-25,-0.0023447120206161465
2017-05-26,0.000783362891101369
2017-05-30,0.0002609165713407524
2017-05-31,0.007042374603216217
2017-06-01,-0.0036262082433656806
2017-06-02,0.02287503432111926
2017-06-05,0.012960514329611206
2017-06-06,-0.01103837820988518
2017-06-07,0.014459188669133871
2017-06-08,-0.0012499805171601874
2017-06-09,0.007010462615008262
2017-06-12,-0.012182917742219024
2017-06-13,-0.002013714772096664
2017-06-14,0.001261086991778404
2017-06-15,0.007556475050018996
2017-06-16,0.004749930793098489
2017-06-19,0.007465113702448178
2017-06-20,-0.005681259559354945
2017-06-21,-0.003973903506787946
2017-06-22,-0.011720515036657164
2017-06-23,0.001009430564270719
2017-06-26,0.001512554304178071
2017-06-27,-0.013088468130612152
2017-06-28,-0.004335444360805241
2017-06-29,0.004098282298241607
2017-06-30,-0.005867370174398978
2017-07-03,0.008468051739924487
2017-07-05,0.0012722526737016793
2017-07-06,-0.02484646670536439
2017-07-07,0.0026268114852163738
2017-07-10,-0.008907440027537405
2017-07-11,-0.0021146731923129547
2017-07-12,0.006622458966155209
2017-07-13,-0.005263299937846799
2017-07-14,0.00952391980456535
2017-07-17,0.010219915133578228
2017-07-18,0.0015567794765727339
2017-07-19,0.013208860647696774
2017-07-20,0.003834361864388125
2017-07-21,0.002546282720782722
2017-07-24,-0.005842293434189072
2017-07-25,-0.011752277554395008
2017-07-26,0.013184827458073478
2017-07-27,-0.013013250002126608
2017-07-28,0.01654615087645328
2017-07-31,-0.005849656375403134
2017-08-01,0.0002557812819401484
2017-08-02,-0.0017900762064546605
2017-08-03,-0.006405273972669767
2017-08-04,-0.0036103499410655715
2017-08-07,0.002329301970739106
2017-08-08,-0.002065730155021428
2017-08-09,0.004398705625545896
2017-08-10,-0.0005155793459897806
2017-08-11,-0.008504855996519622
2017-08-14,0.014036643289901285
2017-08-15,0.0030763879543158623
2017-08-16,-0.0051114362826391035
2017-08-17,0.0077063498372065276
2017-08-18,-0.006882356699735581
2017-08-21,0.009753425573776786
2017-08-22,-0.002033440670883402
2017-08-23,0.0020375839770125914
2017-08-24,-0.005084216205166969
2017-08-25,-0.0025542860557216107
2017-08-28,-0.002818109244445144
2017-08-29,-0.005394137654413322
2017-08-30,0.0005164509475112933
2017-08-31,0.002065328655661558
2017-09-01,0.0005151204705386991
2017-09-05,0.005921687226151384
2017-09-06,-0.00025591219703979817
2017-09-07,0.009472412945917608
2017-09-08,0.0030432314673993766
2017-09-11,0.0060684470224245946
2017-09-12,-0.015079319955146664
2017-09-13,-0.01224740947656544
2017-09-14,0.0061996013269467465
2017-09-15,-0.0005137279301324904
2017-09-18,-0.00025644035941130294
2017-09-19,-0.011819094060598112
2017-09-20,-0.000780177883998201
2017-09-21,-0.007286065444535028
2017-09-22,-0.0036699043231388506
2017-09-25,0.0028940073975076697
2017-09-26,-0.0010489593586160417
2017-09-27,-0.006302503459159503
2017-09-28,0.005549717762802331
2017-09-29,-0.0005259459419331147
2017-10-02,-0.001577329811888073
2017-10-03,-0.00026379510680185625
2017-10-04,0.011328216261802693
2017-10-05,0.004167253590565689
2017-10-06,-0.0020921431518899913
2017-10-09,0.005241158100794285
2017-10-10,0.007299298412923649
2017-10-11,-0.000776244184129915
2017-10-12,0.008288113681997444
2017-10-13,0.001798089408423298
2017-10-16,-0.0061539238254835205
2017-10-17,0.00025796864896143745
2017-10-18,-0.0056746279268732325
2017-10-19,-0.0007779254613824449
2017-10-20,-0.0025961521952283517
2017-10-23,0.003383467291813602
2017-10-24,-0.01348882151233688
2017-10-25,0.004733165606765066
2017-10-26,0.001046529296345966
2017-10-27,0.006797605761304393
2017-10-30,0.0012980856399595897
2017-10-31,0.0059650371235477895
2017-11-01,0.007991689434321936
2017-11-02,-0.02480814618277294
2017-11-03,0.008917109406172408
2017-11-06,0.010917340892537153
2017-11-07,0.010285486694633583
2017-11-08,0.01934333281763112
2017-11-09,-0.005493140318749923
2017-11-10,-0.0022596003385375596
2017-11-13,0.005032713047697257
2017-11-14,0.0012519253218454818
2017-11-15,-0.014753906712087317
2017-11-16,0.0027921383685878265
2017-11-17,-0.008605524937276732
2017-11-20,0.005616550314693658
2017-11-21,0.009139619908806296
2017-11-22,-0.0022641474446245535
2017-11-24,0.0002519872398600853
2017-11-27,-0.0042853128512551075
2017-11-28,-0.001772525698299443
2017-11-29,-0.0017749688988316636
2017-11-30,-0.000762172684703244
2017-12-01,-0.0027968503726769622
2017-12-04,0.0017847296423261216
2017-12-05,-0.012471428637512827
2017-12-06,0.0018043744271465378
2017-12-07,-0.0010290841281145324
2017-12-08,0.005150461127039874
2017-12-11,0.005124069804698594
2017-12-12,0.0035690008547841767
2017-12-13,-0.00863612607893871
2017-12-14,0.0017934179639826908
2017-12-15,0.006649765931467266
2017-12-18,0.00025410031780492837
2017-12-19,-0.03124229581394322
2017-12-20,-0.002883982736874069
2017-12-21,-0.009203012493600449
2017-12-22,0.012738342301798378
2017-12-26,0.004455149763628707
2017-12-27,0.0007825220840878
2017-12-28,0.006777915254408962
2017-12-29,-0.0025890384777786934
2018-01-02,-0.011942064179535028
2018-01-03,0.007356766567117257
2018-01-04,-0.02034402242372957
2018-01-05,-0.0013315225737500214
2018-01-08,0.0026660574000489934
2018-01-09,-0.009651445991952112
2018-01-10,-0.014347606208896746
2018-01-11,-0.009063216642582583
2018-01-12,-0.010532275128383506
2018-01-16,0.010364228729866642
2018-01-17,0.00027728217108258235
2018-01-18,-0.005543273483123223
2018-01-19,0.0025083358260395983
2018-01-22,0.010842398419461663
2018-01-23,0.018426564372068244
2018-01-24,-0.005670886438807199
2018-01-25,-0.002444367188691454
2018-01-26,-0.005989639796193047
2018-01-29,-0.012599276015282213
2018-01-30,-0.0044384903146701404
2018-01-31,0.017832625071647623
2018-02-01,-0.03339737084352423
2018-02-02,-0.0031152572877224394
2018-02-05,-0.028977551803339274
2018-02-06,0.0038037718955663546
2018-02-07,-0.014864612830521762
2018-02-08,-0.026035515493281536
2018-02-09,0.026427821154242137
2018-02-12,-0.0017758036089237095
2018-02-13,0.00800481258099528
2018-02-14,-0.006176408888120433
2018-02-15,0.01805254624216901
2018-02-16,0.006104736146627099
2018-02-20,-0.010690565448681522
2018-02-21,-0.029789641298865632
2018-02-22,0.0066225000864776895
2018-02-23,0.020932928607337642
2018-02-26,0.0
2018-02-27,-0.016402907135770195
2018-02-28,0.0011909246679386865
2018-03-01,0.002379686294244454
2018-03-02,-0.009495404440578836
2018-03-05,0.008687773846077773
2018-03-06,0.0062368689668628186
2018-03-07,0.007969298014858017
2018-03-08,0.009663300877720715
2018-03-09,0.022041881855414447
2018-03-12,0.0022699351592225803
2018-03-13,0.002548247906791312
2018-03-14,0.003671218961210254
2018-03-15,0.0036580721811676487
2018-03-16,0.008129881585622334
2018-03-19,-0.008620650044006584
2018-03-20,-0.006171022759153266
2018-03-21,-0.003951507857580694
2018-03-22,-0.014735022570711576
2018-03-23,-0.0181191735254298
2018-03-26,0.009080362753991267
2018-03-27,0.0072567240262555455
2018-03-28,0.02593670317479768
2018-03-29,0.0005620265416894643
2018-04-02,-0.01235292955891576
2018-04-03,0.014496942970654292
2018-04-04,0.009246475744318916
2018-04-05,0.0002772500327536953
2018-04-06,8.435403569451161e-05
2018-04-09,-0.003920603284749746
2018-04-10,0.006184908752890905
2018-04-11,-0.0011175597890328293
2018-04-12,-0.01370630890652258
2018-04-13,0.006806851575720474
2018-04-16,0.007887101045344291
2018-04-17,0.008943669540917298
2018-04-18,-0.005540226175329899
2018-04-19,-0.014484864975105927
2018-04-20,-0.006500593831890278
2018-04-23,-0.0008538719283868179
2018-04-24,0.0017085674857311162
2018-04-25,0.0017057237872795117
2018-04-26,0.015607064284982153
2018-04-27,0.014529455752334108
2018-04-30,-0.004406629171939791
2018-05-01,0.00414933715407928
2018-05-02,-0.006611492408857611
2018-05-03,-0.0041599682950432815
2018-05-04,0.011417659696892457
2018-05-07,0.0027531632037001152
