Date,FCX
2016-03-07,0.012320386628564828
2016-03-08,-0.12170362389004286
2016-03-09,0.05658164005649691
2016-03-10,0.04918047427214178
2016-03-11,-0.005208348111072181
2016-03-14,0.04397909526844024
2016-03-15,-0.07021040930310463
2016-03-16,0.10248059487173222
2016-03-17,0.0665360787480207
2016-03-18,-0.012843731429225569
2016-03-21,0.0037174243422215536
2016-03-22,0.01759229457904854
2016-03-23,-0.11282957755219292
2016-03-24,0.03692281871478498
2016-03-28,0.002967554919402593
2016-03-29,0.0
2016-03-30,0.014792839802678204
2016-03-31,0.004859101135012089
2016-04-01,-0.04352013604171223
2016-04-04,-0.04752301127052805
2016-04-05,-0.0084924618029949
2016-04-06,0.028908031595298755
2016-04-07,-0.0790841441549277
2016-04-08,0.054236938625341846
2016-04-11,0.0460881191210567
2016-04-12,0.06864743496441283
2016-04-13,0.03739238835403169
2016-04-14,-0.008318184524832462
2016-04-15,0.012115677671871605
2016-04-18,0.014732678806996802
2016-04-19,0.08983669357100355
2016-04-20,0.02914255856817749
2016-04-21,-0.06796105807046571
2016-04-22,0.013020869804033497
2016-04-25,-0.027420920474447108
2016-04-26,0.011453575259435578
2016-04-27,0.10191643886682766
2016-04-28,0.0007906487626310188
2016-04-29,0.10584511108126549
2016-05-02,-0.03214280369244027
2016-05-03,-0.11365326942312182
2016-05-04,-0.01748562237057083
2016-05-05,-0.04322009031800411
2016-05-06,0.04428692801263168
2016-05-09,-0.10771831008943311
2016-05-10,0.032319527380289426
2016-05-11,0.0690605834786362
2016-05-12,-0.049956795488539485
2016-05-13,-0.0562103257182901
2016-05-16,0.06051828100845613
2016-05-17,0.04257309699568812
2016-05-18,-0.08427496963153536
2016-05-19,0.041745901427517884
2016-05-20,0.009107686060382036
2016-05-23,0.02707569792537523
2016-05-24,-0.023725921355722712
2016-05-25,0.04860485352631061
2016-05-26,-0.026609395129185587
2016-05-27,-0.01763673579041225
2016-05-31,-0.005385786714194207
2016-06-01,-0.043321683988141735
2016-06-02,0.005660454560009853
2016-06-03,0.04221401394446289
2016-06-06,0.04860485352631061
2016-06-07,-0.035193111588673665
2016-06-08,0.03024914348944785
2016-06-09,-0.058722177807093656
2016-06-10,-0.04954119164169424
2016-06-13,0.0038609550567478834
2016-06-14,-0.018269126645670486
2016-06-15,0.07737508906378765
2016-06-16,-0.019999984761771228
2016-06-17,0.03339523863668381
2016-06-20,0.0368043805527114
2016-06-21,0.005194693287606578
2016-06-22,-0.0094745833309271
2016-06-23,0.023478440768514464
2016-06-24,-0.1011045577247478
2016-06-27,-0.04253300622516831
2016-06-28,0.05528124984810434
2016-06-29,0.00748382767037592
2016-06-30,0.03435441221559388
2016-07-01,0.018851005835871737
2016-07-05,-0.07488990443693122
2016-07-06,0.037142609132923
2016-07-07,-0.020201719938427565
2016-07-08,0.04967200502076019
2016-07-11,0.04017850085732455
2016-07-12,0.10729627589327606
2016-07-13,0.004650981103633045
2016-07-14,-0.0007714132658023232
2016-07-15,0.012355053183098264
2016-07-18,0.0022882404657447175
2016-07-19,-0.05251144956431342
2016-07-20,-0.012047977841778024
2016-07-21,0.046341444302640866
2016-07-22,-0.015540223627489191
2016-07-25,-0.022888487366942156
2016-07-26,0.024232618788371685
2016-07-27,0.029968111787534335
2016-07-28,-0.009188166579658374
2016-07-29,0.0015456159511517686
2016-08-01,-0.03703697117106641
2016-08-02,-0.006410342507242706
2016-08-03,-0.0008063357851213482
2016-08-04,-0.005649666399362263
2016-08-05,-0.007305164780751938
2016-08-08,0.004905777295870717
2016-08-09,-0.01627310141680416
2016-08-10,-0.005790028852660223
2016-08-11,0.007487315595241961
2016-08-12,-0.02394708603631801
2016-08-15,0.02961082917819957
2016-08-16,-0.0073952046864875776
2016-08-17,-0.006622779026172365
2016-08-18,0.019167060327595076
2016-08-19,-0.021259224887187234
2016-08-22,-0.011696150058844834
2016-08-23,0.01267966758922312
2016-08-24,-0.07512491524092735
2016-08-25,0.0009021135420659299
2016-08-26,-0.018034322345516163
2016-08-29,0.008264720405867898
2016-08-30,-0.03825130824712342
2016-08-31,-0.02556827623413016
2016-09-01,0.005831084258526076
2016-09-02,0.01256030060749258
2016-09-06,0.022901170084620004
2016-09-07,-0.011194663978798092
2016-09-08,0.0018873123509848266
2016-09-09,-0.03295687127436131
2016-09-12,0.07887057744398751
2016-09-13,-0.08393532542746152
2016-09-14,-0.03448255575059678
2016-09-15,-0.002040950497970706
2016-09-16,0.0163599247721542
2016-09-19,0.007042295827646816
2016-09-20,-0.005994191262990611
2016-09-21,0.05929650124773067
2016-09-22,0.041745901427517884
2016-09-23,-0.03187613791213628
2016-09-26,-0.011288858578083816
2016-09-27,-0.0285442303944754
2016-09-28,0.06856033927967498
2016-09-29,-0.02016496829604686
2016-09-30,0.015902778546811547
2016-10-03,-0.015653839011602555
2016-10-04,-0.0280634962573022
2016-10-05,0.026948842582859678
2016-10-06,-0.03467688282431891
2016-10-07,-0.016504519906006432
2016-10-10,0.005922666026024315
2016-10-11,-0.03140294191307014
2016-10-12,0.0182368984949397
2016-10-13,-0.04079620151944641
2016-10-14,0.0020750430054672364
2016-10-17,-0.014492945375530697
2016-10-18,0.0210081351845246
2016-10-19,0.030864620004593668
2016-10-20,0.018961857141184257
2016-10-21,-0.016650003119284773
2016-10-24,0.013944093403325475
2016-10-25,0.03634569253045372
2016-10-26,0.002843590224309578
2016-10-27,0.01039696587901151
2016-10-28,0.022450993007352205
2016-10-31,0.022872603551027382
2016-11-01,-0.0026833525039298145
2016-11-02,-0.04753328662383638
2016-11-03,0.010357507427108947
2016-11-04,0.029822740931035874
2016-11-07,0.021719562889648936
2016-11-08,0.0708594745490374
2016-11-09,0.08105841093130817
2016-11-10,0.055853412206030795
2016-11-11,0.01014445422230481
2016-11-14,-0.001434514395308395
2016-11-15,0.005028765747254971
2016-11-16,-0.013580900069080526
2016-11-17,0.0
2016-11-18,-0.00507279647413994
2016-11-21,0.05680998800988335
2016-11-22,0.04203999701379035
2016-11-23,0.07209011930073306
2016-11-25,-0.012955105813010404
2016-11-28,-0.013749988132337743
2016-11-29,-0.05133078977018368
2016-11-30,0.025384091812810983
2016-12-01,-0.02084711686602081
2016-12-02,0.025948213424266342
2016-12-05,0.029183036140727925
2016-12-06,0.0012601242657197531
2016-12-07,-0.028948953344284267
2016-12-08,0.011017408483098956
2016-12-09,0.009615279361811835
2016-12-12,-0.024761809232139664
2016-12-13,-0.020833273653992124
2016-12-14,-0.02593088621609041
2016-12-15,-0.002730269210407976
2016-12-16,-0.05338801555078743
2016-12-19,-0.02024596002303114
2016-12-20,0.045018474206584
2016-12-21,-0.007768280647727166
2016-12-22,-0.01779349559463106
2016-12-23,0.0007245333804613008
2016-12-27,-0.0036206509403617915
2016-12-28,-0.013808286494612076
2016-12-29,-0.006632251139266798
2016-12-30,-0.021513449743377766
2017-01-03,0.04473087031862444
2017-01-04,0.07619747413620082
2017-01-05,-0.014160359174711923
2017-01-06,0.01915181678919331
2017-01-09,-0.01476522864589358
2017-01-10,0.0592642167009072
2017-01-11,0.020579058886145418
2017-01-12,-0.03780729267955529
2017-01-13,-0.005239032801121701
2017-01-17,-0.00855841189222828
2017-01-18,0.011952493324151936
2017-01-19,0.0013121472332584538
2017-01-20,0.01638288710961433
2017-01-23,0.01353952850524287
2017-01-24,0.08269724799011335
2017-01-25,-0.03055208586020275
2017-01-26,-0.040000274288030546
2017-01-27,0.03345961750459736
2017-01-30,-0.007330453347812016
2017-01-31,0.024615586553457414
2017-02-01,0.011411216489827236
2017-02-02,-0.0017815899386888212
2017-02-03,-0.05829854949915769
2017-02-06,0.010739148329258041
2017-02-07,-0.03000000982151363
2017-02-08,0.0006441022957568432
2017-02-09,-0.009014460981712102
2017-02-10,0.02664051975963244
2017-02-13,0.010126718582609495
2017-02-14,-0.0037594485905759756
2017-02-15,-0.03333321912649956
2017-02-16,-0.019518665056168727
2017-02-17,-0.010617192668188502
2017-02-21,-0.05231388457217534
2017-02-22,-0.028308647714457957
2017-02-23,-0.018208282535190135
2017-02-24,-0.01706227325998899
2017-02-27,0.001509533376919947
2017-02-28,0.009796467259175268
2017-03-01,0.044029856463998485
2017-03-02,-0.04860597687205492
2017-03-03,-0.008264690483004489
2017-03-06,-0.022727103173122987
2017-03-07,-0.016279164765979792
2017-03-08,-0.01970060951482433
2017-03-09,-0.0032154774093805516
2017-03-10,-0.002419429786097993
2017-03-13,0.015359907747732215
2017-03-14,-0.023089356923983617
2017-03-15,0.050530008574842133
2017-03-16,-0.005430517023549686
2017-03-17,-0.004680412984442106
2017-03-20,-0.0023509237724830268
2017-03-21,-0.012568821057966084
2017-03-22,0.023070572300011305
2017-03-23,-0.0023325617324808645
2017-03-24,-0.0015588673923253582
2017-03-27,-0.04683854692584932
2017-03-28,0.029484173047603868
2017-03-29,0.011933043142277722
2017-03-30,0.04638398986765546
2017-03-31,0.0037562696322015476
2017-04-03,-0.008982079361762318
2017-04-04,0.022658839522173846
2017-04-05,-0.007385545858333176
2017-04-06,0.008928379341147874
2017-04-07,-0.014011642271709368
2017-04-10,0.011219180574576715
2017-04-11,0.007396393881200947
2017-04-12,-0.05433175014822167
2017-04-13,-0.012422607292402077
2017-04-17,0.002358728518575326
2017-04-18,-0.021960748869177982
2017-04-19,-0.009623055545287418
2017-04-20,0.01295512860969339
2017-04-21,-0.022381812703485715
2017-04-24,0.0
2017-04-25,0.07113668324740008
2017-04-26,0.030534114282606772
2017-04-27,-0.03629635676843823
2017-04-28,-0.01998449413650316
2017-05-01,-0.016470602735336293
2017-05-02,0.01435384113998639
2017-05-03,-0.055031206063132276
2017-05-04,-0.028286043938669958
2017-05-05,0.010273390512169023
2017-05-08,-0.01101643489366344
2017-05-09,-0.003427727273094483
2017-05-10,0.007738575449218965
2017-05-11,-0.0034127468808928807
2017-05-12,-0.014554762190715498
2017-05-15,0.020851161665449647
2017-05-16,0.0017022396595092193
2017-05-17,-0.028887296233238824
2017-05-18,-0.012248360686239579
2017-05-19,0.03897278987566155
2017-05-22,0.008524815698307542
2017-05-23,0.004226821533818148
2017-05-24,0.0016831713639877677
2017-05-25,-0.016806775954552267
2017-05-26,-0.002563645216788313
2017-05-30,0.0
2017-05-31,-0.015424458530317153
2017-06-01,-0.003481152857896075
2017-06-02,-0.013973894937632236
2017-06-05,0.011514538184331347
2017-06-06,0.0376535218061258
2017-06-07,-0.010970565896817774
2017-06-08,0.029010359719021217
2017-06-09,0.02487551816757194
2017-06-12,-0.001618229406818772
2017-06-13,0.0016208523177032585
2017-06-14,-0.021844486560525067
2017-06-15,-0.04880091664408648
2017-06-16,-0.006956615530568588
2017-06-19,0.014886137391770582
2017-06-20,-0.030198270211091227
2017-06-21,-0.0026689351605807543
2017-06-22,0.021409367140161617
2017-06-23,0.027074186983408355
2017-06-26,0.005102020363361381
2017-06-27,-0.008460173599610488
2017-06-28,0.023037628084156436
2017-06-29,0.007506136793482332
2017-06-30,-0.005794823242670999
2017-07-03,0.015820233618487167
2017-07-05,-0.0024590066097609498
2017-07-06,-0.023007360857632997
2017-07-07,0.000840833919044659
2017-07-10,0.05210102306631126
2017-07-11,0.004792396830171741
2017-07-12,-0.02464249482723213
2017-07-13,0.017115104811072923
2017-07-14,0.009615513760864003
2017-07-17,0.03174595519976853
2017-07-18,0.0
2017-07-19,0.008461450188025132
2017-07-20,-0.00533938757463448
2017-07-21,-0.0023006845333857218
2017-07-24,-0.003843209114638979
2017-07-25,0.14737655225397295
2017-07-26,0.01277725952159825
2017-07-27,-0.03718440630950515
2017-07-28,0.006896716653942203
2017-07-31,0.0013697376875909661
2017-08-01,-0.008891940529692777
2017-08-02,-0.00828168456864764
2017-08-03,0.0
2017-08-04,0.0027836874443105675
2017-08-07,0.02012478334054646
2017-08-08,-0.01564614966331579
2017-08-09,0.00829298661837874
2017-08-10,-0.03015776102546064
2017-08-11,-0.013427337056967081
2017-08-14,0.013610084245505139
2017-08-15,-0.012720798768077968
2017-08-16,0.05726581928015406
2017-08-17,-0.038591863143610294
2017-08-18,-0.003521284704894989
2017-08-21,0.04098943790781151
2017-08-22,0.0230823157719402
2017-08-23,0.014598526952891433
2017-08-24,0.013080482914754832
2017-08-25,-0.0129115930425594
2017-08-28,0.01569626431855453
2017-08-29,-0.02060502191081348
2017-08-30,-0.042735029783701695
2017-08-31,0.015109660613112919
2017-09-01,0.01962134119531833
2017-09-05,-0.01858000027250839
2017-09-06,0.01825536271910133
2017-09-07,0.009960399509520768
2017-09-08,-0.06377382639307849
2017-09-11,0.010533738553522909
2017-09-12,-0.00625453605110915
2017-09-13,-0.025174946592937064
2017-09-14,-0.005738733955372055
2017-09-15,0.0014430965532274964
2017-09-18,0.018011505191042776
2017-09-19,0.0247699926080307
2017-09-20,-0.020718221451517804
2017-09-21,-0.014104562006841848
2017-09-22,0.005722763517684193
2017-09-25,-0.012091236926816684
2017-09-26,0.007199521515221852
2017-09-27,0.0007147684490946826
2017-09-28,0.030000029932233385
2017-09-29,-0.026352352070475038
2017-10-02,0.021367511482311086
2017-10-03,0.020920638728842755
2017-10-04,-0.007513869085847946
2017-10-05,0.015141148986515196
2017-10-06,-0.02847460641495081
2017-10-09,-0.0006977365088435272
2017-10-10,0.0062849642240836445
2017-10-11,0.0013880890717992145
2017-10-12,0.005543788597248689
2017-10-13,0.016540250942684853
2017-10-16,0.03525428813768072
2017-10-17,-0.022265769342598607
2017-10-18,-0.006698083345864414
2017-10-19,-0.0013484239835516165
2017-10-20,0.0013502446858697503
2017-10-23,-0.0013484239835516165
2017-10-24,0.028359170462520344
2017-10-25,-0.03479989340745471
2017-10-26,-0.0006803169538676102
2017-10-27,-0.03812104692369189
2017-10-30,-0.013446785605455647
2017-10-31,0.0028694797067090327
2017-11-01,0.028612318835421036
2017-11-02,-0.010430968651142791
2017-11-03,-0.005622074665922239
2017-11-06,0.03462918659844272
2017-11-07,-0.006147515908525802
2017-11-08,0.021305802484167247
2017-11-09,-0.009421320839064107
2017-11-10,-0.021059745621366255
2017-11-13,0.0013880890717992145
2017-11-14,-0.04365900501917597
2017-11-15,-0.012319117174599215
2017-11-16,-0.0007336471811153489
2017-11-17,0.01762107489418341
2017-11-20,0.006493632143713457
2017-11-21,0.014336734257078376
2017-11-22,0.0063606214960443275
2017-11-24,0.007724565039385345
2017-11-27,-0.01811842024668986
2017-11-28,0.008516793427943536
2017-11-29,-0.014074488789200035
2017-11-30,-0.00642418030028713
2017-12-01,0.01364942101609845
2017-12-04,0.013465548810526196
2017-12-05,-0.013286636952119735
2017-12-06,0.017009145548964932
2017-12-07,0.03414662137700408
2017-12-08,0.008759976997365637
2017-12-11,0.0033400931122335997
2017-12-12,0.04593876746773251
2017-12-13,0.03882845448329775
2017-12-14,-0.007965313231879434
2017-12-15,0.04879526024397629
2017-12-18,0.02179054345867848
2017-12-19,-0.0011529342460356862
2017-12-20,0.019042410988477476
2017-12-21,0.02944486991557871
2017-12-22,-0.004400614377998768
2017-12-26,0.031491938471226666
2017-12-27,0.0010710832766125389
2017-12-28,0.03103300180299673
2017-12-29,-0.016087475785497962
2018-01-02,0.042721570045437085
2018-01-03,-0.015174763661028434
2018-01-04,0.01386797428483888
2018-01-05,0.008104946204784857
2018-01-08,-0.004522701053303435
2018-01-09,-0.044926707258875154
2018-01-10,0.031184107943370565
2018-01-11,0.01896459328293698
2018-01-12,-0.006539244584189086
2018-01-16,-0.02177188885189918
2018-01-17,0.023291718501293524
2018-01-18,-0.01871518504387637
2018-01-19,0.028866041956316923
2018-01-22,0.0015028948334723236
2018-01-23,-0.02201088212595459
2018-01-24,0.0025574984336487194
2018-01-25,0.011224479433083578
2018-01-26,-0.014127227504645123
2018-01-29,0.004606239789110456
2018-01-30,-0.025471819451508337
2018-01-31,0.01934175196560406
2018-02-01,-0.002564271176431543
2018-02-02,-0.07609239079323826
2018-02-05,-0.017807461933556423
2018-02-06,0.061756161804109366
2018-02-07,-0.046958233061404675
2018-02-08,-0.03919390353163299
2018-02-09,0.02389300759988422
2018-02-12,0.0
2018-02-13,0.013090461701084521
2018-02-14,0.07415759222570473
2018-02-15,0.0
2018-02-16,-0.020397839957972175
2018-02-20,-0.01601713344758615
2018-02-21,0.016277858072575535
2018-02-22,0.022957991954573265
2018-02-23,0.020354931566815226
2018-02-26,-0.001022977938615277
2018-02-27,-0.02252952642602657
2018-02-28,-0.025667930113056014
2018-03-01,-0.003225455425339252
2018-03-02,-0.011866672588532134
2018-03-05,-0.0070957367479608235
2018-03-06,0.02803714742053165
2018-03-07,-0.031015953863131385
2018-03-08,-0.013797237499809212
2018-03-09,0.03133751243435756
2018-03-12,0.007053840816665824
2018-03-13,-0.004310176950939271
2018-03-14,0.009739992120114449
2018-03-15,-0.013397851362775715
2018-03-16,-0.0027155257968122237
2018-03-19,-0.01688461438386457
2018-03-20,0.024376826674597396
2018-03-21,0.03731754189407299
2018-03-22,-0.05891569085602133
2018-03-23,-0.029362782073149907
2018-03-26,0.013127819648682149
2018-03-27,-0.028732512874315996
2018-03-28,-0.02842214068601412
2018-03-29,0.048955189602226
2018-04-02,-0.024473653346247515
2018-04-03,0.014002583986593375
2018-04-04,-0.0023016470483564477
2018-04-05,0.04440607974721589
2018-04-06,-0.04307029636130033
2018-04-09,0.005770539316344303
2018-04-10,0.04417666386077057
2018-04-11,-0.012088246200420039
2018-04-12,-0.003903959860566353
2018-04-13,0.0005601450480861025
2018-04-16,0.01622821386871376
2018-04-17,0.007709374141029901
2018-04-18,0.04808736144114456
2018-04-19,0.02033348297773996
2018-04-20,-0.010730509339388905
2018-04-23,-0.028409118503571307
2018-04-24,-0.1451356002033667
2018-04-25,-0.04415420978497586
2018-04-26,0.016915951571724763
2018-04-27,-0.019833542086939437
2018-04-30,-0.00718023219536934
2018-05-01,-0.017093967193891668
2018-05-02,0.010702282474821079
2018-05-03,0.006618141007611378
2018-05-04,0.013806789973704214
2018-05-07,-0.010376145434599637
2018-05-08,0.0026212346708125445
2018-05-09,0.024836626745587065
2018-05-10,0.03443854341972585
2018-05-11,0.0030827466472667098
2018-05-14,-0.004302273323998351
2018-05-15,-0.014814893634172543
