Date,MNST
2016-07-05,0.007387396281877567
2016-07-06,0.0021751669389418193
2016-07-07,-0.0008682067294324414
2016-07-08,0.002358568295205199
2016-07-11,-0.0030960695676032213
2016-07-12,-0.0013043422013913064
2016-07-13,0.006157133742783927
2016-07-14,0.00203981847907464
2016-07-15,-0.003146048664533607
2016-07-18,-0.03750000973739276
2016-07-19,0.011765474540610166
2016-07-20,0.00470235324917101
2016-07-21,-0.0003163030785698906
2016-07-22,0.015943316193260282
2016-07-25,-0.0031759529533640363
2016-07-26,-0.009058541673667153
2016-07-27,-0.006997836358143994
2016-07-28,0.012253192044950456
2016-07-29,0.007463637877474172
2016-08-01,0.002801426382780914
2016-08-02,-0.011050425974138522
2016-08-03,-0.009604488440461245
2016-08-04,0.0051974615398509005
2016-08-05,0.024780834715105726
2016-08-08,-0.021904958266243946
2016-08-09,0.0010065415481503859
2016-08-10,0.011186542001441646
2016-08-11,0.005034191090152573
2016-08-12,-0.0032775351022431565
2016-08-15,0.0015511082940697918
2016-08-16,-0.011212345638927701
2016-08-17,0.000563887888333392
2016-08-18,0.004508130851159864
2016-08-19,-0.006108532907061148
2016-08-22,-0.001756052593010815
2016-08-23,-0.011245867361417528
2016-08-24,-0.0029228318579437307
2016-08-25,0.003441249736815699
2016-08-26,-0.0026674050889359258
2016-08-29,-0.007004551110872725
2016-08-30,-0.013659082160932812
2016-08-31,0.0005200845260120435
2016-09-01,0.0028592010790717826
2016-09-02,-0.0031102154370885593
2016-09-06,0.00013002452167265588
2016-09-07,-0.011048267484871754
2016-09-08,-0.00032865005747995113
2016-09-09,-0.03004202085274288
2016-09-12,0.005083022599036591
2016-09-13,-0.029534707776703972
2016-09-14,-0.007087273601092625
2016-09-15,0.024142708219796694
2016-09-16,-0.00027329758282945704
2016-09-19,0.007723334409875271
2016-09-20,-0.002306049658540088
2016-09-21,0.0
2016-09-22,0.012508524720405534
2016-09-23,-0.003088460200316945
2016-09-26,-0.005926756736988059
2016-09-27,0.0010840097895055134
2016-09-28,-0.006294018045665761
2016-09-29,-0.009943491921911463
2016-09-30,0.009905748607531795
2016-10-03,-0.00694775901661715
2016-10-04,-0.0033609318673424315
2016-10-05,-0.0004129481901637977
2016-10-06,0.010327733287422536
2016-10-07,-0.00613328131993407
2016-10-10,0.002605602425795883
2016-10-11,-0.021200997205973016
2016-10-12,0.014253779940790023
2016-10-13,0.00564896343298793
2016-10-14,-0.0061652124537872055
2016-10-17,-0.005376388191666304
2016-10-18,0.01677063104928922
2016-10-19,0.0052481208156660575
2016-10-20,-0.005966539241967994
2016-10-21,0.004433541641671868
2016-10-24,0.019421461752323177
2016-10-25,-0.002065074587088045
2016-10-26,-0.02476464595159411
2016-10-27,-0.019164976097827968
2016-10-28,0.004326633388557211
2016-10-31,0.002918275097444134
2016-11-01,-0.004918961338887362
2016-11-02,0.004595086076094823
2016-11-03,-0.02827632252274148
2016-11-04,-0.03551814734514791
2016-11-07,0.006729274752809156
2016-11-08,-0.0010283206379908538
2016-11-09,-0.025073582981694043
2016-11-10,-0.04223542237709643
2016-11-11,-0.009685888126009568
2016-11-14,-0.025047692817849243
2016-11-15,0.018350869087370825
2016-11-16,0.010571899392077366
2016-11-17,-0.002139803843302812
2016-11-18,-0.006909719015788185
2016-11-21,0.04582533189604909
2016-11-22,0.038311497203474154
2016-11-23,-0.01148909991936542
2016-11-25,0.002458578263917266
2016-11-28,0.009810534144391037
2016-11-29,-0.00022084645679576465
2016-11-30,-0.011704920353027948
2016-12-01,-0.024804482912884063
2016-12-02,0.018331788456676934
2016-12-05,0.010126030082030502
2016-12-06,-0.01158388204129901
2016-12-07,0.0022538267123215494
2016-12-08,-0.031931683037181746
2016-12-09,0.022996555075767144
2016-12-12,0.005222514474454432
2016-12-13,0.016489711648699723
2016-12-14,-0.02177776760525174
2016-12-15,0.006133585982642797
2016-12-16,0.0047414558620846314
2016-12-19,-0.01415732737337605
2016-12-20,-0.007522179721722755
2016-12-21,0.04203027050706387
2016-12-22,-0.0015428630476564953
2016-12-23,0.005960275106203117
2016-12-27,-0.0008777905594739011
2016-12-28,-0.013617372029596675
2016-12-29,0.002671986913660218
2016-12-30,-0.015323087839527516
2017-01-03,0.027063616572166715
2017-01-04,0.010540174189427098
2017-01-05,0.003694006241945491
2017-01-06,-0.0123403271654271
2017-01-09,-0.026742600494739976
2017-01-10,-0.020270303940290058
2017-01-11,0.011264406401535476
2017-01-12,-0.020004570005415445
2017-01-13,0.032475010238006696
2017-01-17,-0.012806104612869906
2017-01-18,-0.01092397717883764
2017-01-19,-0.0025310771437835333
2017-01-20,0.003690884729964372
2017-01-23,0.00022988132880530365
2017-01-24,0.004365777222207878
2017-01-25,-0.013269229661536541
2017-01-26,-0.010665497050265316
2017-01-27,-0.008671172902792512
2017-01-30,0.0030733113583920613
2017-01-31,0.004006555920872179
2017-02-01,-0.018309831155762013
2017-02-02,-0.0002390799044993397
2017-02-03,0.019851662020935468
2017-02-06,0.002110697792592875
2017-02-07,0.00819102018647122
2017-02-08,0.013695364735693216
2017-02-09,0.0025189057697232453
2017-02-10,0.005253530119902372
2017-02-13,-0.01340604805929324
2017-02-14,-0.0009211677226343973
2017-02-15,-0.0006916227122039098
2017-02-16,0.002306857954748498
2017-02-17,0.004142699701154218
2017-02-21,0.0082512170877449
2017-02-22,-0.0011366912900639958
2017-02-23,-0.000682721443660661
2017-02-24,-0.008198601949500617
2017-02-27,-0.033524663835819646
2017-02-28,-0.015443134319849672
2017-03-01,0.01375481934637035
2017-03-02,0.1275886889908342
2017-03-03,0.014144015173105595
2017-03-06,-0.022064974044336605
2017-03-07,-0.005959957046086095
2017-03-08,0.014346855631681699
2017-03-09,-0.00759975973124305
2017-03-10,-0.0040416641883169735
2017-03-13,-0.008329760619190107
2017-03-14,-0.0034460445048558608
2017-03-15,0.01772205936269078
2017-03-16,-0.004459526094546362
2017-03-17,-0.00874573033427184
2017-03-20,0.00710131284030191
2017-03-21,-0.0023504404304445226
2017-03-22,0.009423912065710471
2017-03-23,-0.012094200761854856
2017-03-24,0.00816145279660474
2017-03-27,-0.0008520899446153862
2017-03-28,0.0019189797368819317
2017-03-29,0.005107424030578622
2017-03-30,-0.020537819820126924
2017-03-31,-0.0019455286609034728
2017-04-03,-0.008880222301760443
2017-04-04,0.005681865073585923
2017-04-05,-0.001955674743430058
2017-04-06,-0.003919013803174276
2017-04-07,0.002185758997182319
2017-04-10,-0.0006542809224695523
2017-04-11,-0.010039264241300638
2017-04-12,0.0008818543868849282
2017-04-13,-0.011013215488880346
2017-04-17,0.0024498171918969636
2017-04-18,0.006665253564657192
2017-04-19,-0.004634802313065345
2017-04-20,0.014190758891332145
2017-04-21,-0.007651995539456502
2017-04-24,0.0017625431180978701
2017-04-25,-0.002199302532079672
2017-04-26,-0.005730622165619703
2017-04-27,0.003990252776331804
2017-04-28,0.001987196969939431
2017-05-01,-0.018069627049884907
2017-05-02,0.002692974151403238
2017-05-03,0.005595344635014321
2017-05-04,0.022256843828349693
2017-05-05,0.03309384819647798
2017-05-08,0.021707033988108027
2017-05-09,-0.01010721675734838
2017-05-10,-0.002917341101251192
2017-05-11,0.0006270134785975046
2017-05-12,-0.0054302867675500854
2017-05-15,-0.003359929672425488
2017-05-16,-0.013695695822175002
2017-05-17,-0.00021367519626214193
2017-05-18,0.0002137208631094456
2017-05-19,0.018799342610574588
2017-05-22,0.013629724147546263
2017-05-23,0.022548617069657606
2017-05-24,0.00930607084023194
2017-05-25,0.01743834320561799
2017-05-26,0.0027581404447429847
2017-05-30,-0.003732857283111235
2017-05-31,-0.0029579513683637426
2017-06-01,0.00810917397697497
2017-06-02,0.00588580007603956
2017-06-05,-0.0031207303683158383
2017-06-06,-0.007043643241096964
2017-06-07,0.001970413283174155
2017-06-08,-0.0072762820646508075
2017-06-09,-0.008518231162343848
2017-06-12,0.011788215016615089
2017-06-13,-0.0017772542194439689
2017-06-14,0.00395649388640984
2017-06-15,0.01083742339035565
2017-06-16,-0.019298204259120766
2017-06-19,0.010932204771366472
2017-06-20,-0.000589830494236554
2017-06-21,0.0070823683392895465
2017-06-22,-0.006641925409439087
2017-06-23,0.02241894274443057
2017-06-26,-0.009040223226186028
2017-06-27,-0.023680147706972354
2017-06-28,0.014910537005483837
2017-06-29,-0.02233103636994449
2017-06-30,-0.00460828577318162
2017-07-03,0.0008051714026091616
2017-07-05,-0.0042237106599763985
2017-07-06,0.016562382090908656
2017-07-07,0.007351458740787686
2017-07-10,-0.0037475826143406055
2017-07-11,-0.010492947869905733
2017-07-12,0.008803494012383117
2017-07-13,0.00773508961739533
2017-07-14,0.01692573848475365
2017-07-17,-0.002515913644759893
2017-07-18,0.005820706863242764
2017-07-19,0.007523136352247217
2017-07-20,0.002680440185246935
2017-07-21,0.004009984790014354
2017-07-24,0.0028527521102719167
2017-07-25,0.012516591184178916
2017-07-26,0.003371423623029335
2017-07-27,0.008586878609168735
2017-07-28,-0.011475086912686283
2017-07-31,-0.012357233650958088
2017-08-01,0.007014197760848662
2017-08-02,-0.00150598678399827
2017-08-03,0.0018853407314294302
2017-08-04,-0.008091838730046041
2017-08-07,0.003035474296929852
2017-08-08,-0.004539396039684673
2017-08-09,-0.011400385267745228
2017-08-10,0.009417676147664533
2017-08-11,0.024752460505136575
2017-08-14,0.0024154787969599134
2017-08-15,0.0011120956023222828
2017-08-16,0.005554583615645203
2017-08-17,-0.011047731055912502
2017-08-18,0.006330295259419971
2017-08-21,0.005735455646009635
2017-08-22,0.018763805119778487
2017-08-23,-0.003972575234018727
2017-08-24,-0.0032632397692841097
2017-08-25,0.00436525428274015
2017-08-28,-0.001086587684980378
2017-08-29,0.003807090011848757
2017-08-30,0.010475019726263524
2017-08-31,-0.0023235221866403366
2017-09-01,0.00465786703066895
2017-09-05,0.004814490625014489
2017-09-06,-0.0003548650152243038
2017-09-07,0.0005325542041849651
2017-09-08,-0.0007097394445378935
2017-09-11,0.006036934560195606
2017-09-12,-0.010236463429569076
2017-09-13,0.005349486934118186
2017-09-14,0.0035473706837612085
2017-09-15,-0.00706966265348119
2017-09-18,0.008721927040010957
2017-09-19,-0.007234866078340341
2017-09-20,-0.005510088301497462
2017-09-21,-0.006791797371465624
2017-09-22,0.004318907320223442
2017-09-25,-0.011467536079509788
2017-09-26,0.0005438208263532918
2017-09-27,-0.005797095840604838
2017-09-28,0.010932916589713626
2017-09-29,-0.004145629851010191
2017-10-02,-0.0019909612733314264
2017-10-03,0.0023576545076937627
2017-10-04,-0.0009046360891340477
2017-10-05,0.003259693973137745
2017-10-06,-0.0005415630535700044
2017-10-09,0.00036121470380146015
2017-10-10,-0.0005415919773864575
2017-10-11,0.006141621185681734
2017-10-12,0.004667833356767126
2017-10-13,-0.002323038876782979
2017-10-16,0.006985480509719588
2017-10-17,0.0053361656091546195
2017-10-18,-0.004069347848080884
2017-10-19,-0.0053295297953671605
2017-10-20,0.00839430955378262
2017-10-23,-0.0017711384297310895
2017-10-24,0.008339269262122695
2017-10-25,-0.005806824219990792
2017-10-26,0.004424778761061843
2017-10-27,0.0
2017-10-30,0.0014097238952368585
2017-10-31,0.019355946483887054
2017-11-01,-0.0022441061182528754
2017-11-02,-0.006055337002438543
2017-11-03,0.003829371681188576
2017-11-06,-0.002600966116597103
2017-11-07,0.006954063073684402
2017-11-08,0.0013812471267926618
2017-11-09,0.011724143192685776
2017-11-10,0.04226311399690941
2017-11-13,0.017004593167462945
2017-11-14,0.006913188101309364
2017-11-15,-0.01644583388836174
2017-11-16,0.006493531425117771
2017-11-17,0.002741905950730761
2017-11-20,-0.01624575118674698
2017-11-21,0.0017985711351538036
2017-11-22,0.0
2017-11-24,0.007834169065613406
2017-11-27,0.0003238940528529355
2017-11-28,0.005180503358471311
2017-11-29,-0.0032211428965686073
2017-11-30,0.01260298573257601
2017-12-01,0.003989149629876287
2017-12-04,0.006834080064992865
2017-12-05,-0.004735583966637313
2017-12-06,0.00348931361404059
2017-12-07,-0.015331139776909808
2017-12-08,0.014767287237706705
2017-12-11,-0.004429019117172195
2017-12-12,-0.0004766250389485194
2017-12-13,0.009537410198321217
2017-12-14,-0.005983266626683692
2017-12-15,0.013939506624841336
2017-12-18,0.000312398725184293
2017-12-19,0.0028111870780478387
2017-12-20,-0.0029590787122779627
2017-12-21,-0.003280151215036553
2017-12-22,-0.0006268753277928196
2017-12-26,0.0010976900473849138
2017-12-27,0.00610907273517447
2017-12-28,-0.02039553354385537
2017-12-29,0.005880526976312694
2018-01-02,-0.009164193753588568
2018-01-03,0.006538029873988993
2018-01-04,0.0038023080248430485
2018-01-05,0.0020517845148819713
2018-01-08,0.00850523053322294
2018-01-09,0.022645706782451924
2018-01-10,-0.028863822655036175
2018-01-11,0.0058185081144350725
2018-01-12,-0.002970585200572806
2018-01-16,0.012388224794718461
2018-01-17,0.038878597136755344
2018-01-18,-0.00894585473164089
2018-01-19,0.0058672992701400695
2018-01-22,0.013610470003106112
2018-01-23,0.010033943320924665
2018-01-24,-0.002483538006201158
2018-01-25,-0.007029814530175482
2018-01-26,0.016371689681255575
2018-01-29,-0.0089972821598171
2018-01-30,-0.0057109296298129
2018-01-31,0.004860115222956374
2018-02-01,-0.004396937373553955
2018-02-02,-0.01913739210831067
2018-02-05,-0.04172293102044611
2018-02-06,0.005638224259276514
2018-02-07,0.005295187231475484
2018-02-08,-0.0396591983309178
2018-02-09,0.014518433405596554
2018-02-12,0.018921966178331973
2018-02-13,-0.01076782805383536
2018-02-14,0.008045466810869817
2018-02-15,0.02676054841376052
2018-02-16,-0.0019813633929072205
2018-02-20,-0.013439291962396016
2018-02-21,0.006501519796684896
2018-02-22,-0.0013841332288075936
2018-02-23,0.014631094159512248
2018-02-26,-0.0010625333597837905
2018-02-27,-0.024920216539869422
2018-02-28,-0.012466873303538573
2018-03-01,-0.14439005626332424
2018-03-02,-0.0011066280328320133
2018-03-05,0.029172855160747968
2018-03-06,-0.001255893566801336
2018-03-07,-0.00215554043168098
2018-03-08,0.023042351243457437
2018-03-09,0.021643489400068994
2018-03-12,0.006372699330575271
2018-03-13,0.00444974020495037
2018-03-14,0.0006815627272673819
2018-03-15,-0.009194635105334803
2018-03-16,0.007733300800129239
2018-03-19,-0.006309668071894259
2018-03-20,0.00703620806918126
2018-03-21,-0.010224922818689364
2018-03-22,-0.0223829719485773
2018-03-23,-0.01620285644107411
2018-03-26,0.01808088633185645
2018-03-27,-0.010902038746780418
2018-03-28,-0.0001777479383680003
2018-03-29,0.017247464030166526
2018-04-02,-0.02779234710771794
2018-04-03,0.001977716872779478
2018-04-04,0.018661419775163557
2018-04-05,0.011273549136653349
2018-04-06,-0.025779473021598442
2018-04-09,0.005363833996488987
2018-04-10,0.0016005718179010753
2018-04-11,-0.0017755410984188202
2018-04-12,0.005514008393147973
2018-04-13,0.0026534853903772415
2018-04-16,0.005292858776381415
2018-04-17,0.012285025773308034
2018-04-18,-0.003640760807239629
2018-04-19,-0.002784058535124423
2018-04-20,-0.014133682671110703
2018-04-23,0.006548653661677228
2018-04-24,-0.020045707948998848
2018-04-25,-0.02368562184939238
2018-04-26,0.012681467168609073
2018-04-27,0.019782217473196972
2018-04-30,-0.021178121654969018
2018-05-01,0.003636377507989952
2018-05-02,-0.04492752731810412
2018-05-03,-0.0077769316752425155
