Date,CFG
2016-08-11,0.006451770762027742
2016-08-12,-0.005555409079241125
2016-08-15,0.011602720535016875
2016-08-16,-0.0063722877867850025
2016-08-17,0.002138022580322918
2016-08-18,-0.0021334611921198787
2016-08-19,0.008123435292102688
2016-08-22,-0.0033927727393870954
2016-08-23,0.0012766494753326807
2016-08-24,-0.0016998776169840912
2016-08-25,0.006385850254744918
2016-08-26,0.020304287515164443
2016-08-29,0.014095745387640246
2016-08-30,0.011038790161875811
2016-08-31,0.0016172848492754799
2016-09-01,-0.010092706517275007
2016-09-02,0.006525306626344429
2016-09-06,-0.01539690226580992
2016-09-07,0.011111137978015329
2016-09-08,0.014244778568610839
2016-09-09,-0.004414239988596469
2016-09-12,0.010479909246102315
2016-09-13,-0.01794985622664702
2016-09-14,-0.008935839690350389
2016-09-15,0.0032789727607513974
2016-09-16,-0.015523126109566188
2016-09-19,0.003734486416135274
2016-09-20,-0.0008269699522841512
2016-09-21,0.005792586271920808
2016-09-22,-0.002879338068655035
2016-09-23,0.00701287059199962
2016-09-26,-0.018435079608014937
2016-09-27,0.014607887331730796
2016-09-28,0.004113340098078622
2016-09-29,-0.01474780109090923
2016-09-30,0.027442867892746303
2016-10-03,-0.004452077744367067
2016-10-04,0.01585389553637251
2016-10-05,0.023209370402690332
2016-10-06,0.00469309237717952
2016-10-07,-0.007396253312137335
2016-10-10,0.0015691826027064426
2016-10-11,-0.022709865948983943
2016-10-12,0.011619008241647188
2016-10-13,-0.028911322315194776
2016-10-14,0.011011557048152376
2016-10-17,-0.008471190754563818
2016-10-18,0.010984676607574073
2016-10-19,0.018108551786608196
2016-10-20,0.009881064293266073
2016-10-21,0.01643863510971677
2016-10-24,0.01463219885919087
2016-10-25,0.004174580286729013
2016-10-26,0.015495168711532559
2016-10-27,0.0
2016-10-28,-0.019352523706339553
2016-10-31,0.004193737176793277
2016-11-01,0.018982511541768776
2016-11-02,-0.02757063604184984
2016-11-03,0.006513594214611507
2016-11-04,0.005328940503803725
2016-11-07,0.03559281493548272
2016-11-08,-0.014625400899819785
2016-11-09,0.046382275444801335
2016-11-10,0.04964531986358667
2016-11-11,0.008445889657153316
2016-11-14,0.03450609419109063
2016-11-15,0.0019427611677127476
2016-11-16,-0.006787124047592075
2016-11-17,0.03254118270791717
2016-11-18,0.007564045404381936
2016-11-21,-0.0012511545840782068
2016-11-22,-0.000313242931967217
2016-11-23,0.015037456836474394
2016-11-25,0.0018517018695984877
2016-11-28,-0.020948559007954115
2016-11-29,0.01919432651453623
2016-11-30,0.03457848095842153
2016-12-01,0.025962519748485624
2016-12-02,-0.006689857823218404
2016-12-05,0.0
2016-12-06,0.01610543426057598
2016-12-07,0.010374640785140388
2016-12-08,0.013690918179656286
2016-12-09,-0.000844275147220741
2016-12-12,-0.01408067177413308
2016-12-13,-0.005998408150101331
2016-12-14,-0.0048848154123608545
2016-12-15,0.022235019441630977
2016-12-16,-0.002260004285386308
2016-12-19,0.001415589261423822
2016-12-20,0.02007376425849805
2016-12-21,-0.0016632783841823429
2016-12-22,-0.0005551283980762545
2016-12-23,0.009166884774608253
2016-12-27,0.0035782390725616064
2016-12-28,-0.012616709779215252
2016-12-29,-0.019999636650878228
2016-12-30,0.009920280406306325
2017-01-03,0.006455457914948282
2017-01-04,0.008644546676570775
2017-01-05,-0.0124410504387511
2017-01-06,0.005318940293700614
2017-01-09,-0.006404974662846841
2017-01-10,0.016816049436623626
2017-01-11,-0.00027553839726490725
2017-01-12,-0.00964972716012924
2017-01-13,0.010300573467942664
2017-01-17,-0.05979593508288128
2017-01-18,0.025498354978773285
2017-01-19,-0.0074310027165505055
2017-01-20,0.031384879901339646
2017-01-23,0.0019545771239659615
2017-01-24,0.011423682295225834
2017-01-25,0.03360865393340928
2017-01-26,0.0005331476244956335
2017-01-27,-0.014651055833247995
2017-01-30,-0.012435504870026537
2017-01-31,-0.0060458295275490626
2017-02-01,0.00884734399552456
2017-02-02,-0.01233236810964411
2017-02-03,0.020810272272089092
2017-02-06,-0.008698028425293658
2017-02-07,0.003290135388933191
2017-02-08,-0.03388874573307199
2017-02-09,0.02517672398033821
2017-02-10,0.004966890200111651
2017-02-13,0.01372866349728663
2017-02-14,0.028710496426763488
2017-02-15,0.010268756948903501
2017-02-16,-0.003127215248849846
2017-02-17,-0.010719312599118291
2017-02-21,0.005549803842959111
2017-02-22,-0.009986966500949213
2017-02-23,-0.01114927685078837
2017-02-24,-0.016107628965548182
2017-02-27,0.014734126817232296
2017-02-28,0.0048400140491726695
2017-03-01,0.059405650091650886
2017-03-02,-0.038898429184876626
2017-03-03,0.00683317295227015
2017-03-06,-0.0010441758850123772
2017-03-07,-0.007838951322265975
2017-03-08,-0.0031602985919972904
2017-03-09,-0.0031705976330235197
2017-03-10,-0.0023853011371612887
2017-03-13,-0.007173294659963525
2017-03-14,-0.004816701147945968
2017-03-15,-0.011024484358046482
2017-03-16,0.008700394698725189
2017-03-17,-0.012937776259294043
2017-03-20,-0.010650043408164334
2017-03-21,-0.05161460813830199
2017-03-22,0.0020372193736093447
2017-03-23,0.004065924327976811
2017-03-24,-0.0017353294333430913
2017-03-27,-0.007823976942184063
2017-03-28,0.023072566488870017
2017-03-29,-0.01541559388689806
2017-03-30,0.011307608967670024
2017-03-31,-0.009460662653374308
2017-04-03,0.0078145349752623
2017-04-04,0.0022975909256757188
2017-04-05,-0.014899613400340739
2017-04-06,0.015706660682589968
2017-04-07,-0.008304659982357188
2017-04-10,-0.007219068319323729
2017-04-11,0.0
2017-04-12,-0.01890630829380857
2017-04-13,-0.01452704729354326
2017-04-17,0.02045689954647867
2017-04-18,-0.006485611318681639
2017-04-19,0.015430162167633599
2017-04-20,0.030683856752995453
2017-04-21,-0.01049052500683334
2017-04-24,0.027220732135246672
2017-04-25,0.01673628761370649
2017-04-26,0.009602184919951462
2017-04-27,-0.0008151219735825777
2017-04-28,-0.0016320060457259977
2017-05-01,0.015313614175272772
2017-05-02,-0.007810771861751609
2017-05-03,0.010043537992382445
2017-05-04,0.003493543103327834
2017-05-05,-0.009909050685529053
2017-05-08,0.010549454564710015
2017-05-09,-0.0048181175796956355
2017-05-10,0.0008069073712062558
2017-05-11,-0.005643868481230108
2017-05-12,-0.009459243321858324
2017-05-15,0.010095460476615692
2017-05-16,0.0016206471299580194
2017-05-17,-0.06769135883636546
2017-05-18,-0.003181985321334513
2017-05-19,0.0031921426724619284
2017-05-22,0.0
2017-05-23,0.015041869593628077
2017-05-24,-0.01310925474196567
2017-05-25,-0.0017324206615105808
2017-05-26,0.002024754049241073
2017-05-30,-0.011258663410452119
2017-05-31,-0.004379373567244049
2017-06-01,0.011730110890121326
2017-06-02,-0.010724521794936659
2017-06-05,-0.004394847672671842
2017-06-06,-0.0035316620862856363
2017-06-07,0.019491854271403763
2017-06-08,0.03186564100706257
2017-06-09,0.020213248119611338
2017-06-12,0.00743017813521929
2017-06-13,0.00737487329773967
2017-06-14,-0.00813435387204331
2017-06-15,0.0035534939757646544
2017-06-16,-0.009261364796090743
2017-06-19,0.004948977408167021
2017-06-20,-0.016689390507324875
2017-06-21,-0.02058994035349493
2017-06-22,-0.0062500698004162025
2017-06-23,-0.014008134573066933
2017-06-26,0.004929048777349676
2017-06-27,0.005193371940506397
2017-06-28,0.014351281718467446
2017-06-29,0.008772218627509654
2017-06-30,0.0008411673798753849
2017-07-03,0.024103378257468
2017-07-05,0.009304738227790654
2017-07-06,-0.007592230538484124
2017-07-07,0.012841543565921043
2017-07-10,-0.0005395582454941206
2017-07-11,-0.008636880303517724
2017-07-12,-0.00571733710610256
2017-07-13,0.009035956133837564
2017-07-14,-0.016553522564657253
2017-07-17,-0.004139039941921108
2017-07-18,-0.013854288866367637
2017-07-19,-0.008991336846059239
2017-07-20,-0.0005672441665598438
2017-07-21,-0.021843698444331427
2017-07-24,0.028132224792737803
2017-07-25,0.01128340802862926
2017-07-26,-0.018967654780617016
2017-07-27,-0.0036967070815369096
2017-07-28,-0.0028537085109183735
2017-07-31,0.009206253175247037
2017-08-01,0.00399050264411116
2017-08-02,0.01135716285113575
2017-08-03,-0.011229626158100747
2017-08-04,0.01135716285113575
2017-08-07,-0.007579853964899352
2017-08-08,-0.00028289601767050865
2017-08-09,-0.008771961096954883
2017-08-10,-0.037681974954162034
2017-08-11,-0.00949277619788913
2017-08-14,0.024857651999475205
2017-08-15,-0.006721008059165534
2017-08-16,-0.0011769379165827987
2017-08-17,-0.033578659805411304
2017-08-18,0.007619592831858091
2017-08-21,-0.010889381820601174
2017-08-22,0.022018291036939086
2017-08-23,0.002393787509202827
2017-08-24,0.014925619882628194
2017-08-25,-0.004411697610772425
2017-08-28,-0.011226414874883406
2017-08-29,-0.004780031352952796
2017-08-30,0.0024014554982543235
2017-08-31,-0.007786740043893903
2017-09-01,0.014488684372127247
2017-09-05,-0.02856320852571359
2017-09-06,0.003675401859157379
2017-09-07,-0.021055830389711483
2017-09-08,0.02275564364426419
2017-09-11,0.019811133360634336
2017-09-12,0.03048404095299695
2017-09-13,0.006090714883671522
2017-09-14,0.0025938986860187807
2017-09-15,0.010926079950154932
2017-09-18,0.012229741437004948
2017-09-19,0.006462584080779488
2017-09-20,-0.0008376255137609867
2017-09-21,0.013411703395238339
2017-09-22,0.002205617253690173
2017-09-25,0.0030258147401889257
2017-09-26,0.009874206809487918
2017-09-27,0.010863710423858253
2017-09-28,-0.004030171172086705
2017-09-29,0.02158060862094291
2017-10-02,-0.017163725796247364
2017-10-03,-0.010209734059759445
2017-10-04,-0.007329193644066034
2017-10-05,0.015313388089627011
2017-10-06,0.009695955768701081
2017-10-09,-0.004801388488261726
2017-10-10,0.013401168842050337
2017-10-11,-0.009521367923647439
2017-10-12,-0.007743807312588058
2017-10-13,-0.004843534797172588
2017-10-16,0.0018926304667581384
2017-10-17,-0.009986524054866663
2017-10-18,0.013631487567012046
2017-10-19,0.006723943316547132
2017-10-20,0.024044802436078427
2017-10-23,0.004435540144606787
2017-10-24,-0.003377089717005566
2017-10-25,-0.008860875525535605
2017-10-26,0.012621672553476904
2017-10-27,-0.0015580269091061139
2017-10-30,-0.009622904868712645
2017-10-31,0.002902411080058398
2017-11-01,0.009470966620998889
2017-11-02,0.009643072991831536
2017-11-03,0.002064940218760025
2017-11-06,-0.0025758899313443884
2017-11-07,-0.02711790832292016
2017-11-08,-0.009556312904423936
2017-11-09,-0.0134011889435518
2017-11-10,-0.0035319764945572762
2017-11-13,0.014176629091272153
2017-11-14,0.023387113141107863
2017-11-15,0.001839084592744733
2017-11-16,-0.00576849893683562
2017-11-17,0.00659284122942827
2017-11-20,0.0020960500960489625
2017-11-21,-0.009150372239483895
2017-11-22,-0.001846988741819211
2017-11-24,-0.0021148883068139446
2017-11-27,-0.003178640598118343
2017-11-28,0.03056061875858407
2017-11-29,0.04873613293600454
2017-11-30,0.0007380393781584171
2017-12-01,-0.00024563913512176683
2017-12-04,0.02850775343353318
2017-12-05,-0.02293874028376952
2017-12-06,-0.006358602893660081
2017-12-07,0.019689747943270275
2017-12-08,0.007482785545122939
2017-12-11,-0.0076665403252698106
2017-12-12,0.012071173079012842
2017-12-13,-0.013835556937626725
2017-12-14,-0.011369276261735228
2017-12-15,0.020308423775305284
2017-12-18,0.007913768217629347
2017-12-19,0.0011892683171810248
2017-12-20,-0.003564436046694208
2017-12-21,0.01597915143618911
2017-12-22,0.0007039888264464
2017-12-26,-0.0025801913735387094
2017-12-27,-0.003763105128808175
2017-12-28,0.0018887831307929925
2017-12-29,-0.010839028282274787
2018-01-02,0.016674694176757043
2018-01-03,0.01148068718126627
2018-01-04,0.011813849168903046
2018-01-05,0.004578872166030035
2018-01-08,0.00410190977536895
2018-01-09,0.0029502037062356656
2018-01-10,0.01606778360851724
2018-01-11,0.00890844572599514
2018-01-12,0.004856341963241917
2018-01-16,-0.005931533588034887
2018-01-17,0.013038493246535499
2018-01-18,-0.001744767265394187
2018-01-19,0.023164053067042945
2018-01-22,0.021144855719647637
2018-01-23,0.0012549834887274347
2018-01-24,-0.01023585814851058
2018-01-25,-0.014985743380406258
2018-01-26,0.006000209123470324
2018-01-29,-0.00426012609002846
2018-01-30,-0.012406462030991383
2018-01-31,-0.0010879471882777603
2018-02-01,0.01982551229085705
2018-02-02,-0.016876844545831826
2018-02-05,-0.050847390598745545
2018-02-06,0.021062529753497206
2018-02-07,0.005381124198515108
2018-02-08,-0.05909912830951369
2018-02-09,0.02038416135817256
2018-02-12,0.021137699760874318
2018-02-13,0.009781267569098473
2018-02-14,0.03289085350489773
2018-02-15,0.003707700762815902
2018-02-16,-0.0019558687757809112
2018-02-20,0.003484329235771799
2018-02-21,0.004555744665296402
2018-02-22,-0.01835821222387124
2018-02-23,0.021561960174453443
2018-02-26,-0.04070650948686305
2018-02-27,-0.01773686403492647
2018-02-28,-0.005942545136018662
2018-03-01,0.0009193857864475685
2018-03-02,0.014932522543502191
2018-03-05,0.015391166550853264
2018-03-06,0.010254541391287786
2018-03-07,0.00264775972472564
2018-03-08,-0.004841540783821707
2018-03-09,0.022998381636251564
2018-03-12,-0.0023774673065929397
2018-03-13,-0.009100884692118782
2018-03-14,-0.01312078729044619
2018-03-15,-0.0037668535095752853
2018-03-16,-0.002001518776411193
2018-03-19,0.0008912835688612564
2018-03-20,-0.0031173514230181665
2018-03-21,0.003350795799484274
2018-03-22,-0.043856370340830786
2018-03-23,-0.03911490976685983
2018-03-26,0.04482696513637463
2018-03-27,-0.0354825079146065
2018-03-28,-0.0009619499052146985
2018-03-29,0.010349229070224508
2018-04-02,-0.02096238849333809
2018-04-03,0.017274886565257663
2018-04-04,0.022960778091662082
2018-04-05,0.005845282085710002
2018-04-06,-0.03579731051950574
2018-04-09,0.00626819134051293
2018-04-10,0.022999597368142943
2018-04-11,-0.012177832744709294
2018-04-12,0.02513029160960989
2018-04-13,-0.02220191648139369
2018-04-16,0.002128880926253851
2018-04-17,-0.02548972383033732
2018-04-18,-0.006297159669742092
2018-04-19,0.020229220950391813
2018-04-20,0.002866863393195418
2018-04-23,0.012624823640226657
2018-04-24,-0.005645382749060679
2018-04-25,0.0059140527333088055
2018-04-26,-0.01269971946959525
2018-04-27,0.011672120109389672
2018-04-30,-0.023074907131230615
2018-05-01,-0.007753937392120602
2018-05-02,0.0014654100331454867
2018-05-03,-0.014630828721477585
2018-05-04,0.01534251109504492
2018-05-07,0.0009750144433744445
2018-05-08,0.006087007170574754
2018-05-09,0.02057156225907586
2018-05-10,0.004505641250504011
