Date,AMP
2016-01-07,-0.03170198171486527
2016-01-08,-0.022546962949697935
2016-01-11,0.007583594655059311
2016-01-12,0.0051224712164084085
2016-01-13,-0.038897371405401615
2016-01-14,0.02900100004147821
2016-01-15,-0.02376697595381605
2016-01-19,-0.0031239510146228167
2016-01-20,-0.010049459914824754
2016-01-21,-0.011352574078067557
2016-01-22,0.029590178403837486
2016-01-25,-0.03142070914806816
2016-01-26,0.022586068823515548
2016-01-27,-0.013533899129733129
2016-01-28,-0.045988360473336765
2016-01-29,0.042913255085295754
2016-02-01,-0.03155004589678412
2016-02-02,-0.043854390242808905
2016-02-03,0.010483651365336577
2016-02-04,0.007663161635068638
2016-02-05,-0.03135615335864017
2016-02-08,-0.0243991175095567
2016-02-09,-0.019809373878146075
2016-02-10,0.023057433292241747
2016-02-11,-0.05030527261289219
2016-02-12,0.05087194435998921
2016-02-16,0.03456043633076922
2016-02-17,0.024722978030992326
2016-02-18,-0.008121306701209918
2016-02-19,-0.018865507225987566
2016-02-22,0.02237309026033607
2016-02-23,-0.013130071408331112
2016-02-24,0.0
2016-02-25,0.011266975950961156
2016-02-26,0.025127203832977063
2016-02-29,-0.029367730789623403
2016-03-01,0.04836246668260591
2016-03-02,-0.0013636015213210895
2016-03-03,0.018773721822051614
2016-03-04,0.010274499670243298
2016-03-07,-0.007737830664704348
2016-03-08,-0.010472720737523367
2016-03-09,-0.0018013456212905288
2016-03-10,-0.002255692999365233
2016-03-11,0.04680057186856268
2016-03-14,-0.008315039664046786
2016-03-15,-0.01883957586946805
2016-03-16,0.014872594871617073
2016-03-17,0.021216188874333186
2016-03-18,0.010494432457788916
2016-03-21,-0.002331259199034763
2016-03-22,-0.008391533843158494
2016-03-23,-0.006320482034929409
2016-03-24,-0.008408886185468534
2016-03-28,0.015329230007652628
2016-03-29,0.008352063454190262
2016-03-30,0.014867155620633676
2016-03-31,-0.016323285091022988
2016-04-01,0.007020703404736706
2016-04-04,-0.01573876936930374
2016-04-05,-0.013629459521639076
2016-04-06,0.014470203355674949
2016-04-07,-0.02359461315298772
2016-04-08,0.0028559851061311647
2016-04-11,0.013690776496313006
2016-04-12,0.01750373525939275
2016-04-13,0.036742298392830275
2016-04-14,-0.0050190819914104345
2016-04-15,-0.007411967165912414
2016-04-18,0.0016595531715728473
2016-04-19,0.002691969130342642
2016-04-20,0.01982653913271104
2016-04-21,0.0007091572648678657
2016-04-22,0.011028668218993731
2016-04-25,-0.010608538574838455
2016-04-26,0.013959190586894099
2016-04-27,0.008280510029359256
2016-04-28,-0.02908895930237687
2016-04-29,-0.02272508615275759
2016-05-02,0.020020875305513552
2016-05-03,-0.023001249174737226
2016-05-04,-0.008266360013989504
2016-05-05,-0.009146160625322142
2016-05-06,0.0008587534173518652
2016-05-09,-0.0034314732033182693
2016-05-10,0.024641983778747045
2016-05-11,-0.0005250326221172275
2016-05-12,0.0017865136094403766
2016-05-13,-0.0158381891454783
2016-05-16,0.007780230209847527
2016-05-17,0.00560450013468472
2016-05-18,0.025660072245845322
2016-05-19,-0.009433186463805643
2016-05-20,0.010972016267703388
2016-05-23,-0.0012285454073346358
2016-05-24,0.022757369920523463
2016-05-25,0.01593698350935191
2016-05-26,-0.011740519298286456
2016-05-27,0.013477389850087729
2016-05-31,0.0014771703311695639
2016-06-01,0.006688375195334162
2016-06-02,-0.0032241964976449378
2016-06-03,-0.014899193557496249
2016-06-06,0.015124536961147905
2016-06-07,-0.0026464543232032067
2016-06-08,-0.003046691657263678
2016-06-09,-0.007590703798423637
2016-06-10,-0.011125115910471606
2016-06-13,-0.0070317585304511265
2016-06-14,-0.02690958929353815
2016-06-15,0.00592556869281724
2016-06-16,-0.005167430581676791
2016-06-17,0.004571096933974728
2016-06-20,0.01644256000686406
2016-06-21,0.0040693505040096944
2016-06-22,0.004863672475791114
2016-06-23,0.02561262288340105
2016-06-24,-0.10215323728826464
2016-06-27,-0.06351268626401096
2016-06-28,0.00210473869655603
2016-06-29,0.038156836156150176
2016-06-30,0.009890554532337559
2016-07-01,-0.0008902794453488072
2016-07-05,-0.03252780096657315
2016-07-06,0.005526828224951652
2016-07-07,0.008588388310679651
2016-07-08,0.031334944670931675
2016-07-11,0.009027004596313226
2016-07-12,0.03229328562806333
2016-07-13,-0.008138019057269186
2016-07-14,0.02035181178343648
2016-07-15,0.005012389939407669
2016-07-18,0.005922586906723648
2016-07-19,-0.004441712521860319
2016-07-20,0.0012453715841596047
2016-07-21,-0.002590723815887097
2016-07-22,0.00862296194897394
2016-07-25,-0.008034173798157185
2016-07-26,0.0031151529632866826
2016-07-27,-0.010662611917629627
2016-07-28,-0.0002091281747355067
2016-07-29,0.003035018929672617
2016-08-01,-0.010538433650884027
2016-08-02,-0.019297573984273453
2016-08-03,0.019462093450562268
2016-08-04,-0.001275620461150595
2016-08-05,0.027464423157056883
2016-08-08,0.003004155160482691
2016-08-09,-0.005681105880376847
2016-08-10,-0.00560971679490796
2016-08-11,0.004283335132826416
2016-08-12,-0.005513313573859979
2016-08-15,0.013075169404532128
2016-08-16,-0.003200540310735356
2016-08-17,0.007043769308526127
2016-08-18,-0.0005145851977639282
2016-08-19,-0.001646202707321076
2016-08-22,-0.0020622306426882897
2016-08-23,0.00878008843951883
2016-08-24,-0.0013309577379712056
2016-08-25,-0.0011278329805670673
2016-08-26,0.009443862278119441
2016-08-29,0.007016586095357491
2016-08-30,0.016459261208968456
2016-08-31,0.004172707666143083
2016-09-01,-0.011773106834909397
2016-09-02,0.012213679511496878
2016-09-06,-0.0044508273355785555
2016-09-07,0.0009934542323704054
2016-09-08,-9.893821145312565e-05
2016-09-09,-0.01330060847574055
2016-09-12,0.02122542716141118
2016-09-13,-0.022458855236666797
2016-09-14,-0.00030228238870544377
2016-09-15,0.017236227957019734
2016-09-16,-0.0159530076249238
2016-09-19,0.006544864003459772
2016-09-20,-0.005902005626055362
2016-09-21,0.014994110906038749
2016-09-22,0.0002975178433628489
2016-09-23,-0.012389596010077275
2016-09-26,-0.01786448763823345
2016-09-27,0.005211640414381602
2016-09-28,0.007929314970780865
2016-09-29,-0.017448389867929404
2016-09-30,0.024122339671488024
2016-10-03,0.010624607882932624
2016-10-04,0.001983558092137905
2016-10-05,0.021379620569445423
2016-10-06,-0.003682638623425216
2016-10-07,-0.016048844238933158
2016-10-10,0.004547355622792626
2016-10-11,-0.018992151119281542
2016-10-12,0.004012114140665712
2016-10-13,-0.013887415441237949
2016-10-14,-0.0164136630039583
2016-10-17,-0.0070043088727997915
2016-10-18,0.007572582880063461
2016-10-19,0.00988354322821361
2016-10-20,-0.0024467969449443183
2016-10-21,-0.0028614424047557208
2016-10-24,0.004202026473854037
2016-10-25,-0.007654428529636936
2016-10-26,-0.07302268118971178
2016-10-27,0.008432214169330488
2016-10-28,-0.01826389411584295
2016-10-31,-0.009413813698449847
2016-11-01,-0.007806439616835137
2016-11-02,-0.010717996807178887
2016-11-03,0.017904570590003166
2016-11-04,0.0025130270200632854
2016-11-07,0.039079268828089875
2016-11-08,-0.00515347435754554
2016-11-09,0.1242145601986806
2016-11-10,0.07735306724400393
2016-11-11,0.008736211751588119
2016-11-14,0.030761998956968073
2016-11-15,-0.0003500241112732727
2016-11-16,-0.0019261639022992716
2016-11-17,-0.003596267745820003
2016-11-18,-0.0039617352868305256
2016-11-21,0.00972243136033657
2016-11-22,-0.003939035780295863
2016-11-23,-0.0008785550263809006
2016-11-25,0.0067726405514514365
2016-11-28,-0.017123743964892357
2016-11-29,-0.003911305066724102
2016-11-30,0.019186206262660432
2016-12-01,0.007267270047013996
2016-12-02,-0.013647441732235754
2016-12-05,0.010222727221878669
2016-12-06,0.004972713314364885
2016-12-07,0.013541676094875887
2016-12-08,0.018328243017533996
2016-12-09,-0.0027751793594920082
2016-12-12,-0.027072984336127925
2016-12-13,-0.004160709425400366
2016-12-14,-0.016974322697524413
2016-12-15,0.013017026805130838
2016-12-16,-0.023339216463443835
2016-12-19,-0.0028639241636256862
2016-12-20,0.01857985979429766
2016-12-21,-0.005023025395648695
2016-12-22,-0.010185018262528267
2016-12-23,0.0015212237937540785
2016-12-27,0.00357367036772982
2016-12-28,-0.013442834717665386
2016-12-29,-0.00812095119337708
2016-12-30,0.009279303266991779
2017-01-03,0.008202556101675196
2017-01-04,0.029950912701130816
2017-01-05,-0.012673480687551586
2017-01-06,0.016880675730829964
2017-01-09,-0.0039773754386228655
2017-01-10,-0.004079833680488143
2017-01-11,0.0028765208441272616
2017-01-12,0.00026059423523316916
2017-01-13,0.001563945864091032
2017-01-17,-0.03227196908832941
2017-01-18,0.01667400898960425
2017-01-19,-0.0037914200892499306
2017-01-20,0.0006196222430983056
2017-01-23,-0.0016807101457516627
2017-01-24,0.012847634757687576
2017-01-25,0.02309505330356809
2017-01-26,-0.01769972359953842
2017-01-27,-0.01288320399091647
2017-01-30,-0.002998207903358918
2017-01-31,-0.00698753187642398
2017-02-01,0.007214936361433111
2017-02-02,0.04262472451952992
2017-02-03,0.028498579800522172
2017-02-06,0.017400657318453305
2017-02-07,-0.0015398972510118902
2017-02-08,-0.012989004180026464
2017-02-09,0.024000522621072884
2017-02-10,0.004687366635486967
2017-02-13,0.014801754220770347
2017-02-14,0.013158829905587366
2017-02-15,0.008293672881557246
2017-02-16,0.0022504503347950955
2017-02-17,-0.0013161229703259059
2017-02-21,0.013799465759528173
2017-02-22,-0.0006884438454181074
2017-02-23,-0.0015303622167538444
2017-02-24,-0.004981473047263374
2017-02-27,0.009858953165443829
2017-02-28,0.002974672943706347
2017-03-01,0.021140781417530174
2017-03-02,-0.019958166604817973
2017-03-03,0.011093936863803
2017-03-06,-0.004734746904089371
2017-03-07,-0.0018879119473403927
2017-03-08,0.002875059462479568
2017-03-09,0.0012072526518773774
2017-03-10,-0.004671716348759958
2017-03-13,0.0037092670763017033
2017-03-14,-0.0013574441991144326
2017-03-15,0.009515774092287765
2017-03-16,0.00695753724887882
2017-03-17,-0.021471155580304657
2017-03-20,-0.009262656552339155
2017-03-21,-0.03540508295936429
2017-03-22,-0.005243669522036254
2017-03-23,0.0035941375156651745
2017-03-24,-0.003183212064697183
2017-03-27,0.00015962929746482502
2017-03-28,0.024585030067949987
2017-03-29,-0.00747898242932632
2017-03-30,0.0177395001205225
2017-03-31,0.00015393428583565516
2017-04-03,-0.0008481411769414304
2017-04-04,-0.005170917625419769
2017-04-05,-0.006827025569958067
2017-04-06,0.013201145443186402
2017-04-07,-0.0031608627668705536
2017-04-10,0.0005413502982445362
2017-04-11,-0.0005410573966613264
2017-04-12,-0.013611670642701523
2017-04-13,-0.010271240906978396
2017-04-17,0.012041311459447757
2017-04-18,-0.008923567827389234
2017-04-19,0.0022906206539325957
2017-04-20,0.021039892034076413
2017-04-21,-0.008721098837729313
2017-04-24,0.026627097510337983
2017-04-25,-0.007431969681417905
2017-04-26,-0.01436420451388598
2017-04-27,-0.004186081989872581
2017-04-28,-0.004748639247636355
2017-05-01,0.007508675933353137
2017-05-02,0.0023289387427969377
2017-05-03,-0.0006969465491688531
2017-05-04,-0.0007019024489690606
2017-05-05,0.0056206313885225345
2017-05-08,-0.003415759698650267
2017-05-09,0.004128330706082872
2017-05-10,0.0013963809107104819
2017-05-11,-0.011619726417452347
2017-05-12,-0.011442954965099839
2017-05-15,0.020930658118198497
2017-05-16,0.00893081365711157
2017-05-17,-0.05064650954583216
2017-05-18,0.008756136986518115
2017-05-19,0.011332621148325561
2017-05-22,-0.005721958224582102
2017-05-23,-0.017025078127856808
2017-05-24,-0.009513699361625605
2017-05-25,0.006567656557065371
2017-05-26,-0.0025284463910146826
2017-05-30,-0.009811905176033586
2017-05-31,-0.0025599738583546028
2017-06-01,0.01937252750453733
2017-06-02,-0.003735752888577193
2017-06-05,-0.003749834053111578
2017-06-06,-0.010555670083003288
2017-06-07,0.008518010165104783
2017-06-08,0.010742037516081382
2017-06-09,0.02620483844210142
2017-06-12,0.007431441564757391
2017-06-13,-0.0014126688298033985
2017-06-14,0.004558145660847446
2017-06-15,0.013924407736589872
2017-06-16,0.005709811571382728
2017-06-19,0.013578630302768069
2017-06-20,-0.01089922724463932
2017-06-21,-0.01867137889462922
2017-06-22,-0.014738320100012414
2017-06-23,-0.006331244152433357
2017-06-26,0.005097495556876996
2017-06-27,-0.003169954169756184
2017-06-28,0.020828515772879808
2017-06-29,-0.003037341719419606
2017-06-30,-0.005702120832847046
2017-07-03,0.022389759810039767
2017-07-05,0.007607369712072876
2017-07-06,-0.01509959603640898
2017-07-07,0.01672445916625609
2017-07-10,0.01172825520530596
2017-07-11,-0.010613507946635847
2017-07-12,0.014226998930131352
2017-07-13,0.006601159655559297
2017-07-14,0.004098635458360755
2017-07-17,-0.00014824082788944537
2017-07-18,-0.0011135992148650908
2017-07-19,0.010923669171803763
2017-07-20,0.005512917735847944
2017-07-21,-0.0032896545332593563
2017-07-24,0.008948195054209407
2017-07-25,0.009304961322668781
2017-07-26,0.04184653602645838
2017-07-27,-0.01486303230913677
2017-07-28,0.013684273618372655
2017-07-31,0.0029768075030249808
2017-08-01,0.00717828004549137
2017-08-02,-0.002741034653917951
2017-08-03,0.010781279464055382
2017-08-04,0.010872075998074937
2017-08-07,-0.0037203665849940837
2017-08-08,0.010252033952647732
2017-08-09,-0.005712622598689876
2017-08-10,-0.028117297553417964
2017-08-11,-0.0029908724251851426
2017-08-14,0.012416280392667955
2017-08-15,-0.0016532287271844304
2017-08-16,-0.010628349407869941
2017-08-17,-0.03222639434776653
2017-08-18,0.0004324529365768992
2017-08-21,-0.009654154489945
2017-08-22,0.009675411179880689
2017-08-23,-0.0020171731021864092
2017-08-24,-0.0007944252823773867
2017-08-25,0.001517110832320645
2017-08-28,-0.0062041364077688455
2017-08-29,-0.0026858730522056895
2017-08-30,-0.0013106554793653746
2017-08-31,0.00954854268049421
2017-09-01,0.00945778048334689
2017-09-05,-0.029681216509805042
2017-09-06,-0.004201267689712185
2017-09-07,-0.02176164792554436
2017-09-08,0.004615615700569897
2017-09-11,0.028395027377049686
2017-09-12,0.008056330355246999
2017-09-13,0.00014532454651239313
2017-09-14,0.009806461909323216
2017-09-15,0.006114944825254431
2017-09-18,0.007149999395340778
2017-09-19,0.0026266985160074974
2017-09-20,0.0018409440014421907
2017-09-21,0.004452501211587467
2017-09-22,0.005629178500472953
2017-09-25,0.00160902363725679
2017-09-26,0.008383169336612761
2017-09-27,0.024661624645714086
2017-09-28,-0.0010814518814999952
2017-09-29,0.005144099555738579
2017-10-02,0.0010772618918246657
2017-10-03,0.005246449480986515
2017-10-04,0.0028099970039245914
2017-10-05,0.004537709688505531
2017-10-06,0.0029229783324489222
2017-10-09,-0.0023847935423210176
2017-10-10,0.004115787155817507
2017-10-11,0.0038351275364416626
2017-10-12,0.004939613011075483
2017-10-13,0.002162979962593292
2017-10-16,0.0031389071494056786
2017-10-17,-0.006780129618110919
2017-10-18,0.002560065778510312
2017-10-19,-0.0018985654570888855
2017-10-20,0.010954217074022665
2017-10-23,0.0003892974394164028
2017-10-24,-0.0013621262842105075
2017-10-25,0.02006892999856391
2017-10-26,0.036546586993924324
2017-10-27,-0.013390405831744667
2017-10-30,-0.014444260320792712
2017-10-31,-0.011118155368730842
2017-11-01,0.005366249392809719
2017-11-02,0.020205594514764558
2017-11-03,-0.0008764360455613129
2017-11-06,0.006641963465039202
2017-11-07,-0.008839082785160546
2017-11-08,0.004773132970979699
2017-11-09,-0.005875109584022931
2017-11-10,-0.011506184943284259
2017-11-13,0.000636277649575856
2017-11-14,-0.0013349056030234063
2017-11-15,0.0017823284334144152
2017-11-16,-0.0019699019685402996
2017-11-17,0.007639430429901672
2017-11-20,0.014973351911872212
2017-11-21,-0.005539958226229991
2017-11-22,-0.0011266030423825457
2017-11-24,-0.0001253069687766617
2017-11-27,-0.0019427789331366574
2017-11-28,0.01569860807899426
2017-11-29,0.01118983819465491
2017-11-30,-0.0020171999103804072
2017-12-01,-0.004656055720758223
2017-12-04,0.01895728190584478
2017-12-05,-0.007188020123375161
2017-12-06,0.00249435464621639
2017-12-07,0.017175178240080413
2017-12-08,0.013484339163499115
2017-12-11,-0.012245316324999478
2017-12-12,0.004887656218940828
2017-12-13,-0.012930365685230316
2017-12-14,-0.0058281894203068285
2017-12-15,0.014989356400798792
2017-12-18,0.01244574196722703
2017-12-19,0.007705027347258087
2017-12-20,-0.0013424608819345707
2017-12-21,0.0035065185386697895
2017-12-22,-0.0011064384277227335
2017-12-26,-0.0023904723134604566
2017-12-27,-0.0009355822918019063
2017-12-28,0.0039196970839856515
2017-12-29,-0.01247001007112536
2018-01-02,0.002596291510799764
2018-01-03,-0.004943654843765355
2018-01-04,0.003667103862689647
2018-01-05,0.0034180228240465738
2018-01-08,0.010160159243858047
2018-01-09,0.012093061284677464
2018-01-10,0.010052761635167995
2018-01-11,0.017915159004717074
2018-01-12,0.017096648387953328
2018-01-16,-0.025983555883938858
2018-01-17,0.006542565986048743
2018-01-18,-0.005043070437550035
2018-01-19,0.00698363237656463
2018-01-22,-0.004865684060382791
2018-01-23,0.002079534738442579
2018-01-24,0.01121603755499212
2018-01-25,-0.03982029581487201
2018-01-26,0.03875700467237331
2018-01-29,-0.013289277360581053
2018-01-30,-0.03065662263018354
2018-01-31,-0.01924323836752706
2018-02-01,0.014107822043684548
2018-02-02,-0.020925730505993223
2018-02-05,-0.042447654846613725
2018-02-06,0.0010598958192422625
2018-02-07,-0.0028028047904046227
2018-02-08,-0.0475297177580426
2018-02-09,0.009048983883882089
2018-02-12,0.013192141712796035
2018-02-13,0.0045537345792439066
2018-02-14,0.02509275960532631
2018-02-15,-0.0045078463687301396
2018-02-16,0.005094097515929263
2018-02-20,-0.0065700854875192505
2018-02-21,0.0039054817696830835
2018-02-22,-0.00859613425469119
2018-02-23,0.014366401675366625
2018-02-26,0.012727751636852469
2018-02-27,-0.015709821292397175
2018-02-28,-0.02084229163195006
2018-03-01,-0.017770589368237166
2018-03-02,-0.017896126395155254
2018-03-05,0.031210159624792455
2018-03-06,-0.00032122007923274243
2018-03-07,0.0010929749009922496
2018-03-08,0.004301619547710578
2018-03-09,0.030049392882670833
2018-03-12,-0.007634471905644258
2018-03-13,-0.006067191177687725
2018-03-14,-0.011956309739275306
2018-03-15,-0.01031765920133898
2018-03-16,0.011004660445180336
2018-03-19,-0.006747795439386195
2018-03-20,0.007049741265202192
2018-03-21,0.004581857561887004
2018-03-22,-0.0430760795836268
2018-03-23,-0.040844638678610434
2018-03-26,0.03216220816042625
2018-03-27,-0.014978157773722356
2018-03-28,-0.0023759820557376354
2018-03-29,0.00666851028812121
2018-04-02,-0.03562278475675629
2018-04-03,0.014228735475321441
2018-04-04,0.0069108722931294775
2018-04-05,0.0018533168354877283
2018-04-06,-0.031924486891352744
2018-04-09,0.000495148764085851
2018-04-10,0.020582872193826818
2018-04-11,-0.020236940442381113
2018-04-12,0.0152792212449957
2018-04-13,-0.013237734023831882
2018-04-16,0.013838874552079217
2018-04-17,0.0033429009279979383
2018-04-18,0.003817303875648159
2018-04-19,0.0066382472916926005
2018-04-20,-0.012982640833836379
2018-04-23,0.012527278899814975
2018-04-24,-0.019451820639885375
2018-04-25,-0.008551734700273705
2018-04-26,0.005231906212747717
2018-04-27,-0.0030945498657144466
2018-04-30,-0.010794401841024648
2018-05-01,-0.008273322506072489
