Date,DUK
2016-09-02,0.011470911936427575
2016-09-06,0.008724019626567214
2016-09-07,-0.004941768661659407
2016-09-08,0.0033520829410429442
2016-09-09,-0.035391455397366434
2016-09-12,0.017062117143899602
2016-09-13,-0.0061806147003731216
2016-09-14,-0.0015231525025823922
2016-09-15,0.004957448641331075
2016-09-16,0.006956789373012251
2016-09-19,0.01067697299513104
2016-09-20,-0.0036041428630714245
2016-09-21,0.02157901759478542
2016-09-22,0.0074479419631843236
2016-09-23,0.00012140609388144874
2016-09-26,-0.004483839235852383
2016-09-27,-0.00876459344520275
2016-09-28,-0.004052535162494264
2016-09-29,-0.009740862051620947
2016-09-30,-0.0033622298859143918
2016-10-03,-0.011868813181703408
2016-10-04,-0.020609485909479752
2016-10-05,-0.004776812741508318
2016-10-06,0.0
2016-10-07,-0.00674524058657755
2016-10-10,0.006399362648714213
2016-10-11,-0.014923371355818782
2016-10-12,0.009748483252669526
2016-10-13,0.016829603094158818
2016-10-14,-0.009365982782051252
2016-10-17,0.004273603508926582
2016-10-18,0.004643334336477123
2016-10-19,0.002952306379384595
2016-10-20,0.0037117659232350775
2016-10-21,-0.005100990280655138
2016-10-24,0.0048707795742091164
2016-10-25,0.0024236549732448154
2016-10-26,0.002290054341088421
2016-10-27,-0.004443169569080863
2016-10-28,0.003825567918478212
2016-10-31,0.01651395942825129
2016-11-01,-0.018120491332127453
2016-11-02,-0.0072545369117953395
2016-11-03,-0.00025657050708660645
2016-11-04,-0.009104473424743187
2016-11-07,0.024071006745135515
2016-11-08,0.006571692485201286
2016-11-09,-0.029001764777108474
2016-11-10,-0.028186971017537088
2016-11-11,0.0010639664508800273
2016-11-14,-0.01063265573220007
2016-11-15,0.02001596103357084
2016-11-16,-0.01471848930517583
2016-11-17,-0.0013517298756487994
2016-11-18,-0.003655139100917637
2016-11-21,0.011277364219671515
2016-11-22,-0.007389657160316809
2016-11-23,-0.004602389556078723
2016-11-25,0.011014848346707629
2016-11-28,0.023268158418506824
2016-11-29,0.0038118261165989153
2016-11-30,-0.03404512285437589
2016-12-01,-0.01382621873475598
2016-12-02,0.009209298838863456
2016-12-05,0.002588072626112936
2016-12-06,0.0033958510668539166
2016-12-07,0.010967053040843444
2016-12-08,0.0008036234421946453
2016-12-09,0.014585707453202756
2016-12-12,0.008704707194253425
2016-12-13,0.010983261670543865
2016-12-14,-0.023150262899233054
2016-12-15,0.006619843784003265
2016-12-16,0.0073655580658029685
2016-12-19,0.0070501665659803425
2016-12-20,0.002852475884967509
2016-12-21,-0.004525090158382761
2016-12-22,0.010000028865801314
2016-12-23,-0.0019285226732812522
2016-12-27,-0.0018034603922466586
2016-12-28,-0.005808129856492483
2016-12-29,0.01285209853871394
2016-12-30,-0.005126872461881926
2017-01-03,0.0014170943907785283
2017-01-04,-0.0010292000736488172
2017-01-05,0.0012878080684253224
2017-01-06,-0.0033441618953105046
2017-01-09,-0.010969251745149622
2017-01-10,-0.0018264511377458215
2017-01-11,0.007843215900641187
2017-01-12,0.005706466902590357
2017-01-13,-0.00425525131739124
2017-01-17,0.0032375152397026152
2017-01-18,0.0005166387491379876
2017-01-19,-0.004903295323357093
2017-01-20,0.0027227996121694797
2017-01-23,-0.003879271757442071
2017-01-24,0.001947048802265261
2017-01-25,-0.0012956505938140905
2017-01-26,0.0005191857855906257
2017-01-27,-0.00233385836535438
2017-01-30,0.0023393180022430737
2017-01-31,0.018412814633469887
2017-02-01,-0.015024362674747826
2017-02-02,0.005558418191028869
2017-02-03,-0.0017995891949662557
2017-02-06,-0.0010299113425897843
2017-02-07,0.002320108917505337
2017-02-08,0.011447071327315372
2017-02-09,-0.01131751888143151
2017-02-10,0.004501670581855022
2017-02-13,0.0075544688910034186
2017-02-14,-0.008260258100944662
2017-02-15,-0.00524698508319088
2017-02-16,0.02761115734025177
2017-02-17,-0.006844207648836087
2017-02-21,0.009315995841979952
2017-02-22,0.009861974925017725
2017-02-23,0.013021649043686745
2017-02-24,0.012977126148523421
2017-02-27,-0.0012197378109954915
2017-02-28,0.008428859689324275
2017-03-01,-0.007510661456520795
2017-03-02,0.0052482647958875805
2017-03-03,-0.00546375728931181
2017-03-06,-0.0004885202007652856
2017-03-07,-0.002198465743484368
2017-03-08,-0.01677079042428986
2017-03-09,-0.0033611698534619094
2017-03-10,0.007370067348298814
2017-03-13,0.0028524156170353088
2017-03-14,0.0
2017-03-15,0.013973149784549
2017-03-16,-0.004634375642836863
2017-03-17,0.0026951265159800286
2017-03-20,-0.00806423663375222
2017-03-21,0.018477208200283313
2017-03-22,0.0009678765501832665
2017-03-23,-0.0009669406709823525
2017-03-24,0.0037497839706024383
2017-03-27,-0.0024102966124307512
2017-03-28,0.0016910963118597078
2017-03-29,-0.006149292334516665
2017-03-30,-0.0046106941301619075
2017-03-31,-0.00036585851235704236
2017-04-03,0.0029265663484816518
2017-04-04,0.0014587199274689322
2017-04-05,0.0060702205540372756
2017-04-06,-0.0033789272410674753
2017-04-07,-0.003995502600728451
2017-04-10,0.0017018615014550154
2017-04-11,-0.00254825992537544
2017-04-12,0.007178172156619533
2017-04-13,-0.002295290253789606
2017-04-17,0.004116838117192101
2017-04-18,-0.0008442499742838949
2017-04-19,-0.00615468238651351
2017-04-20,-0.0038857825648092037
2017-04-21,0.0021943077808999067
2017-04-24,0.004500707344387678
2017-04-25,0.001331800256711757
2017-04-26,-0.0010883646395678515
2017-04-27,0.0036318998047182305
2017-04-28,-0.004824793532430149
2017-05-01,-0.005212458557792621
2017-05-02,0.003899040582922897
2017-05-03,-0.004247615897862489
2017-05-04,0.006703615457214873
2017-05-05,0.004722412059179337
2017-05-08,-0.0007229112932661819
2017-05-09,-0.00976888447637958
2017-05-10,0.004506255237838541
2017-05-11,0.0063047294571851875
2017-05-12,0.005783124217823454
2017-05-15,0.001197400261176318
2017-05-16,-0.005503326970189737
2017-05-17,0.006260248399927226
2017-05-18,0.005677629155197428
2017-05-19,0.0014415442798867417
2017-05-22,0.008756224757572095
2017-05-23,0.0023783115552802325
2017-05-24,0.004625860274922955
2017-05-25,0.005313734930820768
2017-05-26,-0.0008223532491492547
2017-05-30,0.003996879547047749
2017-05-31,0.0031611523521473117
2017-06-01,0.008403279111510287
2017-06-02,-0.0013889880121398246
2017-06-05,-0.005215442526897207
2017-06-06,-0.00023265411480299925
2017-06-07,0.003262739184570096
2017-06-08,-0.008247005434555477
2017-06-09,0.003982179852373813
2017-06-12,-0.0011666202371003465
2017-06-13,0.0038539404778099584
2017-06-14,0.004304914595361975
2017-06-15,0.007297976837516318
2017-06-16,0.002185803888808513
2017-06-19,-0.0028689932964868214
2017-06-20,0.00023006014604032288
2017-06-21,-0.003912015731590945
2017-06-22,-0.0033501339612237446
2017-06-23,-0.0037087099267896217
2017-06-26,0.008608703290994058
2017-06-27,-0.011534031375478815
2017-06-28,-0.00851791435744309
2017-06-29,-0.011062962999509263
2017-06-30,-0.0052363671820137014
2017-07-03,-0.0033496473423934026
2017-07-05,-0.00023981896820901571
2017-07-06,-0.0009603979516012995
2017-07-07,0.0025234522132357995
2017-07-10,-0.0027568576021789193
2017-07-11,-0.00012017809321762662
2017-07-12,0.00961801867322487
2017-07-13,-0.007264111319303934
2017-07-14,0.005637576339925232
2017-07-17,0.00226606094907722
2017-07-18,0.0019043861253382754
2017-07-19,0.0019001990522642398
2017-07-20,0.0068760460228343145
2017-07-21,0.0031794561371762953
2017-07-24,-0.007629592582235056
2017-07-25,-0.00875201696000627
2017-07-26,0.007636336997209003
2017-07-27,0.007105113605659241
2017-07-28,-0.0016466336944767068
2017-07-31,0.0024732431452247905
2017-08-01,0.0005877649017698161
2017-08-02,0.006692521521222572
2017-08-03,0.00898041618295764
2017-08-04,-0.00034675944010098547
2017-08-07,-0.002543886912178328
2017-08-08,0.003941616921737001
2017-08-09,-0.004618694517483202
2017-08-10,0.00220371195292568
2017-08-11,-0.007986914789186339
2017-08-14,0.004900887494823536
2017-08-15,0.008941038184036909
2017-08-16,0.003604316336303981
2017-08-17,-0.005097609711582685
2017-08-18,0.0059388740519659144
2017-08-21,0.0023154111712386793
2017-08-22,-0.00034608472020492
2017-08-23,0.0038127405453998175
2017-08-24,-0.0012661467106391822
2017-08-25,0.005301628883193743
2017-08-28,0.0021776632932866136
2017-08-29,0.0009153864714097626
2017-08-30,-0.0025146504363977584
2017-08-31,0.00022933407246572557
2017-09-01,-0.002405620675402731
2017-09-05,0.003674817213515924
2017-09-06,-0.004805545629459673
2017-09-07,0.004023918423244233
2017-09-08,0.005037792463805424
2017-09-11,0.006379689249305542
2017-09-12,-0.011999579535807992
2017-09-13,-0.005842933901900493
2017-09-14,0.008413080821663588
2017-09-15,-0.0022858930589573223
2017-09-18,-0.014203720605072134
2017-09-19,-0.0009297299553755467
2017-09-20,-0.00907162290138852
2017-09-21,-0.0004695572248594182
2017-09-22,-0.010685857103667096
2017-09-25,0.010563758498881581
2017-09-26,-0.0037584889253322595
2017-09-27,-0.010374993064720006
2017-09-28,0.0038125330728531193
2017-09-29,-0.004035481821195397
2017-10-02,0.005243099335496826
2017-10-03,-0.006045364483821425
2017-10-04,0.007394158674153939
2017-10-05,-0.002130926735193439
2017-10-06,0.004152188850192751
2017-10-09,0.0021267711483663465
2017-10-10,0.011436152821866274
2017-10-11,0.006993694991269228
2017-10-12,0.0067136694865643776
2017-10-13,-0.0020696117880546483
2017-10-16,0.0039171186399546976
2017-10-17,0.004361473324773879
2017-10-18,-0.005370533888002238
2017-10-19,0.009306123808539457
2017-10-20,0.0009100685797835961
2017-10-23,-0.004434924750173708
2017-10-24,0.005140459514853868
2017-10-25,-0.002727653015030751
2017-10-26,-0.0044444396560805455
2017-10-27,0.006753657236489019
2017-10-30,0.0018192027863190852
2017-10-31,0.0022699486340667097
2017-11-01,-0.005095579283433405
2017-11-02,0.007967305818217252
2017-11-03,-0.0004519199838305399
2017-11-06,-0.007342925963398583
2017-11-07,0.01695682777589691
2017-11-08,-0.001454357028898623
2017-11-09,0.004482322637760161
2017-11-10,-0.008256260873794496
2017-11-13,0.011137532161016983
2017-11-14,0.013462508276012475
2017-11-15,-0.005598540975108812
2017-11-16,-0.005351851566224641
2017-11-17,-0.007734776225485129
2017-11-20,0.001581574213901149
2017-11-21,0.0016917003911793849
2017-11-22,-0.0020268462852707225
2017-11-24,0.0016923907081283218
2017-11-27,0.0011264713983463182
2017-11-28,0.0011250868624634869
2017-11-29,0.0002247878717884788
2017-11-30,0.002022636182012816
2017-12-01,-0.005046091876777625
2017-12-04,-0.0012397580174281497
2017-12-05,-0.007447546813008854
2017-12-06,0.003979227277129294
2017-12-07,-0.004642700073189232
2017-12-08,0.001706563797938765
2017-12-11,0.0036341204740941713
2017-12-12,-0.014031931880162274
2017-12-13,0.004935196853669499
2017-12-14,0.0
2017-12-15,0.0031979478775241432
2017-12-18,-0.014799472642938016
2017-12-19,-0.017680213279847146
2017-12-20,-0.006116629827078501
2017-12-21,-0.002248599818664321
2017-12-22,-0.0015424829972450205
2017-12-26,-0.006771941384192015
2017-12-27,0.0045454503039663585
2017-12-28,0.00011896178379022793
2017-12-29,0.001428857674233841
2018-01-02,-0.010462226025533816
2018-01-03,-0.0031240014111618697
2018-01-04,-0.007834290407110811
2018-01-05,-0.004616254205690562
2018-01-08,0.003173184496535031
2018-01-09,-0.011678894368812087
2018-01-10,-0.013909189848169579
2018-01-11,-0.010360879270548629
2018-01-12,-0.004792936799291714
2018-01-16,-0.006083747131579553
2018-01-17,-0.00012752882429967194
2018-01-18,-0.013646396061927635
2018-01-19,-0.006723364790400588
2018-01-22,0.0016922693747309925
2018-01-23,0.009876532529852433
2018-01-24,-0.006048350126907187
2018-01-25,0.021491787831237952
2018-01-26,-0.0008873367124457854
2018-01-29,-0.01953551245630958
2018-01-30,0.004787014106427456
2018-01-31,0.01081631800261551
2018-02-01,-0.021146356584586856
2018-02-02,-0.004034480630161319
2018-02-05,-0.009408022519888148
2018-02-06,-0.01741205818832603
2018-02-07,-0.0012083837030174571
2018-02-08,-0.0010752164290721566
2018-02-09,0.023950540828483025
2018-02-12,0.009329766562093722
2018-02-13,0.0035151820698022807
2018-02-14,-0.02075738397763216
2018-02-15,0.021584470706809356
2018-02-16,0.0065618580501465296
2018-02-20,-0.013168419860642322
2018-02-21,-0.00475615206269675
2018-02-22,0.0027878341735678713
2018-02-23,0.022239785643112242
2018-02-26,0.009064802335303712
2018-02-27,-0.020405471174458123
2018-02-28,-0.01296993736682106
2018-03-01,0.0029200739994925673
2018-03-02,-0.0027792123540379965
2018-03-05,0.028400765924046167
2018-03-06,-0.021034886546565046
2018-03-07,-0.008041194677069763
2018-03-08,0.009833870234546405
2018-03-09,0.0018422787554419617
2018-03-12,0.005517145565909987
2018-03-13,-0.0010451827367876643
2018-03-14,0.006930706710301937
2018-03-15,-0.0033765925182345224
2018-03-16,0.011076301385550602
2018-03-19,-0.00708832490658462
2018-03-20,-0.00791822950584331
2018-03-21,-0.0032707200122864544
2018-03-22,0.00013134985827445433
2018-03-23,-0.013387898985190883
2018-03-26,0.009977725331043352
2018-03-27,0.01554261356924691
2018-03-28,0.004150240824219553
2018-03-29,0.0006458986464872307
2018-04-02,-0.004775901413910155
2018-04-03,0.0020752537274810745
2018-04-04,0.005824326684872538
2018-04-05,0.011452767568087996
2018-04-06,-0.005597857862939426
2018-04-09,0.003966196556308477
2018-04-10,-0.012106420814702479
2018-04-11,-0.00567591176302118
2018-04-12,-0.012195387024915738
2018-04-13,0.00696101617647038
2018-04-16,0.016825183963026458
2018-04-17,0.006926794184723084
2018-04-18,-0.002802723244009764
2018-04-19,0.003066056007174467
2018-04-20,-0.010697575996734154
2018-04-23,0.00399030624126695
2018-04-24,0.002949221140054137
2018-04-25,0.008565535177912587
2018-04-26,0.01204196786841183
2018-04-27,0.008266730127002742
2018-04-30,-0.004223808746757096
