Date,IPG
2016-02-09,0.009852702809373337
2016-02-10,-0.0039024155197174837
2016-02-11,-0.002938412391962797
2016-02-12,0.00196475965891163
2016-02-16,0.014705591590925104
2016-02-17,0.008695867140119162
2016-02-18,-0.0004786615191553212
2016-02-19,0.012936623789346458
2016-02-22,0.004257372931838033
2016-02-23,0.0070658209385876525
2016-02-24,-0.0004677240262690452
2016-02-25,0.009826736583973261
2016-02-26,-0.003266675164362076
2016-02-29,0.0014048015575087724
2016-03-01,0.012154980039993823
2016-03-02,-0.014318523029740793
2016-03-03,0.004685995226541451
2016-03-04,0.0018655920930767955
2016-03-07,-0.004655707618212657
2016-03-08,-0.012628456546050604
2016-03-09,0.0028424244383835617
2016-03-10,-0.007085759017650739
2016-03-11,0.01236913361232217
2016-03-14,0.00281984551510428
2016-03-15,-0.006560584842848383
2016-03-16,0.0084903654871058
2016-03-17,0.007015780871149957
2016-03-18,-0.003251060911973913
2016-03-21,0.0018640442484820774
2016-03-22,0.0013950201550787522
2016-03-23,0.005109677824337355
2016-03-24,-0.005545616069808523
2016-03-28,0.02184047265186484
2016-03-29,0.02455640364789846
2016-03-30,0.015534831857465292
2016-03-31,0.0030596528701631875
2016-04-01,0.0052285941256764445
2016-04-04,-0.007368814666102619
2016-04-05,-0.005240070287226728
2016-04-06,0.01799802818847218
2016-04-07,-0.01854278832946643
2016-04-08,-0.0004390045813545962
2016-04-11,-0.002198082933929646
2016-04-12,0.003965025194849758
2016-04-13,0.02939872914888464
2016-04-14,-0.0008521593534506211
2016-04-15,0.005972295440133779
2016-04-18,0.009754409902920536
2016-04-19,-0.016799861209432554
2016-04-20,-0.005979950283668489
2016-04-21,0.006875393288608311
2016-04-22,0.0
2016-04-25,0.00042703220871831427
2016-04-26,-0.00042684993004982186
2016-04-27,-0.0029878299309340495
2016-04-28,-0.01327032140074802
2016-04-29,-0.004772311867170087
2016-05-02,0.01743664458143801
2016-05-03,-0.0012848694192789667
2016-05-04,0.0
2016-05-05,0.0004286459894948802
2016-05-06,0.011149134335501243
2016-05-09,-0.0008480538095284595
2016-05-10,0.011460005114153127
2016-05-11,-0.003356856176927492
2016-05-12,0.004631309640243941
2016-05-13,-0.0025145337400774848
2016-05-16,0.0012603790364700274
2016-05-17,-0.008392369126573596
2016-05-18,-0.006348037876057089
2016-05-19,0.005110572603691521
2016-05-20,0.0016953627948224081
2016-05-23,-0.010998786646821745
2016-05-24,0.012831721855940836
2016-05-25,-0.005912111140325194
2016-05-26,-0.002124257242088534
2016-05-27,0.01585286367332972
2016-05-31,0.00801329684071006
2016-06-01,-0.003347400344323459
2016-06-02,0.006297427336240391
2016-06-03,-0.01919083329022475
2016-06-06,0.008932719186097504
2016-06-07,0.01011783346761752
2016-06-08,0.011686110183292353
2016-06-09,-0.0020625847659568874
2016-06-10,-0.007027752639044649
2016-06-13,-0.012905781852487586
2016-06-14,-0.004639529531540121
2016-06-15,0.0016950906384787245
2016-06-16,0.005075864830204058
2016-06-17,-0.008838273776255456
2016-06-20,0.021656222301163375
2016-06-21,0.004987146170868817
2016-06-22,0.014474929701228323
2016-06-23,0.002853612913451098
2016-06-24,-0.04268283489240232
2016-06-27,-0.05477681707242765
2016-06-28,0.008535275895006356
2016-06-29,0.024053587886648575
2016-06-30,0.004784358807950806
2016-07-01,0.0038962731544858187
2016-07-05,-0.009487128597279737
2016-07-06,0.005224275886650087
2016-07-07,0.008661835371543303
2016-07-08,0.01889244150057512
2016-07-11,0.011799374691669806
2016-07-12,0.0033320640293033055
2016-07-13,0.0029055082155653444
2016-07-14,-0.012831221746838262
2016-07-15,-0.002515643451783789
2016-07-18,0.0025219878740647683
2016-07-19,0.0
2016-07-20,0.015933203144821162
2016-07-21,-0.05860494677046679
2016-07-22,0.014028840337921844
2016-07-25,-0.0034590691063529633
2016-07-26,0.010412287739874238
2016-07-27,-0.008587452273687624
2016-07-28,-0.0017324139755330314
2016-07-29,0.0004340019312205623
2016-08-01,0.0008671576881524867
2016-08-02,-0.020797213516971724
2016-08-03,0.0
2016-08-04,0.007965008278752128
2016-08-05,0.014486223837401724
2016-08-08,-0.013414556854883575
2016-08-09,-0.007017560525539257
2016-08-10,0.004859042563050808
2016-08-11,0.01230777652689885
2016-08-12,0.0073816168104916535
2016-08-15,0.01034508150300728
2016-08-16,-0.008106177035801743
2016-08-17,-0.006881734954574337
2016-08-18,-0.0008662656142970349
2016-08-19,0.003901457709935219
2016-08-22,0.0
2016-08-23,0.0017270605987385057
2016-08-24,-0.00775849021022168
2016-08-25,-0.010425618470536913
2016-08-26,-0.0021948968055028883
2016-08-29,0.007039167563466231
2016-08-30,0.019348662334634836
2016-08-31,-0.0017256343493132764
2016-09-01,-0.007346507337557373
2016-09-02,0.001741527689681277
2016-09-06,-0.011733735620817365
2016-09-07,0.018469387356820688
2016-09-08,-0.006476715528299981
2016-09-09,-0.02737941778658659
2016-09-12,0.024575514764549666
2016-09-13,-0.020497090318594036
2016-09-14,-0.010240477092180678
2016-09-15,0.019792987926846584
2016-09-16,-0.005734360748037903
2016-09-19,0.003549143822600742
2016-09-20,-0.00574721459050187
2016-09-21,0.0
2016-09-22,0.00044524228481401806
2016-09-23,-0.014222704363327177
2016-09-26,-0.010820430964327499
2016-09-27,0.012306226882151883
2016-09-28,0.009905375478155731
2016-09-29,-0.015158105782377862
2016-09-30,0.011769966537897636
2016-10-03,0.0013422282505259897
2016-10-04,-0.008042995162869881
2016-10-05,-0.004054195592069432
2016-10-06,0.004523107022475825
2016-10-07,0.0171093124395445
2016-10-10,0.003984202730827224
2016-10-11,-0.007054589432192504
2016-10-12,0.004884331538335118
2016-10-13,-0.006186568434304096
2016-10-14,0.0075592524737226885
2016-10-17,-0.004413380355582031
2016-10-18,0.00044320504668382554
2016-10-19,0.0013290856931962303
2016-10-20,-0.0035393655038727934
2016-10-21,-0.006216845402116533
2016-10-24,0.022341486313345982
2016-10-25,-0.008304353381781926
2016-10-26,-0.014103080807482127
2016-10-27,-0.01475197258668115
2016-10-28,0.011796914270191472
2016-10-31,0.00403613513285328
2016-11-01,-0.009826160264970074
2016-11-02,-0.004961562960877686
2016-11-03,-0.01042609985761167
2016-11-04,0.010077922909976111
2016-11-07,0.009070581890965324
2016-11-08,0.014831043480983297
2016-11-09,-0.029229191956406497
2016-11-10,-0.002281216586677126
2016-11-11,0.00914486885834509
2016-11-14,0.0040778321059478095
2016-11-15,0.039260064863088306
2016-11-16,0.006513041967123767
2016-11-17,0.041415224383519744
2016-11-18,-0.021955145774894547
2016-11-21,0.01355341600217641
2016-11-22,0.015879502716044325
2016-11-23,0.00246857523202082
2016-11-25,0.009027093199174718
2016-11-28,-0.0016264669375476437
2016-11-29,-0.0024591225382755155
2016-11-30,-0.011092891973817132
2016-12-01,0.0020771424703391883
2016-12-02,-0.005803898968181009
2016-12-05,0.0008340642450190838
2016-12-06,-0.030416526416644052
2016-12-07,0.007735153419888174
2016-12-08,0.007675780083326256
2016-12-09,0.011849062887673067
2016-12-12,0.004600896902097862
2016-12-13,0.011240449190612178
2016-12-14,-0.00782215718798529
2016-12-15,0.00248951241317652
2016-12-16,-0.011589353413594239
2016-12-19,-0.00041844278164371307
2016-12-20,-0.00670337469005422
2016-12-21,-0.008857068573901228
2016-12-22,0.003404403246604959
2016-12-23,0.0008482131520426428
2016-12-27,0.006779614556603697
2016-12-28,-0.009679991440366464
2016-12-29,0.004674971339528655
2016-12-30,-0.009729578508941739
2017-01-03,0.004271749937566405
2017-01-04,0.005104432096112221
2017-01-05,-0.02242917724123783
2017-01-06,0.023376706636947464
2017-01-09,-0.005499390897763412
2017-01-10,-0.008506818303275487
2017-01-11,0.016730706046345745
2017-01-12,-0.0004217336648700831
2017-01-13,-0.0046433972470917295
2017-01-17,-0.002544752823295915
2017-01-18,0.00042552954503682905
2017-01-19,-0.02039991624814408
2017-01-20,0.0013018071402584042
2017-01-23,0.0008667044867796125
2017-01-24,0.011688121872807322
2017-01-25,0.015832378020616433
2017-01-26,0.006318160065309719
2017-01-27,0.0
2017-01-30,0.0008373187003041238
2017-01-31,-0.01589272683303844
2017-02-01,-0.00977495040156473
2017-02-02,0.00042943262118422254
2017-02-03,0.009008594713583173
2017-02-06,0.007653167052511289
2017-02-07,-0.030801671820374632
2017-02-08,0.003918091441297067
2017-02-09,0.00910730595751108
2017-02-10,0.04125430474257463
2017-02-13,0.021048206927366975
2017-02-14,-0.009296224934174924
2017-02-15,0.009383455648543704
2017-02-16,-0.010104991641123218
2017-02-17,0.0004085659346608761
2017-02-21,0.0036731912683556356
2017-02-22,0.004066870173241588
2017-02-23,-0.006480528099972571
2017-02-24,0.0012229363222004963
2017-02-27,0.006973063501408472
2017-02-28,-0.018329877700652086
2017-03-01,0.011617948593159566
2017-03-02,0.0020512661991907155
2017-03-03,-0.00859624810809767
2017-03-06,0.0012389339032925495
2017-03-07,-0.0020619335099485436
2017-03-08,0.0037191050945171167
2017-03-09,-0.004528827178512773
2017-03-10,0.0020675738897024676
2017-03-13,0.0012385322959698186
2017-03-14,0.0008243022143934464
2017-03-15,0.009060839925270514
2017-03-16,0.0044900099309856945
2017-03-17,-0.0012194077876908072
2017-03-20,-0.01139129200306821
2017-03-21,-0.009465075536599032
2017-03-22,0.012464013148306252
2017-03-23,-0.0041034520719301915
2017-03-24,-0.004532450416278255
2017-03-27,-0.004967163822387599
2017-03-28,0.019134999262641728
2017-03-29,0.0008166608341486636
2017-03-30,0.0024464682212912425
2017-03-31,-0.00040656967363772445
2017-04-03,-0.007325982798110253
2017-04-04,0.004920213937860796
2017-04-05,-0.0032640104628489652
2017-04-06,-0.0028653074152579228
2017-04-07,-0.005337058548057327
2017-04-10,-0.0033012925572302176
2017-04-11,0.013664585353525549
2017-04-12,0.0008167858765744107
2017-04-13,0.0016329967369308473
2017-04-17,0.022004594392004417
2017-04-18,-0.007177009699205095
2017-04-19,0.008032006963744065
2017-04-20,0.0027888238984414837
2017-04-21,-0.030989103556538833
2017-04-24,0.010249947042121565
2017-04-25,-0.0036524779502442595
2017-04-26,-0.010590427865045937
2017-04-27,-0.006999007164843807
2017-04-28,-0.022802419226189974
2017-05-01,0.003817836799326235
2017-05-02,0.010989364711244676
2017-05-03,0.008778976251668347
2017-05-04,-0.006630277906199744
2017-05-05,0.012932701265239599
2017-05-08,-0.006178267667517612
2017-05-09,0.013261655525110605
2017-05-10,0.0036814040041346363
2017-05-11,-0.00040777283581949764
2017-05-12,-0.0032614580769740886
2017-05-15,-0.0040895926969279905
2017-05-16,-0.006571024264414582
2017-05-17,-0.011988396535371537
2017-05-18,0.011297143554408251
2017-05-19,0.0057921501143674
2017-05-22,0.012752153967217295
2017-05-23,-0.01259158414747752
2017-05-24,0.0049364056945444545
2017-05-25,0.011051729340491478
2017-05-26,-0.0004047018034208927
2017-05-30,0.0008102686912887513
2017-05-31,0.008903054813968359
2017-06-01,0.016161555521777782
2017-06-02,0.0023855618514574406
2017-06-05,-0.0059498157245846395
2017-06-06,-0.03272158677335646
2017-06-07,-0.021865035918242626
2017-06-08,0.002109224565804979
2017-06-09,0.013046829167799867
2017-06-12,0.011217688074021126
2017-06-13,0.004519254726687683
2017-06-14,0.0028630881010522913
2017-06-15,-0.006117458468798187
2017-06-16,0.001641420884140432
2017-06-19,0.01802528593072128
2017-06-20,-0.019718166217750688
2017-06-21,-0.00656816190204379
2017-06-22,-0.002892882674741859
2017-06-23,0.004973022852213571
2017-06-26,0.018557042397426837
2017-06-27,0.0
2017-06-28,0.012550307782195569
2017-06-29,-0.012394749856611709
2017-06-30,-0.004048833879100933
2017-07-03,0.019918985416839563
2017-07-05,0.0007968437051288912
2017-07-06,-0.011150496662929554
2017-07-07,-0.0032223414542434936
2017-07-10,0.002828384281753582
2017-07-11,-0.01007277631036363
2017-07-12,-0.002441661530728334
2017-07-13,0.0024476378338684768
2017-07-14,0.0048843952823993675
2017-07-17,0.008100627508138558
2017-07-18,0.00040135864983459335
2017-07-19,-0.0028108168042979553
2017-07-20,0.02456675947524989
2017-07-21,0.0027512564102005754
2017-07-24,0.0023521035867410944
2017-07-25,-0.1333592553819417
2017-07-26,-0.03249118631514558
2017-07-27,-0.00419760513550016
2017-07-28,0.012177743814464792
2017-07-31,0.0
2017-08-01,0.00601576767127554
2017-08-02,-0.0018396897847866578
2017-08-03,0.0059909372619362244
2017-08-04,-0.02382073699921161
2017-08-07,0.011262537883306667
2017-08-08,-0.018561476267827226
2017-08-09,-0.00047320382155369156
2017-08-10,-0.017029009076505397
2017-08-11,-0.005293614301214666
2017-08-14,0.023222193127612423
2017-08-15,-0.00803780100103968
2017-08-16,0.003813354393833457
2017-08-17,-0.01946881522003996
2017-08-18,-0.006779459706129698
2017-08-21,0.003900548160151729
2017-08-22,0.015056009820255012
2017-08-23,-0.06315769770069568
2017-08-24,0.02093926869375018
2017-08-25,0.010505301807917089
2017-08-28,0.00346560168938459
2017-08-29,-0.013813816272662982
2017-08-30,-0.0005049466386124468
2017-08-31,0.017171980481794913
2017-09-01,0.002482910706602892
2017-09-05,0.0009903035978466868
2017-09-06,0.016823156211183576
2017-09-07,-0.020923914700555546
2017-09-08,0.012921913416367836
2017-09-11,-0.002943918990154226
2017-09-12,-0.013287457215980902
2017-09-13,0.00847853997338488
2017-09-14,-0.001483155398584901
2017-09-15,-0.008915447843902746
2017-09-18,0.0014993072969353705
2017-09-19,0.0004988254997928543
2017-09-20,0.03690776915204186
2017-09-21,0.002886175485020015
2017-09-22,0.020623405861795563
2017-09-25,0.0018792798841908986
2017-09-26,-0.013132916478520773
2017-09-27,0.010456237789371325
2017-09-28,-0.027751537837856888
2017-09-29,0.005805483342421924
2017-10-02,0.020683430934122615
2017-10-03,-0.016022977319800735
2017-10-04,0.02011483186584284
2017-10-05,0.001877822003482521
2017-10-06,-0.010309183127498178
2017-10-09,-0.003787837817374684
2017-10-10,-0.002376392298610308
2017-10-11,-0.020962601152363147
2017-10-12,-0.009731907102392245
2017-10-13,0.023095734994190042
2017-10-16,-0.0072046961437333135
2017-10-17,0.017900261356635694
2017-10-18,0.009030265917944647
2017-10-19,-0.020254209363796516
2017-10-20,0.0038462376036860757
2017-10-23,-0.011973322597020664
2017-10-24,-0.039748064418971385
2017-10-25,-0.01564840476915308
2017-10-26,0.0343586072440778
2017-10-27,-0.024788883305879916
2017-10-30,-0.01830234563694144
2017-10-31,-0.003106776637104569
2017-11-01,0.010389326111731156
2017-11-02,-0.02673503141863165
2017-11-03,0.0
2017-11-06,0.00845237551788669
2017-11-07,-0.028811096274309556
2017-11-08,0.004315088255584021
2017-11-09,0.00859302643582649
2017-11-10,0.0005322234651814473
2017-11-13,-0.00638627150660831
2017-11-14,-0.001607056758573866
2017-11-15,-0.010192961841468673
2017-11-16,0.011382263261772607
2017-11-17,0.020900343024795154
2017-11-20,-0.007349290818412624
2017-11-21,-0.010047630881378389
2017-11-22,0.0
2017-11-24,0.0005342781032582344
2017-11-27,-0.008008637553116982
2017-11-28,0.04359509712092424
2017-11-29,0.0340383211085471
2017-11-30,-0.004529444547166195
2017-12-01,0.015672509142978353
2017-12-04,0.02936789075752766
2017-12-05,-0.005319137955722253
2017-12-06,-0.011667692818550957
2017-12-07,-0.006886217409475481
2017-12-08,0.001485671411413536
2017-12-11,-0.0009889143323928984
2017-12-12,0.013366280676396114
2017-12-13,-0.015632481936549314
2017-12-14,0.0014885562981288292
2017-12-15,0.013875127633506734
2017-12-18,-0.006353838046079918
2017-12-19,0.0029515178325536517
2017-12-20,-0.01177043981583703
2017-12-21,0.003969975666669123
2017-12-22,0.007909257978784057
2017-12-26,-0.007847192508822709
2017-12-27,0.0014829898676960163
2017-12-28,0.00542959879048821
2017-12-29,-0.010309389651921741
2018-01-02,0.004464160241336446
2018-01-03,-0.024197393254131727
2018-01-04,0.020748440721219286
2018-01-05,0.0009921357734823388
2018-01-08,0.007924798256689236
2018-01-09,-0.001965701865287217
2018-01-10,0.02904971169780901
2018-01-11,0.026794013984469567
2018-01-12,0.01304759523350807
2018-01-16,-0.023918778229276905
2018-01-17,0.016964648609757216
2018-01-18,0.0009271313485432753
2018-01-19,-0.011574154899054223
2018-01-22,0.028571463195541602
2018-01-23,-0.010473563019047893
2018-01-24,0.004141801885040097
2018-01-25,-0.021081820150148034
2018-01-26,0.025749018729548823
2018-01-29,-0.0068460967919409255
2018-01-30,-0.0027571372144382655
2018-01-31,0.008755699407624551
2018-02-01,-0.005482234654488494
2018-02-02,-0.02204791936695727
2018-02-05,-0.024424994367276853
2018-02-06,0.010110534553041006
2018-02-07,0.01525272200028116
2018-02-08,0.0018778477613836664
2018-02-09,0.018744068654031887
2018-02-12,0.00781958112132597
2018-02-13,0.014148836210780225
2018-02-14,0.10216046629854691
2018-02-15,0.023274803325545435
2018-02-16,0.010774200602261752
2018-02-20,-0.024871554966303
2018-02-21,-0.01214610352098211
2018-02-22,-0.018852521247564313
2018-02-23,0.012531591327508584
2018-02-26,0.010726138392716633
2018-02-27,-0.029387982171168336
2018-02-28,-0.007212415930854865
2018-03-01,-0.016666657534051388
2018-03-02,0.02477173879729966
2018-03-05,0.00042403503210164395
2018-03-06,0.0033912772557223025
2018-03-07,-0.008872069503114255
2018-03-08,0.008099407533722403
2018-03-09,0.011839135486340524
2018-03-12,-0.008358053423256906
2018-03-13,-0.01222069174795315
2018-03-14,0.0
2018-03-15,0.005119468487272183
2018-03-16,0.0008488988370336514
2018-03-19,-0.007209791848717728
2018-03-20,-0.022639694300426783
2018-03-21,0.0013113607553438822
2018-03-22,-0.029681443249348294
2018-03-23,-0.008996645811232384
2018-03-26,0.03177505210360754
2018-03-27,0.0008795580818594662
2018-03-28,0.004395729257525849
2018-03-29,0.00787748248269926
2018-04-02,-0.01563193688564979
2018-04-03,0.0017644512950132363
2018-04-04,0.018493993726103053
2018-04-05,0.006917331946119543
2018-04-06,-0.0060109609114119555
2018-04-09,0.0038874225988272393
2018-04-10,0.019363390161845517
2018-04-11,-0.01941752932758456
2018-04-12,0.003013518885494726
2018-04-13,0.001287502018256781
2018-04-16,0.02357480492737074
2018-04-17,0.019681526412049122
2018-04-18,-0.010266812213047483
2018-04-19,0.02282148028963049
2018-04-20,-0.02677482043727586
2018-04-23,0.005002098371394315
2018-04-24,0.001244247297394363
2018-04-25,0.008699226185404862
2018-04-26,0.005749503304545378
2018-04-27,-0.024499866385307878
2018-04-30,-0.012557485188191553
2018-05-01,-0.007206409814049408
2018-05-02,-0.020922183960038532
2018-05-03,0.010030275582621373
2018-05-04,0.021589232456540985
2018-05-07,-0.004649372135329455
2018-05-08,-0.0029721354947068734
2018-05-09,0.010221491869486288
2018-05-10,0.020657239942527106
