Date,VMC
2016-04-20,0.008347781884412209
2016-04-21,-0.006898957820408502
2016-04-22,0.008614274117819232
2016-04-25,0.0015611178907117829
2016-04-26,0.0013753634580462304
2016-04-27,0.01492560365757134
2016-04-28,-0.019487591725270592
2016-04-29,-0.009661357582448904
2016-05-02,0.013286063948723115
2016-05-03,0.04282072556961469
2016-05-04,-0.01292540508850315
2016-05-05,0.019953839534046836
2016-05-06,-0.0006116451311495297
2016-05-09,0.009962477498168365
2016-05-10,0.017478621055963206
2016-05-11,-0.02006981207750913
2016-05-12,0.00772363566121359
2016-05-13,-0.0041334904510673676
2016-05-16,0.004323608616214392
2016-05-17,-0.004218780257207677
2016-05-18,-0.0012105542139111414
2016-05-19,-0.014024931907902993
2016-05-20,0.016331350653882026
2016-05-23,0.01572390053597128
2016-05-24,0.014995367879930832
2016-05-25,0.00789036455650205
2016-05-26,-0.00674618751585454
2016-05-27,-0.009558934779090866
2016-05-31,-0.011598492779444691
2016-06-01,0.0023127707052437163
2016-06-02,-0.01290355938221821
2016-06-03,0.0016447933753780397
2016-06-06,0.005963527383284983
2016-06-07,0.005842432680574605
2016-06-08,0.011019370375882964
2016-06-09,-0.012926866059995712
2016-06-10,-0.011469807088133166
2016-06-13,-0.010477200754633431
2016-06-14,-0.0009623804166131178
2016-06-15,-0.005167547469318801
2016-06-16,0.004402168075407831
2016-06-17,-0.0007892559316475811
2016-06-20,0.010790455754880801
2016-06-21,0.008418753671988632
2016-06-22,-0.0034424695472481392
2016-06-23,0.02806795803325901
2016-06-24,-0.003696285256200027
2016-06-27,-0.040134881195974415
2016-06-28,0.015460644189399186
2016-06-29,0.026383743812817828
2016-06-30,0.014412430888606664
2016-07-01,-0.0039882244713239645
2016-07-05,-0.0018352613653451755
2016-07-06,0.016379889433521644
2016-07-07,0.0015622294748003362
2016-07-08,0.0147771691286811
2016-07-11,0.0029929569352762364
2016-07-12,0.01363131248469962
2016-07-13,0.0011936509304375509
2016-07-14,-0.008663119833165478
2016-07-15,0.0005613188571040872
2016-07-18,0.001522224242447967
2016-07-19,-0.003040283475378769
2016-07-20,0.007062193579738585
2016-07-21,-0.0005578535799123374
2016-07-22,0.007813782850600637
2016-07-25,-0.010126584593028731
2016-07-26,-0.006074116598734802
2016-07-27,0.010453658720815273
2016-07-28,0.010186217214529725
2016-07-29,-0.023318469804303188
2016-08-01,-0.06186460871411459
2016-08-02,0.0021492789749206764
2016-08-03,0.00900831998624474
2016-08-04,0.0007651458451358728
2016-08-05,0.01087511008708364
2016-08-08,0.010589947327072968
2016-08-09,-0.0055720915429945395
2016-08-10,0.01647595693246462
2016-08-11,-0.003620254299332104
2016-08-12,-0.018001613242493386
2016-08-15,0.007147442720610631
2016-08-16,-0.014611358941150954
2016-08-17,-0.0034739284710644247
2016-08-18,0.004166472490964468
2016-08-19,-0.011854514818632755
2016-08-22,0.02068670299566011
2016-08-23,0.0045414264576499885
2016-08-24,0.0065299289329217025
2016-08-25,-0.022207668031396177
2016-08-26,-0.012589285113484228
2016-08-29,0.00663318484943165
2016-08-30,-0.005305599079749812
2016-08-31,-0.020304560250771764
2016-09-01,-0.013085093742216225
2016-09-02,0.018686565723957438
2016-09-06,-0.013277591595292626
2016-09-07,-8.841283424632085e-05
2016-09-08,-0.013811276624227875
2016-09-09,-0.031600861406561154
2016-09-12,0.03930656494366924
2016-09-13,-0.019801819369192786
2016-09-14,-0.00718911481947615
2016-09-15,0.005957787105919987
2016-09-16,-0.012847417016946805
2016-09-19,-0.007291969554336752
2016-09-20,-0.004183918973192924
2016-09-21,0.026703992453799952
2016-09-22,0.02637356082338682
2016-09-23,-0.007177492702949317
2016-09-26,0.012405370149776607
2016-09-27,0.005994405328231256
2016-09-28,0.012618135944816533
2016-09-29,-0.005797727087330062
2016-09-30,-0.010096798761955905
2016-10-03,-0.026641914449073156
2016-10-04,0.001264761537255188
2016-10-05,-0.013442797133091378
2016-10-06,0.01764953272049219
2016-10-07,-0.04322421100225715
2016-10-10,0.007138249406093866
2016-10-11,-0.004849517564948447
2016-10-12,0.0065597987326582174
2016-10-13,0.012661864631144937
2016-10-14,0.00919360587760476
2016-10-17,0.02569007956436642
2016-10-18,-0.008615279450419622
2016-10-19,-0.01066109052252362
2016-10-20,-0.0026259968464458217
2016-10-21,0.01262004631834257
2016-10-24,0.008428299717832655
2016-10-25,-0.014581411482624373
2016-10-26,0.012361177736809337
2016-10-27,-0.0032086804905543387
2016-10-28,0.006527095710229913
2016-10-31,0.0055966259788384765
2016-11-01,0.021201460756012924
2016-11-02,-0.026297545050182447
2016-11-03,0.01385927559962652
2016-11-04,0.023045602729343084
2016-11-07,0.014132902928187363
2016-11-08,0.01123303905266737
2016-11-09,0.09872216784047949
2016-11-10,0.034131561962241985
2016-11-11,-0.013672274750454627
2016-11-14,0.004620599016077698
2016-11-15,-0.0010387042653322576
2016-11-16,-0.03245201538063225
2016-11-17,-0.0031468185390087777
2016-11-18,-0.012935096308035021
2016-11-21,0.00062495625209813
2016-11-22,-0.0006245016897903355
2016-11-23,0.012968660917386687
2016-11-25,0.018587399279996974
2016-11-28,-0.05663691818875782
2016-11-29,0.012360618478643337
2016-11-30,-0.003805656908774435
2016-12-01,-0.0011935368291364767
2016-12-02,0.012430093874221226
2016-12-05,0.0034629148561313716
2016-12-06,0.007293872789370992
2016-12-07,0.011601873678223962
2016-12-08,-0.0063114667621794185
2016-12-09,-0.004570218241718216
2016-12-12,-0.026924089932072404
2016-12-13,0.0030387529658384427
2016-12-14,-0.005660550375671147
2016-12-15,-0.006333968722393002
2016-12-16,-0.003873015544242353
2016-12-19,0.005913018303805417
2016-12-20,0.014253872937517453
2016-12-21,0.001905318823436808
2016-12-22,-0.006973774492609497
2016-12-23,0.002234532115539478
2016-12-27,0.015526601669457074
2016-12-28,-0.005409955479224071
2016-12-29,0.0031533694367618104
2016-12-30,-0.016502906561373987
2017-01-03,-0.004075210544875141
2017-01-04,0.02527292330687736
2017-01-05,-0.002739054693921106
2017-01-06,-0.028562497361170447
2017-01-09,-0.008723437427105352
2017-01-10,0.007252015586617588
2017-01-11,-0.0010514965055612446
2017-01-12,-0.007612484736152614
2017-01-13,0.015178742455730143
2017-01-17,-0.005948548599511105
2017-01-18,0.029435377661367612
2017-01-19,-0.007855458427455497
2017-01-20,0.028265949731038464
2017-01-23,-0.002618025261669543
2017-01-24,0.021771289291681706
2017-01-25,0.022138152345011264
2017-01-26,-0.00022210402082478709
2017-01-27,-0.006580046321287503
2017-01-30,-0.027017026103360764
2017-01-31,-0.018358609542992954
2017-02-01,-7.763816869321705e-05
2017-02-02,-0.0024159463099675538
2017-02-03,0.006796277369663706
2017-02-06,-0.0062074006453939345
2017-02-07,-0.049031733319150006
2017-02-08,-0.012397474923679264
2017-02-09,0.0017458726008188208
2017-02-10,0.017427274269704363
2017-02-13,-0.0011416940799406916
2017-02-14,0.0022864011735139744
2017-02-15,0.0030143661998454085
2017-02-16,-0.02201272173161828
2017-02-17,-0.008887026577098056
2017-02-21,0.016676196164570722
2017-02-22,-0.007681493778634918
2017-02-23,-0.0315462865369448
2017-02-24,0.012634179944763568
2017-02-27,0.02359513041073802
2017-02-28,8.312503850738118e-05
2017-03-01,0.031257726378113526
2017-03-02,-0.024601907306765924
2017-03-03,0.0012364299779654697
2017-03-06,-0.010290994406571552
2017-03-07,-0.015388223444590565
2017-03-08,0.006251738385848471
2017-03-09,-0.018554319284120324
2017-03-10,0.015825389255706757
2017-03-13,0.00707344396989007
2017-03-14,-0.01379679753096641
2017-03-15,0.007546186533566646
2017-03-16,-0.020533556717278634
2017-03-17,0.0006872201114098697
2017-03-20,-0.012192000462437735
2017-03-21,-0.008257269829326064
2017-03-22,0.010517278648483064
2017-03-23,0.0007804491784098033
2017-03-24,-0.022965450430851186
2017-03-27,-0.00212884415603809
2017-03-28,0.018666614898684264
2017-03-29,0.031064621588750674
2017-03-30,-0.003977685769981143
2017-03-31,0.023706163591371787
2017-04-03,-0.009296243040459062
2017-04-04,-0.0009212607838688935
2017-04-05,-0.008637391162516495
2017-04-06,0.009558408207994029
2017-04-07,0.03887738640279337
2017-04-10,-0.021372752880470802
2017-04-11,-0.0012363615892118096
2017-04-12,-0.02681717840821385
2017-04-13,-0.005596342544058719
2017-04-17,0.0077594715726982955
2017-04-18,-0.01091461952424655
2017-04-19,0.00436259970628039
2017-04-20,0.020611411670548252
2017-04-21,0.009513507839570723
2017-04-24,0.008679917259527548
2017-04-25,-0.004671547993701064
2017-04-26,-0.005928175052841933
2017-04-27,0.017145848247933637
2017-04-28,-0.0156353622226012
2017-05-01,0.020433653335434343
2017-05-02,0.041345781164790596
2017-05-03,-0.006695376477820814
2017-05-04,0.005878155823928255
2017-05-05,-0.0046750696113757595
2017-05-08,-0.008376403997159887
2017-05-09,-0.004420786485683448
2017-05-10,0.03584182627140153
2017-05-11,-0.012172206961709953
2017-05-12,-0.00612177635480271
2017-05-15,0.019181117900067823
2017-05-16,-0.018208195383893733
2017-05-17,-0.026727923262441555
2017-05-18,0.009287461680222986
2017-05-19,-0.0008725567012054514
2017-05-22,0.009785185236852456
2017-05-23,-0.002205941070367201
2017-05-24,-0.012080534307436386
2017-05-25,0.021019610925010923
2017-05-26,-0.010332631838214423
2017-05-30,-0.010914992975432192
2017-05-31,-0.0031987404238790207
2017-06-01,0.017488999447877074
2017-06-02,-0.004494245694777743
2017-06-05,-0.0027722696969252336
2017-06-06,-0.005956413909006808
2017-06-07,0.012384160169370606
2017-06-08,0.012863893460199893
2017-06-09,0.015505620617481952
2017-06-12,-0.0032223706067592284
2017-06-13,0.018089369588393467
2017-06-14,-0.023060659099187086
2017-06-15,-0.00441152717261406
2017-06-16,0.005752613601076595
2017-06-19,0.006647229198053717
2017-06-20,-0.0053751033697923
2017-06-21,-0.010575712833192474
2017-06-22,0.009128508307277627
2017-06-23,0.022344123397095794
2017-06-26,0.00945365829173439
2017-06-27,-0.015732973042457687
2017-06-28,-0.008981561995704768
2017-06-29,-0.02450075861379719
2017-06-30,-0.002598030490310377
2017-07-03,0.003630998918300543
2017-07-05,0.022494745447106723
2017-07-06,-0.004230796431260675
2017-07-07,-0.009887912223692452
2017-07-10,-0.017554730229647375
2017-07-11,-0.0065916453116317
2017-07-12,0.008554040594436652
2017-07-13,-0.006578910620421485
2017-07-14,-0.0029521722467041878
2017-07-17,-0.0022407833587672066
2017-07-18,-0.013233895808134832
2017-07-19,0.019832579028507658
2017-07-20,-0.0013547964791357225
2017-07-21,0.007102630360177553
2017-07-24,0.002456732827155639
2017-07-25,0.004742918786819095
2017-07-26,-0.011408156296009109
2017-07-27,-0.012813425441866033
2017-07-28,-0.0003225711623494609
2017-07-31,-0.0070966086917332305
2017-08-01,-0.03183887093049331
2017-08-02,0.03288592154189618
2017-08-03,-0.024122839418667108
2017-08-04,0.014065867635798979
2017-08-07,-0.008371835022601304
2017-08-08,-0.02011234078939672
2017-08-09,-0.004308002934062638
2017-08-10,-0.026891593018009252
2017-08-11,-0.0044460648636439615
2017-08-14,0.008494010137132468
2017-08-15,0.012503077139803809
2017-08-16,-0.004459351187977467
2017-08-17,-0.01705554523853936
2017-08-18,-0.0012269944817920875
2017-08-21,-0.01011243879868673
2017-08-22,0.023007723835844818
2017-08-23,-0.004602293812828173
2017-08-24,-0.002529866028155303
2017-08-25,-0.010582323850858999
2017-08-28,0.024838669415019554
2017-08-29,0.0048299987271105405
2017-08-30,0.04600863257085175
2017-08-31,-0.0049237154544011785
2017-09-01,-0.0004949089778780724
2017-09-05,-0.02524752642226924
2017-09-06,0.0077029448055625505
2017-09-07,0.005711602564489882
2017-09-08,0.01495034409261975
2017-09-11,-0.03719539403321359
2017-09-12,0.008546972113168572
2017-09-13,-0.008305128632766223
2017-09-14,-0.02119256520121504
2017-09-15,-0.011612088364227002
2017-09-18,0.021022887266345158
2017-09-19,-0.003546943329896801
2017-09-20,0.026219779689338862
2017-09-21,-0.010152214038731233
2017-09-22,-0.0028204791341427393
2017-09-25,-0.008056907475945896
2017-09-26,0.001382372577209523
2017-09-27,0.02536894983334892
2017-09-28,0.002440448824058583
2017-09-29,0.004029577046099186
2017-10-02,-0.0056020042139792725
2017-10-03,0.006558351682551589
2017-10-04,-0.009355916098638173
2017-10-05,0.01931028463201656
2017-10-06,-0.0052117307467020035
2017-10-09,-0.0004989298301905087
2017-10-10,-0.0098177969857568
2017-10-11,-0.014536661560346498
2017-10-12,0.004348300448438369
2017-10-13,-0.01281926517280485
2017-10-16,0.00903021786937841
2017-10-17,-0.0027273912546899037
2017-10-18,-0.0005981327636724876
2017-10-19,0.026509014696862954
2017-10-20,0.013079124600108516
2017-10-23,-0.004358195051196723
2017-10-24,0.022134047583917793
2017-10-25,-0.011554506513869689
2017-10-26,0.005558726577141293
2017-10-27,-0.0045524610787243125
2017-10-30,-0.003919993093205565
2017-10-31,-0.0018038123324616295
2017-11-01,-0.005996062035036109
2017-11-02,0.026855446482902945
2017-11-03,0.017381357572570755
2017-11-06,-0.01439540228695746
2017-11-07,-0.015648716246633443
2017-11-08,0.010109556298955713
2017-11-09,0.006295010257090894
2017-11-10,-0.004732151329428169
2017-11-13,-0.0008057513342929479
2017-11-14,-0.0005647906911415701
2017-11-15,-0.019044499184994845
2017-11-16,0.018838623324387793
2017-11-17,-0.00654042732446658
2017-11-20,0.006745892041007728
2017-11-21,-0.007118505321800028
2017-11-22,0.0008962010277093757
2017-11-24,-0.004314132731663034
2017-11-27,-0.021991724052546013
2017-11-28,0.01696923779141124
2017-11-29,0.02630283810370293
2017-11-30,0.006326932555196896
2017-12-01,-0.03533608441785052
2017-12-04,0.0333304005142554
2017-12-05,-0.02027928867212736
2017-12-06,-0.013038951681291211
2017-12-07,0.03112866865822883
2017-12-08,0.008007631144284266
2017-12-11,-0.02351423994171331
2017-12-12,-0.011471049117903198
2017-12-13,0.013167655599540806
2017-12-14,-0.023312521056018443
2017-12-15,0.004823834099846325
2017-12-18,0.012332343716654481
2017-12-19,-0.024936813219436305
2017-12-20,-0.0023474449829983257
2017-12-21,0.032526239781543564
2017-12-22,0.011233296791648861
2017-12-26,0.020043491648468414
2017-12-27,0.0059974292592333
2017-12-28,0.0009414147271751272
2017-12-29,0.006034402218748847
2018-01-02,0.027264743154702176
2018-01-03,0.018351608669298303
2018-01-04,-0.006776444179309893
2018-01-05,-0.01109610403974759
2018-01-08,0.015465957380602857
2018-01-09,0.0014936953373239081
2018-01-10,-0.012971673795933003
2018-01-11,0.02099731515539771
2018-01-12,-0.008951182572700556
2018-01-16,-0.0020904239616353903
2018-01-17,0.006657569778295347
2018-01-18,0.0043093504404205785
2018-01-19,-0.0009613925866700512
2018-01-22,-0.015034031906528855
2018-01-23,0.01413533028266123
2018-01-24,0.004522994550761217
2018-01-25,0.02251067677649421
2018-01-26,0.018550713438689304
2018-01-29,-0.015520198601550295
2018-01-30,0.006550596405823894
2018-01-31,-0.03168150078491694
2018-02-01,-0.008640812827585997
2018-02-02,-0.0240631614524508
2018-02-05,-0.04427485604204828
2018-02-06,0.012619893978500496
2018-02-07,0.011516068826228132
2018-02-08,-0.05279160583333198
2018-02-09,0.02906042168259515
2018-02-12,0.017279968082211328
2018-02-13,0.01737979315422966
2018-02-14,0.0019323966442472695
2018-02-15,0.029702570781101167
2018-02-16,-0.05169744854974834
2018-02-20,-0.016591339980802977
2018-02-21,-0.019522818522071606
2018-02-22,0.0029566217502550174
2018-02-23,-0.0035211413137603564
2018-02-26,0.0004929757148750546
2018-02-27,-0.023655119931192625
2018-02-28,-0.009590116039369989
2018-03-01,-0.005606170563144497
2018-03-02,0.005723170370191211
2018-03-05,-8.49075278889222e-05
2018-03-06,0.01426982487718309
2018-03-07,-0.0026798602583909537
2018-03-08,0.0007557103297706202
2018-03-09,0.016948940673277235
2018-03-12,-0.0017322905199645966
2018-03-13,0.005620167335340209
2018-03-14,-0.010191602310789749
2018-03-15,-0.0208417761081241
2018-03-16,-0.006784373579555636
2018-03-19,-0.01895474778567019
2018-03-20,-0.006614737857003505
2018-03-21,0.005870228745205708
2018-03-22,-0.010539193336510988
2018-03-23,0.017605748614633487
2018-03-26,0.009515473463097335
2018-03-27,-0.01688087018643758
2018-03-28,-0.02989628579466974
2018-03-29,0.025785919479802244
2018-04-02,-0.016904489027337877
2018-04-03,0.00418751029034925
2018-04-04,0.015083073045399242
2018-04-05,0.02255042569427035
2018-04-06,-0.029318891692284854
2018-04-09,-0.005723714121405377
2018-04-10,0.02825251278129004
2018-04-11,-0.00947463562330042
2018-04-12,-0.0009563776407544022
2018-04-13,-0.018104320013967556
2018-04-16,0.017108208233577837
2018-04-17,0.026407663250623603
2018-04-18,0.0051794918693750525
2018-04-19,-0.025764289918045025
2018-04-20,-0.013699889113648278
2018-04-23,0.0004395722679852998
2018-04-24,-0.02144130089415297
2018-04-25,0.006824941304583776
2018-04-26,-0.01070281535218387
2018-04-27,0.013342853055846371
2018-04-30,-0.006316794772215917
2018-05-01,0.0007163459011902962
2018-05-02,0.01690948156216221
