Date,FSLR
2016-07-27,-0.0006175914545758499
2016-07-28,-0.0292481604790914
2016-07-29,-0.009548074533015316
2016-08-01,0.014995731755850894
2016-08-02,0.008020203563770867
2016-08-03,0.030988346083469454
2016-08-04,-0.11210398597889626
2016-08-05,0.008920388352225306
2016-08-08,-0.0068011614806040566
2016-08-09,-0.049075586817709294
2016-08-10,-0.07201152210725126
2016-08-11,0.00905324561568821
2016-08-12,-0.005639513342004521
2016-08-15,-0.011858702593856352
2016-08-16,-0.015392646084088524
2016-08-17,-0.02252258216785774
2016-08-18,0.01707782809809477
2016-08-19,0.007462653941384456
2016-08-22,-0.0031745749816607383
2016-08-23,-0.006104021772121215
2016-08-24,-0.0034713235104626428
2016-08-25,-0.007502646880667263
2016-08-26,0.0132288836840746
2016-08-29,0.0015987576670031256
2016-08-30,0.01755785700273993
2016-08-31,-0.011241838043811292
2016-09-01,0.016393414513158122
2016-09-02,-0.006763744298173613
2016-09-06,0.020953358582139536
2016-09-07,-0.012570494343864702
2016-09-08,-0.0005196273549361585
2016-09-09,-0.03483233974702227
2016-09-12,0.008079699122825135
2016-09-13,-0.02698375976477907
2016-09-14,-0.03816582810357372
2016-09-15,0.00913501872610234
2016-09-16,-0.014992893979468569
2016-09-19,-0.011487694698008921
2016-09-20,-0.01220215547031167
2016-09-21,0.0008823170381433432
2016-09-22,0.040846295607100735
2016-09-23,0.04630161742310834
2016-09-26,0.0051267841248898716
2016-09-27,0.049395977250681566
2016-09-28,-0.0002557769632687279
2016-09-29,0.0
2016-09-30,0.010491295501585896
2016-10-03,-0.023297086465920325
2016-10-04,-0.009333694923515212
2016-10-05,0.04004194270226735
2016-10-06,0.0002515933847737628
2016-10-07,-0.054591148904284625
2016-10-10,0.02660989758583887
2016-10-11,-0.007776128499722534
2016-10-12,-0.0010448563768427066
2016-10-13,0.011506239733162671
2016-10-14,0.020424015235119608
2016-10-17,-0.004307118783502983
2016-10-18,0.006870240788937609
2016-10-19,0.059388387471442705
2016-10-20,0.0038168814193295653
2016-10-21,0.004039880264925744
2016-10-24,-0.032662747174325046
2016-10-25,-0.004648853234022421
2016-10-26,0.010570312240658186
2016-10-27,-0.0012162305112677352
2016-10-28,-0.009985383187999797
2016-10-31,-0.003936035458947051
2016-11-01,0.013830514580876585
2016-11-02,-0.011449388909647973
2016-11-03,-0.14958115415550055
2016-11-04,-0.0588234969003234
2016-11-07,0.039408829967266135
2016-11-08,-0.00799753129413494
2016-11-09,-0.04150502044433879
2016-11-10,-0.004672826115632578
2016-11-11,0.003442898520339188
2016-11-14,0.03181535914135769
2016-11-15,0.0033251750171015004
2016-11-16,-0.011147904404762987
2016-11-17,-0.05057891111662305
2016-11-18,-0.06258025585649685
2016-11-21,0.005819927477653142
2016-11-22,0.009530316359553037
2016-11-23,0.00404588131661332
2016-11-25,0.027535247680230412
2016-11-28,0.016666673938692922
2016-11-29,-0.03728704032960162
2016-11-30,0.012353887227362081
2016-12-01,-0.005936685586659385
2016-12-02,0.0003317926039929642
2016-12-05,0.07296845384497774
2016-12-06,-0.009273547178079045
2016-12-07,0.04804995170628845
2016-12-08,-0.012503780343395388
2016-12-09,0.011154741242296318
2016-12-12,0.004770418695428269
2016-12-13,-0.002373941520579015
2016-12-14,-0.032123677890220415
2016-12-15,0.002151189085886518
2016-12-16,0.07666359868777217
2016-12-19,-0.0037026791755995214
2016-12-20,-0.014579712069961892
2016-12-21,-0.036843644119191166
2016-12-22,-0.015662664030542395
2016-12-23,-0.0018360273173410047
2016-12-27,0.0419988593329752
2016-12-28,-0.03501036724455753
2016-12-29,-0.007012181328847511
2016-12-30,-0.01473747456966068
2017-01-03,0.04518543957758503
2017-01-04,0.018783459636887212
2017-01-05,-0.008486892489611986
2017-01-06,-0.016528965632708892
2017-01-09,0.007503001269199672
2017-01-10,-0.005361939434379348
2017-01-11,0.04821804851097711
2017-01-12,-0.0037143162318638012
2017-01-13,0.025236624464320512
2017-01-17,-0.016223827442089167
2017-01-18,-0.02160927953087788
2017-01-19,0.000290564416667749
2017-01-20,0.009587502864902175
2017-01-23,-0.03136691086583854
2017-01-24,-0.03357103604390277
2017-01-25,0.011374201059531241
2017-01-26,-0.01884506741114711
2017-01-27,-0.02478312476187683
2017-01-30,-0.014612423480358738
2017-01-31,0.0054803376462040365
2017-02-01,0.01923694681616195
2017-02-02,-0.006291310386271953
2017-02-03,0.017727172224946575
2017-02-06,-0.0006220981901843281
2017-02-07,-0.010582014979305332
2017-02-08,-0.007549596462879338
2017-02-09,0.021553100526766844
2017-02-10,0.019236703093100438
2017-02-13,0.014611975014602763
2017-02-14,0.01770165933027057
2017-02-15,0.023879758756372604
2017-02-16,-0.017851970632212777
2017-02-17,0.021401334774963088
2017-02-21,0.051090665083268094
2017-02-22,-0.08328780245826095
2017-02-23,0.10783434509363121
2017-02-24,0.019091232196497332
2017-02-27,-0.001846957572717245
2017-02-28,-0.043351919771767555
2017-03-01,-0.03232932338609784
2017-03-02,0.01427755549583809
2017-03-03,-0.025619364743369788
2017-03-06,-0.03698349484900143
2017-03-07,-0.02100212194669726
2017-03-08,0.0009193618852250118
2017-03-09,-0.005511338212392691
2017-03-10,-0.0024629931491653156
2017-03-13,0.013580203888494902
2017-03-14,-0.023447029664614427
2017-03-15,0.02899907433818516
2017-03-16,-0.0006060744776870131
2017-03-17,-0.03486960686756557
2017-03-20,-0.0468111773386608
2017-03-21,-0.04284770041273922
2017-03-22,-0.005853996933004479
2017-03-23,-0.010045060862389765
2017-03-24,-0.009447181892387468
2017-03-27,-0.002825853946139989
2017-03-28,0.0017712059943313374
2017-03-29,-0.008840169516617258
2017-03-30,-0.019978642867383933
2017-03-31,-0.013469200623710709
2017-04-03,-0.02841330062453351
2017-04-04,0.01860994198777033
2017-04-05,-0.008948537429121606
2017-04-06,0.0015049253439487487
2017-04-07,0.007137438794853734
2017-04-10,0.043267432693749
2017-04-11,0.004647875270170854
2017-04-12,-0.006761584750116678
2017-04-13,-0.017556423281872457
2017-04-17,-0.0029175756193822178
2017-04-18,-0.016459427960056505
2017-04-19,-0.013015934624967973
2017-04-20,0.007535751646255973
2017-04-21,0.002243809515929396
2017-04-24,0.01044778711255745
2017-04-25,0.01698674272958911
2017-04-26,0.05265064660086116
2017-04-27,0.015522620437816492
2017-04-28,0.0037363689200915484
2017-05-01,0.0
2017-05-02,0.02605754577475472
2017-05-03,0.1184037001557332
2017-05-04,0.009731696624583508
2017-05-05,0.008761659531378196
2017-05-08,0.01766070046852075
2017-05-09,0.017923107427296747
2017-05-10,0.02207940029289368
2017-05-11,0.0013672200568166648
2017-05-12,-0.006553737596113551
2017-05-15,0.022814678174511105
2017-05-16,-0.011556041810149242
2017-05-17,-0.04893962199024737
2017-05-18,-0.0005717683826588216
2017-05-19,0.03947371579675352
2017-05-22,0.0024766139848648727
2017-05-23,0.0010980212789528654
2017-05-24,0.06663011307486144
2017-05-25,-0.02467873679982413
2017-05-26,-0.028993107905563198
2017-05-30,0.0722041215090834
2017-05-31,-0.025063333632070806
2017-06-01,-0.00493374798727908
2017-06-02,0.0002610160832496877
2017-06-05,-0.01721898331804006
2017-06-06,-0.006105642511709419
2017-06-07,-0.013354701344548414
2017-06-08,0.023281013598353217
2017-06-09,-0.03042322048657975
2017-06-12,-0.0068212821170955396
2017-06-13,0.0016482845076557506
2017-06-14,-0.007405388495433596
2017-06-15,-0.012710668746286347
2017-06-16,0.0027988326364276617
2017-06-19,0.014512883519188557
2017-06-20,-0.024759222804985326
2017-06-21,0.05021153007019796
2017-06-22,0.031963433825965115
2017-06-23,0.03435719865776665
2017-06-26,0.010820243389962236
2017-06-27,-0.002987277504471808
2017-06-28,0.010986328334285922
2017-06-29,-0.010125952838133667
2017-06-30,-0.004990038767525462
2017-07-03,0.004764258315451464
2017-07-05,-0.025704985953117432
2017-07-06,-0.009477529147159158
2017-07-07,0.018877770662007354
2017-07-10,0.003553283863618084
2017-07-11,0.006828539491956498
2017-07-12,0.04973623395965854
2017-07-13,-0.006221635092950262
2017-07-14,0.0339513577860977
2017-07-17,-0.0051233677932401855
2017-07-18,0.030430692881875165
2017-07-19,0.03748290990511882
2017-07-20,0.01313777781638592
2017-07-21,-0.024205725541479706
2017-07-24,-0.0037652708282885916
2017-07-25,0.010671399446894325
2017-07-26,-0.00043995728478807283
2017-07-27,-0.013864376594581729
2017-07-28,0.09060471845943097
2017-07-31,0.009003528770678448
2017-08-01,0.006895156015389148
2017-08-02,-0.02054381523497073
2017-08-03,-0.027349409867208796
2017-08-04,0.014376328036872055
2017-08-07,0.012296793626863645
2017-08-08,-0.01502984448884237
2017-08-09,-0.008570230896831066
2017-08-10,-0.014336923904712195
2017-08-11,0.016898415305397707
2017-08-14,0.027976398627350907
2017-08-15,0.004501764385339335
2017-08-16,-0.0004074242758506097
2017-08-17,-0.026492750053912606
2017-08-18,0.006070774811562929
2017-08-21,-0.043695427149642585
2017-08-22,0.013707595314728316
2017-08-23,-0.0023610347712234026
2017-08-24,0.015490559978359242
2017-08-25,0.004660961916309825
2017-08-28,0.012652937831855393
2017-08-29,0.007913391597100583
2017-08-30,-0.006404986849540939
2017-08-31,-0.023497630786645463
2017-09-01,0.01873937575109985
2017-09-05,0.0004180697679740941
2017-09-06,-0.010656124733106731
2017-09-07,0.002111980824519355
2017-09-08,-0.011380419533082664
2017-09-11,0.005329354099620431
2017-09-12,0.0067854049164459695
2017-09-13,-0.01368992665224078
2017-09-14,0.034166098901582176
2017-09-15,0.041709693269355474
2017-09-18,-0.037859263003523935
2017-09-19,0.006592494618636424
2017-09-20,-0.0002047101126795292
2017-09-21,-0.0018423777973211042
2017-09-22,0.05434785925143526
2017-09-25,-0.08811512921109077
2017-09-26,-0.015145112691834384
2017-09-27,0.019060019558483354
2017-09-28,-0.01934112353173678
2017-09-29,-0.005634987537332603
2017-10-02,0.028334769110631042
2017-10-03,0.001059754911766353
2017-10-04,0.008892695060625178
2017-10-05,0.005876154676402345
2017-10-06,0.00584182719620463
2017-10-09,-0.02696534457058819
2017-10-10,0.01620120068227049
2017-10-11,-0.009859396351142302
2017-10-12,-0.001906782862990064
2017-10-13,0.010401143226940635
2017-10-16,-0.006092376263157728
2017-10-17,-0.0014795961275059222
2017-10-18,-0.00635061475653087
2017-10-19,0.014912671142285783
2017-10-20,0.0018891719928830764
2017-10-23,0.024931880119880345
2017-10-24,-0.006336826864203338
2017-10-25,-0.025097741316286393
2017-10-26,0.011183768434752217
2017-10-27,0.20346411461923886
2017-10-30,0.04785854385056498
2017-10-31,-0.09283469439054548
2017-11-01,0.04359721639827163
2017-11-02,0.011536442194966634
2017-11-03,0.034560221823298765
2017-11-06,0.02672460860803949
2017-11-07,-0.008296764699895598
2017-11-08,0.013615515805775358
2017-11-09,-0.020229810349232213
2017-11-10,0.017343891991769667
2017-11-13,-0.0003247354718967088
2017-11-14,-0.0047101009739281
2017-11-15,-0.01109661094519332
2017-11-16,-0.00412541264513
2017-11-17,-0.00281687113908069
2017-11-20,0.014622815946372603
2017-11-21,-0.013429408391446684
2017-11-22,0.004482015862275812
2017-11-24,0.0016526572730506395
2017-11-27,0.017158899604923006
2017-11-28,0.007785880459951544
2017-11-29,-0.033961058652458354
2017-11-30,0.034655081647677166
2017-12-01,-0.028985495672929185
2017-12-04,-0.050248736610839395
2017-12-05,0.06879690230864788
2017-12-06,0.03316455847667377
2017-12-07,0.08206828730170912
2017-12-08,0.023235369440300246
2017-12-11,0.0004285405616963889
2017-12-12,-0.016274080513688616
2017-12-13,-0.006240027315688845
2017-12-14,-0.008615711716746244
2017-12-15,0.015760785158990043
2017-12-18,0.024216911124079976
2017-12-19,-0.020954209048442807
2017-12-20,-0.006652191964167997
2017-12-21,0.00611440026230281
2017-12-22,-0.003762149239389889
2017-12-26,-0.011764670683300116
2017-12-27,0.011757722098747259
2017-12-28,-0.00711792402434841
2017-12-29,-0.012143406723980288
2018-01-02,0.0430983976123791
2018-01-03,-0.008945012788416418
2018-01-04,-0.009455639444886144
2018-01-05,0.0004338845756681753
2018-01-08,0.00650577691989529
2018-01-09,0.005745387542433145
2018-01-10,-0.005426981885689575
2018-01-11,0.09520386719594764
2018-01-12,-0.03749827070717493
2018-01-16,-0.02983247966430247
2018-01-17,0.010951962453352726
2018-01-18,-0.012638939751519085
2018-01-19,-0.01491064303274936
2018-01-22,-0.015279161980230493
2018-01-23,-0.006960494981316456
2018-01-24,0.007301401511239591
2018-01-25,0.02116554093101386
2018-01-26,0.0017035081349878745
2018-01-29,-0.03132084978655858
2018-01-30,-0.01843455982969089
2018-01-31,0.0011924554392843678
2018-02-01,0.005657360327101957
2018-02-02,-0.016432280684000267
2018-02-05,-0.044250486655220245
2018-02-06,-0.00031496783879803036
2018-02-07,-0.008506630740727328
2018-02-08,-0.03574833252451326
2018-02-09,0.008732947865991436
2018-02-12,0.02123487767296739
2018-02-13,0.02719131078842385
2018-02-14,0.015882849948274158
2018-02-15,0.008890279737068907
2018-02-16,0.00045576997016061327
2018-02-20,0.011085852298394316
2018-02-21,0.0018022696588682052
2018-02-22,-0.006296824410220281
2018-02-23,-0.06774287788870659
2018-02-26,0.053568498293418365
2018-02-27,-0.02488477680270229
2018-02-28,-0.009924402530848586
2018-03-01,-0.012092256801663037
2018-03-02,0.03607668985282553
2018-03-05,0.026737154853815115
2018-03-06,0.021195970201353553
2018-03-07,0.007412898778686117
2018-03-08,-0.003826262229768451
2018-03-09,0.0031023648529844294
2018-03-12,0.03166423383745398
2018-03-13,-0.012847986961741054
2018-03-14,0.00535061618254673
2018-03-15,-0.01121977584811451
2018-03-16,0.01643882627188864
2018-03-19,0.01989407950490496
2018-03-20,0.024417594886442906
2018-03-21,0.01191784584358957
2018-03-22,-0.024096471402578423
2018-03-23,-0.01997496026026091
2018-03-26,0.047699859085680085
2018-03-27,-0.033909681446480544
2018-03-28,-0.030625120626261104
2018-03-29,0.023946965802328357
2018-04-02,-0.02240073108040841
2018-04-03,0.005332220058172021
2018-04-04,0.00616399501158349
2018-04-05,0.020658169223638723
2018-04-06,-0.02707987797228495
2018-04-09,0.016499305254387142
2018-04-10,-0.0008468251218899381
2018-04-11,0.00649807993393825
2018-04-12,-0.00028065463952853253
2018-04-13,-0.007721508154390322
2018-04-16,-0.007922998814032911
2018-04-17,0.03650880573758308
2018-04-18,0.0674188429458491
2018-04-19,-0.007991785665746765
2018-04-20,-0.018840916911272876
2018-04-23,-0.015097329590743724
2018-04-24,-0.0040339255167178845
2018-04-25,-0.006615335031569747
2018-04-26,0.020385973942269153
2018-04-27,0.03822582641441019
2018-04-30,-0.0903142214464393
2018-05-01,-0.04794812227171963
2018-05-02,0.0075543547725980265
2018-05-03,-0.02999108184079513
2018-05-04,0.005910872534192757
2018-05-07,0.011752278846139497
2018-05-08,0.0016381326560233056
