Date,MDT
2016-02-11,-0.020765699784734637
2016-02-12,0.010741192363865615
2016-02-16,0.018255968371632125
2016-02-17,0.011506161889030864
2016-02-18,-0.008333017113318686
2016-02-19,0.0054689206553988345
2016-02-22,0.01724587459377025
2016-02-23,-0.011476189058732711
2016-02-24,0.008311344040677682
2016-02-25,0.016093100163780294
2016-02-26,-0.004764866548219948
2016-02-29,0.0012941723511044056
2016-03-01,-0.04147852122792184
2016-03-02,0.005527554662417611
2016-03-03,0.00442401937415382
2016-03-04,0.009209870075493898
2016-03-07,0.0052904386906449385
2016-03-08,-0.007499030379544358
2016-03-09,0.0014578240922835661
2016-03-10,0.00953015052747963
2016-03-11,0.01416021322381833
2016-03-14,0.002327404510967579
2016-03-15,-0.00877090607532427
2016-03-16,-0.002602412627841444
2016-03-17,-0.01500316715348382
2016-03-18,0.010066183538567142
2016-03-21,-0.013768809618507127
2016-03-22,0.001469757647160952
2016-03-23,-0.0058712318888104464
2016-03-24,-0.007113861768961227
2016-03-28,0.00013495622939019292
2016-03-29,0.02027618219243399
2016-03-30,-0.0007951217163937319
2016-03-31,-0.005568632885254221
2016-04-01,0.004933218470539069
2016-04-04,0.01233885480741237
2016-04-05,-0.010616186727185006
2016-04-06,0.024109537403159464
2016-04-07,-0.01513393520286166
2016-04-08,0.0030208667047353366
2016-04-11,-0.009296610653869108
2016-04-12,0.012688015357812832
2016-04-13,0.009396940963287026
2016-04-14,0.00038803070245796434
2016-04-15,-0.003489871241325382
2016-04-18,0.006874398655219993
2016-04-19,0.0061831416286597385
2016-04-20,0.007297272086030704
2016-04-21,-0.0020336234823324917
2016-04-22,0.005985862215203808
2016-04-25,0.005063651846880068
2016-04-26,-0.008439035820600571
2016-04-27,0.00927325510774235
2016-04-28,0.004153596913590629
2016-04-29,-0.007896908415039094
2016-05-02,0.002527131310013475
2016-05-03,0.0011339417816695896
2016-05-04,-0.007804322538462194
2016-05-05,0.008627258923371794
2016-05-06,0.003018339706285955
2016-05-09,0.007399390006449513
2016-05-10,0.011203819938021553
2016-05-11,-0.001477322742753806
2016-05-12,0.002835469110869626
2016-05-13,-0.00774492837854468
2016-05-16,0.014620205205340353
2016-05-17,-0.013188510531320197
2016-05-18,-0.0025989291664009206
2016-05-19,-0.007444292815612985
2016-05-20,0.006500539445628117
2016-05-23,-0.0027321482900887206
2016-05-24,0.00797014565294707
2016-05-25,0.0017295210939551886
2016-05-26,0.0012331045163396226
2016-05-27,0.006283019510199717
2016-05-31,-0.014812700941765566
2016-06-01,0.0004972280575397114
2016-06-02,0.030675302695239992
2016-06-03,-0.000602247360861452
2016-06-06,0.004581890264056643
2016-06-07,0.004800615676005426
2016-06-08,0.012780302221288231
2016-06-09,0.011675910071979434
2016-06-10,-0.000932566917751565
2016-06-13,0.0
2016-06-14,-0.0024503010966048233
2016-06-15,-0.014738590013590791
2016-06-16,0.004273661943418494
2016-06-17,-0.005319626947878131
2016-06-20,0.003922074453728497
2016-06-21,0.0014204312301524524
2016-06-22,-0.0039006452845395945
2016-06-23,0.017920607609324568
2016-06-24,-0.02926411393490269
2016-06-27,-0.010569518012154777
2016-06-28,0.021364155784461936
2016-06-29,0.01556954005517408
2016-06-30,0.015447335333536039
2016-07-01,0.0029966481796406264
2016-07-05,0.00022984805527337393
2016-07-06,0.009582087922601623
2016-07-07,0.00045751328202947583
2016-07-08,0.009943780420099912
2016-07-11,0.0016978171844899137
2016-07-12,0.0046323544350987955
2016-07-13,-0.0019119384764135772
2016-07-14,0.0009013016287862108
2016-07-15,-0.005291115236586652
2016-07-18,-0.00192384104890575
2016-07-19,0.0021541167732828104
2016-07-20,0.004186901761597195
2016-07-21,-0.009127086102662219
2016-07-22,-0.009551758092816387
2016-07-25,-0.0020664820156419683
2016-07-26,0.015301323833468716
2016-07-27,-0.00872543279996807
2016-07-28,-0.0006856540485946638
2016-07-29,0.002401762242843386
2016-08-01,0.004907217273925957
2016-08-02,-0.004769478965054863
2016-08-03,-0.01106779675553804
2016-08-04,0.001038202606385763
2016-08-05,0.003804037717296538
2016-08-08,-0.0014929276852705398
2016-08-09,0.008969755536714308
2016-08-10,-0.0051291171581103745
2016-08-11,0.005842925116293918
2016-08-12,-0.0029611685415857902
2016-08-15,0.0042265319384886535
2016-08-16,-0.007280284288796901
2016-08-17,-0.0016043266995723338
2016-08-18,-0.0005736371313250777
2016-08-19,-0.00045956645597555745
2016-08-22,0.00321713250410105
2016-08-23,0.005497024842089138
2016-08-24,-0.013097630458303255
2016-08-25,-0.014541588950988227
2016-08-26,0.014170172438864093
2016-08-29,0.00993061152065211
2016-08-30,-0.006974403940800955
2016-08-31,0.0020724302144703444
2016-09-01,-0.0005745148492682928
2016-09-02,0.003909056113086562
2016-09-06,-0.0017180381915085086
2016-09-07,-0.011701171885446171
2016-09-08,0.001276843421290863
2016-09-09,-0.016113531101804246
2016-09-12,0.015670577836792265
2016-09-13,-0.0157776002868113
2016-09-14,-0.0018855679083138455
2016-09-15,0.011572761111855234
2016-09-16,0.004086034882248457
2016-09-19,-0.00023264185345306387
2016-09-20,0.004303050065709302
2016-09-21,0.009031742869885395
2016-09-22,0.007803648843772937
2016-09-23,-0.001252562737293239
2016-09-26,-0.01311128843923337
2016-09-27,0.006269557673950876
2016-09-28,0.0008076911775196649
2016-09-29,-0.015448680145773497
2016-09-30,0.011709863836678602
2016-10-03,-0.00011582329157078242
2016-10-04,-0.0032412360269915563
2016-10-05,0.002206515030007683
2016-10-06,-0.004055551222232889
2016-10-07,0.00011609925450839498
2016-10-10,0.0024431980948715903
2016-10-11,-0.03446705859448307
2016-10-12,0.005769593152819885
2016-10-13,-0.004421931758745168
2016-10-14,-0.007201815267011913
2016-10-17,-0.0016924951701046131
2016-10-18,0.011868813226457942
2016-10-19,0.001436156910284092
2016-10-20,0.004182802713175393
2016-10-21,-0.0013089068655748326
2016-10-24,-0.0072696890938867
2016-10-25,-0.009964387249057682
2016-10-26,-0.016369332908729328
2016-10-27,0.00012324540155184138
2016-10-28,0.009860867720417277
2016-10-31,0.001098126748070305
2016-11-01,-0.013411238702526806
2016-11-02,0.0021009354585654894
2016-11-03,0.006289592348112105
2016-11-04,0.006617377731662488
2016-11-07,0.022035825693106803
2016-11-08,0.0046453268007873305
2016-11-09,-0.017548304506923906
2016-11-10,-0.0016893175374240732
2016-11-11,-0.00785783202304613
2016-11-14,-0.04045317971246609
2016-11-15,0.01930153147275271
2016-11-16,0.007723781003456942
2016-11-17,0.011250265684267013
2016-11-18,-0.010635527513692566
2016-11-21,-0.004325352009532768
2016-11-22,-0.08662171351926484
2016-11-23,0.02961940510610117
2016-11-25,-0.003431058683309507
2016-11-28,-0.02025951099015988
2016-11-29,-0.007703802599727028
2016-11-30,-0.005584039118190165
2016-12-01,-0.015477544641514074
2016-12-02,0.001808674935528387
2016-12-05,-0.004721582433833249
2016-12-06,0.006139468367600154
2016-12-07,0.001525025390284318
2016-12-08,-0.002076633967864061
2016-12-09,0.017760436994055384
2016-12-12,0.004907991772385767
2016-12-13,-0.0046124938716934905
2016-12-14,-0.0009545552965914972
2016-12-15,0.0019100951405235378
2016-12-16,0.0002724610171904729
2016-12-19,-0.004900642612469697
2016-12-20,-0.009029017201621747
2016-12-21,-0.005971027440953347
2016-12-22,0.0022352795775832934
2016-12-23,0.002927154609727367
2016-12-27,-0.0025018724475394105
2016-12-28,0.0005574389646296751
2016-12-29,-0.0037597975832344144
2016-12-30,-0.004333086452560031
2017-01-03,-0.008704614291837331
2017-01-04,0.009347380116506265
2017-01-05,-0.006173657082347517
2017-01-06,0.02880129055420566
2017-01-09,0.013037094514350311
2017-01-10,0.014630011945143462
2017-01-11,-0.006141462340774617
2017-01-12,0.00900046032372348
2017-01-13,-0.0002659493989449757
2017-01-17,0.009721109366052305
2017-01-18,-0.0019781459956523806
2017-01-19,-0.004889715857324228
2017-01-20,-0.004117095181313868
2017-01-23,-0.0029335768547249508
2017-01-24,-0.012571630178986326
2017-01-25,0.008939575597219251
2017-01-26,-0.006041214332596523
2017-01-27,0.012290538796201789
2017-01-30,-0.003735885971096531
2017-01-31,0.018079455503930975
2017-02-01,-0.0002630134883394586
2017-02-02,-0.0010526403124151429
2017-02-03,0.005531983600902901
2017-02-06,-0.004715446222344988
2017-02-07,0.0018425587406563082
2017-02-08,-0.006831344015903795
2017-02-09,0.0014548283364184122
2017-02-10,0.005812102613519388
2017-02-13,0.010111478320858458
2017-02-14,0.0016899818913469478
2017-02-15,0.008436325153960977
2017-02-16,0.003731992739865131
2017-02-17,0.011411564807475516
2017-02-21,0.021298592213911283
2017-02-22,-0.011668663371859678
2017-02-23,0.01406681661058351
2017-02-24,0.0035918861954307157
2017-02-27,-0.00345556781151124
2017-02-28,0.0019817902334944293
2017-03-01,0.014336653241636022
2017-03-02,-0.0009747282772916144
2017-03-03,-0.0015857658261783092
2017-03-06,-0.003908800854994898
2017-03-07,-0.0017172078002646307
2017-03-08,0.010073894806529315
2017-03-09,0.006932554423957571
2017-03-10,0.003019478603955461
2017-03-13,-0.0018062106127482158
2017-03-14,-0.0044638051989279726
2017-03-15,0.009452460729365786
2017-03-16,-0.017647123953545063
2017-03-17,0.004888050183107895
2017-03-20,-0.009850436841528754
2017-03-21,-0.003684643439052948
2017-03-22,0.003841899150002215
2017-03-23,-0.0017283922080774117
2017-03-24,0.0017313847199365018
2017-03-27,0.0003706421806288773
2017-03-28,-0.00357888974933096
2017-03-29,0.004953866064278278
2017-03-30,-0.0018488596199252028
2017-03-31,-0.005309033830049881
2017-04-03,0.005834375006173342
2017-04-04,-0.005059984932571426
2017-04-05,-0.004713677805479599
2017-04-06,-0.0002492018482470604
2017-04-07,0.0018701799193370228
2017-04-10,-0.0008712612496658556
2017-04-11,-0.0018678503458064988
2017-04-12,-0.0006240544430562434
2017-04-13,-0.001123718942874441
2017-04-17,0.0043747393028614745
2017-04-18,-0.00037312802554934077
2017-04-19,-0.00012481088994242828
2017-04-20,0.008715241918010541
2017-04-21,-0.006665059059905887
2017-04-24,0.0021124803608885134
2017-04-25,0.013763289938531598
2017-04-26,0.0046473806115296945
2017-04-27,0.012052891583923309
2017-04-28,-0.00048130186185213475
2017-05-01,0.007822611755459397
2017-05-02,0.012061275046840514
2017-05-03,-0.007787802915919406
2017-05-04,-0.00214024249253586
2017-05-05,0.0010725838247576114
2017-05-08,-0.008333318473966789
2017-05-09,0.00047998250440728363
2017-05-10,-0.005399374918000688
2017-05-11,0.0014475217190372813
2017-05-12,0.004939518527761866
2017-05-15,0.008630622099882412
2017-05-16,-0.0023769552387197246
2017-05-17,-0.01524880375571358
2017-05-18,-0.0031454578915329767
2017-05-19,0.010072708777143058
2017-05-22,0.009131388288202924
2017-05-23,0.007381675348728578
2017-05-24,0.0010641528848467363
2017-05-25,0.010389163412558133
2017-05-26,-0.005725463891543381
2017-05-30,-0.002702913520299499
2017-05-31,-0.006834726934699553
2017-06-01,0.021357165286356228
2017-06-02,-0.0030204876368158384
2017-06-05,0.001514819311410065
2017-06-06,0.0005817248222668159
2017-06-07,-0.00023251110469113545
2017-06-08,-0.0004650214785265616
2017-06-09,0.006632498392473041
2017-06-12,0.012946239635611922
2017-06-13,-0.004906857625173622
2017-06-14,0.005160579698320289
2017-06-15,0.00011417384436374078
2017-06-16,0.004791336678917846
2017-06-19,0.010331230703008343
2017-06-20,-0.0019103613433752997
2017-06-21,-0.0003376934504439877
2017-06-22,0.003378602423631971
2017-06-23,0.0012347720899266168
2017-06-26,-0.0005603198073313997
2017-06-27,-0.004038265497921523
2017-06-28,0.005743782269765019
2017-06-29,-0.006607074473677921
2017-06-30,0.00045113291346488005
2017-07-03,0.0006759195638841309
2017-07-05,0.006225369791751145
2017-07-06,-0.018447739523365314
2017-07-07,0.00802206240591441
2017-07-10,-0.008640066914065159
2017-07-11,0.0006877883918621208
2017-07-12,0.0063028127112843
2017-07-13,0.0
2017-07-14,0.00865535859603539
2017-07-17,-0.028339350047647538
2017-07-18,-0.0024401221045801114
2017-07-19,-0.0023296929981855286
2017-07-20,0.00023333934260061362
2017-07-21,-0.0058361448549263395
2017-07-24,-0.0009390549201699905
2017-07-25,0.009871861817356331
2017-07-26,-0.002211342526813209
2017-07-27,-0.012362910399855709
2017-07-28,-0.004605757334139815
2017-07-31,-0.003796098740110221
2017-08-01,-0.005359167119262209
2017-08-02,-0.0038313185087919255
2017-08-03,0.0010816187275515254
2017-08-04,0.00468239765326639
2017-08-07,0.008245846693937686
2017-08-08,-0.006400268271941956
2017-08-09,0.0014314311167240579
2017-08-10,-0.010839697434073536
2017-08-11,0.008068161898864945
2017-08-14,0.009078950501046013
2017-08-15,0.0014209166919234573
2017-08-16,0.00011835180740815687
2017-08-17,-0.0109933065937603
2017-08-18,-0.0031076436792675244
2017-08-21,0.0013189482044027034
2017-08-22,-0.021072586313941488
2017-08-23,-0.024584105470094153
2017-08-24,-0.006395255144580725
2017-08-25,-0.0022716975677005147
2017-08-28,0.006703743989777244
2017-08-29,0.0016334752912290362
2017-08-30,0.0017560427637066667
2017-08-31,0.009516875898231136
2017-09-01,-0.007070282461284494
2017-09-05,-0.002873449888436963
2017-09-06,0.00062653922135536
2017-09-07,0.001001601863375834
2017-09-08,0.026016290088635152
2017-09-11,-0.005729435237491254
2017-09-12,0.009073239509955311
2017-09-13,-0.004495545135203005
2017-09-14,-0.0015869344180396983
2017-09-15,0.003911764598729661
2017-09-18,0.0034096696671290783
2017-09-19,-0.01468422723554852
2017-09-20,-0.01268639014159667
2017-09-21,-0.007859164040632916
2017-09-22,0.002137180249976778
2017-09-25,-0.017942025761135016
2017-09-26,0.0012775359749466197
2017-09-27,-0.006762705614616005
2017-09-28,0.004264569745895841
2017-09-29,0.000771986239583633
2017-10-02,0.003600418646133141
2017-10-03,0.0007689792147871355
2017-10-04,0.006656995142903854
2017-10-05,0.011191519533147565
2017-10-06,0.003773130582920503
2017-10-09,-0.03608543279922749
2017-10-10,0.004679722925551966
2017-10-11,0.012291211174324967
2017-10-12,-0.004089960917888269
2017-10-13,0.0019248828745423996
2017-10-16,-0.004355009719765102
2017-10-17,0.0034735207760943076
2017-10-18,0.007564043157857858
2017-10-19,-0.001399107195972138
2017-10-20,-0.0017844529054011904
2017-10-23,0.008680000581424041
2017-10-24,-0.004555481732556932
2017-10-25,0.0068651409960844845
2017-10-26,0.01565621391678529
2017-10-27,0.01069144641703157
2017-10-30,-0.009471502762958162
2017-10-31,-0.00012369899069208934
2017-11-01,-0.0026085779766251704
2017-11-02,-0.030382012389721824
2017-11-03,0.00719158970393563
2017-11-06,-0.009435055804593695
2017-11-07,0.004118557544394941
2017-11-08,-0.002563866734469955
2017-11-09,0.03855566585057879
2017-11-10,-0.01831412656589737
2017-11-13,-0.0016388294395525138
2017-11-14,-0.0005054426258328526
2017-11-15,-0.0060633498133570995
2017-11-16,0.007371590202700284
2017-11-17,0.002901292061376237
2017-11-20,-0.007421795703033585
2017-11-21,0.04765518736817209
2017-11-22,-0.003871262408983611
2017-11-24,0.011051999163035786
2017-11-27,-0.02210246849987052
2017-11-28,0.012897916221029648
2017-11-29,-0.0042447465535572215
2017-11-30,0.0002437648843718332
2017-12-01,-0.01047144497734509
2017-12-04,-0.017226582132554347
2017-12-05,0.013146491145203276
2017-12-06,0.007167534087517247
2017-12-07,-0.011410819019023744
2017-12-08,0.00620577674532008
2017-12-11,0.0024667498090356066
2017-12-12,0.008982432925654038
2017-12-13,-0.0009754643616805003
2017-12-14,-0.0010986949465908724
2017-12-15,0.02040817480974577
2017-12-18,-0.0008383092120325397
2017-12-19,-0.01666040819442627
2017-12-20,-0.008045121198730132
2017-12-21,0.0012288474032493557
2017-12-22,0.0007362671686312883
2017-12-26,-0.0008586870047831985
2017-12-27,0.0035603125884224873
2017-12-28,0.0004916547216007316
2017-12-29,-0.007253832529986459
2018-01-02,0.018080748775886057
2018-01-03,0.02080031819944983
2018-01-04,0.0023833918385256503
2018-01-05,0.016880565593609953
2018-01-08,-0.00035094791990986085
2018-01-09,0.004327293460151038
2018-01-10,-0.004541151694983481
2018-01-11,0.0028071790300527866
2018-01-12,-0.0032659995859380953
2018-01-16,-0.0015214063991935145
2018-01-17,0.009259308212629547
2018-01-18,0.01335507828556981
2018-01-19,-0.006647032008319176
2018-01-22,-0.007267987855746005
2018-01-23,-0.009529197335252482
2018-01-24,0.00621798549712782
2018-01-25,0.012360302932457712
2018-01-26,0.0034556181044700374
2018-01-29,-0.00459137734874715
2018-01-30,-0.008764078054741775
2018-01-31,-0.000814127914467111
2018-02-01,-0.010594965893343855
2018-02-02,-0.006236928762690996
2018-02-05,-0.03587915372550632
2018-02-06,0.0030707455266771877
2018-02-07,-0.003918575597094187
2018-02-08,-0.036509258357100394
2018-02-09,0.014034552390764565
2018-02-12,0.009562187402055278
2018-02-13,-0.0002490749750093668
2018-02-14,0.02044381047683741
2018-02-15,0.013193204988310558
2018-02-16,0.004461157088270662
2018-02-20,-0.020405671367980882
2018-02-21,-0.010905945162549724
2018-02-22,-0.003839929127248065
2018-02-23,-0.00024912072177230016
2018-02-26,0.02525208859502004
2018-02-27,-0.01431689277185677
2018-02-28,-0.016617676387667646
2018-03-01,-0.019902097558822773
2018-03-02,0.0003830455436213409
2018-03-05,0.018001065723451948
2018-03-06,0.008402273809068994
2018-03-07,0.008953577338074004
2018-03-08,0.01331226125982199
2018-03-09,0.011434396894688614
2018-03-12,0.001803847499435296
2018-03-13,0.0020408562467806313
2018-03-14,-0.014017130025851698
2018-03-15,-0.003280863308547821
2018-03-16,-0.009021070637146744
2018-03-19,-0.014269714200294215
2018-03-20,-0.0028705339335575175
2018-03-21,0.0017522114064723038
2018-03-22,-0.018094948476777173
2018-03-23,-0.02034800875556486
2018-03-26,0.02495060670887872
2018-03-27,-0.0038234246265642646
2018-03-28,0.0038380993099853544
2018-03-29,0.022432274346786407
2018-04-02,-0.03415627516201525
2018-04-03,0.011228705188013333
2018-04-04,0.0047225852094510135
2018-04-05,0.012449061503844838
2018-04-06,-0.02584685144775789
2018-04-09,0.01056118356555058
2018-04-10,0.010579133049110956
2018-04-11,-0.008828624871924262
2018-04-12,0.015905220871747394
2018-04-13,-0.0033817761484069564
2018-04-16,0.012944600015275975
2018-04-17,0.00037236123468575855
2018-04-18,-0.005456994947580118
2018-04-19,-0.00236920357230741
2018-04-20,-0.0012502838824014484
2018-04-23,0.00150215012634769
2018-04-24,-0.008123212774231892
2018-04-25,0.0011340491273679199
2018-04-26,0.01422083678515107
2018-04-27,0.008686099163497385
2018-04-30,-0.014269897841015844
