Date,SNPS
2015-12-31,-0.011486753062588506
2016-01-04,-0.015128314671621568
2016-01-05,0.001113157920660468
2016-01-06,-0.01467644717581773
2016-01-07,-0.023245374905698002
2016-01-08,-0.02148799286982994
2016-01-11,-0.006139275818205281
2016-01-12,-0.0016630956182097645
2016-01-13,-0.03545934465099465
2016-01-14,0.017764649454440784
2016-01-15,-0.0070303252249053205
2016-01-19,-0.006591808198209259
2016-01-20,0.006144015936041303
2016-01-21,-0.006106497517977538
2016-01-22,0.0248218768817432
2016-01-25,-0.013908916557386686
2016-01-26,0.016050580363715428
2016-01-27,-0.0064624333569264225
2016-01-28,0.0024091132946753024
2016-01-29,0.031002184489428375
2016-02-01,-0.007459200080242034
2016-02-02,-0.007750160095437275
2016-02-03,0.0066271900425296515
2016-02-04,0.007759272055642086
2016-02-05,-0.02799815085979318
2016-02-08,-0.008161309501517278
2016-02-09,-0.008712502735005012
2016-02-10,0.010009762123445398
2016-02-11,-0.0007251336734687142
2016-02-12,0.014029947126672049
2016-02-16,0.024809183228871934
2016-02-17,0.015130389658547294
2016-02-18,0.008942888883057387
2016-02-19,0.010909080505371094
2016-02-22,0.00539572124408183
2016-02-23,-0.013864103972676123
2016-02-24,0.002721150810298889
2016-02-25,0.007462641502662848
2016-02-26,0.014590382424477744
2016-02-29,-0.009955768923535446
2016-03-01,0.0252514205165415
2016-03-02,0.0002179233064611985
2016-03-03,-0.000435834779465738
2016-03-04,0.0076303095044345515
2016-03-07,-0.0019472122503444433
2016-03-08,-0.010838933197979017
2016-03-09,0.0032872607422851363
2016-03-10,-0.005679299442244212
2016-03-11,0.014938495130436769
2016-03-14,0.0002164138824263251
2016-03-15,0.004328084113869979
2016-03-16,0.008187913582516915
2016-03-17,0.0076939645930225176
2016-03-18,0.013361553192573927
2016-03-21,-0.0037672731221117806
2016-03-22,0.00714286057745861
2016-03-23,-0.007717958750182885
2016-03-24,0.006306479692771427
2016-03-28,-0.0039690543335783035
2016-03-29,0.012374164194874027
2016-03-30,-0.0029003395135853705
2016-03-31,0.006440838390072479
2016-04-01,0.01734104410409154
2016-04-04,-0.0071022419397488434
2016-04-05,-0.01042309693540966
2016-04-06,0.0030979250630189803
2016-04-07,-0.008853207903594118
2016-04-08,0.0020773221870846736
2016-04-11,-0.007670040085160146
2016-04-12,-0.0010444795942379237
2016-04-13,0.008992059973231603
2016-04-14,-0.003108839914588768
2016-04-15,0.005821259935065992
2016-04-18,0.009921445465876033
2016-04-19,0.007777344727145419
2016-04-20,-0.013403733243590343
2016-04-21,0.01090981390120227
2016-04-22,-0.0012217750467380384
2016-04-25,-0.004281326967156995
2016-04-26,-0.0071662259014663166
2016-04-27,0.002474714945989609
2016-04-28,-0.007200211570123405
2016-04-29,-0.015333565882851508
2016-05-02,0.024410770964599093
2016-05-03,-0.007600635364939157
2016-05-04,-0.010349823758780352
2016-05-05,-0.00752981802992958
2016-05-06,0.0086406710394058
2016-05-09,0.002716278028778829
2016-05-10,0.014169545044705245
2016-05-11,-0.009656819882638668
2016-05-12,0.005601669159542189
2016-05-13,-0.011553566312926367
2016-05-16,0.014610744420139321
2016-05-17,-0.017074713446474155
2016-05-18,0.01213900891320252
2016-05-19,0.007857755651762721
2016-05-20,0.024210021539655235
2016-05-23,-0.0024038248454787414
2016-05-24,0.02771086524612354
2016-05-25,0.0017585023847448422
2016-05-26,0.0013653148858832065
2016-05-27,0.007985972851451972
2016-05-31,-0.0015459291025060606
2016-06-01,0.005999639718921701
2016-06-02,0.008080069013877367
2016-06-03,-0.007061120912359109
2016-06-06,0.008456706740906705
2016-06-07,0.00552691240867853
2016-06-08,0.012888558127535976
2016-06-09,-0.006736467157661408
2016-06-10,-0.010926936907439067
2016-06-13,-0.006857154482886929
2016-06-14,0.0005753505878027809
2016-06-15,0.006900529480291517
2016-06-16,-0.00019033546098512488
2016-06-17,-0.001142448072506519
2016-06-20,0.012581011416896049
2016-06-21,-0.0005647360673960433
2016-06-22,0.0009417825751900644
2016-06-23,0.014866408065507652
2016-06-24,-0.03430369856577853
2016-06-27,-0.014400921152671442
2016-06-28,0.015195767610999278
2016-06-29,0.01707924350842638
2016-06-30,0.02037739303876762
2016-07-01,-0.005732273720320036
2016-07-05,-0.003905506466149511
2016-07-06,0.0033607225646103966
2016-07-07,0.001488612092646724
2016-07-08,0.007989600661724605
2016-07-11,0.007741901731710854
2016-07-12,0.004390007069784874
2016-07-13,-0.0007284814357767511
2016-07-14,-0.0014579554932511174
2016-07-15,-0.006753107143627979
2016-07-18,-0.0020212568790027863
2016-07-19,0.004971468439263438
2016-07-20,0.0054965047086139585
2016-07-21,-0.007835282376217112
2016-07-22,0.006611581364689201
2016-07-25,-0.0034665651641242468
2016-07-26,-0.008238754517381763
2016-07-27,-0.0025844451611721775
2016-07-28,0.0051823542535676115
2016-07-29,-0.002761950323806772
2016-08-01,0.007200875013796182
2016-08-02,-0.007699324927945561
2016-08-03,0.004249021572102052
2016-08-04,0.005886675703298039
2016-08-05,0.008778338324019641
2016-08-08,-0.0005438502425645364
2016-08-09,0.006530030897455852
2016-08-10,0.004685498534307886
2016-08-11,0.0023318577240400984
2016-08-12,-0.0025053576766719265
2016-08-15,0.00574093443107726
2016-08-16,-0.003567619658224608
2016-08-17,0.000537035069264169
2016-08-18,0.046698884216394676
2016-08-19,0.001538464146801477
2016-08-22,-0.0011947379184488183
2016-08-23,0.007006149080740709
2016-08-24,-0.005430166183048812
2016-08-25,0.0022180697280571593
2016-08-26,0.006809630571193326
2016-08-29,0.002536380240564684
2016-08-30,-0.0035418971366157903
2016-08-31,0.0035544867631041033
2016-09-01,-0.0025299632916622183
2016-09-02,0.008961765045091274
2016-09-06,0.002178667204700835
2016-09-07,0.0021739309326724854
2016-09-08,-0.003670969791136902
2016-09-09,-0.023279172851468077
2016-09-12,0.01320302575090726
2016-09-13,-0.01963106861426034
2016-09-14,-0.0036250489101740113
2016-09-15,0.011781016819034207
2016-09-16,-0.0068493410175966
2016-09-19,0.009137909987877224
2016-09-20,-0.0032461751353425328
2016-09-21,0.010970164346495004
2016-09-22,0.011529337240649307
2016-09-23,-0.004693241367968559
2016-09-26,-0.003368150207845755
2016-09-27,0.007434920994255245
2016-09-28,0.004864154993673653
2016-09-29,-0.013854081430001441
2016-09-30,0.0045700175135148235
2016-10-03,-0.007413624903475635
2016-10-04,-0.002036987475735663
2016-10-05,0.014628348306836347
2016-10-06,0.003017607721228499
2016-10-07,-0.009527051513904983
2016-10-10,0.02193727790379363
2016-10-11,-0.016347451387334733
2016-10-12,0.003189501891595503
2016-10-13,-0.004685388004704527
2016-10-14,0.0045393486859721666
2016-10-17,0.0
2016-10-18,-0.0021757500939788565
2016-10-19,0.0023481951049408867
2016-10-20,-0.009538147771647965
2016-10-21,-0.0010136435206247185
2016-10-24,0.005411799239705584
2016-10-25,-0.014129522990881771
2016-10-26,-0.0008530837150634296
2016-10-27,-0.003927587719306791
2016-10-28,0.0006857037472058902
2016-10-31,0.01610420521856093
2016-11-01,-0.01702920439798372
2016-11-02,-0.006346465467010898
2016-11-03,-0.0032797967496646097
2016-11-04,-0.0015587140625500373
2016-11-07,0.023937505930481162
2016-11-08,0.003218743780033506
2016-11-09,-0.003377250233313589
2016-11-10,-0.006607919122730843
2016-11-11,0.017056114306363668
2016-11-14,0.0031862925256691543
2016-11-15,0.004179204300825745
2016-11-16,0.01165308417672195
2016-11-17,0.011847971289773884
2016-11-18,-0.006179883846845091
2016-11-21,0.0032727992299443898
2016-11-22,-0.0001631403687233357
2016-11-23,-0.0035888647429681564
2016-11-25,0.007858538438882068
2016-11-28,-0.004223556374761128
2016-11-29,-0.0021207352321896966
2016-11-30,-0.011280017122172858
2016-12-01,-0.06018517554892566
2016-12-02,0.004750183973238009
2016-12-05,0.005428078362470945
2016-12-06,0.010101042311916553
2016-12-07,0.015862037395608874
2016-12-08,0.0066191991932420535
2016-12-09,-0.0069128281557711
2016-12-12,0.017317429824144304
2016-12-13,0.006008021050610379
2016-12-14,-0.005308555097949363
2016-12-15,0.00683788948753139
2016-12-16,-0.004306747161393121
2016-12-19,0.004325375459876879
2016-12-20,0.0008282133169650319
2016-12-21,-0.005296254626315
2016-12-22,-0.01148084266601268
2016-12-23,0.005891238428211265
2016-12-27,0.001506026692029927
2016-12-28,-0.010526270166746565
2016-12-29,0.0033771858176232517
2016-12-30,-0.009424395419897924
2017-01-03,0.008664599324579525
2017-01-04,0.0033687176442249722
2017-01-05,0.003693154638747531
2017-01-06,0.0035122776594258553
2017-01-09,0.0013333638509114287
2017-01-10,0.010153075517034926
2017-01-11,0.003624999599296519
2017-01-12,-0.0004925099223777041
2017-01-13,0.007555832398195683
2017-01-17,-0.009781520584097647
2017-01-18,0.00032921703183785844
2017-01-19,0.002468754608667467
2017-01-20,-0.0022984631423272894
2017-01-23,0.0009873518650491686
2017-01-24,0.02597399258256816
2017-01-25,0.00432623711622826
2017-01-26,-0.007657937777589496
2017-01-27,0.004823138800334137
2017-01-30,0.0019199829101561594
2017-01-31,0.004311728878458876
2017-02-01,-0.004293217687773021
2017-02-02,0.024912190991697614
2017-02-03,0.011218467081326233
2017-02-06,0.004160194710607801
2017-02-07,0.0004603157916178713
2017-02-08,-0.006288283004680428
2017-02-09,0.01003243581870561
2017-02-10,-0.0022921992708239136
2017-02-13,0.010568271277848096
2017-02-14,-0.0021219613810198323
2017-02-15,0.006379189272496033
2017-02-16,0.06640509182043952
2017-02-17,-0.0021228632621673738
2017-02-21,0.006665738284832967
2017-02-22,0.003944755791132515
2017-02-23,-0.0005613375572298684
2017-02-24,0.011794388142279955
2017-02-27,0.002775528509754599
2017-02-28,-0.011347905765049515
2017-03-01,0.011198143827324536
2017-03-02,-0.017026519433992693
2017-03-03,0.0002816031891963444
2017-03-06,-0.0039419792215804605
2017-03-07,0.0046643368346952485
2017-03-08,0.0037984895344844727
2017-03-09,0.0005606295218332225
2017-03-10,0.006163362448074805
2017-03-13,0.0036195809579324667
2017-03-14,-0.01844908127649758
2017-03-15,-0.007207491815059419
2017-03-16,0.0072598168858428735
2017-03-17,0.005370226709241477
2017-03-20,0.005341541420834872
2017-03-21,-0.012723658772753388
2017-03-22,0.006514644958170779
2017-03-23,0.002110616666990417
2017-03-24,-0.000982865678523348
2017-03-27,0.002951497961616756
2017-03-28,0.008408050294131497
2017-03-29,0.004030029449929806
2017-03-30,-0.0005536458896517882
2017-03-31,-0.001107905166445211
2017-04-03,0.000970465790790076
2017-04-04,-0.0030470027784945675
2017-04-05,-0.007363245123277018
2017-04-06,-0.0015395467466744472
2017-04-07,0.0016821243726121704
2017-04-10,-0.0016792995818566414
2017-04-11,0.001401823782579914
2017-04-12,-0.006578964230699924
2017-04-13,-0.0005636313208301491
2017-04-17,0.002819638338949604
2017-04-18,0.008857091341757828
2017-04-19,0.006549626626416005
2017-04-20,0.004568658262819714
2017-04-21,0.0005512805522773778
2017-04-24,0.017217631215868057
2017-04-25,-0.006905919387516168
2017-04-26,-0.00122711129512465
2017-04-27,0.005597319619240704
2017-04-28,0.0005429443951192603
2017-05-01,0.003256519716447359
2017-05-02,-0.0025696840023343714
2017-05-03,0.000949148404396194
2017-05-04,0.0024383677312369567
2017-05-05,0.003783767287795614
2017-05-08,-0.0064619781290686795
2017-05-09,0.004336039045957696
2017-05-10,0.005666461864299865
2017-05-11,-0.0006708217218092116
2017-05-12,-0.000939719382892723
2017-05-15,0.0072561264285637694
2017-05-16,0.002134520598500389
2017-05-17,-0.022896714028426857
2017-05-18,-0.033651242089310696
2017-05-19,0.0008458699892233135
2017-05-22,0.01774900935549284
2017-05-23,0.004844269538008206
2017-05-24,0.005922869341781878
2017-05-25,0.006846501552205231
2017-05-26,0.011423962753031702
2017-05-30,0.0044371949640047426
2017-05-31,0.0022758474603103984
2017-06-01,0.0008013564363931192
2017-06-02,0.01187774437506528
2017-06-05,-0.000791315732461606
2017-06-06,0.0006599184391966606
2017-06-07,0.0034296549875167948
2017-06-08,0.0006573294591614154
2017-06-09,-0.01563324222895779
2017-06-12,-0.01387963314148688
2017-06-13,0.010420953834367142
2017-06-14,-0.0042861948636785385
2017-06-15,-0.004304542784341225
2017-06-16,-0.003242338214723639
2017-06-19,0.012605046361653605
2017-06-20,-0.0013384884934616315
2017-06-21,0.000536133429836605
2017-06-22,-0.0008038203183087234
2017-06-23,-0.0030834661326055723
2017-06-26,0.002151641089316758
2017-06-27,-0.01167465319885308
2017-06-28,0.008282424951983502
2017-06-29,-0.01737140962049566
2017-06-30,-0.0005481830184757008
2017-07-03,-0.011106506995808507
2017-07-05,0.00859671510781923
2017-07-06,-0.0028869822744008733
2017-07-07,0.008548224969211038
2017-07-10,0.004784668035820561
2017-07-11,0.0005442301432292407
2017-07-12,0.022028864922681635
2017-07-13,-0.003592393018962192
2017-07-14,0.005074072059219281
2017-07-17,0.004915673748951965
2017-07-18,0.0002644668511682102
2017-07-19,0.009912767164926839
2017-07-20,-0.007721553972097617
2017-07-21,0.0011870742237856113
2017-07-24,0.00566450606029778
2017-07-25,0.0007860255549749784
2017-07-26,0.0037958234258557155
2017-07-27,-0.004303061944831987
2017-07-28,0.0009167063156718669
2017-07-31,0.0018317334697035559
2017-08-01,0.00261194918426666
2017-08-02,-0.009508867519339548
2017-08-03,0.0007890262739529419
2017-08-04,0.0067017364843167115
2017-08-07,0.007048700055151569
2017-08-08,-0.004277405373012133
2017-08-09,0.0003905074123411456
2017-08-10,-0.015614794691847456
2017-08-11,0.008195573095598707
2017-08-14,0.013242456807191827
2017-08-15,0.0122930200911342
2017-08-16,0.010993134910568969
2017-08-17,-0.029460036787786525
2017-08-18,0.005992692439693581
2017-08-21,0.009453453975643678
2017-08-22,0.011417567985786858
2017-08-23,-0.0039319834220332694
2017-08-24,0.0002547341496483835
2017-08-25,-0.0007639107021898406
2017-08-28,0.003822181933021751
2017-08-29,0.00012694677134472698
2017-08-30,0.010152225778948587
2017-08-31,0.010301503901294806
2017-09-01,-0.0001242788742041867
2017-09-05,-0.004974524408178804
2017-09-06,-0.00012501107315854298
2017-09-07,-0.002624988555908203
2017-09-08,-0.003133224678925295
2017-09-11,0.000754306737530408
2017-09-12,-0.00037686909386847045
2017-09-13,-0.005906764138566389
2017-09-14,0.014032877771985364
2017-09-15,-0.0051115326941103545
2017-09-18,0.007894702121870267
2017-09-19,0.008951898768758237
2017-09-20,-0.00554534281177077
2017-09-21,-0.00793059992380063
2017-09-22,0.0037472278404486747
2017-09-25,-0.011697392163597886
2017-09-26,-0.003399605254234106
2017-09-27,0.008591286065275039
2017-09-28,0.0006262735965996136
2017-09-29,0.00813722519064175
2017-10-02,0.00807154520963449
2017-10-03,0.0011086023349631269
2017-10-04,0.007628925460709146
2017-10-05,0.0021980743255267665
2017-10-06,0.004995779988229199
2017-10-09,0.0027885028877090434
2017-10-10,-0.00036269833912383476
2017-10-11,0.0021770718978155745
2017-10-12,0.02268883948310152
2017-10-13,-0.0015340719458944996
2017-10-16,-0.006382235097883715
2017-10-17,-0.004163179200566192
2017-10-18,-0.006450082509002697
2017-10-19,0.002404387442996203
2017-10-20,0.011273716387268262
2017-10-23,-0.00047439416119687827
2017-10-24,0.005813928225754772
2017-10-25,0.010852964902353657
2017-10-26,0.013070312583470134
2017-10-27,0.004377432248584112
2017-10-30,-0.010666364022649977
2017-10-31,0.0030140795316155877
2017-11-01,-0.004623138141515715
2017-11-02,0.00963764718055704
2017-11-03,-0.00034501184991109213
2017-11-06,0.003451484791505699
2017-11-07,-0.003554202639934889
2017-11-08,0.0018409392011635717
2017-11-09,-0.0019524310272326373
2017-11-10,0.004372810664506233
2017-11-13,0.006186994994040296
2017-11-14,-0.0006831878706700101
2017-11-15,-0.0014813682731079636
2017-11-16,0.016090422301757945
2017-11-17,-0.007637020419854923
2017-11-20,0.006111372926632663
2017-11-21,0.005399276932513075
2017-11-22,-0.0004475376678959586
2017-11-24,0.009066546017360233
2017-11-27,-0.010205193049067418
2017-11-28,0.006387982442902507
2017-11-29,-0.033741718326501746
2017-11-30,0.04160424974085819
2017-12-01,-0.0006638366941472684
2017-12-04,-0.02878651996131576
2017-12-05,-0.0043320209476104266
2017-12-06,0.014998915078039188
2017-12-07,0.018950933742345688
2017-12-08,0.0019926967953840524
2017-12-11,-0.010496128109762082
2017-12-12,-0.02210803686370877
2017-12-13,0.007650127368548976
2017-12-14,-0.0030594520460782704
2017-12-15,-0.001363977517654602
2017-12-18,0.0006828768287838738
2017-12-19,0.005118341526486381
2017-12-20,-0.014371440907418709
2017-12-21,-0.007118198944305543
2017-12-22,-0.007631864436745017
2017-12-26,-0.005476593129508878
2017-12-27,0.004217933412860253
2017-12-28,-0.0007000065247302345
2017-12-29,-0.00478696619737351
2018-01-02,0.009267960292419497
2018-01-03,0.01197255368954786
2018-01-04,0.009533676250060408
2018-01-05,0.011832983533389685
2018-01-08,0.009333203960490533
2018-01-09,-0.0007798539790360159
2018-01-10,-0.0039023981936480157
2018-01-11,0.0041415128917472455
2018-01-12,0.007357080245736114
2018-01-16,-0.012172248202761415
2018-01-17,0.019155447274232795
2018-01-18,0.005385775397777959
2018-01-19,0.012463095817587089
2018-01-22,0.003779272992272986
2018-01-23,0.004518052636421244
2018-01-24,-0.0057828328486867475
2018-01-25,-0.010017155455247395
2018-01-26,0.011424169084177205
2018-01-29,-0.018072292617485552
2018-01-30,0.00043822213039312885
2018-01-31,0.014126159875583744
2018-02-01,-0.01328153923795683
2018-02-02,-0.01335077290411013
2018-02-05,-0.028172147430765904
2018-02-06,-0.0019402624173791017
2018-02-07,-0.01829615242946281
2018-02-08,-0.03762371327837266
2018-02-09,0.02081812556439
2018-02-12,0.011738268154504183
2018-02-13,0.0019922438216033456
2018-02-14,0.013099447328444702
2018-02-15,0.026668176926199605
2018-02-16,0.0015742650305634598
2018-02-20,0.00774674350253024
2018-02-21,-0.014483099608050054
2018-02-22,-0.04612256243817714
2018-02-23,0.010191996188015029
2018-02-26,0.002698303175713068
2018-02-27,-0.006200991830201286
2018-02-28,-0.0031787645950115406
2018-03-01,-0.0016534710366840066
2018-03-02,0.01466932310039537
2018-03-05,0.0033811464017445836
2018-03-06,0.002324013285040394
2018-03-07,0.005564522555668416
2018-03-08,0.021904560441227794
2018-03-09,0.012296976249894342
2018-03-12,-0.007132586594219892
2018-03-13,-0.00684693013841331
2018-03-14,-0.007459353945172054
2018-03-15,0.00011389360356672817
2018-03-16,0.003415637209484901
2018-03-19,-0.017247210829879567
2018-03-20,0.0011545834593740256
2018-03-21,-0.001383955113009816
2018-03-22,-0.020672056378752135
2018-03-23,-0.02877361266033196
2018-03-26,0.022583785776681742
2018-03-27,-0.015791994915428043
2018-03-28,-0.007117822924779804
2018-03-29,0.011421564728503864
2018-04-02,-0.029673249448486594
2018-04-03,0.010771360440024358
2018-04-04,0.013473768769534988
2018-04-05,0.002658946415074359
2018-04-06,-0.018924779558225358
2018-04-09,0.004423155339123186
2018-04-10,0.010764492396549974
2018-04-11,0.006414213074047881
2018-04-12,0.015873011504275114
2018-04-13,-0.007812543038389963
2018-04-16,0.007874059466861594
2018-04-17,0.020359771815366745
2018-04-18,-0.005916409801524192
2018-04-19,-0.018088493495115543
2018-04-20,-0.013429965077430106
2018-04-23,-0.004939207945525714
2018-04-24,0.017433443922609815
2018-04-25,-0.0035697649748880345
2018-04-26,0.01994274947387331
2018-04-27,-0.0025758249768197405
2018-04-30,0.0037563057360434637
2018-05-01,0.006548912929525974
2018-05-02,-0.0006970786430403608
2018-05-03,0.005580696612224267
