Date,PLD
2018-05-08,-0.004580983951543827
2018-05-09,0.00046021372485105516
2018-05-10,0.005672906914164111
2018-05-11,-0.003963794101275675
2018-05-14,-0.0018368387673947106
2018-05-15,-0.015181681612965625
2018-05-16,-0.012768570963247128
2018-05-17,-0.001892681706498811
2018-05-18,-0.0006321881931545814
2018-05-21,0.009171351476787493
2018-05-22,-0.000783512513474971
2018-05-23,0.015681444315510218
2018-05-24,-0.004477316937054443
2018-05-25,-0.0010854157140022247
2018-05-29,-0.0015526705261866836
2018-05-30,0.007619222886827481
2018-05-31,-0.006944537103312998
2018-06-01,0.01181040675883449
2018-06-04,0.017508823807219853
2018-06-05,-0.0031698118503081796
2018-06-06,-0.0015142072366323145
2018-06-07,0.0003032725091718369
2018-06-08,-0.0001515198070920487
2018-06-11,-0.0071264572951772465
2018-06-12,0.0004581044231035669
2018-06-13,-0.012302131569534192
2018-06-14,0.0029579600830209607
2018-06-15,-0.007295622676535274
2018-06-18,0.0034400743734337436
2018-06-19,-0.010285130134807807
2018-06-20,0.00944733109463547
2018-06-21,-0.002495648108794213
2018-06-22,0.005629455320234733
2018-06-25,-0.002643661938177888
2018-06-26,-0.0018707349017635932
2018-06-27,0.006092094483721278
2018-06-28,0.011488635197020702
2018-06-29,0.00828854306389104
2018-07-02,-0.0178110241862236
2018-07-03,0.008214565967846532
2018-07-05,0.014296776342698658
2018-07-06,0.0033342338853696862
2018-07-09,-0.0060421103346978144
2018-07-10,0.00045597256029794586
2018-07-11,-0.006532184056617485
2018-07-12,0.004128359226450051
2018-07-13,-0.002131827148512011
2018-07-16,-0.007477370614912937
2018-07-17,-0.024907824999176986
2018-07-18,-0.007095462451798484
2018-07-19,0.008416692100846168
2018-07-20,-0.01669303066187866
2018-07-23,0.0020822562150648594
2018-07-24,-0.003356354573111453
2018-07-25,0.022450039554863244
2018-07-26,0.02164380416939804
2018-07-27,-0.002149243040001525
2018-07-30,0.0
2018-07-31,0.00953858718191869
2018-08-01,0.007467043809127549
2018-08-02,-0.003932976831474089
2018-08-03,0.014578717154177134
2018-08-06,-0.004939114915524789
2018-08-07,-0.012334703547457582
2018-08-08,0.000609236386247769
2018-08-09,-0.0050229116438544885
2018-08-10,-0.012237936119594228
2018-08-13,-0.0021681441953458336
2018-08-14,-0.005897913689396406
2018-08-15,0.0071819343889862886
2018-08-16,0.017671584071354163
2018-08-17,0.02711349682061459
2018-08-20,0.004745748746926237
2018-08-21,-0.029520473645090473
2018-08-22,-0.008973252537706533
2018-08-23,-0.009668695404191796
2018-08-24,0.024174934330406073
2018-08-27,-0.0019670484303200286
2018-08-28,0.020921834512929394
2018-08-29,-0.001930535002073519
2018-08-30,-0.004909925314402042
2018-08-31,0.004485749199461209
2018-09-04,-0.01414110553338166
2018-09-05,0.015249899392565158
2018-09-06,-0.0008923464291559213
2018-09-07,-0.01756503949668009
2018-09-10,0.008182008097899596
2018-09-11,-0.0022545084100237256
2018-09-12,0.0006025375526022003
2018-09-13,0.01746216385292909
2018-09-14,0.0017881498479404012
2018-09-17,0.0043134215190216985
2018-09-18,-0.011699916699622226
2018-09-19,-0.011689296641460789
2018-09-20,0.02137990751375063
2018-09-21,0.0019304037122300777
2018-09-24,-0.017336222488774422
2018-09-25,0.0009046559626879613
2018-09-26,-0.005875121503959302
2018-09-27,0.007122151765895257
2018-09-28,0.020011964974804286
2018-10-01,-0.008113296339899323
2018-10-02,-0.012195151034875895
2018-10-03,-0.00587172189441354
2018-10-04,-0.007572465874881251
2018-10-05,-0.004425253020674091
2018-10-08,0.014714883893919062
2018-10-09,0.012991072068139653
2018-10-10,-0.022368058767626153
2018-10-11,-0.041488794965098386
2018-10-12,-0.004773919614242672
2018-10-15,0.008474671260336963
2018-10-16,0.012525709609933156
2018-10-17,-0.015659490437533785
2018-10-18,0.0033410525186430284
2018-10-19,0.008244655019949088
2018-10-22,-0.0051893973317455044
2018-10-23,0.012329984075016842
2018-10-24,0.01920668240674872
2018-10-25,0.009498987079827659
2018-10-26,-0.02215813883371287
2018-10-29,0.013503121755578551
2018-10-30,0.004900407220100211
2018-10-31,-0.01752507901646183
2018-11-01,0.0044981526979819275
2018-11-02,-0.006331118606808683
2018-11-05,0.011188497315690604
2018-11-06,0.012909685013317906
2018-11-07,0.017751603509891467
2018-11-08,0.000596134225276268
2018-11-09,0.006704562255976709
2018-11-12,0.0028116457708755593
2018-11-13,-0.00309910901123045
2018-11-14,0.0001479288134806911
2018-11-15,-0.012433337612529849
2018-11-16,0.008842898364420204
2018-11-19,0.005794083176629439
2018-11-20,-0.014771070136832432
2018-11-21,0.0032984490921657006
2018-11-23,0.0005977650529338518
2018-11-26,-0.008960845455060484
2018-11-27,0.004521106725611457
2018-11-28,0.010350926221599499
2018-11-29,-0.0025240264831283277
2018-11-30,0.002381737976495879
2018-12-03,0.019453664490709288
2018-12-04,-0.02607478675117647
2018-12-06,0.0242298108665171
2018-12-07,-0.023948455293288595
2018-12-10,-0.013465228905943927
2018-12-11,0.00803770215936117
2018-12-12,-0.027531089541643405
2018-12-13,0.00742576994359978
2018-12-14,-0.004760574007180107
2018-12-17,-0.04368097956535977
2018-12-18,0.01804289999266695
2018-12-19,-0.022034275151858185
2018-12-20,-0.014367094942218328
2018-12-21,-0.02484689760490122
2018-12-24,-0.049770416067623
2018-12-26,0.036288528814379495
2018-12-27,0.000517453585488159
2018-12-28,0.008448651454844303
2018-12-31,0.003932080715419062
2019-01-02,-0.028780767220706105
2019-01-03,-0.00806588976056466
2019-01-04,0.025278332007282467
2019-01-07,0.01620706821342588
2019-01-08,0.0332543178677831
2019-01-09,0.006732122504138793
2019-01-10,0.01745232400826291
2019-01-11,-0.0003207756004081075
2019-01-14,-0.00016029341132817176
2019-01-15,0.01379320556235819
2019-01-16,0.005220636518641353
2019-01-17,0.008026509920750602
2019-01-18,0.010148274233169108
2019-01-22,0.001236249726662253
2019-01-23,0.00447674949613841
2019-01-24,-0.00522509521775405
2019-01-25,0.0197744840444658
2019-01-28,0.010604718416606707
2019-01-29,0.01244171249327053
2019-01-30,0.012585154504424434
2019-01-31,0.011258856888952895
2019-02-01,0.003614835416588802
2019-02-04,0.003457934146262609
2019-02-05,0.004163467807934973
2019-02-06,-0.006577033033678181
2019-02-07,0.013673148023422455
2019-02-08,0.005679520047689346
2019-02-11,0.0029646551519342257
2019-02-12,-0.006193712004682883
2019-02-13,0.003116220994093588
2019-02-14,0.000423499461779997
2019-02-15,0.004798955326658083
2019-02-19,0.002669096207305044
2019-02-20,-0.014850306802405955
2019-02-21,0.010096760051279574
2019-02-22,0.008306268737827915
2019-02-25,-0.0050264976943894535
2019-02-26,-0.003087295093998632
2019-02-27,-0.012387616058481266
2019-02-28,-0.0014251177621360522
2019-03-01,-0.0025694051953226715
2019-03-04,0.006582745929825995
2019-03-05,0.0
2019-03-06,-0.0024164874580706597
2019-03-07,-0.009263237877179975
2019-03-08,0.006041170363424664
2019-03-11,0.015013144767747733
2019-03-12,0.008874304516870435
2019-03-13,0.010611650349810153
2019-03-14,-0.0009745748494972561
2019-03-15,-0.0019501706493656457
2019-03-18,-0.011027378359972806
2019-03-19,-0.005927879851236217
2019-03-20,0.006957004536407796
2019-03-21,0.01607458041071319
2019-03-22,-0.013738479482807264
2019-03-25,-0.0016885730804748755
2019-03-26,0.017054464808658798
2019-03-27,-0.00789942498677454
2019-03-28,0.007403364131339796
2019-03-29,-0.0023570520393022543
2019-04-01,0.0036133573943570862
2019-04-02,0.012879266899141761
2019-04-03,0.00013659307491020733
2019-04-04,-0.004100935469975253
2019-04-05,0.0028828474881283928
2019-04-08,-0.0023271576304811914
2019-04-09,-0.006996766821117495
2019-04-10,0.016302628213368475
2019-04-11,0.0
2019-04-12,0.011827347242372221
2019-04-15,-0.00940477316893873
2019-04-16,-0.013020736706150893
2019-04-17,-0.007008305372281365
2019-04-18,0.018128849848024098
2019-04-22,-0.008699085793986594
2019-04-23,0.017414418632031525
2019-04-24,0.014958977482470548
2019-04-25,0.0019921968991167827
2019-04-26,0.00848120167606714
2019-04-29,-0.009461540387229461
2019-04-30,0.01711348558522685
2019-05-01,0.012129883004208919
2019-05-02,-0.016366061966733847
2019-05-03,0.005764243380216305
2019-05-06,-0.006903416849097899
2019-05-07,-0.025183596777280326
2019-05-08,0.0009416992608726193
2019-05-09,0.0033609664494436142
2019-05-10,0.012325810849478813
2019-05-13,-0.006617547335409757
2019-05-14,0.0031977464692500845
2019-05-15,0.00942866665023967
2019-05-16,0.011314387842215057
2019-05-17,-0.0033822639509578645
2019-05-20,-0.013314570087452848
2019-05-21,0.016404517720771894
2019-05-22,-0.003644325746854138
2019-05-23,-0.0015677519602207424
2019-05-24,-0.013345280440018925
2019-05-28,-0.013791526727163106
2019-05-29,-0.01640446853243005
2019-05-30,0.0023241720060085402
2019-05-31,0.004773700102455036
2019-06-03,0.019410544064760504
2019-06-04,-0.0013313041069592524
2019-06-05,0.032933313373566975
2019-06-06,0.008648437731271663
2019-06-07,0.000640246142924239
2019-06-10,0.002813617743597785
2019-06-11,0.005356046267377845
2019-06-12,0.006513643201936148
2019-06-13,0.014210991974646703
2019-06-14,0.0003755333145285533
2019-06-17,0.012006161952578642
2019-06-18,-0.005437517150516213
2019-06-19,0.0130467064312203
2019-06-20,0.011652093757940518
2019-06-21,-0.013942807437207771
2019-06-24,-0.008975860888711718
2019-06-25,-0.010173612563767254
2019-06-26,-0.020556694777636664
2019-06-27,0.015613338271512456
2019-06-28,0.00932444791296927
2019-07-01,-0.0022470737658224493
2019-07-02,0.020895813139493402
2019-07-03,0.01237898119976788
2019-07-05,-0.002058112471134521
2019-07-08,-0.0014558134348047203
2019-07-09,0.003766488807419144
2019-07-10,0.004841297469024175
2019-07-11,-0.02409061732828044
2019-07-12,-0.012219120183498244
2019-07-15,-0.001124743551298435
2019-07-16,0.019014615020011227
2019-07-17,0.001841077665117652
2019-07-18,0.010047813239355108
2019-07-19,-0.02050237041590397
2019-07-22,0.005449862762092472
2019-07-23,0.017368563387451408
2019-07-24,-0.003995650032874498
2019-07-25,-0.009846532034780586
2019-07-26,0.008103256596372344
2019-07-29,0.006332416823271458
2019-07-30,-0.0075029380085620545
2019-07-31,-0.017071069530260163
2019-08-01,0.0021086977272923857
2019-08-02,-0.0033423481033456603
2019-08-05,-0.02322694020296001
2019-08-06,0.016658003393387855
2019-08-07,0.00687950236957513
2019-08-08,0.020745371742824092
2019-08-09,-0.004137765139699767
2019-08-12,-0.0017107745479708614
2019-08-13,0.00159118893672483
2019-08-14,-0.019066234693490558
2019-08-15,0.011836584051970966
2019-08-16,0.014530133882722618
2019-08-19,0.017842020497740085
2019-08-20,-0.016813822188675775
2019-08-21,0.010309611390639573
2019-08-22,0.008282986685488547
2019-08-23,-0.025002848258152688
2019-08-26,0.009036259370607036
2019-08-27,-0.0075029380085620545
2019-08-28,0.010120405564205459
2019-08-29,0.010623092145069624
2019-08-30,-0.0011946095173700488
2019-09-03,0.011361077017917776
2019-09-04,0.009459442836346144
2019-09-05,-0.009136643208588535
2019-09-06,0.0023646464157063285
2019-09-09,-0.0018872332893440369
2019-09-10,-0.016070065736698447
2019-09-11,-0.00936706153274347
2019-09-12,0.018790263004974328
2019-09-13,0.0017847710210812107
2019-09-16,0.012234552218733707
2019-09-17,0.014315557468964402
2019-09-18,-0.009948993433979703
2019-09-19,-0.0003529410901709218
2019-09-20,-0.007880346788512127
2019-09-23,0.0032009288124590363
2019-09-24,-0.004727301988472821
2019-09-25,0.010567711292582604
2019-09-26,0.013629548833387295
2019-09-27,-0.00567980773492327
2019-09-30,-0.006528184361387357
2019-10-01,-0.0113823377827309
2019-10-02,0.0
2019-10-03,0.014955607845161811
2019-10-04,0.007952027264569894
2019-10-07,-0.00498884399555477
2019-10-08,-0.007229536457482477
2019-10-09,0.00411085081421958
2019-10-10,0.0037432090806155394
2019-10-11,0.00034960742389178456
2019-10-14,0.004892585721482545
2019-10-15,0.03303986287032101
2019-10-16,-0.0007854410652152755
2019-10-17,0.0013473000097794507
2019-10-18,0.005047576368645945
2019-10-21,0.011270991752190485
2019-10-22,0.002096654204894133
2019-10-23,0.011672649948287095
2019-10-24,0.0023946732780499858
2019-10-25,-0.013356609909526806
2019-10-28,-0.05469949936014862
2019-10-29,0.00884857678031259
2019-10-30,0.011887239397707638
2019-10-31,0.0009120978759391551
2019-11-01,-0.003646387080872393
2019-11-04,0.003773993387714114
2019-11-05,-0.02130555550478308
2019-11-06,0.019441193437669924
2019-11-07,-0.0035400031449053238
2019-11-08,-0.0021775915816678593
2019-11-11,0.0028712356744020617
2019-11-12,-0.007901922180488796
2019-11-13,0.015006360632699112
2019-11-14,0.013533511605640758
2019-11-15,-0.00022451515477295292
2019-11-18,0.00886658904400095
2019-11-19,0.012682089131960783
2019-11-20,0.005712661553759268
2019-11-21,-0.007646436055383732
2019-11-22,-0.0031918595416989826
2019-11-25,0.003312601891861
2019-11-26,0.016178932398612123
2019-11-27,0.0007580488269163244
2019-11-29,-0.009198980954041813
2019-12-02,-0.016821399974201623
2019-12-03,0.007998961500461421
2019-12-04,0.004077910256897743
2019-12-05,0.002744220456485591
2019-12-06,0.000875649736983064
2019-12-09,-0.0005466682432443415
2019-12-10,-0.0026265742011113424
2019-12-11,-0.01470227418056913
2019-12-12,-0.009799790067592795
2019-12-13,-0.00427337791304605
2019-12-16,-0.0020331680801268792
2019-12-17,-0.011882931418959686
2019-12-18,0.008872584227179292
2019-12-19,-0.002740924412652501
2019-12-20,0.008246387785480147
2019-12-23,-0.004884903923078054
2019-12-24,0.002968507727979741
2019-12-26,0.006259829190126132
2019-12-27,0.0029409088832261787
2019-12-30,0.0021426432767186476
2019-12-31,0.003151117042031304
2020-01-02,-0.008301586410345951
2020-01-03,0.011198784181248866
2020-01-06,-0.0039152212102956385
2020-01-07,-0.006401518599712608
2020-01-08,0.005425341550798768
2020-01-09,0.00011253630540730697
2020-01-10,0.005395857178221775
2020-01-13,0.02638641567724176
2020-01-14,-0.01274523464980759
2020-01-15,0.01743344201764585
2020-01-16,0.012363086431222081
2020-01-17,0.00985537634954503
2020-01-21,0.013790202708988453
2020-01-22,-0.01705555262033409
2020-01-23,0.018735149001754436
2020-01-24,0.0047024103914559134
2020-01-27,-0.012064602269544533
2020-01-28,0.006000633216248996
2020-01-29,0.009836772228289048
2020-01-30,-0.003005004914401699
2020-01-31,-0.03461176466688609
2020-02-03,-0.010874358884363389
2020-02-04,0.016871741823606845
2020-02-05,-0.007279197057105002
2020-02-06,0.003989668203610908
2020-02-07,0.00032262026643237185
2020-02-10,0.016319358581727617
2020-02-11,0.016374370249822467
2020-02-12,0.006028308521375703
2020-02-13,-0.0033059893485676284
2020-02-14,0.011195205777573491
2020-02-18,0.00820085315825203
2020-02-19,-0.00589749920129401
2020-02-20,0.01206919687371144
2020-02-21,0.0028297960360652574
2020-02-24,-0.032752253413597554
2020-02-25,-0.044592549630855904
2020-02-26,-0.004798273046756507
2020-02-27,-0.049857449608429305
2020-02-28,-0.02802476946808452
2020-03-02,0.0473426336382341
2020-03-03,0.012688013500803397
2020-03-04,0.05571113619208168
2020-03-05,-0.04938023834870908
2020-03-06,-0.04269311030703371
2020-03-09,-0.09443389566445137
2020-03-10,0.03973236105901479
2020-03-11,-0.08867175864215837
2020-03-12,-0.04763177302816046
2020-03-13,0.11810315567237284
2020-03-16,-0.1727061669746749
2020-03-17,0.09801190899134915
2020-03-18,-0.040882841193414565
2020-03-19,-0.0573746695393782
2020-03-20,-0.017055157824181877
2020-03-23,0.008755150448403581
2020-03-24,0.11330269642629265
2020-03-25,0.02324627325673334
2020-03-26,0.0761874389881112
2020-03-27,0.019050700244888974
2020-03-30,0.0468605066258041
2020-03-31,-0.030284656949706723
2020-04-01,-0.08846573682742309
2020-04-02,0.03071235120188809
2020-04-03,-0.025427309905119766
2020-04-06,0.09023027634092085
2020-04-07,0.008974066269067604
2020-04-08,0.06460772959851724
2020-04-09,0.06440029758658428
2020-04-13,-0.05799639164465953
2020-04-14,0.031709080424162206
2020-04-15,-0.02927654354517295
2020-04-16,0.019181755997984995
2020-04-17,0.022902614062102034
2020-04-20,-0.019064233298018207
2020-04-21,0.00564938605736276
2020-04-22,-0.012696421554125648
2020-04-23,-0.012746115782034106
2020-04-24,0.02639768866418346
2020-04-27,0.03144637767700176
2020-04-28,-0.024498846787290307
2020-04-29,0.006362297028398078
2020-04-30,-0.010315111755651363
2020-05-01,-0.02667259900875807
2020-05-04,0.00322410444184551
2020-05-05,0.007000803309712644
2020-05-06,-0.00911781548111168
2020-05-07,0.012997355521221055
2020-05-08,0.021573784705856358
2020-05-11,-0.01211494911035893
2020-05-12,-0.05243040986308578
2020-05-13,-0.016385678957690497
2020-05-14,0.014968714870511324
2020-05-15,-0.00951481764990214
2020-05-18,0.04262721473025333
2020-05-19,-0.024760794887028648
2020-05-20,0.028814142942259702
2020-05-21,-0.008264443641748165
2020-05-22,0.013310017069286806
2020-05-26,0.028212671649312515
2020-05-27,0.019329097553196783
2020-05-28,0.014058566349457458
2020-05-29,-0.01665814888874395
2020-06-01,0.024044042819600042
2020-06-02,0.018783263024469754
2020-06-03,0.01948463876830009
2020-06-04,-0.04079327212338468
2020-06-05,0.02528120685291979
2020-06-08,0.02152317485669175
2020-06-09,-0.004500113264367167
2020-06-10,-0.009452239647974703
2020-06-11,-0.05704804369515637
2020-06-12,0.039049345263773017
2020-06-15,0.005432444332093889
2020-06-16,0.02659189105086579
2020-06-17,-0.0020638952411649036
2020-06-18,-0.01664959825885992
2020-06-19,-0.03386254278556633
2020-06-22,0.007510552789991021
2020-06-23,-0.011992204048585697
2020-06-24,-0.018042614881629393
2020-06-25,0.0185967912795455
2020-06-26,-0.01792927849039272
2020-06-29,0.014916961834315234
2020-06-30,0.02369204601937036
2020-07-01,0.019500751935972005
2020-07-02,0.004203984025723306
2020-07-06,0.00010435577533818297
2020-07-07,-0.007639014205797934
2020-07-08,0.0098069491670556
2020-07-09,0.008458627592254908
2020-07-10,-0.0181214524105503
2020-07-13,-0.013182746340261842
2020-07-14,-0.002030594880971126
2020-07-15,0.0038550499714673503
2020-07-16,-0.0174951043364997
2020-07-17,0.03517887974104417
2020-07-20,-0.006398042068349152
2020-07-21,0.03378025139786334
2020-07-22,0.004595168007737627
2020-07-23,0.005285756290397847
2020-07-24,0.01021231732157335
2020-07-27,0.018516723743898122
2020-07-28,0.007664722592797046
2020-07-29,0.035400952648325434
2020-07-30,-0.009230455709290042
2020-07-31,0.002186447049691065
2020-08-03,-0.004173603208285082
2020-08-04,0.005810527499451323
2020-08-05,-0.006534740855840493
2020-08-06,-0.00019077448865656432
2020-08-07,0.001811787700739531
2020-08-10,-0.012753314537161442
2020-08-11,-0.031042440661918858
2020-08-12,0.02357993560642546
2020-08-13,-0.002332885082410141
2020-08-14,-0.0031175600345952903
2020-08-17,0.01847150438798706
2020-08-18,-0.005373618336610653
2020-08-19,-0.018427724781328925
2020-08-20,0.009337751356602642
2020-08-21,0.003408361615892863
2020-08-24,-0.010093243360272508
2020-08-25,-0.00019611283978415717
2020-08-26,-0.009315431936566476
2020-08-27,0.008611301554400486
2020-08-28,0.00578984898631596
2020-08-31,-0.0061467849031650035
2020-09-01,-0.0035344539614505788
2020-09-02,0.030344821890884166
2020-09-03,-0.028399163233573277
2020-09-04,-0.00836536802429133
2020-09-08,-0.019452284061926006
2020-09-09,0.02206485180176343
2020-09-10,-0.009606035470633545
2020-09-11,0.001999714862748636
2020-09-14,0.017363713529571
2020-09-15,0.007650953784933412
2020-09-16,-0.0010769479341442567
2020-09-17,-0.009212297198346042
2020-09-18,-0.015627949299570565
2020-09-21,-0.029842975465445343
2020-09-22,0.02734318833370253
2020-09-23,-0.03921775608914102
2020-09-24,0.0006295169090884123
2020-09-25,0.024224157858898643
2020-09-28,0.024163153890401468
2020-09-29,-0.004198854382893358
2020-09-30,0.010139719007044246
2020-10-01,0.015304976524735947
2020-10-02,0.020164345320808685
2020-10-05,0.009307252976259228
2020-10-06,-0.006749696512092784
2020-10-07,0.012251095352461494
2020-10-08,0.010211833462272502
2020-10-09,0.0006554605609965236
2020-10-12,0.012907671864281767
2020-10-13,-0.015329121361971398
2020-10-14,-0.024383261452459615
2020-10-15,0.009131965459419966
2020-10-16,-0.0068585533266559695
2020-10-19,-0.011893391167026923
2020-10-20,0.00495058850338892
2020-10-21,-0.008499988049918583
2020-10-22,0.0014612738329220498
2020-10-23,0.004279962971230233
2020-10-26,-0.026830513320775018
2020-10-27,-0.01323781322282902
2020-10-28,-0.01644124777355005
2020-10-29,0.027381706761891778
2020-10-30,-0.009782427924824755
2020-11-02,0.02691557774923825
2020-11-03,0.02473722894490682
2020-11-04,0.01360276321852072
2020-11-05,0.0006618411179255546
2020-11-06,-0.009350502050752274
2020-11-09,-0.05033833836220081
2020-11-10,0.0033127056604322913
2020-11-11,0.020812422368450045
2020-11-12,0.005881446860947603
2020-11-13,0.008867669487556906
2020-11-16,-0.002608052845356257
2020-11-17,0.009103203807456328
2020-11-18,-0.02687111088744043
2020-11-19,-0.013905403187338794
2020-11-20,0.00280015365288544
2020-11-23,-0.007080714482327943
2020-11-24,-0.007533306980231913
2020-11-25,0.002024259126256034
2020-11-27,0.016058850269274227
2020-11-30,-0.005467187854245492
2020-12-01,0.001499074348707552
2020-12-02,-0.02674643292947354
2020-12-03,-0.004306570714233016
2020-12-04,0.016065811170567157
2020-12-07,-0.011453510034339254
2020-12-08,-0.006357132454606451
2020-12-09,-0.0049529161643349084
2020-12-10,0.007777739563039843
2020-12-11,0.0019550241700059257
2020-12-14,-0.005135043439221887
2020-12-15,0.027665862574114852
2020-12-16,0.003013643506773356
2020-12-17,0.013196278987912313
2020-12-18,-0.02495522638085923
2020-12-21,-0.008361411540050545
2020-12-22,0.0041131765257638175
2020-12-23,-0.014951215674627427
2020-12-24,0.010915462751154958
2020-12-28,0.01007841867028847
2020-12-29,-0.0050907383152405394
2020-12-30,0.011256700722045654
2020-12-31,0.008500422802529606
2021-01-04,-0.03632363799349125
2021-01-05,0.001562121540982897
2021-01-06,-0.023703247583704012
2021-01-07,0.015014289365886446
2021-01-08,0.013428631271902303
2021-01-11,-0.020082893896794962
2021-01-12,0.000527963894929151
2021-01-13,0.007391148502945866
2021-01-14,0.0009434074923273528
2021-01-15,0.022827056023982717
2021-01-19,0.003378507942449538
2021-01-20,0.02377309899886093
2021-01-21,0.0008970550220415152
2021-01-22,0.007866089712941005
2021-01-25,0.014621389081422631
2021-01-26,0.032619618097520675
2021-01-27,-0.02611989619596833
2021-01-28,0.0011618584486674521
2021-01-29,-0.001934183500337916
2021-02-01,0.026259603405641263
2021-02-02,0.009158756727584372
2021-02-03,-0.007859310452655976
2021-02-04,0.0034893582590962424
2021-02-05,0.0027251930453229267
2021-02-08,0.003561371448356221
2021-02-09,0.003175190725057453
2021-02-10,0.0009310608388435337
2021-02-11,0.0022320821101797783
2021-02-12,-0.0008352867813944398
2021-02-16,-0.01012345209884924
2021-02-17,-0.00703722204782975
2021-02-18,-0.00047215766428354566
2021-02-19,-0.004537759693106769
2021-02-22,-0.005508168641309652
2021-02-23,-0.0016232090958396839
2021-02-24,-0.012530250906361062
2021-02-25,-0.017918971964374975
2021-02-26,-0.022882082879859156
2021-03-01,0.003633869918992394
2021-03-02,-0.003419484847966614
2021-03-03,-0.03007372283826093
2021-03-04,-0.00489032161417613
2021-03-05,0.018088762705779304
2021-03-08,-0.014583860232517343
2021-03-09,0.0247005561120055
2021-03-10,-0.0061025329479890145
2021-03-11,0.01882968259105411
2021-03-12,0.01737628379668288
2021-03-15,0.014710135677183489
2021-03-16,0.014107966265643812
2021-03-17,-0.020435555831599395
2021-03-18,0.006307166489920135
2021-03-19,-0.016942736385545665
2021-03-22,0.032576310468536596
2021-03-23,0.014954149859969679
2021-03-24,-0.013117874132990592
2021-03-25,0.005875703880587224
2021-03-26,0.02250292660523412
2021-03-29,-9.35119722639266e-05
2021-03-30,-9.368140608878583e-05
2021-03-31,-0.0071188468811534955
2021-04-01,0.023584898789140496
2021-04-05,-0.0011978865773532021
2021-04-06,0.008766197117096475
2021-04-07,0.0028355185043968945
2021-04-08,-0.010854599386095454
2021-04-09,0.009867245898226074
2021-04-12,0.003013273931095295
2021-04-13,0.00855797373323175
2021-04-14,-0.01011011782270188
2021-04-15,0.024621432875023164
2021-04-16,0.0017800321543359754
2021-04-19,-0.0027538996812305205
2021-04-20,0.022271704539566617
2021-04-21,-0.0003487410075841968
2021-04-22,-0.00026159091548150215
2021-04-23,0.0016570263617694536
2021-04-26,0.003046970437195151
2021-04-27,-0.0032112621402303754
2021-04-28,0.002176519625611828
2021-04-29,0.010165092762899564
2021-04-30,0.002236334297559317
2021-05-03,-0.004462467686695781
2021-05-04,-0.003534126235463453
2021-05-05,-0.022405019377364166
2021-05-06,0.015131567461296402
2021-05-07,0.011331850416254508
2021-05-10,0.0015515277416915385
2021-05-11,-0.011531836112341876
2021-05-12,-0.02167861096644974
2021-05-13,0.010056228431486014
2021-05-14,0.010132133885230266
2021-05-17,-0.00401226125010401
2021-05-18,0.00691827641373477
2021-05-19,0.003217816242026439
2021-05-20,0.01742533259262724
2021-05-21,0.0014485844615086396
2021-05-24,0.005275181814731411
2021-05-25,0.00025375672491634305
2021-05-26,-0.005669279976110109
2021-05-27,-0.0055313654284075975
2021-05-28,0.008386030476438044
2021-06-01,0.016887440720774194
2021-06-02,0.015939292467053168
2021-06-03,0.0010677495661144398
2021-06-04,0.004266724329669458
2021-06-07,0.0023696846894425416
2021-06-08,0.007988122318913993
2021-06-09,-0.00040415260208448434
2021-06-10,0.021600232235339467
2021-06-11,-0.012432909419819782
2021-06-14,0.011627110333732649
2021-06-15,-0.019039517827831753
2021-06-16,-0.013967575555720368
2021-06-17,0.009800592087471527
2021-06-18,-0.024793940748693344
2021-06-21,0.025257054241696553
2021-06-22,-0.004975861865367914
2021-06-23,-0.0070503750261268205
2021-06-24,0.0012383268211708653
2021-06-25,0.006019699054462535
2021-06-28,-0.0031146950654131755
2021-06-29,-0.0013978123187992075
2021-06-30,-0.015808948302443726
2021-07-01,0.0037648258494904496
2021-07-02,0.008751218381571002
2021-07-06,0.01247626073824959
2021-07-07,0.006120721678445129
2021-07-08,-0.0014601558021064553
2021-07-09,0.018520087486475045
2021-07-12,0.016109796494004458
2021-07-13,-0.014127653063364165
2021-07-14,0.004935936722049616
2021-07-15,0.0055453485007666
2021-07-16,0.0027574844662021647
2021-07-19,-0.003928296813947241
2021-07-20,0.009543985994155513
2021-07-21,-0.008516179440502314
2021-07-22,0.002127489702727914
2021-07-23,0.005661820922957084
2021-07-26,0.0007035846375877952
2021-07-27,0.009454565729573483
2021-07-28,-0.012075260574854974
2021-07-29,0.0020373430863287467
2021-07-30,0.0011727745448391058
2021-08-02,0.0032804154219590043
2021-08-03,0.00941916948731003
2021-08-04,-0.005938264638872592
2021-08-05,0.012024951794839644
2021-08-06,-0.0056726358591904225
2021-08-09,0.0023126379306182
2021-08-10,-0.00507634009016622
2021-08-11,-0.0034790734946769097
2021-08-12,0.009077118257477146
2021-08-13,0.014684213420613101
2021-08-16,0.012956552928301335
2021-08-17,0.0029170417063733023
2021-08-18,-0.011784021045963988
2021-08-19,0.004905637089275716
2021-08-20,0.008261601416146291
2021-08-23,-0.0064061844835408
2021-08-24,-0.019791413109442768
2021-08-25,-0.0016826885257759105
2021-08-26,0.0006894852904681947
2021-08-27,0.00528245531251792
2021-08-30,0.018429663280864927
2021-08-31,0.006954600838552816
2021-09-01,0.023243469958446283
2021-09-02,0.004935102424374893
2021-09-03,0.0037553941064913943
2021-09-07,-0.009641101072660252
2021-09-08,0.006465477684003851
2021-09-09,-0.0275730477398336
