Date,HON
2016-03-11,0.006182876078329347
2016-03-14,-0.004769087365778635
2016-03-15,0.0015665461651754864
2016-03-16,0.005060829419156976
2016-03-17,0.016387001069995577
2016-03-18,0.009728156232623908
2016-03-21,0.005174038267784731
2016-03-22,0.0026622880324007614
2016-03-23,-0.00681517660464781
2016-03-24,-0.007931403887838195
2016-03-28,0.0025151294980618744
2016-03-29,0.002688051882786313
2016-03-30,0.002413193880885345
2016-03-31,-0.001069929430425387
2016-04-01,0.010531031232956511
2016-04-04,-0.006005748340794925
2016-04-05,-0.006841558221148403
2016-04-06,0.011451278664158737
2016-04-07,-0.01229420871907927
2016-04-08,0.004029723690216258
2016-04-11,-0.00160552374812728
2016-04-12,0.009737501681960525
2016-04-13,0.015128478172824922
2016-04-14,-0.0019172649237855222
2016-04-15,0.0009606008182996284
2016-04-18,0.007240560931796924
2016-04-19,0.0029445835401311626
2016-04-20,-0.005353765147176226
2016-04-21,-0.002257515738653959
2016-04-22,-0.006526072809718508
2016-04-25,-0.008058166012354429
2016-04-26,0.01368637814627105
2016-04-27,0.005574720620602269
2016-04-28,-0.007102997746645023
2016-04-29,-0.0030537981783860246
2016-05-02,0.003500721412406982
2016-05-03,-0.0013953022795935022
2016-05-04,-0.013797841052153204
2016-05-05,0.006109963561856446
2016-05-06,0.0014079408717690978
2016-05-09,-0.005449068655949518
2016-05-10,0.015730067201921827
2016-05-11,-0.007221033174228397
2016-05-12,0.0007011597062700492
2016-05-13,-0.008670050742475288
2016-05-16,0.014487528979935327
2016-05-17,-0.005382915411413558
2016-05-18,-0.008272456026208852
2016-05-19,-0.0032833453404278456
2016-05-20,0.008012729496147841
2016-05-23,-0.0037097827775283143
2016-05-24,0.013918723117692933
2016-05-25,0.0030602878905043873
2016-05-26,-0.00461993727079224
2016-05-27,0.0012259771805207542
2016-05-31,-0.00437340550729326
2016-06-01,0.0009664111185361257
2016-06-02,0.005177942784091671
2016-06-03,0.002270344865418661
2016-06-06,0.006533610389104494
2016-06-07,-0.0016445050196685074
2016-06-08,0.006241836191522632
2016-06-09,0.009821727000073333
2016-06-10,-0.00452179254738283
2016-06-13,-0.013284180138015023
2016-06-14,0.0033003880416675457
2016-06-15,8.692664909104586e-05
2016-06-16,0.0023371393107867178
2016-06-17,0.001122486700846137
2016-06-20,0.009834770142412852
2016-06-21,0.002049971291511632
2016-06-22,-0.006223425553102513
2016-06-23,0.006434010207883256
2016-06-24,-0.03699282970596851
2016-06-27,-0.01345363001860711
2016-06-28,0.023326702303051006
2016-06-29,0.0035068211045594655
2016-06-30,0.016250335174107455
2016-07-01,0.0015474876149215167
2016-07-05,-0.010901036976527223
2016-07-06,0.013798133092915332
2016-07-07,-0.006077587963308928
2016-07-08,0.023512067460361274
2016-07-11,-0.0022716855110234135
2016-07-12,0.0037951422861404183
2016-07-13,0.0002516319033305514
2016-07-14,0.0003363151659199204
2016-07-15,0.0011758577280118754
2016-07-18,-0.002852219762599195
2016-07-19,0.0038693846811108656
2016-07-20,0.004441037625975808
2016-07-21,-0.0101769814761703
2016-07-22,-0.02570396205429648
2016-07-25,-0.001037966502512977
2016-07-26,0.0039831309755724575
2016-07-27,-0.008538092022277177
2016-07-28,0.006958733181643417
2016-07-29,0.004924389391781192
2016-08-01,-0.0038686339380826773
2016-08-02,-0.0037106928542032236
2016-08-03,0.004850556227273151
2016-08-04,-0.0005171522437729115
2016-08-05,0.003622021906488415
2016-08-08,-0.0028356214804703406
2016-08-09,0.001895845424572551
2016-08-10,-0.00197804367377874
2016-08-11,0.002929885227960227
2016-08-12,-0.00231998618789675
2016-08-15,0.0063739028786353735
2016-08-16,-0.00522113429919957
2016-08-17,0.001254286660836712
2016-08-18,0.0006909020602443583
2016-08-19,0.0021576610080884517
2016-08-22,0.004048174506879221
2016-08-23,0.003688361267963458
2016-08-24,-0.0021367825985930677
2016-08-25,8.596633633817241e-05
2016-08-26,-0.00017175369305333366
2016-08-29,0.0035975934257945763
2016-08-30,-0.0012797463711404777
2016-08-31,-0.002649285058418993
2016-09-01,-0.004969782258447353
2016-09-02,0.002238829627046579
2016-09-06,-0.005842383962824882
2016-09-07,-0.012704001155956157
2016-09-08,-0.003676383893059687
2016-09-09,-0.015902521115988888
2016-09-12,0.013213089635772501
2016-09-13,-0.0166534395947997
2016-09-14,0.021774339723132474
2016-09-15,0.010961690957040027
2016-09-16,-0.00884787589522229
2016-09-19,0.002450745749455141
2016-09-20,0.002880991715338732
2016-09-21,0.009227558271990954
2016-09-22,0.007763255039773043
2016-09-23,-0.007275107853075946
2016-09-26,-0.0003451032697769918
2016-09-27,0.0023288248802904032
2016-09-28,0.008174847054694956
2016-09-29,-0.008279333676515566
2016-09-30,0.0034424859299670985
2016-10-03,0.0006723703715640905
2016-10-04,-0.010081901428548035
2016-10-05,0.003307646027172373
2016-10-06,0.003036539995795451
2016-10-07,-0.07499353527471675
2016-10-10,-0.001309042684957129
2016-10-11,-0.009550411612106235
2016-10-12,0.015598601633999287
2016-10-13,0.0077255802595685985
2016-10-14,0.006835539485013475
2016-10-17,-0.008807184606354657
2016-10-18,-0.0015739221784100144
2016-10-19,0.003708596649205864
2016-10-20,-0.0012007457958703727
2016-10-21,0.007582443397544214
2016-10-24,0.0027535132192615386
2016-10-25,-0.001738672488948767
2016-10-26,0.003300409672563509
2016-10-27,-0.005483285143376038
2016-10-28,0.009188611396787172
2016-10-31,-0.0013655036630784156
2016-11-01,-0.004832182554915021
2016-11-02,-0.006321478217345966
2016-11-03,-0.0010142696735213619
2016-11-04,-0.0009230635182643221
2016-11-07,0.02771343828757633
2016-11-08,-0.005662820621945119
2016-11-09,0.015729460689796415
2016-11-10,0.0073870341124662176
2016-11-11,0.0005301729755677886
2016-11-14,-0.0018543274320217407
2016-11-15,0.0007077790399883099
2016-11-16,-0.0016451178566985192
2016-11-17,0.007392979582544923
2016-11-18,-0.008930455120112812
2016-11-21,0.0010709694214252607
2016-11-22,0.002762549497192124
2016-11-23,0.011642457989478494
2016-11-25,0.0029864876839447163
2016-11-28,-0.0028027257699648755
2016-11-29,-0.00447944555994817
2016-11-30,0.005293948690359818
2016-12-01,-0.0023697441529961782
2016-12-02,-0.010732963836398657
2016-12-05,0.003824194941713488
2016-12-06,0.0016828466462113223
2016-12-07,0.030423711498122508
2016-12-08,-0.007381461229733155
2016-12-09,0.005015412649561624
2016-12-12,0.010152129833988388
2016-12-13,0.005791821123708019
2016-12-14,-0.013379778711726797
2016-12-15,-0.0014588961501903475
2016-12-16,0.00034386707370104297
2016-12-19,0.007819227845548227
2016-12-20,0.0035806322397051726
2016-12-21,-0.004332472637449403
2016-12-22,-0.002389244855293682
2016-12-23,0.0005986201331606988
2016-12-27,0.0003421186740153459
2016-12-28,-0.010937411021445298
2016-12-29,0.002159960235699643
2016-12-30,-0.0012933627103574041
2017-01-03,0.0028485755158507153
2017-01-04,0.0027542358186924965
2017-01-05,0.002231822631822311
2017-01-06,0.015159437521383934
2017-01-09,-0.00826804536471748
2017-01-10,0.0025522144676293212
2017-01-11,0.001357522808852707
2017-01-12,-0.0032201072865681857
2017-01-13,0.0037407345978783813
2017-01-17,-0.007114517810743126
2017-01-18,0.0070803444749805156
2017-01-19,-0.001270714758382363
2017-01-20,-0.0007634793173967314
2017-01-23,-0.0034798805950934097
2017-01-24,0.004684437714467249
2017-01-25,-0.0006781285772929913
2017-01-26,0.0007635932874561213
2017-01-27,0.0038144104145529933
2017-01-30,0.005826559176764556
2017-01-31,-0.006632323533800943
2017-02-01,-0.002704901929678316
2017-02-02,-8.419507420254213e-05
2017-02-03,0.01017022335105966
2017-02-06,0.0012581905868827015
2017-02-07,0.00318437994394305
2017-02-08,8.353972131613929e-05
2017-02-09,0.00776775332076296
2017-02-10,0.009862205678666358
2017-02-13,0.0145262641627808
2017-02-14,0.0
2017-02-15,0.005338754551338587
2017-02-16,-0.0009656180771880907
2017-02-17,0.0032214816754179143
2017-02-21,0.001204556934703671
2017-02-22,0.00802122492740076
2017-02-23,-0.0017597973186468385
2017-02-24,0.001682671714631434
2017-02-27,-0.001119796168137177
2017-02-28,-0.0031225301456249133
2017-03-01,0.022088256231315828
2017-03-02,-0.0072297941680579125
2017-03-03,-0.0009500333795511295
2017-03-06,-0.0010300570143692012
2017-03-07,0.0014276516278737272
2017-03-08,0.002613592623389449
2017-03-09,-0.0031597779485040833
2017-03-10,0.00673599862029528
2017-03-13,-0.0024400419841013044
2017-03-14,-0.008048679132832248
2017-03-15,0.01002297386254325
2017-03-16,-0.004804350740180596
2017-03-17,0.00633113300946242
2017-03-20,-0.005190411231547176
2017-03-21,-0.006640180287666886
2017-03-22,-0.0012734902713177343
2017-03-23,0.00015966162854708088
2017-03-24,-0.005975199530151354
2017-03-27,-0.002163848003734592
2017-03-28,0.0062648489765968485
2017-03-29,0.00015933984381222288
2017-03-30,0.0008780732658373314
2017-03-31,-0.004305761875713965
2017-04-03,-0.004324457147232619
2017-04-04,-0.0012064174400014949
2017-04-05,-0.004912443705729297
2017-04-06,0.0021041275284117145
2017-04-07,0.003553606365620965
2017-04-10,0.0015287245731074872
2017-04-11,0.0006425434690391363
2017-04-12,-0.011160932639631138
2017-04-13,-0.005278181868717091
2017-04-17,0.007591959046265417
2017-04-18,-0.0028357033841578394
2017-04-19,-0.002762175494751884
2017-04-20,0.008391757635056729
2017-04-21,0.026743239757262227
2017-04-24,0.021324758306099145
2017-04-25,-0.0037751854300204224
2017-04-26,0.0061872492870318485
2017-04-27,-0.0016910633405124997
2017-04-28,0.009700953339009777
2017-05-01,-0.0018298009048914876
2017-05-02,0.0022153026679871957
2017-05-03,-0.0009147672267085794
2017-05-04,0.0009919351670943932
2017-05-05,0.001600702607250648
2017-05-08,-0.0021307875152427602
2017-05-09,0.0059482397649957
2017-05-10,-0.0012884952705611852
2017-05-11,0.0012144302109180494
2017-05-12,-0.0031084931450441333
2017-05-15,0.003726519841378506
2017-05-16,0.0002271978552521592
2017-05-17,-0.01069694540439925
2017-05-18,0.003693997618489986
2017-05-19,0.007514244455765651
2017-05-22,0.003348575985914204
2017-05-23,7.578693524323832e-05
2017-05-24,0.002199433469770362
2017-05-25,0.012184220004801016
2017-05-26,-0.0037384598830342286
2017-05-30,-0.002401702419839613
2017-05-31,0.00045169888538354463
2017-06-01,0.003458804013874772
2017-06-02,0.004346056287330757
2017-06-05,-0.004028845345495746
2017-06-06,-0.005618401983129129
2017-06-07,-0.0001506168647632533
2017-06-08,0.006253626818675695
2017-06-09,0.0017970726283309535
2017-06-12,-0.003961320013649017
2017-06-13,0.008479567735865334
2017-06-14,-0.0011161413176764556
2017-06-15,0.0017132637744792234
2017-06-16,0.0011900611440396336
2017-06-19,0.008987637155683181
2017-06-20,-0.006846580812113867
2017-06-21,-0.004892079326693222
2017-06-22,-0.0013407943350356444
2017-06-23,-0.0005964909481589453
2017-06-26,0.0020150236827249923
2017-06-27,-0.009906365230108016
2017-06-28,0.007823918740499813
2017-06-29,-0.01231618339635332
2017-06-30,0.007330621234857615
2017-07-03,0.003150817847830334
2017-07-05,0.0006735256968752878
2017-07-06,-0.0032139748867368034
2017-07-07,0.005623598022233445
2017-07-10,0.004249846543423308
2017-07-11,-0.0034896804050673635
2017-07-12,0.004097934955610283
2017-07-13,0.004155210466432857
2017-07-14,0.0036946745980548368
2017-07-17,-0.004196620780214544
2017-07-18,-0.0005171643275084792
2017-07-19,0.007100948150975395
2017-07-20,-0.008813772542030418
2017-07-21,0.01037413544815835
2017-07-24,0.009974428318373585
2017-07-25,-0.0033400496313417127
2017-07-26,0.009034397577064812
2017-07-27,-0.010903395451572373
2017-07-28,-0.0013872207476828269
2017-07-31,-0.004897819379510282
2017-08-01,0.0065381920194234056
2017-08-02,0.012480747913598433
2017-08-03,0.00605530575259805
2017-08-04,0.003439703741927369
2017-08-07,-0.007712284451571461
2017-08-08,-0.002086627798559726
2017-08-09,0.002379545770685665
2017-08-10,-0.01266188629471543
2017-08-11,-0.004736149423904434
2017-08-14,0.01229932562654179
2017-08-15,-0.00614720770128141
2017-08-16,0.009688943652057969
2017-08-17,-0.016150062163475587
2017-08-18,-0.0066249797943477295
2017-08-21,0.004594095415050958
2017-08-22,0.00981054849005103
2017-08-23,-0.0035792510648002818
2017-08-24,0.0009530906900185876
2017-08-25,0.002050698266520712
2017-08-28,0.0003650811295570211
2017-08-29,0.005553006225874624
2017-08-30,0.002978963752334307
2017-08-31,0.0016661543211693441
2017-09-01,-0.004628558313507725
2017-09-05,-0.008137625642492319
2017-09-06,0.00029272813387515306
2017-09-07,0.0038815468068980064
2017-09-08,0.0035743465999877877
2017-09-11,0.010394918682233856
2017-09-12,-0.0023020240508853096
2017-09-13,-0.005624601777251659
2017-09-14,-0.005003604954410434
2017-09-15,0.012681300442132448
2017-09-18,-0.009212014207642283
2017-09-19,0.0005813371514045151
2017-09-20,0.006823963961228419
2017-09-21,0.015646096204211313
2017-09-22,0.006318559097033605
2017-09-25,-0.006631466933363028
2017-09-26,-0.004048103285380744
2017-09-27,-0.004777645389035912
2017-09-28,0.0072364259483828075
2017-09-29,0.008251515309299462
2017-10-02,0.006490908019011643
2017-10-03,7.022354713992485e-05
2017-10-04,-0.000841183682999791
2017-10-05,0.003647695957962771
2017-10-06,0.0038446360852972816
2017-10-09,-0.00013963828353869
2017-10-10,-0.002019251318540527
2017-10-11,-0.0041170349634604975
2017-10-12,0.0032931659544994663
2017-10-13,0.0012571934403466933
2017-10-16,0.002650199862293201
2017-10-17,-0.0022260226483661327
2017-10-18,6.971636829655736e-05
2017-10-19,0.0012551976894052963
2017-10-20,0.012045427168006162
2017-10-23,0.003921533109398023
2017-10-24,0.0013707262699373945
2017-10-25,-0.0008896278706360672
2017-10-26,-0.0010275356137627867
2017-10-27,0.002468378798100579
2017-10-30,-0.010670396338038679
2017-10-31,-0.0033183267272766104
2017-11-01,0.005340975776786605
2017-11-02,0.003312266828423338
2017-11-03,-0.0030260711222063197
2017-11-06,0.00434566690137328
2017-11-07,0.009409562897367385
2017-11-08,-0.0007486624765284944
2017-11-09,-0.009669273023170777
2017-11-10,0.0021315321745229987
2017-11-13,0.006655485896208235
2017-11-14,0.004089183657417728
2017-11-15,-0.006448489906259569
2017-11-16,0.00861815466573046
2017-11-17,-0.0026552837591825584
2017-11-20,0.00989850516098012
2017-11-21,0.009530739035066516
2017-11-22,-0.00241041383362961
2017-11-24,0.00449692716004213
2017-11-27,0.00514495058661435
2017-11-28,0.015488978980288115
2017-11-29,0.0031420617244379834
2017-11-30,0.017750035233839112
2017-12-01,-0.010002414568987539
2017-12-04,-0.004080422538871864
2017-12-05,-0.004617257090498539
2017-12-06,-0.000392109263816498
2017-12-07,0.001829933649195814
2017-12-08,0.0024791485240798217
2017-12-11,-0.002928400009212795
2017-12-12,0.0034593214607980816
2017-12-13,0.013399208277761865
2017-12-14,-0.0164953735935105
2017-12-15,0.0066566431367109935
2017-12-18,0.0022040679023940246
2017-12-19,-0.0031046866894692826
2017-12-20,0.004022762300798233
2017-12-21,-0.006527636782125312
2017-12-22,-0.0014960784893124357
2017-12-26,0.0017592158819750292
2017-12-27,0.001235432469026021
2017-12-28,0.0011693466103852579
2017-12-29,-0.004995558900526276
2018-01-02,0.0022818502023762566
2018-01-03,-0.008262204350730218
2018-01-04,0.013513781958980342
2018-01-05,0.006990258994188148
2018-01-08,-0.005399418706011905
2018-01-09,0.008207147790731062
2018-01-10,0.006922961688166085
2018-01-11,0.005283419535560441
2018-01-12,0.007282621597899386
2018-01-16,-0.007418469710981146
2018-01-17,0.0032935396803226435
2018-01-18,-0.0039771307942650935
2018-01-19,0.005767565565244492
2018-01-22,-0.0009453487728202647
2018-01-23,0.006622882846524902
2018-01-24,0.002381067683135285
2018-01-25,0.011689733655195766
2018-01-26,0.01946397669713451
2018-01-29,-0.02133469535239152
2018-01-30,-0.015483012579818323
2018-01-31,0.00440335163787875
2018-02-01,-0.0001251953268167627
2018-02-02,-0.018791192499814424
2018-02-05,-0.04136580925169464
2018-02-06,0.008190429179478764
2018-02-07,-0.001386908516188834
2018-02-08,-0.034195254615087545
2018-02-09,0.012874956304730345
2018-02-12,0.010615024254092775
2018-02-13,-0.0064893765907894085
2018-02-14,0.01265994051160324
2018-02-15,0.02021509988518777
2018-02-16,0.003976132668939147
2018-02-20,0.0020129693870529763
2018-02-21,-0.0018795270638295447
2018-02-22,3.274216342252778e-05
2018-02-23,0.011806208434490983
2018-02-26,0.008896773188539653
2018-02-27,-0.016486118702937147
2018-02-28,-0.018255981807799526
2018-03-01,-0.02580915828891961
2018-03-02,0.006317825095775165
2018-03-05,0.0024974112960967076
2018-03-06,0.0055215501422434254
2018-03-07,0.007232086027330942
2018-03-08,0.005451986515845775
2018-03-09,0.019704872821615593
2018-03-12,-0.012839569107441662
2018-03-13,-0.004795166140246443
2018-03-14,-0.007128741289514351
2018-03-15,0.004320971266287721
2018-03-16,0.004699998109206627
2018-03-19,-0.010409548456692952
2018-03-20,0.0018638941817699095
2018-03-21,0.005847765691301854
2018-03-22,-0.02959822564429171
2018-03-23,-0.02450984433653669
2018-03-26,0.025544067264503978
2018-03-27,-0.017693860616511348
2018-03-28,-0.007482236173521839
2018-03-29,0.00872528615286372
2018-04-02,-0.014393285461902772
2018-04-03,0.012847926686007538
2018-04-04,0.0040209136981543825
2018-04-05,0.010770336178421713
2018-04-06,-0.025000000000000022
2018-04-09,0.0006303901547746182
2018-04-10,0.01960395353947142
2018-04-11,-0.00926991566831381
2018-04-12,0.015178601404372216
2018-04-13,-0.0023893113250945675
2018-04-16,0.004311478391522572
2018-04-17,0.013287789260943539
2018-04-18,0.0045056033301069665
2018-04-19,-0.0083015403646155
2018-04-20,0.01647178876440658
2018-04-23,-0.012950619145475128
2018-04-24,-0.00942004425739551
2018-04-25,-0.0010867228302339216
2018-04-26,-0.0017679164741339903
