Date,FAST
2015-11-16,0.014766408335835868
2015-11-17,-0.00816915167832899
2015-11-18,0.021621656124135802
2015-11-19,-0.005795112994915086
2015-11-20,0.0063356854747205205
2015-11-23,0.00025173197566452643
2015-11-24,0.0022655725509721503
2015-11-25,0.006531638497770276
2015-11-27,0.0064888404678764555
2015-11-30,0.006198325087209522
2015-12-01,0.008378719961955161
2015-12-02,-0.01906175665212495
2015-12-03,-0.01743899304067109
2015-12-04,0.017748509168543647
2015-12-07,0.01718988908387198
2015-12-08,-0.01542955254803735
2015-12-09,0.0004973956127198864
2015-12-10,-0.0017405329619210042
2015-12-11,-0.016936495211382296
2015-12-14,0.010894202812555598
2015-12-15,-0.0017540091885221987
2015-12-16,0.011548862006777849
2015-12-17,-0.007445842434791405
2015-12-18,-0.022506336909222657
2015-12-21,-0.006395093241922778
2015-12-22,0.03192602593045213
2015-12-23,0.029441222083119944
2015-12-24,0.006058683222228245
2015-12-28,-0.0026497744870658257
2015-12-29,0.005797073284619314
2015-12-30,-0.0031221594512717
2015-12-31,-0.01662229024549111
2016-01-04,-0.015433400623192206
2016-01-05,-0.010948169746197944
2016-01-06,0.0027674437158786702
2016-01-07,-0.020321228297244254
2016-01-08,-0.006402134482290767
2016-01-11,0.0023195053047597725
2016-01-12,0.013885463541332799
2016-01-13,-0.01673844131021829
2016-01-14,0.012380360281532221
2016-01-15,-0.040254612079858476
2016-01-19,-0.023891867655712384
2016-01-20,-0.006526804815033205
2016-01-21,0.01669879816141484
2016-01-22,0.022616934431788582
2016-01-25,-0.03054226424369333
2016-01-26,0.03259059363675343
2016-01-27,0.008483787346571736
2016-01-28,0.03417425417451869
2016-01-29,0.031012228119254415
2016-02-01,-0.0029590779721695437
2016-02-02,-0.03239378811049798
2016-02-03,0.012778355742627978
2016-02-04,0.09840998245699106
2016-02-05,-0.006201939147636337
2016-02-08,0.009245802268396552
2016-02-09,-0.006870934976465626
2016-02-10,-0.0251387747974251
2016-02-11,-0.0061506363657175545
2016-02-12,0.024518015125939874
2016-02-16,0.014869768534273131
2016-02-17,0.016941515442994604
2016-02-18,0.0031516695590099175
2016-02-19,0.002019813000589954
2016-02-22,0.015901308312710194
2016-02-23,-0.018077857399839803
2016-02-24,-0.000897770744653803
2016-02-25,0.012808598823617956
2016-02-26,0.0033285669160827425
2016-02-29,0.0015475332078864756
2016-03-01,0.03113316372180286
2016-03-02,-0.004282635692892112
2016-03-03,0.010752638867235875
2016-03-04,-0.016595925302051007
2016-03-07,0.0021634378529706844
2016-03-08,0.005397272823949972
2016-03-09,0.009019441416597829
2016-03-10,0.0
2016-03-11,-0.00276707903121165
2016-03-14,0.0017072286602541897
2016-03-15,0.002343627887517963
2016-03-16,0.007863739949402593
2016-03-17,0.03205404979759918
2016-03-18,0.0022480756633185273
2016-03-21,0.016717084012314087
2016-03-22,-0.018848880293083736
2016-03-23,-0.002043614921271697
2016-03-24,0.0014336838105244443
2016-03-28,-0.008180255182550056
2016-03-29,0.010721578595845438
2016-03-30,-0.0018358767864694592
2016-03-31,0.0014307539128968205
2016-04-01,-0.0014287097807875737
2016-04-04,-0.03188229224989492
2016-04-05,0.0002109761617712369
2016-04-06,-0.005698270337308298
2016-04-07,-0.008278585496390822
2016-04-08,0.008775515338604212
2016-04-11,-0.004031396005863663
2016-04-12,-0.034086088782988355
2016-04-13,0.010586836057329796
2016-04-14,-0.0010914004635499408
2016-04-15,0.0008739429429271972
2016-04-18,-0.0017461806512586442
2016-04-19,0.00021872163986125237
2016-04-20,0.0015301788087207502
2016-04-21,-0.005020619945150684
2016-04-22,0.007729448550067186
2016-04-25,-0.0006573812800712009
2016-04-26,0.019298489255709317
2016-04-27,0.020653599475766837
2016-04-28,-0.0035831477342641582
2016-04-29,-0.01015455886610872
2016-05-02,0.004915787396547966
2016-05-03,-0.013823700974305408
2016-05-04,-0.017252978880204384
2016-05-05,0.02150546989620361
2016-05-06,-0.0012888944944126068
2016-05-09,-0.007098009968382724
2016-05-10,0.011048456155270836
2016-05-11,-0.00792807361519976
2016-05-12,-0.014255329281977147
2016-05-13,-0.003505622812406961
2016-05-16,0.00527747054000427
2016-05-17,-0.011374015795267645
2016-05-18,0.004203503496340799
2016-05-19,-0.019387001333500575
2016-05-20,0.007863223605033332
2016-05-23,0.00022300931947705216
2016-05-24,0.01849759728352418
2016-05-25,0.005251588763365955
2016-05-26,0.0030481421559962474
2016-05-27,-0.0017367213011961757
2016-05-31,0.000652447806831935
2016-06-01,0.004562032922293291
2016-06-02,0.005838968182720894
2016-06-03,-0.006664880023401487
2016-06-06,-0.008008727474498878
2016-06-07,-0.0019636554281267093
2016-06-08,0.005465475563699584
2016-06-09,-0.013916006312381102
2016-06-10,-0.01719953317169598
2016-06-13,-0.013237676508903284
2016-06-14,0.0059119135622986985
2016-06-15,-0.006328762332057147
2016-06-16,0.007733840636774847
2016-06-17,0.003837121087663986
2016-06-20,0.0128178854397214
2016-06-21,-0.0017762815020005984
2016-06-22,-0.0002220905369559878
2016-06-23,0.013570287363328326
2016-06-24,-0.03972782679982634
2016-06-27,-0.02399996176462227
2016-06-28,0.0025763038428265883
2016-06-29,0.014715957988623574
2016-06-30,0.02186948983713899
2016-07-01,0.020274292558949414
2016-07-05,-0.020092545629595504
2016-07-06,-0.0009011959876707998
2016-07-07,0.008570125463628564
2016-07-08,0.011404467786240602
2016-07-11,0.0028741442889959057
2016-07-12,-0.03461209674961896
2016-07-13,-0.011189569490837603
2016-07-14,0.0
2016-07-15,0.0034639640309168662
2016-07-18,-0.010816386733715544
2016-07-19,-0.012564449986242066
2016-07-20,0.0025918307996342094
2016-07-21,-0.016686173533830617
2016-07-22,0.013962392587244521
2016-07-25,-0.004748276077496394
2016-07-26,0.001431085984014313
2016-07-27,-0.001905452095146365
2016-07-28,0.0143198784833376
2016-07-29,0.005882211885234856
2016-08-01,-0.006081602746487169
2016-08-02,-0.0160039965098433
2016-08-03,0.005979416969766671
2016-08-04,0.00808384066468637
2016-08-05,0.011084695461787586
2016-08-08,-0.0004665835256205675
2016-08-09,-0.00863466054281714
2016-08-10,-0.00023546528638740405
2016-08-11,0.022839735180730125
2016-08-12,0.0
2016-08-15,0.00782690929249652
2016-08-16,-0.006852723652199466
2016-08-17,0.0029900280518206923
2016-08-18,0.006420647858855766
2016-08-19,0.0025063557289157767
2016-08-22,0.0036361319046815943
2016-08-23,-0.0029438635299645632
2016-08-24,-0.007494731778419639
2016-08-25,0.0006865515726213189
2016-08-26,0.00045753088687994214
2016-08-29,0.00571414802566883
2016-08-30,-0.005681682053381154
2016-08-31,-0.014628623207942781
2016-09-01,-0.006726825769396316
2016-09-02,0.011676504020141865
2016-09-06,-0.009464388549900948
2016-09-07,-0.015148098438952262
2016-09-08,-0.0021297093950219947
2016-09-09,-0.03794155343849204
2016-09-12,0.0034505145035979012
2016-09-13,-0.006632125642561215
2016-09-14,-0.003956160620121163
2016-09-15,0.013157652540811249
2016-09-16,-0.018132639457918875
2016-09-19,0.012478065099554847
2016-09-20,-0.016021878821827595
2016-09-21,0.008016198269411134
2016-09-22,0.007703676168888007
2016-09-23,-0.0027127315071996394
2016-09-26,-0.005934374268928622
2016-09-27,0.004726036809661327
2016-09-28,0.011884108547674854
2016-09-29,-0.0007340252050282992
2016-09-30,0.02301687913712347
2016-10-03,0.009095269632502623
2016-10-04,-0.016840640080279634
2016-10-05,0.011097691636429596
2016-10-06,0.019565864056924065
2016-10-07,-0.01006324277066839
2016-10-10,-0.004255517685390009
2016-10-11,-0.05128202173888552
2016-10-12,-0.022522227720293886
2016-10-13,-0.018433485086641332
2016-10-14,0.0
2016-10-17,-0.0018258158719122175
2016-10-18,-0.0028744175220197787
2016-10-19,0.0199160970110559
2016-10-20,-0.0028259275982303045
2016-10-21,-0.003636169121948085
2016-10-24,0.014856010237561446
2016-10-25,-0.007704552558989497
2016-10-26,0.009834522411126478
2016-10-27,-0.014607776928377225
2016-10-28,0.008062681854770215
2016-10-31,0.005675626260114308
2016-11-01,-0.014879311957675556
2016-11-02,-0.003906379539770244
2016-11-03,0.009150468234977893
2016-11-04,0.021761436893572572
2016-11-07,0.029666114361100115
2016-11-08,0.00024578726167168163
2016-11-09,0.0731166181766092
2016-11-10,0.030511499142643617
2016-11-11,-0.014248187017229297
2016-11-14,0.018519358764068627
2016-11-15,-0.00022220740575884523
2016-11-16,0.0
2016-11-17,-0.002882930476580059
2016-11-18,-0.003558416897797345
2016-11-21,0.010267774020592091
2016-11-22,0.014582280456296948
2016-11-23,0.006968864814579145
2016-11-25,0.0028115770137553397
2016-11-28,-0.00021577529737470957
2016-11-29,0.014020457835505207
2016-11-30,0.008295665598380353
2016-12-01,0.0018993285863289078
2016-12-02,0.007159510873790298
2016-12-05,0.015680436437248035
2016-12-06,-0.005763666225230946
2016-12-07,0.01801214183949651
2016-12-08,-0.000813625556613129
2016-12-09,-0.0024425375294562235
2016-12-12,-0.0022444749496333127
2016-12-13,-0.0061347370637054865
2016-12-14,-0.005761405672009889
2016-12-15,0.002276746819906972
2016-12-16,-0.007846716800187004
2016-12-19,-0.0006238026013303255
2016-12-20,0.01062028882416688
2016-12-21,-0.008036168878949534
2016-12-22,-0.0022853703067911013
2016-12-23,0.0022906051878721634
2016-12-27,0.0039468818677395046
2016-12-28,-0.019656494042782136
2016-12-29,-0.003588404898913544
2016-12-30,-0.004871584824555408
2017-01-03,-0.0006386932390994859
2017-01-04,0.0046856801621002475
2017-01-05,-0.011659794263479184
2017-01-06,-0.0023594238773053666
2017-01-09,-0.0073102526681932956
2017-01-10,0.007364085997505487
2017-01-11,0.019780419773816504
2017-01-12,0.012018010206746421
2017-01-13,0.0010413481657636225
2017-01-17,0.004370849644308894
2017-01-18,0.05801894684021791
2017-01-19,-0.009988087563533643
2017-01-20,0.01364974069747693
2017-01-23,-0.005074029327705731
2017-01-24,-0.00333469143320253
2017-01-25,-0.0003934186617974289
2017-01-26,-0.008269678754057597
2017-01-27,-0.003970890616314504
2017-01-30,0.007021181497355089
2017-01-31,-0.010358421352397285
2017-02-01,-0.0012078565143082143
2017-02-02,-0.012495063410135177
2017-02-03,0.0008163402589524971
2017-02-06,0.027528468651553784
2017-02-07,-0.01150978155238147
2017-02-08,0.0002008729327138692
2017-02-09,0.008630785928785079
2017-02-10,0.001791286124605218
2017-02-13,-0.004171912404096867
2017-02-14,0.005186283260171232
2017-02-15,0.0013892934723147565
2017-02-16,0.0029728067621872523
2017-02-17,0.0019756117468590073
2017-02-21,0.0031554591498146323
2017-02-22,0.0
2017-02-23,-0.021230418013796992
2017-02-24,0.0062260386563441905
2017-02-27,0.004989996449360268
2017-02-28,-0.006355722367501038
2017-03-01,0.018988819386035916
2017-03-02,-0.006865551263564917
2017-03-03,0.023108899563010654
2017-03-06,0.008108140285062237
2017-03-07,-0.016277354895978258
2017-03-08,0.0013626857379884783
2017-03-09,-0.024494654290236118
2017-03-10,0.01235562100713028
2017-03-13,0.011810801541884297
2017-03-14,-0.013813359023112648
2017-03-15,0.01815026429455502
2017-03-16,-0.00697550589569107
2017-03-17,0.012097344316635006
2017-03-20,-0.001349550073104444
2017-03-21,-0.012355315147107526
2017-03-22,0.01094613082047391
2017-03-23,-0.013727787902803823
2017-03-24,-0.004900977308487597
2017-03-27,-0.014184319168076165
2017-03-28,0.016786742719791636
2017-03-29,0.006682081603732959
2017-03-30,0.0019523949845556832
2017-03-31,0.0035071522389988896
2017-04-03,-0.0033005106025754127
2017-04-04,0.008376994585403974
2017-04-05,-0.0009662184078832459
2017-04-06,-0.014697187175595872
2017-04-07,-0.014131737401699929
2017-04-10,0.0039817516807341136
2017-04-11,-0.0017841549874479945
2017-04-12,-0.08045328663117679
2017-04-13,-0.016202130629793032
2017-04-17,0.005709595372645371
2017-04-18,-0.033624830365373004
2017-04-19,0.02688684965039445
2017-04-20,0.0004399342894212399
2017-04-21,0.005937845831143429
2017-04-24,-0.00022037414788078635
2017-04-25,0.006827059074917541
2017-04-26,0.0019683898324067695
2017-04-27,-0.009386770845037584
2017-04-28,-0.015425131677953341
2017-05-01,-0.003357288307340167
2017-05-02,0.012351208612152886
2017-05-03,0.003771103105626672
2017-05-04,0.006188174835510152
2017-05-05,0.0032943783032051144
2017-05-08,0.0026270106061609955
2017-05-09,-0.006550491658609547
2017-05-10,-0.00021963861615836855
2017-05-11,-0.011211457604380248
2017-05-12,-0.00533543625662436
2017-05-15,-0.012069863113269297
2017-05-16,-0.0054297694045534195
2017-05-17,-0.03776140358925417
2017-05-18,0.015129754795458306
2017-05-19,0.014904871761093785
2017-05-22,0.01812721997587774
2017-05-23,-0.0029296258015050203
2017-05-24,-0.013562652993851065
2017-05-25,-0.008020379902736186
2017-05-26,0.004158252368162918
2017-05-30,-0.004600823822415778
2017-05-31,-0.002310983617167972
2017-06-01,0.010192235824017404
2017-06-02,0.015133709956090202
2017-06-05,0.008584303361222956
2017-06-06,-0.05711116665551308
2017-06-07,0.0016627649373284203
2017-06-08,0.005928257499534517
2017-06-09,0.025931319038089873
2017-06-12,0.010799465139770037
2017-06-13,-0.012957662100386513
2017-06-14,-0.005296907949514096
2017-06-15,0.010650718112155122
2017-06-16,0.017182365822804524
2017-06-19,0.004954733113112342
2017-06-20,-0.0316004601507357
2017-06-21,-0.011571149914559431
2017-06-22,0.0018732502399658735
2017-06-23,0.001869439297137676
2017-06-26,-0.005131688546207158
2017-06-27,-0.012661266724529718
2017-06-28,0.008073965687103168
2017-06-29,0.0018845994374308006
2017-06-30,0.023513117977388642
2017-07-03,0.011945663503483583
2017-07-05,0.002723979250826014
2017-07-06,-0.002263836040948597
2017-07-07,-0.004084474158616791
2017-07-10,-0.003189962344840369
2017-07-11,-0.003657079447930256
2017-07-12,-0.019958744842348386
2017-07-13,0.010534027004948543
2017-07-14,-0.006717639157516997
2017-07-17,-0.008862014575829247
2017-07-18,0.021646709058146252
2017-07-19,-0.017042437028736868
2017-07-20,0.009137631292337689
2017-07-21,-0.015324005901396043
2017-07-24,0.02233328922575506
2017-07-25,0.024401906243679772
2017-07-26,-0.004310661960257978
2017-07-27,-0.002050867604737605
2017-07-28,-0.005707518604745054
2017-07-31,-0.013547802713867574
2017-08-01,0.0006986453585422492
2017-08-02,-0.0002327801352013381
2017-08-03,-0.009539320202980317
2017-08-04,0.030303062004646497
2017-08-07,-0.018011898270699378
2017-08-08,-0.013466440644564481
2017-08-09,0.014356634341319507
2017-08-10,-0.01716936455250373
2017-08-11,0.0059014767668545964
2017-08-14,0.01337720839306944
2017-08-15,-0.009726770128074214
2017-08-16,0.007717489488153095
2017-08-17,-0.03434701208407698
2017-08-18,-0.022350170125717495
2017-08-21,-0.017453145007504833
2017-08-22,0.035776835641636806
2017-08-23,-0.005796983331173511
2017-08-24,-0.00024306603071067023
2017-08-25,0.007533377502019434
2017-08-28,0.002894360303532739
2017-08-29,-0.004088683401858195
2017-08-30,0.01569689165814636
2017-08-31,0.014502909625650817
2017-09-01,-0.004452738393899036
2017-09-05,-0.010357708712545155
2017-09-06,0.007849663144769314
2017-09-07,-0.010384845388156982
2017-09-08,0.018125601855788487
2017-09-11,0.006324445489566122
2017-09-12,0.013733866426715258
2017-09-13,0.0
2017-09-14,0.000229907210604674
2017-09-15,0.008493605935077975
2017-09-18,0.0038696651965266504
2017-09-19,0.0022676669097059232
2017-09-20,0.00814510672457014
2017-09-21,-0.0015708737432569286
2017-09-22,-0.0053943602873521845
2017-09-25,0.006327395566122496
2017-09-26,0.015944523027983992
2017-09-27,0.006410366284143931
2017-09-28,0.00439219563636617
2017-09-29,-0.0032798560332588655
2017-10-02,0.003948847634921648
2017-10-03,0.0008745281149109552
2017-10-04,-0.0032754137709459785
2017-10-05,0.008543120002286297
2017-10-06,-0.00021701788969386016
2017-10-09,-0.005213885284734765
2017-10-10,-0.02031012699579071
2017-10-11,-0.007801960248206119
2017-10-12,0.0321274948271264
2017-10-13,0.013931121631439058
2017-10-16,0.014598394823337246
2017-10-17,0.01438856976372671
2017-10-18,0.01063854784510454
2017-10-19,-0.003921695850939821
2017-10-20,0.0026939499577136594
2017-10-23,0.010952352491775397
2017-10-24,-0.036214072690328725
2017-10-25,-0.004269546501952215
2017-10-26,0.018224801117178835
2017-10-27,-0.006317263478562318
2017-10-30,-0.008476088705034135
2017-10-31,0.003846707071237354
2017-11-01,-0.004045069131430545
2017-11-02,0.01710108592947135
2017-11-03,0.00693577093227149
2017-11-06,0.00313067085074481
2017-11-07,-0.0004162139090392314
2017-11-08,0.008951187456592402
2017-11-09,-0.019187276981410206
2017-11-10,0.001051861467425086
2017-11-13,-0.0075645260238529355
2017-11-14,0.0050815663642604925
2017-11-15,0.0021064956294409853
2017-11-16,0.01891948405843591
2017-11-17,0.0
2017-11-20,-0.007427187531276802
2017-11-21,0.007067090403579224
2017-11-22,0.0061918776231011385
2017-11-24,0.006564097001034774
2017-11-27,-0.0024452453121395212
2017-11-28,0.029621798632380347
2017-11-29,0.016666575439545195
2017-11-30,0.02244373625328766
2017-12-01,-0.004008499855739256
2017-12-04,0.05174395093112394
2017-12-05,-0.018039382985913455
2017-12-06,-0.008535934812599177
2017-12-07,0.0076736151905412164
2017-12-08,-0.0011147866770472303
2017-12-11,0.0007438914952082598
2017-12-12,-0.015979070465127254
2017-12-13,0.0028323424852256807
2017-12-14,-0.010732072091408473
2017-12-15,0.01408430471735933
2017-12-18,0.008070361193333708
2017-12-19,-0.0070747242919799724
2017-12-20,0.004125241174252059
2017-12-21,0.010457359420760426
2017-12-22,-0.0011088393067998359
2017-12-26,0.0014800614944412427
2017-12-27,0.010714852024593435
2017-12-28,0.007859421120606669
2017-12-29,-0.008160715401634655
2018-01-02,-0.0027428422847126654
2018-01-03,0.00036676269174984455
2018-01-04,0.004032528881870778
2018-01-05,0.0020077388689028197
2018-01-08,0.010566685572211743
2018-01-09,-0.001983046189033333
2018-01-10,-0.017160688187636608
2018-01-11,0.01249771839940128
2018-01-12,0.009076204840422042
2018-01-16,-0.002698155130811286
2018-01-17,-0.058441430413496365
2018-01-18,0.020880959574656854
2018-01-19,0.008632140384216891
2018-01-22,0.010790602294528107
2018-01-23,0.0014722421470918512
2018-01-24,0.04502865537288714
2018-01-25,0.004220935764496225
2018-01-26,0.010332917349970216
2018-01-29,-0.021147592486093103
2018-01-30,0.0017944583792210977
2018-01-31,-0.01558312410336582
2018-02-01,-0.008369613779154461
2018-02-02,-0.01724772852439127
2018-02-05,-0.02800588460793685
2018-02-06,0.018440243685960755
2018-02-07,0.004148951857509298
2018-02-08,-0.020472924893081723
2018-02-09,0.025503152617912583
2018-02-12,-0.011966729638837936
2018-02-13,0.013814698159106298
2018-02-14,0.020161066833799035
2018-02-15,0.018663720195531086
2018-02-16,-0.0165257440686416
2018-02-20,-0.009314912050172874
2018-02-21,0.0025809509116434537
2018-02-22,-0.0034939989047955144
2018-02-23,0.018638066356544192
2018-02-26,0.015579698782191675
2018-02-27,-0.012664852043787311
2018-02-28,-0.011382108237592226
2018-03-01,-0.016995703948212704
2018-03-02,0.011526463536744913
2018-03-05,0.01580580876571669
2018-03-06,0.021711605481603113
2018-03-07,0.003010367223320376
2018-03-08,-0.0021186087125606434
2018-03-09,0.025654782116170338
2018-03-12,-0.00276029712671233
2018-03-13,-0.0008646805582471773
2018-03-14,-0.006752230673837456
2018-03-15,0.004183569922959096
2018-03-16,0.013018620882009557
2018-03-19,-0.018848706079664712
2018-03-20,-0.016416280905730773
2018-03-21,0.008877752453047671
2018-03-22,-0.027102980749280525
2018-03-23,-0.025868210834044558
2018-03-26,0.020055751333256655
2018-03-27,-0.0378664166890017
2018-03-28,0.006244175427096543
2018-03-29,0.02651366088548235
2018-04-02,-0.02527939592552353
2018-04-03,0.02029697861318014
2018-04-04,0.010867346798776989
2018-04-05,0.012937443826855688
2018-04-06,-0.03489820409966893
2018-04-09,0.0
2018-04-10,0.014351814838024834
2018-04-11,-0.06192561480454484
2018-04-12,-0.006660058966179938
2018-04-13,-0.012423375760620248
2018-04-16,0.011780709817230894
2018-04-17,-0.002762693629837387
2018-04-18,0.00296838168758895
2018-04-19,-0.001973064317072004
2018-04-20,-0.0017792278725862198
2018-04-23,-0.0023770748407220266
2018-04-24,-0.0104773605650611
2018-04-25,0.009366793272901797
2018-04-26,0.005850308837207274
2018-04-27,0.023265127169748823
2018-04-30,-0.020188288846069824
2018-05-01,-0.012602248738185495
2018-05-02,-0.004052016256464452
2018-05-03,0.006712986938910426
2018-05-04,0.023438752030478627
