Date,CPAY
2017-12-20,0.006936342022451303
2017-12-21,0.005311008658361871
2017-12-22,-0.003766011034089134
2017-12-26,0.004620338092004017
2017-12-27,0.000470347755895828
2017-12-28,0.010186555302929667
2017-12-29,-0.0049126703022215334
2018-01-02,0.0074832536310098785
2018-01-03,0.005622384196279695
2018-01-04,0.0025646285534541846
2018-01-05,0.007878815272871709
2018-01-08,0.000812201330504525
2018-01-09,-0.0012680056571131582
2018-01-10,0.020313848588738415
2018-01-11,0.008312170317581247
2018-01-12,0.0034060738235242027
2018-01-16,-0.007231766565679587
2018-01-17,0.007928596732063475
2018-01-18,-0.0007374331415207491
2018-01-19,0.01672813725207556
2018-01-22,0.000580742218829533
2018-01-23,0.010059495033495569
2018-01-24,-0.004883908272214188
2018-01-25,0.020641838273283364
2018-01-26,-0.0004242708842271403
2018-01-29,-0.009574111168155541
2018-01-30,-0.0019523983909970344
2018-01-31,0.013884267918102378
2018-02-01,-0.00588235294117645
2018-02-02,-0.01770416801497776
2018-02-05,-0.03455254377498962
2018-02-06,0.015523613193574537
2018-02-07,-0.0006389266452361264
2018-02-08,-0.04283890615830055
2018-02-09,-0.024099493482848233
2018-02-12,0.014585111095024583
2018-02-13,0.007836392587597274
2018-02-14,0.002935156195551736
2018-02-15,0.008163455886494697
2018-02-16,0.011407646599110643
2018-02-20,0.004279913487432285
2018-02-21,0.021007783933401525
2018-02-22,0.002111608406301091
2018-02-23,0.010339517204065451
2018-02-26,-0.010767223012782767
2018-02-27,-0.012943711035232841
2018-02-28,-0.006904503267769813
2018-03-01,-0.0009002785093537025
2018-03-02,0.008510623019985841
2018-03-05,0.01116902474105319
2018-03-06,-0.001374564474676987
2018-03-07,0.008553758277585644
2018-03-08,0.00662897536593654
2018-03-09,0.013945330062185457
2018-03-12,-0.003390599215724488
2018-03-13,-0.004264695861021517
2018-03-14,0.0004811878886337162
2018-03-15,-0.0053871820590103425
2018-03-16,0.010784387951946917
2018-03-19,-0.018563655930322165
2018-03-20,0.015404808307422302
2018-03-21,0.0016803788698327438
2018-03-22,-0.02779909446283091
2018-03-23,-0.02272727614662462
2018-03-26,0.01997682893213648
2018-03-27,-0.017706126850125292
2018-03-28,-0.009969264999014738
2018-03-29,0.029852997871234743
2018-04-02,-0.02143208068094138
2018-04-03,0.004895040385430649
2018-04-04,0.0004017567874905481
2018-04-05,0.005019828152690753
2018-04-06,-0.019329754988258063
2018-04-09,0.0007640274934876956
2018-04-10,0.01883045877552747
2018-04-11,-0.000599406142784864
2018-04-12,0.0030488595453190825
2018-04-13,0.001494932542889238
2018-04-16,0.009204926574003958
2018-04-17,0.0306660807797261
2018-04-18,0.008801704429705515
2018-04-19,-0.005690155776543193
2018-04-20,-0.00352904518359598
2018-04-23,-0.012251723359574251
2018-04-24,-0.0030524971397625222
2018-04-25,-0.02172434554839875
2018-04-26,0.02369717537662397
2018-04-27,0.008104426811275989
2018-04-30,-0.002166258881709182
2018-05-01,0.01481091925076461
2018-05-02,0.0005704545457843047
