Date,AEE
2015-12-11,0.00024002508017173518
2015-12-14,0.001917563279860257
2015-12-15,0.003348709772472036
2015-12-16,0.025274028008744898
2015-12-17,0.02395375657440124
2015-12-18,-0.01885076609559244
2015-12-21,-0.007870154709019528
2015-12-22,0.007932585383227941
2015-12-23,0.015046412939405895
2015-12-24,-0.003876746229873773
2015-12-28,0.008241374316183103
2015-12-29,0.0018167774240318568
2015-12-30,-0.00272022409432493
2015-12-31,-0.01749980193338241
2016-01-04,-0.004625761872514622
2016-01-05,0.011851864531093437
2016-01-06,0.0064308130282417775
2016-01-07,0.0006845390534364615
2016-01-08,-0.007753722554190934
2016-01-11,0.00022992138729205358
2016-01-12,-0.0032170003025501215
2016-01-13,-0.0055326728316283935
2016-01-14,0.01321312921256923
2016-01-15,-0.004575770575761529
2016-01-19,-0.0013788326463325395
2016-01-20,-0.02577688195295491
2016-01-21,-0.0047250650237212755
2016-01-22,0.019463696979225675
2016-01-25,-0.006519154288256779
2016-01-26,0.0021093192754610968
2016-01-27,0.01028985302063945
2016-01-28,0.015046412939405895
2016-01-29,0.024401400676914875
2016-02-01,0.016473495263237048
2016-02-02,0.015768990035758934
2016-02-03,0.020482862621209463
2016-02-04,-0.016902867958821566
2016-02-05,-0.0008595605182429855
2016-02-08,-0.0068829425558766255
2016-02-09,-0.0019493090060151985
2016-02-10,0.0026040819910311264
2016-02-11,-0.017965131115657784
2016-02-12,-0.0026451667136642154
2016-02-16,0.007292748446278807
2016-02-17,-0.005923403720284437
2016-02-18,0.021407917839912916
2016-02-19,-0.014693421948349439
2016-02-22,0.013815953165465356
2016-02-23,0.006272689009742871
2016-02-24,0.020636708242353086
2016-02-25,0.01368997282405715
2016-02-26,-0.03407460297062681
2016-02-29,0.009894752148308372
2016-03-01,-0.0004260429240663388
2016-03-02,0.0006396055128190525
2016-03-03,0.0008515818613814563
2016-03-04,0.0074470138204469905
2016-03-07,0.00436848341964402
2016-03-08,0.015276866081078033
2016-03-09,0.00877745737304636
2016-03-10,-0.006836743539982648
2016-03-11,0.0058408275167873835
2016-03-14,0.0020738447144228456
2016-03-15,-0.0028976015246939824
2016-03-16,0.005188709837255612
2016-03-17,0.00970497439425344
2016-03-18,0.0016358414497481544
2016-03-21,-0.00408323082640738
2016-03-22,0.001844849017556438
2016-03-23,0.0024557806037015517
2016-03-24,0.00530702371623093
2016-03-28,-0.001014729206578413
2016-03-29,0.014024315642418461
2016-03-30,-0.002806315713524077
2016-03-31,0.007034930251647253
2016-04-01,0.008782726536086471
2016-04-04,0.005737995441852384
2016-04-05,-0.02577236642386649
2016-04-06,0.0006057601734896778
2016-04-07,-0.007870821145586016
2016-04-08,-0.007729863703526796
2016-04-11,-0.0020500372249535603
2016-04-12,0.0006163156341232323
2016-04-13,-0.008416697501102077
2016-04-14,0.0010346870661632757
2016-04-15,0.007859464404923244
2016-04-18,0.00718218394861303
2016-04-19,0.0008152268027585841
2016-04-20,-0.031147991995442603
2016-04-21,-0.02353418370675453
2016-04-22,0.0017212742787464652
2016-04-25,0.00902237033604969
2016-04-26,-0.003406223166851907
2016-04-27,0.00961340666988364
2016-04-28,0.009098294052674483
2016-04-29,0.006500661084178017
2016-05-02,0.0029160853400493902
2016-05-03,0.008517292038681124
2016-05-04,0.0037073826570448443
2016-05-05,0.003078313342011585
2016-05-06,-0.014116335443750017
2016-05-09,0.004980036074708316
2016-05-10,0.0047495129498762445
2016-05-11,-0.01048064214392097
2016-05-12,-0.0006234107775512365
2016-05-13,-0.0010388695553245064
2016-05-16,-0.003536703399291463
2016-05-17,-0.012108594188780741
2016-05-18,-0.010566547665208259
2016-05-19,0.011320405357944985
2016-05-20,-0.0023232282810676796
2016-05-23,-0.01164266203260289
2016-05-24,0.011779810383708567
2016-05-25,-0.002751969283099509
2016-05-26,0.0152836710950075
2016-05-27,0.005853839751149836
2016-05-31,0.029931145396505876
2016-06-01,-0.00242177559880985
2016-06-02,-0.0066756967901390185
2016-06-03,0.018329775277352134
2016-06-06,-0.0007059349833880013
2016-06-07,-0.0012114437052906935
2016-06-08,0.00404227553594283
2016-06-09,0.024355966008331675
2016-06-10,0.001375289651936562
2016-06-13,-0.0039244887318682364
2016-06-14,0.010835182703082813
2016-06-15,-0.0077957268947989045
2016-06-16,0.005696170116474386
2016-06-17,0.0013671567718602784
2016-06-20,0.0015604974099996394
2016-06-21,0.00038961304744211667
2016-06-22,-0.0021412652204489957
2016-06-23,0.004681823781854444
2016-06-24,0.005631298333586221
2016-06-27,0.01004023732931869
2016-06-28,-0.0005732204556216924
2016-06-29,0.00420779757666212
2016-06-30,0.0205714518796547
2016-07-01,0.0031726750092053724
2016-07-05,0.00018610822885190004
2016-07-06,0.00018616580596098053
2016-07-07,-0.020829449839082748
2016-07-08,0.009496811533182159
2016-07-11,-0.003951365201480317
2016-07-12,-0.009066785271190758
2016-07-13,0.008006203203482887
2016-07-14,-0.012103042770065131
2016-07-15,0.005168744010672466
2016-07-18,0.0
2016-07-19,-0.0032377016990829954
2016-07-20,-0.002483731205447315
2016-07-21,0.0005745082405046453
2016-07-22,0.012059928242411644
2016-07-25,-0.0032154684518900245
2016-07-26,-0.009108356654328298
2016-07-27,-0.008617113556957934
2016-07-28,0.007340101352726114
2016-07-29,0.005560634056763991
2016-08-01,0.0015257754528525957
2016-08-02,-0.0066639773538974545
2016-08-03,-0.009967581108277779
2016-08-04,0.003678673750296957
2016-08-05,-0.016203814819992557
2016-08-08,-0.0011762774521841823
2016-08-09,0.0
2016-08-10,0.0015704115698598198
2016-08-11,0.0
2016-08-12,0.0005878109386272534
2016-08-15,-0.012536516328873981
2016-08-16,-0.011704267167831905
2016-08-17,0.017864464924231882
2016-08-18,0.01262076501920295
2016-08-19,-0.015189792524294865
2016-08-22,0.0015819997657240403
2016-08-23,-0.004540808457097922
2016-08-24,-0.0019837019277705314
2016-08-25,0.0023848388517231367
2016-08-26,-0.020618610398254855
2016-08-29,0.007489752765910351
2016-08-30,-0.009443285111455313
2016-08-31,0.002434079608117923
2016-09-01,-0.005463481118847535
2016-09-02,0.010376511495199914
2016-09-06,0.01228789945205988
2016-09-07,0.003611418329722893
2016-09-08,-0.0033982812775108506
2016-09-09,-0.03590748683478251
2016-09-12,0.016645485197445797
2016-09-13,-0.015554382501938302
2016-09-14,0.0081079982009018
2016-09-15,0.0032995556672694715
2016-09-16,0.015005200001818375
2016-09-19,0.013365517559864148
2016-09-20,0.001199289363842393
2016-09-21,0.02075823659902798
2016-09-22,0.005279902284184068
2016-09-23,0.00564058021001812
2016-09-26,-0.004255187682456474
2016-09-27,-0.01787096676263289
2016-09-28,-0.003955705815242294
2016-09-29,-0.015091476743968157
2016-09-30,-0.008467615122527694
2016-10-03,-0.011183210424512091
2016-10-04,-0.025704380823099227
2016-10-05,0.006964695123956144
2016-10-06,-0.002514996497134714
2016-10-07,-0.003361955653372939
2016-10-10,0.005692379603466913
2016-10-11,-0.01719087059163893
2016-10-12,0.015145274347111659
2016-10-13,0.009455713269537203
2016-10-14,-0.00020828825621499458
2016-10-17,0.0031232352308874223
2016-10-18,0.015151474967567413
2016-10-19,-0.004293736556638561
2016-10-20,-0.001642512867074064
2016-10-21,-0.0030854354488067948
2016-10-24,0.0037139006735373847
2016-10-25,0.007810963391886139
2016-10-26,0.0014275753591792562
2016-10-27,-0.007331893446218096
2016-10-28,0.002667043649169143
2016-10-31,0.022099704760696115
2016-11-01,-0.015615798923860558
2016-11-02,-0.010575480409933502
2016-11-03,0.008632962707981084
2016-11-04,0.005910265048009844
2016-11-07,0.029376102204967447
2016-11-08,0.007872192435626646
2016-11-09,-0.042179266079522604
2016-11-10,-0.025484285488844405
2016-11-11,-0.0006276937237105207
2016-11-14,0.01779376821506551
2016-11-15,0.01336883882036588
2016-11-16,-0.016237201736266638
2016-11-17,0.0008253563252864637
2016-11-18,-0.0006183041324863137
2016-11-21,0.007425557892568602
2016-11-22,0.01208036915610089
2016-11-23,-0.007283044786186688
2016-11-25,0.018748873878723815
2016-11-28,0.021804535745334697
2016-11-29,-0.0029368411735049005
2016-11-30,-0.03553879800319526
2016-12-01,-0.0042753792046540395
2016-12-02,0.015334400194213504
2016-12-05,-0.0012190553854726227
2016-12-06,0.0036616298860498997
2016-12-07,0.010944616351509673
2016-12-08,-0.001203413150396515
2016-12-09,0.018266244728296188
2016-12-12,0.012024150850637572
2016-12-13,0.011297309636665531
2016-12-14,-0.02349777935435171
2016-12-15,0.007889509777604164
2016-12-16,0.009784762301492833
2016-12-19,0.005620145562100554
2016-12-20,0.005781363689145946
2016-12-21,-0.004598449319523912
2016-12-22,0.008854668942648303
2016-12-23,0.0007633303994727392
2016-12-27,0.0020971163327014875
2016-12-28,-0.014079411141047715
2016-12-29,0.014280471774448245
2016-12-30,-0.001902648174866406
2017-01-03,-0.0015247415571881806
2017-01-04,0.0011453257068800848
2017-01-05,0.004958019482259601
2017-01-06,0.0075903748648784575
2017-01-09,-0.02090415770540277
2017-01-10,-0.0003847016177986884
2017-01-11,0.00442549002019943
2017-01-12,-0.004597568362339377
2017-01-13,0.00019246186948818078
2017-01-17,0.011160171789544426
2017-01-18,-0.0036157198116084643
2017-01-19,-0.010503887605016304
2017-01-20,0.004632081498610274
2017-01-23,-0.0013447165852340515
2017-01-24,0.0015391025188091767
2017-01-25,-0.003073381078481985
2017-01-26,0.0034682245849284588
2017-01-27,-0.004992665327557377
2017-01-30,-0.0025085765550598715
2017-01-31,0.018572287333777693
2017-02-01,-0.017093731632271347
2017-02-02,0.01623192831132858
2017-02-03,0.0019010066795506209
2017-02-06,-0.0007589968631519506
2017-02-07,0.0005700963640489221
2017-02-08,0.008352118441466772
2017-02-09,-0.004141423329886651
2017-02-10,0.0005670336854657343
2017-02-13,0.0022669413905509472
2017-02-14,-0.007540022712715033
2017-02-15,-0.002088965563755596
2017-02-16,0.007612932175796283
2017-02-17,0.008122478776220632
2017-02-21,0.009743247645167319
2017-02-22,0.0014845529750129316
2017-02-23,0.0018532111963089903
2017-02-24,0.009431885133808215
2017-02-27,-0.005313114350879555
2017-02-28,0.007367714505638778
2017-03-01,0.0012798932335686963
2017-03-02,0.006574084789637835
2017-03-03,-0.004172582449950002
2017-03-06,0.0
2017-03-07,-0.0012754959418942446
2017-03-08,-0.012769027699473523
2017-03-09,0.0
2017-03-10,0.003912252215925838
2017-03-13,0.005566728979436553
2017-03-14,-0.003136936590264816
2017-03-15,0.014253651823018076
2017-03-16,-0.00803053061924186
2017-03-17,0.012879724110808732
2017-03-20,-0.0065397348087246066
2017-03-21,0.014628086017029363
2017-03-22,0.009911703928974447
2017-03-23,0.0001782920620545525
2017-03-24,0.0024979712980262025
2017-03-27,-0.0024917469855743057
2017-03-28,-0.013202380412608794
2017-03-29,-0.003254758774418276
2017-03-30,-0.007980917380893349
2017-03-31,-0.0018282567662285532
2017-04-03,-0.00036640958697409243
2017-04-04,0.0027487250425886067
2017-04-05,0.00603077751143255
2017-04-06,-0.00617647471836158
2017-04-07,-0.003472903869904287
2017-04-10,0.003485006964076387
2017-04-11,0.0014621591154453384
2017-04-12,0.01095119654624055
2017-04-13,-0.0072213042606374955
2017-04-17,0.008001495041612294
2017-04-18,-0.0016241173715708657
2017-04-19,-0.008131352550973192
2017-04-20,-0.006376154472660378
2017-04-21,0.010083904977851832
2017-04-24,0.006172167128151829
2017-04-25,-0.006314384948677754
2017-04-26,0.0014523365715664038
2017-04-27,-0.0023568761388363946
2017-04-28,-0.006178544691221588
2017-05-01,-0.007679208475690591
2017-05-02,-0.00036883710193214014
2017-05-03,-0.0001843530073318833
2017-05-04,0.01050881191706532
2017-05-05,-0.0005471439386113275
2017-05-08,-0.0027384521135136453
2017-05-09,-0.0076880843448209335
2017-05-10,0.0044272024917964
2017-05-11,0.0
2017-05-12,0.008815466254570081
2017-05-15,0.004369260425600707
2017-05-16,-0.009244254863613577
2017-05-17,-0.004207696116002024
2017-05-18,0.015983718386602064
2017-05-19,0.005424967905207412
2017-05-22,0.014748161585001585
2017-05-23,0.0007090501083484302
2017-05-24,-0.005667697112967551
2017-05-25,-0.0016032334211989463
2017-05-26,0.0017842405844867848
2017-05-30,0.0055208728696019005
2017-05-31,0.005136457475370948
2017-06-01,0.0008807329264453045
2017-06-02,0.0065147507996601295
2017-06-05,-0.0050731722487759034
2017-06-06,-0.0010545492012394853
2017-06-07,0.0012319321437352926
2017-06-08,-0.009491989554709535
2017-06-09,-0.0010649819014809658
2017-06-12,0.005013695328550449
2017-06-13,0.0028505177297557527
2017-06-14,0.0021317476600766216
2017-06-15,0.0012408742376255333
2017-06-16,0.010623222729507331
2017-06-19,-0.005080507078193186
2017-06-20,0.005282363200602713
2017-06-21,-0.010859861487099276
2017-06-22,-0.003541757887461361
2017-06-23,-0.005864561013243508
2017-06-26,0.008759528286817586
2017-06-27,-0.009569659665487062
2017-06-28,-0.01001969974865835
2017-06-29,-0.011386119055862065
2017-06-30,-0.0005483406014534786
2017-07-03,-0.009877562730752576
2017-07-05,-0.004987829755616513
2017-07-06,-0.0020422652607617886
2017-07-07,0.007255754834041062
2017-07-10,-0.003509482446965251
2017-07-11,-0.002595177308090224
2017-07-12,0.010964505533566093
2017-07-13,-0.005698168380417368
2017-07-14,0.006285525186058516
2017-07-17,0.00845112324515096
2017-07-18,0.008562651604634652
2017-07-19,0.005419158951864622
2017-07-20,0.008623764905408171
2017-07-21,0.006946948579499068
2017-07-24,-0.010790888003621268
2017-07-25,-0.0021457674862777054
2017-07-26,0.009677533807452177
2017-07-27,-0.0012425860901829067
2017-07-28,-0.001955052450507311
2017-07-31,-0.0010682561475943153
2017-08-01,0.007664977048306154
2017-08-02,0.0035378292483503326
2017-08-03,0.004759485635859706
2017-08-04,0.008771812527001321
2017-08-07,0.007652425962424436
2017-08-08,0.008456996334559763
2017-08-09,-0.005990288209859251
2017-08-10,0.007920513580481625
2017-08-11,-0.010078902901240583
2017-08-14,0.0086281780857147
2017-08-15,0.006501317511008464
2017-08-16,0.005269330098307323
2017-08-17,-0.0038890314140263005
2017-08-18,0.0050926737399692446
2017-08-21,0.0008442624078965899
2017-08-22,0.010968660669057995
2017-08-23,0.005675074632132349
2017-08-24,0.00016596971585758347
2017-08-25,0.001825602570560525
2017-08-28,0.0033127162359463114
2017-08-29,-0.0024765514298340507
2017-08-30,-0.001986033027557843
2017-08-31,-0.00514063611476534
2017-09-01,-0.00316733049264184
2017-09-05,0.0010033919087508725
2017-09-06,-0.0065152295101449376
2017-09-07,0.006894168531983436
2017-09-08,0.003507300037025596
2017-09-11,0.013645828629906154
2017-09-12,-0.016867697829389128
2017-09-13,-0.009419773463057779
2017-09-14,0.011377180810171472
2017-09-15,0.004197593820612688
2017-09-18,-0.009363074455184583
2017-09-19,0.0
2017-09-20,-0.008607787587503801
2017-09-21,0.0011918763793046239
2017-09-22,-0.00510130177510959
2017-09-25,0.014869458806228364
2017-09-26,-0.004041850395032354
2017-09-27,-0.020629246123793132
2017-09-28,0.0075966975667232095
2017-09-29,-0.008910308553255253
2017-10-02,0.00950919187872512
2017-10-03,-0.00787795109371614
2017-10-04,0.010702381856055432
2017-10-05,0.004953100509892172
2017-10-06,-0.0010197564878448029
2017-10-09,0.006294647743914528
2017-10-10,0.01200382271153444
2017-10-11,-0.001336850778672849
2017-10-12,0.009367775651043742
2017-10-13,0.0011599564758018044
2017-10-16,0.0038074212177745537
2017-10-17,0.005112242927128641
2017-10-18,0.0009843757771568207
2017-10-19,0.009014947922370675
2017-10-20,0.0
2017-10-23,0.002598939319196747
2017-10-24,0.00016215722310963798
2017-10-25,-0.010205845379052558
2017-10-26,0.004582658351545366
2017-10-27,0.00684259132403886
2017-10-30,0.00048537988503505325
2017-10-31,0.002587744711979756
2017-11-01,-0.0030649577893672175
2017-11-02,0.008414252441434567
2017-11-03,-0.0020860681620500365
2017-11-06,-0.001125450759979607
2017-11-07,0.01207336642624579
2017-11-08,-0.0033403633265833843
2017-11-09,0.002553695156561675
2017-11-10,-0.005412334543986819
2017-11-13,0.01456470081214345
2017-11-14,0.01814170702949469
2017-11-15,-0.007592404027032762
2017-11-16,-0.006401166253110935
2017-11-17,-0.005342522454006682
2017-11-20,-0.0022116560143743413
2017-11-21,0.0
2017-11-22,-0.0037998787776130083
2017-11-24,0.0009534041406407123
2017-11-27,0.00651022155563874
2017-11-28,0.007256637766093421
2017-11-29,-0.0026626990036568987
2017-11-30,0.004397066888238932
2017-12-01,-0.0032834374065725536
2017-12-04,-0.010352846780913416
2017-12-05,-0.009668572988960733
2017-12-06,0.003681050007575015
2017-12-07,-0.0006377819153158271
2017-12-08,0.008297367493401264
2017-12-11,0.007437916193507643
2017-12-12,-0.029144463922164632
2017-12-13,-0.0017928362780802454
2017-12-14,-0.006857073475002973
2017-12-15,0.0018083793629133371
2017-12-18,-0.008697379466393929
2017-12-19,-0.01522898857591215
2017-12-20,-0.01344796211614352
2017-12-21,-0.005452365085220179
2017-12-22,0.005482256348322112
2017-12-26,-0.006644805790437913
2017-12-27,0.00686098589655626
2017-12-28,0.0076659926055850924
2017-12-29,-0.002704701619729688
2018-01-02,-0.010171179506164196
2018-01-03,-0.005138333236365811
2018-01-04,-0.011361335832751895
2018-01-05,-0.0006965909249841973
2018-01-08,0.011848818621221113
2018-01-09,-0.01291515857463621
2018-01-10,-0.014654747193122875
2018-01-11,-0.005842889393087414
2018-01-12,-0.011220126958925714
2018-01-16,-0.0010807051620329577
2018-01-17,0.005950351517580277
2018-01-18,-0.007169747947269101
2018-01-19,-0.004152468261937825
2018-01-22,0.0025381884639197327
2018-01-23,0.013923838654830378
2018-01-24,-0.0058853637453436525
2018-01-25,0.01794083082596387
2018-01-26,0.003171987120193398
2018-01-29,-0.018271236380805522
2018-01-30,0.0037581419574350683
2018-01-31,0.009627334895532025
2018-02-01,-0.025075108937056223
2018-02-02,-0.005796294770129773
2018-02-05,-0.01348133532679352
2018-02-06,-0.021237351562347295
2018-02-07,0.003585084444049924
2018-02-08,-0.011280277972314345
2018-02-09,0.05381232314418649
2018-02-12,-0.006315190354299949
2018-02-13,0.003268435926215174
2018-02-14,-0.010316656656846668
2018-02-15,0.028895316368554358
2018-02-16,0.0010665743086100132
2018-02-20,-0.022017065295657723
2018-02-21,-0.012345659949810961
2018-02-22,0.003492473000233254
2018-02-23,0.03224039407195667
2018-02-26,-0.010647869935501486
2018-02-27,-0.015426118361375973
2018-02-28,-0.010748433309194061
2018-03-01,-0.006261587495724363
2018-03-02,0.001297229576449066
2018-03-05,0.020173835297994103
2018-03-06,-0.02140759288465688
2018-03-07,-0.006674252338331521
2018-03-08,0.005226072337327858
2018-03-09,0.0024135631141095626
2018-03-12,0.0077790521650689115
2018-03-13,0.002558152621127352
2018-03-14,0.009983117646126471
2018-03-15,0.002562766027514485
2018-03-16,0.013145906647125782
2018-03-19,-0.005226270053278359
2018-03-20,-0.001268024040853133
2018-03-21,-0.0041721157957167465
2018-03-22,0.00036430892201844145
2018-03-23,-0.016569464849442217
2018-03-26,0.015552588702071102
2018-03-27,0.018778542298656387
2018-03-28,0.0010736755563078848
2018-03-29,0.012334528665226774
2018-04-02,0.0010598697777359778
2018-04-03,0.007937838761436389
2018-04-04,-0.005775244309823235
2018-04-05,0.011089533536789986
2018-04-06,-0.005396800564948734
2018-04-09,-0.002975792888029627
2018-04-10,-0.01334257406002115
2018-04-11,-0.003380834805683852
2018-04-12,-0.0121406912235823
2018-04-13,0.003253128889493251
2018-04-16,0.01531260233552878
2018-04-17,0.009403719525029164
2018-04-18,-0.005800623775409242
2018-04-19,0.0051271512299628785
2018-04-20,-0.010202324931497864
2018-04-23,0.006397654717811285
2018-04-24,0.010065577736165787
2018-04-25,0.000174707183225431
2018-04-26,0.011536275954082242
2018-04-27,0.012614714179172815
2018-04-30,0.00034138640135639164
2018-05-01,-0.004946974890128297
2018-05-02,0.0008570950781972009
2018-05-03,0.006166506097289304
2018-05-04,0.002723863737422505
