Date,ELV
2016-05-31,0.011170596814962908
2016-06-01,0.0026482639463158986
2016-06-02,0.005886303500998169
2016-06-03,-0.01087827501796168
2016-06-06,0.0045509554500600125
2016-06-07,0.003548758318857592
2016-06-08,0.014667801292653326
2016-06-09,-0.0033533930558129477
2016-06-10,-0.016672757071897415
2016-06-13,-0.006386660099243602
2016-06-14,-0.0012244949434572217
2016-06-15,0.0006896803899933968
2016-06-16,0.012786143817189233
2016-06-17,0.00045358283720409176
2016-06-20,0.002871194307087155
2016-06-21,-0.00956907411013641
2016-06-22,-0.020768010211874355
2016-06-23,-0.00038850626941488997
2016-06-24,-0.017797514101167367
2016-06-27,-0.01210626568731099
2016-06-28,0.017620988486728884
2016-06-29,0.034868399406297046
2016-06-30,-0.0010649300490068736
2016-07-01,0.002512298768077681
2016-07-05,-0.0063033721877546744
2016-07-06,0.009782865123353357
2016-07-07,-0.02028444006121366
2016-07-08,0.020936184931647173
2016-07-11,-0.004464684138017039
2016-07-12,0.0024324132820294775
2016-07-13,0.014104042330025823
2016-07-14,0.0012710572611167592
2016-07-15,0.0029866285346387134
2016-07-18,0.005137620471796556
2016-07-19,-0.02177762845703035
2016-07-20,0.025821436036952417
2016-07-21,0.026057403272317314
2016-07-22,0.028345357487527645
2016-07-25,-0.020708208429867758
2016-07-26,-0.01707373144302593
2016-07-27,-0.02710950293993797
2016-07-28,-0.00717160087350166
2016-07-29,-0.011738136853990722
2016-08-01,-0.028399805347658735
2016-08-02,-0.016064289715110647
2016-08-03,0.018397421996921404
2016-08-04,-0.008211524180013918
2016-08-05,0.008200727426899146
2016-08-08,-0.0009387269686127464
2016-08-09,0.005558227737354482
2016-08-10,-0.0023355370913361595
2016-08-11,0.00039010045086618206
2016-08-12,0.015522876254610463
2016-08-15,-0.00691316384995444
2016-08-16,0.0003095809152096063
2016-08-17,0.0016234196132849377
2016-08-18,-0.000849025416493232
2016-08-19,0.0006955549212499523
2016-08-22,0.0015441614262379222
2016-08-23,-0.004625540516540183
2016-08-24,-0.011694604079257376
2016-08-25,-0.0039180505371209096
2016-08-26,-0.017071946470125
2016-08-29,-0.006082846084118465
2016-08-30,0.009985703308008409
2016-08-31,-0.00271095687586298
2016-09-01,-0.013751253702776634
2016-09-02,0.007133655369874203
2016-09-06,0.00040251554946024726
2016-09-07,0.017874347858786166
2016-09-08,0.014461667979996484
2016-09-09,-0.0061095805223772
2016-09-12,0.013318740648813776
2016-09-13,-0.031186912020026658
2016-09-14,-0.010275272397229251
2016-09-15,0.008516560575282828
2016-09-16,0.009490049258404465
2016-09-19,0.006373481961290839
2016-09-20,-0.004433182563802207
2016-09-21,0.0225032757159489
2016-09-22,-0.0013222211509167359
2016-09-23,-0.01448370022705392
2016-09-26,-0.011694017319257566
2016-09-27,0.009753802469491424
2016-09-28,0.008472063918032013
2016-09-29,-0.01915713949368736
2016-09-30,0.0030417872564258985
2016-10-03,-0.019232284065498595
2016-10-04,-0.0037428260069818364
2016-10-05,-0.0030217729445527475
2016-10-06,0.002293589212149394
2016-10-07,-0.003677927195605668
2016-10-10,0.02378995887019797
2016-10-11,-0.02323714807327404
2016-10-12,-0.008613673429918145
2016-10-13,0.0012414281751487177
2016-10-14,0.0007438627967264466
2016-10-17,-0.02320606240742562
2016-10-18,0.04117353961962089
2016-10-19,0.005521544068729067
2016-10-20,0.0016151510727897556
2016-10-21,-0.004273114154225044
2016-10-24,0.008016232417778824
2016-10-25,8.025051879911871e-05
2016-10-26,-0.0026505236612012206
2016-10-27,-0.005476118647472328
2016-10-28,-0.015143232346644053
2016-10-31,0.001973358432507233
2016-11-01,-0.03643533633636875
2016-11-02,0.04743691840739794
2016-11-03,-0.024067253928666377
2016-11-04,-0.006165174956687114
2016-11-07,0.035208689712890706
2016-11-08,0.027127547911678374
2016-11-09,0.015058136016271373
2016-11-10,0.03968950493767731
2016-11-11,-0.0013447991033311846
2016-11-14,0.03680463660021149
2016-11-15,-0.0012990543012829647
2016-11-16,-0.0002168317981148249
2016-11-17,-0.0036849655835209383
2016-11-18,-0.01834954597261096
2016-11-21,0.014850435472174572
2016-11-22,0.028756699216775816
2016-11-23,0.016347336626185482
2016-11-25,0.007798349008788064
2016-11-28,-0.010363591742729605
2016-11-29,0.014241492564503577
2016-11-30,-0.018928875042082738
2016-12-01,0.023188398503863006
2016-12-02,-0.0004818750572336272
2016-12-05,-0.006960505740592482
2016-12-06,-0.003748216146423178
2016-12-07,0.011494550974377571
2016-12-08,0.009711139665098845
2016-12-09,-0.004979551315119846
2016-12-12,-0.0006169209746839099
2016-12-13,0.005418823064093026
2016-12-14,-0.012894050266604729
2016-12-15,-0.007049666180060088
2016-12-16,0.012458996064876438
2016-12-19,-0.0039869724229829595
2016-12-20,0.019188024926479974
2016-12-21,-0.01814982742985205
2016-12-22,-0.0027586706647673154
2016-12-23,0.009959956993980779
2016-12-27,-0.002328872571413454
2016-12-28,-0.0097475249604414
2016-12-29,0.003466285993871443
2016-12-30,-0.006838751665650289
2017-01-03,-0.0036864411990340518
2017-01-04,-0.0013264845572014128
2017-01-05,0.010625615132478838
2017-01-06,-0.0015217066914762212
2017-01-09,-0.010807617090664023
2017-01-10,0.02486215043535034
2017-01-11,-0.0034853223356852148
2017-01-12,0.016183586114073112
2017-01-13,0.002294082098726058
2017-01-17,-0.011984031515781313
2017-01-18,0.003202779078095963
2017-01-19,0.006045160182541753
2017-01-20,0.017014857842803544
2017-01-23,-0.0031202793895999115
2017-01-24,0.00046586152059679975
2017-01-25,0.023164658718156872
2017-01-26,-0.008522744553343342
2017-01-27,0.006233671665405671
2017-01-30,0.005412413276286943
2017-01-31,-0.00025976978619379754
2017-02-01,0.04314313560296856
2017-02-02,-0.019466186726487922
2017-02-03,0.009006627143750778
2017-02-06,-0.014269574981844002
2017-02-07,0.011351238253825668
2017-02-08,6.324373696742214e-05
2017-02-09,0.019419744324957078
2017-02-10,0.003958571112387954
2017-02-13,0.007392544345630858
2017-02-14,-0.0012228933367335326
2017-02-15,-0.0038573041047844647
2017-02-16,0.006638126595452265
2017-02-17,-0.021493719234296105
2017-02-21,0.024774060391015595
2017-02-22,-0.005784991361435621
2017-02-23,0.0039810351336893035
2017-02-24,-0.0005489228387473011
2017-02-27,0.006592248310406168
2017-02-28,-0.0005455243244368857
2017-03-01,0.013044446440795499
2017-03-02,-0.005989550535795418
2017-03-03,0.0001810898371523706
2017-03-06,-0.0009639649363770708
2017-03-07,0.001024963956100411
2017-03-08,0.0017538337144040739
2017-03-09,0.003199356898392347
2017-03-10,0.0013842626506168632
2017-03-13,0.004987955195811189
2017-03-14,-0.012318036371817387
2017-03-15,0.024337369554417787
2017-03-16,-0.004610177036362462
2017-03-17,-0.0008904930789976895
2017-03-20,-0.004040929353372857
2017-03-21,-0.003580622404685263
2017-03-22,-0.0032932375718485174
2017-03-23,-0.006368850024829009
2017-03-24,-0.015902695766796482
2017-03-27,-0.0034412511067667406
2017-03-28,0.01485949162973843
2017-03-29,0.0023086063870860762
2017-03-30,0.012728594325539966
2017-03-31,-0.010174582263230092
2017-04-03,0.006711618297622346
2017-04-04,-0.004744921683823233
2017-04-05,-0.00573335582910417
2017-04-06,0.007101745537435367
2017-04-07,0.0020491838831009357
2017-04-10,0.007097539428680966
2017-04-11,-6.007098084181983e-05
2017-04-12,-0.005972364879707204
2017-04-13,-0.008652455498743161
2017-04-17,0.011819127052767886
2017-04-18,-0.003414724792352497
2017-04-19,0.0025244503648762517
2017-04-20,0.007674890902578557
2017-04-21,-0.0016067689828299647
2017-04-24,0.003635680732980928
2017-04-25,0.024048047833064468
2017-04-26,0.03809554293910278
2017-04-27,-0.004077366779046687
2017-04-28,-0.0022993175649019815
2017-05-01,0.007363997778292886
2017-05-02,0.011551388541233498
2017-05-03,-0.0073371027094426555
2017-05-04,-0.0002779843107311164
2017-05-05,0.0022791827021959588
2017-05-08,-0.0026067459459541142
2017-05-09,-0.011677681416632502
2017-05-10,0.013503734999621209
2017-05-11,0.014378269027573554
2017-05-12,-0.007005124425985665
2017-05-15,0.004739861066858753
2017-05-16,-0.008173329233958748
2017-05-17,-0.02593895771603283
2017-05-18,0.00323635330159755
2017-05-19,-0.0015844455422914239
2017-05-22,0.00050988516833117
2017-05-23,0.006855861228411975
2017-05-24,0.01333593144417633
2017-05-25,0.007885836289910797
2017-05-26,0.008705219427824096
2017-05-30,0.0013107736959203642
2017-05-31,-0.0052911910070720936
2017-06-01,0.029284256108187856
2017-06-02,-0.0005860604405503178
2017-06-05,-0.004744854182078706
2017-06-06,0.005142346257724251
2017-06-07,0.007112370912426114
2017-06-08,-0.00392943556263281
2017-06-09,-0.003571537480139275
2017-06-12,-0.0009628893976272312
2017-06-13,0.0022490579827552093
2017-06-14,0.008602327950736122
2017-06-15,-0.00010601865016446332
2017-06-16,0.006410874768953523
2017-06-19,0.014634500801884442
2017-06-20,-0.0038392649679416246
2017-06-21,0.0003642954911906582
2017-06-22,0.0067163222523871635
2017-06-23,-0.01649783160734042
2017-06-26,-0.010621868920076993
2017-06-27,-0.003933015419146035
2017-06-28,0.002721023263218214
2017-06-29,-0.003990809903724135
2017-06-30,0.005128881066559066
2017-07-03,0.007814037443731436
2017-07-05,0.00870228541570195
2017-07-06,-0.0050718756145953225
2017-07-07,0.006989415045537628
2017-07-10,0.0026622614444657966
2017-07-11,-0.00010408214566970386
2017-07-12,0.00749574865823277
2017-07-13,-0.00511526991203104
2017-07-14,5.2056330207550516e-05
2017-07-17,-0.002440648794923672
2017-07-18,-0.013743801422748558
2017-07-19,0.004434129238540585
2017-07-20,0.0021018394509288996
2017-07-21,-0.00020963690869713059
2017-07-24,0.0018357918245173188
2017-07-25,-0.0021990724686746788
2017-07-26,-0.02933148762897586
2017-07-27,-0.007946215454345484
2017-07-28,0.023267057394857904
2017-07-31,-0.008413790946849353
2017-08-01,0.0024707748074308533
2017-08-02,0.012213863978127515
2017-08-03,0.013178353003712173
2017-08-04,-0.005014922510394704
2017-08-07,0.0006827576107717448
2017-08-08,0.007187390943535155
2017-08-09,0.004531270751953365
2017-08-10,-0.016229873877509515
2017-08-11,-0.0015287720992865905
2017-08-14,0.009924618437741062
2017-08-15,0.008781595228606998
2017-08-16,0.001865295629640329
2017-08-17,-0.007188784623244682
2017-08-18,-0.004897081125860958
2017-08-21,0.010208348939863221
2017-08-22,0.010260758348900945
2017-08-23,0.001436257162134913
2017-08-24,-0.011934789444487781
2017-08-25,-0.001140361973074655
2017-08-28,0.004152062342765106
2017-08-29,0.0018088525978752212
2017-08-30,-0.012020992860184876
2017-08-31,0.02370781950588685
2017-09-01,0.007090313439850338
2017-09-05,-0.0012660778987055865
2017-09-06,-0.017902544086276007
2017-09-07,-0.0016068448103356836
2017-09-08,0.006281231818623834
2017-09-11,0.010833230046958908
2017-09-12,-0.03424322659707535
2017-09-13,0.0025361493461009132
2017-09-14,-0.01565457088602351
2017-09-15,-0.0008566550891434543
2017-09-18,-0.008521362066291727
2017-09-19,-0.01924317136159792
2017-09-20,0.011298413598017198
2017-09-21,5.452081563506184e-05
2017-09-22,-0.0034878591969952355
2017-09-25,-0.007437619255682759
2017-09-26,0.015316952391045247
2017-09-27,0.011775920743392065
2017-09-28,0.017859625942596713
2017-09-29,0.0005268723036775391
2017-10-02,0.006477904798875667
2017-10-03,0.011092978830980815
2017-10-04,0.000983593120312598
2017-10-05,-0.002585045142669884
2017-10-06,0.0015547157721771399
2017-10-09,-0.012835058104090469
2017-10-10,-0.011009600984163037
2017-10-11,0.006626104187292814
2017-10-12,-0.0007898064673107497
2017-10-13,-0.03114802269138839
2017-10-16,-0.00038084851475939097
2017-10-17,0.019046844372800242
2017-10-18,0.024191006839424878
2017-10-19,0.007351682264956416
2017-10-20,0.007712100830814528
2017-10-23,0.004879703949888237
2017-10-24,-0.001993400593594208
2017-10-25,0.053572468073746826
2017-10-26,0.005833268831640481
2017-10-27,0.02141003836280775
2017-10-30,-0.008895383536841828
2017-10-31,-0.0011933034373335927
2017-11-01,0.0015295361532132734
2017-11-02,0.005058730446588999
2017-11-03,0.005745600301219955
2017-11-06,0.021246840325645167
2017-11-07,0.005408998736306847
2017-11-08,-0.002759029547732883
2017-11-09,-0.004103710085116452
2017-11-10,0.01060281932235374
2017-11-13,0.0008702156242874626
2017-11-14,-4.5870369872913486e-05
2017-11-15,-0.0011444258671187146
2017-11-16,0.012328251168622462
2017-11-17,-0.0002713572214969595
2017-11-20,-0.006022948357553903
2017-11-21,0.0023691318716141385
2017-11-22,0.0018178314069119406
2017-11-24,-0.00013608233896855726
2017-11-27,-0.0016332866084229902
2017-11-28,0.010225715520791434
2017-11-29,0.02262922818300539
2017-11-30,0.03365434614381502
2017-12-01,-0.011150530552380689
2017-12-04,-0.028881073857402573
2017-12-05,-0.006490445931542799
2017-12-06,-0.0034899754524142512
2017-12-07,0.004175767137926778
2017-12-08,0.005410368205905458
2017-12-11,0.00520352361703269
2017-12-12,0.012078629123319917
2017-12-13,0.014469969871602872
2017-12-14,-0.02128762616819191
2017-12-15,-0.004006635755212762
2017-12-18,0.003580581081350509
2017-12-19,0.00427281700673765
2017-12-20,-0.00030696446116196263
2017-12-21,-0.012460626614540504
2017-12-22,0.0023103635541974477
2017-12-26,-0.00075365873339861
2017-12-27,-0.0008425661034414667
2017-12-28,0.007991145558281731
2017-12-29,-0.00894084337498846
2018-01-02,0.004399786607481415
2018-01-03,0.01393777429664711
2018-01-04,0.004625854838749888
2018-01-05,0.01794018622393745
2018-01-08,-0.010753564248025538
2018-01-09,0.012251069369940248
2018-01-10,-0.003281417089856742
2018-01-11,0.004745682150240738
2018-01-12,0.020510645825591034
2018-01-16,0.008047725494946478
2018-01-17,0.030610006929099765
2018-01-18,0.0020068978240137536
2018-01-19,0.0016421735026102002
2018-01-22,0.0017598765049748888
2018-01-23,0.0
2018-01-24,0.009939856570397199
2018-01-25,-0.006482305300260061
2018-01-26,0.027213075635885486
2018-01-29,-0.004531658404928196
2018-01-30,-0.052836252904733816
2018-01-31,0.018115274903140577
2018-02-01,-0.01581610648189702
2018-02-02,-0.01947280188374867
2018-02-05,-0.0364996387138915
2018-02-06,0.019006339689704665
2018-02-07,0.015372651620543909
2018-02-08,-0.03300606763456737
2018-02-09,0.004944370470456372
2018-02-12,0.004574673634456072
2018-02-13,0.0029213430227497117
2018-02-14,0.006725166039631247
2018-02-15,-0.012594662712021032
2018-02-16,0.01275531155889209
2018-02-20,-0.011913864349874292
2018-02-21,-0.0008182184882296051
2018-02-22,0.007111001042990228
2018-02-23,0.006676153268031726
2018-02-26,0.012667607800259217
2018-02-27,-0.004239613527385888
2018-02-28,-0.007714817187904899
2018-03-01,-0.014189797460848808
2018-03-02,0.004482128952014497
2018-03-05,-0.004462129113925295
2018-03-06,0.0030597732538613087
2018-03-07,-0.0038238706207411877
2018-03-08,-0.010038397054900394
2018-03-09,0.017526694959103306
2018-03-12,-0.01262864035878164
2018-03-13,0.0015663322594299256
2018-03-14,-0.005169057621326245
2018-03-15,0.004235332911903589
2018-03-16,-0.00821765649427253
2018-03-19,-0.0005259209824965971
2018-03-20,0.00872850623386734
2018-03-21,-0.017349330820140008
2018-03-22,-0.03159434611847389
2018-03-23,-0.01471289058712455
2018-03-26,0.025274212325328005
2018-03-27,-0.0074181309753240665
2018-03-28,0.009296335503813369
2018-03-29,-0.008036776450783711
2018-04-02,0.001957424905551175
2018-04-03,0.033525606684232656
2018-04-04,0.003999828441341169
2018-04-05,0.010112943671096941
2018-04-06,-0.025787510783689793
2018-04-09,-0.00849761702788121
2018-04-10,0.009333042448887108
2018-04-11,-0.020582376150550585
2018-04-12,0.0006353700287204944
2018-04-13,0.007076186517077865
2018-04-16,0.01463835780911471
2018-04-17,0.01886625636984629
2018-04-18,0.004923186411341485
2018-04-19,-0.01291992471889114
2018-04-20,-0.007027714112305183
2018-04-23,0.004998318200587715
2018-04-24,-0.009682831291786709
2018-04-25,0.06151091547271914
2018-04-26,-0.007703911461438784
2018-04-27,0.009071647082578016
2018-04-30,-0.013213321978604142
2018-05-01,-0.001949255079543799
