Date,TYL
2017-02-24,0.013799737867162376
2017-02-27,-0.005431945730664189
2017-02-28,-0.02557354534124079
2017-03-01,0.007913038281098572
2017-03-02,-0.004056332032833954
2017-03-03,0.004204160859295536
2017-03-06,-0.0032052740892637432
2017-03-07,0.0062343937380286985
2017-03-08,0.003195757433721136
2017-03-09,0.0033805031134594987
2017-03-10,0.008163857687714993
2017-03-13,0.00571979019754254
2017-03-14,-0.007796032831990818
2017-03-15,0.011850301328400148
2017-03-16,-0.004710110688620928
2017-03-17,-0.0001278315168897759
2017-03-20,-0.0006396296745228014
2017-03-21,-0.011136035156249946
2017-03-22,0.0035596600304939052
2017-03-23,-0.005481690043270926
2017-03-24,0.0017507878990812298
2017-03-27,-0.0022656062558665813
2017-03-28,0.0029195934210495267
2017-03-29,0.0026523719579036875
2017-03-30,-0.009032899578387266
2017-03-31,0.006315523431416503
2017-04-03,-0.0066640708822889305
2017-04-04,-0.00618769592780255
2017-04-05,0.0
2017-04-06,0.014811865773460386
2017-04-07,-0.0066520201734519
2017-04-10,-0.00123530618569756
2017-04-11,0.00755112419593873
2017-04-12,-0.0031011482835291426
2017-04-13,-0.00012964531474590757
2017-04-17,0.007194714928274504
2017-04-18,0.007658166201688799
2017-04-19,0.01213433308382772
2017-04-20,-0.0025870041290584345
2017-04-21,0.0030998305286971117
2017-04-24,0.012045936500494347
2017-04-25,0.008475108119935015
2017-04-26,0.0013594588037686428
2017-04-27,0.03005242224915028
2017-04-28,-0.01994968768022798
2017-05-01,0.0011003602824131153
2017-05-02,0.013677658764961409
2017-05-03,-0.0004216135639159013
2017-05-04,0.0029528156391827043
2017-05-05,-0.0013217927753119696
2017-05-08,-0.0031888214708899465
2017-05-09,0.0
2017-05-10,0.00881220894742718
2017-05-11,-0.0007179317795004136
2017-05-12,0.001197443079428595
2017-05-15,0.010225998341078846
2017-05-16,-0.0003551622636300822
2017-05-17,-0.014567368545081116
2017-05-18,-0.0013821944670775466
2017-05-19,0.017992572060089085
2017-05-22,-0.0005910672448355969
2017-05-23,0.004258507900418929
2017-05-24,0.0071853540782416125
2017-05-25,0.002163676906976164
2017-05-26,-0.005134816534835718
2017-05-30,0.0015248944682459964
2017-05-31,0.0007028014748018396
2017-06-01,0.003277139177153998
2017-06-02,0.010732596311759268
2017-06-05,0.004155131727696881
2017-06-06,-0.014252849008845159
2017-06-07,-0.003323270230994657
2017-06-08,0.00040951930663069014
2017-06-09,-0.02835929120776315
2017-06-12,0.00968887662088469
2017-06-13,0.012635565220000977
2017-06-14,-0.004473187369853471
2017-06-15,0.0015371556566994293
2017-06-16,0.002538417650906677
2017-06-19,0.007595791510478067
2017-06-20,-0.005259431522704472
2017-06-21,0.008342134642004728
2017-06-22,0.013749712297504768
2017-06-23,0.01689656575520826
2017-06-26,-0.009607759267467708
2017-06-27,-0.0011983948144499434
2017-06-28,0.012112181523012522
2017-06-29,-0.001806334047161573
2017-06-30,-0.006559993497130989
2017-07-03,-0.03324413046486274
2017-07-05,0.00830244154099491
2017-07-06,-0.007007779540623482
2017-07-07,0.013585114729425252
2017-07-10,-0.0057441569950943405
2017-07-11,-0.0009920528031034381
2017-07-12,0.023424233013890294
2017-07-13,-0.0055935830171764955
2017-07-14,0.00901154892910827
2017-07-17,0.0018772503763484494
2017-07-18,-0.00034066295853474315
2017-07-19,0.008292665762313689
2017-07-20,0.0002252888979847878
2017-07-21,-0.0012390246887141743
2017-07-24,0.015337776456928687
2017-07-25,0.005276002227718735
2017-07-26,0.0017678986460973878
2017-07-27,-0.06303429007418015
2017-07-28,0.0003532243645598676
2017-07-31,0.010884859800229796
2017-08-01,0.002793759003316243
2017-08-02,-0.011724354822610916
2017-08-03,-0.0036413364680747407
2017-08-04,0.005187178983038665
2017-08-07,-0.0043980531599643324
2017-08-08,-0.013488003902683787
2017-08-09,0.011761903135071083
2017-08-10,-0.010149894680503202
2017-08-11,0.010671236601370815
2017-08-14,0.02217893313224706
2017-08-15,-0.01633092897402799
2017-08-16,0.010911653978013414
2017-08-17,-0.01369545328483679
2017-08-18,-0.0011768192464711724
2017-08-21,0.0021796087885810334
2017-08-22,0.008757950929357383
2017-08-23,-0.003670840472832171
2017-08-24,-0.005965285921355923
2017-08-25,0.0017650352980127515
2017-08-28,-0.007223885331910207
2017-08-29,5.92153692768882e-05
2017-08-30,0.006802684860835351
2017-08-31,0.015276181845680581
2017-09-01,-0.00746532709571468
2017-09-05,-0.005539018008681285
2017-09-06,-0.0026969480632180742
2017-09-07,-0.0013522103355372295
2017-09-08,-0.0009418285036738583
2017-09-11,0.008484986893230184
2017-09-12,0.00350573254404285
2017-09-13,-0.012634632715838756
2017-09-14,-0.0033612885839370277
2017-09-15,0.0048518274118136695
2017-09-18,0.0017075503916044177
2017-09-19,0.002233746142249471
2017-09-20,-0.0005278377588893157
2017-09-21,0.001173622111051209
2017-09-22,0.016353046574947072
2017-09-25,-0.008246786194438527
2017-09-26,-0.013665209553029412
2017-09-27,0.015564199184326721
2017-09-28,0.006501860046977503
2017-09-29,0.005421631185450693
2017-10-02,0.006138090984814992
2017-10-03,-0.0018815316278184557
2017-10-04,0.00142808182044174
2017-10-05,0.006787989606859224
2017-10-06,0.005439131523326868
2017-10-09,0.00445166942547548
2017-10-10,-0.008976191324070792
2017-10-11,0.004981629851219749
2017-10-12,0.007942340290681082
2017-10-13,0.003185380896685297
2017-10-16,0.00038999123369753974
2017-10-17,-0.022051490552899566
2017-10-18,0.0030748693766990964
2017-10-19,0.00045414299155077664
2017-10-20,0.0061847270989383585
2017-10-23,0.002537624449307163
2017-10-24,-0.0032624695412150073
2017-10-25,-0.037753964766490955
2017-10-26,0.06656504878991476
2017-10-27,-0.008413058254492234
2017-10-30,-0.021349781314384808
2017-10-31,0.004589741490272248
2017-11-01,-0.008855502988800001
2017-11-02,-0.006146151966492486
2017-11-03,0.007329356297356648
2017-11-06,-0.007730790271186172
2017-11-07,-0.010884474811284406
2017-11-08,0.00011577095591275288
2017-11-09,-0.016562343484298858
2017-11-10,0.0050052456016196345
2017-11-13,0.0012890444897371012
2017-11-14,0.005968776851214219
2017-11-15,-0.00924900415345098
2017-11-16,0.02007983808053182
2017-11-17,0.013813709109033123
2017-11-20,-0.005904356135667865
2017-11-21,0.01599079209233989
2017-11-22,-0.007138780535376754
2017-11-24,0.0013587172492817157
2017-11-27,-0.003448864291240583
2017-11-28,0.021729274653450315
2017-11-29,-0.0012216182196502778
2017-11-30,0.01695670837023533
2017-12-01,-0.006177590717931336
2017-12-04,0.010561711307796262
2017-12-05,-5.448677404162883e-05
2017-12-06,-0.00947191215721821
2017-12-07,0.011815749709578993
2017-12-08,-0.002498542786063762
2017-12-11,-0.004138276787878925
2017-12-12,-0.007600193527733778
2017-12-13,-0.0012121279377582672
2017-12-14,-0.005847294603550046
2017-12-15,0.004827406010956992
2017-12-18,0.004252053056670313
2017-12-19,-0.00863305465165265
2017-12-20,-0.006544970434984254
2017-12-21,-0.004354858894751179
2017-12-22,-0.00543936079595897
2017-12-26,0.0025371952339512394
2017-12-27,-0.003992978262339575
2017-12-28,0.0018632781529817066
2017-12-29,-0.0021416312895745637
2018-01-02,0.009262916472071447
2018-01-03,0.008394425986377518
2018-01-04,0.02086683198785466
2018-01-05,0.002391967647219051
2018-01-08,0.004338646642474631
2018-01-09,0.00901775553177453
2018-01-10,-0.004013700083218663
2018-01-11,0.009564229613988173
2018-01-12,0.00031932278880542064
2018-01-16,0.00893858984755913
2018-01-17,0.008701122470065048
2018-01-18,0.0028231312649942275
2018-01-19,0.01188613644166514
2018-01-22,0.018444031219434276
2018-01-23,0.007031640529840066
2018-01-24,-0.0024112672359847265
2018-01-25,0.000856025842591146
2018-01-26,0.016552669731577874
2018-01-29,-0.0004949571987385992
2018-01-30,-0.004654629639074259
2018-01-31,0.0024874385038748947
2018-02-01,-0.007493397588201112
2018-02-02,-0.01735000610351567
2018-02-05,-0.033531757893568104
2018-02-06,-0.0010003287299359398
2018-02-07,0.004110665503540778
2018-02-08,-0.016375348434246262
2018-02-09,0.029827630482143874
2018-02-12,-0.005336781239880128
2018-02-13,0.00869926633497986
2018-02-14,0.02463336236054503
2018-02-15,0.03759886758422937
2018-02-16,-0.00029143420613386706
2018-02-20,0.008308666897390848
2018-02-21,-0.011468797387300111
2018-02-22,-0.016671532510094567
2018-02-23,0.023547491429979583
2018-02-26,-0.003923076252263513
2018-02-27,-0.011426655945103392
2018-02-28,-0.0009837044446598942
2018-03-01,0.002215533193294039
2018-03-02,0.017341318636441727
2018-03-05,0.014196738101290629
2018-03-06,0.008808294597285826
2018-03-07,-0.002501410076849897
2018-03-08,-0.001135583090764225
2018-03-09,0.005163167707542327
2018-03-12,-0.016965084337888237
2018-03-13,0.004218550327303117
2018-03-14,-0.001097936472359895
2018-03-15,-0.0010036163147775223
2018-03-16,-0.0017221614136716523
2018-03-19,-0.0030668938667387513
2018-03-20,0.020957511781664717
2018-03-21,0.00037665646588336266
2018-03-22,-0.011436336241728906
2018-03-23,-0.01275890452574735
2018-03-26,0.01417756913069712
2018-03-27,-0.005848489096179965
2018-03-28,-0.013439819848788503
2018-03-29,0.02273720048607375
2018-04-02,-0.0314277809623178
2018-04-03,0.009298653547976432
2018-04-04,0.01362555213503569
2018-04-05,-0.0011480589460529655
2018-04-06,-0.010249039072657284
2018-04-09,0.011758408171492762
2018-04-10,0.017552241777337718
2018-04-11,0.007802235875955743
2018-04-12,0.0010260293936286136
2018-04-13,-0.0020033203363957197
2018-04-16,0.021894342167132708
2018-04-17,0.023298338262756513
2018-04-18,0.007098197937011719
2018-04-19,0.0018174727105153554
2018-04-20,0.0023451273420216356
2018-04-23,0.004281998966715994
2018-04-24,-0.019560426146119525
2018-04-25,-0.009818437173022887
2018-04-26,0.0043013535525529
2018-04-27,0.0003606773001003649
2018-04-30,-0.013385016129039973
2018-05-01,0.005024694467002266
2018-05-02,-0.0038178873755473353
2018-05-03,0.001733757165393257
