Date,EXE
2024-06-17,-0.00599018426686182
2024-06-18,-0.008034920517264177
2024-06-20,-5.953692570503932e-05
2024-06-21,-0.018166738661873127
2024-06-24,0.028633909092022014
2024-06-25,-0.013682507409159328
2024-06-26,-0.010523873910320614
2024-06-27,-0.005076035120736733
2024-06-28,-0.0015792759768854525
2024-07-01,0.0037717616457531022
2024-07-02,0.006302942273752388
2024-07-03,0.007347604823281895
2024-07-05,-0.015783785179128706
2024-07-08,0.0035233703022561347
2024-07-09,-0.0007264039453648286
2024-07-10,0.005815266405744479
2024-07-11,0.005540923323913427
2024-07-12,0.0
2024-07-15,0.0034738950969130933
2024-07-16,-0.01122119489941098
2024-07-17,-0.009416840696737205
2024-07-18,-0.008653351540011123
2024-07-19,-0.004056965804227652
2024-07-22,0.004320475444440142
2024-07-23,-0.017084596386997553
2024-07-24,-0.028885856807511767
2024-07-25,-0.003347880093921951
2024-07-26,0.005038790124452408
2024-07-29,-0.015683300198727212
2024-07-30,-0.0043099023149418825
2024-07-31,0.001180553118939942
2024-08-01,-0.01690021542976361
2024-08-02,-0.03478143491933783
2024-08-05,-0.018362689439242463
2024-08-06,-0.00534456151097229
2024-08-07,0.011170828961778678
2024-08-08,0.012865431703645624
2024-08-09,0.0012424369820951409
2024-08-12,0.011721040276838846
2024-08-13,-0.015265126430086151
2024-08-14,-0.0011072842370921654
2024-08-15,0.020462271477847294
2024-08-16,-0.0017793898564157917
2024-08-19,0.017139787460847433
2024-08-20,-0.013480856077666692
2024-08-21,-0.011068437653449226
2024-08-22,-0.010501718513715064
2024-08-23,0.025555337155171554
2024-08-26,0.006127278380898993
2024-08-27,-0.012315604859327145
2024-08-28,-0.013702307757655574
2024-08-29,0.027924293500400932
2024-08-30,0.0067577374510248145
2024-09-03,-0.030876642390663678
2024-09-04,-0.024518496654902577
2024-09-05,0.022436688179497954
2024-09-06,-0.01611114583715023
2024-09-09,-0.007481692559876074
2024-09-10,0.005831359068977804
2024-09-11,0.023048665682102953
2024-09-12,-0.00013824411314955487
2024-09-13,0.01216480418912913
2024-09-16,-0.0021852000491299206
2024-09-17,0.003832474810120612
2024-09-18,0.015953156224634224
2024-09-19,0.027647197758573494
2024-09-20,0.024683274731081006
2024-09-23,0.022941776253002866
2024-09-24,-0.002118241374329699
2024-09-25,-0.02309899185938269
2024-09-26,0.02632925121276486
2024-09-27,0.028642700876637006
2024-09-30,-0.004237273407657005
2024-10-01,-0.0096049536851458
2024-10-02,0.02185121452524652
2024-10-03,0.023666487315069373
2024-10-04,0.004928964072480557
2024-10-07,-0.002218740139813713
2024-10-08,0.006554320806803515
2024-10-09,0.011976656257243423
2024-10-10,-0.004825798792025715
2024-10-11,0.00900577243485201
2024-10-14,-0.008811029160668116
2024-10-15,-0.00958208043640807
2024-10-16,0.007809671402275731
2024-10-17,0.012838312523536066
2024-10-18,-0.010391510070524634
2024-10-21,-0.010500896064167375
2024-10-22,-0.016093373563750957
2024-10-23,-0.012800694554296999
2024-10-24,0.024132530201297353
2024-10-25,-0.005978888046535791
2024-10-28,0.005543095413976351
2024-10-29,0.005512538884963947
2024-10-30,0.03464365525237523
2024-10-31,-0.044870314441508574
2024-11-01,-0.012511784150360139
2024-11-04,0.026057768469790465
2024-11-05,0.009669150288819761
2024-11-06,0.06565130696144839
2024-11-07,-0.002381862725700845
2024-11-08,0.0037984699673705435
2024-11-11,0.035138946928103376
2024-11-12,-0.0016711153558310876
2024-11-13,0.00585881607394545
2024-11-14,-0.003923966193745576
2024-11-15,-0.0021010587375156486
2024-11-18,0.015054159131765
2024-11-19,-0.007363569851880691
2024-11-20,0.026642995322276875
2024-11-21,0.027579899026824117
2024-11-22,-0.01525203817191878
2024-11-25,-0.005632096652003815
2024-11-26,0.00020228560105661764
2024-11-27,-0.0014157908254851526
2024-11-29,0.002126540982621883
2024-12-02,-0.011317692655370193
2024-12-03,0.0014309849712679235
2024-12-04,-0.005103076637623105
2024-12-05,-0.00769383784016453
2024-12-06,-0.0016541665261282645
2024-12-09,0.0057988960979733495
2024-12-10,-0.0011325413220351077
2024-12-11,0.02659250718041739
2024-12-12,0.0006024864258569185
2024-12-13,-0.011338654001328385
2024-12-16,-0.01847151199255259
2024-12-17,0.00041360724777717017
2024-12-18,-0.023255749063809228
2024-12-19,-0.001904759728235672
2024-12-20,0.005831165328628707
2024-12-23,0.018551681967728273
2024-12-24,0.008693022952495744
2024-12-26,-0.013029674764580168
2024-12-27,0.004261909389285501
2024-12-30,0.033433316035287985
2024-12-31,-0.0029045286373452495
