Date,FOXA
2021-08-31,0.01656251651185303
2021-09-01,-0.011752162689476986
2021-09-02,0.004594717995219488
2021-09-03,-0.007532923617208032
2021-09-07,-0.003795103899164265
2021-09-08,-0.021496609431356117
2021-09-09,0.011123453677812645
2021-09-10,-0.011551049714995543
2021-09-13,0.011129754101922185
2021-09-14,-0.028618817975780475
2021-09-15,0.035694179847966856
2021-09-16,0.021061257373493625
2021-09-17,0.010179335434202352
2021-09-20,-0.015380492219498443
2021-09-21,0.0
2021-09-22,0.02908692679496938
2021-09-23,0.005495998513609379
2021-09-24,0.021863622033293284
2021-09-27,0.02190527564693512
2021-09-28,-0.007228344011088739
2021-09-29,0.01054492041395938
2021-09-30,-0.003478394608224744
2021-10-01,0.01670405944403397
2021-10-04,0.017165252152014254
2021-10-05,0.010125462992905954
2021-10-06,-0.008353304749313839
2021-10-07,0.014440605077986168
2021-10-08,0.002372475409340824
2021-10-11,-0.0035503849109305152
2021-10-12,-0.002375293297457559
2021-10-13,0.008333320621719986
2021-10-14,0.002361366065633197
2021-10-15,-0.01978799186528668
2021-10-18,0.007690465985443318
2021-10-19,0.02623406227215197
2021-10-20,0.004183103288862844
2021-10-21,-0.0138855618716629
2021-10-22,-0.002112214533411705
2021-10-25,-0.016227576313727843
2021-10-26,-0.005737633752322835
2021-10-27,-0.033421484509712496
2021-10-28,0.013930287603155733
2021-10-29,-0.025024419374901297
2021-11-01,0.033215972741900135
2021-11-02,0.013151405829004537
2021-11-03,-0.000480691487313778
2021-11-04,-0.006012592585316612
2021-11-05,0.003629222507379959
2021-11-08,-0.022179254635721013
2021-11-09,-0.0004931156319135654
2021-11-10,0.003700043705969991
2021-11-11,0.011304932445943328
2021-11-12,-0.0012149677487657273
2021-11-15,0.004136071229198679
2021-11-16,-0.020596046254583444
2021-11-17,-0.003216106188465906
2021-11-18,-0.017870531224284503
2021-11-19,-0.014657426373369753
2021-11-22,-0.006411993043712538
2021-11-23,0.010067243813968174
2021-11-24,-0.016100337053287728
2021-11-26,-0.022857088775002032
2021-11-29,-0.01860709574738595
2021-11-30,-0.03277368751840348
2021-12-01,-0.03556412776170337
2021-12-02,0.0258421666448283
2021-12-03,0.020096156450700287
2021-12-06,0.013318491432390944
2021-12-07,-0.00109544204666423
2021-12-08,0.007401437106608899
2021-12-09,-0.005714342371762604
2021-12-10,0.007662911663157912
2021-12-13,-0.01385121170371273
2021-12-14,-0.009088259435053092
2021-12-15,0.0075039563037104795
2021-12-16,0.02096555341116746
2021-12-17,-0.0013510924233554045
2021-12-20,-0.015421970200001023
2021-12-21,0.014014994632513211
2021-12-22,-0.002168104962323447
2021-12-23,0.012493038669923573
2021-12-27,0.0010730028613410436
2021-12-28,0.004555213292261717
2021-12-29,-0.010669496599615913
2021-12-30,0.011863061880389214
2021-12-31,-0.01678641799701175
2022-01-03,0.020054102791397188
2022-01-04,0.00876712777604971
2022-01-05,-0.009481008508072764
2022-01-06,0.02180269944774338
2022-01-07,0.015352502932266976
2022-01-10,0.00025634002878849316
2022-01-11,-0.0020497843161132456
2022-01-12,0.008729271283233642
2022-01-13,0.019852226287414787
2022-01-14,0.02370857639419066
2022-01-18,-0.02730373327736757
2022-01-19,-0.006014968326505721
2022-01-20,-0.037065115726830355
2022-01-21,-0.013092517655150626
2022-01-24,0.037145290933093156
2022-01-25,0.0017906545471828572
2022-01-26,-0.028600590623582223
2022-01-27,0.0055205595211178515
2022-01-28,0.04836593712477377
2022-01-31,0.01271834520617876
2022-02-01,-0.007387330927617675
2022-02-02,0.008930632611227285
2022-02-03,0.005655246003693382
2022-02-04,-0.005134427627087712
2022-02-07,-0.0019659639659214134
2022-02-08,0.005171092209216299
2022-02-09,0.07422827996892023
2022-02-10,0.0034206559404539316
2022-02-11,-0.013636252777429969
2022-02-14,-0.016820416187021126
2022-02-15,0.011249086348972037
2022-02-16,-0.003244435750465624
2022-02-17,-0.0023250373114770406
2022-02-18,-0.012351396589084018
2022-02-22,-0.013213817048511989
2022-02-23,-0.020325173671518426
2022-02-24,-0.0024408067230766717
2022-02-25,0.022021107508859883
2022-02-28,0.0014364929211623245
2022-03-01,-0.007934799329277209
2022-03-02,0.04435296532171895
2022-03-03,0.0016245339270093417
2022-03-04,-0.010889775338887242
2022-03-07,-0.025532831996899374
2022-03-08,0.0057692719945121596
2022-03-09,-0.023183641824356727
2022-03-10,-0.02642514861741263
2022-03-11,-0.011560742223183595
2022-03-14,-0.0147470839571332
2022-03-15,0.02658064842246466
2022-03-16,0.0223730962396822
2022-03-17,-0.009589299766738058
2022-03-18,0.014647357330938249
2022-03-21,-0.000489392486052509
2022-03-22,0.006120011519608948
2022-03-23,-0.013138683444598231
2022-03-24,0.008629138637973544
2022-03-25,0.007577680297739198
2022-03-28,-0.017467373750241877
2022-03-29,0.007407559591701585
2022-03-30,-0.01617648823838158
2022-03-31,-0.01718980955676641
2022-04-01,-0.0022815364282894324
2022-04-04,0.00482728778544983
2022-04-05,-0.022503205835098017
2022-04-06,0.0025867403477635165
2022-04-07,-0.008771855942749873
2022-04-08,0.014315476205896127
2022-04-11,-0.006415253748131122
2022-04-12,0.0030991957534580727
2022-04-13,0.006951594682638396
2022-04-14,0.00025570787411277607
2022-04-18,-0.003323149019022753
2022-04-19,0.00487299419374021
2022-04-20,0.009698929774667908
2022-04-21,-0.015925239882448428
2022-04-22,-0.01849466231875918
2022-04-25,-0.005757765418961558
2022-04-26,-0.036588647744914105
2022-04-27,-0.009289648930198013
2022-04-28,0.007722137441793286
2022-04-29,-0.01915708060852639
2022-05-02,0.02036846839701556
2022-05-03,-0.0090239077872043
2022-05-04,0.022075029724308415
2022-05-05,-0.013498945158110232
2022-05-06,-0.05309248365660568
2022-05-09,-0.04017331499533827
2022-05-10,-0.023788203887210813
2022-05-11,0.024367871789640283
2022-05-12,0.00722661022919735
2022-05-13,0.010463314664017842
2022-05-16,-0.003254324090820493
2022-05-17,0.031166681989519107
2022-05-18,-0.03598180986398425
2022-05-19,-0.004777481021613128
2022-05-20,0.0039002587292067403
2022-05-23,0.02181727408292633
2022-05-24,-0.049722184604682584
2022-05-25,0.024930559027400045
2022-05-26,0.03723729184484115
2022-05-27,0.02663578693352986
2022-05-31,0.001410031059080552
2022-06-01,-0.01830459372237425
2022-06-02,-0.012621930913315205
2022-06-03,-0.008425375575374816
2022-06-06,-0.001464861349671831
2022-06-07,0.015258168933282024
2022-06-08,-0.015606818227058894
2022-06-09,-0.017028853881899786
2022-06-10,-0.03255688348900143
2022-06-13,-0.026860030072141883
2022-06-14,0.016180192546848993
2022-06-15,0.024976556317756193
2022-06-16,-0.01675298932932201
2022-06-17,-0.006505561479301147
2022-06-21,0.015279145650462844
2022-06-22,-0.015356354506851022
2022-06-23,0.0003119381085983086
2022-06-24,0.022762642883340956
2022-06-27,0.007317186999222569
2022-06-28,-0.009987964870145194
2022-06-29,-0.0021400540825247116
2022-06-30,-0.014705806120083542
2022-07-01,0.028295872318859105
2022-07-05,0.0030239309308339735
2022-07-06,-0.00030137941393770795
2022-07-07,0.01025341091520482
2022-07-08,-0.007761288677203493
2022-07-11,-0.010228613889063931
2022-07-12,0.009726372230452585
2022-07-13,-0.01143889504748774
2022-07-14,-0.010048733143156241
2022-07-15,0.03598900355392076
