Date,KR
2017-09-20,-0.015616987359476586
2017-09-21,-0.027885188876205613
2017-09-22,-0.0034615222020243364
2017-09-25,-0.010421865868545543
2017-09-26,0.012537525316297815
2017-09-27,0.001980951226485228
2017-09-28,0.0014831096956322565
2017-09-29,-0.009871423235661259
2017-10-02,-0.004985368418030878
2017-10-03,0.03006016518434418
2017-10-04,-0.0014590859115605204
2017-10-05,0.008280929012922877
2017-10-06,-0.0033820136684556967
2017-10-09,-0.01648092352837527
2017-10-10,0.01182857092175782
2017-10-11,0.01217732760811141
2017-10-12,0.010586969518945555
2017-10-13,0.014285896384913066
2017-10-16,-0.04037548878237451
2017-10-17,0.0019569422090159883
2017-10-18,0.009277375231577345
2017-10-19,0.01064330855843898
2017-10-20,0.006222896641552511
2017-10-23,0.01569956622435842
2017-10-24,0.0056204896216123235
2017-10-25,-0.015836327288008767
2017-10-26,-0.014670680707363437
2017-10-27,-0.012007601057700046
2017-10-30,0.0034028413183695427
2017-10-31,0.0029072967306316144
2017-11-01,0.009661809500109309
2017-11-02,0.013396985508743908
2017-11-03,0.015108448294228527
2017-11-06,-0.007907010029872819
2017-11-07,-0.0009377497423086467
2017-11-08,0.025340369468897173
2017-11-09,0.004576956816847888
2017-11-10,0.005922278965994732
2017-11-13,0.002717588415605654
2017-11-14,0.00022707961492574036
2017-11-15,-0.018619653133627234
2017-11-16,0.031004125223378365
2017-11-17,0.050718539158614684
2017-11-20,-0.008971019968022298
2017-11-21,-0.01810310559736783
2017-11-22,0.01580342436330162
2017-11-24,-0.0069148155161515845
2017-11-27,0.008703411896703761
2017-11-28,0.01639348217018588
2017-11-29,0.03480459158577642
2017-11-30,0.060705562991544726
2017-12-01,-0.007347229328024896
2017-12-04,0.0471366465207228
2017-12-05,-0.024553602819116782
2017-12-06,0.007246438010388934
2017-12-07,0.004543900801337708
2017-12-08,0.005653867785996525
2017-12-11,-0.0037481659699427627
2017-12-12,-0.009405668933076372
2017-12-13,0.013672611850548355
2017-12-14,-0.02959898548795903
2017-12-15,0.021235489558562026
2017-12-18,0.020794174174189495
2017-12-19,-0.00185178849233536
2017-12-20,0.013728723810409127
2017-12-21,0.008418799496614282
2017-12-22,0.025408298064102164
2017-12-26,-0.01592929715128566
2017-12-27,-0.003237188028213489
2017-12-28,-0.0021652419260708156
2017-12-29,-0.007233350294419072
2018-01-02,0.030965480230380704
2018-01-03,-0.015901071660969768
2018-01-04,-0.031238743414709336
2018-01-05,0.012601713301757744
2018-01-08,0.02379210638071938
2018-01-09,-0.007150595952303385
2018-01-10,0.007922417512103541
2018-01-11,0.003215532497152118
2018-01-12,0.002136631460267324
2018-01-16,0.0039089252295738675
2018-01-17,0.014867291222959933
2018-01-18,0.013603278917460937
2018-01-19,0.022711502541524098
2018-01-22,-0.003027980198802238
2018-01-23,-0.010800083521793291
2018-01-24,0.005800008012958102
2018-01-25,0.026458490155030656
2018-01-26,0.020489346412098763
2018-01-29,0.014896328208004794
2018-01-30,-0.016273249564031644
2018-01-31,-0.015244866842028304
2018-02-01,-0.004940617185199447
2018-02-02,-0.028798451193653096
2018-02-05,-0.02965224174969827
2018-02-06,0.021074724197773564
2018-02-07,-0.0058478924711673486
2018-02-08,-0.0460209860705586
2018-02-09,0.0032645992629156684
2018-02-12,-0.016630545068328284
2018-02-13,0.03382359495696119
2018-02-14,0.014466793660328658
2018-02-15,0.01373248351508427
2018-02-16,-0.003473494148862444
2018-02-20,-0.04182644021279336
2018-02-21,-0.0029100101790412447
2018-02-22,-0.006931972816748622
2018-02-23,0.007347433564435901
2018-02-26,0.015682009157888643
2018-02-27,-0.020825580783580655
2018-02-28,-0.005500490765283583
2018-03-01,0.012536600425985478
2018-03-02,-0.0040058383809075115
2018-03-05,0.023400308562792516
2018-03-06,0.0007145864420468051
2018-03-07,-0.06354880434773968
2018-03-08,-0.1239040160989654
2018-03-09,0.047868054554903505
2018-03-12,-0.0037375940259160023
2018-03-13,0.0008336408859594968
2018-03-14,-0.02374013478690118
2018-03-15,0.008105842982399913
2018-03-16,0.0025390239585931784
2018-03-19,-0.022372136826419475
2018-03-20,0.010794293925433296
2018-03-21,0.0017089706500508228
2018-03-22,-0.0025589876178538917
2018-03-23,-0.004702593228589458
2018-03-26,0.025343530522697444
2018-03-27,-0.016757382804063914
2018-03-28,0.0063912592636587995
2018-03-29,0.013547851908948694
2018-04-02,-0.0275689969055245
2018-04-03,0.013316136082240693
2018-04-04,0.020771511392354336
2018-04-05,-0.011212689601957426
2018-04-06,-0.001679886191965907
2018-04-09,-0.009676208441688039
2018-04-10,-0.0033983086593963874
2018-04-11,0.0008521893758808297
2018-04-12,0.005110963900041732
2018-04-13,0.00550863618204267
2018-04-16,0.018541792509656263
2018-04-17,0.002482481895939914
2018-04-18,0.014444993209265178
2018-04-19,-0.01627379083758207
2018-04-20,-0.0024813637554571555
2018-04-23,0.027777980374277034
2018-04-24,0.023799816051785827
2018-04-25,0.009850552299851323
2018-04-26,0.0
2018-04-27,-0.004291770169916664
2018-04-30,-0.012931330105845351
2018-05-01,-0.017070291667097615
2018-05-02,-0.008481242211535456
2018-05-03,-0.027698700328036008
2018-05-04,0.011311522589787515
