Date,RMD
2015-11-24,0.010949569603399434
2015-11-25,0.0076152153054491745
2015-11-27,0.00806201806253104
2015-11-30,-0.007497646441988248
2015-12-01,0.006043342583928135
2015-12-02,-0.0006675280944211659
2015-12-03,-0.026214554899201103
2015-12-04,-0.008916402663214695
2015-12-07,-0.021972233159387455
2015-12-08,-0.0019458837545308638
2015-12-09,-0.02410511176268637
2015-12-10,0.011260676351322774
2015-12-11,-0.006645400770378451
2015-12-14,0.0063282144066518775
2015-12-15,0.0008981921944013482
2015-12-16,0.007539132770055135
2015-12-17,-0.01674655332972308
2015-12-18,-0.021561755953648065
2015-12-21,-0.020185383690409342
2015-12-22,0.01190678917590171
2015-12-23,0.010833087765150795
2015-12-24,-0.003695712391052597
2015-12-28,0.0037094213454826885
2015-12-29,0.007021593042521701
2015-12-30,-0.0023854593822059122
2015-12-31,-0.012506953043667113
2016-01-04,-0.027565648296623113
2016-01-05,0.004405341135520269
2016-01-06,-0.01983211950710906
2016-01-07,0.008949110944489469
2016-01-08,0.005013378455414497
2016-01-11,0.0038376111301050564
2016-01-12,0.015481609377953731
2016-01-13,-0.0001883213125046801
2016-01-14,0.01976668529860026
2016-01-15,-0.01624511637803827
2016-01-19,0.00694287892134815
2016-01-20,0.0018638168500986207
2016-01-21,0.005208342852956127
2016-01-22,0.06532209119677712
2016-01-25,0.018933292785579425
2016-01-26,0.00613731194927758
2016-01-27,-0.024568014486995304
2016-01-28,-0.022928701034450105
2016-01-29,0.00800000364561737
2016-02-01,0.00934747034808936
2016-02-02,-0.0031450705306197424
2016-02-03,0.009289897753837373
2016-02-04,0.004167962624189281
2016-02-05,-0.006917919137330086
2016-02-08,-0.00661790506144333
2016-02-09,0.00775461226601637
2016-02-10,0.009793723407544475
2016-02-11,-0.010737913306215652
2016-02-12,0.013305433260235144
2016-02-16,0.019868849892813012
2016-02-17,0.003726853938311292
2016-02-18,-0.0008440661639423919
2016-02-19,-0.005067454916693248
2016-02-22,0.006112047640940421
2016-02-23,-0.02143084525694816
2016-02-24,-0.0034488174054143617
2016-02-25,-0.006748913077529339
2016-02-26,0.005923499806873789
2016-02-29,-0.014374700350739622
2016-03-01,0.007380102458194759
2016-03-02,-0.00139552712282498
2016-03-03,0.0031439899752194744
2016-03-04,0.0073132066541603535
2016-03-07,0.004321437491735525
2016-03-08,-0.002581515637066656
2016-03-09,0.0006903716764863344
2016-03-10,0.013967853395690177
2016-03-11,0.026530581565126665
2016-03-14,-0.021040500162392672
2016-03-15,-0.0052462590216150184
2016-03-16,-0.02517858229925185
2016-03-17,-0.022687597037553853
2016-03-18,0.006071434615380733
2016-03-21,-0.002662460476450468
2016-03-22,0.0032034514625598476
2016-03-23,-0.0003547857055888892
2016-03-24,-0.015616563920028304
2016-03-28,0.009013934345031949
2016-03-29,0.005181308989125721
2016-03-30,0.011198052221016885
2016-03-31,0.016347185581399026
2016-04-01,0.020235282046442427
2016-04-04,-0.003560083294580907
2016-04-05,-0.010207326237517744
2016-04-06,0.02303178260508787
2016-04-07,-0.008736597383026345
2016-04-08,-0.007118672733084863
2016-04-11,0.002390169856074653
2016-04-12,0.011750250030342357
2016-04-13,0.013129198951621124
2016-04-14,-0.01212803131942719
2016-04-15,0.004877192857066337
2016-04-18,0.0025103684725884534
2016-04-19,-0.003839450970643199
2016-04-20,0.005865093658390164
2016-04-21,0.0069979093999681385
2016-04-22,0.0046326651479453584
2016-04-25,0.007246462522896069
2016-04-26,-0.0034334217606897255
2016-04-27,-0.07054968804346262
2016-04-28,-0.0026478154847093816
2016-04-29,-0.012389753152666105
2016-05-02,0.005914220610367726
2016-05-03,-0.00872986958080757
2016-05-04,0.0070093959405521655
2016-05-05,0.006782061142233786
2016-05-06,0.001241095493913269
2016-05-09,0.006373854600420392
2016-05-10,0.01249104575489346
2016-05-11,0.0
2016-05-12,0.004517941504686762
2016-05-13,-0.006400484004119633
2016-05-16,0.011316632735585586
2016-05-17,-0.009690630239928333
2016-05-18,-0.005766285197676413
2016-05-19,-0.0010543474109641071
2016-05-20,0.013722916920180461
2016-05-23,-0.0034710879876450607
2016-05-24,0.012364852611566501
2016-05-25,-0.0070531317695667894
2016-05-26,0.008662358108592061
2016-05-27,0.0037789432567405523
2016-05-31,0.010609340206991114
2016-06-01,0.0018624184122648657
2016-06-02,0.006422212644532355
2016-06-03,-0.0001678337168281585
2016-06-06,0.005374420773519573
2016-06-07,0.00033407035987931266
2016-06-08,0.005845126150286761
2016-06-09,0.004482735795503734
2016-06-10,-0.011570241465574616
2016-06-13,-0.0096988921914678
2016-06-14,0.006078823380581966
2016-06-15,-0.010070346817987241
2016-06-16,-0.0040694458740975215
2016-06-17,-0.0064689392956285285
2016-06-20,0.025530974980329857
2016-06-21,0.03224727941416439
2016-06-22,0.008902793565845446
2016-06-23,0.028076316475619034
2016-06-24,-0.05555547125191107
2016-06-27,-0.02148048820783799
2016-06-28,0.018912331241759617
2016-06-29,0.028007822465267784
2016-06-30,0.01934588021328576
2016-07-01,0.004744245427677818
2016-07-05,0.001102100739367673
2016-07-06,0.004874124179253592
2016-07-07,-0.008762330202853885
2016-07-08,0.018310973757396543
2016-07-11,-0.003565343228020379
2016-07-12,-0.0040450779349358035
2016-07-13,0.006404557192909666
2016-07-14,0.01039880411849703
2016-07-15,-0.004608097707569425
2016-07-18,0.016666432876812465
2016-07-19,-0.005616391201367921
2016-07-20,0.00946422627147725
2016-07-21,-0.003629200980581726
2016-07-22,0.0006074443014576492
2016-07-25,-0.006370798300804115
2016-07-26,0.0067165164491505
2016-07-27,-0.012433490805497938
2016-07-28,0.008751716221664596
2016-07-29,0.04840184017674609
2016-08-01,0.014082448681715487
2016-08-02,-0.006728513271905601
2016-08-03,-0.00835972757136716
2016-08-04,0.004360400450407198
2016-08-05,0.010853674757715703
2016-08-08,0.010307700287907506
2016-08-09,0.0014173916028519251
2016-08-10,-0.007075252153857847
2016-08-11,0.004845420535037004
2016-08-12,-0.0012765517058603848
2016-08-15,0.0025560665620745215
2016-08-16,-0.016792415510197056
2016-08-17,-0.008829005622278618
2016-08-18,0.01591708067950326
2016-08-19,0.007186917498367862
2016-08-22,-0.004139087065920477
2016-08-23,-0.03525302703271194
2016-08-24,0.010100768909094171
2016-08-25,0.006470897576434931
2016-08-26,0.00862043258457601
2016-08-29,-0.01636998423528191
2016-08-30,-0.01001455520000416
2016-08-31,-0.00788432813093043
2016-09-01,0.00644770487639823
2016-09-02,-0.0008940807976698384
2016-09-06,0.00611400497697101
2016-09-07,0.0019267623251697508
2016-09-08,-0.007988221999204903
2016-09-09,-0.02400854808602726
2016-09-12,0.002902866051408992
2016-09-13,-0.014015359185329257
2016-09-14,0.002317731939967649
2016-09-15,0.001387151039951462
2016-09-16,-0.007696885559144273
2016-09-19,-0.011324925326414381
2016-09-20,-0.004393703050065367
2016-09-21,0.0055164655677020225
2016-09-22,0.002821226115396369
2016-09-23,-0.011409954850174597
2016-09-26,0.005375633358386311
2016-09-27,0.014310409621438147
2016-09-28,0.003720615559661411
2016-09-29,-0.008186550044722463
2016-09-30,0.00903288043976902
2016-10-03,-0.007099614256305453
2016-10-04,-0.0032644443239387977
2016-10-05,-0.0032751358224847316
2016-10-06,0.0092317886838309
2016-10-07,-0.008837252998465495
2016-10-10,0.01923970589474311
2016-10-11,-0.016574509994748965
2016-10-12,-0.0003121874595729546
2016-10-13,-0.00327807234132782
2016-10-14,0.01252931698179438
2016-10-17,-0.007270030204735489
2016-10-18,0.012620877599170077
2016-10-19,-0.007231737465572263
2016-10-20,-0.014569354670188273
2016-10-21,0.002202233234197326
2016-10-24,0.0006271759147542522
2016-10-25,0.00580320234076348
2016-10-26,-0.05582408661364058
2016-10-27,-0.01189096927512423
2016-10-28,0.008691344117837785
2016-10-31,-0.009610554673430416
2016-11-01,-0.026601900886079943
2016-11-02,-0.010828406787845135
2016-11-03,-0.0036489572130811165
2016-11-04,0.0013951663587823404
2016-11-07,0.009404160818822893
2016-11-08,-0.0006942233099016537
2016-11-09,0.01337057610143022
2016-11-10,0.01644957914812717
2016-11-11,0.008934459120277127
2016-11-14,-0.021553806953011456
2016-11-15,-0.0006830553752850133
2016-11-16,-0.01298713741235491
2016-11-17,0.01783286805816031
2016-11-18,-0.0044227734114340445
2016-11-21,-0.00017092284324105034
2016-11-22,-0.007689625411927636
2016-11-23,0.002755276076285229
2016-11-25,0.013738670655246477
2016-11-28,0.026766075979980153
2016-11-29,0.02474849322361372
2016-11-30,-0.010143491186842546
2016-12-01,-0.03122972362126064
2016-12-02,-0.0006712358002542995
2016-12-05,0.00688832068704226
2016-12-06,-0.0025030418814787625
2016-12-07,0.009367825906805294
2016-12-08,0.017069607082215388
2016-12-09,0.014013470570709563
2016-12-12,0.008677695591220447
2016-12-13,-0.0020711715937535846
2016-12-14,-0.006864575098698755
2016-12-15,0.001607514513264574
2016-12-16,0.0035305739999662578
2016-12-19,-0.0036784095898673153
2016-12-20,-0.00433370466133165
2016-12-21,-0.006609591607520504
2016-12-22,0.0
2016-12-23,0.006653568981218827
2016-12-27,-0.0027406577942948873
2016-12-28,-0.0029096409639137732
2016-12-29,0.012321573254072904
2016-12-30,-0.006246220665934721
2017-01-03,-0.0016113229557553899
2017-01-04,0.006457044820687319
2017-01-05,-0.007698688973475476
2017-01-06,0.004364025943268901
2017-01-09,0.018023891758208732
2017-01-10,0.015649654003955682
2017-01-11,-0.002178972859805506
2017-01-12,0.002339711947195733
2017-01-13,0.01665118204555749
2017-01-17,-0.01760319692952128
2017-01-18,-0.01386721772805044
2017-01-19,-0.006162068143707566
2017-01-20,0.011923804671059912
2017-01-23,-0.0007857375842877934
2017-01-24,0.09622680299108488
2017-01-25,0.0018641676350179548
2017-01-26,-0.020901430575196334
2017-01-27,-0.003655723071972261
2017-01-30,-0.006457493428540739
2017-01-31,-0.0023634132431238353
2017-02-01,-0.008735565990472982
2017-02-02,0.0007470083418952278
2017-02-03,0.018059449152703744
2017-02-06,0.007037411467252452
2017-02-07,0.008338172313415715
2017-02-08,0.006238343014326242
2017-02-09,0.0063435092029962
2017-02-10,0.006160468307028211
2017-02-13,0.008970885768839754
2017-02-14,0.0029630813601591033
2017-02-15,0.008864857213365607
2017-02-16,0.0030682122019045632
2017-02-17,0.004866378955973749
2017-02-21,-0.000830028430461538
2017-02-22,0.0023539891818680214
2017-02-23,-0.010499786911486786
2017-02-24,0.00474699440742099
2017-02-27,0.000833951332239069
2017-02-28,0.00013841353802357403
2017-03-01,0.01277309622456202
2017-03-02,-0.006443049465779116
2017-03-03,-0.0013798320693011457
2017-03-06,-0.007736999989874871
2017-03-07,-0.004177073694512257
2017-03-08,-0.011045816833968769
2017-03-09,0.0007068093896500649
2017-03-10,0.009324988448775606
2017-03-13,0.0033593861199230357
2017-03-14,-0.009486624583152858
2017-03-15,0.006901398835824413
2017-03-16,-0.0029375529160253766
2017-03-17,0.005050858503407918
2017-03-20,-0.004606521226127258
2017-03-21,-0.008273750596041518
2017-03-22,0.008059801007949119
2017-03-23,0.0002807131492441606
2017-03-24,0.003646144699192666
2017-03-27,0.0015367762769311621
2017-03-28,0.0039061615018454177
2017-03-29,0.007226305181284198
2017-03-30,-0.013245192907049619
2017-03-31,0.00629241622891219
2017-04-03,-0.008198106085677392
2017-04-04,-0.011627963955353482
2017-04-05,-0.01828481506720847
2017-04-06,-0.003032314892287169
2017-04-07,-0.00028951807090871196
2017-04-10,-0.0007243968773180676
2017-04-11,0.006523332238716595
2017-04-12,-0.014690549379767326
2017-04-13,-0.004239506459143838
2017-04-17,0.01658888867698205
2017-04-18,-0.008664903508965982
2017-04-19,0.00655554089050403
2017-04-20,0.007525154200941797
2017-04-21,0.003159640999039315
2017-04-24,0.012886788327691523
2017-04-25,0.002827426781454312
2017-04-26,0.011418223303135244
2017-04-27,0.01533072015954362
2017-04-28,-0.06671241223367164
2017-05-01,0.013678756920940005
2017-05-02,0.01262301442635394
2017-05-03,-0.012036315983037227
2017-05-04,0.0007254188279159912
2017-05-05,0.005652077199774341
2017-05-08,-0.012105220109885906
2017-05-09,-0.01114073033784646
2017-05-10,0.010969670652497543
2017-05-11,-0.003958785081408345
2017-05-12,0.006330083792308594
2017-05-15,0.0077530662522904414
2017-05-16,-0.005951635129673449
2017-05-17,-0.011974114751978404
2017-05-18,-0.0023648416905935887
2017-05-19,0.013333244929617072
2017-05-22,0.016228129589971996
2017-05-23,0.0012945664871522045
2017-05-24,0.004741579228455972
2017-05-25,0.0017158797931273728
2017-05-26,0.0002856084121733993
2017-05-30,-0.0009991074624231544
2017-05-31,0.015714355230740162
2017-06-01,0.01125177530160304
2017-06-02,0.0008344330967127167
2017-06-05,0.01097852138589972
2017-06-06,-0.002749400996501228
2017-06-07,0.010613474547789492
2017-06-08,-0.0006819502805909261
2017-06-09,0.0028664172205379312
2017-06-12,-0.00598838663775314
2017-06-13,0.029025175705480022
2017-06-14,0.0025279265587989652
2017-06-15,0.010882546590696318
2017-06-16,0.012209699472132352
2017-06-19,0.02347611078671563
2017-06-20,-0.005576416089242864
2017-06-21,-0.001019320189161954
2017-06-22,-0.00969516697496331
2017-06-23,0.010434492404654216
2017-06-26,-0.009561454113599765
2017-06-27,-0.008624417882462931
2017-06-28,0.0019477848184694668
2017-06-29,-0.0010369208252150042
2017-06-30,0.010118080104137395
2017-07-03,-0.0010270676494870123
2017-07-05,-0.009126967511613793
2017-07-06,-0.013492911299717858
2017-07-07,0.010258122289609206
2017-07-10,0.0
2017-07-11,-0.005076819024461443
2017-07-12,0.008766055197086509
2017-07-13,0.00025938494058119765
2017-07-14,0.006094663955777735
2017-07-17,0.00038667360400412853
2017-07-18,-0.0012885561839004467
2017-07-19,0.006965769753694229
2017-07-20,-0.00038413323753716533
2017-07-21,-0.013200334063056207
2017-07-24,0.0024675191600036506
2017-07-25,0.006348328305399109
2017-07-26,-0.00025766159142681655
2017-07-27,-0.0025751455869710282
2017-07-28,-0.0009041094072957945
2017-07-31,-0.003488522519952353
2017-08-01,0.004668255529253651
2017-08-02,-0.06414577625722195
2017-08-03,0.012963494031800193
2017-08-04,0.022328338807790615
2017-08-07,-0.0005326562660729062
2017-08-08,-0.008660884645294464
2017-08-09,-0.003763618973737115
2017-08-10,-0.02023769536045883
2017-08-11,-0.000826046178697637
2017-08-14,0.014608821672318362
2017-08-15,-0.011327852530777172
2017-08-16,0.00358916725307612
2017-08-17,0.0012379477093882318
2017-08-18,0.003846706491285934
2017-08-21,0.005063532339847354
2017-08-22,0.015114066455258923
2017-08-23,-0.008584805016827679
2017-08-24,-0.00013514913053691568
2017-08-25,0.004059486602745466
2017-08-28,0.018059433518337942
2017-08-29,-0.007810364762859345
2017-08-30,0.008405602164691883
2017-08-31,0.02646193027410315
2017-09-01,0.0001291810263162052
2017-09-05,-0.012759735934933514
2017-09-06,0.013838118276935818
2017-09-07,0.014937062830107983
2017-09-08,0.012940811060328405
2017-09-11,0.019288598246357758
2017-09-12,-0.006143968350611484
2017-09-13,-0.015702440736722556
2017-09-14,0.011807787215101673
2017-09-15,-0.016387221307719302
2017-09-18,0.003786289569479573
2017-09-19,-0.0010061383671020607
2017-09-20,0.0018884743266120996
2017-09-21,-0.028643657236082976
2017-09-22,0.0007761990654033823
2017-09-25,-0.00232636475659731
2017-09-26,-0.011657664603557327
2017-09-27,-0.0018353061135357729
2017-09-28,-0.0006562152377315167
2017-09-29,0.011167861251830447
2017-10-02,0.005847330829646502
2017-10-03,-0.011368386551142251
2017-10-04,0.009670076018739593
2017-10-05,0.00038770997799164597
2017-10-06,-0.000646857655782318
2017-10-09,-0.014368638083361529
2017-10-10,0.0009193107141298729
2017-10-11,0.004461261467976874
2017-10-12,0.013586179415968846
2017-10-13,0.0005152753576442848
2017-10-16,0.00128810935764756
2017-10-17,0.008877189173426503
2017-10-18,0.005738044434739464
2017-10-19,-0.0010142442860386902
2017-10-20,0.002665382202302835
2017-10-23,0.010379886904400726
2017-10-24,-0.009646919621059236
2017-10-25,-0.008222674057887458
2017-10-26,0.0026787464337827416
2017-10-27,0.07390884632980343
2017-10-30,-0.016938924743117756
2017-10-31,0.014339019020228827
2017-11-01,0.01888794506757452
2017-11-02,-0.03392779159785342
2017-11-03,0.003137714925259827
2017-11-06,0.0014436769025687468
2017-11-07,-0.009009973150924111
2017-11-08,0.0006088592064332765
2017-11-09,0.006448241633479901
2017-11-10,0.004110101143995015
2017-11-13,0.011317376928507317
2017-11-14,0.002619014839747802
2017-11-15,0.0003561567179279912
2017-11-16,0.008664824449077235
2017-11-17,-0.004118516070012457
2017-11-20,0.0009448910905291985
2017-11-21,0.011215322261382
2017-11-22,-0.004553256474417733
2017-11-24,-0.0018765618751054314
2017-11-27,-0.005052078357348333
2017-11-28,0.006022937716581467
2017-11-29,0.0007039133668820252
2017-11-30,0.0017596535263018076
2017-12-01,-0.013466114230426651
2017-12-04,-0.008070823826122453
2017-12-05,0.009333274888159826
2017-12-06,0.009839779811410931
2017-12-07,0.006926470625103542
2017-12-08,0.006995461965652927
2017-12-11,0.0008106942795318428
2017-12-12,-0.006941713305986252
2017-12-13,-0.009669082254799455
2017-12-14,-0.012704232444652241
2017-12-15,0.016204072493659627
2017-12-18,0.004807309421527073
2017-12-19,0.004900563124376589
2017-12-20,-0.006386310661463113
2017-12-21,-0.006894901441485857
2017-12-22,0.001529510860976968
2017-12-26,0.005639594413193283
2017-12-27,0.0019867170266438805
2017-12-28,0.005830245947578749
2017-12-29,-0.018200986299366395
2018-01-02,0.009918305800641125
2018-01-03,0.010405914299885577
2018-01-04,0.0013887402552004158
2018-01-05,0.013288722177583256
2018-01-08,0.005701738405470946
2018-01-09,-0.0021546451252446586
2018-01-10,-0.010227240060137421
2018-01-11,-0.0006887605666847652
2018-01-12,0.008502109792236645
2018-01-16,0.0009113577349522117
2018-01-17,0.009902131336454012
2018-01-18,0.0006762926831074267
2018-01-19,-0.0012392786486173923
2018-01-22,-0.013193109444875173
2018-01-23,0.14672580423688486
2018-01-24,-0.001295408669637288
2018-01-25,0.013969091305898296
2018-01-26,0.011612147015422902
2018-01-29,0.0001943902629413241
2018-01-30,-0.02091034607043729
2018-01-31,0.001192080168880283
2018-02-01,-0.011310910946378594
2018-02-02,-0.026893880480232668
2018-02-05,-0.03753750345368034
2018-02-06,0.01842926413629975
2018-02-07,-0.02228078643803466
2018-02-08,-0.035964915536847
2018-02-09,0.02005370880848667
2018-02-12,0.007468511064806949
2018-02-13,-0.002289744829986895
2018-02-14,0.021307097474856374
2018-02-15,0.007702823674125003
2018-02-16,-0.004034349485037447
2018-02-20,-0.010446694363314135
2018-02-21,0.0039856438190388754
2018-02-22,0.0062231011073057285
2018-02-23,0.01748796449719725
2018-02-26,0.010270430015404175
2018-02-27,-0.009336155237795185
2018-02-28,-0.002408261970917147
2018-03-01,-0.013750310617372086
2018-03-02,0.010217161493927929
2018-03-05,0.005478488138319193
2018-03-06,0.007753121753866887
2018-03-07,0.004886781535017315
2018-03-08,0.0099327944186558
2018-03-09,0.02120674988256721
2018-03-12,-0.0014045592968419118
2018-03-13,-0.006530040934118686
2018-03-14,-0.0030337196269106803
2018-03-15,-0.004868422931107008
2018-03-16,0.0008154846157246709
2018-03-19,-0.004481302432117751
2018-03-20,0.004398923215659156
2018-03-21,0.0015278708276940112
2018-03-22,-0.018814133369529307
2018-03-23,-0.010468786219780646
2018-03-26,0.02932883295473032
2018-03-27,-0.010074078539956899
2018-03-28,-0.01058811396323145
2018-03-29,0.023064735741987086
2018-04-02,-0.027114777639825838
2018-04-03,0.011691050997860053
2018-04-04,-0.011142990039741618
2018-04-05,-0.006573544582495261
2018-04-06,-0.016699977636068897
2018-04-09,0.011001874480191187
2018-04-10,0.021236218236798887
2018-04-11,-0.002276244882533862
2018-04-12,0.021360341875439337
2018-04-13,0.0035535890011044735
2018-04-16,0.008598946705189903
2018-04-17,0.010230565278867898
2018-04-18,0.004467939293808509
2018-04-19,-0.007907465481831633
2018-04-20,-0.01564217488495656
2018-04-23,-0.008704594496927065
2018-04-24,-0.014090338118317058
2018-04-25,-0.0011390047691587357
2018-04-26,0.007775954102780869
2018-04-27,-0.02890936467759475
2018-04-30,0.0026483796577254637
2018-05-01,0.005071962762603688
2018-05-02,0.007359207474729068
2018-05-03,0.012105883265233874
2018-05-04,0.007630430930462229
