Date,LLY
2016-08-24,-0.014201550525495432
2016-08-25,-0.00548178587685344
2016-08-26,0.002948163824781247
2016-08-29,0.004601070914746153
2016-08-30,-0.010559589947685466
2016-08-31,-0.0002569702468495638
2016-09-01,-0.006688063980760606
2016-09-02,-0.0049205812279070615
2016-09-06,0.02160089891603545
2016-09-07,0.0010184176057563832
2016-09-08,0.016541735942338542
2016-09-09,-0.02065347144246077
2016-09-12,0.010736510558311263
2016-09-13,-0.0075871055563150325
2016-09-14,-0.0024216672428784003
2016-09-15,0.006770189830635598
2016-09-16,-0.00025388367952206004
2016-09-19,0.004568709141796745
2016-09-20,0.009095414909994215
2016-09-21,0.012393499420947807
2016-09-22,0.005193562371811344
2016-09-23,-0.0015990130586247542
2016-09-26,-0.02020754079419229
2016-09-27,0.01710300272096754
2016-09-28,-0.0021019534374163706
2016-09-29,-0.01201822029936539
2016-09-30,0.006520601234625056
2016-10-03,0.009220533576709933
2016-10-04,0.0013580148212999354
2016-10-05,0.00789032296203751
2016-10-06,-0.003425032583801335
2016-10-07,0.007610158518636556
2016-10-10,0.011816509166017175
2016-10-11,-0.015049309986112314
2016-10-12,-0.015890872123961564
2016-10-13,-0.0063342930114329565
2016-10-14,-0.009125536673495138
2016-10-17,-0.009334907509698454
2016-10-18,0.003056391441608186
2016-10-19,-0.0026662356963587097
2016-10-20,0.0022917279218630515
2016-10-21,-0.006223435630382412
2016-10-24,-0.008689952174963933
2016-10-25,0.0023206338656072134
2016-10-26,-0.012733252759641323
2016-10-27,-0.0078164203258968
2016-10-28,-0.021402585901379223
2016-10-31,-0.009257643631909174
2016-11-01,-0.011646863853148615
2016-11-02,-0.0045221775256668595
2016-11-03,-0.007432463327658567
2016-11-04,0.005269832475638614
2016-11-07,0.019174480856151144
2016-11-08,0.001894940658122124
2016-11-09,0.059038294444490935
2016-11-10,0.005906454633029412
2016-11-11,-0.008552480046438382
2016-11-14,-0.008368818242204146
2016-11-15,0.0038954100211179288
2016-11-16,-0.004914706494173804
2016-11-17,0.010007729008135069
2016-11-18,-0.013382695205257145
2016-11-21,-0.0003917087960921828
2016-11-22,-0.008481175242835315
2016-11-23,-0.10514559137260304
2016-11-25,0.016471018870441334
2016-11-28,-0.027777947320395846
2016-11-29,-0.0007441299467082496
2016-11-30,-0.00044645705697632376
2016-12-01,-0.0171336164776561
2016-12-02,0.026375263767626
2016-12-05,-0.006645883596243518
2016-12-06,0.008028769053405327
2016-12-07,-0.006195012282040557
2016-12-08,-0.0028198014171075814
2016-12-09,0.009823142234769655
2016-12-12,-0.0035377223301518157
2016-12-13,0.015234734878329936
2016-12-14,-0.014131949068335703
2016-12-15,0.05467746866798784
2016-12-16,0.027182147245179422
2016-12-19,0.0015005359056805556
2016-12-20,-0.0005447992323250883
2016-12-21,-0.0017716524823077062
2016-12-22,0.00013678588096133204
2016-12-23,0.007234323617645311
2016-12-27,0.00027109328491459195
2016-12-28,-0.01016115914554927
2016-12-29,0.006843605367889749
2016-12-30,-0.00013597045115965045
2017-01-03,0.01427603066443095
2017-01-04,0.0016087807974605184
2017-01-05,0.011643426902872678
2017-01-06,0.0010582022886052034
2017-01-09,0.007928998728851333
2017-01-10,0.0
2017-01-11,-0.013242294908583419
2017-01-12,0.02511302554850947
2017-01-13,0.0032404006093922355
2017-01-17,-0.0071059917870823774
2017-01-18,0.008848448264957787
2017-01-19,-0.00889962116102161
2017-01-20,-0.0003902703720390921
2017-01-23,-0.006379727310539929
2017-01-24,-0.019260917066649785
2017-01-25,0.0
2017-01-26,-0.0036071087248725764
2017-01-27,0.010726743911981806
2017-01-30,-0.00902135149574268
2017-01-31,0.031191634006614732
2017-02-01,0.0073995869366461076
2017-02-02,-0.002705930655642508
2017-02-03,-0.002067520295315317
2017-02-06,0.007769065061694835
2017-02-07,-0.0016706386776906834
2017-02-08,0.005276736547313643
2017-02-09,-0.005249038752689117
2017-02-10,0.0011586446109055348
2017-02-13,0.006470641736938454
2017-02-14,0.013372676179822296
2017-02-15,0.018271902094340264
2017-02-16,-0.0026168173869641764
2017-02-17,0.004372914218848445
2017-02-21,-0.00037304035710228334
2017-02-22,0.008835175656220162
2017-02-23,0.018255851356594688
2017-02-24,0.0038762489644952325
2017-02-27,0.0022928335256846566
2017-02-28,-0.0030101065288451467
2017-03-01,0.012558997801969785
2017-03-02,-0.011210027198887307
2017-03-03,0.010492724316507163
2017-03-06,0.0005969935865652864
2017-03-07,-0.013002508709770821
2017-03-08,0.008097669218906978
2017-03-09,0.013667832002779212
2017-03-10,-0.0022475838499427248
2017-03-13,-0.0026080283725669062
2017-03-14,0.003803207710092016
2017-03-15,0.01681277875378795
2017-03-16,-0.01036316097656187
2017-03-17,-0.012119032548270625
2017-03-20,0.0011906991330699057
2017-03-21,-0.003925745366095801
2017-03-22,0.007524379630206024
2017-03-23,0.0007109699979974682
2017-03-24,-0.002842583424037426
2017-03-27,0.0007126976123177364
2017-03-28,0.006054133490031699
2017-03-29,-0.00365798622038338
2017-03-30,0.003789798963339308
2017-03-31,-0.007668814025234338
2017-04-03,0.004042154744681836
2017-04-04,0.019420022058973307
2017-04-05,-0.005343061068567634
2017-04-06,-0.0031533413550894895
2017-04-07,-0.0004684273329599309
2017-04-10,0.0017582443219801291
2017-04-11,0.005381716036772177
2017-04-12,0.003723881496993764
2017-04-13,-0.004289760247142005
2017-04-17,-0.0407544607277045
2017-04-18,-0.01432398691826886
2017-04-19,-0.0038180184321986443
2017-04-20,0.012981217082459695
2017-04-21,-0.0006105056190489622
2017-04-24,0.018683715544663304
2017-04-25,-0.026612462239087975
2017-04-26,-0.002955521069040845
2017-04-27,0.004570056168125447
2017-04-28,0.008975943959228738
2017-05-01,-0.0029245461974356513
2017-05-02,-0.0014669355835166265
2017-05-03,-0.0055079144747317565
2017-05-04,0.0220305403913299
2017-05-05,-0.00638216941403269
2017-05-08,-0.02230029549407253
2017-05-09,0.0014874149801216152
2017-05-10,0.0032183062428787768
2017-05-11,-0.0038496429986347724
2017-05-12,-0.00037402766593652714
2017-05-15,0.0013718397493867052
2017-05-16,-0.016313568613928964
2017-05-17,-0.010761038872045603
2017-05-18,0.0020475806909976413
2017-05-19,-0.006385656141927543
2017-05-22,-0.010539752721486328
2017-05-23,0.013120227529208828
2017-05-24,-0.00038494477749728695
2017-05-25,0.004874247268882748
2017-05-26,-0.0037015933349617836
2017-05-30,0.0038437105181967635
2017-05-31,0.015571053588076866
2017-06-01,0.005278617950745801
2017-06-02,0.0017501555609487074
2017-06-05,-0.00973444956782632
2017-06-06,-0.0032763491341303297
2017-06-07,0.0037930572706241783
2017-06-08,0.008943002820604118
2017-06-09,0.01173546784628865
2017-06-12,-0.0017276939786317058
2017-06-13,0.004326442120567764
2017-06-14,0.004308018174985495
2017-06-15,0.00551446826387636
2017-06-16,-0.002072006535188353
2017-06-19,0.005618184645803881
2017-06-20,0.004979046350862548
2017-06-21,-0.0013292950270780146
2017-06-22,0.02020822587515303
2017-06-23,-0.004981539659765888
2017-06-26,0.004648814861896833
2017-06-27,-0.014712908343390563
2017-06-28,0.0007226518125054149
2017-06-29,-0.004813260301964717
2017-06-30,-0.004837064272454783
2017-07-03,0.004860575187035643
2017-07-05,0.0
2017-07-06,-0.013300982747636247
2017-07-07,0.008455978650955265
2017-07-10,-0.00012164503725142772
2017-07-11,0.0008507754602200546
2017-07-12,0.013964346680593431
2017-07-13,0.006227648669944852
2017-07-14,0.003927606012479989
2017-07-17,-0.008417440551800381
2017-07-18,0.0007177789734422735
2017-07-19,0.006332050493488284
2017-07-20,0.006173467580284031
2017-07-21,-0.0010617990810842803
2017-07-24,0.0009449953872175954
2017-07-25,-0.030092253511827538
2017-07-26,-0.004258747625087489
2017-07-27,0.014418530506530525
2017-07-28,0.0009637679062153293
2017-07-31,-0.005294784662159935
2017-08-01,-0.0035080340370284846
2017-08-02,-0.006677239717602701
2017-08-03,0.0013441917536873849
2017-08-04,0.004637848165500946
2017-08-07,-0.0029152955057678565
2017-08-08,-0.001218654396272001
2017-08-09,0.007319472259774695
2017-08-10,-0.006297476639087862
2017-08-11,-0.0046614068140988785
2017-08-14,0.0041902928935178
2017-08-15,0.0026997222218108075
2017-08-16,-0.012483135246096233
2017-08-17,-0.035816085726505964
2017-08-18,-0.009383018324433334
2017-08-21,0.004021917110840434
2017-08-22,0.011372804517620683
2017-08-23,-0.0014052430688332729
2017-08-24,0.009084673560455503
2017-08-25,-0.000887839322833206
2017-08-28,0.0006348282556007945
2017-08-29,-0.0036784215956998656
2017-08-30,0.024697549009065067
2017-08-31,0.009939404297533816
2017-09-01,-0.014885003376593375
2017-09-05,-0.003246895477756806
2017-09-06,0.008644622271559266
2017-09-07,0.012793598361734215
2017-09-08,0.016924117893356128
2017-09-11,-0.003497843550865243
2017-09-12,-0.0055664371057697615
2017-09-13,0.003164100197205588
2017-09-14,0.0077638998160061146
2017-09-15,-0.007583828070290899
2017-09-18,0.0009704613601744239
2017-09-19,-0.00957330967154646
2017-09-20,0.003548245166287156
2017-09-21,0.015971547102150208
2017-09-22,0.0069602335758813805
2017-09-25,0.008699989697042776
2017-09-26,-0.0049624410525548335
2017-09-27,0.005106010274859241
2017-09-28,0.004134437438428673
2017-09-29,0.006352970213848286
2017-10-02,0.009469297157981504
2017-10-03,0.0011580975896356982
2017-10-04,0.0058993459063212406
2017-10-05,0.007934442965925603
2017-10-06,-0.006503015298985448
2017-10-09,-0.00034416044746199415
2017-10-10,-0.010224302132143093
2017-10-11,-0.0011610516490915268
2017-10-12,0.004299963223010295
2017-10-13,0.0013881912197504231
2017-10-16,-0.006932130786705404
2017-10-17,0.0012791136238989864
2017-10-18,-0.0038343416958919185
2017-10-19,0.00734862088310928
2017-10-20,0.010074345431537068
2017-10-23,-0.0005732072402566679
2017-10-24,-0.023055731761140064
2017-10-25,-0.0037569125855710928
2017-10-26,-0.008132258323717667
2017-10-27,-0.0035643933054992916
2017-10-30,-0.014429138627138682
2017-10-31,-0.008590153225306874
2017-11-01,0.011593521748661573
2017-11-02,0.0028955788506073166
2017-11-03,0.0045709629951591335
2017-11-06,-0.006825194936637802
2017-11-07,0.004099128150651277
2017-11-08,0.008765492945647324
2017-11-09,-0.0002381326134976991
2017-11-10,-0.008334061105570001
2017-11-13,-0.0051627116198991185
2017-11-14,0.0018216522173404304
2017-11-15,-0.003636575835164857
2017-11-16,0.015208206975178662
2017-11-17,-0.006591474935416675
2017-11-20,0.0034986445826394874
2017-11-21,0.003967328849219243
2017-11-22,0.0020359291755112086
2017-11-24,0.004182626730119932
2017-11-27,0.009281732206751547
2017-11-28,0.002830344933455242
2017-11-29,-0.0010582452847005541
2017-11-30,-0.003766255068359259
2017-12-01,0.008033877300838155
2017-12-04,0.0030470322355771184
2017-12-05,0.0056086561404071755
2017-12-06,-0.008598207783601985
2017-12-07,0.006446432787801548
2017-12-08,0.006754356093363834
2017-12-11,0.0025449076730363895
2017-12-12,0.0004614191252050315
2017-12-13,0.013608401561048478
2017-12-14,-0.015815182138257278
2017-12-15,0.00046252411022029705
2017-12-18,-0.005315726942584087
2017-12-19,0.007319080714865089
2017-12-20,-0.01118689553721397
2017-12-21,-0.0015162531185684003
2017-12-22,-0.006307438581438118
2017-12-26,-0.0009405978525331982
2017-12-27,0.0017649538595529979
2017-12-28,-0.001057026089741897
2017-12-29,-0.0069372067178635755
2018-01-02,0.0026048699486784788
2018-01-03,0.0054321840798823295
2018-01-04,0.004463412631919406
2018-01-05,0.012277506808289873
2018-01-08,-0.005082464769334494
2018-01-09,-0.000813068363476166
2018-01-10,0.0004654861942090527
2018-01-11,0.003368006879265417
2018-01-12,0.006829305146135889
2018-01-16,-0.019429593756674635
2018-01-17,0.01078656383935761
2018-01-18,-0.004523860974707139
2018-01-19,-0.003845485152914163
2018-01-22,-0.0005845098673360472
2018-01-23,-0.01193823308215658
2018-01-24,-0.001420948586924764
2018-01-25,0.00842189263313764
2018-01-26,0.024349882558909908
2018-01-29,0.005971486373876678
2018-01-30,-0.01723729627925419
2018-01-31,-0.053897168718223476
2018-02-01,0.011786409616985072
2018-02-02,-0.014925442941236433
2018-02-05,-0.04545412821240835
2018-02-06,0.006451853224926252
2018-02-07,-0.016283993765006888
2018-02-08,-0.03271635240425175
2018-02-09,0.02722035736796591
2018-02-12,0.0002618005178931515
2018-02-13,-0.0005242503119441411
2018-02-14,0.018282297108344947
2018-02-15,0.012851650569405626
2018-02-16,0.012176849220785435
2018-02-20,-0.01798131630366806
2018-02-21,0.0
2018-02-22,-0.004642159685776304
2018-02-23,0.020209475476420602
2018-02-26,0.018158947960392302
2018-02-27,-0.018458786739830257
2018-02-28,-0.021346578717007958
2018-03-01,-0.006751582752340446
2018-03-02,0.009542562051714665
2018-03-05,0.006085585034656837
2018-03-06,-0.006563380118329687
2018-03-07,0.0032388822717070997
2018-03-08,0.01872368381760081
2018-03-09,0.009126837696443513
2018-03-12,-0.007159993233441186
2018-03-13,0.0013917913674730276
2018-03-14,-0.008338712194767783
2018-03-15,0.0033124056741573593
2018-03-16,0.022095340792553486
2018-03-19,-0.02186623288828793
2018-03-20,-0.004572369373062379
2018-03-21,-0.0016590642044720383
2018-03-22,-0.021855454474920766
2018-03-23,-0.023128108117956403
2018-03-26,0.018993563466125574
2018-03-27,-0.006825585471488149
2018-03-28,0.01784315668846448
2018-03-29,0.004674490272895904
2018-04-02,-0.021584626405473206
2018-04-03,0.02430658273847519
2018-04-04,0.01367006047988073
2018-04-05,0.0002546269579855043
2018-04-06,-0.022513177159352527
2018-04-09,0.006375879985830446
2018-04-10,0.02430838090920462
2018-04-11,-0.0061855643549395545
2018-04-12,0.007113138523753504
2018-04-13,0.0054234066980289874
2018-04-16,0.005017471084512559
2018-04-17,-0.0024965822810465443
2018-04-18,-0.0025020861355917745
2018-04-19,0.0003761476930532748
2018-04-20,-0.008651981847223711
2018-04-23,0.014419498170019418
2018-04-24,-0.001371872407067376
2018-04-25,0.013110510318729451
2018-04-26,0.01737719982543373
2018-04-27,0.0021807514848606324
