Date,ORCL
2016-03-02,-0.006053971550026405
2016-03-03,0.0034429971342626597
2016-03-04,0.0
2016-03-07,0.012404654254405623
2016-03-08,-0.005474954329379389
2016-03-09,0.008650284557659038
2016-03-10,-0.011174975758413752
2016-03-11,0.023653415904369757
2016-03-14,-0.006418509227329006
2016-03-15,0.001033230842396593
2016-03-16,0.03820374701632878
2016-03-17,0.009696683187022881
2016-03-18,0.021423201932770253
2016-03-21,0.0031339037399031877
2016-03-22,-0.005527497167390982
2016-03-23,-0.015224977534602724
2016-03-24,0.005399272136458189
2016-03-28,-0.008542975725863267
2016-03-29,0.0019695459433652918
2016-03-30,0.006633975157386729
2016-03-31,-0.0014647285546693922
2016-04-01,0.006110999561975028
2016-04-04,-0.0021865761096973024
2016-04-05,-0.013148313626491714
2016-04-06,0.005427816473690283
2016-04-07,-0.01914060051502786
2016-04-08,0.009757000986494457
2016-04-11,0.000743488084953059
2016-04-12,0.004473124010847984
2016-04-13,0.022018862779023873
2016-04-14,-0.0016945381864771347
2016-04-15,-0.005334594324643893
2016-04-18,0.005363204846781322
2016-04-19,-0.004364871544503379
2016-04-20,0.0009742951773994424
2016-04-21,-0.002676436493983636
2016-04-22,-0.007074683697947282
2016-04-25,0.001965501512273038
2016-04-26,-0.003187714994547064
2016-04-27,0.004919959830707699
2016-04-28,-0.01272976299605355
2016-04-29,-0.011653277637587833
2016-05-02,0.011037792666406032
2016-05-03,-0.015383974444055593
2016-05-04,-0.009829026031666688
2016-05-05,-0.0015264972447877057
2016-05-06,0.004588061494723128
2016-05-09,-0.0012688020131316202
2016-05-10,0.016767967390215688
2016-05-11,-0.009244949652474244
2016-05-12,0.00428750432862901
2016-05-13,-0.005273393155924455
2016-05-16,0.00908786877926171
2016-05-17,-0.009256734229617813
2016-05-18,-0.0032828136525446805
2016-05-19,-0.015961581118652535
2016-05-20,0.014675849988146528
2016-05-23,-0.005836243908869276
2016-05-24,0.018376683821693218
2016-05-25,0.005764571896379245
2016-05-26,-0.004485603977769981
2016-05-27,0.0030039868698104044
2016-05-31,0.0032445267531961974
2016-06-01,0.0014919413736793619
2016-06-02,-0.039741409444725484
2016-06-03,0.01138120358586936
2016-06-06,0.008695743077487439
2016-06-07,-0.007860099084520678
2016-06-08,0.0038333068629088363
2016-06-09,-0.0058551130304909105
2016-06-10,-0.007938598179501266
2016-06-13,-0.003097812244555298
2016-06-14,0.005437818226512459
2016-06-15,-0.010043734058710396
2016-06-16,0.005202818925345243
2016-06-17,0.026915217962011573
2016-06-20,0.0012597254057804541
2016-06-21,0.006544255448651004
2016-06-22,0.0005000720983068252
2016-06-23,0.02049490521943942
2016-06-24,-0.03918638576814504
2016-06-27,-0.019118454041072486
2016-06-28,0.016891930865194693
2016-06-29,0.03628949194531561
2016-06-30,0.009370585894110883
2016-07-01,0.0019620817395178403
2016-07-05,-0.011257840942338504
2016-07-06,0.003217503984755732
2016-07-07,0.0
2016-07-08,0.008389418191557807
2016-07-11,-0.00220226533107859
2016-07-12,0.015693638797396492
2016-07-13,0.0009658821376401505
2016-07-14,0.005064931868882017
2016-07-15,0.0024000081548574137
2016-07-18,-0.003112184033801868
2016-07-19,-0.013448694088613156
2016-07-20,0.004138760290670396
2016-07-21,-0.004364060919568535
2016-07-22,0.0002434216706275194
2016-07-25,0.0019475390333938414
2016-07-26,-0.0053453753135858095
2016-07-27,-0.00024419470671876997
2016-07-28,0.00635243196237778
2016-07-29,-0.003641751191688747
2016-08-01,0.0026805566492464905
2016-08-02,-0.010692604151768426
2016-08-03,0.0
2016-08-04,0.0046667714364114765
2016-08-05,0.005623791617139329
2016-08-08,0.0007295191646772281
2016-08-09,-0.001458187489759899
2016-08-10,-0.0002429244524131402
2016-08-11,0.004623826405782072
2016-08-12,-0.004602545036508365
2016-08-15,0.007301014114995619
2016-08-16,-0.0016913069615277498
2016-08-17,-0.0026621799608218533
2016-08-18,-0.0016983757734234661
2016-08-19,0.004375092405106473
2016-08-22,-0.002420125063110179
2016-08-23,0.0067928108241333
2016-08-24,-0.01036131654162864
2016-08-25,0.0007300517646897653
2016-08-26,0.00389339707898273
2016-08-29,0.0012118219825230092
2016-08-30,0.0
2016-08-31,-0.0021788090519901937
2016-09-01,-0.001455427789534558
2016-09-02,0.002186962063293718
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,-0.012848974128801371
2016-09-09,-0.016945195432558346
2016-09-12,0.01623808195977605
2016-09-13,-0.012291320540562811
2016-09-14,0.0017422402140123694
2016-09-15,0.015155367512847961
2016-09-16,-0.0474793775044664
2016-09-19,0.007965518607062627
2016-09-20,-0.004078537236381963
2016-09-21,0.011261853476537853
2016-09-22,0.0
2016-09-23,-0.007086803113755646
2016-09-26,-0.005098562231347636
2016-09-27,0.006917704260597679
2016-09-28,0.0035628388387876075
2016-09-29,-0.008113752642518346
2016-09-30,0.00408967028873275
2016-10-03,-0.007382593881082533
2016-10-04,-0.003077788394972192
2016-10-05,0.007203377228044872
2016-10-06,-0.007151859684852879
2016-10-07,-0.00025843833846006525
2016-10-10,-0.002325081377284821
2016-10-11,-0.01579471992039272
2016-10-12,0.0010527189194580178
2016-10-13,-0.0005258632549181019
2016-10-14,0.009992070622729665
2016-10-17,-0.0031239047821738364
2016-10-18,0.003394920765625198
2016-10-19,-0.0018218317572546994
2016-10-20,-0.0067799016171509185
2016-10-21,-0.0042003136292201315
2016-10-24,0.008963933347823971
2016-10-25,0.0023515843758412647
2016-10-26,-0.001303408683212659
2016-10-27,-0.0023493570039999634
2016-10-28,-0.001308297296094274
2016-10-31,0.006549713055781892
2016-11-01,0.0010409169606451218
2016-11-02,-0.01118026328638766
2016-11-03,0.007362747388713675
2016-11-04,-0.0007831569560176055
2016-11-07,0.02115975967249817
2016-11-08,0.0010232989663341296
2016-11-09,0.010733320974143368
2016-11-10,0.0007588236689013428
2016-11-11,-0.003284383336391694
2016-11-14,-0.0038027392195091325
2016-11-15,-0.0033075627073331226
2016-11-16,0.01353051610358369
2016-11-17,0.013854112689390297
2016-11-18,-0.0096895689985812
2016-11-21,0.0007528126235263333
2016-11-22,0.005013772592404431
2016-11-23,0.0002492802318927456
2016-11-25,0.0042393185674234335
2016-11-28,0.000744606477534715
2016-11-29,0.006203756501528934
2016-11-30,-0.00887756013128349
2016-12-01,-0.03707410468573713
2016-12-02,-0.005167943802203978
2016-12-05,0.012207739941658469
2016-12-06,0.012830737713129814
2016-12-07,0.02153491545234476
2016-12-08,0.0007440076925873118
2016-12-09,0.004213161405097754
2016-12-12,-0.0002467425834314918
2016-12-13,0.006171594534616576
2016-12-14,0.0029437968847572105
2016-12-15,-0.000489246082990169
2016-12-16,-0.043073768623537734
2016-12-19,-0.00511529751862716
2016-12-20,0.002570855230438873
2016-12-21,-0.004358777130926916
2016-12-22,0.003347596294648314
2016-12-23,-0.00462009917806927
2016-12-27,0.0010318165753409048
2016-12-28,-0.0036066804662244767
2016-12-29,0.00025870560137097875
2016-12-30,-0.006203495207630305
2017-01-03,0.006527657741896453
2017-01-04,0.00492863416182443
2017-01-05,-0.002581272104820287
2017-01-06,-0.00491737927940139
2017-01-09,0.015084389043934276
2017-01-10,-0.009479656995192154
2017-01-11,0.01163998661623511
2017-01-12,0.00230121125503735
2017-01-13,0.001530544663516764
2017-01-17,-0.004075178245469768
2017-01-18,0.0023017994330680747
2017-01-19,0.0005100159934363635
2017-01-20,0.016832475890480092
2017-01-23,-0.0047652416895710425
2017-01-24,0.010584427779167793
2017-01-25,0.0012468640129386088
2017-01-26,-0.0004980379339974972
2017-01-27,0.0024920801528163228
2017-01-30,0.0
2017-01-31,-0.002982932545200323
2017-02-01,-0.006731515874240146
2017-02-02,0.003513937360323016
2017-02-03,0.011255892750634322
2017-02-06,-0.008162538879532222
2017-02-07,-0.0007477716653593314
2017-02-08,-0.0012481223945038922
2017-02-09,0.005247579297272598
2017-02-10,0.013919811843466912
2017-02-13,0.007355058341614651
2017-02-14,0.0002431106574360964
2017-02-15,0.0075422105196609746
2017-02-16,0.004347110287580502
2017-02-17,0.011300642688400808
2017-02-21,0.00499295752385831
2017-02-22,0.005677946457528282
2017-02-23,0.010585582661898352
2017-02-24,0.004888052591270675
2017-02-27,-0.010886544653141539
2017-02-28,-0.002576133359777133
2017-03-01,0.007748054824540107
2017-03-02,-0.0006989438901127132
2017-03-03,-0.004663324031877303
2017-03-06,-0.0028108388699035203
2017-03-07,0.0007047925587786441
2017-03-08,0.00023449339736369978
2017-03-09,-0.003989940052494201
2017-03-10,0.005655306909206903
2017-03-13,-0.002342677130916404
2017-03-14,0.004931674148671794
2017-03-15,0.006076256316105866
2017-03-16,0.062253133377972114
2017-03-17,-0.0015305295415575237
2017-03-20,-0.009417745157804913
2017-03-21,-0.008622504164269351
2017-03-22,-0.0011151558282008756
2017-03-23,0.003572327307601819
2017-03-24,-0.006673787693512345
2017-03-27,0.004255000287079147
2017-03-28,-0.0033452736792797255
2017-03-29,-0.0038042366480792733
2017-03-30,0.0035943835560954263
2017-03-31,-0.0015671781641852789
2017-04-03,0.0
2017-04-04,-0.00044805058062480363
2017-04-05,-0.002242621343121032
2017-04-06,-0.006968006122422654
2017-04-07,0.0024899343393780526
2017-04-10,-0.002267524309443991
2017-04-11,0.0038634438623150746
2017-04-12,0.00022646167444695386
2017-04-13,-0.0040741141521679625
2017-04-17,0.00659089304540772
2017-04-18,0.005192942326397221
2017-04-19,-0.007412442076782155
2017-04-20,0.007694253766648007
2017-04-21,-0.0022453364817919264
2017-04-24,0.009227667539102313
2017-04-25,-0.0026762584985704496
2017-04-26,-0.000670932578870409
2017-04-27,0.001790419291530787
2017-04-28,0.004243752221461339
2017-05-01,0.002001956921551473
2017-05-02,0.00177563106978873
2017-05-03,-0.005318122446044904
2017-05-04,0.012920731431695254
2017-05-05,0.0024191909350133045
2017-05-08,-0.0004388172645500843
2017-05-09,-0.001756039638710849
2017-05-10,0.0010989322510930322
2017-05-11,-0.00812623163955517
2017-05-12,-0.0017712108680763006
2017-05-15,0.005323732680305726
2017-05-16,-0.0006618590477935893
2017-05-17,-0.02340470917998827
2017-05-18,-0.001356828610958094
2017-05-19,0.00316967983784866
2017-05-22,0.007222216309513474
2017-05-23,-0.0015685042789727044
2017-05-24,0.00605910258675757
2017-05-25,0.008253307707118074
2017-05-26,0.0013276152393000284
2017-05-30,0.003535071685070834
2017-05-31,-0.0006607827756400786
2017-06-01,0.00881270411119095
2017-06-02,-0.0028390897149704886
2017-06-05,0.005694346189641264
2017-06-06,-0.006750883431844157
2017-06-07,-0.004604503669582871
2017-06-08,0.00044084311388470354
2017-06-09,-0.008586461144839297
2017-06-12,-0.003997496928568434
2017-06-13,0.0028984005740850805
2017-06-14,-0.003779365904890808
2017-06-15,-0.0029009880217175654
2017-06-16,0.009176038031918798
2017-06-19,0.014194084232619586
2017-06-20,0.0024053421604899317
2017-06-21,0.010689527268402887
2017-06-22,0.08568959502032403
2017-06-23,0.012922654848653403
2017-06-26,-0.0017666788323089655
2017-06-27,-0.0021630672681764995
2017-06-28,0.002364600270705175
2017-06-29,-0.01317053356237774
2017-06-30,-0.0011952962777410647
2017-07-03,-0.015556757066460314
2017-07-05,0.002026151163884382
2017-07-06,-0.012333253352733942
2017-07-07,0.010235369117875592
2017-07-10,0.005471347816813132
2017-07-11,0.0052398124252655
2017-07-12,0.011427426987053568
2017-07-13,-0.0019822886390634675
2017-07-14,0.0041709455234473225
2017-07-17,0.0013896745979378178
2017-07-18,0.00019824944035118364
2017-07-19,0.01090164342695421
2017-07-20,0.002549113236170353
2017-07-21,-0.006453944999170513
2017-07-24,-0.0007873780582171586
2017-07-25,0.00807681491001877
2017-07-26,0.0
2017-07-27,-0.014070413981379426
2017-07-28,-0.002973237614920188
2017-07-31,-0.007355902528443092
2017-08-01,0.004606484488875129
2017-08-02,-0.007775317429471573
2017-08-03,0.009242588236475946
2017-08-04,-0.005375285767463156
2017-08-07,-0.006405020281140761
2017-08-08,-0.010878347266429333
2017-08-09,-0.0008146397075935452
2017-08-10,-0.019567908268472878
2017-08-11,0.0029108747571133797
2017-08-14,0.012644728170510211
2017-08-15,-0.0004092279761584994
2017-08-16,0.008601454439787437
2017-08-17,-0.014213471449264214
2017-08-18,0.0014418584624289466
2017-08-21,0.005759041348291083
2017-08-22,0.00736183135349866
2017-08-23,-0.003857057607803527
2017-08-24,0.0024453253826952626
2017-08-25,0.0010166995285310065
2017-08-28,0.0
2017-08-29,0.004264785577687613
2017-08-30,0.007077819757473902
2017-08-31,0.010642599617931348
2017-09-01,0.005761713631725174
2017-09-05,0.006124391581980193
2017-09-06,0.0015709057623263245
2017-09-07,0.014114540534488684
2017-09-08,-0.0028996686807120087
2017-09-11,0.017642892926038156
2017-09-12,0.005334106965928731
2017-09-13,0.0005685695627830611
2017-09-14,-0.00018963317939002522
2017-09-15,-0.07671884296431564
2017-09-18,-0.008412084239696083
2017-09-19,-0.006000502635626459
2017-09-20,-0.00145734495847738
2017-09-21,0.0
2017-09-22,0.003961141369393184
2017-09-25,-0.003945512636066906
2017-09-26,-0.0010420178396473023
2017-09-27,0.005008378028293681
2017-09-28,-0.0016610800618215293
2017-09-29,0.005615472958817369
2017-10-02,0.009307215766603871
2017-10-03,-0.002254119591020509
2017-10-04,0.0043131379014369475
2017-10-05,0.00020422843651357603
2017-10-06,-0.010427182973875349
2017-10-09,-0.0008264216991266116
2017-10-10,0.0008303138347434125
2017-10-11,0.0014517546710932638
2017-10-12,-0.0010354389749047677
2017-10-13,0.007879059569008806
2017-10-16,0.005143194781290772
2017-10-17,0.006753526382195396
2017-10-18,0.007928652773151912
2017-10-19,-0.004639134817895685
2017-10-20,-0.0020260641861031825
2017-10-23,0.0012181587775035307
2017-10-24,0.013587528846442654
2017-10-25,-0.005602054659375133
2017-10-26,0.009054072626599297
2017-10-27,0.01455632499814441
2017-10-30,-0.003930699265011661
2017-10-31,0.004341060422013987
2017-11-01,-0.005108245943123091
2017-11-02,-0.007109095747742877
2017-11-03,-0.0019889307078844176
2017-11-06,0.004384401984081965
2017-11-07,0.0017854602543430076
2017-11-08,0.0009906268839980914
2017-11-09,-0.02572205968800223
2017-11-10,0.0016243670047553227
2017-11-13,0.0016221679632839603
2017-11-14,-0.004048460901756146
2017-11-15,-0.007723893116481917
2017-11-16,0.007784016024270368
2017-11-17,-0.005284750603524624
2017-11-20,0.001634587961983014
2017-11-21,-0.007955710696843088
2017-11-22,-0.0010279863183532134
2017-11-24,0.00885098169699483
2017-11-27,-0.0026524446088991294
2017-11-28,0.002659498782106029
2017-11-29,-0.009997803864515209
2017-11-30,0.011129528729109772
2017-12-01,0.011210575929828881
2017-12-04,-0.024390275563658803
2017-12-05,-0.008470983751610484
2017-12-06,0.008960068449179515
2017-12-07,0.002065421933851619
2017-12-08,0.022258615034256524
2017-12-11,0.017540312284416215
2017-12-12,-0.001585035589931283
2017-12-13,-0.006746989142569437
2017-12-14,0.0027970234393428495
2017-12-15,-0.0376570193707515
2017-12-18,-0.012215322254412464
2017-12-19,0.002305738411759073
2017-12-20,0.0016729614452146713
2017-12-21,-0.01294339339207451
2017-12-22,0.0016918868161135414
2017-12-26,0.0014781724798660356
2017-12-27,-0.0010545377028909897
2017-12-28,0.002954825842515829
2017-12-29,-0.005050118110442536
2018-01-02,-0.01374830568413854
2018-01-03,0.023161076913289058
2018-01-04,0.009851333279760954
2018-01-05,0.00601914921373603
2018-01-08,0.01052177323606962
2018-01-09,0.005533934287707876
2018-01-10,-0.0052997588665069095
2018-01-11,0.0030739146060634326
2018-01-12,0.011440308098955354
2018-01-16,0.0016155478186778982
2018-01-17,0.01371281007825309
2018-01-18,-0.0007957743141848717
2018-01-19,0.006967932101826779
2018-01-22,0.0025703734862592142
2018-01-23,0.008084942198908207
2018-01-24,0.006455516791872951
2018-01-25,0.0029155047247801935
2018-01-26,0.02228653371217404
2018-01-29,-0.015355407709865765
2018-01-30,-0.018867968027549642
2018-01-31,0.012362780305486876
2018-02-01,0.0007753305454702986
2018-02-02,-0.029052825842331376
2018-02-05,-0.040694166757949124
2018-02-06,0.02724049188423394
2018-02-07,-0.01072870974991591
2018-02-08,-0.041539036548411956
2018-02-09,0.01900114411701903
2018-02-12,0.008799298822955048
2018-02-13,0.007061367093032844
2018-02-14,0.01979799390935444
2018-02-15,0.024064659502572416
2018-02-16,0.0013825568967218427
2018-02-20,-0.01617064341269958
2018-02-21,-0.00922042440200066
2018-02-22,0.0032368448670372363
2018-02-23,0.018350870042648237
2018-02-26,0.013267114766898347
2018-02-27,-0.008598639050974577
2018-02-28,-0.001182753548049864
2018-03-01,-0.018946128162105058
2018-03-02,0.012271280847899302
2018-03-05,0.019276439173941284
2018-03-06,0.0040944400247708845
2018-03-07,0.004271728466846314
2018-03-08,0.007927390589383299
2018-03-09,0.016113445085159217
2018-03-12,-0.001321419272278801
2018-03-13,-0.0060491247949199245
2018-03-14,-0.004944881682261815
2018-03-15,0.0009555386790041087
2018-03-16,-0.0019092529929255475
2018-03-19,-0.006122114861530803
2018-03-20,-0.09432150248188487
2018-03-21,-0.00063754026893037
2018-03-22,-0.024032428880826018
2018-03-23,-0.023970645686057224
2018-03-26,0.037731826210534836
2018-03-27,-0.02366609761496985
2018-03-28,-0.00881449175877247
2018-03-29,0.017119065797142508
2018-04-02,-0.016175092884608055
2018-04-03,-0.002666122927079906
2018-04-04,0.013811538342085594
2018-04-05,0.00988802393634014
2018-04-06,-0.024586425110991295
2018-04-09,0.0015613553904156863
2018-04-10,0.020489810100575934
2018-04-11,-0.004583048776993448
2018-04-12,0.00591948724719038
2018-04-13,0.004359495995320595
2018-04-16,0.0034865469978033747
2018-04-17,0.013246259321810783
2018-04-18,0.00900148644966725
2018-04-19,-0.005522399887391782
2018-04-20,-0.01260141945852733
2018-04-23,-0.009301337045896196
2018-04-24,-0.005895638092629052
2018-04-25,0.004832505839632573
2018-04-26,0.004590031590096855
2018-04-27,-0.009356350683144221
2018-04-30,0.0030753075237366367
2018-05-01,0.006130638935861299
2018-05-02,-0.009575556572853472
2018-05-03,-0.009887681752456245
2018-05-04,0.014425192224207128
2018-05-07,0.007875831545086864
